Date,actual_level,predicted_level,prob_green,prob_yellow,prob_orange,prob_red
2020-06-16,1,1,0.0003673084942270031,0.9996172580810654,1.25097921181504e-05,2.9236325894750044e-06
2020-06-17,1,1,0.0003673084942270031,0.9996172580810654,1.25097921181504e-05,2.9236325894750044e-06
2020-06-18,1,1,0.0003673084942270031,0.9996172580810654,1.25097921181504e-05,2.9236325894750044e-06
2020-06-19,1,1,0.0003673084942270031,0.9996172580810654,1.25097921181504e-05,2.9236325894750044e-06
2020-06-20,1,1,0.0003673084942270031,0.9996172580810654,1.25097921181504e-05,2.9236325894750044e-06
2020-06-21,1,1,0.0003673084942270031,0.9996172580810654,1.25097921181504e-05,2.9236325894750044e-06
2020-06-22,1,1,0.0003673084942270031,0.9996172580810654,1.25097921181504e-05,2.9236325894750044e-06
2020-06-23,1,1,0.0003673084942270031,0.9996172580810654,1.25097921181504e-05,2.9236325894750044e-06
2020-06-24,1,1,0.0003673084942270031,0.9996172580810654,1.25097921181504e-05,2.9236325894750044e-06
2020-06-25,1,1,0.0003673084942270031,0.9996172580810654,1.25097921181504e-05,2.9236325894750044e-06
2020-06-26,1,1,0.0003673084942270031,0.9996172580810654,1.25097921181504e-05,2.9236325894750044e-06
2020-06-27,1,1,0.0003673084942270031,0.9996172580810654,1.25097921181504e-05,2.9236325894750044e-06
2020-06-28,1,1,0.0003673084942270031,0.9996172580810654,1.25097921181504e-05,2.9236325894750044e-06
2020-06-29,1,1,0.0003673084942270031,0.9996172580810654,1.25097921181504e-05,2.9236325894750044e-06
2020-06-30,1,1,0.0003673084942270031,0.9996172580810654,1.25097921181504e-05,2.9236325894750044e-06
