origin,seed,point,metric,a_at_gru,a_at_tf,tf_at_raw,tf_at_anchor,a_main,network_main,interaction
792,1,MJ3,crps,-0.30588012087214267,0.27230097111565854,-0.12978030595694179,0.44840078603085942,-0.016789574878242064,0.15931024003695882,0.57818109198780121
792,1,MJ3,interval_score90,-5.2138438290894555,-2.1257951255865351,-1.0283756422631996,2.0596730612397209,-3.6698194773379953,0.51564870948826069,3.0880487035029205
792,1,MJ3,coverage90,0,0,0,0,0,0,0
792,1,MJ3,width90,-5.2138438290894555,-2.1257951255865351,-1.0283756422631996,2.0596730612397209,-3.6698194773379953,0.51564870948826069,3.0880487035029205
792,1,MJ1,mae,1.9750691853082749,5.0152719479457666,-1.3374674822087691,1.7027352804287226,3.4951705666270207,0.18263389910997674,3.0402027626374917
792,1,MJ1,rmse,1.75519879239015,5.1245824996933607,-1.5850678650329471,1.7843158422702636,3.4398906460417553,0.099623988618658288,3.3693837073032107
792,1,MJ1,crps,1.2799143204549335,3.3407460657381733,-0.91766236952314095,1.1431693757600989,2.3103301930965534,0.11275350311847898,2.0608317452832399
792,1,MJ1,interval_score90,-5.9419835819492164,-2.8551550305379436,0.19829868564352182,3.2851272370547946,-4.39856930624358,1.7417129613491582,3.0868285514112728
792,1,MJ1,coverage90,-0.0068259385665528916,-0.013651877133105783,0,-0.0068259385665528916,-0.010238907849829337,-0.0034129692832764458,-0.0068259385665530026
792,1,MJ1,width90,-5.9914773601105935,-3.2525885410386763,0.19829868564352182,2.937187504715439,-4.6220329505746349,1.5677430951794804,2.7388888190719172
792,2,ATU1,mae,-4.8344577429207405,1.5899500335025074,-3.4630957538501619,2.961312022573086,-1.6222538547091165,-0.25089186563853794,6.4244077764232479
792,2,ATU1,rmse,-4.5821520911045468,2.1158892845085191,-3.5040234514815225,3.1940179241315434,-1.2331314032980139,-0.15500276367498955,6.6980413756130659
792,2,ATU1,crps,-3.783199758498661,2.9017080017597969,-3.1057336594767371,3.5791741007817208,-0.44074587836943202,0.23672022065249188,6.6849077602584579
792,2,ATU1,interval_score90,-41.145372192673562,99.618141485118485,-47.882689300942445,92.880824376849603,29.236384646222461,22.499067537953579,140.76351367779205
792,2,ATU1,coverage90,0.010238907849829351,-0.098976109215017066,0.064846416382252567,-0.044368600682593851,-0.044368600682593858,0.010238907849829358,-0.10921501706484642
792,2,ATU1,width90,-6.5507862095797247,-8.360984447408784,-2.4592553230890069,-4.2694535609180662,-7.4558853284942543,-3.3643544420035365,-1.8101982378290593
792,2,ATU5,mae,-11.023464069787849,-3.1672459780132698,-3.564133012585053,4.2920850791895262,-7.0953550239005594,0.3639760333022366,7.8562180917745792
792,2,ATU5,rmse,-9.897619243668089,-2.5881844942454748,-2.9715317103712522,4.337903039051362,-6.2429018689567819,0.6831856643400549,7.3094347494226142
792,2,ATU5,crps,-14.70133780103091,-7.0615553054499003,-3.0096280154597679,4.6301544801212415,-10.881446553240405,0.81026323233073683,7.6397824955810094
792,2,ATU5,interval_score90,-417.77913673185287,-270.17985371805128,-42.399748360863441,105.19953465293815,-343.97949522495207,31.399893146037357,147.5992830138016
792,2,ATU5,coverage90,0.21160409556313994,0.15017064846416384,0.023890784982935162,-0.037542662116040959,0.1808873720136519,-0.0068259385665528985,-0.061433447098976107
792,2,ATU5,width90,31.336075711504925,29.632947153929535,-3.0937709319500755,-4.7968994895254653,30.48451143271723,-3.9453352107377704,-1.7031285575753898
792,2,MJ3,mae,-3.7003888883231939,-2.3687557533934545,4.1695878526647387,5.5012209875944782,-3.0345723208583242,4.835404420129608,1.3316331349297403
792,2,MJ3,rmse,-3.589353051303001,-1.6156602497010422,3.9866633875690738,5.9603561891710326,-2.6025066505020216,4.9735097883700536,1.9736928016019579
792,2,MJ3,crps,-0.6964596473999265,-0.37143547922344666,0.4444614379599976,0.76948560613647743,-0.53394756331168658,0.60697352204823751,0.32502416817647983
