origin,seed,point,metric,a_at_uniform,a_at_boundary,b_at_raw,b_at_anchor,a_main,b_main,interaction
1168,1,MJ3,coverage90,0,0,0,0,0,0,0
1168,1,MJ3,width90,-22.200415774150315,-21.650597441017254,-4.957239877765204,-4.4074215446321432,-21.925506607583785,-4.6823307111986736,0.54981833313306083
1168,1,MJ1,mae,-0.78653590162737341,-2.0189756266608834,0.36971982005547943,-0.86271990497803053,-1.4027557641441284,-0.24650004246127555,-1.23243972503351
1168,1,MJ1,rmse,-0.91005749218414067,-1.6970585863409928,0.37607732630014468,-0.41092376785670748,-1.3035580392625667,-0.017423220778281401,-0.78700109415685215
1168,1,MJ1,crps,-3.3864022200397708,-2.9286662937943877,-0.62454789056916482,-0.16681196432378176,-3.1575342569170792,-0.39567992744647329,0.45773592624538217
1168,1,MJ1,interval_score90,-49.559963554679101,-40.517374297500922,-10.330447440267804,-1.2878581830896252,-45.038668926090011,-5.8091528116787146,9.0425892571781787
1168,1,MJ1,coverage90,0,0,0,0,0,0,0
1168,1,MJ1,width90,-49.559963554679101,-40.517374297500922,-10.330447440267804,-1.2878581830896252,-45.038668926090011,-5.8091528116787146,9.0425892571781787
1168,2,ATU1,mae,-3.3956327330350842,2.1676559975008134,-3.8761353994534806,1.6871533310824169,-0.61398836776713539,-1.0944910341855318,5.5632887305358976
1168,2,ATU1,rmse,-3.3595356005659269,1.8795427985169635,-4.3643861333960121,0.8746922656868783,-0.73999640102448172,-1.7448469338545669,5.2390783990828904
1168,2,ATU1,crps,-3.2204094432662842,-0.15429325186834042,-1.962259450914785,1.1038567404831587,-1.6873513475673123,-0.42920135521581315,3.0661161913979438
1168,2,ATU1,interval_score90,-22.502862263823886,6.9541272216795704,-10.357288945562303,19.099700539941153,-7.7743675210721577,4.3712057971894254,29.456989485503456
1168,2,ATU1,coverage90,-0.19453924914675769,-0.32081911262798635,0.010238907849829282,-0.11604095563139938,-0.25767918088737202,-0.052901023890785048,-0.12627986348122866
1168,2,ATU1,width90,-61.02648715674394,-58.500651400310559,-7.7472688673779118,-5.2214331109445311,-59.76356927852725,-6.4843509891612214,2.5258357564333807
1168,2,ATU5,mae,-5.2491493458390241,-2.1751577779234736,-2.4969032241109268,0.57708834380462326,-3.7121535618812489,-0.95990744015315177,3.0739915679155505
1168,2,ATU5,rmse,-6.0447538070840308,-1.7077514195646879,-4.1018589130751231,0.23514347444421979,-3.8762526133243593,-1.9333577193154516,4.3370023875193429
1168,2,ATU5,crps,-4.5601988239591522,-2.1091177199319064,-1.7389122356115951,0.71216886841565064,-3.3346582719455293,-0.51337168359797225,2.4510811040272458
1168,2,ATU5,interval_score90,-42.675142719310003,-25.244494785711389,-9.5412125468402564,7.8894353867583575,-33.959818752510699,-0.82588858004094945,17.430647933598614
1168,2,ATU5,coverage90,-0.037542662116040959,-0.023890784982935176,0.010238907849829393,0.023890784982935176,-0.030716723549488067,0.017064846416382284,0.013651877133105783
1168,2,ATU5,width90,-49.906100432075142,-28.636538205558963,-8.8682422668411931,12.401319959674986,-39.271319318817049,1.7665388464168963,21.269562226516179
1168,2,MJ3,mae,-5.7827963386254595,-2.6180577378682681,-7.4320441911319737,-4.2673055903747823,-4.2004270382468638,-5.849674890753378,3.1647386007571896
1168,2,MJ3,rmse,-5.0856112816408334,-1.5689053662823866,-6.0211912082965853,-2.5044852929381385,-3.32725832396161,-4.2628382506173619,3.5167059153584468
1168,2,MJ3,crps,-3.0322262914204501,-1.5315338629293915,-2.7984824488692457,-1.2977900203781871,-2.2818800771749208,-2.0481362346237164,1.5006924284910585
1168,2,MJ3,interval_score90,-22.200415774150315,-21.650597441017226,-4.9572398777652324,-4.4074215446321432,-21.92550660758377,-4.6823307111986878,0.54981833313308925
1168,2,MJ3,coverage90,0,0,0,0,0,0,0
1168,2,MJ3,width90,-22.200415774150315,-21.650597441017226,-4.9572398777652324,-4.4074215446321432,-21.92550660758377,-4.6823307111986878,0.54981833313308925
1168,2,MJ1,mae,-5.5034538418096375,-1.1566626623953509,-4.3516992146647535,-0.0049080352504669023,-3.3300582521024942,-2.1783036249576102,4.3467911794142866
1168,2,MJ1,rmse,-5.303762970954998,-1.6537131524699866,-3.83303177098405,-0.18298195249903859,-3.4787380617124923,-2.0080068617415443,3.6500498184850105
1168,2,MJ1,crps,-4.252298657513486,-2.8836266951432732,-1.4886085989984785,-0.1199366366282657,-3.5679626763283796,-0.80427261781337211,1.3686719623702128
1168,2,MJ1,interval_score90,-49.559963554679101,-40.517374297500922,-10.33044744026779,-1.287858183089611,-45.038668926090011,-5.8091528116787003,9.0425892571781787
1168,2,MJ1,coverage90,0,0,0,0,0,0,0
1168,2,MJ1,width90,-49.559963554679101,-40.517374297500922,-10.33044744026779,-1.287858183089611,-45.038668926090011,-5.8091528116787003,9.0425892571781787
