origin,arm,seed,horizon,point,baseline_teacher,input_teacher,coherent,bplus_mean_residual_mm,bplus_rmse_mm,correction_mean_mm,forecast_rmse_mm,new_minus_old_bplus_mean_mm,required_correction_change_mm,actual_correction_change_mm
1168,GRU_LOCAL,0,97,ATU1,792,1168,False,-73.212886972888867,73.309125284674963,-8.967262296595214,64.708527664238474,-70.602341539675606,70.602341539675606,25.144957748028787
1168,GRU_LOCAL,0,97,ATU5,792,1168,False,-77.525548571654909,77.715935168480939,-14.156014026532793,64.223786304964676,-73.923371666775168,73.923371666775168,22.444292304030483
1168,GRU_LOCAL,0,97,MJ3,792,1168,False,-99.412299790104115,99.518233059630958,-9.328801634209297,90.419251330755998,-100.9836890478674,100.9836890478674,43.606556667013322
1168,GRU_LOCAL,0,97,MJ1,792,1168,False,-101.79751298223334,102.04081060767794,-8.9536839353001483,93.287956877579006,-96.970694561070246,96.970694561070246,32.291999463817064
1168,GRU_LOCAL,0,97,ATU1,792,792,True,-73.212886972888867,73.309125284674963,-34.112220044624003,39.410019947142302,-70.602341539675606,70.602341539675606,25.144957748028787
1168,GRU_LOCAL,0,97,ATU5,792,792,True,-77.525548571654909,77.715935168480939,-36.600306330563278,41.504646005723799,-73.923371666775168,73.923371666775168,22.444292304030483
1168,GRU_LOCAL,0,97,MJ3,792,792,True,-99.412299790104115,99.518233059630958,-52.935358301222607,46.86237564642078,-100.9836890478674,100.9836890478674,43.606556667013322
1168,GRU_LOCAL,0,97,MJ1,792,792,True,-101.79751298223334,102.04081060767794,-41.245683399117205,61.024667958771481,-96.970694561070246,96.970694561070246,32.291999463817064
1168,GRU_LOCAL,1,97,ATU1,1168,1168,True,-2.6105454332132707,2.8970077854703575,-6.0344251703728791,6.6767645699210716,-70.602341539675606,70.602341539675606,29.895895771722397
1168,GRU_LOCAL,1,97,ATU5,1168,1168,True,-3.602176904879737,4.6145529647169354,-5.9779577358325824,8.2243280183504641,-73.923371666775168,73.923371666775168,29.778579296337266
1168,GRU_LOCAL,1,97,MJ3,1168,1168,True,1.571389257763314,1.6314000677056413,-7.4632126561765446,9.3604442347770007,-100.9836890478674,100.9836890478674,48.726600861552242
1168,GRU_LOCAL,1,97,MJ1,1168,1168,True,-4.8268184211630887,5.4743305616201088,-8.090187499798505,5.4216477739019568,-96.970694561070246,96.970694561070246,37.110062328602041
1168,GRU_LOCAL,1,97,ATU1,1168,792,False,-2.6105454332132707,2.8970077854703575,-35.930320942095278,33.40584672551217,-70.602341539675606,70.602341539675606,29.895895771722397
1168,GRU_LOCAL,1,97,ATU5,1168,792,False,-3.602176904879737,4.6145529647169354,-35.756537032169845,32.385413576101811,-73.923371666775168,73.923371666775168,29.778579296337266
1168,GRU_LOCAL,1,97,MJ3,1168,792,False,1.571389257763314,1.6314000677056413,-56.189813517728794,57.793078135730667,-100.9836890478674,100.9836890478674,48.726600861552242
1168,GRU_LOCAL,1,97,MJ1,1168,792,False,-4.8268184211630887,5.4743305616201088,-45.200249828400544,40.454510771717132,-96.970694561070246,96.970694561070246,37.110062328602041
1168,GRU_LOCAL,1,97,ATU1,792,1168,False,-73.212886972888867,73.309125284674963,-6.0344251703728791,67.673691331474856,-70.602341539675606,70.602341539675606,29.895895771722397
1168,GRU_LOCAL,1,97,ATU5,792,1168,False,-77.525548571654909,77.715935168480939,-5.9779577358325824,72.286769160322038,-73.923371666775168,73.923371666775168,29.778579296337266
1168,GRU_LOCAL,1,97,MJ3,792,1168,False,-99.412299790104115,99.518233059630958,-7.4632126561765446,92.211470730146502,-100.9836890478674,100.9836890478674,48.726600861552242
1168,GRU_LOCAL,1,97,MJ1,792,1168,False,-101.79751298223334,102.04081060767794,-8.090187499798505,94.116284681501185,-96.970694561070246,96.970694561070246,37.110062328602041
1168,GRU_LOCAL,1,97,ATU1,792,792,True,-73.212886972888867,73.309125284674963,-35.930320942095278,37.563462853564637,-70.602341539675606,70.602341539675606,29.895895771722397
1168,GRU_LOCAL,1,97,ATU5,792,792,True,-77.525548571654909,77.715935168480939,-35.756537032169845,42.209950829410467,-73.923371666775168,73.923371666775168,29.778579296337266
1168,GRU_LOCAL,1,97,MJ3,792,792,True,-99.412299790104115,99.518233059630958,-56.189813517728794,43.488685567317845,-100.9836890478674,100.9836890478674,48.726600861552242
1168,GRU_LOCAL,1,97,MJ1,792,792,True,-101.79751298223334,102.04081060767794,-45.200249828400544,56.972374188049642,-96.970694561070246,96.970694561070246,37.110062328602041
1168,GRU_LOCAL,2,97,ATU1,1168,1168,True,-2.6105454332132707,2.8970077854703575,-9.9991881171999193,8.6358670430673872,-70.602341539675606,70.602341539675606,26.464840065054798
1168,GRU_LOCAL,2,97,ATU5,1168,1168,True,-3.602176904879737,4.6145529647169354,-13.307259395648755,11.842793241280802,-73.923371666775168,73.923371666775168,24.959569479797718
1168,GRU_LOCAL,2,97,MJ3,1168,1168,True,1.571389257763314,1.6314000677056413,-13.076910310752266,14.954501285708508,-100.9836890478674,100.9836890478674,45.930875039424137
1168,GRU_LOCAL,2,97,MJ1,1168,1168,True,-4.8268184211630887,5.4743305616201088,-13.810677007766808,10.122033725038134,-96.970694561070246,96.970694561070246,34.827148448598578
1168,GRU_LOCAL,2,97,ATU1,1168,792,False,-2.6105454332132707,2.8970077854703575,-36.464028182254708,33.89130387142481,-70.602341539675606,70.602341539675606,26.464840065054798
1168,GRU_LOCAL,2,97,ATU5,1168,792,False,-3.602176904879737,4.6145529647169354,-38.266828875446471,34.78785070862439,-73.923371666775168,73.923371666775168,24.959569479797718
1168,GRU_LOCAL,2,97,MJ3,1168,792,False,1.571389257763314,1.6314000677056413,-59.007785350176405,60.604476143502062,-100.9836890478674,100.9836890478674,45.930875039424137
