origin,seed,arm,step,point,residual_mean_mm,correction_mean_mm,rmse_mm,bplus_rmse_mm,mse_normalized,penalty_normalized
792,0,GRU_GRAPH,50,ATU5,66.361566997854595,30.495960029311281,48.885330452602808,96.866977649107014,0.054886045303260265,0.061900116683508963
792,0,GRU_GRAPH,50,MJ3,-66.925121081539345,-31.207852613372769,44.845955923106317,75.252238747302954,0.19244735577883454,0.11236519983410713
792,0,GRU_GRAPH,50,MJ1,-28.200706268249988,-15.320115922969329,18.138578998788663,32.020557016194374,0.043133417006021905,0.04061400128971529
792,0,GRU_GRAPH,100,ATU1,22.768165548023571,9.635922945190396,17.138572468092551,34.094962030072679,0.0096140874618227783,0.012879656000041928
792,0,GRU_GRAPH,100,ATU5,66.361566997854595,30.735741234529556,52.424552978556108,96.866977649107014,0.063121062574056183,0.050562378383146617
792,0,GRU_GRAPH,100,MJ3,-66.925121081539345,-32.098474752401877,43.558462451641624,75.252238747302954,0.18155593884591789,0.1134037189337458
792,0,GRU_GRAPH,100,MJ1,-28.200706268249988,-13.986667793356697,18.425528864008239,32.020557016194374,0.044508941565443848,0.033060236884487289
792,0,GRU_GRAPH,200,ATU1,22.768165548023571,11.885876216922084,17.466808849657099,34.094962030072679,0.0099858701247991476,0.011831231660251396
792,0,GRU_GRAPH,200,ATU5,66.361566997854595,31.618121902010454,52.343179143645138,96.866977649107014,0.062925260559555246,0.048269627298168763
792,0,GRU_GRAPH,200,MJ3,-66.925121081539345,-32.983161227875371,41.043676639101236,75.252238747302954,0.16119734762474153,0.12014233413475044
792,0,GRU_GRAPH,200,MJ1,-28.200706268249988,-13.961991797443115,17.559823928492651,32.020557016194374,0.040424779184865957,0.032775316787532059
792,0,COND_ATTN,0,ATU1,22.768165548023571,0,34.094962030072679,34.094962030072679,0.038048645476591231,0
792,0,COND_ATTN,0,ATU5,66.361566997854595,0,96.866977649107014,96.866977649107014,0.21550449258615698,0
792,0,COND_ATTN,0,MJ3,-66.925121081539345,0,75.252238747302954,75.252238747302954,0.54188137751540555,0
792,0,COND_ATTN,0,MJ1,-28.200706268249988,0,32.020557016194374,32.020557016194374,0.13442037645130506,0
792,0,COND_ATTN,50,ATU1,22.768165548023571,12.792723160428029,22.018738350084845,34.094962030072679,0.015868783674816426,0.0076363307149773449
792,0,COND_ATTN,50,ATU5,66.361566997854595,30.858412326226095,71.643258561029285,96.866977649107014,0.11788417016319322,0.025349869527116403
792,0,COND_ATTN,50,MJ3,-66.925121081539345,-36.469531128976499,44.373349246964956,75.252238747302954,0.18841253669993002,0.12985657062874331
792,0,COND_ATTN,50,MJ1,-28.200706268249988,-15.154105328745343,18.333340835202158,32.020557016194374,0.044064674601398943,0.031899842814786333
792,0,COND_ATTN,100,ATU1,22.768165548023571,10.478243783146899,18.903380305109849,34.094962030072679,0.011696009753334385,0.0081821924692844841
792,0,COND_ATTN,100,ATU5,66.361566997854595,31.323881209340716,51.453743993400977,96.866977649107014,0.060804929877727634,0.050601462551890963
792,0,COND_ATTN,100,MJ3,-66.925121081539345,-32.076027320593937,41.970772822554089,75.252238747302954,0.16856185772456506,0.1163684036079027
792,0,COND_ATTN,100,MJ1,-28.200706268249988,-12.519999982301897,19.120660344849103,32.020557016194374,0.047930627652611656,0.025102771220287722
792,0,COND_ATTN,200,ATU1,22.768165548023571,11.868974531462728,17.492396112516662,34.094962030072679,0.010015148310189874,0.009416902369918826
792,0,COND_ATTN,200,ATU5,66.361566997854595,34.096004378641375,49.445428429161225,96.866977649107014,0.056150951219478482,0.052833581219946593
