origin,seed,arm,step,teacher,query_count,data_mse_normalized,penalty_normalized,objective,zero_objective,unconstrained_floor,objective_improvement_fraction,avg_mae_mm,avg_rmse_mm,bplus_avg_rmse_mm
972,1,GRU_LOCAL,0,612,4384,0.34692864200292278,0,0.34692864200292278,0.34692864200292278,0.17346432100146139,0,42.999401622569195,46.779075222759658,46.779075222759658
972,1,GRU_LOCAL,0,792,4224,0.033318292770309912,0,0.033318292770309912,0.033318292770309912,0.016659146385154956,0,24.925308253803298,25.812426397328665,25.812426397328665
972,1,GRU_LOCAL,50,432,4192,0.13769637776101246,0.047450201525448515,0.18514657928646097,0.3076726661917597,0.15383633309587985,0.79647040747476261,42.115516513115004,49.408642422013337,76.899289014197478
972,1,GRU_LOCAL,50,612,4384,0.12933112588537368,0.070410746737569835,0.19974187262294352,0.34692864200292278,0.17346432100146139,0.84851321891571729,27.778523810920653,31.598266370663431,46.779075222759658
972,1,GRU_LOCAL,50,792,4224,0.0084058849148914965,0.022348093022699817,0.030753977937591312,0.033318292770309912,0.016659146385154956,0.15392834503235231,10.96043003379466,13.375963360342775,25.812426397328665
972,1,GRU_LOCAL,100,432,4192,0.12662396240019166,0.051724312187177005,0.17834827458736868,0.3076726661917597,0.15383633309587985,0.84066220899706734,40.631824961677225,47.40979700570324,76.899289014197478
972,1,GRU_LOCAL,100,612,4384,0.11579872762330479,0.078899437217992308,0.19469816484129709,0.34692864200292278,0.17346432100146139,0.87758956010523448,25.956724916252362,29.674252855432826,46.779075222759658
972,1,GRU_LOCAL,100,792,4224,0.0099087534873135222,0.014055308630998733,0.023964062118312257,0.033318292770309912,0.016659146385154956,0.56150720065304527,13.916649928454456,15.323928513318322,25.812426397328665
972,1,GRU_LOCAL,200,432,4192,0.10595379551614344,0.063520670079756966,0.1694744655959004,0.3076726661917597,0.15383633309587985,0.89834564965693797,37.521413811110087,43.597759793841959,76.899289014197478
972,1,GRU_LOCAL,200,612,4384,0.099177361478066314,0.084563762330961745,0.18374112380902807,0.34692864200292278,0.17346432100146139,0.94075552397037254,23.299438646507479,26.377072551956303,46.779075222759658
972,1,GRU_LOCAL,200,792,4224,0.013243927114351493,0.0077590024185176945,0.021002929532869186,0.033318292770309912,0.016659146385154956,0.73925535875085435,16.470320922871547,17.664209108230693,25.812426397328665
972,1,GRU_GRAPH,0,432,4192,0.3076726661917597,0,0.3076726661917597,0.3076726661917597,0.15383633309587985,0,70.592223018084042,76.899289014197478,76.899289014197478
972,1,GRU_GRAPH,0,612,4384,0.34692864200292278,0,0.34692864200292278,0.34692864200292278,0.17346432100146139,0,42.999401622569195,46.779075222759658,46.779075222759658
972,1,GRU_GRAPH,0,792,4224,0.033318292770309912,0,0.033318292770309912,0.033318292770309912,0.016659146385154956,0,24.925308253803298,25.812426397328665,25.812426397328665
972,1,GRU_GRAPH,50,432,4192,0.13768142042087872,0.047479926896515721,0.18516134731739445,0.3076726661917597,0.15383633309587985,0.79637440914565349,42.065137659264259,49.382406088711207,76.899289014197478
972,1,GRU_GRAPH,50,612,4384,0.13031102835900604,0.069518949335699312,0.19982997769470534,0.34692864200292278,0.17346432100146139,0.84800530425492038,27.798376588092651,31.618768847061158,46.779075222759658
972,1,GRU_GRAPH,50,792,4224,0.0084777671855987089,0.022490788926369548,0.030968556111968255,0.033318292770309912,0.016659146385154956,0.14104784266950907,10.993256935229658,13.360842875875065,25.812426397328665
972,1,GRU_GRAPH,100,432,4192,0.12687175577949034,0.051541379246661828,0.17841313502615216,0.3076726661917597,0.15383633309587985,0.84024058923092892,40.624077704046563,47.414132214312602,76.899289014197478
972,1,GRU_GRAPH,100,612,4384,0.11677532700767827,0.078055076936400472,0.19483040394407874,0.34692864200292278,0.17346432100146139,0.87682721830481003,26.042354536362389,29.773820860308334,46.779075222759658
972,1,GRU_GRAPH,100,792,4224,0.010088598783745337,0.014084020648801338,0.024172619432546675,0.033318292770309912,0.016659146385154956,0.54898811297516359,14.016974695226263,15.423516081554096,25.812426397328665
972,1,GRU_GRAPH,200,432,4192,0.10711139513974549,0.062484129647520675,0.16959552478726617,0.3076726661917597,0.15383633309587985,0.89755871467916326,37.629304075193552,43.750104684339398,76.899289014197478
972,1,GRU_GRAPH,200,612,4384,0.10004559540852574,0.083683932802971858,0.1837295282114976,0.34692864200292278,0.17346432100146139,0.94082237113216061,23.431154455404851,26.525241101259585,46.779075222759658
972,1,GRU_GRAPH,200,792,4224,0.013574602942723037,0.0077644713372539134,0.021339074279976951,0.033318292770309912,0.016659146385154956,0.71907756936500056,16.707113804311852,17.893281956220104,25.812426397328665
972,1,COND_ATTN,0,432,4192,0.3076726661917597,0,0.3076726661917597,0.3076726661917597,0.15383633309587985,0,70.592223018084042,76.899289014197478,76.899289014197478
972,1,COND_ATTN,0,612,4384,0.34692864200292278,0,0.34692864200292278,0.34692864200292278,0.17346432100146139,0,42.999401622569195,46.779075222759658,46.779075222759658
972,1,COND_ATTN,0,792,4224,0.033318292770309912,0,0.033318292770309912,0.033318292770309912,0.016659146385154956,0,24.925308253803298,25.812426397328665,25.812426397328665
972,1,COND_ATTN,50,432,4192,0.14436938280247386,0.049024371206060589,0.19339375400853445,0.3076726661917597,0.15383633309587985,0.7428603495898457,46.634976482832165,54.337033797039425,76.899289014197478
972,1,COND_ATTN,50,612,4384,0.16461755724594479,0.043929740345915277,0.20854729759186008,0.34692864200292278,0.17346432100146139,0.79775105112190114,34.267237066872795,38.281961303880784,46.779075222759658
972,1,COND_ATTN,50,792,4224,0.020119154601396114,0.011265499114638779,0.031384653716034897,0.033318292770309912,0.016659146385154956,0.11607071632422261,16.774836292323663,19.209363950689131,25.812426397328665
972,1,COND_ATTN,100,432,4192,0.10696513107758503,0.060527091737170698,0.16749222281475573,0.3076726661917597,0.15383633309587985,0.91123105027233897,38.504184523885598,44.803595324820094,76.899289014197478
972,1,COND_ATTN,100,612,4384,0.11158259614889503,0.072946943903210687,0.1845295400521057,0.34692864200292278,0.17346432100146139,0.93621040346071449,25.636927114227127,28.662295173833847,46.779075222759658
972,1,COND_ATTN,100,792,4224,0.013024892408739245,0.0080369371596320516,0.021061829568371299,0.033318292770309912,0.016659146385154956,0.73571976129943883,15.653228707564841,16.787029908505801,25.812426397328665
972,1,COND_ATTN,200,432,4192,0.083766048211216221,0.074801291342037765,0.15856733955325397,0.3076726661917597,0.15383633309587985,0.96924649488085834,35.964412127543739,40.337467323789298,76.899289014197478
972,1,COND_ATTN,200,612,4384,0.091442603237965131,0.086887249041429304,0.17832985227939444,0.34692864200292278,0.17346432100146139,0.97195082395132992,22.91926303691875,25.194058326974321,46.779075222759658
972,1,COND_ATTN,200,792,4224,0.0089238123482477272,0.0092099235067452431,0.01813373585499297,0.033318292770309912,0.016659146385154956,0.91148469220775763,12.765061345950688,13.40158446842662,25.812426397328665
972,2,GRU_LOCAL,0,432,4288,0.31402345290087313,0,0.31402345290087313,0.31402345290087313,0.15701172645043657,0,70.783377075434828,77.168898243765128,77.168898243765128
972,2,GRU_LOCAL,0,612,4144,0.35124669949014581,0,0.35124669949014581,0.35124669949014581,0.1756233497450729,0,43.370774766053877,47.131449940827771,47.131449940827771
972,2,GRU_LOCAL,0,792,4368,0.032955707712781945,0,0.032955707712781945,0.032955707712781945,0.016477853856390973,0,24.732277776472849,25.675143693992865,25.675143693992865
972,2,GRU_LOCAL,50,432,4288,0.12498338937846229,0.061210202063030759,0.18619359144149306,0.31402345290087313,0.15701172645043657,0.81414213033146765,37.934136814451271,45.657528867550269,77.168898243765128
972,2,GRU_LOCAL,50,612,4144,0.12223294372959134,0.071319737421407264,0.19355268115099861,0.35124669949014581,0.1756233497450729,0.89791032096841839,26.289297043738443,29.685049017164609,47.131449940827771
972,2,GRU_LOCAL,50,792,4368,0.010696707014143584,0.030199148147987659,0.040895855162131241,0.032955707712781945,0.016477853856390973,-0.48186781595163203,11.999882220658076,13.68491447039553,25.675143693992865
972,2,GRU_LOCAL,100,432,4288,0.12653028782284309,0.05442585390173215,0.18095614172457525,0.31402345290087313,0.15701172645043657,0.84749919120405859,39.587002955265255,46.359438194400738,77.168898243765128
972,2,GRU_LOCAL,100,612,4144,0.1190777108298368,0.073710829360108032,0.19278854018994485,0.35124669949014581,0.1756233497450729,0.90226134241381817,26.285308806629654,29.739633624646725,47.131449940827771
972,2,GRU_LOCAL,100,792,4368,0.010968586928546622,0.013102406735344276,0.024070993663890899,0.032955707712781945,0.016477853856390973,0.5391912154534062,14.974399938565089,16.148334124225144,25.675143693992865
972,2,GRU_LOCAL,200,432,4288,0.10873390292704992,0.063302159893840373,0.17203606282089029,0.31402345290087313,0.15701172645043657,0.90431073710156029,37.832027154174767,43.602996155539138,77.168898243765128
972,2,GRU_LOCAL,200,612,4144,0.10480187495154088,0.080400019376270795,0.18520189432781167,0.35124669949014581,0.1756233497450729,0.94545973188279042,24.24582778837453,27.073068480068976,47.131449940827771
972,2,GRU_LOCAL,200,792,4368,0.012451715356762363,0.0075052881179444465,0.01995700347470681,0.032955707712781945,0.016477853856390973,0.78885905600100692,15.573155427406732,16.648945435750591,25.675143693992865
972,2,GRU_GRAPH,0,432,4288,0.31402345290087313,0,0.31402345290087313,0.31402345290087313,0.15701172645043657,0,70.783377075434828,77.168898243765128,77.168898243765128
972,2,GRU_GRAPH,0,612,4144,0.35124669949014581,0,0.35124669949014581,0.35124669949014581,0.1756233497450729,0,43.370774766053877,47.131449940827771,47.131449940827771
972,2,GRU_GRAPH,0,792,4368,0.032955707712781945,0,0.032955707712781945,0.032955707712781945,0.016477853856390973,0,24.732277776472849,25.675143693992865,25.675143693992865
972,2,GRU_GRAPH,50,432,4288,0.12521045974145736,0.061241045033269992,0.18645150477472736,0.31402345290087313,0.15701172645043657,0.81249949293701984,37.858600722590609,45.634320608273455,77.168898243765128
972,2,GRU_GRAPH,50,612,4144,0.12413072436988151,0.070143537247877197,0.19427426161775871,0.35124669949014581,0.1756233497450729,0.89380163913421173,26.290053838445942,29.6680249368913,47.131449940827771
972,2,GRU_GRAPH,50,792,4368,0.011053597256163257,0.030143728271953663,0.041197325528116918,0.032955707712781945,0.016477853856390973,-0.50016330325313829,12.262353775294336,13.788241615385337,25.675143693992865
972,2,GRU_GRAPH,100,432,4288,0.12632399590733803,0.054679302755915433,0.18100329866325346,0.31402345290087313,0.15701172645043657,0.84719885096996084,39.497866253674836,46.275917454227788,77.168898243765128
972,2,GRU_GRAPH,100,612,4144,0.11984863793573651,0.07298175494377887,0.19283039287951537,0.35124669949014581,0.1756233497450729,0.90202303304532416,26.319510484022256,29.758253300552987,47.131449940827771
972,2,GRU_GRAPH,100,792,4368,0.011268422198691652,0.01299081798384678,0.02425924018253843,0.032955707712781945,0.016477853856390973,0.5277670020644446,15.206912488710431,16.31322113818992,25.675143693992865
972,2,GRU_GRAPH,200,432,4288,0.10850632500786128,0.063537113623408401,0.1720434386312697,0.31402345290087313,0.15701172645043657,0.90426376092630156,37.715046557288474,43.49454096335532,77.168898243765128
972,2,GRU_GRAPH,200,612,4144,0.10485457772649728,0.080074053679992666,0.18492863140648996,0.35124669949014581,0.1756233497450729,0.94701569196280455,24.172472231989687,26.979093534079318,47.131449940827771
972,2,GRU_GRAPH,200,792,4368,0.012744550605911582,0.0071571762389034763,0.01990172684481506,0.032955707712781945,0.016477853856390973,0.79221365729638826,15.68604574377445,16.727387551972122,25.675143693992865
972,2,COND_ATTN,0,432,4288,0.31402345290087313,0,0.31402345290087313,0.31402345290087313,0.15701172645043657,0,70.783377075434828,77.168898243765128,77.168898243765128
972,2,COND_ATTN,0,612,4144,0.35124669949014581,0,0.35124669949014581,0.35124669949014581,0.1756233497450729,0,43.370774766053877,47.131449940827771,47.131449940827771
972,2,COND_ATTN,0,792,4368,0.032955707712781945,0,0.032955707712781945,0.032955707712781945,0.016477853856390973,0,24.732277776472849,25.675143693992865,25.675143693992865
972,2,COND_ATTN,50,432,4288,0.15876679252063841,0.031355387204060954,0.19012217972469936,0.31402345290087313,0.15701172645043657,0.78912114386109455,47.214666454201826,53.496615611093759,77.168898243765128
972,2,COND_ATTN,50,612,4144,0.15666122489620973,0.046476223703248026,0.20313744859945776,0.35124669949014581,0.1756233497450729,0.84333461983088753,28.313556250254702,31.379937023274717,47.131449940827771
972,2,COND_ATTN,50,792,4368,0.033804072475648698,0.022596197395018402,0.056400269870667097,0.032955707712781945,0.016477853856390973,-1.4227922132463948,26.141313916177754,27.709999227440981,25.675143693992865
972,2,COND_ATTN,100,432,4288,0.10624455567804564,0.063344978347567388,0.16958953402561303,0.31402345290087313,0.15701172645043657,0.91989255924049174,37.258455351774394,43.110600002035021,77.168898243765128
972,2,COND_ATTN,100,612,4144,0.10774798280295973,0.081864216034247581,0.18961219883720731,0.35124669949014581,0.1756233497450729,0.92034744176990135,24.370869936426256,27.277018082745862,47.131449940827771
972,2,COND_ATTN,100,792,4368,0.014574850276532209,0.0079044789563496639,0.022479329232881873,0.032955707712781945,0.016477853856390973,0.63578537418796122,16.277129837337043,17.691469500118057,25.675143693992865
972,2,COND_ATTN,200,432,4288,0.093498960225124536,0.068739434243453745,0.1622383944685783,0.31402345290087313,0.15701172645043657,0.96671160723914706,36.632916399829995,41.073105011398383,77.168898243765128
972,2,COND_ATTN,200,612,4144,0.089957821487616843,0.09196017452551046,0.1819179960131273,0.35124669949014581,0.1756233497450729,0.96415826097616619,22.336206487979599,24.65035423227669,47.131449940827771
972,2,COND_ATTN,200,792,4368,0.008712918354745287,0.0091669401831789479,0.017879858537924235,0.032955707712781945,0.016477853856390973,0.91491582012122941,12.279178949373177,12.984293185275838,25.675143693992865
1168,0,GRU_LOCAL,0,432,2912,0.28570651320487339,0,0.28570651320487339,0.28570651320487339,0.1428532566024367,0,70.15367887000474,76.349247527799037,76.349247527799037
1168,0,GRU_LOCAL,0,612,2944,0.36303442814055115,0,0.36303442814055115,0.36303442814055115,0.18151721407027557,0,45.560569974951456,49.904834355955984,49.904834355955984
1168,0,GRU_LOCAL,0,792,6944,0.19875520971813443,0,0.19875520971813443,0.19875520971813443,0.099377604859067215,0,52.019820328943297,57.39647399923858,57.39647399923858
1168,0,GRU_LOCAL,50,432,2912,0.12726284255615192,0.045730887725009765,0.17299373028116169,0.28570651320487339,0.1428532566024367,0.78901094454845722,40.516355055328326,47.752271960436296,76.349247527799037
1168,0,GRU_LOCAL,50,612,2944,0.12073118377429819,0.08283334423555537,0.20356452800985356,0.36303442814055115,0.18151721407027557,0.87853871572179232,27.06264012009315,30.801448238093254,49.904834355955984
1168,0,GRU_LOCAL,50,792,6944,0.060052353473536685,0.051741297591628446,0.11179365106516513,0.19875520971813443,0.099377604859067215,0.87506192945879724,26.316287517556631,29.88427009641379,57.39647399923858
1168,0,GRU_LOCAL,100,432,2912,0.11936937804368492,0.049106570073262204,0.16847594811694711,0.28570651320487339,0.1428532566024367,0.82063628002672107,38.935144974687859,45.825281101822448,76.349247527799037
1168,0,GRU_LOCAL,100,612,2944,0.13134716243487646,0.069382995601264721,0.20073015803614119,0.36303442814055115,0.18151721407027557,0.89415359824535867,28.303289770852722,31.9529629637066,49.904834355955984
1168,0,GRU_LOCAL,100,792,6944,0.061254051443473262,0.046734103988642597,0.10798815543211586,0.19875520971813443,0.099377604859067215,0.91335522137749514,27.593239324001754,30.929581206524929,57.39647399923858
1168,0,GRU_LOCAL,200,432,2912,0.10675284792197993,0.052123117948345496,0.15887596587032543,0.28570651320487339,0.1428532566024367,0.88783798389363822,38.188915244388788,43.957548660434433,76.349247527799037
1168,0,GRU_LOCAL,200,612,2944,0.11714361915158902,0.077094879182935838,0.19423849833452486,0.36303442814055115,0.18151721407027557,0.92991692645015933,26.223061203552035,29.780880598321918,49.904834355955984
1168,0,GRU_LOCAL,200,792,6944,0.057531827768707293,0.047719209535915998,0.10525103730462329,0.19875520971813443,0.099377604859067215,0.94089782648831688,27.840536969398062,30.928225970913555,57.39647399923858
1168,0,GRU_GRAPH,0,432,2912,0.28570651320487339,0,0.28570651320487339,0.28570651320487339,0.1428532566024367,0,70.15367887000474,76.349247527799037,76.349247527799037
1168,0,GRU_GRAPH,0,612,2944,0.36303442814055115,0,0.36303442814055115,0.36303442814055115,0.18151721407027557,0,45.560569974951456,49.904834355955984,49.904834355955984
1168,0,GRU_GRAPH,0,792,6944,0.19875520971813443,0,0.19875520971813443,0.19875520971813443,0.099377604859067215,0,52.019820328943297,57.39647399923858,57.39647399923858
1168,0,GRU_GRAPH,50,432,2912,0.12721928784507902,0.045761863923876774,0.17298115176895579,0.28570651320487339,0.1428532566024367,0.78909899652924542,40.498160758495331,47.738789788853005,76.349247527799037
1168,0,GRU_GRAPH,50,612,2944,0.12066033910491276,0.082792475369326546,0.2034528144742393,0.36303442814055115,0.18151721407027557,0.87915415892472204,27.061708995439105,30.801052461592153,49.904834355955984
1168,0,GRU_GRAPH,50,792,6944,0.06016522195672485,0.051603996750303409,0.11176921870702826,0.19875520971813443,0.099377604859067215,0.87530778322204206,26.360891652005122,29.931183071164639,57.39647399923858
1168,0,GRU_GRAPH,100,432,2912,0.11907267053250602,0.049303507724947584,0.1683761782574536,0.28570651320487339,0.1428532566024367,0.82133468804251564,38.894018260080934,45.781005814920178,76.349247527799037
1168,0,GRU_GRAPH,100,612,2944,0.13086942511980354,0.069700425628200266,0.20056985074800382,0.36303442814055115,0.18151721407027557,0.89503675023156815,28.27341872506463,31.9295818521583,49.904834355955984
1168,0,GRU_GRAPH,100,792,6944,0.061309296957519889,0.046653278513821422,0.1079625754713413,0.19875520971813443,0.099377604859067215,0.91361262304068502,27.638284682734799,30.982943138043286,57.39647399923858
1168,0,GRU_GRAPH,200,432,2912,0.1064352110345836,0.052324509481043925,0.15875972051562753,0.28570651320487339,0.1428532566024367,0.88865172351331967,38.207906719358022,43.963446058685847,76.349247527799037
1168,0,GRU_GRAPH,200,612,2944,0.11648578791103113,0.077568826020509546,0.19405461393154066,0.36303442814055115,0.18151721407027557,0.93092996757645707,26.199173476014913,29.754700479461206,49.904834355955984
1168,0,GRU_GRAPH,200,792,6944,0.057867486620898849,0.047362123262728484,0.10522960988362734,0.19875520971813443,0.099377604859067215,0.94111344268299513,27.880567531739516,30.999861870227562,57.39647399923858
1168,0,COND_ATTN,0,432,2912,0.28570651320487339,0,0.28570651320487339,0.28570651320487339,0.1428532566024367,0,70.15367887000474,76.349247527799037,76.349247527799037
1168,0,COND_ATTN,0,612,2944,0.36303442814055115,0,0.36303442814055115,0.36303442814055115,0.18151721407027557,0,45.560569974951456,49.904834355955984,49.904834355955984
1168,0,COND_ATTN,0,792,6944,0.19875520971813443,0,0.19875520971813443,0.19875520971813443,0.099377604859067215,0,52.019820328943297,57.39647399923858,57.39647399923858
1168,0,COND_ATTN,50,432,2912,0.16637755633284479,0.030310694519073412,0.19668825085191821,0.28570651320487339,0.1428532566024367,0.6231447883662512,56.755554851981337,62.122673720889637,76.349247527799037
1168,0,COND_ATTN,50,612,2944,0.16029241075547926,0.053479254486347327,0.21377166524182659,0.36303442814055115,0.18151721407027557,0.82230637828617459,30.070024777171142,33.615468638177745,49.904834355955984
1168,0,COND_ATTN,50,792,6944,0.078242083032223866,0.044179734947881244,0.12242181798010511,0.19875520971813443,0.099377604859067215,0.76811462548611287,34.501351068285686,37.945763334040279,57.39647399923858
1168,0,COND_ATTN,100,432,2912,0.10156942543739898,0.052757638241057059,0.15432706367845606,0.28570651320487339,0.1428532566024367,0.9196811654917243,40.598369534040295,44.923985710981121,76.349247527799037
1168,0,COND_ATTN,100,612,2944,0.13491134324672505,0.067201607453848261,0.20211295070057331,0.36303442814055115,0.18151721407027557,0.88653562839321698,27.841296663087942,31.554859635238284,49.904834355955984
1168,0,COND_ATTN,100,792,6944,0.063532488965690331,0.044207855454843965,0.10774034442053429,0.19875520971813443,0.099377604859067215,0.91584885172744168,27.301990251348023,31.379748432863437,57.39647399923858
1168,0,COND_ATTN,200,432,2912,0.076132934064318897,0.070306508957571567,0.14643944302189046,0.28570651320487339,0.1428532566024367,0.9748960121403869,35.908370398564003,39.683013916901949,76.349247527799037
1168,0,COND_ATTN,200,612,2944,0.094992417111171776,0.090903092554090334,0.18589550966526211,0.36303442814055115,0.18151721407027557,0.97587944693062845,23.780375896248586,26.660049502609674,49.904834355955984
1168,0,COND_ATTN,200,792,6944,0.052164978445062508,0.049898565803969321,0.10206354424903183,0.19875520971813443,0.099377604859067215,0.97297238755377846,26.471380450129644,29.525266244286804,57.39647399923858
1168,1,GRU_LOCAL,0,432,3040,0.2892300984956892,0,0.2892300984956892,0.2892300984956892,0.1446150492478446,0,70.357403145462882,76.579322748551306,76.579322748551306
1168,1,GRU_LOCAL,0,612,3408,0.372077834861052,0,0.372077834861052,0.372077834861052,0.186038917430526,0,46.393116028374621,50.583673210061079,50.583673210061079
1168,1,GRU_LOCAL,0,792,6352,0.20291120662338855,0,0.20291120662338855,0.20291120662338855,0.10145560331169427,0,52.615703432852698,57.884016612609202,57.884016612609202
1168,1,GRU_LOCAL,50,432,3040,0.13401797899091999,0.044884917996185041,0.17890289698710504,0.2892300984956892,0.1446150492478446,0.76290263069027386,40.394927344569695,48.391251069003474,76.579322748551306
1168,1,GRU_LOCAL,50,612,3408,0.14179684639059875,0.06845023933081909,0.21024708572141784,0.372077834861052,0.186038917430526,0.86987578392068376,29.547036064401034,33.422775639489672,50.583673210061079
1168,1,GRU_LOCAL,50,792,6352,0.061304105842957313,0.05278093120825237,0.11408503705120968,0.20291120662338855,0.10145560331169427,0.87551763207484001,26.539758961790863,30.407653676085523,57.884016612609202
1168,1,GRU_LOCAL,100,432,3040,0.1288049837683711,0.044166717411655412,0.17297170118002653,0.2892300984956892,0.1446150492478446,0.80391631382994155,41.503446198071963,48.736808709274015,76.579322748551306
1168,1,GRU_LOCAL,100,612,3408,0.13214141981647845,0.074332420884707359,0.2064738407011858,0.372077834861052,0.186038917430526,0.89015780379236531,28.349134792575693,32.078517765155475,50.583673210061079
1168,1,GRU_LOCAL,100,792,6352,0.059837485908157094,0.052225782974806137,0.11206326888296322,0.20291120662338855,0.10145560331169427,0.89544524673832115,27.548946366113288,31.151878696912551,57.884016612609202
1168,1,GRU_LOCAL,200,432,3040,0.105607841056573,0.057226606140944353,0.16283444719751736,0.2892300984956892,0.1446150492478446,0.87401450924759616,36.86120895437692,43.29116811067631,76.579322748551306
1168,1,GRU_LOCAL,200,612,3408,0.12215044906330765,0.078329874082911144,0.20048032314621878,0.372077834861052,0.186038917430526,0.92237427568838792,26.84086937548566,30.242654756847656,50.583673210061079
1168,1,GRU_LOCAL,200,792,6352,0.057608112194028699,0.051696334925991017,0.10930444712001972,0.20291120662338855,0.10145560331169427,0.92263765083322169,27.723059842612663,31.070602183902309,57.884016612609202
1168,1,GRU_GRAPH,0,432,3040,0.2892300984956892,0,0.2892300984956892,0.2892300984956892,0.1446150492478446,0,70.357403145462882,76.579322748551306,76.579322748551306
1168,1,GRU_GRAPH,0,612,3408,0.372077834861052,0,0.372077834861052,0.372077834861052,0.186038917430526,0,46.393116028374621,50.583673210061079,50.583673210061079
1168,1,GRU_GRAPH,0,792,6352,0.20291120662338855,0,0.20291120662338855,0.20291120662338855,0.10145560331169427,0,52.615703432852698,57.884016612609202,57.884016612609202
1168,1,GRU_GRAPH,50,432,3040,0.13391328325793644,0.044931680556131122,0.17884496381406756,0.2892300984956892,0.1446150492478446,0.76330323334773453,40.365653815457023,48.36766521350733,76.579322748551306
1168,1,GRU_GRAPH,50,612,3408,0.14230664654166555,0.06828220057240092,0.21058884711406647,0.372077834861052,0.186038917430526,0.86803874144930804,29.537753452440811,33.412291350985122,50.583673210061079
1168,1,GRU_GRAPH,50,792,6352,0.061244051001874994,0.052851487182387184,0.11409553818426219,0.20291120662338855,0.10145560331169427,0.87541412736233792,26.52013532959495,30.374882927299126,57.884016612609202
1168,1,GRU_GRAPH,100,432,3040,0.12871892526111808,0.044231007684283667,0.17294993294540176,0.2892300984956892,0.1446150492478446,0.80406683920567501,41.487746466821505,48.732803192975446,76.579322748551306
1168,1,GRU_GRAPH,100,612,3408,0.13235704406063639,0.074229059442907169,0.20658610350354356,0.372077834861052,0.186038917430526,0.8895543665981035,28.340116088969193,32.068578618646335,50.583673210061079
1168,1,GRU_GRAPH,100,792,6352,0.059815562512196309,0.052277860434834039,0.11209342294703034,0.20291120662338855,0.10145560331169427,0.89514803235998397,27.552652499006381,31.150761756342188,57.884016612609202
1168,1,GRU_GRAPH,200,432,3040,0.10569401375233325,0.057257973522992028,0.16295198727532528,0.2892300984956892,0.1446150492478446,0.87320173022895831,36.872020657460425,43.347825899572136,76.579322748551306
1168,1,GRU_GRAPH,200,612,3408,0.12201168895247515,0.07821159821801961,0.20022328717049476,0.372077834861052,0.186038917430526,0.92375590045418465,26.911624605530925,30.298009975184449,50.583673210061079
1168,1,GRU_GRAPH,200,792,6352,0.057916510086749577,0.051380209575708137,0.10929671966245771,0.20291120662338855,0.10145560331169427,0.9227138167354465,27.829331797156133,31.20231165697869,57.884016612609202
1168,1,COND_ATTN,0,432,3040,0.2892300984956892,0,0.2892300984956892,0.2892300984956892,0.1446150492478446,0,70.357403145462882,76.579322748551306,76.579322748551306
1168,1,COND_ATTN,0,612,3408,0.372077834861052,0,0.372077834861052,0.372077834861052,0.186038917430526,0,46.393116028374621,50.583673210061079,50.583673210061079
1168,1,COND_ATTN,0,792,6352,0.20291120662338855,0,0.20291120662338855,0.20291120662338855,0.10145560331169427,0,52.615703432852698,57.884016612609202,57.884016612609202
1168,1,COND_ATTN,50,432,3040,0.17781372156716166,0.032860722521948604,0.21067444408911026,0.2892300984956892,0.1446150492478446,0.54320525294672795,56.769631454330408,63.428833056335115,76.579322748551306
1168,1,COND_ATTN,50,612,3408,0.1826481077955546,0.041799817174139782,0.22444792496969437,0.372077834861052,0.186038917430526,0.79354315715413815,33.675558628641049,37.558577345210232,50.583673210061079
1168,1,COND_ATTN,50,792,6352,0.094578479105011395,0.039594513078945071,0.13417299218395645,0.20291120662338855,0.10145560331169427,0.6775201388163149,37.582119051132864,41.071702501664376,57.884016612609202
1168,1,COND_ATTN,100,432,3040,0.11525156589623441,0.051134190506808848,0.16638575640304326,0.2892300984956892,0.1446150492478446,0.84945752694183629,42.754847588773977,48.19832781181519,76.579322748551306
1168,1,COND_ATTN,100,612,3408,0.1426041462604313,0.068471978714066198,0.21107612497449751,0.372077834861052,0.186038917430526,0.86541951603582434,29.94300945628892,33.762026500347986,50.583673210061079
1168,1,COND_ATTN,100,792,6352,0.067561426177520895,0.05131981299621774,0.11888123917373863,0.20291120662338855,0.10145560331169427,0.82824373131458384,28.017118829089743,31.728036398597165,57.884016612609202
1168,1,COND_ATTN,200,432,3040,0.087153218306194186,0.064032198231025683,0.15118541653721987,0.2892300984956892,0.1446150492478446,0.95456650380753372,36.87969711868368,41.092381132940709,76.579322748551306
1168,1,COND_ATTN,200,612,3408,0.10641760587975613,0.088036644194610741,0.19445425007436687,0.372077834861052,0.186038917430526,0.95476574063067488,26.000298933837243,29.414342762470095,50.583673210061079
1168,1,COND_ATTN,200,792,6352,0.058057730854450131,0.047385436099446815,0.10544316695389694,0.20291120662338855,0.10145560331169427,0.96069646710441436,26.973538657871575,30.124120616289396,57.884016612609202
1168,2,GRU_LOCAL,0,432,3168,0.30898349014106208,0,0.30898349014106208,0.30898349014106208,0.15449174507053104,0,70.993246879202175,77.622683784248906,77.622683784248906
1168,2,GRU_LOCAL,0,612,3072,0.36782469966942655,0,0.36782469966942655,0.36782469966942655,0.18391234983471327,0,45.913003230551013,50.228049703069956,50.228049703069956
1168,2,GRU_LOCAL,0,792,6560,0.20002446506288574,0,0.20002446506288574,0.20002446506288574,0.10001223253144287,0,52.327095828239891,57.568117256015,57.568117256015
