origin,seed,arm,step,point,initial_residual_mm,true_residual_mean_mm,residual_change_mean_mm,correction_mean_mm,correction_first_mm,correction_last_mm,forecast_bias_mm,forecast_rmse_mm,correction_energy_mm2,residual_alignment_mm2,delta_mse_mm2,opposite_sign_fraction
612,1,GRU_LOCAL,100,ATU1,0.0085362289362933552,-4.2811793661703978,-4.2897155951066912,1.8067221995251903,5.6306740273504943,1.4397156747657505,6.0879015656955886,10.626618200702714,12.778597345488969,-7.0619413634948254,26.90248007247861,0.45733788395904434
612,1,GRU_LOCAL,100,ATU5,0.00077395529689283649,-4.5944399430462965,-4.5952138983431894,-0.55404361634895605,1.9527350353968131,-1.9169972536305977,4.0403963266973424,10.066725794708283,5.6150271111589731,10.455425946974131,-15.295824782789282,0.28668941979522183
612,1,GRU_LOCAL,100,MJ3,-0.0069391467013701913,-77.770519649130975,-77.763580502429605,-3.9662623463055779,-1.5058055010872522,-5.4742295823662062,73.804257302825391,85.575580660850761,18.332346472887831,342.36557331188561,-666.39880015088238,0
612,1,GRU_LOCAL,100,MJ1,-0.0031906685073863628,-22.675567795383593,-22.672377126876206,-2.3638662914983839,-1.0564247519906758,-3.7045551227123497,20.311701503885207,28.390983918518224,7.2883907021645484,60.852425097234622,-114.41645949230497,0.21843003412969283
612,1,GRU_LOCAL,200,ATU1,0.0085362289362933552,-4.2811793661703978,-4.2897155951066912,4.8126328692757649,7.9438618605776128,3.9945427937985301,9.0938122354461637,12.818225659288666,28.32193111524856,-24.981221813085089,78.284374741418759,0.61433447098976113
612,1,GRU_LOCAL,200,ATU5,0.00077395529689283649,-4.5944399430462965,-4.5952138983431894,3.4462279862854444,5.1870675612927357,1.3737681641282506,8.0406679293317396,12.61402301469092,16.986488165585442,-12.746147720466164,42.478783606517823,0.62798634812286691
612,1,GRU_LOCAL,200,MJ3,-0.0069391467013701913,-77.770519649130975,-77.763580502429605,-2.0042017959473766,-0.045582485858631117,-4.5876225062747835,75.766317853183622,87.340769904062611,6.3335374182713711,183.75112778826008,-361.16871815824834,0.10921501706484642
612,1,GRU_LOCAL,200,MJ1,-0.0031906685073863628,-22.675567795383593,-22.672377126876206,-2.5286070644216054,-1.6212757587051101,-5.2693387611465141,20.146960730961986,28.382808844368,9.1939623878126771,62.037275922871785,-114.88058945793091,0.29692832764505117
612,1,GRU_GRAPH,0,ATU1,0.0085362289362933552,-4.2811793661703978,-4.2897155951066912,0,0,0,4.2811793661703978,9.2748333845426885,0,0,0,
612,1,GRU_GRAPH,0,ATU5,0.00077395529689283649,-4.5944399430462965,-4.5952138983431894,0,0,0,4.5944399430462965,10.799758932894493,0,0,0,
612,1,GRU_GRAPH,0,MJ3,-0.0069391467013701913,-77.770519649130975,-77.763580502429605,0,0,0,77.770519649130975,89.384443868005675,0,0,0,
612,1,GRU_GRAPH,0,MJ1,-0.0031906685073863628,-22.675567795383593,-22.672377126876206,0,0,0,22.675567795383593,30.339156668468313,0,0,0,
612,1,GRU_GRAPH,50,ATU1,0.0085362289362933552,-4.2811793661703978,-4.2897155951066912,-2.1003661346919067,1.8427354921125811,-2.0886706981581256,2.1808132314784925,8.8015518264111829,15.568002391514261,12.061611074769896,-8.5552197580255438,0.36860068259385664
612,1,GRU_GRAPH,50,ATU5,0.00077395529689283649,-4.5944399430462965,-4.5952138983431894,-3.9931888003940932,-0.77737425836352259,-4.3162986121263884,0.60125114265220359,9.341335999873964,22.708323213980773,26.04127898003695,-29.374234746093109,0.29692832764505117
612,1,GRU_GRAPH,50,MJ3,-0.0069391467013701913,-77.770519649130975,-77.763580502429605,-5.8793326475251124,-3.1731650711408292,-6.5130311459583936,71.891187001605871,83.920696470903252,37.810807189964635,492.35315831057454,-946.89550943118411,0
612,1,GRU_GRAPH,50,MJ1,-0.0031906685073863628,-22.675567795383593,-22.672377126876206,-2.715563675612179,-1.1409892865292477,-3.2256983271189483,19.960004119771408,28.085696374892116,8.9063753434426527,70.282230917339945,-131.65808649123721,0.20136518771331058
