split,evaluation_role,estimator,subset,reliability_kind,class_level,class_color,bin_index,bin_lower,bin_upper,count,mean_predicted_probability,observed_frequency,class_support,calibration_status
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,top_label,,,5,0.5,0.6000000000000001,0,,,151,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,top_label,,,6,0.6000000000000001,0.7000000000000001,0,,,151,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,top_label,,,7,0.7000000000000001,0.8,0,,,151,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,top_label,,,8,0.8,0.9,0,,,151,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,top_label,,,9,0.9,1.0,0,,,151,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,0,0.0,0.1,0,,,55,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,1,0.1,0.2,0,,,55,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,2,0.2,0.30000000000000004,0,,,55,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,3,0.30000000000000004,0.4,0,,,55,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,4,0.4,0.5,151,0.4859890109890108,0.36423841059602646,55,ok
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,5,0.5,0.6000000000000001,0,,,55,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,6,0.6000000000000001,0.7000000000000001,0,,,55,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,7,0.7000000000000001,0.8,0,,,55,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,8,0.8,0.9,0,,,55,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,0.0,green,9,0.9,1.0,0,,,55,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,0,0.0,0.1,0,,,69,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,1,0.1,0.2,0,,,69,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,2,0.2,0.30000000000000004,0,,,69,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,3,0.30000000000000004,0.4,151,0.3942307692307693,0.45695364238410596,69,ok
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,4,0.4,0.5,0,,,69,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,5,0.5,0.6000000000000001,0,,,69,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,6,0.6000000000000001,0.7000000000000001,0,,,69,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,7,0.7000000000000001,0.8,0,,,69,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,8,0.8,0.9,0,,,69,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,1.0,blue,9,0.9,1.0,0,,,69,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,0,0.0,0.1,151,0.09629120879120881,0.12582781456953643,19,ok
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,1,0.1,0.2,0,,,19,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,2,0.2,0.30000000000000004,0,,,19,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,3,0.30000000000000004,0.4,0,,,19,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,4,0.4,0.5,0,,,19,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,5,0.5,0.6000000000000001,0,,,19,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,6,0.6000000000000001,0.7000000000000001,0,,,19,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,7,0.7000000000000001,0.8,0,,,19,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,8,0.8,0.9,0,,,19,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,2.0,yellow,9,0.9,1.0,0,,,19,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,0,0.0,0.1,151,0.011401098901098899,0.052980132450331126,8,ok
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,1,0.1,0.2,0,,,8,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,2,0.2,0.30000000000000004,0,,,8,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,3,0.30000000000000004,0.4,0,,,8,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,4,0.4,0.5,0,,,8,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,5,0.5,0.6000000000000001,0,,,8,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,6,0.6000000000000001,0.7000000000000001,0,,,8,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,7,0.7000000000000001,0.8,0,,,8,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,8,0.8,0.9,0,,,8,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,3.0,orange,9,0.9,1.0,0,,,8,empty_bin
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,0,0.0,0.1,151,0.012087912087912087,,0,no_positive_examples
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,1,0.1,0.2,0,,,0,no_positive_examples
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,2,0.2,0.30000000000000004,0,,,0,no_positive_examples
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,3,0.30000000000000004,0.4,0,,,0,no_positive_examples
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,4,0.4,0.5,0,,,0,no_positive_examples
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,5,0.5,0.6000000000000001,0,,,0,no_positive_examples
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,6,0.6000000000000001,0.7000000000000001,0,,,0,no_positive_examples
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,7,0.7000000000000001,0.8,0,,,0,no_positive_examples
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,8,0.8,0.9,0,,,0,no_positive_examples
calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest,4.0,red,9,0.9,1.0,0,,,0,no_positive_examples
test,historical_holdout_evaluation_only,ngboost,all,top_label,,,0,0.0,0.1,0,,,2288,empty_bin
test,historical_holdout_evaluation_only,ngboost,all,top_label,,,1,0.1,0.2,0,,,2288,empty_bin
test,historical_holdout_evaluation_only,ngboost,all,top_label,,,2,0.2,0.30000000000000004,0,,,2288,empty_bin
test,historical_holdout_evaluation_only,ngboost,all,top_label,,,3,0.30000000000000004,0.4,0,,,2288,empty_bin
test,historical_holdout_evaluation_only,ngboost,all,top_label,,,4,0.4,0.5,4,0.4939226792330401,0.75,2288,ok
test,historical_holdout_evaluation_only,ngboost,all,top_label,,,5,0.5,0.6000000000000001,61,0.5544603628642498,0.4918032786885246,2288,ok
test,historical_holdout_evaluation_only,ngboost,all,top_label,,,6,0.6000000000000001,0.7000000000000001,71,0.6481279721512422,0.6338028169014085,2288,ok
test,historical_holdout_evaluation_only,ngboost,all,top_label,,,7,0.7000000000000001,0.8,128,0.7351738360819328,0.75,2288,ok
test,historical_holdout_evaluation_only,ngboost,all,top_label,,,8,0.8,0.9,253,0.8718008327034019,0.9169960474308301,2288,ok
test,historical_holdout_evaluation_only,ngboost,all,top_label,,,9,0.9,1.0,1771,0.9785019102160392,0.9943534726143421,2288,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,0,0.0,0.1,1601,0.012729027121676555,0.0024984384759525295,584,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,1,0.1,0.2,42,0.1536626943205225,0.14285714285714285,584,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,2,0.2,0.30000000000000004,26,0.22935364633177013,0.07692307692307693,584,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,3,0.30000000000000004,0.4,13,0.34138387436325346,0.6923076923076923,584,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,4,0.4,0.5,20,0.44261139514112935,0.6,584,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,5,0.5,0.6000000000000001,29,0.5634973941744749,0.5172413793103449,584,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,6,0.6000000000000001,0.7000000000000001,21,0.6631547787416862,0.5714285714285714,584,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,7,0.7000000000000001,0.8,15,0.7333389754661909,0.8,584,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,8,0.8,0.9,58,0.866766449357877,0.896551724137931,584,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,9,0.9,1.0,463,0.983655298310128,0.9935205183585313,584,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,0,0.0,0.1,1077,0.01668431356359212,0.004642525533890436,1039,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,1,0.1,0.2,78,0.13356009708709463,0.07692307692307693,1039,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,2,0.2,0.30000000000000004,24,0.2707899071385703,0.125,1039,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,3,0.30000000000000004,0.4,37,0.3477176283309356,0.32432432432432434,1039,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,4,0.4,0.5,31,0.4389810992541119,0.45161290322580644,1039,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,5,0.5,0.6000000000000001,29,0.5494915360225894,0.4482758620689655,1039,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,6,0.6000000000000001,0.7000000000000001,24,0.641314205300838,0.4583333333333333,1039,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,7,0.7000000000000001,0.8,38,0.7568441589396077,0.9473684210526315,1039,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,8,0.8,0.9,71,0.8581850249149026,0.9014084507042254,1039,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,9,0.9,1.0,879,0.978277646817312,0.9954493742889647,1039,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,0,0.0,0.1,2012,0.0016151997768650412,0.0004970178926441351,182,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,1,0.1,0.2,23,0.12036609102853882,0.043478260869565216,182,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,2,0.2,0.30000000000000004,37,0.25220757430905427,0.02702702702702703,182,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,3,0.30000000000000004,0.4,16,0.3656712639878381,0.1875,182,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,4,0.4,0.5,10,0.4639942401782082,0.5,182,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,5,0.5,0.6000000000000001,1,0.5028058323175411,1.0,182,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,6,0.6000000000000001,0.7000000000000001,20,0.643214097823948,0.8,182,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,7,0.7000000000000001,0.8,21,0.7425432286417012,0.42857142857142855,182,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,8,0.8,0.9,26,0.8535562249074451,0.9615384615384616,182,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,9,0.9,1.0,122,0.952567276313371,0.9836065573770492,182,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,0,0.0,0.1,2134,0.003730007551118238,0.0028116213683223993,133,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,1,0.1,0.2,7,0.13708647170783766,0.14285714285714285,133,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,2,0.2,0.30000000000000004,45,0.26783591893445813,0.6,133,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,3,0.30000000000000004,0.4,1,0.3193677756793388,1.0,133,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,4,0.4,0.5,3,0.49191656624887775,1.0,133,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,5,0.5,0.6000000000000001,2,0.521298663343421,0.5,133,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,6,0.6000000000000001,0.7000000000000001,6,0.6391687975772857,1.0,133,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,7,0.7000000000000001,0.8,24,0.7333388714160053,1.0,133,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,8,0.8,0.9,18,0.8652665331231493,0.9444444444444444,133,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,9,0.9,1.0,48,0.9665248202672084,0.9791666666666666,133,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,0,0.0,0.1,1896,0.00010803250402874952,0.0,350,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,1,0.1,0.2,18,0.10633986516179611,0.05555555555555555,350,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,2,0.2,0.30000000000000004,0,,,350,empty_bin
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,3,0.30000000000000004,0.4,0,,,350,empty_bin
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,4,0.4,0.5,5,0.478672752004419,0.2,350,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,5,0.5,0.6000000000000001,0,,,350,empty_bin
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,6,0.6000000000000001,0.7000000000000001,0,,,350,empty_bin
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,7,0.7000000000000001,0.8,30,0.7049515877109864,0.5,350,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,8,0.8,0.9,80,0.8949345049804431,0.925,350,ok
test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,9,0.9,1.0,259,0.9844865993804692,1.0,350,ok
test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,0,0.0,0.1,0,,,2288,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,1,0.1,0.2,0,,,2288,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,2,0.2,0.30000000000000004,0,,,2288,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,3,0.30000000000000004,0.4,0,,,2288,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,4,0.4,0.5,2288,0.48598901098901093,0.25524475524475526,2288,ok
test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,5,0.5,0.6000000000000001,0,,,2288,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,6,0.6000000000000001,0.7000000000000001,0,,,2288,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,7,0.7000000000000001,0.8,0,,,2288,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,8,0.8,0.9,0,,,2288,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,top_label,,,9,0.9,1.0,0,,,2288,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,0,0.0,0.1,0,,,584,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,1,0.1,0.2,0,,,584,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,2,0.2,0.30000000000000004,0,,,584,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,3,0.30000000000000004,0.4,0,,,584,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,4,0.4,0.5,2288,0.48598901098901093,0.25524475524475526,584,ok
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,5,0.5,0.6000000000000001,0,,,584,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,6,0.6000000000000001,0.7000000000000001,0,,,584,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,7,0.7000000000000001,0.8,0,,,584,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,8,0.8,0.9,0,,,584,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,0.0,green,9,0.9,1.0,0,,,584,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,0,0.0,0.1,0,,,1039,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,1,0.1,0.2,0,,,1039,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,2,0.2,0.30000000000000004,0,,,1039,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,3,0.30000000000000004,0.4,2288,0.3942307692307692,0.4541083916083916,1039,ok
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,4,0.4,0.5,0,,,1039,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,5,0.5,0.6000000000000001,0,,,1039,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,6,0.6000000000000001,0.7000000000000001,0,,,1039,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,7,0.7000000000000001,0.8,0,,,1039,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,8,0.8,0.9,0,,,1039,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,1.0,blue,9,0.9,1.0,0,,,1039,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,2.0,yellow,0,0.0,0.1,2288,0.0962912087912088,0.07954545454545454,182,ok
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,2.0,yellow,1,0.1,0.2,0,,,182,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,2.0,yellow,2,0.2,0.30000000000000004,0,,,182,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,2.0,yellow,3,0.30000000000000004,0.4,0,,,182,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,2.0,yellow,4,0.4,0.5,0,,,182,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,2.0,yellow,5,0.5,0.6000000000000001,0,,,182,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,2.0,yellow,6,0.6000000000000001,0.7000000000000001,0,,,182,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,2.0,yellow,7,0.7000000000000001,0.8,0,,,182,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,2.0,yellow,8,0.8,0.9,0,,,182,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,2.0,yellow,9,0.9,1.0,0,,,182,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,3.0,orange,0,0.0,0.1,2288,0.0114010989010989,0.05812937062937063,133,ok
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,3.0,orange,1,0.1,0.2,0,,,133,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,3.0,orange,2,0.2,0.30000000000000004,0,,,133,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,3.0,orange,3,0.30000000000000004,0.4,0,,,133,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,3.0,orange,4,0.4,0.5,0,,,133,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,3.0,orange,5,0.5,0.6000000000000001,0,,,133,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,3.0,orange,6,0.6000000000000001,0.7000000000000001,0,,,133,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,3.0,orange,7,0.7000000000000001,0.8,0,,,133,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,3.0,orange,8,0.8,0.9,0,,,133,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,3.0,orange,9,0.9,1.0,0,,,133,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,4.0,red,0,0.0,0.1,2288,0.012087912087912088,0.15297202797202797,350,ok
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,4.0,red,1,0.1,0.2,0,,,350,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,4.0,red,2,0.2,0.30000000000000004,0,,,350,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,4.0,red,3,0.30000000000000004,0.4,0,,,350,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,4.0,red,4,0.4,0.5,0,,,350,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,4.0,red,5,0.5,0.6000000000000001,0,,,350,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,4.0,red,6,0.6000000000000001,0.7000000000000001,0,,,350,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,4.0,red,7,0.7000000000000001,0.8,0,,,350,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,4.0,red,8,0.8,0.9,0,,,350,empty_bin
test,historical_holdout_evaluation_only,fit_majority_prior,all,one_vs_rest,4.0,red,9,0.9,1.0,0,,,350,empty_bin
test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,0,0.0,0.1,0,,,110,empty_bin
test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,1,0.1,0.2,0,,,110,empty_bin
test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,2,0.2,0.30000000000000004,0,,,110,empty_bin
test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,3,0.30000000000000004,0.4,0,,,110,empty_bin
test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,4,0.4,0.5,1,0.4999410181855273,0.0,110,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,5,0.5,0.6000000000000001,30,0.5578013026913342,0.3333333333333333,110,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,6,0.6000000000000001,0.7000000000000001,21,0.6497604639747119,0.0,110,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,7,0.7000000000000001,0.8,27,0.7225102830022831,0.48148148148148145,110,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,8,0.8,0.9,21,0.8598178286270937,0.0,110,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,9,0.9,1.0,10,0.9447175444519503,0.0,110,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,0,0.0,0.1,53,0.007642172130083258,0.07547169811320754,29,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,1,0.1,0.2,6,0.17025038558140385,1.0,29,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,2,0.2,0.30000000000000004,2,0.2819313890890751,1.0,29,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,3,0.30000000000000004,0.4,8,0.34473672962523005,1.0,29,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,4,0.4,0.5,10,0.4421257055373354,0.5,29,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,5,0.5,0.6000000000000001,14,0.5708428434494464,0.2857142857142857,29,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,6,0.6000000000000001,0.7000000000000001,5,0.6609178259560432,0.0,29,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,7,0.7000000000000001,0.8,3,0.7236515269832101,0.0,29,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,8,0.8,0.9,6,0.8640449360858086,0.0,29,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,9,0.9,1.0,3,0.955097058608346,0.0,29,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,0,0.0,0.1,38,0.016589419074273352,0.13157894736842105,37,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,1,0.1,0.2,6,0.135116112982938,1.0,37,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,2,0.2,0.30000000000000004,3,0.2748838121039134,1.0,37,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,3,0.30000000000000004,0.4,8,0.35341294363007436,1.0,37,ok
test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,4,0.4,0.5,16,0.4361860554187046,0.625,37,ok
