origin,reference,feature,reference_start,reference_end_exclusive,days,reference_min_z,reference_max_z,forward_min_z,forward_max_z,forward_mean_z,below_days,above_days,outside_fraction,max_excess_z
342,scaler_prefix,history30_moisture_O3,0,342,90,-1.7817909654141673,2.4360124601368973,-0.3309653869473601,1.223076982622451,0.6001779267727227,0,0,0.0,0.0
342,scaler_prefix,history30_moisture_O2,0,342,90,-1.7854683175547623,2.412978353472972,-0.31392493937818966,1.221466257698822,0.608100697133515,0,0,0.0,0.0
342,scaler_prefix,history30_moisture_O1_up,0,342,90,-1.7827246043093128,2.232873427313192,-0.165674231414415,1.2155146570010598,0.6746514321672085,0,0,0.0,0.0
342,scaler_prefix,history30_moisture_O1_down,0,342,90,-1.7827246043093128,2.232873427313192,-0.165674231414415,1.2155146570010598,0.6746514321672085,0,0,0.0,0.0
342,scaler_prefix,history30_reservoir_head,0,342,90,-1.3798777574881032,1.1383667805495792,-1.1042516464681849,0.201414670369206,-0.595050417915528,0,0,0.0,0.0
342,scaler_prefix,s_O3,0,342,90,-0.49692295239553413,1.4793482904522386,-0.1461931055781896,2.0837157630370506,0.9007080653501341,0,23,0.25555555555555554,0.604367472584812
342,scaler_prefix,s_O2,0,342,90,-0.4931630877862647,1.3797069506754196,-0.1263465666794803,1.9296766329342956,0.8820859580628433,0,26,0.28888888888888886,0.549969682258876
342,scaler_prefix,s_O1_up,0,342,90,-1.8918626607198734,2.8618428216010265,2.9138135077561786,4.645556143699764,4.027834411435122,0,90,1.0,1.7837133220987376
342,scaler_prefix,s_O1_down,0,342,90,-0.3140888157906417,8.315763922533334,8.293688965326155,12.874585197151974,10.958527378453468,0,89,0.9888888888888889,4.558821274618641
342,scaler_prefix,p_O3,0,342,90,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
342,scaler_prefix,p_O2,0,342,90,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
342,scaler_prefix,p_O1_up,0,342,90,-1.8578814701608597,3.154255551215521,3.154255551215521,4.179343262209842,3.5636964411117837,0,88,0.9777777777777777,1.0250877109943208
342,scaler_prefix,p_O1_down,0,342,90,-0.13820735926733063,8.069657000067577,8.069657000067577,10.237967473020547,10.200004351718455,0,89,0.9888888888888889,2.168310472952969
342,scaler_prefix,rb_O3,0,342,90,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
342,scaler_prefix,rb_O2,0,342,90,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
342,scaler_prefix,rb_O1_up,0,342,90,-1.7050235588211684,3.615105217459258,1.2078328241225302,3.4561443778904546,2.369650638922554,0,0,0.0,0.0
342,scaler_prefix,rb_O1_down,0,342,90,-0.13821921762563952,8.07251945732865,8.060420495096333,10.224522276311822,10.025871265183026,0,89,0.9888888888888889,2.1520028189831724
342,scaler_prefix,rc_O3,0,342,90,-0.032873948732569325,0.4263418798455997,-0.04516352279592262,-0.03248020747970953,-0.038086238158053294,84,0,0.9333333333333333,0.012289574063353292
342,scaler_prefix,rc_O2,0,342,90,-0.6440294927435146,0.11280256437715697,-0.10080148865050553,-0.044091042094812405,-0.08403181806392325,0,0,0.0,0.0
342,scaler_prefix,rc_O1_up,0,342,90,-0.08095551726177311,0.18151512504081188,0.09288415418356596,0.15713913460965434,0.1415086503500113,0,0,0.0,0.0
342,scaler_prefix,rc_O1_down,0,342,90,-0.007531027311492605,0.01724741234877762,0.00875335134269448,0.014746937613408537,0.013310267397890962,0,0,0.0,0.0
342,scaler_prefix,rE_O3,0,342,90,-7.963620891779245e-26,6.891731396247927e-26,6.941312896725389e-26,1.1737358504871743e-25,9.276881874296924e-26,0,90,1.0,4.8456271086238157e-26
342,scaler_prefix,rE_O2,0,342,90,-3.9910173433732607e-26,2.4788232262588567e-26,2.496326246279392e-26,4.1706818521704396e-26,3.3118204678756463e-26,0,90,1.0,1.6918586259115828e-26
342,scaler_prefix,rE_O1_up,0,342,90,-1.527310812832586,1.6808615085183272,-0.06157906598037962,1.107681526621427,0.6159673704525407,0,0,0.0,0.0
342,scaler_prefix,rE_O1_down,0,342,90,-1.6808615085183272,1.527310812832586,-1.107681526621427,0.06157906598037962,-0.6159673704525407,0,0,0.0,0.0
342,scaler_prefix,background_O3,0,342,90,-1.9779250932101982,1.7726722021381562,1.7857530841545415,2.9770475421154674,2.358397863346743,0,90,1.0,1.2043753399773112
342,scaler_prefix,background_O2,0,342,90,-2.628103883331754,1.705249853574958,1.7175440253989167,2.8369656429855707,2.2563261883475496,0,90,1.0,1.1317157894106127
