fit_days,strategy,seed,epoch,actual_anchor_change,actual_paired_change,linear_anchor_change,linear_paired_change,actual_both_decrease,actual_anchor_increases,actual_paired_increases
432,OOF,0,19,-0.0001056802270134995,-0.0034662883571558167,-0.0001138307750153,-0.003452052627592,True,False,False
432,OOF,0,20,-0.00010445084799990019,-0.0033626865947099793,-0.0001122000724159,-0.0033504021292612,True,False,False
432,OOF,0,21,-0.00010380738315549998,-0.003295590775514723,-0.0001112976076885,-0.0032834856034967,True,False,False
432,OOF,0,22,-0.0001033427932057001,-0.0032499484043346794,-0.0001108595052293,-0.0032383676420703,True,False,False
432,OOF,0,23,-0.00010236103324090008,-0.0032103193624937187,-0.0001101955998554,-0.0032002765912747,True,False,False
432,OOF,0,24,-0.00010031337563439977,-0.003168297149497179,-0.0001086439890605,-0.0031597491925213,True,False,False
432,OOF,0,25,-9.712014580140005e-05,-0.0031209648412395263,-0.0001059424055975,-0.0031129536820905,True,False,False
432,OOF,0,26,-9.325959125089985e-05,-0.0030676185241916842,-0.000102342553483,-0.0030596982845379,True,False,False
432,OOF,0,27,-8.968337176540027e-05,-0.003007387402030215,-9.857802859814118e-05,-0.003000401619384,True,False,False
432,OOF,0,28,-8.751900371190002e-05,-0.0029343793765408965,-9.567798883375484e-05,-0.0029338771156213,True,False,False
432,OOF,0,29,-8.768711706599961e-05,-0.0028333715997127806,-9.468680564148296e-05,-0.0028474313686901,True,False,False
432,OOF,0,30,-9.046122650070015e-05,-0.002698252514819005,-9.616745030188287e-05,-0.0027273584997356,True,False,False
432,OOF,0,31,-9.537145952480007e-05,-0.0025494312673244035,-9.99256257224426e-05,-0.0025835353108044,True,False,False
432,OOF,0,32,-0.00010142290402310019,-0.002420194524124092,-0.0001051408744679,-0.0024497351326702,True,False,False
432,OOF,0,33,-0.00010737907482729963,-0.002327197427036798,-0.0001106448320235,-0.0023536046704904,True,False,False
432,OOF,0,34,-0.00011202725250960026,-0.0022651957141465173,-0.0001152354035217,-0.0022952492564617,True,False,False
432,OOF,0,35,-0.00011430135904259972,-0.0022276149243445897,-0.000117853485734,-0.0022602338804245,True,False,False
432,OOF,0,36,-0.00011337449465139999,-0.0022111566757216095,-0.0001176354606003,-0.0022417495672096,True,False,False
432,OOF,0,37,-0.0001090154467910001,-0.0022052013704990936,-0.0001141152084767,-0.0022323275436862,True,False,False
432,OOF,0,38,-0.00010230274490300026,-0.002197308989672797,-0.0001078568455741,-0.0022214573444266,True,False,False
432,OOF,0,39,-9.589816472399971e-05,-0.0021789167965248074,-0.0001012294738012,-0.002201281543121,True,False,False
432,OOF,0,40,-9.144363038410025e-05,-0.0021472069651703035,-9.634649462426286e-05,-0.0021683230569471,True,False,False
432,OOF,0,41,-8.879101285639993e-05,-0.002103720816728591,-9.33155185445634e-05,-0.0021237984312563,True,False,False
432,OOF,0,42,-8.663316536110005e-05,-0.0020489742986607995,-9.115902547010542e-05,-0.0020689993467285,True,False,False
432,OOF,0,43,-8.329387373339999e-05,-0.001979528888849197,-8.804416006021196e-05,-0.0020009775940875,True,False,False
432,OOF,0,44,-7.84813479425999e-05,-0.0018909452179480118,-8.326810828181169e-05,-0.0019145100531984,True,False,False
432,OOF,0,45,-7.308803650240008e-05,-0.0017856550051423975,-7.762240799235665e-05,-0.0018098829284834,True,False,False
432,OOF,0,46,-6.821252274090005e-05,-0.0016786594090235918,-7.228474768632079e-05,-0.0017010761743327,True,False,False
432,OOF,0,47,-6.452362158550001e-05,-0.0015915666013940066,-6.80838506604893e-05,-0.0016123063821812,True,False,False
432,OOF,0,48,-6.198220738539979e-05,-0.0015399662301829042,-6.516735621742465e-05,-0.0015591922962631,True,False,False
432,OOF,0,49,-5.988065262900011e-05,-0.0015197658958474997,-6.297083409048273e-05,-0.0015375690118341,True,False,False
432,OOF,0,50,-5.722475372939989e-05,-0.0015091428540151969,-6.050438292730137e-05,-0.0015254938963141,True,False,False
432,OOF,0,51,-5.3292355705800024e-05,-0.0014851762970681942,-5.692041727419199e-05,-0.0014998314479617,True,False,False
432,OOF,0,52,-4.809948672730019e-05,-0.001437065838211099,-5.19871233992991e-05,-0.0014502651815551,True,False,False
432,OOF,0,53,-4.276200073769984e-05,-0.0013729280331963023,-4.647506640378105e-05,-0.00138501405736,True,False,False
432,OOF,0,54,-3.885996227580009e-05,-0.0013083378028474063,-4.201210425081532e-05,-0.0013196604289115,True,False,False
432,OOF,0,55,-3.673406302009995e-05,-0.0012480431369236017,-3.942431033606221e-05,-0.0012589195611313,True,False,False
432,OOF,0,56,-3.526586475830005e-05,-0.0011879079388918967,-3.783640160405448e-05,-0.0011985163697072,True,False,False
432,OOF,0,57,-3.3358126057899946e-05,-0.001127866700541394,-3.5952602701023614e-05,-0.0011381752721711,True,False,False
432,OOF,0,58,-3.1027825782900054e-05,-0.0010801807774176025,-3.34599974208396e-05,-0.0010900093710193,True,False,False
432,OOF,0,59,-2.905702542490001e-05,-0.0010604420786674978,-3.1106671334531e-05,-0.00106963635873,True,False,False
432,OOF,0,60,-2.79310814891e-05,-0.0010677822443000001,-2.9602865589352245e-05,-0.0010763576412757,True,False,False
432,OOF,0,61,-2.7458381797799926e-05,-0.0010838061926237985,-2.8913092167451103e-05,-0.0010919170684219,True,False,False
432,OOF,0,62,-2.717735613350005e-05,-0.0010872343067936108,-2.8559347351754617e-05,-0.0010950299549933,True,False,False
432,OOF,0,63,-2.681071690150002e-05,-0.001066169202218789,-2.816760526767395e-05,-0.0010737181085063,True,False,False
432,OOF,0,64,-2.6348732606099956e-05,-0.0010212179905297047,-2.7660130601949807e-05,-0.0010285085826558,True,False,False
432,OOF,0,65,-2.5873369492200008e-05,-0.0009606303203868044,-2.711426542191183e-05,-0.0009675499985412,True,False,False
432,OOF,0,66,-2.54097729613e-05,-0.0008939609436611901,-2.6579948094721808e-05,-0.0009002525249484,True,False,False
432,OOF,0,67,-2.4920973538899993e-05,-0.000829602824933412,-2.603442964470829e-05,-0.0008349429488853,True,False,False
432,OOF,0,68,-2.4361905299799948e-05,-0.0007749492105514899,-2.543249249792385e-05,-0.0007792302266337,True,False,False
432,OOF,0,69,-2.3698260188800033e-05,-0.0007357358947120973,-2.4740505950997265e-05,-0.0007394561011674,True,False,False
432,OOF,0,70,-2.2896075165899986e-05,-0.0007129734800386117,-2.392948386271278e-05,-0.0007176628683833,True,False,False
432,OOF,0,71,-2.1925323150900032e-05,-0.000701491051964695,-2.2969369225675885e-05,-0.0007080053460933,True,False,False
432,OOF,0,72,-2.0772265162199988e-05,-0.0006951977670787007,-2.1840121121304756e-05,-0.0007020469202499,True,False,False
432,OOF,0,73,-1.941939854040002e-05,-0.0006770777504160053,-2.0519991152300527e-05,-0.0006898028810993,True,False,False
432,OOF,0,74,-1.7857028526000005e-05,-0.0006211516316003002,-1.8976848107861408e-05,-0.0006482952852586,True,False,False
432,OOF,0,75,-1.622637154459998e-05,-0.0005422743697616889,-1.7291781546427782e-05,-0.0005670153718311,True,False,False
432,OOF,0,76,-1.4864233757299987e-05,-0.0004790221189693994,-1.577621313826692e-05,-0.0004988968308736,True,False,False
432,OOF,0,77,-1.40105328308e-05,-0.0004464695747946057,-1.475219104721524e-05,-0.0004606855692897,True,False,False
432,OOF,0,78,-1.3518031189799998e-05,-0.00044864207050460125,-1.4176636953496052e-05,-0.0004565422036031,True,False,False
432,OOF,0,79,-1.3072878889700045e-05,-0.0004736432882738034,-1.3713174491184896e-05,-0.0004771486590051,True,False,False
432,OOF,0,80,-1.2590646561999998e-05,-0.0005043280549070911,-1.320472780168068e-05,-0.0005060457020652,True,False,False
432,OOF,0,81,-1.2088133060399989e-05,-0.0005291183815070988,-1.2686333211663546e-05,-0.0005303786023851,True,False,False
432,OOF,0,82,-1.1519621514299969e-05,-0.0005428360701153073,-1.2109587519611746e-05,-0.0005439268251859,True,False,False
432,OOF,0,83,-1.097148772610004e-05,-0.0005451852511536015,-1.1517778470599506e-05,-0.0005460298694888,True,False,False
432,OOF,0,84,-1.0495212190799992e-05,-0.0005374063554619973,-1.101127875742816e-05,-0.0005380123023667,True,False,False
432,OOF,0,85,-9.98269782819997e-06,-0.0005272792079516059,-1.047603518160498e-05,-0.0005277634546972,True,False,False
432,OOF,0,86,-9.521954069999998e-06,-0.0005292833889807974,-9.940071266933323e-06,-0.0005297760521485,True,False,False
432,OOF,0,87,-9.213290043600026e-06,-0.0005413758806484953,-9.57535313916232e-06,-0.0005421268520384,True,False,False
432,OOF,0,88,-8.943975341199975e-06,-0.0005466134174231946,-9.284749686686336e-06,-0.0005479390664043,True,False,False
432,OOF,0,89,-8.70274684070004e-06,-0.0005361882047660027,-9.014157979591894e-06,-0.000538130031296,True,False,False
432,OOF,0,90,-8.44921854199998e-06,-0.000515678055069399,-8.7633600066104e-06,-0.0005177420745824,True,False,False
432,OOF,0,91,-8.113927335299989e-06,-0.0004942083988538071,-8.421228437812106e-06,-0.0004959177030724,True,False,False
432,OOF,0,92,-7.830473457199998e-06,-0.00047676503040439133,-8.095348944186793e-06,-0.0004782267257598,True,False,False
432,OOF,0,93,-7.612965814500039e-06,-0.00046126065253500326,-7.863328648045734e-06,-0.0004626160016391,True,False,False
432,OOF,0,94,-7.402236615099985e-06,-0.00044515888872059817,-7.631358508149146e-06,-0.0004463521716698,True,False,False
432,OOF,0,95,-7.247846367999984e-06,-0.00042747640682910815,-7.455519055013332e-06,-0.0004285061730021,True,False,False
432,OOF,0,96,-7.088435453000004e-06,-0.0004058244831394997,-7.295387929194291e-06,-0.0004067792028286,True,False,False
432,OOF,0,97,-6.92619126970001e-06,-0.0003847659020301958,-7.1155461319643864e-06,-0.0003857997314935,True,False,False
432,OOF,0,98,-6.7478193023999935e-06,-0.000366645000221294,-6.945555137484659e-06,-0.0003679203727639,True,False,False
432,OOF,0,99,-6.485351256999998e-06,-0.00034814383241180136,-6.68818691686179e-06,-0.0003495672616962,True,False,False
432,OOF,0,100,-6.2078886419875406e-06,-0.0003315828553633049,-6.397526783351607e-06,-0.0003328355131268,True,False,False
432,OOF,1,1,-3.147787747099975e-05,-0.0013101863875667197,-3.316853714850807e-05,-0.0013134483414647,True,False,False
432,OOF,1,2,-4.381949158280014e-05,-0.0014316950948211893,-3.769951035525819e-05,-0.0013678658240695,True,False,False
432,OOF,1,3,-5.825533527100031e-05,-0.0015833030536424042,-5.152741469340053e-05,-0.0015116239130731,True,False,False
432,OOF,1,4,-7.288542237829983e-05,-0.0017464746267429887,-6.614153692855818e-05,-0.0016703742843805,True,False,False
432,OOF,1,5,-8.717444580499945e-05,-0.001921027005398812,-8.076885804895014e-05,-0.0018416960846578,True,False,False
432,OOF,1,6,-0.00010050918935000045,-0.0021056209955838956,-9.478721633945598e-05,-0.0020241429304195,True,False,False
432,OOF,1,7,-0.0001122106738171997,-0.002296826780612299,-0.0001075304380608,-0.0022147967567833,True,False,False
432,OOF,1,8,-0.00012162728018860064,-0.002488182896815211,-0.0001183239975067,-0.0024075891149615,True,False,False
432,OOF,1,9,-0.00012834956086559945,-0.0026687520354815863,-0.0001266950153026,-0.0025919090078606,True,False,False
432,OOF,1,10,-0.00013186144250040052,-0.0028314084394034933,-0.0001321059239103,-0.0027602172146156,True,False,False
432,OOF,1,11,-0.0001317892882569992,-0.0029678596072081065,-0.0001341328247014,-0.0029038005215966,True,False,False
432,OOF,1,12,-0.00012806863430570026,-0.0030652165556122046,-0.0001326163449061,-0.0030092267769136,True,False,False
432,OOF,1,13,-0.0001210307606375003,-0.00310927627304991,-0.0001277044204533,-0.0030619906376217,True,False,False
432,OOF,1,14,-0.00011146976165800002,-0.0030930343179850772,-0.0001198933687131,-0.003055065318692,True,False,False
432,OOF,1,15,-0.0001009095809002998,-0.003021485698677606,-0.0001103219313901,-0.0029929627383024,True,False,False
432,OOF,1,16,-9.157519267619964e-05,-0.0029145150497988104,-0.0001009059049359,-0.0028945714704621,True,False,False
432,OOF,1,17,-8.577674624570073e-05,-0.002800514722078401,-9.39674828116666e-05,-0.0027874614576279,True,False,False
432,OOF,1,18,-8.503424594129977e-05,-0.0026975380878097865,-9.147247442088568e-05,-0.002689726556451,True,False,False
432,OOF,1,19,-8.922268194559973e-05,-0.002609290829098998,-9.39493947441588e-05,-0.0026054977853828,True,False,False
432,OOF,1,20,-9.668732284119977e-05,-0.0025376178144282113,-0.000100199652041,-0.0025366388514303,True,False,False
432,OOF,1,21,-0.00010531626665160037,-0.002481016174020384,-0.0001082300618154,-0.002481596982592,True,False,False
432,OOF,1,22,-0.00011344478714070015,-0.0024357800683825204,-0.0001162364636532,-0.0024364197430481,True,False,False
432,OOF,1,23,-0.0001201756995024999,-0.002402311221407799,-0.0001231176354368,-0.0024007420415229,True,False,False
432,OOF,1,24,-0.00012526072025210002,-0.0023864915008007803,-0.0001284935929977,-0.0023790959964658,True,False,False
432,OOF,1,25,-0.000128713934916,-0.002399945882382515,-0.0001323492159319,-0.0023810857813077,True,False,False
432,OOF,1,26,-0.00013040463389199985,-0.0024598085248506985,-0.0001346247063731,-0.0024223090861913,True,False,False
432,OOF,1,27,-0.00012986221359640024,-0.0025763429977009034,-0.0001349286193133,-0.002520994597907,True,False,False
432,OOF,1,28,-0.00012655016671189994,-0.0027061451631305855,-0.0001326586879979,-0.002666311060265,True,False,False
432,OOF,1,29,-0.00012043026514729988,-0.0027610536753326087,-0.0001275221535652,-0.0027648298245981,True,False,False
432,OOF,1,30,-0.00011240921439300026,-0.0027578982866245105,-0.0001200830233929,-0.0027663392035094,True,False,False
432,OOF,1,31,-0.00010423958863609983,-0.002757431827740603,-0.0001118363471469,-0.0027514916915964,True,False,False
432,OOF,1,32,-9.79482754639e-05,-0.0027592975050556023,-0.0001047370491202,-0.0027491103590237,True,False,False
432,OOF,1,33,-9.516177685089987e-05,-0.002751684310918684,-0.000100587172736,-0.0027482591009808,True,False,False
432,OOF,1,34,-9.646920994760017e-05,-0.002741380657383108,-0.0001003872504731,-0.0027481748697914,True,False,False
432,OOF,1,35,-0.00010109326403639997,-0.002739695209054205,-0.0001038668036295,-0.0027542818183312,True,False,False
432,OOF,1,36,-0.00010711855254899984,-0.002737989887594189,-0.0001094702646811,-0.0027586513237274,True,False,False
432,OOF,1,37,-0.00011228366944200001,-0.0027132447221210054,-0.000114977648587,-0.0027390477964939,True,False,False
432,OOF,1,38,-0.0001149016196848999,-0.002649202437942394,-0.0001184478918778,-0.0026788710923546,True,False,False
432,OOF,1,39,-0.00011434894781750028,-0.0025467153713688018,-0.0001188953075808,-0.0025796461755595,True,False,False
432,OOF,1,40,-0.00011087335623389985,-0.0024219509429888875,-0.00011632312165,-0.0024569246641843,True,False,False
432,OOF,1,41,-0.00010500808376040006,-0.0022926937603071074,-0.0001112082416834,-0.0023299335209374,True,False,False
432,OOF,1,42,-9.719851580209998e-05,-0.002175967117648697,-0.000103993277482,-0.0022102323257353,True,False,False
432,OOF,1,43,-8.795091085820011e-05,-0.0020910682973720174,-9.510020773649524e-05,-0.002115208010125,True,False,False
432,OOF,1,44,-7.810020124920003e-05,-0.002035161453573492,-8.523697675046884e-05,-0.002050143268259,True,False,False
432,OOF,1,45,-6.880603202159981e-05,-0.0019970669563126042,-7.548077438520744e-05,-0.0020088210674934,True,False,False
432,OOF,1,46,-6.13360708289002e-05,-0.0019906552065083877,-6.710996295101791e-05,-0.002003826484435,True,False,False
432,OOF,1,47,-5.665223998809984e-05,-0.0020571911862660996,-6.130415501866989e-05,-0.0020701490403915,True,False,False
432,OOF,1,48,-5.464260635629995e-05,-0.002198909523187201,-5.8422603674815306e-05,-0.0022117374594874,True,False,False
432,OOF,1,49,-5.37641132200002e-05,-0.002371813404181203,-5.728783188339878e-05,-0.0023779330812624,True,False,False
432,OOF,1,50,-5.2105541554699946e-05,-0.0025235809887293043,-5.5901117182939234e-05,-0.0025262773944579,True,False,False
432,OOF,1,51,-4.884430187699989e-05,-0.002592886025265695,-5.301291493382958e-05,-0.0026042033724643,True,False,False
432,OOF,1,52,-4.4729772516100105e-05,-0.002555781505656801,-4.894527638867515e-05,-0.0025766259619161,True,False,False
432,OOF,1,53,-4.1300487355099935e-05,-0.0024165926959491962,-4.513792522412593e-05,-0.0024575809814691,True,False,False
432,OOF,1,54,-3.9444469999900026e-05,-0.0022023596287968072,-4.27673993711731e-05,-0.0022546123577565,True,False,False
432,OOF,1,55,-3.872093564450004e-05,-0.0019770148841850993,-4.171643473053754e-05,-0.002019232537887,True,False,False
432,OOF,1,56,-3.806445722479999e-05,-0.0017848406906073033,-4.096560534937089e-05,-0.001810923858902,True,False,False
432,OOF,1,57,-3.6745382618900025e-05,-0.0016378591169499968,-3.9646456427176496e-05,-0.0016544399916812,True,False,False
432,OOF,1,58,-3.4617567779599945e-05,-0.0015287281964879995,-3.748618512570547e-05,-0.0015459973308631,True,False,False
432,OOF,1,59,-3.197576027650002e-05,-0.0014498123081981007,-3.470019813487209e-05,-0.0014706586181943,True,False,False
432,OOF,1,60,-2.9389484772699955e-05,-0.0014027771666385996,-3.182835172403189e-05,-0.0014232032718933,True,False,False
432,OOF,1,61,-2.7380549847700057e-05,-0.001383430286967996,-2.946592199074287e-05,-0.0014025472992366,True,False,False
432,OOF,1,62,-2.6043896536399923e-05,-0.0013740072483481997,-2.7841669165942743e-05,-0.0013932983545403,True,False,False
432,OOF,1,63,-2.5089873185200093e-05,-0.0013549972171692098,-2.6718778345658475e-05,-0.0013745458459867,True,False,False
432,OOF,1,64,-2.421227865169993e-05,-0.001313695242308191,-2.575719622562992e-05,-0.0013331532722512,True,False,False
432,OOF,1,65,-2.3186244082499998e-05,-0.0012465651940710976,-2.4719449553914177e-05,-0.0012654853945827,True,False,False
432,OOF,1,66,-2.177326332809999e-05,-0.0011591936087430033,-2.3351870341373987e-05,-0.0011766790813205,True,False,False
432,OOF,1,67,-1.995146139760007e-05,-0.0010636390489756065,-2.1516546191902896e-05,-0.0010788980645467,True,False,False
432,OOF,1,68,-1.8192818420599945e-05,-0.0009760068273689942,-1.956678058990788e-05,-0.0009888456850515,True,False,False
432,OOF,1,69,-1.7100963069900015e-05,-0.0009111596289449048,-1.8177615781131275e-05,-0.0009219286542214,True,False,False
432,OOF,1,70,-1.671434044569998e-05,-0.0008707409368551022,-1.7595754375110363e-05,-0.0008799669036564,True,False,False
432,OOF,1,71,-1.6494034034200027e-05,-0.000842049216101301,-1.7356202714544943e-05,-0.0008501502282831,True,False,False
432,OOF,1,72,-1.6067917071699972e-05,-0.0008122549183104955,-1.695055833592194e-05,-0.000819482610431,True,False,False
432,OOF,1,73,-1.567517512730002e-05,-0.0007796843812220983,-1.646742947723731e-05,-0.0007862232261887,True,False,False
432,OOF,1,74,-1.575861780019999e-05,-0.000751032196725801,-1.6379370927790548e-05,-0.0007570883942578,True,False,False
432,OOF,1,75,-1.6213262730099993e-05,-0.0007315163810659997,-1.6775112803070925e-05,-0.0007373026225238,True,False,False
432,OOF,1,76,-1.6335444495500003e-05,-0.0007225729316228946,-1.7029686520296448e-05,-0.0007282624675698,True,False,False
432,OOF,1,77,-1.5746249565500015e-05,-0.0007255381447524994,-1.6564461384679177e-05,-0.0007312635612986,True,False,False
432,OOF,1,78,-1.49774691181e-05,-0.0007431594275679049,-1.5716540254127635e-05,-0.0007490557741179,True,False,False
432,OOF,1,79,-1.4665738377600025e-05,-0.0007721859495688072,-1.5260109873898726e-05,-0.0007783632386733,True,False,False
432,OOF,1,80,-1.4485320648899964e-05,-0.0007970139003551924,-1.5134796388009967e-05,-0.0008034082784544,True,False,False
432,OOF,1,81,-1.3731695791900016e-05,-0.0008014832100791958,-1.453553211084843e-05,-0.0008078031978923,True,False,False
432,OOF,1,82,-1.2700825100800004e-05,-0.0007835779411610039,-1.3444903502962054e-05,-0.0007894744320871,True,False,False
432,OOF,1,83,-1.211205987509999e-05,-0.0007500961779498966,-1.2705635026446354e-05,-0.0007553490463433,True,False,False
432,OOF,1,84,-1.1609244647399985e-05,-0.0007064496231034001,-1.2286428095979978e-05,-0.0007110137547308,True,False,False
432,OOF,1,85,-1.0557031543600049e-05,-0.0006607006901380025,-1.1375015237836595e-05,-0.0006646402745249,True,False,False
432,OOF,1,86,-9.553973936099962e-06,-0.0006295233421454993,-1.0251825577123313e-05,-0.0006328908658395,True,False,False
432,OOF,1,87,-8.987967036699999e-06,-0.0006156532022738026,-9.643681351263644e-06,-0.0006183035973171,True,False,False
432,OOF,1,88,-8.236576136500006e-06,-0.0006084072030189958,-8.937166263762906e-06,-0.000610012009918,True,False,False
432,OOF,1,89,-7.651205019700014e-06,-0.0006074315751796039,-8.1828591314477e-06,-0.0006079674193714,True,False,False
432,OOF,1,90,-7.556727311499987e-06,-0.000599195530565394,-8.031207392087905e-06,-0.0005992235843977,True,False,False
432,OOF,1,91,-7.231933536900004e-06,-0.000570646538248204,-7.774144545585681e-06,-0.0005706206424167,True,False,False
432,OOF,1,92,-6.958361103699998e-06,-0.0005418939084999019,-7.336835959864189e-06,-0.0005420810988198,True,False,False
432,OOF,1,93,-7.012795658400012e-06,-0.0005247405499309021,-7.375893482462871e-06,-0.000525486537445,True,False,False
432,OOF,1,94,-6.641720917899995e-06,-0.0004952904983113043,-7.122577270760185e-06,-0.0004964957263111,True,False,False
432,OOF,1,95,-6.200987207999987e-06,-0.00047588051099919926,-6.551680732738765e-06,-0.0004767472094746,True,False,False
432,OOF,1,96,-6.0713533477000205e-06,-0.00047963280820799425,-6.396236283086734e-06,-0.0004798778542143,True,False,False
432,OOF,1,97,-5.622663695399984e-06,-0.00048161558124780457,-6.02647746617539e-06,-0.000481650730671,True,False,False
432,OOF,1,98,-5.163988689399994e-06,-0.0004735493422362014,-5.457155460927677e-06,-0.0004735078000451,True,False,False
432,OOF,1,99,-4.956499067199999e-06,-0.00046591173903419436,-5.22973208673006e-06,-0.0004658454490355,True,False,False
432,OOF,1,100,-4.658505167250257e-06,-0.00045243243979534165,-4.929670419653853e-06,-0.0004524086063113,True,False,False
432,OOF,2,1,-3.364261862189976e-05,-0.0018218866977862125,-3.5657187543571806e-05,-0.0018270920586716,True,False,False
432,OOF,2,2,-4.485101346649988e-05,-0.0019081627938037082,-3.931937235971209e-05,-0.0018589406504145,True,False,False
432,OOF,2,3,-5.84581478011003e-05,-0.0020299407669395753,-5.2174745351207795e-05,-0.0019724895178572,True,False,False
432,OOF,2,4,-7.243637444229959e-05,-0.0021677969093786,-6.602044547825705e-05,-0.0021049969170582,True,False,False
432,OOF,2,5,-8.627888463490045e-05,-0.0023147098828139034,-8.01048508857306e-05,-0.0022482652055863,True,False,False
432,OOF,2,6,-9.926556345299983e-05,-0.0024701870211077948,-9.3729825142822e-05,-0.0024009762413971,True,False,False
432,OOF,2,7,-0.00011067732900370015,-0.0026334212798353185,-0.0001061207864944,-0.0025621189758996,True,False,False
432,OOF,2,8,-0.0001200704539362999,-0.002799945429703493,-0.0001167182675191,-0.0027275074997035,True,False,False
432,OOF,2,9,-0.00012698432306850003,-0.002967957918146996,-0.0001250258386392,-0.0028954535556064,True,False,False
432,OOF,2,10,-0.0001312031794160999,-0.0031260444769022067,-0.000130801055745,-0.0030557473979643,True,False,False
432,OOF,2,11,-0.00013278390181160026,-0.0032566319148044087,-0.0001340152400088,-0.0031914870719943,True,False,False
432,OOF,2,12,-0.0001315537170630994,-0.003355429582581504,-0.0001344056184011,-0.0032977802808416,True,False,False
432,OOF,2,13,-0.00012800276830230058,-0.0034114973622215994,-0.0001322539303214,-0.003363277452917,True,False,False
432,OOF,2,14,-0.00012320418803619948,-0.003417894094545987,-0.0001284106803328,-0.0033801002604685,True,False,False
432,OOF,2,15,-0.00011852904543220057,-0.0033784830007705935,-0.0001241095010787,-0.0033512618723402,True,False,False
432,OOF,2,16,-0.00011523770648369947,-0.003306667555697612,-0.000120658011252,-0.0032894943176685,True,False,False
432,OOF,2,17,-0.0001140136798555005,-0.0032172819543311026,-0.0001189807815344,-0.003209002418014,True,False,False
432,OOF,2,18,-0.00011466407473529998,-0.003119391790252779,-0.0001192016608911,-0.003118126226219,True,False,False
432,OOF,2,19,-0.00011623923553479975,-0.0030173047454182256,-0.000120591126383,-0.0030205399301645,True,False,False
432,OOF,2,20,-0.00011757765837760005,-0.002912617408363377,-0.0001220494122771,-0.0029180361645397,True,False,False
432,OOF,2,21,-0.00011781351323249993,-0.0028029660597468087,-0.0001226615020964,-0.0028093227355239,True,False,False
432,OOF,2,22,-0.00011656875466699995,-0.0026862582269467083,-0.0001219640692371,-0.0026929450833425,True,False,False
432,OOF,2,23,-0.00011373636743740008,-0.0025696311072213873,-0.0001198033364505,-0.0025756357118242,True,False,False
432,OOF,2,24,-0.00010925036318939997,-0.002469923108230715,-0.0001160420417845,-0.002473753748465,True,False,False
432,OOF,2,25,-0.0001033689599676999,-0.0024026684763141792,-0.0001107189468302,-0.0024030267543506,True,False,False
432,OOF,2,26,-9.702834767710009e-05,-0.002370492946122904,-0.0001045052151926,-0.0023671390658173,True,False,False
432,OOF,2,27,-9.154086540170015e-05,-0.0023606954011197168,-9.861593106399968e-05,-0.0023552922485383,True,False,False
432,OOF,2,28,-8.801311542850016e-05,-0.002353705122171895,-9.424029113688435e-05,-0.0023498381764616,True,False,False
432,OOF,2,29,-8.709016949169993e-05,-0.0023372515994495024,-9.21765148033726e-05,-0.0023375687626413,True,False,False
432,OOF,2,30,-8.893422666609967e-05,-0.002320615373588686,-9.277730991515374e-05,-0.002322779234108,True,False,False
432,OOF,2,31,-9.312707024830037e-05,-0.0023230773199915122,-9.59169395572464e-05,-0.002324132531772,True,False,False
432,OOF,2,32,-9.839761137859972e-05,-0.0023438230190044873,-0.0001006934860819,-0.002344308414012,True,False,False
432,OOF,2,33,-0.00010270548803520017,-0.002359775886479204,-0.0001052779174008,-0.0023613749799923,True,False,False
432,OOF,2,34,-0.00010408144953799993,-0.002345799471710708,-0.0001075660907918,-0.0023494497629573,True,False,False
432,OOF,2,35,-0.00010166992833539985,-0.0022908533445865076,-0.0001062651685014,-0.0022957782691264,True,False,False
432,OOF,2,36,-9.628554380290005e-05,-0.0022075561778620856,-0.000101637992391,-0.0022113070955002,True,False,False
432,OOF,2,37,-9.01360029018001e-05,-0.002127357979476996,-9.551438331353982e-05,-0.0021283212631748,True,False,False
432,OOF,2,38,-8.560812774429999e-05,-0.0020702796793310996,-9.036826941371786e-05,-0.0020722667951216,True,False,False
432,OOF,2,39,-8.362721479659996e-05,-0.0020199234332450022,-8.768063315394983e-05,-0.0020315595262456,True,False,False
432,OOF,2,40,-8.30844206125001e-05,-0.001945961556033493,-8.69057673603434e-05,-0.0019694911605801,True,False,False
432,OOF,2,41,-8.18860070564999e-05,-0.0018355092845288024,-8.608781556459598e-05,-0.0018661459161364,True,False,False
432,OOF,2,42,-7.852985245270015e-05,-0.0016890085411841171,-8.33932834475405e-05,-0.0017244014913752,True,False,False
432,OOF,2,43,-7.303373171379992e-05,-0.0015202342853689876,-7.834778732711057e-05,-0.0015571263752578,True,False,False
432,OOF,2,44,-6.65763207843e-05,-0.0013590019400940012,-7.187490991268248e-05,-0.0013945858527968,True,False,False
432,OOF,2,45,-6.061759468620003e-05,-0.0012442974872710066,-6.543526213328403e-05,-0.0012767290984096,True,False,False
432,OOF,2,46,-5.64577909344e-05,-0.0012152963318896037,-6.049420872652569e-05,-0.0012399722952229,True,False,False
432,OOF,2,47,-5.4446934736499886e-05,-0.0012644899271911925,-5.78520830987499e-05,-0.0012820235594655,True,False,False
432,OOF,2,48,-5.338433568410016e-05,-0.0013430797903604963,-5.66579444186526e-05,-0.0013559880272716,True,False,False
432,OOF,2,49,-5.2107218272299995e-05,-0.0014082970568992104,-5.540078805360662e-05,-0.0014196498774804,True,False,False
