model,horizon,n_per_point,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95,pooled_rmse
PERSIST,27,154,7.17879869856,8.30807652491,6.64334486177,1,54.115850417,54.115850417,1,69.4569420592,69.4569420592,1,82.7630511808,82.7630511808,9.65442151972
PERSIST,28,153,7.46302735814,8.62237642416,6.90871588739,1,56.3854252481,56.3854252481,1,72.3699098188,72.3699098188,1,86.234066354,86.234066354,10.0201812384
PERSIST,29,152,7.74857338551,8.93694972428,7.17493226885,1,58.6709106757,58.6709106757,1,75.3032986077,75.3032986077,1,89.7294146846,89.7294146846,10.3862985163
PERSIST,30,151,8.03544271518,9.25179136997,7.44198941697,1,60.9724255558,60.9724255558,1,78.2572609763,78.2572609763,1,93.2492779473,93.2492779473,10.7527716751
DRIFT14,1,180,0.0411565964579,0.0535287042159,0.053274822368,0.959722222222,0.494449464221,0.507391261446,0.975,0.63461901685,0.643867604521,0.993055555556,0.756195199712,0.760008681875,0.0588890517418
DRIFT14,2,179,0.0876329155833,0.113870284665,0.11416762288,0.958100558659,1.06040907995,1.0899311212,0.973463687151,1.36102031952,1.38405366033,0.993016759777,1.62175573849,1.6348501711,0.125431063283
DRIFT14,3,178,0.139382120546,0.180937185914,0.182720835473,0.957865168539,1.69830954356,1.74833394465,0.973314606742,2.1797567008,2.22170973768,0.994382022472,2.59734030957,2.62584373079,0.199563075217
DRIFT14,4,177,0.196388434931,0.254639148434,0.258962447415,0.957627118644,2.40844975632,2.48308242406,0.970338983051,3.09121179633,3.1574343643,0.99011299435,3.68340604302,3.73281849088,0.28121923425
DRIFT14,5,176,0.258577761561,0.334883385497,0.342905460969,0.955965909091,3.19099743517,3.29430802905,0.970170454545,4.09560086847,4.19122501158,0.987215909091,4.88020943975,4.95664619523,0.370330910728
DRIFT14,6,175,0.325900698353,0.421574755591,0.434547308515,0.954285714286,4.04598948101,4.18236017059,0.968571428571,5.19297127902,5.32443340382,0.984285714286,6.18780693483,6.29849245936,0.466826807389
