task,fold,feature,feature_group,mean_abs_shap,normalized_share,rank,direction_spearman
regression,4,disp_lag5,displacement_kinematics,3.376731749895967e-05,0.00018526578726033732,26.0,0.6840583508406368
regression,4,Rain_cum7_lag1,cumulative_rainfall,3.2986823943751286e-05,0.00018098357701483127,27.0,0.5029227042568127
regression,4,Rain_cum7_lag4,cumulative_rainfall,3.280387623244912e-05,0.00017997982681279293,28.0,0.0575990607938584
regression,4,GWT_lag4,raw_environment,2.929485135485435e-05,0.00016072741635751373,29.0,0.12622290270374897
regression,4,maxT_lag1,raw_environment,2.884555529348364e-05,0.00015826233489152586,30.0,0.7389258973336144
regression,4,Rain_cum15_lag2,cumulative_rainfall,2.8497172265724548e-05,0.00015635091696773265,31.0,0.28591281301649496
regression,4,RWL_lag1,raw_environment,2.6744382357414505e-05,0.00014673416247501823,32.0,-0.13793315531488462
regression,4,RWL_lag5,raw_environment,2.589821451751251e-05,0.0001420916275440557,33.0,-0.6583761165893265
regression,4,RWL_lag2,raw_environment,2.23246963192296e-05,0.00012248537181129215,34.0,-0.7241768927096831
regression,4,minT_lag2,raw_environment,2.065785247680024e-05,0.00011334016397187064,35.0,0.8586042585902174
regression,4,disp_lag3,displacement_kinematics,2.001687782181409e-05,0.00010982342995609961,36.0,0.42954661004159833
regression,4,station_ATU1,station_identity,1.9552986176791476e-05,0.00010727826921535507,37.0,
regression,4,DP_lag1,raw_environment,1.6416969413739153e-05,9.007238324332301e-05,38.0,0.46055258368778523
regression,4,RH_lag2,raw_environment,1.6045736467328626e-05,8.803559829362008e-05,39.0,0.05732458360640399
regression,4,disp_lag2,displacement_kinematics,1.5844998012736485e-05,8.693423844101757e-05,40.0,0.17056629410666357
regression,4,disp_lag1,displacement_kinematics,1.5816862175411586e-05,8.677987000318159e-05,41.0,-0.0204885397461903
regression,4,RWL_rate_lag5,environmental_rates,1.5623754810270683e-05,8.572037843919517e-05,42.0,0.6387460615021355
regression,4,Rain_cum30_lag1,cumulative_rainfall,1.4625779149293659e-05,8.024494360480952e-05,43.0,0.13233155892182458
regression,4,Rainfall_lag5,raw_environment,1.4387565499591007e-05,7.893797454072323e-05,44.0,-0.17674004622990577
regression,4,GWT_rate_lag2,environmental_rates,1.3896180336625411e-05,7.624196947405854e-05,45.0,-0.8208622551041059
regression,4,station_ATU2,station_identity,1.372246822329268e-05,7.528889076313526e-05,46.0,
regression,4,aveT_lag2,raw_environment,1.3574162209473024e-05,7.44752036703839e-05,47.0,0.23407136088747968
regression,4,RWL_rate_lag4,environmental_rates,1.3466902251470323e-05,7.388671746440994e-05,48.0,-0.5379878567717038
regression,4,station_ATU3,station_identity,1.3158225443803982e-05,7.219314936315125e-05,49.0,
regression,4,aveT_lag4,raw_environment,1.1473517104102754e-05,6.294992721888647e-05,50.0,0.6461308830351554
regression,4,RWL_rate_lag1,environmental_rates,9.338206978010661e-06,5.1234459694182735e-05,51.0,0.8358325438305186
regression,4,Rain_cum15_lag3,cumulative_rainfall,8.52606898596556e-06,4.6778630934172385e-05,52.0,0.4668004331016913
regression,4,minT_lag3,raw_environment,8.243359820867482e-06,4.5227535380336295e-05,53.0,0.01568287599480622
regression,4,station_ATU5,station_identity,6.01176779891602e-06,3.298381324269645e-05,54.0,
regression,4,Rain_cum30_lag2,cumulative_rainfall,5.9843387931341675e-06,3.283332286542264e-05,55.0,-0.29459269146393685
regression,4,Rain_cum7_lag3,cumulative_rainfall,5.823587681736605e-06,3.195135522890662e-05,56.0,-0.3470686914227776
regression,4,RH_lag3,raw_environment,4.508132333234233e-06,2.473405492799815e-05,57.0,0.7075188561843475
regression,4,maxT_lag3,raw_environment,4.0981481995480615e-06,2.248465998290202e-05,58.0,-0.5711759491882856
regression,4,RH_lag4,raw_environment,3.5561526621249572e-06,1.9510978998755894e-05,59.0,0.34630847381596225
regression,4,aveT_lag5,raw_environment,3.4706432899462786e-06,1.904182828356189e-05,60.0,0.22005342158346142
regression,4,DP_lag5,raw_environment,3.2270254589341045e-06,1.770520895469406e-05,61.0,-0.234260802209848
regression,4,RWL_rate_lag2,environmental_rates,2.7471401179330183e-06,1.5072298137955339e-05,62.0,-0.09934649010767872
regression,4,Rain_cum15_lag1,cumulative_rainfall,2.567646823176061e-06,1.4087500735492915e-05,63.0,0.48637020968163663
regression,4,aveT_lag3,raw_environment,2.146483758194254e-06,1.1776772120427918e-05,64.0,-0.35186079167899703
regression,4,RH_lag1,raw_environment,1.493404300259701e-06,8.193624601483691e-06,65.0,-0.2431198431162495
regression,4,RH_lag5,raw_environment,1.4158119183204619e-06,7.767910781432075e-06,66.0,0.34631214771515967
regression,4,Rain_cum7_lag5,cumulative_rainfall,5.841170253880213e-07,3.204782273984667e-06,67.0,-0.4791756409316355
regression,4,GWT_rate_lag5,environmental_rates,1.9747842935246207e-07,1.0834735889827778e-06,68.0,-0.05832738065590294
regression,4,maxT_lag2,raw_environment,0.0,0.0,78.5,
regression,4,Rainfall_lag1,raw_environment,0.0,0.0,78.5,
regression,4,station_MJ3,station_identity,0.0,0.0,78.5,
regression,4,station_MJ1,station_identity,0.0,0.0,78.5,
regression,4,station_MJ9,station_identity,0.0,0.0,78.5,
regression,4,Rain_cum30_lag5,cumulative_rainfall,0.0,0.0,78.5,
regression,4,GWT_lag1,raw_environment,0.0,0.0,78.5,
regression,4,GWT_rate_lag4,environmental_rates,0.0,0.0,78.5,
regression,4,Rainfall_lag2,raw_environment,0.0,0.0,78.5,
regression,4,maxT_lag4,raw_environment,0.0,0.0,78.5,
regression,4,maxT_lag5,raw_environment,0.0,0.0,78.5,
regression,4,minT_lag5,raw_environment,0.0,0.0,78.5,
regression,4,DP_lag2,raw_environment,0.0,0.0,78.5,
regression,4,aveT_lag1,raw_environment,0.0,0.0,78.5,
regression,4,minT_lag1,raw_environment,0.0,0.0,78.5,
regression,4,Rainfall_lag4,raw_environment,0.0,0.0,78.5,
regression,4,Rainfall_lag3,raw_environment,0.0,0.0,78.5,
regression,4,Rain_cum7_lag2,cumulative_rainfall,0.0,0.0,78.5,
regression,4,GWT_rate_lag3,environmental_rates,0.0,0.0,78.5,
regression,4,GWT_rate_lag1,environmental_rates,0.0,0.0,78.5,
classification,4,disp_rate_lag5,displacement_kinematics,0.05274552461048216,0.3700743003824939,1.0,0.15419001139454994
classification,4,GWT_lag5,raw_environment,0.014208706773600317,0.0996914384189319,2.0,-0.04937372556470285
classification,4,GWT_lag4,raw_environment,0.011243481455389883,0.07888675985677943,3.0,-0.03957247211547479
classification,4,disp_accel_lag5,displacement_kinematics,0.009047552757083101,0.06347963702091662,4.0,-0.14037781216989983
classification,4,GWT_lag3,raw_environment,0.008046297387189035,0.05645460725291003,5.0,0.01393517053147983
classification,4,station_MJ9,station_identity,0.005828116604678537,0.040891358858441904,6.0,
classification,4,DP_lag5,raw_environment,0.005577204246773436,0.03913090209941294,7.0,0.7651632592349624
classification,4,disp_rate_lag4,displacement_kinematics,0.00503654603783179,0.035337524179717944,8.0,-0.034088529576786764
classification,4,GWT_lag2,raw_environment,0.0037434244483199107,0.026264696274750924,9.0,0.14679016540957066
classification,4,minT_lag5,raw_environment,0.0033643353711178786,0.023604923221696352,10.0,0.8029083438513115
classification,4,GWT_lag1,raw_environment,0.003306698393031831,0.023200529398734616,11.0,0.03657196944542526
classification,4,station_ATU5,station_identity,0.0027281285027760394,0.019141154713583845,12.0,
classification,4,disp_rate_lag3,displacement_kinematics,0.0017737673547312835,0.01244514520788432,13.0,0.16090548412189484
classification,4,DP_lag4,raw_environment,0.0016810685467610286,0.011794749809237254,14.0,0.8245205817575632
classification,4,disp_rate_lag1,displacement_kinematics,0.0016178585077416402,0.011351254154582196,15.0,0.35702444307392933
classification,4,disp_accel_lag4,displacement_kinematics,0.0012828828383010524,0.0090009905553697,16.0,0.0793102425828968
classification,4,RWL_lag1,raw_environment,0.0010756275032828438,0.0075468411526702275,17.0,0.6699346031847498
classification,4,RWL_lag5,raw_environment,0.0009534124082691172,0.006689352936989526,18.0,0.5409983227900301
classification,4,Rain_cum30_lag5,cumulative_rainfall,0.000917749982597605,0.006439137448039687,19.0,0.16487405748192457
classification,4,GWT_rate_lag5,environmental_rates,0.0008997874280567844,0.006313108181028557,20.0,-0.5706581042568645
classification,4,disp_lag1,displacement_kinematics,0.0008836814809274027,0.006200105283438288,21.0,0.3715909996889046
classification,4,DP_lag1,raw_environment,0.0008567092503311103,0.006010862130746343,22.0,0.8423409517246429
classification,4,disp_rate_lag2,displacement_kinematics,0.000731931932401644,0.005135396790750947,23.0,0.11430048936441484
classification,4,DP_lag3,raw_environment,0.0006940533683396625,0.004869632383282233,24.0,0.6637244189254039
classification,4,Rain_cum30_lag4,cumulative_rainfall,0.0006869412435699401,0.00481973213832638,25.0,-0.008695315699210697
classification,4,DP_lag2,raw_environment,0.000537109688357181,0.003768480712161525,26.0,0.8062076793130025
classification,4,disp_lag3,displacement_kinematics,0.0004894615296183221,0.003434170661403344,27.0,0.2774267604669239
classification,4,Rain_cum30_lag1,cumulative_rainfall,0.00045287323187908783,0.0031774590486546364,28.0,0.8473557549138083
classification,4,GWT_rate_lag4,environmental_rates,0.00038832472221109996,0.002724572387036979,29.0,-0.6039542784623906
classification,4,disp_accel_lag1,displacement_kinematics,0.0003325591854421081,0.002333309011468284,30.0,0.5527362692305393
classification,4,disp_lag4,displacement_kinematics,0.00022346099044265118,0.0015678518758046216,31.0,0.568378469996916
classification,4,RWL_rate_lag3,environmental_rates,0.00017265979189115118,0.0012114193983314078,32.0,0.7993643609992638
classification,4,disp_lag2,displacement_kinematics,0.00016759316311430172,0.0011758708069819581,33.0,0.23927324335057926
classification,4,minT_lag4,raw_environment,0.00013079080357048566,0.0009176572891303205,34.0,0.8579187462852337
classification,4,station_MJ3,station_identity,0.00013003599276972943,0.000912361369124332,35.0,
classification,4,RWL_rate_lag1,environmental_rates,9.440741487812901e-05,0.0006623833637062779,36.0,0.6516348439294544
classification,4,disp_accel_lag3,displacement_kinematics,8.128351160824248e-05,0.0005703031472944085,37.0,0.0466530404304436
classification,4,disp_lag5,displacement_kinematics,5.638465243035633e-05,0.0003956072283775785,38.0,0.39163927305158863
classification,4,RWL_lag3,raw_environment,5.497474445176505e-05,0.00038571500126193095,39.0,0.2410967200509057
classification,4,station_MJ1,station_identity,4.736827622865003e-05,0.0003323463329845935,40.0,
classification,4,aveT_lag5,raw_environment,4.4715353462063785e-05,0.00031373283839783027,41.0,-0.4017997866260061
classification,4,disp_accel_lag2,displacement_kinematics,4.191664893992661e-05,0.00029409650667763343,42.0,-0.06521445824450262
classification,4,RWL_lag2,raw_environment,3.819715187169538e-05,0.00026799969020902144,43.0,0.5193470287451132
classification,4,minT_lag1,raw_environment,3.449841052115754e-05,0.00024204850045966272,44.0,0.6359463118037175
classification,4,station_ATU2,station_identity,2.4231390885771578e-05,0.00017001281332529498,45.0,
classification,4,station_ATU3,station_identity,1.603042808303157e-05,0.0001124730392098675,46.0,
classification,4,aveT_lag2,raw_environment,1.3214868332034923e-05,9.271844746526055e-05,47.0,0.8033827812869606
classification,4,GWT_rate_lag3,environmental_rates,9.475873429627879e-06,6.648482986717123e-05,48.0,-0.7713909987268107
classification,4,RWL_rate_lag4,environmental_rates,5.336397248615124e-06,3.7441346785881454e-05,49.0,0.4786039152703104
classification,4,Rain_cum30_lag3,cumulative_rainfall,4.026661572353259e-06,2.8251950763033337e-05,50.0,0.22329708925857056
classification,4,maxT_lag5,raw_environment,3.1355153550417666e-06,2.199947123333847e-05,51.0,-0.4222184921018096
classification,4,RWL_lag4,raw_environment,1.2933439256006545e-06,9.074387864283205e-06,52.0,0.542077278425204
classification,4,RWL_rate_lag5,environmental_rates,1.5256132107269301e-09,1.0704040689394478e-08,53.0,0.15377597998196416
classification,4,Rain_cum15_lag5,cumulative_rainfall,1.138684477132825e-09,7.989262868144671e-09,54.0,0.2483057362304344
classification,4,maxT_lag1,raw_environment,0.0,0.0,71.5,
classification,4,RH_lag1,raw_environment,0.0,0.0,71.5,
classification,4,RH_lag5,raw_environment,0.0,0.0,71.5,
classification,4,Rainfall_lag5,raw_environment,0.0,0.0,71.5,
classification,4,aveT_lag1,raw_environment,0.0,0.0,71.5,
classification,4,GWT_rate_lag1,environmental_rates,0.0,0.0,71.5,
classification,4,Rain_cum7_lag5,cumulative_rainfall,0.0,0.0,71.5,
classification,4,station_ATU1,station_identity,0.0,0.0,71.5,
classification,4,Rainfall_lag1,raw_environment,0.0,0.0,71.5,
classification,4,Rainfall_lag2,raw_environment,0.0,0.0,71.5,
classification,4,Rain_cum7_lag4,cumulative_rainfall,0.0,0.0,71.5,
classification,4,minT_lag2,raw_environment,0.0,0.0,71.5,
classification,4,maxT_lag2,raw_environment,0.0,0.0,71.5,
classification,4,RH_lag2,raw_environment,0.0,0.0,71.5,
classification,4,RWL_rate_lag2,environmental_rates,0.0,0.0,71.5,
classification,4,GWT_rate_lag2,environmental_rates,0.0,0.0,71.5,
classification,4,Rain_cum7_lag2,cumulative_rainfall,0.0,0.0,71.5,
classification,4,Rain_cum15_lag2,cumulative_rainfall,0.0,0.0,71.5,
classification,4,Rain_cum30_lag2,cumulative_rainfall,0.0,0.0,71.5,
classification,4,Rainfall_lag3,raw_environment,0.0,0.0,71.5,
classification,4,aveT_lag3,raw_environment,0.0,0.0,71.5,
classification,4,minT_lag3,raw_environment,0.0,0.0,71.5,
classification,4,maxT_lag3,raw_environment,0.0,0.0,71.5,
classification,4,RH_lag3,raw_environment,0.0,0.0,71.5,
classification,4,station_ATU4,station_identity,0.0,0.0,71.5,
classification,4,Rain_cum7_lag3,cumulative_rainfall,0.0,0.0,71.5,
classification,4,Rain_cum15_lag3,cumulative_rainfall,0.0,0.0,71.5,
classification,4,Rainfall_lag4,raw_environment,0.0,0.0,71.5,
classification,4,Rain_cum15_lag1,cumulative_rainfall,0.0,0.0,71.5,
classification,4,maxT_lag4,raw_environment,0.0,0.0,71.5,
classification,4,Rain_cum7_lag1,cumulative_rainfall,0.0,0.0,71.5,
classification,4,RH_lag4,raw_environment,0.0,0.0,71.5,
classification,4,Rain_cum15_lag4,cumulative_rainfall,0.0,0.0,71.5,
classification,4,aveT_lag4,raw_environment,0.0,0.0,71.5,
regression,5,disp_rate_lag1,displacement_kinematics,0.1836606525964075,0.7086541432302613,1.0,0.9995553617171232
regression,5,disp_rate_lag2,displacement_kinematics,0.057654132113416544,0.2224583165687645,2.0,0.9961923711258626
regression,5,disp_accel_lag1,displacement_kinematics,0.005551953379093283,0.021422197457620622,3.0,0.9561284937161058
regression,5,disp_accel_lag5,displacement_kinematics,0.002830494673050603,0.010921456224248052,4.0,0.8970614293984125
regression,5,disp_accel_lag2,displacement_kinematics,0.0019257805376514678,0.007430619121003862,5.0,0.9270766838962289
regression,5,disp_accel_lag3,displacement_kinematics,0.0012918850707468656,0.004984735135259959,6.0,0.6187721421153662
regression,5,disp_accel_lag4,displacement_kinematics,0.001159642448974673,0.004474477328235648,7.0,0.6521191781211657
regression,5,disp_rate_lag4,displacement_kinematics,0.000919914926647866,0.003549489316151563,8.0,-0.9446691684532548
regression,5,disp_rate_lag5,displacement_kinematics,0.0006715528911754694,0.0025911850578879303,9.0,-0.17343373948586036
regression,5,Rain_cum30_lag3,cumulative_rainfall,0.0003664138647958166,0.0014138069300840945,10.0,0.03689263860999417
regression,5,disp_rate_lag3,displacement_kinematics,0.0003568152532035875,0.0013767707125931401,11.0,-0.15005296271228355
regression,5,GWT_lag2,raw_environment,0.00031859621972747134,0.001229302672813151,12.0,-0.07243065247045385
regression,5,GWT_lag4,raw_environment,0.0002234833690657062,0.0008623099896061688,13.0,0.3213097359192263
regression,5,Rain_cum15_lag5,cumulative_rainfall,0.00019738379577175443,0.0007616048549470612,14.0,0.03986653899600865
regression,5,Rain_cum30_lag4,cumulative_rainfall,0.000190934019887083,0.0007367184117216686,15.0,-0.05108278268571859
regression,5,station_ATU3,station_identity,0.00015037237323621411,0.0005802114051907426,16.0,
regression,5,maxT_lag2,raw_environment,0.00013095545016422996,0.0005052912587727614,17.0,0.11342713100358143
regression,5,aveT_lag5,raw_environment,0.00012548589277293107,0.000484186986016543,18.0,-0.1250425245848071
regression,5,GWT_lag5,raw_environment,0.00012100079203893131,0.0004668812366738218,19.0,0.2768006571971616
regression,5,RWL_lag4,raw_environment,8.241982526142194e-05,0.0003180166782058102,20.0,-0.7420178623525663
regression,5,Rain_cum15_lag4,cumulative_rainfall,7.8209923078997e-05,0.00030177278174789294,21.0,0.16982918273274142
regression,5,aveT_lag2,raw_environment,7.196374934585014e-05,0.000277671936886705,22.0,0.14177226103225943
regression,5,station_ATU4,station_identity,7.088829192561147e-05,0.00027352228726962215,23.0,
regression,5,Rain_cum30_lag2,cumulative_rainfall,6.973585261038909e-05,0.0002690756032139555,24.0,-0.16413018199767343
regression,5,disp_lag3,displacement_kinematics,6.435228751424322e-05,0.00024830313150158925,25.0,0.06414269346842617
regression,5,Rain_cum30_lag1,cumulative_rainfall,5.980722897212995e-05,0.00023076603511453406,26.0,0.04302376720054591
regression,5,GWT_lag3,raw_environment,5.558858115658726e-05,0.00021448839365431803,27.0,0.3338217501084407
regression,5,maxT_lag3,raw_environment,5.360925148037987e-05,0.00020685115532355095,28.0,-0.5964808019944304
regression,5,minT_lag2,raw_environment,5.0130505893665056e-05,0.00019342842466013143,29.0,0.3908982040904517
regression,5,disp_lag1,displacement_kinematics,4.474298040221456e-05,0.00017264067177293665,30.0,-0.5783379615045722
regression,5,DP_lag3,raw_environment,4.275315675909089e-05,0.0001649629424985243,31.0,0.19831942253528081
regression,5,minT_lag3,raw_environment,3.7429494389407156e-05,0.0001444216052980857,32.0,-0.04149291728853201
regression,5,Rainfall_lag3,raw_environment,3.650542645765216e-05,0.00014085609162269106,33.0,0.09174655594310704
regression,5,GWT_rate_lag1,environmental_rates,3.537659894386902e-05,0.00013650051364054908,34.0,-0.6945021055773783
regression,5,Rain_cum15_lag3,cumulative_rainfall,3.32294554092668e-05,0.0001282157659801474,35.0,-0.10484064902118706
regression,5,maxT_lag1,raw_environment,2.9815741679919353e-05,0.00011504396056671389,36.0,0.29332427952819917
regression,5,disp_lag5,displacement_kinematics,2.94104833891513e-05,0.00011348027252155439,37.0,-0.15174743554594852
regression,5,disp_lag2,displacement_kinematics,2.9351698612143247e-05,0.00011325345161464426,38.0,-0.5888377432712778
regression,5,GWT_rate_lag3,environmental_rates,2.919202842662782e-05,0.0001126373646253178,39.0,-0.3796392068240852
regression,5,minT_lag1,raw_environment,2.6088600422956527e-05,0.0001006627958653378,40.0,-0.09195358167386149
regression,5,RH_lag3,raw_environment,2.5024473300366845e-05,9.655686417182479e-05,41.0,0.5715693199295386
regression,5,DP_lag1,raw_environment,2.3091708755247427e-05,8.909929727644167e-05,42.0,0.1393112895380447
regression,5,GWT_rate_lag4,environmental_rates,2.078915781334222e-05,8.02149105451937e-05,43.0,0.8106896448558767
regression,5,minT_lag4,raw_environment,1.8548427113354625e-05,7.156905705419662e-05,44.0,-0.4008467359016908
regression,5,GWT_rate_lag2,environmental_rates,1.764001571177929e-05,6.806395405917131e-05,45.0,0.23188676561134336
regression,5,RWL_lag1,raw_environment,1.6717634226421025e-05,6.45049475327467e-05,46.0,-0.3436752760350565
regression,5,station_ATU5,station_identity,1.6505509734744684e-05,6.368646574156313e-05,47.0,
regression,5,disp_lag4,displacement_kinematics,1.5349892915364303e-05,5.922752129449051e-05,48.0,0.7096130614214023
regression,5,DP_lag5,raw_environment,1.5077723273900864e-05,5.817735545135589e-05,49.0,0.18031688610336977
regression,5,RWL_lag3,raw_environment,1.4015668567729858e-05,5.4079420171123726e-05,50.0,-0.0993248813004394
regression,5,minT_lag5,raw_environment,1.3915261776603191e-05,5.3692000832607455e-05,51.0,-0.032854634493516
regression,5,aveT_lag4,raw_environment,1.2573648989506654e-05,4.851539143507961e-05,52.0,-0.7380496631210287
regression,5,Rain_cum30_lag5,cumulative_rainfall,1.1840403109556301e-05,4.56861641428561e-05,53.0,-0.6971452138200309
regression,5,DP_lag2,raw_environment,1.015346696843316e-05,3.91771254953741e-05,54.0,0.18343271762312854
regression,5,DP_lag4,raw_environment,9.435719568856704e-06,3.64076990487616e-05,55.0,-0.16921728724564875
regression,5,maxT_lag4,raw_environment,8.429845550964876e-06,3.2526536805953265e-05,56.0,0.3433684811991218
regression,5,RH_lag5,raw_environment,7.567603981991726e-06,2.9199579988147992e-05,57.0,-0.09383018674760937
regression,5,Rain_cum7_lag1,cumulative_rainfall,6.303406642285443e-06,2.4321677890020223e-05,58.0,-0.005772404463561807
regression,5,GWT_rate_lag5,environmental_rates,5.92901053782474e-06,2.2877071509260052e-05,59.0,0.25278032508134707
regression,5,Rain_cum7_lag4,cumulative_rainfall,5.805909425920243e-06,2.2402086193929205e-05,60.0,0.4329051837375817
regression,5,RWL_rate_lag5,environmental_rates,3.817595764093945e-06,1.4730183178366796e-05,61.0,0.6474899904350524
regression,5,station_MJ9,station_identity,3.6267702071860006e-06,1.3993883270763821e-05,62.0,
regression,5,maxT_lag5,raw_environment,3.4478418027182717e-06,1.3303488494446248e-05,63.0,0.009352757991591744
regression,5,Rain_cum15_lag2,cumulative_rainfall,2.379515699116348e-06,9.181355043781632e-06,64.0,-0.08800475182679043
regression,5,aveT_lag1,raw_environment,1.2223288590219872e-06,4.7163526759285444e-06,65.0,-0.0993248813004394
regression,5,RWL_rate_lag1,environmental_rates,9.159991878338047e-07,3.5343804482739675e-06,66.0,0.34656087292465326
regression,5,Rainfall_lag5,raw_environment,7.242944214646181e-08,2.794688113285658e-07,67.0,-0.036813086030407505
regression,5,station_ATU2,station_identity,0.0,0.0,78.0,
regression,5,station_ATU1,station_identity,0.0,0.0,78.0,
regression,5,Rainfall_lag1,raw_environment,0.0,0.0,78.0,
regression,5,station_MJ1,station_identity,0.0,0.0,78.0,
regression,5,station_MJ3,station_identity,0.0,0.0,78.0,
regression,5,Rain_cum7_lag5,cumulative_rainfall,0.0,0.0,78.0,
regression,5,GWT_lag1,raw_environment,0.0,0.0,78.0,
regression,5,aveT_lag3,raw_environment,0.0,0.0,78.0,
regression,5,RWL_lag5,raw_environment,0.0,0.0,78.0,
regression,5,Rain_cum7_lag3,cumulative_rainfall,0.0,0.0,78.0,
regression,5,Rain_cum15_lag1,cumulative_rainfall,0.0,0.0,78.0,
regression,5,Rainfall_lag2,raw_environment,0.0,0.0,78.0,
regression,5,RWL_lag2,raw_environment,0.0,0.0,78.0,
regression,5,RWL_rate_lag4,environmental_rates,0.0,0.0,78.0,
regression,5,RH_lag4,raw_environment,0.0,0.0,78.0,
regression,5,RH_lag2,raw_environment,0.0,0.0,78.0,
regression,5,RWL_rate_lag2,environmental_rates,0.0,0.0,78.0,
regression,5,Rain_cum7_lag2,cumulative_rainfall,0.0,0.0,78.0,
regression,5,Rainfall_lag4,raw_environment,0.0,0.0,78.0,
regression,5,RH_lag1,raw_environment,0.0,0.0,78.0,
regression,5,RWL_rate_lag3,environmental_rates,0.0,0.0,78.0,
classification,5,disp_rate_lag5,displacement_kinematics,0.08286163877496054,0.3948750117997865,1.0,0.324910637879339
classification,5,GWT_lag5,raw_environment,0.022823712016790204,0.10876581353189937,2.0,0.34556104499296036
classification,5,GWT_lag4,raw_environment,0.014385235561158767,0.0685524706720113,3.0,0.3374521929894557
classification,5,disp_rate_lag4,displacement_kinematics,0.012077230207939904,0.0575537304279109,4.0,0.23502523118413
classification,5,GWT_lag1,raw_environment,0.008533927185969717,0.04066821086426088,5.0,-0.0218834872683245
classification,5,GWT_lag3,raw_environment,0.005392060626823327,0.02569572645581604,6.0,0.37530770335803026
classification,5,disp_lag5,displacement_kinematics,0.005272273105533745,0.025124882099102873,7.0,-0.09467253469060062
classification,5,station_MJ9,station_identity,0.0051974663013194715,0.024768392194564056,8.0,
classification,5,DP_lag5,raw_environment,0.004899602247781917,0.023348928696203742,9.0,0.5840840595381519
classification,5,disp_accel_lag5,displacement_kinematics,0.004141415840184952,0.019735810840070298,10.0,-0.3901016968068785
classification,5,disp_lag1,displacement_kinematics,0.0037654286470755545,0.01794405352618398,11.0,-0.05644577445160801
classification,5,DP_lag4,raw_environment,0.003087868915028088,0.014715160021990416,12.0,0.607090515371044
classification,5,GWT_lag2,raw_environment,0.0030832574046537596,0.014693183987719318,13.0,0.4038192321264633
classification,5,DP_lag1,raw_environment,0.0029053037632661757,0.013845150479311669,14.0,0.35440116464579025
classification,5,disp_lag2,displacement_kinematics,0.0028099767661556884,0.013390872122458597,15.0,-0.11796182331058372
classification,5,disp_lag4,displacement_kinematics,0.002715099076750434,0.012938734929937157,16.0,-0.03094453049840208
classification,5,DP_lag2,raw_environment,0.002630602424116368,0.012536068301576896,17.0,0.42813316784756866
classification,5,disp_accel_lag4,displacement_kinematics,0.002449429229491809,0.011672692094892505,18.0,-0.1720175281065751
classification,5,disp_accel_lag2,displacement_kinematics,0.0023191874805561573,0.011052028384783365,19.0,-0.025928147404748622
classification,5,DP_lag3,raw_environment,0.002007442450622782,0.00956641544985472,20.0,0.5116118705057678
classification,5,minT_lag5,raw_environment,0.0019183813649605098,0.00914199713310742,21.0,0.6300609767877291
classification,5,station_ATU5,station_identity,0.0018961083520784166,0.00903585566216066,22.0,
classification,5,disp_accel_lag1,displacement_kinematics,0.00168968778681167,0.008052163759001531,23.0,-0.14360638365698783
classification,5,disp_rate_lag2,displacement_kinematics,0.0016149023895988435,0.007695775868978407,24.0,0.5217173098636478
classification,5,disp_rate_lag3,displacement_kinematics,0.0013692707057630087,0.006525224387170317,25.0,0.4111558013492454
classification,5,disp_lag3,displacement_kinematics,0.0012650802683618568,0.006028707533214041,26.0,-0.153480774008154
classification,5,RWL_lag5,raw_environment,0.0012101809253201058,0.005767086123694407,27.0,-0.5766720559153529
classification,5,disp_rate_lag1,displacement_kinematics,0.0009735849805566186,0.004639594224409216,28.0,0.5660507558461451
classification,5,disp_accel_lag3,displacement_kinematics,0.0008512294420073861,0.00405651204738863,29.0,-0.21714844260918356
classification,5,GWT_rate_lag1,environmental_rates,0.0008409592468903173,0.0040075696962838855,30.0,-0.5234041610888537
classification,5,RWL_lag4,raw_environment,0.000693280544547507,0.003303810632471885,31.0,-0.7422976683241073
classification,5,GWT_rate_lag2,environmental_rates,0.0006744640590283495,0.003214141153913936,32.0,-0.521864271808549
classification,5,minT_lag1,raw_environment,0.00035951649708220574,0.001713266634915422,33.0,0.07091032484340065
classification,5,Rain_cum30_lag5,cumulative_rainfall,0.00034368199084555684,0.001637807702054804,34.0,0.6494992908464226
classification,5,RWL_lag2,raw_environment,0.00020361764028405233,0.0009703346361296743,35.0,-0.19694218468675054
classification,5,Rain_cum15_lag1,cumulative_rainfall,0.00010963816351938284,0.0005224778528819755,36.0,-0.43746473576985234
classification,5,GWT_rate_lag3,environmental_rates,9.840510027545159e-05,0.0004689469784439057,37.0,-0.7466556490533978
classification,5,minT_lag2,raw_environment,9.406882212218456e-05,0.000448282556254661,38.0,-0.15984208631511526
classification,5,Rainfall_lag2,raw_environment,8.595862622546385e-05,0.0004096336259684316,39.0,0.2050002475586211
classification,5,Rainfall_lag3,raw_environment,4.216083539472869e-05,0.00020091637843654603,40.0,-0.1829068573822687
classification,5,GWT_rate_lag5,environmental_rates,3.6864353178193015e-05,0.00017567612844062287,41.0,-0.12406555395901463
classification,5,Rainfall_lag1,raw_environment,3.325716779819449e-05,0.00015848617914020714,42.0,0.08440994193036801
classification,5,minT_lag4,raw_environment,2.8845578079991047e-05,0.00013746286162216387,43.0,0.5863625302500755
classification,5,minT_lag3,raw_environment,2.605735911775874e-05,0.00012417567575558918,44.0,-0.6982183723444889
