task,fold,station,feature,feature_group,mean_abs_shap,normalized_share,explained_model,model_role,analysis_scope,feature_kinematics_definition,task_id,target_definition,target_unit,target_status,plot_target,plot_title_target,explanation_start,explanation_end,explanation_rows_per_station,explanation_sample_role,rank,direction_spearman,legacy_label_scheme,legacy_label_status,v0_estimation_method,v0_train_fraction,v0_fit_observation_start,v0_fit_observation_end,v0_monthly_rate_start,v0_monthly_rate_end,v0_month_window_days,v0_accel_percentile,v0_threshold_artifact
regression,1,MJ1,Rain_cum7_lag4,cumulative_rainfall,2.7599161549030197e-05,6.866337356410484e-05,NGBoost,independent_exploratory_explainer,"exploratory independent NGBoost model-dependence analysis; not ConvLSTM explanation, causal inference, or formal five-level warning output","lagged point velocity (mm/day) and delta_v=velocity_t-velocity_t-1 (mm/day); delta_v is a velocity increment, not acceleration",target_date_displacement_increment_regression,target-observation displacement increment U_t - U_(t-1),mm per observation interval,exploratory prediction target; not a warning level,target-date displacement increment,target-date displacement increment,2017-04-03,2017-11-25,24,deterministic_evenly_spaced_holdout_dates_per_station,50.0,-0.3132905038681125,,,,,,,,,,,
regression,1,MJ1,DP_lag2,raw_environment,2.6092416669513546e-05,6.491477466756737e-05,NGBoost,independent_exploratory_explainer,"exploratory independent NGBoost model-dependence analysis; not ConvLSTM explanation, causal inference, or formal five-level warning output","lagged point velocity (mm/day) and delta_v=velocity_t-velocity_t-1 (mm/day); delta_v is a velocity increment, not acceleration",target_date_displacement_increment_regression,target-observation displacement increment U_t - U_(t-1),mm per observation interval,exploratory prediction target; not a warning level,target-date displacement increment,target-date displacement increment,2017-04-03,2017-11-25,24,deterministic_evenly_spaced_holdout_dates_per_station,51.0,-0.10173913043478258,,,,,,,,,,,
regression,1,MJ1,Rain_cum30_lag1,cumulative_rainfall,2.511927369494918e-05,6.24937127278743e-05,NGBoost,independent_exploratory_explainer,"exploratory independent NGBoost model-dependence analysis; not ConvLSTM explanation, causal inference, or formal five-level warning output","lagged point velocity (mm/day) and delta_v=velocity_t-velocity_t-1 (mm/day); delta_v is a velocity increment, not acceleration",target_date_displacement_increment_regression,target-observation displacement increment U_t - U_(t-1),mm per observation interval,exploratory prediction target; not a warning level,target-date displacement increment,target-date displacement increment,2017-04-03,2017-11-25,24,deterministic_evenly_spaced_holdout_dates_per_station,52.0,-0.7083450466371711,,,,,,,,,,,
regression,1,MJ1,RH_lag5,raw_environment,2.3523720738489556e-05,5.85241700844838e-05,NGBoost,independent_exploratory_explainer,"exploratory independent NGBoost model-dependence analysis; not ConvLSTM explanation, causal inference, or formal five-level warning output","lagged point velocity (mm/day) and delta_v=velocity_t-velocity_t-1 (mm/day); delta_v is a velocity increment, not acceleration",target_date_displacement_increment_regression,target-observation displacement increment U_t - U_(t-1),mm per observation interval,exploratory prediction target; not a warning level,target-date displacement increment,target-date displacement increment,2017-04-03,2017-11-25,24,deterministic_evenly_spaced_holdout_dates_per_station,53.0,-0.6452173913043477,,,,,,,,,,,
regression,1,MJ1,RWL_rate_lag3,environmental_rates,2.331791888235922e-05,5.80121599749535e-05,NGBoost,independent_exploratory_explainer,"exploratory independent NGBoost model-dependence analysis; not ConvLSTM explanation, causal inference, or formal five-level warning output","lagged point velocity (mm/day) and delta_v=velocity_t-velocity_t-1 (mm/day); delta_v is a velocity increment, not acceleration",target_date_displacement_increment_regression,target-observation displacement increment U_t - U_(t-1),mm per observation interval,exploratory prediction target; not a warning level,target-date displacement increment,target-date displacement increment,2017-04-03,2017-11-25,24,deterministic_evenly_spaced_holdout_dates_per_station,54.0,-0.08044488996572191,,,,,,,,,,,
regression,1,MJ1,DP_lag5,raw_environment,2.2984948288090395e-05,5.7183769436366805e-05,NGBoost,independent_exploratory_explainer,"exploratory independent NGBoost model-dependence analysis; not ConvLSTM explanation, causal inference, or formal five-level warning output","lagged point velocity (mm/day) and delta_v=velocity_t-velocity_t-1 (mm/day); delta_v is a velocity increment, not acceleration",target_date_displacement_increment_regression,target-observation displacement increment U_t - U_(t-1),mm per observation interval,exploratory prediction target; not a warning level,target-date displacement increment,target-date displacement increment,2017-04-03,2017-11-25,24,deterministic_evenly_spaced_holdout_dates_per_station,55.0,0.14369701525718515,,,,,,,,,,,
regression,1,MJ1,maxT_lag3,raw_environment,2.260074500337721e-05,5.622791816472756e-05,NGBoost,independent_exploratory_explainer,"exploratory independent NGBoost model-dependence analysis; not ConvLSTM explanation, causal inference, or formal five-level warning output","lagged point velocity (mm/day) and delta_v=velocity_t-velocity_t-1 (mm/day); delta_v is a velocity increment, not acceleration",target_date_displacement_increment_regression,target-observation displacement increment U_t - U_(t-1),mm per observation interval,exploratory prediction target; not a warning level,target-date displacement increment,target-date displacement increment,2017-04-03,2017-11-25,24,deterministic_evenly_spaced_holdout_dates_per_station,56.0,0.27694333849566594,,,,,,,,,,,
regression,1,MJ1,minT_lag5,raw_environment,2.0971715674948828e-05,5.217509035957667e-05,NGBoost,independent_exploratory_explainer,"exploratory independent NGBoost model-dependence analysis; not ConvLSTM explanation, causal inference, or formal five-level warning output","lagged point velocity (mm/day) and delta_v=velocity_t-velocity_t-1 (mm/day); delta_v is a velocity increment, not acceleration",target_date_displacement_increment_regression,target-observation displacement increment U_t - U_(t-1),mm per observation interval,exploratory prediction target; not a warning level,target-date displacement increment,target-date displacement increment,2017-04-03,2017-11-25,24,deterministic_evenly_spaced_holdout_dates_per_station,57.0,0.09523809748950167,,,,,,,,,,,
regression,1,MJ1,RWL_lag5,raw_environment,2.0879446822162293e-05,5.194553662128798e-05,NGBoost,independent_exploratory_explainer,"exploratory independent NGBoost model-dependence analysis; not ConvLSTM explanation, causal inference, or formal five-level warning output","lagged point velocity (mm/day) and delta_v=velocity_t-velocity_t-1 (mm/day); delta_v is a velocity increment, not acceleration",target_date_displacement_increment_regression,target-observation displacement increment U_t - U_(t-1),mm per observation interval,exploratory prediction target; not a warning level,target-date displacement increment,target-date displacement increment,2017-04-03,2017-11-25,24,deterministic_evenly_spaced_holdout_dates_per_station,58.0,-0.4266144914940691,,,,,,,,,,,
regression,1,MJ1,Rainfall_lag2,raw_environment,2.0408353632840284e-05,5.077351378340364e-05,NGBoost,independent_exploratory_explainer,"exploratory independent NGBoost model-dependence analysis; not ConvLSTM explanation, causal inference, or formal five-level warning output","lagged point velocity (mm/day) and delta_v=velocity_t-velocity_t-1 (mm/day); delta_v is a velocity increment, not acceleration",target_date_displacement_increment_regression,target-observation displacement increment U_t - U_(t-1),mm per observation interval,exploratory prediction target; not a warning level,target-date displacement increment,target-date displacement increment,2017-04-03,2017-11-25,24,deterministic_evenly_spaced_holdout_dates_per_station,59.0,0.5143349259425454,,,,,,,,,,,
regression,1,MJ1,station_ATU1,station_identity,1.7441056054040734e-05,4.339123654403813e-05,NGBoost,independent_exploratory_explainer,"exploratory independent NGBoost model-dependence analysis; not ConvLSTM explanation, causal inference, or formal five-level warning output","lagged point velocity (mm/day) and delta_v=velocity_t-velocity_t-1 (mm/day); delta_v is a velocity increment, not acceleration",target_date_displacement_increment_regression,target-observation displacement increment U_t - U_(t-1),mm per observation interval,exploratory prediction target; not a warning level,target-date displacement increment,target-date displacement increment,2017-04-03,2017-11-25,24,deterministic_evenly_spaced_holdout_dates_per_station,60.0,,,,,,,,,,,,
regression,1,MJ1,aveT_lag4,raw_environment,1.6264591287843695e-05,4.0464334595118855e-05,NGBoost,independent_exploratory_explainer,"exploratory independent NGBoost model-dependence analysis; not ConvLSTM explanation, causal inference, or formal five-level warning output","lagged point velocity (mm/day) and delta_v=velocity_t-velocity_t-1 (mm/day); delta_v is a velocity increment, not acceleration",target_date_displacement_increment_regression,target-observation displacement increment U_t - U_(t-1),mm per observation interval,exploratory prediction target; not a warning level,target-date displacement increment,target-date displacement increment,2017-04-03,2017-11-25,24,deterministic_evenly_spaced_holdout_dates_per_station,61.0,-0.3991304347826086,,,,,,,,,,,
regression,1,MJ1,aveT_lag2,raw_environment,1.5541544559998795e-05,3.866548184772217e-05,NGBoost,independent_exploratory_explainer,"exploratory independent NGBoost model-dependence analysis; not ConvLSTM explanation, causal inference, or formal five-level warning output","lagged point velocity (mm/day) and delta_v=velocity_t-velocity_t-1 (mm/day); delta_v is a velocity increment, not acceleration",target_date_displacement_increment_regression,target-observation displacement increment U_t - U_(t-1),mm per observation interval,exploratory prediction target; not a warning level,target-date displacement increment,target-date displacement increment,2017-04-03,2017-11-25,24,deterministic_evenly_spaced_holdout_dates_per_station,62.0,-0.4774951189199672,,,,,,,,,,,
regression,1,MJ1,Rain_cum7_lag2,cumulative_rainfall,1.5181877309008244e-05,3.7770673258350125e-05,NGBoost,independent_exploratory_explainer,"exploratory independent NGBoost model-dependence analysis; not ConvLSTM explanation, causal inference, or formal five-level warning output","lagged point velocity (mm/day) and delta_v=velocity_t-velocity_t-1 (mm/day); delta_v is a velocity increment, not acceleration",target_date_displacement_increment_regression,target-observation displacement increment U_t - U_(t-1),mm per observation interval,exploratory prediction target; not a warning level,target-date displacement increment,target-date displacement increment,2017-04-03,2017-11-25,24,deterministic_evenly_spaced_holdout_dates_per_station,63.0,0.14103670818984587,,,,,,,,,,,
regression,1,MJ1,Rain_cum15_lag4,cumulative_rainfall,1.4542622159481253e-05,3.618028381638203e-05,NGBoost,independent_exploratory_explainer,"exploratory independent NGBoost model-dependence analysis; not ConvLSTM explanation, causal inference, or formal five-level warning output","lagged point velocity (mm/day) and delta_v=velocity_t-velocity_t-1 (mm/day); delta_v is a velocity increment, not acceleration",target_date_displacement_increment_regression,target-observation displacement increment U_t - U_(t-1),mm per observation interval,exploratory prediction target; not a warning level,target-date displacement increment,target-date displacement increment,2017-04-03,2017-11-25,24,deterministic_evenly_spaced_holdout_dates_per_station,64.0,-0.529245500660838,,,,,,,,,,,
