horizon,substep,coordinate,mask,beta,x,gap,delta_plastic_mm,original_x_tolerance_allows,frozen_plastic_gate_pass
2,35,1,15,0.0020616428621014738,0,5.2982082478217469,0,True,True
2,35,2,15,0.00028605975644925379,0,734.20851420675569,0,True,True
2,35,3,15,0.030303030303030297,0,194.25522214931476,0,True,True
2,36,0,15,0.0012848438919450848,0,1322.4906577826787,0,True,True
2,36,1,15,0.0020616428621014738,0,5.2111683457897886,0,True,True
2,36,2,15,0.00028605975644925379,0,734.19842061258555,0,True,True
2,36,3,15,0.030303030303030297,0,193.58542195910087,0,True,True
2,37,0,15,0.0012848438919450848,0,1322.550398474202,0,True,True
2,37,1,15,0.0020616428621014738,0,5.1244550735874883,0,True,True
2,37,2,15,0.00028605975644925379,0,734.18833059275755,0,True,True
2,37,3,15,0.030303030303030297,0,192.91565793624423,0,True,True
2,38,0,15,0.0012848438919450848,0,1322.6097814975669,0,True,True
2,38,1,15,0.0020616428621014738,0,5.0380681760238977,0,True,True
2,38,2,15,0.00028605975644925379,0,734.17824403056841,0,True,True
2,38,3,15,0.030303030303030297,0,192.24593019512216,0,True,True
2,39,0,15,0.0012848438919450848,0,1322.6688071478079,0,True,True
2,39,1,15,0.0020616428621014738,0,4.9520073978142705,0,True,True
2,39,2,15,0.00028605975644925379,0,734.1681608128556,0,True,True
2,39,3,15,0.030303030303030297,0,191.57623884656925,0,True,True
2,40,0,15,0.0012848438919450848,0,1322.727475720008,0,True,True
2,40,1,15,0.0020616428621014738,0,4.8662724835891273,0,True,True
2,40,2,15,0.00028605975644925379,0,734.15808082988895,0,True,True
2,40,3,15,0.030303030303030297,0,190.90658399798605,0,True,True
2,41,0,15,0.0012848438919450848,0,1322.785787509295,0,True,True
2,41,1,15,0.0020616428621014738,0,4.7808631778948589,0,True,True
2,41,2,15,0.00028605975644925379,0,734.14800397526813,0,True,True
2,41,3,15,0.030303030303030297,0,190.23696575344343,0,True,True
2,42,0,15,0.0012848438919450848,0,1322.8437428108527,0,True,True
2,42,1,15,0.0020616428621014738,0,4.6957792251847135,0,True,True
2,42,2,15,0.00028605975644925379,0,734.13793014582006,0,True,True
2,42,3,15,0.030303030303030297,0,189.56738421378526,0,True,True
2,43,0,15,0.0012848438919450848,0,1322.9013419199052,0,True,True
2,43,1,15,0.0020616428621014738,0,4.6110203698338958,0,True,True
2,43,2,15,0.00028605975644925379,0,734.12785924150205,0,True,True
2,43,3,15,0.030303030303030297,0,188.89783947672248,0,True,True
2,44,0,15,0.0012848438919450848,0,1322.9585851317299,0,True,True
2,44,1,15,0.0020616428621014738,0,4.5265863561264563,0,True,True
2,44,2,15,0.00028605975644925379,0,734.11779116530727,0,True,True
2,44,3,15,0.030303030303030297,0,188.22833163693176,0,True,True
2,45,0,15,0.0012848438919450848,0,1323.0154727416434,0,True,True
2,45,1,15,0.0020616428621014738,0,4.4424769282701604,0,True,True
2,45,2,15,0.00028605975644925379,0,734.10772582317179,0,True,True
2,45,3,15,0.030303030303030297,0,187.55886078614378,0,True,True
2,46,0,15,0.0012848438919450848,0,1323.0720050450143,0,True,True
2,46,1,15,0.0020616428621014738,0,4.3586918303812299,0,True,True
2,46,2,15,0.00028605975644925379,0,734.0976631238866,0,True,True
2,46,3,15,0.030303030303030297,0,186.88942701323617,0,True,True
2,47,0,15,0.0012848438919450848,0,1323.1281823372465,0,True,True
2,47,1,15,0.0020616428621014738,0,4.2752308065042008,0,True,True
2,47,2,15,0.00028605975644925379,0,734.08760297900972,0,True,True
2,47,3,15,0.030303030303030297,0,186.22003040431807,0,True,True
2,48,0,15,0.0012848438919450848,0,1323.1840049137904,0,True,True
2,48,1,15,0.0020616428621014738,0,4.1920936005982048,0,True,True
2,48,2,15,0.00028605975644925379,0,734.07754530278339,0,True,True
2,48,3,15,0.030303030303030297,0,185.5506710428142,0,True,True
2,49,0,15,0.0012848438919450848,0,1323.2394730701433,0,True,True
2,49,1,15,0.0020616428621014738,0,4.1092799565396882,0,True,True
2,49,2,15,0.00028605975644925379,0,734.0674900120523,0,True,True
2,49,3,15,0.030303030303030297,0,184.88134900954606,0,True,True
2,50,0,15,0.0012848438919450848,0,1323.2945871018351,0,True,True
2,50,1,15,0.0020616428621014738,0,4.0267896181321454,0,True,True
2,50,2,15,0.00028605975644925379,0,734.05743702618474,0,True,True
2,50,3,15,0.030303030303030297,0,184.21206438280907,0,True,True
2,51,0,15,0.0012848438919450848,0,1323.3493473044412,0,True,True
2,51,1,15,0.0020616428621014738,0,3.944622329097637,0,True,True
2,51,2,15,0.00028605975644925379,0,734.04738626699668,0,True,True
2,51,3,15,0.030303030303030297,0,183.54281723845455,0,True,True
2,52,0,15,0.0012848438919450848,0,1323.4037539735705,0,True,True
2,52,1,15,0.0020616428621014738,0,3.8627778330859188,0,True,True
2,52,2,15,0.00028605975644925379,0,734.03733765867639,0,True,True
2,52,3,15,0.030303030303030297,0,182.8736076499583,0,True,True
2,53,0,15,0.0012848438919450848,0,1323.4578074048784,0,True,True
2,53,1,15,0.0020616428621014738,0,3.7812558736629382,0,True,True
2,53,2,15,0.00028605975644925379,0,734.02729112771385,0,True,True
2,53,3,15,0.030303030303030297,0,182.20443568849456,0,True,True
2,54,0,15,0.0012848438919450848,0,1323.5115078940501,0,True,True
2,54,1,15,0.0020616428621014738,0,3.7000561943271197,0,True,True
2,54,2,15,0.00028605975644925379,0,734.01724660282969,0,True,True
2,54,3,15,0.030303030303030297,0,181.53530142300551,0,True,True
2,55,0,15,0.0012848438919450848,0,1323.564855736812,0,True,True
2,55,1,15,0.0020616428621014738,0,3.6191785384980757,0,True,True
2,55,2,15,0.00028605975644925379,0,734.00720401490923,0,True,True
2,55,3,15,0.030303030303030297,0,180.86620492027103,0,True,True
2,56,0,15,0.0012848438919450848,0,1323.6178512289182,0,True,True
2,56,1,15,0.0020616428621014738,0,3.5386226495285134,0,True,True
2,56,2,15,0.00028605975644925379,0,733.9971632969357,0,True,True
2,56,3,15,0.030303030303030297,0,180.19714624497206,0,True,True
2,57,0,15,0.0012848438919450848,0,1323.6704946661691,0,True,True
2,57,1,15,0.0020616428621014738,0,3.4583882706894999,0,True,True
2,57,2,15,0.00028605975644925379,0,733.98712438392647,0,True,True
2,57,3,15,0.030303030303030297,0,179.52812545975107,0,True,True
2,58,0,15,0.0012848438919450848,0,1323.7227863443873,0,True,True
2,58,1,15,0.0020616428621014738,0,3.3784751451902544,0,True,True
2,58,2,15,0.00028605975644925379,0,733.97708721287245,0,True,True
2,58,3,15,0.030303030303030297,0,178.85914262528232,0,True,True
2,59,0,15,0.0012848438919450848,0,1323.7747265594351,0,True,True
2,59,1,15,0.0020616428621014738,0,3.2988830161628515,0,True,True
2,59,2,15,0.00028605975644925379,0,733.96705172267752,0,True,True
2,59,3,15,0.030303030303030297,0,178.19019780032295,0,True,True
2,60,0,15,0.0012848438919450848,0,1323.8263156072026,0,True,True
2,60,1,15,0.0020616428621014738,0,3.2196116266746087,0,True,True
2,60,2,15,0.00028605975644925379,0,733.95701785410051,0,True,True
2,60,3,15,0.030303030303030297,0,177.52129104177615,0,True,True
2,61,0,15,0.0012848438919450848,0,1323.8775537836148,0,True,True
2,61,1,15,0.0020616428621014738,0,3.1406607197201351,0,True,True
2,61,2,15,0.00028605975644925379,0,733.94698554969955,0,True,True
2,61,3,15,0.030303030303030297,0,176.85242240474582,0,True,True
2,62,0,15,0.0012848438919450848,0,1323.9284413846206,0,True,True
2,62,1,15,0.0020616428621014738,0,3.0620300382313439,0,True,True
2,62,2,15,0.00028605975644925379,0,733.93695475377706,0,True,True
2,62,3,15,0.030303030303030297,0,176.18359194258912,0,True,True
2,63,0,15,0.0012848438919450848,0,1323.9789787062034,0,True,True
2,63,1,15,0.0020616428621014738,0,2.9837193250687348,0,True,True
2,63,2,15,0.00028605975644925379,0,733.92692541232736,0,True,True
2,63,3,15,0.030303030303030297,0,175.51479970697477,0,True,True
2,64,0,15,0.0012848438919450848,0,1324.0291660443729,0,True,True
2,64,1,15,0.0020616428621014738,0,2.9057283230291442,0,True,True
2,64,2,15,0.00028605975644925379,0,733.91689747298483,0,True,True
2,64,3,15,0.030303030303030297,0,174.84604574792908,0,True,True
3,1,0,15,0.0012848438919450848,0,1328.7172225795664,0,True,True
3,1,1,15,0.0020616428621014738,0,6.1493868333153197,0,True,True
3,1,2,15,0.00028605975644925379,0,790.53522359944816,0,True,True
3,1,3,15,0.030303030303030297,0,303.6147249251672,0,True,True
3,2,0,15,0.0012848438919450848,0,1328.7667299544835,0,True,True
3,2,1,15,0.0020616428621014738,0,6.0718919083143055,0,True,True
3,2,2,15,0.00028605975644925379,0,790.52501224399384,0,True,True
3,2,3,15,0.030303030303030297,0,302.94623378632991,0,True,True
3,3,0,15,0.0012848438919450848,0,1328.8158854315902,0,True,True
3,3,1,15,0.0020616428621014738,0,5.9947188174699821,0,True,True
3,3,2,15,0.00028605975644925379,0,790.51480783254124,0,True,True
3,3,3,15,0.030303030303030297,0,302.27777537375187,0,True,True
3,4,0,15,0.0012848438919450848,0,1328.8646893165394,0,True,True
3,4,1,15,0.0020616428621014738,0,5.9178672938031189,0,True,True
3,4,2,15,0.00028605975644925379,0,790.50461014637676,0,True,True
3,4,3,15,0.030303030303030297,0,301.609349903848,0,True,True
3,5,0,15,0.0012848438919450848,0,1328.913141914983,0,True,True
3,5,1,15,0.0020616428621014738,0,5.8413370702974419,0,True,True
3,5,2,15,0.00028605975644925379,0,790.49441897341717,0,True,True
3,5,3,15,0.030303030303030297,0,300.94095758640026,0,True,True
3,6,0,15,0.0012848438919450848,0,1328.9612435325721,0,True,True
3,6,1,15,0.0020616428621014738,0,5.7651278799021952,0,True,True
3,6,2,15,0.00028605975644925379,0,790.48423410801081,0,True,True
3,6,3,15,0.030303030303030297,0,300.27259862476041,0,True,True
3,7,0,15,0.0012848438919450848,0,1329.0089944749543,0,True,True
3,7,1,15,0.0020616428621014738,0,5.6892394555317889,0,True,True
3,7,2,15,0.00028605975644925379,0,790.47405535074108,0,True,True
3,7,3,15,0.030303030303030297,0,299.60427321604107,0,True,True
3,8,0,15,0.0012848438919450848,0,1329.0563950477751,0,True,True
3,8,1,15,0.0020616428621014738,0,5.6136715300674576,0,True,True
3,8,2,15,0.00028605975644925379,0,790.46388250823816,0,True,True
3,8,3,15,0.030303030303030297,0,298.93598155130854,0,True,True
3,9,0,15,0.0012848438919450848,0,1329.1034455566767,0,True,True
3,9,1,15,0.0020616428621014738,0,5.5384238363564009,0,True,True
3,9,2,15,0.00028605975644925379,0,790.45371539299606,0,True,True
3,9,3,15,0.030303030303030297,0,298.26772381576433,0,True,True
3,10,0,15,0.0012848438919450848,0,1329.150146307295,0,True,True
3,10,1,15,0.0020616428621014738,0,5.4634961072136763,0,True,True
3,10,2,15,0.00028605975644925379,0,790.44355382319407,0,True,True
3,10,3,15,0.030303030303030297,0,297.59950018892266,0,True,True
3,11,0,15,0.0012848438919450848,0,1329.1964976052595,0,True,True
3,11,1,15,0.0020616428621014738,0,5.3888880754257444,0,True,True
3,11,2,15,0.00028605975644925379,0,790.43339762252549,0,True,True
3,11,3,15,0.030303030303030297,0,296.93131084478301,0,True,True
3,12,0,15,0.0012848438919450848,0,1329.2424997561943,0,True,True
3,12,1,15,0.0020616428621014738,0,5.314599473746898,0,True,True
3,12,2,15,0.00028605975644925379,0,790.42324662002966,0,True,True
3,12,3,15,0.030303030303030297,0,296.26315595199713,0,True,True
3,13,0,15,0.0012848438919450848,0,1329.2881530657164,0,True,True
3,13,1,15,0.0020616428621014738,0,5.2406300349010646,0,True,True
3,13,2,15,0.00028605975644925379,0,790.41310064993013,0,True,True
3,13,3,15,0.030303030303030297,0,295.59503567403118,0,True,True
3,14,0,15,0.0012848438919450848,0,1329.3334578394345,0,True,True
3,14,1,15,0.0020616428621014738,0,5.1669794915843106,0,True,True
3,14,2,15,0.00028605975644925379,0,790.40295955147872,0,True,True
3,14,3,15,0.030303030303030297,0,294.92695016932254,0,True,True
3,15,0,15,0.0012848438919450848,0,1329.3784143829473,0,True,True
3,15,1,15,0.0020616428621014738,0,5.0936475764646358,0,True,True
3,15,2,15,0.00028605975644925379,0,790.39282316880087,0,True,True
3,15,3,15,0.030303030303030297,0,294.25889959143296,0,True,True
3,16,0,15,0.0012848438919450848,0,1329.4230230018466,0,True,True
3,16,1,15,0.0020616428621014738,0,5.0206340221814214,0,True,True
3,16,2,15,0.00028605975644925379,0,790.38269135075063,0,True,True
3,16,3,15,0.030303030303030297,0,293.59088408919524,0,True,True
3,17,0,15,0.0012848438919450848,0,1329.4672840017097,0,True,True
3,17,1,15,0.0020616428621014738,0,4.9479385613501021,0,True,True
3,17,2,15,0.00028605975644925379,0,790.37256395076474,0,True,True
3,17,3,15,0.030303030303030297,0,292.92290380685944,0,True,True
3,18,0,15,0.0012848438919450848,0,1329.5111976881064,0,True,True
3,18,1,15,0.0020616428621014738,0,4.875560926557684,0,True,True
3,18,2,15,0.00028605975644925379,0,790.3624408267259,0,True,True
3,18,3,15,0.030303030303030297,0,292.25495888422739,0,True,True
3,19,0,15,0.0012848438919450848,0,1329.5547643665934,0,True,True
3,19,1,15,0.0020616428621014738,0,4.8035008503662411,0,True,True
3,19,2,15,0.00028605975644925379,0,790.35232184082645,0,True,True
3,19,3,15,0.030303030303030297,0,291.58704945679119,0,True,True
3,20,0,15,0.0012848438919450848,0,1329.5979843427144,0,True,True
3,20,1,15,0.0020616428621014738,0,4.7317580653153932,0,True,True
3,20,2,15,0.00028605975644925379,0,790.34220685943956,0,True,True
3,20,3,15,0.030303030303030297,0,290.9191756558626,0,True,True
3,21,0,15,0.0012848438919450848,0,1329.6408579219958,0,True,True
3,21,1,15,0.0020616428621014738,0,4.6603323039228037,0,True,True
3,21,2,15,0.00028605975644925379,0,790.33209575299043,0,True,True
3,21,3,15,0.030303030303030297,0,290.25133760869716,0,True,True
3,22,0,15,0.0012848438919450848,0,1329.6833854099559,0,True,True
3,22,1,15,0.0020616428621014738,0,4.5892232986790056,0,True,True
3,22,2,15,0.00028605975644925379,0,790.32198839583486,0,True,True
3,22,3,15,0.030303030303030297,0,289.58353543862114,0,True,True
3,23,0,15,0.0012848438919450848,0,1329.7255671120952,0,True,True
3,23,1,15,0.0020616428621014738,0,4.5184307820544927,0,True,True
3,23,2,15,0.00028605975644925379,0,790.31188466613992,0,True,True
3,23,3,15,0.030303030303030297,0,288.91576926514864,0,True,True
3,24,0,15,0.0012848438919450848,0,1329.7674033338976,0,True,True
3,24,1,15,0.0020616428621014738,0,4.4479544864998335,0,True,True
3,24,2,15,0.00028605975644925379,0,790.30178444576859,0,True,True
3,24,3,15,0.030303030303030297,0,288.24803920409562,0,True,True
3,25,0,15,0.0012848438919450848,0,1329.8088943808298,0,True,True
3,25,1,15,0.0020616428621014738,0,4.3777941444451942,0,True,True
3,25,2,15,0.00028605975644925379,0,790.29168762016695,0,True,True
3,25,3,15,0.030303030303030297,0,287.58034536769674,0,True,True
3,26,0,15,0.0012848438919450848,0,1329.8500405583436,0,True,True
3,26,1,15,0.0020616428621014738,0,4.3079494882990419,0,True,True
3,26,2,15,0.00028605975644925379,0,790.2815940782566,0,True,True
3,26,3,15,0.030303030303030297,0,286.91268786470931,0,True,True
3,27,0,15,0.0012848438919450848,0,1329.8908421718693,0,True,True
3,27,1,15,0.0020616428621014738,0,4.2384202504535731,0,True,True
3,27,2,15,0.00028605975644925379,0,790.27150371232881,0,True,True
3,27,3,15,0.030303030303030297,0,286.24506680051985,0,True,True
3,28,0,15,0.0012848438919450848,0,1329.9312995268217,0,True,True
3,28,1,15,0.0020616428621014738,0,4.1692061632802844,0,True,True
3,28,2,15,0.00028605975644925379,0,790.26141641794243,0,True,True
3,28,3,15,0.030303030303030297,0,285.57748227724642,0,True,True
3,29,0,15,0.0012848438919450848,0,1329.9714129285944,0,True,True
3,29,1,15,0.0020616428621014738,0,4.1003069591346115,0,True,True
3,29,2,15,0.00028605975644925379,0,790.25133209382511,0,True,True
3,29,3,15,0.030303030303030297,0,284.90993439383772,0,True,True
3,30,0,15,0.0012848438919450848,0,1330.0111826825598,0,True,True
3,30,1,15,0.0020616428621014738,0,4.0317223703562917,0,True,True
3,30,2,15,0.00028605975644925379,0,790.24125064177679,0,True,True
3,30,3,15,0.030303030303030297,0,284.24242324617092,0,True,True
3,31,0,15,0.0012848438919450848,0,1330.0506090940682,0,True,True
3,31,1,15,0.0020616428621014738,0,3.9634521292690699,0,True,True
3,31,2,15,0.00028605975644925379,0,790.23117196657745,0,True,True
3,31,3,15,0.030303030303030297,0,283.57494892714294,0,True,True
3,32,0,15,0.0012848438919450848,0,1330.0896924684523,0,True,True
3,32,1,15,0.0020616428621014738,0,3.8954959681784991,0,True,True
3,32,2,15,0.00028605975644925379,0,790.22109597589588,0,True,True
3,32,3,15,0.030303030303030297,0,282.90751152675716,0,True,True
3,33,0,15,0.0012848438919450848,0,1330.1284331110157,0,True,True
3,33,1,15,0.0020616428621014738,0,3.8278536193816799,0,True,True
3,33,2,15,0.00028605975644925379,0,790.21102258020267,0,True,True
3,33,3,15,0.030303030303030297,0,282.24011113222008,0,True,True
3,34,0,15,0.0012848438919450848,0,1330.1668313270438,0,True,True
3,34,1,15,0.0020616428621014738,0,3.7605248151567956,0,True,True
3,34,2,15,0.00028605975644925379,0,790.20095169268507,0,True,True
3,34,3,15,0.030303030303030297,0,281.57274782801716,0,True,True
3,35,0,15,0.0012848438919450848,0,1330.2048874217971,0,True,True
3,35,1,15,0.0020616428621014738,0,3.6935092877703424,0,True,True
3,35,2,15,0.00028605975644925379,0,790.19088322916491,0,True,True
3,35,3,15,0.030303030303030297,0,280.90542169600064,0,True,True
3,36,0,15,0.0012848438919450848,0,1330.2426017005084,0,True,True
3,36,1,15,0.0020616428621014738,0,3.6268067694789305,0,True,True
3,36,2,15,0.00028605975644925379,0,790.18081710801869,0,True,True
3,36,3,15,0.030303030303030297,0,280.23813281546552,0,True,True
3,37,0,15,0.0012848438919450848,0,1330.2799744683859,0,True,True
3,37,1,15,0.0020616428621014738,0,3.5604169925274274,0,True,True
3,37,2,15,0.00028605975644925379,0,790.17075325009955,0,True,True
3,37,3,15,0.030303030303030297,0,279.57088126323282,0,True,True
3,38,0,15,0.0012848438919450848,0,1330.3170060306127,0,True,True
3,38,1,15,0.0020616428621014738,0,3.4943396891476408,0,True,True
3,38,2,15,0.00028605975644925379,0,790.16069157866377,0,True,True
3,38,3,15,0.030303030303030297,0,278.90366711371917,0,True,True
3,39,0,15,0.0012848438919450848,0,1330.3536966923436,0,True,True
3,39,1,15,0.0020616428621014738,0,3.4285745915641845,0,True,True
3,39,2,15,0.00028605975644925379,0,790.15063201929604,0,True,True
3,39,3,15,0.030303030303030297,0,278.23649043900917,0,True,True
3,40,0,15,0.0012848438919450848,0,1330.3900467587064,0,True,True
3,40,1,15,0.0020616428621014738,0,3.3631214319906944,0,True,True
3,40,2,15,0.00028605975644925379,0,790.14057449984,0,True,True
3,40,3,15,0.030303030303030297,0,277.56935130893208,0,True,True
3,41,0,15,0.0012848438919450848,0,1330.426056534799,0,True,True
3,41,1,15,0.0020616428621014738,0,3.2979799426336447,0,True,True
3,41,2,15,0.00028605975644925379,0,790.13051895033027,0,True,True
3,41,3,15,0.030303030303030297,0,276.90224979112429,0,True,True
3,42,0,15,0.0012848438919450848,0,1330.4617263256926,0,True,True
3,42,1,15,0.0020616428621014738,0,3.2331498556900025,0,True,True
3,42,2,15,0.00028605975644925379,0,790.12046530292412,0,True,True
3,42,3,15,0.030303030303030297,0,276.23518595109783,0,True,True
3,43,0,15,0.0012848438919450848,0,1330.4970564364244,0,True,True
3,43,1,15,0.0020616428621014738,0,3.168630903353066,0,True,True
3,43,2,15,0.00028605975644925379,0,790.11041349183961,0,True,True
3,43,3,15,0.030303030303030297,0,275.56815985230662,0,True,True
3,44,0,15,0.0012848438919450848,0,1330.5320471720036,0,True,True
3,44,1,15,0.0020616428621014738,0,3.104422817807801,0,True,True
3,44,2,15,0.00028605975644925379,0,790.10036345329115,0,True,True
3,44,3,15,0.030303030303030297,0,274.90117155620487,0,True,True
3,45,0,15,0.0012848438919450848,0,1330.5666988374076,0,True,True
3,45,1,15,0.0020616428621014738,0,3.0405253312334155,0,True,True
3,45,2,15,0.00028605975644925379,0,790.09031512543038,0,True,True
3,45,3,15,0.030303030303030297,0,274.23422112231185,0,True,True
3,46,0,15,0.0012848438919450848,0,1330.6010117375797,0,True,True
3,46,1,15,0.0020616428621014738,0,2.9769381758059081,0,True,True
3,46,2,15,0.00028605975644925379,0,790.08026844828646,0,True,True
3,46,3,15,0.030303030303030297,0,273.56730860826639,0,True,True
3,47,0,15,0.0012848438919450848,0,1330.6349861774338,0,True,True
3,47,1,15,0.0020616428621014738,0,2.9136610836958945,0,True,True
3,47,2,15,0.00028605975644925379,0,790.07022336370972,0,True,True
3,47,3,15,0.030303030303030297,0,272.90043406988764,0,True,True
3,48,0,15,0.0012848438919450848,0,1330.668622461845,0,True,True
3,48,1,15,0.0020616428621014738,0,2.8506937870728319,0,True,True
3,48,2,15,0.00028605975644925379,0,790.06017981531579,0,True,True
3,48,3,15,0.030303030303030297,0,272.23359756122863,0,True,True
3,49,0,15,0.0012848438919450848,0,1330.7019208956613,0,True,True
3,49,1,15,0.0020616428621014738,0,2.7880360180993429,0,True,True
3,49,2,15,0.00028605975644925379,0,790.05013774843371,0,True,True
3,49,3,15,0.030303030303030297,0,271.56679913462773,0,True,True
3,50,0,15,0.0012848438919450848,0,1330.7348817836901,0,True,True
3,50,1,15,0.0020616428621014738,0,2.7256875089388086,0,True,True
3,50,2,15,0.00028605975644925379,0,790.04009711005222,0,True,True
3,50,3,15,0.030303030303030297,0,270.90003884076617,0,True,True
3,51,0,15,0.0012848438919450848,0,1330.7675054307044,0,True,True
3,51,1,15,0.0020616428621014738,0,2.6636479917553149,0,True,True
3,51,2,15,0.00028605975644925379,0,790.03005784877041,0,True,True
3,51,3,15,0.030303030303030297,0,270.23331672871109,0,True,True
3,52,0,15,0.0012848438919450848,0,1330.7997921414405,0,True,True
3,52,1,15,0.0020616428621014738,0,2.6019171987100069,0,True,True
3,52,2,15,0.00028605975644925379,0,790.02001991474867,0,True,True
3,52,3,15,0.030303030303030297,0,269.56663284597124,0,True,True
3,53,0,15,0.0012848438919450848,0,1330.8317422206001,0,True,True
3,53,1,15,0.0020616428621014738,0,2.5404948619639001,0,True,True
3,53,2,15,0.00028605975644925379,0,790.00998325966123,0,True,True
3,53,3,15,0.030303030303030297,0,268.89998723853785,0,True,True
3,54,0,15,0.0012848438919450848,0,1330.8633559728414,0,True,True
3,54,1,15,0.0020616428621014738,0,2.4793807136825508,0,True,True
3,54,2,15,0.00028605975644925379,0,789.99994783665079,0,True,True
3,54,3,15,0.030303030303030297,0,268.23337995093681,0,True,True
3,55,0,15,0.0012848438919450848,0,1330.8946337027919,0,True,True
3,55,1,15,0.0020616428621014738,0,2.4185744860280045,0,True,True
3,55,2,15,0.00028605975644925379,0,789.98991360028344,0,True,True
3,55,3,15,0.030303030303030297,0,267.56681102626857,0,True,True
3,56,0,15,0.0012848438919450848,0,1330.9255757150322,0,True,True
3,56,1,15,0.0020616428621014738,0,2.3580759111696001,0,True,True
3,56,2,15,0.00028605975644925379,0,789.97988050650599,0,True,True
3,56,3,15,0.030303030303030297,0,266.90028050625426,0,True,True
3,57,0,15,0.0012848438919450848,0,1330.9561823141091,0,True,True
3,57,1,15,0.0020616428621014738,0,2.2978847212765379,0,True,True
3,57,2,15,0.00028605975644925379,0,789.9698485126039,0,True,True
3,57,3,15,0.030303030303030297,0,266.23378843127449,0,True,True
3,58,0,15,0.0012848438919450848,0,1330.9864538045244,0,True,True
3,58,1,15,0.0020616428621014738,0,2.2380006485236885,0,True,True
3,58,2,15,0.00028605975644925379,0,789.95981757716038,0,True,True
3,58,3,15,0.030303030303030297,0,265.56733484041126,0,True,True
3,59,0,15,0.0012848438919450848,0,1331.0163904907429,0,True,True
3,59,1,15,0.0020616428621014738,0,2.1784234250880727,0,True,True
3,59,2,15,0.00028605975644925379,0,789.94978766001771,0,True,True
3,59,3,15,0.030303030303030297,0,264.90091977148933,0,True,True
3,60,0,15,0.0012848438919450848,0,1331.0459926771825,0,True,True
3,60,1,15,0.0020616428621014738,0,2.1191527831555694,0,True,True
3,60,2,15,0.00028605975644925379,0,789.93975872223871,0,True,True
3,60,3,15,0.030303030303030297,0,264.23454326111266,0,True,True
3,61,0,15,0.0012848438919450848,0,1331.0752606682229,0,True,True
3,61,1,15,0.0020616428621014738,0,2.0601884549145826,0,True,True
3,61,2,15,0.00028605975644925379,0,789.92973072606992,0,True,True
3,61,3,15,0.030303030303030297,0,263.56820534469944,0,True,True
3,62,0,15,0.0012848438919450848,0,1331.1041947681967,0,True,True
3,62,1,15,0.0020616428621014738,0,2.0015301725630295,0,True,True
3,62,2,15,0.00028605975644925379,0,789.91970363490555,0,True,True
3,62,3,15,0.030303030303030297,0,262.90190605652163,0,True,True
3,63,0,15,0.0012848438919450848,0,1331.1327952813954,0,True,True
3,63,1,15,0.0020616428621014738,0,1.943177668303967,0,True,True
3,63,2,15,0.00028605975644925379,0,789.90967741325278,0,True,True
3,63,3,15,0.030303030303030297,0,262.23564542973781,0,True,True
3,64,0,15,0.0012848438919450848,0,1331.1610625120654,0,True,True
3,64,1,15,0.0020616428621014738,0,1.8851306743479994,0,True,True
3,64,2,15,0.00028605975644925379,0,789.89965202669828,0,True,True
3,64,3,15,0.030303030303030297,0,261.56942349642907,0,True,True
4,1,0,15,0.0012848438919450848,0,1332.2394966530553,0,True,True
4,1,1,15,0.0020616428621014738,0,2.9128239686729316,0,True,True
4,1,2,15,0.00028605975644925379,0,844.29438905991049,0,True,True
4,1,3,15,0.030303030303030297,0,389.12666356433624,0,True,True
4,2,0,15,0.0012848438919450848,0,1332.2674068644444,0,True,True
4,2,1,15,0.0020616428621014738,0,2.8550597331316601,0,True,True
4,2,2,15,0.00028605975644925379,0,844.28420735867462,0,True,True
4,2,3,15,0.030303030303030297,0,388.46067703720644,0,True,True
4,3,0,15,0.0012848438919450848,0,1332.2949833101525,0,True,True
4,3,1,15,0.0020616428621014738,0,2.7976015990927725,0,True,True
4,3,2,15,0.00028605975644925379,0,844.27403123577358,0,True,True
4,3,3,15,0.030303030303030297,0,387.79472445213412,0,True,True
4,4,0,15,0.0012848438919450848,0,1332.3222262979857,0,True,True
4,4,1,15,0.0020616428621014738,0,2.740449295086826,0,True,True
4,4,2,15,0.00028605975644925379,0,844.2638605140977,0,True,True
4,4,3,15,0.030303030303030297,0,387.12880598392746,0,True,True
4,5,0,15,0.0012848438919450848,0,1332.349136135696,0,True,True
4,5,1,15,0.0020616428621014738,0,2.6836025496634055,0,True,True
4,5,2,15,0.00028605975644925379,0,844.25369502190767,0,True,True
4,5,3,15,0.030303030303030297,0,386.46292180202818,0,True,True
4,6,0,15,0.0012848438919450848,0,1332.3757131309749,0,True,True
4,6,1,15,0.0020616428621014738,0,2.6270610913961323,0,True,True
4,6,2,15,0.00028605975644925379,0,844.24353459267218,0,True,True
4,6,3,15,0.030303030303030297,0,385.79707207066332,0,True,True
4,7,0,15,0.0012848438919450848,0,1332.4019575914583,0,True,True
4,7,1,15,0.0020616428621014738,0,2.5708246488785469,0,True,True
4,7,2,15,0.00028605975644925379,0,844.23337906491008,0,True,True
4,7,3,15,0.030303030303030297,0,385.1312569490122,0,True,True
4,8,0,15,0.0012848438919450848,0,1332.4278698247224,0,True,True
4,8,1,15,0.0020616428621014738,0,2.5148929507285818,0,True,True
4,8,2,15,0.00028605975644925379,0,844.22322828203778,0,True,True
4,8,3,15,0.030303030303030297,0,384.46547659135598,0,True,True
