step,seed,origin,min_x,min_gap,max_complementarity,min_substep_plastic_mm,min_daily_plastic_mm,original_solver_gate,frozen_substep_gate,frozen_daily_gate,forward_ok,independent_state_difference,independent_mean_difference_mm
100,0,774,0,615.96013680940143,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,0,775,0,610.36772847427403,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,0,776,0,601.77289376676549,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,0,777,0,592.9698476237354,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,0,778,0,577.47172583490635,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,0,779,0,559.56129252292249,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,0,780,0,546.1243379806931,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,0,781,0,410.74096091684731,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,0,782,0,338.43479018466172,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,0,783,0,282.29962168113735,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,0,784,0,349.80470554491654,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,0,785,0,344.47538994135459,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,0,786,0,337.42056829060857,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,0,787,0,332.04726429786103,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,0,788,0,382.42746104899379,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,0,789,0,438.10773280105406,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,0,790,0,494.53153658287124,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,0,791,0,486.69194613880438,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,1,612,0,50.444925174427517,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,613,0,51.820990574378378,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,1,614,0,54.59824443862648,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,1,615,0,56.421620879040113,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,616,0,58.188010748742862,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,617,0,59.239827028456681,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,1,618,0,59.951934703289446,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,619,0,61.059388008110808,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,620,0,61.378461526045619,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,621,0,61.280964540734516,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,622,0,61.463509885736592,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,1,623,0,63.987351169618812,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,624,0,65.267033916037832,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,1,625,0,65.999033680648267,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,626,0,135.37186232841498,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,627,0,69.336672360413175,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,628,0,71.764664552522717,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,629,0,72.737547916375348,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,630,0,123.79340805103131,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,1,631,0,214.23149666887008,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,632,0,170.30079322068505,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,1,633,0,248.71411152229916,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,634,0,355.44783554526668,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,635,0,462.5860695907777,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,1,636,0,485.18098080991149,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,637,0,517.14974387307097,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,638,0,578.65354646240121,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,639,0,714.22158462502637,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,640,0,793.05080055528072,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,641,0,789.17830081356988,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,642,0,800.3926933287463,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,643,0,793.55189268399454,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,644,0,776.55477945922428,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,645,0,763.11947937726927,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,646,0,771.98526019644976,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,647,0,741.37233254897035,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,648,0,718.48421401023404,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,649,0,733.10777396451806,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,650,0,727.05934365060295,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,1,651,0,725.98183785393121,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,652,0,724.87098037314468,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,653,0,724.39406083703432,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,654,0,725.18995738240574,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,655,0,714.36290257174016,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,656,0,688.52477327426459,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,657,0,664.24725693893788,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,658,0,637.66708555633613,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,1,659,0,605.11416353676987,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,660,0,626.81843077145061,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,661,0,622.73544430497861,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,662,0,623.68147049951278,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,663,0,629.85776685626297,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,664,0,638.36926972511412,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,665,0,636.72348119422259,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,666,0,638.81472622777835,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,667,0,625.33301675271912,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,668,0,604.38355211528994,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,669,0,425.90593887593042,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,1,670,0,422.92667021170882,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,671,0,504.19644680131802,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,672,0,455.49505153415134,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,1,673,0,161.64856793360994,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,674,0,47.925401919398318,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,1,675,0,352.40865965214039,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,676,0,367.63108130827055,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,677,0,399.74970538933945,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,678,0,374.33098461939505,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,679,0,56.546028088983107,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,1,680,0,59.766778549840765,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,681,0,61.498251663665272,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,682,0,64.479552963964949,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,683,0,67.454247605212643,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,1,684,0,70.171980122184436,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,685,0,73.41884235857286,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,686,0,76.230453387161575,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,687,0,47.703291180852837,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,688,0,24.431137409907379,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,689,0,2.4729639844773792,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,690,0,-1.2245173347484004e-15,2.4887692618257851e-20,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,691,0,-3.521153706201693e-16,2.396287598277716e-21,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,692,0,-6.1674376196442384e-16,8.1630347970854078e-21,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,693,0,-2.7113448164743706e-16,1.0735178996477559e-21,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,694,0,-5.3608110672251469e-16,4.136754805309729e-21,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,695,0,18.653975112218738,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,696,0,50.848523978801246,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,697,0,82.736737491533077,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,1,698,0,92.042986042119367,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,699,0,98.509061016146404,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,1,700,0,103.31866563700696,0,0,0,True,True,True,True,2.8421709430404007e-14,2.2737367544323206e-13
100,1,701,0,71.034764447820535,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,702,0,42.019057784011437,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,703,0,34.945301969944794,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,704,0,21.510419212329484,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,705,0,13.675306580507176,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,706,0,-6.9299631652983075e-16,4.7992609911719789e-20,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,707,0,-1.9805751949822124e-15,3.3614452154216687e-19,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,708,0,-1.4410760489001371e-15,2.2350732432777654e-19,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,709,0,-9.838113362639274e-16,3.2454089815077045e-20,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,710,0,35.720409272332162,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,711,0,125.14787669631774,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,712,0,271.18159203272921,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,1,713,0,458.13362303815381,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,1,714,0,524.58861295974452,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,715,0,603.68814971517975,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,716,0,625.40271732190899,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,717,0,677.66544145877845,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,718,0,651.38569760313123,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,719,0,660.02275566533444,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,1,720,0,614.82846700033167,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,721,0,524.98140076987659,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,722,0,610.07655873475289,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,723,0,597.55710639005497,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,724,0,583.36668344477278,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,725,0,686.73927890933783,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,726,0,794.14138303616562,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,727,0,900.24391404667574,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,728,0,964.54316858056177,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,729,0,963.54055949541635,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,730,0,911.78456613597177,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,1,731,0,857.52092318527855,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,1,732,0,811.42920841281057,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,733,0,751.17846667936749,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,734,0,691.32636977186132,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,735,0,629.10397298676332,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,736,0,573.43864296768288,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,737,0,549.8537834516934,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,738,0,520.9420666938513,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,739,0,464.47904033768458,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,740,0,424.26082046191686,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,741,0,387.33762550188266,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,742,0,352.38689204092191,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,743,0,315.70209849300096,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,744,0,373.33021102860255,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,745,0,421.82951171788113,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,746,0,503.77951019533998,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,747,0,576.4107363894949,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,748,0,644.28376733775883,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,749,0,718.72125868581679,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,1,750,0,803.22795363963905,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,751,0,796.38486249500727,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,752,0,787.20688475113514,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,1,753,0,778.02206103166588,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,754,0,770.76828670344332,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,755,0,763.14080252916392,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,756,0,755.89682335304212,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,757,0,743.98041885617215,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,758,0,732.44925836601112,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,759,0,651.64168145454221,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,760,0,565.80032880769329,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,761,0,506.97403726016501,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,762,0,455.22809387197208,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,763,0,407.83954721448004,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,764,0,362.81241581992941,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,765,0,304.58346253291398,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,766,0,268.5422433303994,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,1,767,0,311.57350280377477,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,768,0,360.07001069863225,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,769,0,407.79205356646764,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,770,0,452.36909995556647,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,771,0,497.03470203839396,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,772,0,545.18333756700167,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,773,0,604.60572032334926,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,774,0,597.37602877694428,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,775,0,590.54525349714288,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,776,0,584.46621209880493,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,777,0,578.06942487696529,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,778,0,567.31573330268145,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,779,0,553.03001445333655,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,780,0,538.07784753989677,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,781,0,408.17750883177604,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,782,0,336.6259082848203,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,783,0,281.1252544265555,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,784,0,334.70427177749633,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,785,0,328.93525159177887,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,786,0,325.11066193160099,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,787,0,321.99788185726862,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,1,788,0,370.57048788510951,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,1,789,0,423.12223246240814,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,790,0,482.79575831672264,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,1,791,0,476.95293241302369,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,2,612,0,50.446265072226915,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,2,613,0,51.822657153523757,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,2,614,0,54.600462339829043,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,2,615,0,56.424059478616194,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,2,616,0,58.189649430082994,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,2,617,0,59.240526610867221,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,2,618,0,59.952170975850706,0,0,0,True,True,True,True,2.8421709430404007e-14,0
100,2,619,0,61.059672067765526,0,0,0,True,True,True,True,2.8421709430404007e-14,0
100,2,620,0,61.378508670908552,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,2,621,0,61.280923299290052,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,2,622,0,61.463679433466119,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,2,623,0,63.987718471877791,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,2,624,0,65.26812558539585,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,2,625,0,66.000590434190357,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,2,626,0,135.37335439745067,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,2,627,0,69.339311590308483,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,2,628,0,71.766338988872306,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,2,629,0,72.738311144301505,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,2,630,0,123.79404065289076,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,2,631,0,214.23208122902003,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,2,632,0,170.30141431487181,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,2,633,0,248.71463495991981,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,2,634,0,355.44803125179402,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,2,635,0,462.58538030170814,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,2,636,0,485.18049490237871,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,2,637,0,517.1493268446601,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,2,638,0,578.65316241935761,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,2,639,0,714.22041123757356,0,0,0,True,True,True,True,2.8421709430404007e-14,1.1368683772161603e-13
100,2,640,0,795.06487523898329,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,2,641,0,792.58438748750552,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,2,642,0,800.74455414051772,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,2,643,0,793.88316571051678,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,2,644,0,776.55709484712588,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,2,645,0,763.11849691565772,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,2,646,0,771.9785779580094,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,2,647,0,741.36483177593163,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,2,648,0,718.4756871998178,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,2,649,0,732.53696490664049,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,2,650,0,726.18990496546803,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,2,651,0,725.43661493669265,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,2,652,0,724.37440417968185,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,2,653,0,723.82413344416148,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,2,654,0,725.17681858378205,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,2,655,0,714.34784416886737,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,2,656,0,688.50878181783548,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,2,657,0,664.23075728452636,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,2,658,0,637.65007548450626,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,2,659,0,605.09856265487417,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,2,660,0,624.92087371737864,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,2,661,0,620.64169436194834,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,2,662,0,621.39529506446081,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,2,663,0,627.71890912282686,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,2,664,0,636.55279955826541,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,2,665,0,636.70174482325365,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,2,666,0,638.79166525274422,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,2,667,0,625.31234574689859,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,2,668,0,604.36441163268069,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,2,669,0,425.89817229913615,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
100,2,670,0,422.8998292053783,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,2,671,0,507.48420813823083,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,2,672,0,458.82647019638404,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,2,673,0,161.64958693785741,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,2,674,0,47.926916442691926,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,2,675,0,352.41018330193856,0,0,0,True,True,True,True,5.6843418860808015e-14,0
100,2,676,0,368.76315750366689,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,2,677,0,406.06658003614768,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,2,678,0,380.223712706784,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,2,679,0,56.545540750437333,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
100,2,680,0,59.766274120482166,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
100,2,681,0,61.497504796307275,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
