origin,method,seed,point,n,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95
972,RR_COND,2,MJ3,293,45.630178826295534,54.991393676985446,38.844056071555286,0.32764505119453924,48.633918319379518,327.7622560673978,0.33447098976109213,62.420958384533598,528.45652872853282,0.35153583617747441,74.37915952491538,848.63074856509604
972,RR_COND,2,MJ1,293,46.414600565561358,52.45979169707779,41.504295524402963,0.11262798634812286,24.886428884277954,372.63723281304829,0.26279863481228671,31.941385670875661,671.17972167466394,0.2696245733788396,38.060508549474314,1226.972234201625
972,G_CACHED,0,ATU1,293,8.4043876344832498,9.9480102666060706,6.7728305011337735,1,54.709236788576732,54.709236788576732,1,70.218545221936708,70.218545221936708,1,83.670557323003337,83.670557323003337
972,G_CACHED,0,ATU5,293,7.9420933550248147,10.236911055751612,9.0547617213995757,1,85.966862970265538,85.966862970265538,1,110.33727409493032,110.33727409493032,1,131.47497128920398,131.47497128920398
972,G_CACHED,0,MJ3,293,31.92778270857378,40.076140480598575,30.880883731371728,0.14334470989761092,5.4002887246515456,300.04507178821893,0.17747440273037543,6.9311955399575709,583.33927643373238,0.22525597269624573,8.2590288920109742,1139.7633983666453
972,G_CACHED,0,MJ1,293,28.432740972194729,36.494179986193537,23.448806326484913,0.44709897610921501,41.612069660115324,188.12317181708218,0.47440273037542663,53.40851320041245,282.37179394793907,0.51535836177474403,63.640168721060768,419.62556414111981
972,G_CACHED,1,ATU1,293,10.692069956940289,13.385881719368367,8.1253029435448099,1,54.709236788576725,54.709236788576725,1,70.218545221936708,70.218545221936708,1,83.670557323003337,83.670557323003337
972,G_CACHED,1,ATU5,293,5.2094390845783254,6.3260161449086416,8.3107079481637793,1,85.966862970265538,85.966862970265538,1,110.33727409493032,110.33727409493032,1,131.47497128920398,131.47497128920398
972,G_CACHED,1,MJ3,293,34.129596486773998,41.94302424520248,32.976893135122538,0.054607508532423209,5.4002887246515456,320.20098070605405,0.075085324232081918,6.9311955399575709,622.21844272458316,0.10921501706484642,8.2590288920109742,1214.6321323199982
972,G_CACHED,1,MJ1,293,24.504735899652303,31.804536556873376,19.677471196222875,0.48464163822525597,41.612069660115324,152.92516717047621,0.55290102389078499,53.408513200412457,219.29192703509321,0.55972696245733788,63.640168721060753,304.31848411334818
972,G_CACHED,2,ATU1,293,10.550825435904533,12.978084643865278,7.9180672208487568,0.96587030716723554,54.709236788576732,55.205160073165295,1,70.218545221936708,70.218545221936708,1,83.670557323003337,83.670557323003337
972,G_CACHED,2,ATU5,293,7.5403582406869827,9.0770740506506584,8.8045707207007968,1,85.966862970265538,85.966862970265538,1,110.33727409493032,110.33727409493032,1,131.47497128920398,131.47497128920398
972,G_CACHED,2,MJ3,293,36.236040733528057,43.823716993146704,35.111763086066219,0.085324232081911269,5.4002887246515456,341.65686488969726,0.15017064846416384,6.9311955399575709,665.81073371894797,0.18771331058020477,8.2590288920109742,1303.8858226852581
972,G_CACHED,2,MJ1,293,25.128783232297756,30.952458910710341,19.883250069222502,0.4061433447098976,41.612069660115331,148.65722927831388,0.47440273037542663,53.408513200412443,201.71289540269518,0.54948805460750849,63.640168721060753,260.5370703509933
972,TiDE_DATA,0,ATU1,293,41.648033591212318,46.817876507130535,27.431239600822675,0.85665529010238906,130.93715310628033,133.44705678419263,1,168.05601661298897,168.05601661298897,1,200.25109502126,200.25109502126
972,TiDE_DATA,0,ATU5,293,67.234800823539288,75.164434102983705,44.24207081064209,0.75767918088737196,196.79617178022534,211.67808725472847,1,252.58515195626231,252.58515195626231,1,300.9737722263942,300.9737722263942
972,TiDE_DATA,0,MJ3,293,3.5795814518621443,4.5743376706900758,3.5629127967753256,1,31.927489107187284,31.927489107187284,1,40.978488629986487,40.978488629986487,1,48.828880904444759,48.828880904444759
972,TiDE_DATA,0,MJ1,293,31.024454926166698,35.874959746453598,21.533484090877838,0.55631399317406138,73.999113574273281,124.98439309375432,0.74061433447098979,94.976834039536229,120.70352137838648,0.9965870307167235,113.17187805223529,113.21184465061236
972,TiDE_DATA,1,ATU1,293,15.660646141337894,18.143803803450908,14.464547946377092,1,130.93715310628033,130.93715310628033,1,168.05601661298897,168.05601661298897,1,200.25109502126003,200.25109502126003
972,TiDE_DATA,1,ATU5,293,29.173108887509553,32.263202796174824,23.237252483075224,1,196.79617178022534,196.79617178022534,1,252.58515195626231,252.58515195626231,1,300.9737722263942,300.9737722263942
972,TiDE_DATA,1,MJ3,293,11.934035689499202,14.628005893876979,8.5021509132865489,0.65529010238907848,31.927489107187284,54.136983968580104,0.71672354948805461,40.978488629986472,56.605114132207554,0.93174061433447097,48.828880904444759,52.536153658923077
972,TiDE_DATA,1,MJ1,293,12.94042856839495,14.864046887328914,9.690451137355435,1,73.999113574273252,73.999113574273252,1,94.9768340395362,94.9768340395362,1,113.17187805223531,113.17187805223531
972,TiDE_DATA,2,ATU1,293,43.340593431667124,50.122789073705952,29.33596384415992,0.66211604095563137,130.93715310628033,146.62652984757952,1,168.05601661298897,168.05601661298897,1,200.25109502126,200.25109502126
972,TiDE_DATA,2,ATU5,293,68.230878829410216,78.103163062338496,45.890154861474684,0.64163822525597269,196.79617178022534,230.08377082365752,1,252.58515195626231,252.58515195626231,1,300.9737722263942,300.9737722263942
972,TiDE_DATA,2,MJ3,293,2.6441454997356644,3.5718465611463883,3.3118202824469316,1,31.927489107187284,31.927489107187284,1,40.978488629986515,40.978488629986515,1,48.828880904444759,48.828880904444759
972,TiDE_DATA,2,MJ1,293,27.386342974924268,32.203386464189244,18.941972469523336,0.59044368600682595,73.999113574273281,107.70960459395896,0.87030716723549484,94.976834039536215,100.80998116055255,1,113.17187805223529,113.17187805223529
972,TiDE_HYD,0,ATU1,293,29.148594581505751,31.288575356548957,20.17080718334855,0.2696245733788396,53.597756992658084,116.13213831781597,0.51877133105802042,68.791976348117672,94.957148036843193,0.98976109215017061,81.97069566459345,82.095741572306807
972,TiDE_HYD,0,ATU5,293,37.637037545565775,40.031979034737461,24.640413901346889,0.50853242320819114,84.023518471827401,109.69657245711245,0.98634812286689422,107.84301843436013,108.35298646611001,1,128.50288235505764,128.50288235505764
