feature_set,scientific_features,control_features,removed_groups,horizon_days,split,evaluation_role,subset,row_count,metric,metric_direction,full_value,ablation_value,ablation_minus_full,full_status,ablation_status
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,calibration,chronological_evaluation_only,all,1792,ordinal_mae,lower_is_better,0.21875,0.21875,0.0,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,calibration,chronological_evaluation_only,all,1792,quadratic_weighted_kappa,higher_is_better,0.8498736523199075,0.8637448443449951,0.013871192025087575,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,calibration,chronological_evaluation_only,all,1792,multiclass_log_loss,lower_is_better,0.6200069377512517,0.5487420588048582,-0.07126487894639355,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,calibration,chronological_evaluation_only,all,1792,multiclass_brier,lower_is_better,0.3151015404276597,0.31447135411113525,-0.0006301863165244503,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,calibration,chronological_evaluation_only,all,1792,top_label_ece,lower_is_better,0.04487534651300402,0.04824747047187079,0.0033721239588667754,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,calibration,chronological_evaluation_only,all,1792,false_escalation_vs_proxy_rate,lower_is_better,0.07979910714285714,0.09988839285714286,0.020089285714285726,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,calibration,chronological_evaluation_only,all,1792,false_deescalation_vs_proxy_rate,lower_is_better,0.13895089285714285,0.11886160714285714,-0.020089285714285712,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,calibration,chronological_evaluation_only,transition_only,300,accuracy,higher_is_better,0.23,0.22666666666666666,-0.003333333333333355,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,calibration,chronological_evaluation_only,transition_only,300,macro_f1_supported_classes,higher_is_better,0.20557272204656513,0.20101668879689655,-0.0045560332496685785,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,calibration,chronological_evaluation_only,transition_only,300,balanced_accuracy_supported_classes,higher_is_better,0.23831399097356545,0.22893831936385128,-0.00937567160971417,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,calibration,chronological_evaluation_only,transition_only,300,ordinal_mae,lower_is_better,0.77,0.7733333333333333,0.0033333333333332993,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,calibration,chronological_evaluation_only,transition_only,300,quadratic_weighted_kappa,higher_is_better,0.44844162872878923,0.45034116755117504,0.0018995388223858045,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,calibration,chronological_evaluation_only,transition_only,300,multiclass_log_loss,lower_is_better,1.6332773340408784,1.6041725466154428,-0.02910478742543554,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,calibration,chronological_evaluation_only,transition_only,300,multiclass_brier,lower_is_better,1.0311053448022487,1.0423405368922682,0.011235192090019552,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,calibration,chronological_evaluation_only,transition_only,300,top_label_ece,lower_is_better,0.519817146859264,0.5177590110645981,-0.0020581357946658496,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,calibration,chronological_evaluation_only,transition_only,300,false_escalation_vs_proxy_rate,lower_is_better,0.33,0.34,0.010000000000000009,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,calibration,chronological_evaluation_only,transition_only,300,false_deescalation_vs_proxy_rate,lower_is_better,0.44,0.43333333333333335,-0.006666666666666654,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,test,historical_holdout_evaluation_only,all,2272,accuracy,higher_is_better,0.860475352112676,0.8653169014084507,0.004841549295774739,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,test,historical_holdout_evaluation_only,all,2272,macro_f1_supported_classes,higher_is_better,0.716476751726532,0.7268377891914787,0.010361037464946654,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,test,historical_holdout_evaluation_only,all,2272,balanced_accuracy_supported_classes,higher_is_better,0.7424538841206252,0.750986358130495,0.008532474009869784,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,test,historical_holdout_evaluation_only,all,2272,ordinal_mae,lower_is_better,0.14568661971830985,0.13996478873239437,-0.0057218309859154715,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,test,historical_holdout_evaluation_only,all,2272,quadratic_weighted_kappa,higher_is_better,0.9562645066532774,0.9585227068289726,0.002258200175695113,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,test,historical_holdout_evaluation_only,all,2272,multiclass_log_loss,lower_is_better,0.41330271957678427,0.41865694891301874,0.005354229336234473,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,test,historical_holdout_evaluation_only,all,2272,multiclass_brier,lower_is_better,0.2100685432059311,0.20907009539682408,-0.000998447809107017,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,test,historical_holdout_evaluation_only,all,2272,top_label_ece,lower_is_better,0.04658729508428844,0.050967804853920586,0.004380509769632147,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,test,historical_holdout_evaluation_only,all,2272,false_escalation_vs_proxy_rate,lower_is_better,0.06426056338028169,0.06558098591549295,0.0013204225352112658,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,test,historical_holdout_evaluation_only,all,2272,false_deescalation_vs_proxy_rate,lower_is_better,0.07526408450704225,0.06910211267605634,-0.006161971830985907,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,test,historical_holdout_evaluation_only,transition_only,281,accuracy,higher_is_better,0.3309608540925267,0.3274021352313167,-0.003558718861209953,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,test,historical_holdout_evaluation_only,transition_only,281,macro_f1_supported_classes,higher_is_better,0.3264224349533628,0.3192620085996736,-0.007160426353689242,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,test,historical_holdout_evaluation_only,transition_only,281,balanced_accuracy_supported_classes,higher_is_better,0.36838922832259524,0.3707133931360736,0.0023241648134783577,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,test,historical_holdout_evaluation_only,transition_only,281,ordinal_mae,lower_is_better,0.7188612099644128,0.7153024911032029,-0.003558718861209953,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,test,historical_holdout_evaluation_only,transition_only,281,quadratic_weighted_kappa,higher_is_better,0.7694081693289379,0.776483203038766,0.0070750337098280935,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,test,historical_holdout_evaluation_only,transition_only,281,multiclass_log_loss,lower_is_better,1.4200404664798585,1.4702630177997795,0.05022255131992104,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,test,historical_holdout_evaluation_only,transition_only,281,multiclass_brier,lower_is_better,0.8422180958339793,0.8507047705174776,0.008486674683498285,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,test,historical_holdout_evaluation_only,transition_only,281,top_label_ece,lower_is_better,0.36554322133037404,0.38397614157166227,0.01843292024128823,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,test,historical_holdout_evaluation_only,transition_only,281,false_escalation_vs_proxy_rate,lower_is_better,0.2775800711743772,0.28825622775800713,0.010676156583629914,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,3,test,historical_holdout_evaluation_only,transition_only,281,false_deescalation_vs_proxy_rate,lower_is_better,0.3914590747330961,0.38434163701067614,-0.007117437722419961,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,calibration,chronological_evaluation_only,all,1760,accuracy,higher_is_better,0.7147727272727272,0.725,0.010227272727272751,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,calibration,chronological_evaluation_only,all,1760,macro_f1_supported_classes,higher_is_better,0.5470847641354722,0.5580954523876592,0.011010688252186984,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,calibration,chronological_evaluation_only,all,1760,balanced_accuracy_supported_classes,higher_is_better,0.591871291235582,0.61005892956839,0.01818763833280801,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,calibration,chronological_evaluation_only,all,1760,ordinal_mae,lower_is_better,0.2875,0.2767045454545455,-0.010795454545454497,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,calibration,chronological_evaluation_only,all,1760,quadratic_weighted_kappa,higher_is_better,0.7780335020622882,0.7890086460545143,0.0109751439922261,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,calibration,chronological_evaluation_only,all,1760,multiclass_log_loss,lower_is_better,0.9391962052364777,0.9809342111946387,0.04173800595816102,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,calibration,chronological_evaluation_only,all,1760,multiclass_brier,lower_is_better,0.43933244057248155,0.4271691874026518,-0.012163253169829746,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,calibration,chronological_evaluation_only,all,1760,top_label_ece,lower_is_better,0.08855258339939684,0.0728173215989024,-0.015735261800494435,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,calibration,chronological_evaluation_only,all,1760,false_escalation_vs_proxy_rate,lower_is_better,0.0875,0.0903409090909091,0.0028409090909091023,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,calibration,chronological_evaluation_only,all,1760,false_deescalation_vs_proxy_rate,lower_is_better,0.19772727272727272,0.1846590909090909,-0.013068181818181812,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,calibration,chronological_evaluation_only,transition_only,450,accuracy,higher_is_better,0.33555555555555555,0.3244444444444444,-0.011111111111111127,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,calibration,chronological_evaluation_only,transition_only,450,macro_f1_supported_classes,higher_is_better,0.2808797535269435,0.27188342726039494,-0.00899632626654856,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,calibration,chronological_evaluation_only,transition_only,450,balanced_accuracy_supported_classes,higher_is_better,0.32985802664974617,0.3240006345177665,-0.005857392131979666,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,calibration,chronological_evaluation_only,transition_only,450,ordinal_mae,lower_is_better,0.6733333333333333,0.6822222222222222,0.008888888888888835,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,calibration,chronological_evaluation_only,transition_only,450,quadratic_weighted_kappa,higher_is_better,0.545932371663844,0.5449258505379471,-0.001006521125896942,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,calibration,chronological_evaluation_only,transition_only,450,multiclass_log_loss,lower_is_better,1.6147715188894176,1.6735894551230952,0.05881793623367759,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,calibration,chronological_evaluation_only,transition_only,450,multiclass_brier,lower_is_better,0.9003946505186443,0.8949948425839678,-0.005399807934676537,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,calibration,chronological_evaluation_only,transition_only,450,top_label_ece,lower_is_better,0.3899266770478111,0.3829110502368112,-0.007015626810999875,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,calibration,chronological_evaluation_only,transition_only,450,false_escalation_vs_proxy_rate,lower_is_better,0.26666666666666666,0.2777777777777778,0.011111111111111127,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,calibration,chronological_evaluation_only,transition_only,450,false_deescalation_vs_proxy_rate,lower_is_better,0.3977777777777778,0.3977777777777778,0.0,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,test,historical_holdout_evaluation_only,all,2240,accuracy,higher_is_better,0.6745535714285714,0.68125,0.006696428571428603,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,test,historical_holdout_evaluation_only,all,2240,macro_f1_supported_classes,higher_is_better,0.4591500058863782,0.4718997832307637,0.012749777344385482,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,test,historical_holdout_evaluation_only,all,2240,balanced_accuracy_supported_classes,higher_is_better,0.5150249796296511,0.5279142356534904,0.01288925602383928,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,test,historical_holdout_evaluation_only,all,2240,ordinal_mae,lower_is_better,0.4625,0.44642857142857145,-0.01607142857142857,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,test,historical_holdout_evaluation_only,all,2240,quadratic_weighted_kappa,higher_is_better,0.7274933231590996,0.7447998425188902,0.01730651935979055,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,test,historical_holdout_evaluation_only,all,2240,multiclass_log_loss,lower_is_better,1.1567697409736601,1.1610373970096735,0.004267656036013312,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,test,historical_holdout_evaluation_only,all,2240,multiclass_brier,lower_is_better,0.46848536049432343,0.4702028995858693,0.0017175390915458721,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,test,historical_holdout_evaluation_only,all,2240,top_label_ece,lower_is_better,0.09471586577816861,0.08414063048177711,-0.010575235296391497,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,test,historical_holdout_evaluation_only,all,2240,false_escalation_vs_proxy_rate,lower_is_better,0.04330357142857143,0.04642857142857143,0.0031250000000000028,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,test,historical_holdout_evaluation_only,all,2240,false_deescalation_vs_proxy_rate,lower_is_better,0.28214285714285714,0.27232142857142855,-0.009821428571428592,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,test,historical_holdout_evaluation_only,transition_only,508,accuracy,higher_is_better,0.2795275590551181,0.31496062992125984,0.035433070866141725,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,test,historical_holdout_evaluation_only,transition_only,508,macro_f1_supported_classes,higher_is_better,0.2098596359415516,0.23797167332053393,0.028112037378982324,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,test,historical_holdout_evaluation_only,transition_only,508,balanced_accuracy_supported_classes,higher_is_better,0.24754575313047736,0.28029847656243145,0.032752723431954095,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,test,historical_holdout_evaluation_only,transition_only,508,ordinal_mae,lower_is_better,0.8917322834645669,0.8464566929133859,-0.04527559055118102,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,test,historical_holdout_evaluation_only,transition_only,508,quadratic_weighted_kappa,higher_is_better,0.5702575182296217,0.5934433203493705,0.023185802119748855,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,test,historical_holdout_evaluation_only,transition_only,508,multiclass_log_loss,lower_is_better,2.3363361355491277,2.330078045561317,-0.006258089987810855,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,test,historical_holdout_evaluation_only,transition_only,508,multiclass_brier,lower_is_better,0.9594378960449134,0.9468736363528248,-0.01256425969208852,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,test,historical_holdout_evaluation_only,transition_only,508,top_label_ece,lower_is_better,0.3951859850003183,0.3706485424304762,-0.02453744256984214,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,test,historical_holdout_evaluation_only,transition_only,508,false_escalation_vs_proxy_rate,lower_is_better,0.14960629921259844,0.13188976377952755,-0.01771653543307089,ok,ok
without_velocity,interval_z;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,velocity,7,test,historical_holdout_evaluation_only,transition_only,508,false_deescalation_vs_proxy_rate,lower_is_better,0.5708661417322834,0.5531496062992126,-0.017716535433070835,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,calibration,chronological_evaluation_only,all,1808,accuracy,higher_is_better,0.9059734513274337,0.9059734513274337,0.0,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,calibration,chronological_evaluation_only,all,1808,macro_f1_supported_classes,higher_is_better,0.9048323369006641,0.905220258756884,0.0003879218562199416,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,calibration,chronological_evaluation_only,all,1808,balanced_accuracy_supported_classes,higher_is_better,0.8951970920665724,0.897227185607057,0.0020300935404846676,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,calibration,chronological_evaluation_only,all,1808,ordinal_mae,lower_is_better,0.09402654867256637,0.09402654867256637,0.0,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,calibration,chronological_evaluation_only,all,1808,quadratic_weighted_kappa,higher_is_better,0.9387926117807495,0.939107694746018,0.00031508296526849833,ok,ok
without_delta_v,interval_z;velocity_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,delta_v,1,calibration,chronological_evaluation_only,all,1808,multiclass_log_loss,lower_is_better,0.24831625079996308,0.25333036144915666,0.005014110649193576,ok,ok
