feature_set,horizon_days,split,evaluation_role,estimator,subset,reliability_kind,class_level,class_color,bin_index,bin_lower,bin_upper,count,mean_predicted_probability,observed_frequency,class_support,calibration_status
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,1,0.1,0.2,45,0.1341053811616617,0.6444444444444445,132,ok
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,2,0.2,0.30000000000000004,36,0.24844296170665153,0.7777777777777778,132,ok
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,3,0.30000000000000004,0.4,27,0.33705850973842777,0.5555555555555556,132,ok
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,4,0.4,0.5,30,0.4511138916500966,0.5666666666666667,132,ok
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,5,0.5,0.6000000000000001,20,0.5273700734751828,0.55,132,ok
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,6,0.6000000000000001,0.7000000000000001,32,0.6516517888772804,0.25,132,ok
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,7,0.7000000000000001,0.8,23,0.749985118841456,0.043478260869565216,132,ok
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,8,0.8,0.9,16,0.8532455376776671,0.0,132,ok
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,9,0.9,1.0,25,0.9498466200172399,0.0,132,ok
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,0,0.0,0.1,211,0.0015657494921494397,0.023696682464454975,47,ok
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,1,0.1,0.2,4,0.11781245442834465,1.0,47,ok
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,2,0.2,0.30000000000000004,2,0.2506175246676812,1.0,47,ok
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,3,0.30000000000000004,0.4,11,0.3589213871871334,1.0,47,ok
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,4,0.4,0.5,4,0.4561766961490242,0.75,47,ok
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,5,0.5,0.6000000000000001,3,0.5856009918182407,1.0,47,ok
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,6,0.6000000000000001,0.7000000000000001,24,0.6511164623662967,0.6666666666666666,47,ok
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,7,0.7000000000000001,0.8,12,0.7580804955021493,0.0,47,ok
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,8,0.8,0.9,29,0.8526465273681973,0.10344827586206896,47,ok
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,9,0.9,1.0,0,,,47,empty_bin
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,0,0.0,0.1,275,0.004222573346440008,0.05454545454545454,22,ok
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,1,0.1,0.2,14,0.1415664532873371,0.5,22,ok
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,2,0.2,0.30000000000000004,7,0.23758510409118874,0.0,22,ok
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,3,0.30000000000000004,0.4,2,0.3787279435162416,0.0,22,ok
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,4,0.4,0.5,2,0.4187533306603587,0.0,22,ok
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,5,0.5,0.6000000000000001,0,,,22,empty_bin
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,6,0.6000000000000001,0.7000000000000001,0,,,22,empty_bin
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,7,0.7000000000000001,0.8,0,,,22,empty_bin
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,8,0.8,0.9,0,,,22,empty_bin
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,9,0.9,1.0,0,,,22,empty_bin
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,0,0.0,0.1,300,0.001216216018520054,,0,no_positive_examples
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,1,0.1,0.2,0,,,0,no_positive_examples
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,2,0.2,0.30000000000000004,0,,,0,no_positive_examples
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,3,0.30000000000000004,0.4,0,,,0,no_positive_examples
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,4,0.4,0.5,0,,,0,no_positive_examples
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,5,0.5,0.6000000000000001,0,,,0,no_positive_examples
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,6,0.6000000000000001,0.7000000000000001,0,,,0,no_positive_examples
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,7,0.7000000000000001,0.8,0,,,0,no_positive_examples
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,8,0.8,0.9,0,,,0,no_positive_examples
without_velocity,3,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,9,0.9,1.0,0,,,0,no_positive_examples
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,0,0.0,0.1,0,,,2272,empty_bin
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,1,0.1,0.2,0,,,2272,empty_bin
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,2,0.2,0.30000000000000004,0,,,2272,empty_bin
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,3,0.30000000000000004,0.4,0,,,2272,empty_bin
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,4,0.4,0.5,12,0.45519234757437843,0.9166666666666666,2272,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,5,0.5,0.6000000000000001,113,0.5579409932895646,0.5398230088495575,2272,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,6,0.6000000000000001,0.7000000000000001,233,0.6557066093453738,0.5708154506437768,2272,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,7,0.7000000000000001,0.8,424,0.7540436558760469,0.7665094339622641,2272,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,8,0.8,0.9,609,0.849365347830939,0.9359605911330049,2272,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,top_label,,,9,0.9,1.0,881,0.9484538076046618,0.9829738933030647,2272,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,0,0.0,0.1,1283,0.016989343111411113,0.004676539360872954,571,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,1,0.1,0.2,144,0.16374214485956853,0.020833333333333332,571,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,2,0.2,0.30000000000000004,132,0.24114836340260998,0.08333333333333333,571,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,3,0.30000000000000004,0.4,88,0.3485166934852753,0.32954545454545453,571,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,4,0.4,0.5,39,0.4397212724486559,0.38461538461538464,571,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,5,0.5,0.6000000000000001,43,0.5517774374596238,0.5581395348837209,571,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,6,0.6000000000000001,0.7000000000000001,45,0.6572231933258623,0.4888888888888889,571,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,7,0.7000000000000001,0.8,71,0.7519547958961448,0.7323943661971831,571,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,8,0.8,0.9,105,0.8616362246890362,0.9047619047619048,571,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,0.0,green,9,0.9,1.0,322,0.9491236688582119,0.9751552795031055,571,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,0,0.0,0.1,810,0.046497879951869686,0.011111111111111112,1038,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,1,0.1,0.2,205,0.14112562402552228,0.04878048780487805,1038,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,2,0.2,0.30000000000000004,103,0.24544937898879549,0.21359223300970873,1038,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,3,0.30000000000000004,0.4,77,0.3362365404234285,0.37662337662337664,1038,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,4,0.4,0.5,52,0.44611196184492485,0.4807692307692308,1038,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,5,0.5,0.6000000000000001,44,0.5578259991356914,0.6590909090909091,1038,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,6,0.6000000000000001,0.7000000000000001,107,0.6512760441226091,0.616822429906542,1038,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,7,0.7000000000000001,0.8,151,0.7592612981063096,0.9139072847682119,1038,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,8,0.8,0.9,193,0.8455170075718669,0.9637305699481865,1038,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,9,0.9,1.0,530,0.9498258062019171,0.9886792452830189,1038,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,0,0.0,0.1,1902,0.020949128271242443,0.0031545741324921135,180,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,1,0.1,0.2,80,0.14860067132354232,0.05,180,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,2,0.2,0.30000000000000004,27,0.24487180696480995,0.3333333333333333,180,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,3,0.30000000000000004,0.4,20,0.3620746793409311,0.2,180,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,4,0.4,0.5,13,0.4349149187964147,0.15384615384615385,180,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,5,0.5,0.6000000000000001,19,0.5738534167099134,0.21052631578947367,180,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,6,0.6000000000000001,0.7000000000000001,60,0.6547968253317084,0.5166666666666667,180,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,7,0.7000000000000001,0.8,64,0.7495848269542326,0.59375,180,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,8,0.8,0.9,72,0.8594251808000852,0.9305555555555556,180,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,9,0.9,1.0,15,0.9188906049148327,1.0,180,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,0,0.0,0.1,2108,0.00683107928272515,0.027514231499051234,133,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,1,0.1,0.2,101,0.13568050196003786,0.32673267326732675,133,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,2,0.2,0.30000000000000004,40,0.24535965243174526,0.525,133,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,3,0.30000000000000004,0.4,9,0.32169174712971443,0.8888888888888888,133,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,4,0.4,0.5,10,0.4558432564259194,0.9,133,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,5,0.5,0.6000000000000001,4,0.5228681232176902,1.0,133,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,6,0.6000000000000001,0.7000000000000001,0,,,133,empty_bin
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,7,0.7000000000000001,0.8,0,,,133,empty_bin
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,8,0.8,0.9,0,,,133,empty_bin
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,9,0.9,1.0,0,,,133,empty_bin
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,0,0.0,0.1,1857,0.0005415014045576887,0.002154011847065159,350,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,1,0.1,0.2,0,,,350,empty_bin
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,2,0.2,0.30000000000000004,0,,,350,empty_bin
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,3,0.30000000000000004,0.4,0,,,350,empty_bin
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,4,0.4,0.5,0,,,350,empty_bin
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,5,0.5,0.6000000000000001,3,0.5939570195424727,0.0,350,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,6,0.6000000000000001,0.7000000000000001,21,0.6776309541326961,0.6666666666666666,350,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,7,0.7000000000000001,0.8,138,0.751477062635464,0.7028985507246377,350,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,8,0.8,0.9,239,0.8440514550532077,0.9288702928870293,350,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,9,0.9,1.0,14,0.9127819119017396,0.9285714285714286,350,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,0,0.0,0.1,0,,,281,empty_bin
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,1,0.1,0.2,0,,,281,empty_bin
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,2,0.2,0.30000000000000004,0,,,281,empty_bin
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,3,0.30000000000000004,0.4,0,,,281,empty_bin
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,4,0.4,0.5,3,0.44087631243123554,0.6666666666666666,281,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,5,0.5,0.6000000000000001,47,0.5578961479603567,0.48936170212765956,281,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,6,0.6000000000000001,0.7000000000000001,106,0.6563176598595041,0.3490566037735849,281,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,7,0.7000000000000001,0.8,60,0.7453239338191481,0.25,281,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,8,0.8,0.9,50,0.850028803515692,0.3,281,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,9,0.9,1.0,15,0.9472171743168756,0.0,281,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,0,0.0,0.1,132,0.011628854604453622,0.045454545454545456,70,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,1,0.1,0.2,3,0.166880172736548,1.0,70,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,2,0.2,0.30000000000000004,11,0.26094992851200316,1.0,70,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,3,0.30000000000000004,0.4,37,0.3455833619024699,0.5675675675675675,70,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,4,0.4,0.5,19,0.4402891389276992,0.5263157894736842,70,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,5,0.5,0.6000000000000001,20,0.5551111932427356,0.45,70,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,6,0.6000000000000001,0.7000000000000001,25,0.6528246457846422,0.28,70,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,7,0.7000000000000001,0.8,16,0.7410492022663406,0.1875,70,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,8,0.8,0.9,10,0.865673216853392,0.0,70,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,9,0.9,1.0,8,0.9492775207171543,0.0,70,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,0,0.0,0.1,80,0.047778209432617895,0.1125,97,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,1,0.1,0.2,18,0.13306988793089408,0.5555555555555556,97,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,2,0.2,0.30000000000000004,23,0.25528259380951235,0.6956521739130435,97,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,3,0.30000000000000004,0.4,42,0.34376034513000836,0.5476190476190477,97,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,4,0.4,0.5,22,0.4456281665811982,0.5454545454545454,97,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,5,0.5,0.6000000000000001,22,0.5578657933331814,0.5454545454545454,97,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,6,0.6000000000000001,0.7000000000000001,48,0.6552700619909587,0.3125,97,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,7,0.7000000000000001,0.8,13,0.7431060104752577,0.0,97,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,8,0.8,0.9,7,0.8401928647398049,0.0,97,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,9,0.9,1.0,6,0.9491568329878005,0.0,97,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,0,0.0,0.1,192,0.01381466328913236,0.03125,40,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,1,0.1,0.2,16,0.14918234958828558,0.25,40,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,2,0.2,0.30000000000000004,9,0.2611064436820651,1.0,40,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,3,0.30000000000000004,0.4,5,0.35723413760570305,0.8,40,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,4,0.4,0.5,5,0.44692380246574387,0.4,40,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,5,0.5,0.6000000000000001,5,0.5691695271904131,0.4,40,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,6,0.6000000000000001,0.7000000000000001,29,0.656802573846697,0.3793103448275862,40,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,7,0.7000000000000001,0.8,15,0.7580611566192547,0.13333333333333333,40,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,8,0.8,0.9,5,0.8833681346186427,0.0,40,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,9,0.9,1.0,0,,,40,empty_bin
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,0,0.0,0.1,242,0.008919750229300446,0.07024793388429752,41,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,1,0.1,0.2,21,0.13221768576806234,0.5238095238095238,41,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,2,0.2,0.30000000000000004,17,0.26618068644122617,0.7647058823529411,41,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,3,0.30000000000000004,0.4,0,,,41,empty_bin
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,4,0.4,0.5,1,0.4187533306603587,0.0,41,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,5,0.5,0.6000000000000001,0,,,41,empty_bin
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,6,0.6000000000000001,0.7000000000000001,0,,,41,empty_bin
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,7,0.7000000000000001,0.8,0,,,41,empty_bin
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,8,0.8,0.9,0,,,41,empty_bin
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,9,0.9,1.0,0,,,41,empty_bin
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,0,0.0,0.1,232,0.0004399722456374766,0.017241379310344827,33,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,1,0.1,0.2,0,,,33,empty_bin
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,2,0.2,0.30000000000000004,0,,,33,empty_bin
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,3,0.30000000000000004,0.4,0,,,33,empty_bin
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,4,0.4,0.5,0,,,33,empty_bin
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,5,0.5,0.6000000000000001,0,,,33,empty_bin
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,6,0.6000000000000001,0.7000000000000001,4,0.6872045458427902,1.0,33,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,7,0.7000000000000001,0.8,16,0.7394595817137666,0.625,33,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,8,0.8,0.9,28,0.840947045749244,0.5357142857142857,33,ok
without_velocity,3,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,9,0.9,1.0,1,0.9190964510890972,0.0,33,ok
without_delta_v,3,calibration,chronological_evaluation_only,ngboost,all,top_label,,,0,0.0,0.1,0,,,1792,empty_bin
without_delta_v,3,calibration,chronological_evaluation_only,ngboost,all,top_label,,,1,0.1,0.2,0,,,1792,empty_bin
without_delta_v,3,calibration,chronological_evaluation_only,ngboost,all,top_label,,,2,0.2,0.30000000000000004,0,,,1792,empty_bin
without_delta_v,3,calibration,chronological_evaluation_only,ngboost,all,top_label,,,3,0.30000000000000004,0.4,0,,,1792,empty_bin
without_delta_v,3,calibration,chronological_evaluation_only,ngboost,all,top_label,,,4,0.4,0.5,23,0.46527359429401016,0.6086956521739131,1792,ok
without_delta_v,3,calibration,chronological_evaluation_only,ngboost,all,top_label,,,5,0.5,0.6000000000000001,219,0.552793747797537,0.3972602739726027,1792,ok
without_delta_v,3,calibration,chronological_evaluation_only,ngboost,all,top_label,,,6,0.6000000000000001,0.7000000000000001,250,0.6516133702705568,0.692,1792,ok
without_delta_v,3,calibration,chronological_evaluation_only,ngboost,all,top_label,,,7,0.7000000000000001,0.8,186,0.7481262456085802,0.6075268817204301,1792,ok
without_delta_v,3,calibration,chronological_evaluation_only,ngboost,all,top_label,,,8,0.8,0.9,473,0.8518955996712734,0.8773784355179705,1792,ok
without_delta_v,3,calibration,chronological_evaluation_only,ngboost,all,top_label,,,9,0.9,1.0,641,0.9497174705712839,0.9344773790951638,1792,ok
without_delta_v,3,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,0,0.0,0.1,900,0.023517604462767256,0.021111111111111112,519,ok
without_delta_v,3,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,1,0.1,0.2,133,0.15762949270515011,0.07518796992481203,519,ok
without_delta_v,3,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,2,0.2,0.30000000000000004,79,0.25725989906850155,0.26582278481012656,519,ok
without_delta_v,3,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,3,0.30000000000000004,0.4,70,0.3291573575043809,0.2714285714285714,519,ok
without_delta_v,3,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,4,0.4,0.5,46,0.44519775052070876,0.32608695652173914,519,ok
without_delta_v,3,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,5,0.5,0.6000000000000001,80,0.5519447003806437,0.3875,519,ok
