arm,reference,part,station,metric,reference_value,candidate_value,difference,relative_difference
TIME_ONLY,BPLUS_GP_V1,prediction,MJ3,interval_score_95_mm,545.7070688751264,356.11239506635343,-189.594673808773,-0.34742938954334446
TIME_ONLY,BPLUS_GP_V1,prediction,MJ1,mae_mm,31.91578204365416,30.247163690786262,-1.6686183528678988,-0.05228191966549889
TIME_ONLY,BPLUS_GP_V1,prediction,MJ1,rmse_mm,39.69142103637958,38.2942989625635,-1.3971220738160781,-0.035199598233974325
TIME_ONLY,BPLUS_GP_V1,prediction,MJ1,crps_mm,28.67592294095684,24.15751301387719,-4.518409927079652,-0.15756807327118882
TIME_ONLY,BPLUS_GP_V1,prediction,MJ1,coverage_80,0.034574468085106384,0.05053191489361702,0.015957446808510634,0.4615384615384614
TIME_ONLY,BPLUS_GP_V1,prediction,MJ1,width_80_mm,14.749562478162588,28.46286732186306,13.713304843700474,0.9297431611279086
TIME_ONLY,BPLUS_GP_V1,prediction,MJ1,interval_score_80_mm,260.20724254903666,188.69534971415905,-71.51189283487761,-0.2748266809729596
TIME_ONLY,BPLUS_GP_V1,prediction,MJ1,coverage_90,0.05319148936170213,0.1276595744680851,0.07446808510638298,1.4
TIME_ONLY,BPLUS_GP_V1,prediction,MJ1,width_90_mm,18.930858566716353,36.531695231260635,17.600836664544282,0.9297431810879156
TIME_ONLY,BPLUS_GP_V1,prediction,MJ1,interval_score_90_mm,468.16334336280494,276.7957573420424,-191.36758602076253,-0.4087624303222337
TIME_ONLY,BPLUS_GP_V1,prediction,MJ1,coverage_95,0.06382978723404255,0.48936170212765956,0.425531914893617,6.666666666666667
TIME_ONLY,BPLUS_GP_V1,prediction,MJ1,width_95_mm,22.557509272451355,43.530199669139854,20.9726903966885,0.929743179682593
TIME_ONLY,BPLUS_GP_V1,prediction,MJ1,interval_score_95_mm,848.9074395138691,411.80971765308385,-437.09772186078527,-0.5148944413905612
ADD,M0,train,ATU1,mae_mm,7.991466305348947,6.977025637844916e-05,-7.991396535092568,-0.9999912694049237
ADD,M0,train,ATU1,rmse_mm,12.120612203379448,0.00013383063935574113,-12.120478372740092,-0.9999889584257701
ADD,M0,train,ATU5,mae_mm,12.371456182607597,9.203394579969546e-05,-12.371364148661797,-0.999992560783109
ADD,M0,train,ATU5,rmse_mm,16.622195814887355,0.0003893001688504893,-16.621806514718504,-0.9999765794980887
ADD,M0,train,MJ3,mae_mm,11.418872997231952,0.0009750601381542133,-11.417897937093798,-0.9999146097746783
ADD,M0,train,MJ3,rmse_mm,14.54692253646293,0.003931307128185003,-14.542991229334744,-0.9997297499097605
ADD,M0,train,MJ1,mae_mm,6.5435846254109,0.0006855769165644009,-6.542899048494336,-0.9998952291510219
ADD,M0,train,MJ1,rmse_mm,8.039703889952264,0.0017698572843172795,-8.037934032667946,-0.9997798603893199
ADD,M0,prediction,ATU1,mae_mm,35.97756723316947,37.70902541848697,1.731458185317507,0.04812604960463229
ADD,M0,prediction,ATU1,rmse_mm,40.32844281407931,42.26792214953676,1.9394793354574489,0.0480920958044119
ADD,M0,prediction,ATU5,mae_mm,43.55499084906866,45.48713717399179,1.9321463249231314,0.04436107750816912
ADD,M0,prediction,ATU5,rmse_mm,48.518020357563614,50.479484273825314,1.9614639162616996,0.04042753397204347
ADD,M0,prediction,MJ3,mae_mm,20.525886341157616,19.946544050799794,-0.5793422903578218,-0.028224958509886603
ADD,M0,prediction,MJ3,rmse_mm,36.377155092530664,36.09480207740807,-0.28235301512259525,-0.007761822341642403
ADD,M0,prediction,MJ1,mae_mm,33.00210298445224,30.00845202405133,-2.993650960400913,-0.09071091505323962
ADD,M0,prediction,MJ1,rmse_mm,40.249869223585414,38.095179315379,-2.1546899082064144,-0.053532842460611525
ADD,v1.1-e0,train,ATU1,mae_mm,7.991466305348945,6.977025637844916e-05,-7.991396535092567,-0.9999912694049237
ADD,v1.1-e0,train,ATU1,rmse_mm,12.120612203379448,0.00013383063935574113,-12.120478372740092,-0.9999889584257701
ADD,v1.1-e0,train,ATU1,crps_mm,6.098811647234664,0.004002599922100514,-6.094809047312563,-0.9993437082248777
ADD,v1.1-e0,train,ATU1,coverage_80,0.9251968503937008,1.0,0.07480314960629919,0.08085106382978721
ADD,v1.1-e0,train,ATU1,width_80_mm,33.893500099613846,0.04389485696086421,-33.849605242652984,-0.9987049181456075
ADD,v1.1-e0,train,ATU1,interval_score_80_mm,46.17878651826334,0.04389485696086421,-46.134891661302476,-0.9990494584143413
ADD,v1.1-e0,train,ATU1,coverage_90,0.9422572178477691,1.0,0.05774278215223094,0.06128133704735373
ADD,v1.1-e0,train,ATU1,width_90_mm,43.50183614124878,0.056338439784749034,-43.445497701464035,-0.9987049181188165
ADD,v1.1-e0,train,ATU1,interval_score_90_mm,61.82392206587917,0.056338439784749034,-61.76758362609442,-0.9990887275038178
ADD,v1.1-e0,train,ATU1,coverage_95,0.9553805774278216,1.0,0.044619422572178435,0.046703296703296655
ADD,v1.1-e0,train,ATU1,width_95_mm,51.835635679296544,0.06713139144934278,-51.7685042878472,-0.9987049181403951
ADD,v1.1-e0,train,ATU1,interval_score_95_mm,79.79251607664143,0.06713139144934278,-79.7253846851921,-0.9991586755907678
ADD,v1.1-e0,train,ATU5,mae_mm,12.3714561826076,9.203394579969546e-05,-12.371364148661801,-0.999992560783109
ADD,v1.1-e0,train,ATU5,rmse_mm,16.622195814887355,0.0003893001688504893,-16.621806514718504,-0.9999765794980887
ADD,v1.1-e0,train,ATU5,crps_mm,8.891175617286326,0.00548917720056994,-8.885686440085756,-0.9993826263885849
ADD,v1.1-e0,train,ATU5,coverage_80,0.7440944881889764,1.0,0.2559055118110236,0.3439153439153439
ADD,v1.1-e0,train,ATU5,width_80_mm,33.89350009961386,0.060175619262064294,-33.8333244803518,-0.9982245675694394
ADD,v1.1-e0,train,ATU5,interval_score_80_mm,57.584214920748195,0.060175619262064294,-57.524039301486134,-0.9989549980086577
ADD,v1.1-e0,train,ATU5,coverage_90,0.8871391076115486,1.0,0.11286089238845143,0.1272189349112426
ADD,v1.1-e0,train,ATU5,width_90_mm,43.50183614124876,0.07723457227190245,-43.424601568976854,-0.9982245675327099
ADD,v1.1-e0,train,ATU5,interval_score_90_mm,73.11628291612752,0.07723457227190245,-73.03904834385561,-0.9989436747986696
ADD,v1.1-e0,train,ATU5,coverage_95,0.9330708661417323,1.0,0.06692913385826771,0.07172995780590716
ADD,v1.1-e0,train,ATU5,width_95_mm,51.83563567929657,0.09203066901416973,-51.7436050102824,-0.9982245675622933
ADD,v1.1-e0,train,ATU5,interval_score_95_mm,97.45381633592123,0.09203066901416973,-97.36178566690707,-0.9990556483832616
ADD,v1.1-e0,train,MJ3,mae_mm,11.418872997231952,0.0009750601381542133,-11.417897937093798,-0.9999146097746783
ADD,v1.1-e0,train,MJ3,rmse_mm,14.54692253646293,0.003931307128185003,-14.542991229334744,-0.9997297499097605
ADD,v1.1-e0,train,MJ3,crps_mm,8.363246865286937,0.004465708019951697,-8.358781157266986,-0.9994660317826456
ADD,v1.1-e0,train,MJ3,coverage_80,0.65748031496063,0.9960629921259843,0.3385826771653543,0.5149700598802394
ADD,v1.1-e0,train,MJ3,width_80_mm,33.89350009961379,0.04655906513552845,-33.84694103447826,-0.998626312862387
ADD,v1.1-e0,train,MJ3,interval_score_80_mm,53.54590724803453,0.04753037785250192,-53.49837687018203,-0.9991123434022262
ADD,v1.1-e0,train,MJ3,coverage_90,0.7545931758530183,0.9973753280839895,0.24278215223097122,0.32173913043478275
ADD,v1.1-e0,train,MJ3,width_90_mm,43.50183614124824,0.05975791400603546,-43.442078227242206,-0.9986263128339685
ADD,v1.1-e0,train,MJ3,interval_score_90_mm,53.720475699854546,0.061249558622412964,-53.65922614123213,-0.9988598470541358
ADD,v1.1-e0,train,MJ3,coverage_95,0.968503937007874,0.9986876640419947,0.030183727034120755,0.031165311653116555
ADD,v1.1-e0,train,MJ3,width_95_mm,51.835635679296765,0.07120594628925817,-51.7644297330075,-0.9986263128568577
ADD,v1.1-e0,train,MJ3,interval_score_95_mm,52.73928919069255,0.07359030165665902,-52.665698889035895,-0.998604639865536
ADD,v1.1-e0,train,MJ1,mae_mm,6.5435846254109045,0.0006855769165644009,-6.54289904849434,-0.9998952291510219
ADD,v1.1-e0,train,MJ1,rmse_mm,8.039703889952268,0.0017698572843172795,-8.03793403266795,-0.9997798603893199
ADD,v1.1-e0,train,MJ1,crps_mm,4.905674619629007,0.00249128598167288,-4.903183333647334,-0.9994921624088755
ADD,v1.1-e0,train,MJ1,coverage_80,0.9671916010498688,0.9986876640419947,0.03149606299212593,0.03256445047489818
ADD,v1.1-e0,train,MJ1,width_80_mm,33.893500099613995,0.026243160193991172,-33.86725693942,-0.9992257170219404
ADD,v1.1-e0,train,MJ1,interval_score_80_mm,34.24822699097257,0.026489280047892413,-34.22173771092468,-0.999226550324638
ADD,v1.1-e0,train,MJ1,coverage_90,1.0,0.9986876640419947,-0.001312335958005284,-0.001312335958005284
ADD,v1.1-e0,train,MJ1,width_90_mm,43.501836141248894,0.03368273193528089,-43.468153409313615,-0.9992257170059233
ADD,v1.1-e0,train,MJ1,interval_score_90_mm,43.501836141248894,0.03407737825938179,-43.46775876298951,-0.9992166450595618
ADD,v1.1-e0,train,MJ1,coverage_95,1.0,0.9986876640419947,-0.001312335958005284,-0.001312335958005284
ADD,v1.1-e0,train,MJ1,width_95_mm,51.835635679296864,0.04013545052490978,-51.79550022877196,-0.9992257170188242
ADD,v1.1-e0,train,MJ1,interval_score_95_mm,51.835635679296864,0.04075544777193796,-51.79488023152493,-0.9992137561884243
ADD,v1.1-e0,prediction,ATU1,mae_mm,35.97756723316947,37.70902541848697,1.731458185317507,0.04812604960463229
ADD,v1.1-e0,prediction,ATU1,rmse_mm,40.3284428140793,42.26792214953676,1.939479335457456,0.04809209580441209
ADD,v1.1-e0,prediction,ATU1,crps_mm,29.68036479893525,27.09057448797266,-2.5897903109625915,-0.08725601347917049
ADD,v1.1-e0,prediction,ATU1,coverage_80,0.2047872340425532,0.26595744680851063,0.06117021276595744,0.29870129870129863
ADD,v1.1-e0,prediction,ATU1,width_80_mm,33.8935000996139,60.14738145880157,26.253881359187666,0.7745992972701788
ADD,v1.1-e0,prediction,ATU1,interval_score_80_mm,245.34862139184128,174.2654126580383,-71.08320873380299,-0.28972328570894007
ADD,v1.1-e0,prediction,ATU1,coverage_90,0.21010638297872342,0.5478723404255319,0.3377659574468085,1.6075949367088604
ADD,v1.1-e0,prediction,ATU1,width_90_mm,43.50183614124886,77.1983294432013,33.696493301952444,0.7745993339807812
ADD,v1.1-e0,prediction,ATU1,interval_score_90_mm,390.37215448761157,195.4947730362667,-194.87738145134486,-0.49920922691613057
ADD,v1.1-e0,prediction,ATU1,coverage_95,0.2154255319148936,0.6941489361702128,0.4787234042553192,2.2222222222222223
ADD,v1.1-e0,prediction,ATU1,width_95_mm,51.835635679296686,91.9874830202515,40.151847340954816,0.7745993044123425
ADD,v1.1-e0,prediction,ATU1,interval_score_95_mm,614.3918689631907,211.73226426725427,-402.6596046959365,-0.6553791237104742
ADD,v1.1-e0,prediction,ATU5,mae_mm,43.554990849068666,45.48713717399179,1.9321463249231243,0.04436107750816895
ADD,v1.1-e0,prediction,ATU5,rmse_mm,48.518020357563614,50.479484273825314,1.9614639162616996,0.04042753397204347
ADD,v1.1-e0,prediction,ATU5,crps_mm,37.37794887783971,32.9202910738477,-4.4576578039920065,-0.11925902672082742
ADD,v1.1-e0,prediction,ATU5,coverage_80,0.2074468085106383,0.22074468085106383,0.013297872340425537,0.06410256410256412
ADD,v1.1-e0,prediction,ATU5,width_80_mm,33.893500099614066,72.57018596943536,38.67668586982129,1.1411239841311547
ADD,v1.1-e0,prediction,ATU5,interval_score_80_mm,323.29287911314185,214.18992251821348,-109.10295659492837,-0.3374740479722906
ADD,v1.1-e0,prediction,ATU5,coverage_90,0.2127659574468085,0.42819148936170215,0.21542553191489364,1.0125000000000002
ADD,v1.1-e0,prediction,ATU5,width_90_mm,43.50183614124882,93.1428266425895,49.640990501340674,1.1411240284239554
ADD,v1.1-e0,prediction,ATU5,interval_score_90_mm,546.5177285589543,229.1561970154303,-317.36153154352405,-0.5806975967281717
ADD,v1.1-e0,prediction,ATU5,coverage_95,0.2154255319148936,0.601063829787234,0.38563829787234044,1.7901234567901236
ADD,v1.1-e0,prediction,ATU5,width_95_mm,51.83563567929679,110.98652323231063,59.15088755301384,1.1411239927484629
ADD,v1.1-e0,prediction,ATU5,interval_score_95_mm,926.9038959353436,204.69181688450053,-722.212079050843,-0.7791660842271626
ADD,v1.1-e0,prediction,MJ3,mae_mm,20.525886341157616,19.946544050799794,-0.5793422903578218,-0.028224958509886603
ADD,v1.1-e0,prediction,MJ3,rmse_mm,36.377155092530664,36.09480207740807,-0.28235301512259525,-0.007761822341642403
ADD,v1.1-e0,prediction,MJ3,crps_mm,18.609021218406333,17.167058803904503,-1.4419624145018304,-0.07748727875464904
ADD,v1.1-e0,prediction,MJ3,coverage_80,0.7287234042553191,0.7473404255319149,0.018617021276595813,0.025547445255474546
ADD,v1.1-e0,prediction,MJ3,width_80_mm,33.893500099613625,37.840919138047056,3.9474190384334307,0.11646537025777488
ADD,v1.1-e0,prediction,MJ3,interval_score_80_mm,167.37684802606904,145.66421751575788,-21.712630510311158,-0.12972302182993314
ADD,v1.1-e0,prediction,MJ3,coverage_90,0.7393617021276596,0.7606382978723404,0.02127659574468077,0.028776978417266078
ADD,v1.1-e0,prediction,MJ3,width_90_mm,43.5018361412478,48.56829459904975,5.06645845780195,0.11646539335377637
ADD,v1.1-e0,prediction,MJ3,interval_score_90_mm,284.89388059468445,227.35470126433339,-57.53917933035106,-0.2019670594898156
ADD,v1.1-e0,prediction,MJ3,coverage_95,0.7446808510638298,0.7712765957446809,0.02659574468085113,0.0357142857142858
ADD,v1.1-e0,prediction,MJ3,width_95_mm,51.83563567929668,57.87269241415072,6.0370567348540405,0.11646537475116295
ADD,v1.1-e0,prediction,MJ3,interval_score_95_mm,491.6077796731494,354.7412560782453,-136.8665235949041,-0.2784059350848785
ADD,v1.1-e0,prediction,MJ1,mae_mm,33.00210298445225,30.00845202405133,-2.9936509604009203,-0.09071091505323982
ADD,v1.1-e0,prediction,MJ1,rmse_mm,40.249869223585414,38.095179315379,-2.1546899082064144,-0.053532842460611525
ADD,v1.1-e0,prediction,MJ1,crps_mm,26.79504843175212,23.834363846531847,-2.9606845852202746,-0.11049372023944037
ADD,v1.1-e0,prediction,MJ1,coverage_80,0.21808510638297873,0.05053191489361702,-0.1675531914893617,-0.7682926829268293
ADD,v1.1-e0,prediction,MJ1,width_80_mm,33.89350009961388,28.951535853541838,-4.941964246072043,-0.145808613201572
ADD,v1.1-e0,prediction,MJ1,interval_score_80_mm,214.32216949345437,184.35995127536773,-29.962218218086633,-0.13979990165693854
ADD,v1.1-e0,prediction,MJ1,coverage_90,0.2872340425531915,0.1356382978723404,-0.1515957446808511,-0.5277777777777779
ADD,v1.1-e0,prediction,MJ1,width_90_mm,43.50183614124873,37.15889451046616,-6.342941630782569,-0.14580859553116998
ADD,v1.1-e0,prediction,MJ1,interval_score_90_mm,331.97105584598455,266.5201498789294,-65.45090596705518,-0.19715847154283422
ADD,v1.1-e0,prediction,MJ1,coverage_95,0.3696808510638298,0.5478723404255319,0.1781914893617021,0.4820143884892085
ADD,v1.1-e0,prediction,MJ1,width_95_mm,51.83563567929687,44.27755370467867,-7.558081974618204,-0.14580860976374405
ADD,v1.1-e0,prediction,MJ1,interval_score_95_mm,516.5515044442226,397.3067195746889,-119.2447848695337,-0.23084781254839962
ADD,BPLUS_GP_V1,train,ATU1,mae_mm,5.033195944368387e-05,6.977025637844916e-05,1.943829693476529e-05,0.3862018715268712
ADD,BPLUS_GP_V1,train,ATU1,rmse_mm,0.00015078351022838153,0.00013383063935574113,-1.6952870872640396e-05,-0.11243186238974696
ADD,BPLUS_GP_V1,train,ATU1,crps_mm,0.004003626991369121,0.004002599922100514,-1.027069268607142e-06,-0.00025653470486168214
ADD,BPLUS_GP_V1,train,ATU1,coverage_80,1.0,1.0,0.0,0.0
ADD,BPLUS_GP_V1,train,ATU1,width_80_mm,0.04390489161304101,0.04389485696086421,-1.003465217679772e-05,-0.00022855430928377788
ADD,BPLUS_GP_V1,train,ATU1,interval_score_80_mm,0.04390489161304101,0.04389485696086421,-1.003465217679772e-05,-0.00022855430928377788
ADD,BPLUS_GP_V1,train,ATU1,coverage_90,1.0,1.0,0.0,0.0
ADD,BPLUS_GP_V1,train,ATU1,width_90_mm,0.05635131853871872,0.056338439784749034,-1.2878753969686185e-05,-0.00022854396851135355
ADD,BPLUS_GP_V1,train,ATU1,interval_score_90_mm,0.05635131853871872,0.056338439784749034,-1.2878753969686185e-05,-0.00022854396851135355
ADD,BPLUS_GP_V1,train,ATU1,coverage_95,1.0,1.0,0.0,0.0
ADD,BPLUS_GP_V1,train,ATU1,width_95_mm,0.0671467374800874,0.06713139144934278,-1.5346030744614603e-05,-0.00022854469659327114
ADD,BPLUS_GP_V1,train,ATU1,interval_score_95_mm,0.0671467374800874,0.06713139144934278,-1.5346030744614603e-05,-0.00022854469659327114
ADD,BPLUS_GP_V1,train,ATU5,mae_mm,0.00011915163438698379,9.203394579969546e-05,-2.7117688587288336e-05,-0.22758973241789363
ADD,BPLUS_GP_V1,train,ATU5,rmse_mm,0.00035923846545340635,0.0003893001688504893,3.006170339708294e-05,0.08368174983472636
ADD,BPLUS_GP_V1,train,ATU5,crps_mm,0.0054880624527856876,0.00548917720056994,1.1147477842520306e-06,0.00020312228474845352
ADD,BPLUS_GP_V1,train,ATU5,coverage_80,1.0,1.0,0.0,0.0
ADD,BPLUS_GP_V1,train,ATU5,width_80_mm,0.06016756142106046,0.060175619262064294,8.057841003834831e-06,0.00013392334363437146
ADD,BPLUS_GP_V1,train,ATU5,interval_score_80_mm,0.06016756142106046,0.060175619262064294,8.057841003834831e-06,0.00013392334363437146
ADD,BPLUS_GP_V1,train,ATU5,coverage_90,1.0,1.0,0.0,0.0
ADD,BPLUS_GP_V1,train,ATU5,width_90_mm,0.07722422934598348,0.07723457227190245,1.034292591896302e-05,0.00013393368903202873
ADD,BPLUS_GP_V1,train,ATU5,interval_score_90_mm,0.07722422934598348,0.07723457227190245,1.034292591896302e-05,0.00013393368903202873
ADD,BPLUS_GP_V1,train,ATU5,coverage_95,1.0,1.0,0.0,0.0
ADD,BPLUS_GP_V1,train,ATU5,width_95_mm,0.09201834472486262,0.09203066901416973,1.2324289307114045e-05,0.0001339329602587833
ADD,BPLUS_GP_V1,train,ATU5,interval_score_95_mm,0.09201834472486262,0.09203066901416973,1.2324289307114045e-05,0.0001339329602587833
ADD,BPLUS_GP_V1,train,MJ3,mae_mm,0.0008766680925287178,0.0009750601381542133,9.839204562549545e-05,0.11223409003250832
ADD,BPLUS_GP_V1,train,MJ3,rmse_mm,0.0038240940094523956,0.003931307128185003,0.00010721311873260718,0.02803621419023638
ADD,BPLUS_GP_V1,train,MJ3,crps_mm,0.004465473966022389,0.004465708019951697,2.3405392930806596e-07,5.241412918068112e-05
ADD,BPLUS_GP_V1,train,MJ3,coverage_80,0.9973753280839895,0.9960629921259843,-0.001312335958005284,-0.0013157894736842452
ADD,BPLUS_GP_V1,train,MJ3,width_80_mm,0.04674958242119099,0.04655906513552845,-0.00019051728566253645,-0.0040752724579669695
ADD,BPLUS_GP_V1,train,MJ3,interval_score_80_mm,0.04764555365424379,0.04753037785250192,-0.00011517580174186942,-0.002417346277003766
ADD,BPLUS_GP_V1,train,MJ3,coverage_90,0.9973753280839895,0.9973753280839895,0.0,0.0
ADD,BPLUS_GP_V1,train,MJ3,width_90_mm,0.060002439677665574,0.05975791400603546,-0.000244525671630115,-0.004075262155067566
ADD,BPLUS_GP_V1,train,MJ3,interval_score_90_mm,0.06143761683492281,0.061249558622412964,-0.0001880582125098479,-0.0030609620326768677
ADD,BPLUS_GP_V1,train,MJ3,coverage_95,0.9986876640419947,0.9986876640419947,0.0,0.0
ADD,BPLUS_GP_V1,train,MJ3,width_95_mm,0.07149731664993711,0.07120594628925817,-0.0002913703606789442,-0.004075262881620334
ADD,BPLUS_GP_V1,train,MJ3,interval_score_95_mm,0.07389588514114695,0.07359030165665902,-0.00030558348448793404,-0.004135324773554652
ADD,BPLUS_GP_V1,train,MJ1,mae_mm,0.0007143018613670616,0.0006855769165644009,-2.872494480266074e-05,-0.04021401364919546
ADD,BPLUS_GP_V1,train,MJ1,rmse_mm,0.0017813589804036153,0.0017698572843172795,-1.150169608633584e-05,-0.006456697506153318
ADD,BPLUS_GP_V1,train,MJ1,crps_mm,0.0025029109488833245,0.00249128598167288,-1.1624967210444558e-05,-0.004644578831552535
ADD,BPLUS_GP_V1,train,MJ1,coverage_80,0.9973753280839895,0.9986876640419947,0.001312335958005173,0.001315789473684134
ADD,BPLUS_GP_V1,train,MJ1,width_80_mm,0.02636779031368243,0.026243160193991172,-0.00012463011969125748,-0.004726604626652619
ADD,BPLUS_GP_V1,train,MJ1,interval_score_80_mm,0.026620546296931384,0.026489280047892413,-0.0001312662490389714,-0.004931012593610928
ADD,BPLUS_GP_V1,train,MJ1,coverage_90,0.9986876640419947,0.9986876640419947,0.0,0.0
ADD,BPLUS_GP_V1,train,MJ1,width_90_mm,0.0338426926144114,0.03368273193528089,-0.00015996067913050943,-0.004726594333170541
ADD,BPLUS_GP_V1,train,MJ1,interval_score_90_mm,0.03424064988609919,0.03407737825938179,-0.00016327162671739975,-0.004768356537055208
ADD,BPLUS_GP_V1,train,MJ1,coverage_95,0.9986876640419947,0.9986876640419947,0.0,0.0
ADD,BPLUS_GP_V1,train,MJ1,width_95_mm,0.04032605545932748,0.04013545052490978,-0.00019060493441769993,-0.004726595057380271
ADD,BPLUS_GP_V1,train,MJ1,interval_score_95_mm,0.04095165226833841,0.04075544777193796,-0.0001962044964004539,-0.004791125279019536
ADD,BPLUS_GP_V1,prediction,ATU1,mae_mm,35.75631153140056,37.70902541848697,1.9527138870864107,0.054611725970995964
ADD,BPLUS_GP_V1,prediction,ATU1,rmse_mm,40.27921555147938,42.26792214953676,1.9887065980573766,0.04937302206185431
ADD,BPLUS_GP_V1,prediction,ATU1,crps_mm,23.392186995386734,27.09057448797266,3.698387492585926,0.15810353659173892
ADD,BPLUS_GP_V1,prediction,ATU1,coverage_80,0.7207446808510638,0.26595744680851063,-0.45478723404255317,-0.6309963099630996
ADD,BPLUS_GP_V1,prediction,ATU1,width_80_mm,89.78998555039779,60.14738145880157,-29.64260409159622,-0.33013263015793964
ADD,BPLUS_GP_V1,prediction,ATU1,interval_score_80_mm,117.29317094354477,174.2654126580383,56.97224171449352,0.4857251386094357
ADD,BPLUS_GP_V1,prediction,ATU1,coverage_90,0.9148936170212766,0.5478723404255319,-0.3670212765957447,-0.4011627906976744
ADD,BPLUS_GP_V1,prediction,ATU1,width_90_mm,115.24419925531465,77.1983294432013,-38.04586981211335,-0.3301326232292669
ADD,BPLUS_GP_V1,prediction,ATU1,interval_score_90_mm,121.05793055856435,195.4947730362667,74.43684247770236,0.6148861304191215
ADD,BPLUS_GP_V1,prediction,ATU1,coverage_95,1.0,0.6941489361702128,-0.3058510638297872,-0.3058510638297872
ADD,BPLUS_GP_V1,prediction,ATU1,width_95_mm,137.3219330827695,91.9874830202515,-45.334450062518,-0.3301326237170947
ADD,BPLUS_GP_V1,prediction,ATU1,interval_score_95_mm,137.3219330827695,211.73226426725427,74.41033118448476,0.5418677811623481
ADD,BPLUS_GP_V1,prediction,ATU5,mae_mm,43.483366904473655,45.48713717399179,2.003770269518135,0.04608130446568486
ADD,BPLUS_GP_V1,prediction,ATU5,rmse_mm,48.506861451440464,50.479484273825314,1.9726228223848494,0.04066688223808532
ADD,BPLUS_GP_V1,prediction,ATU5,crps_mm,30.398452552396183,32.9202910738477,2.5218385214515173,0.08295943739585952
ADD,BPLUS_GP_V1,prediction,ATU5,coverage_80,0.3324468085106383,0.22074468085106383,-0.11170212765957446,-0.33599999999999997
ADD,BPLUS_GP_V1,prediction,ATU5,width_80_mm,79.86230466662992,72.57018596943536,-7.292118697194567,-0.09130864339107338
ADD,BPLUS_GP_V1,prediction,ATU5,interval_score_80_mm,174.84541087879197,214.18992251821348,39.34451163942151,0.2250245599336679
ADD,BPLUS_GP_V1,prediction,ATU5,coverage_90,0.574468085106383,0.42819148936170215,-0.14627659574468088,-0.25462962962962965
ADD,BPLUS_GP_V1,prediction,ATU5,width_90_mm,102.50215873822434,93.1428266425895,-9.35933209563484,-0.09130863399216028
ADD,BPLUS_GP_V1,prediction,ATU5,interval_score_90_mm,165.44978631668891,229.1561970154303,63.706410698741394,0.3850498215621771
ADD,BPLUS_GP_V1,prediction,ATU5,coverage_95,0.9095744680851063,0.601063829787234,-0.3085106382978723,-0.3391812865497076
ADD,BPLUS_GP_V1,prediction,ATU5,width_95_mm,122.13885535276293,110.98652323231063,-11.1523321204523,-0.0913086346539109
ADD,BPLUS_GP_V1,prediction,ATU5,interval_score_95_mm,134.28501157373083,204.69181688450053,70.4068053107697,0.524308740682589
ADD,BPLUS_GP_V1,prediction,MJ3,mae_mm,20.386362966830657,19.946544050799794,-0.43981891603086254,-0.021574172732353666
ADD,BPLUS_GP_V1,prediction,MJ3,rmse_mm,36.312989784459624,36.09480207740807,-0.21818770705155544,-0.006008530510614421
ADD,BPLUS_GP_V1,prediction,MJ3,crps_mm,18.23993708690545,17.167058803904503,-1.0728782830009465,-0.058820284186789855
ADD,BPLUS_GP_V1,prediction,MJ3,coverage_80,0.7154255319148937,0.7473404255319149,0.03191489361702127,0.04460966542750928
ADD,BPLUS_GP_V1,prediction,MJ3,width_80_mm,20.029029695774078,37.840919138047056,17.811889442272978,0.8893036613766221
ADD,BPLUS_GP_V1,prediction,MJ3,interval_score_80_mm,166.5535125029665,145.66421751575788,-20.889294987208615,-0.12542092132002652
ADD,BPLUS_GP_V1,prediction,MJ3,coverage_90,0.726063829787234,0.7606382978723404,0.034574468085106336,0.047619047619047554
ADD,BPLUS_GP_V1,prediction,MJ3,width_90_mm,25.706981407796587,48.56829459904975,22.861313191253164,0.8893036809183528
ADD,BPLUS_GP_V1,prediction,MJ3,interval_score_90_mm,299.4563057784596,227.35470126433339,-72.1016045141262,-0.24077504170998354
ADD,BPLUS_GP_V1,prediction,MJ3,coverage_95,0.7313829787234043,0.7712765957446809,0.039893617021276584,0.05454545454545453
ADD,BPLUS_GP_V1,prediction,MJ3,width_95_mm,30.63175763684821,57.87269241415072,27.24093477730251,0.8893036795424779
ADD,BPLUS_GP_V1,prediction,MJ3,interval_score_95_mm,545.7070688751264,354.7412560782453,-190.9658127968811,-0.3499419811264706
ADD,BPLUS_GP_V1,prediction,MJ1,mae_mm,31.91578204365416,30.00845202405133,-1.9073300196028313,-0.05976134368238259
ADD,BPLUS_GP_V1,prediction,MJ1,rmse_mm,39.69142103637958,38.095179315379,-1.596241721000581,-0.04021629055652931
ADD,BPLUS_GP_V1,prediction,MJ1,crps_mm,28.67592294095684,23.834363846531847,-4.841559094424994,-0.16883707995706604
ADD,BPLUS_GP_V1,prediction,MJ1,coverage_80,0.034574468085106384,0.05053191489361702,0.015957446808510634,0.4615384615384614
ADD,BPLUS_GP_V1,prediction,MJ1,width_80_mm,14.749562478162588,28.951535853541838,14.20197337537925,0.9628742138219986
ADD,BPLUS_GP_V1,prediction,MJ1,interval_score_80_mm,260.20724254903666,184.35995127536773,-75.84729127366893,-0.29148800982883993
ADD,BPLUS_GP_V1,prediction,MJ1,coverage_90,0.05319148936170213,0.1356382978723404,0.08244680851063829,1.5499999999999998
