origin,seed,point,metric,factor,effect,TiDE_DATA,TiDE_KIN,TiDE_HYD,TiDE_PHYS
972,1,ATU1,mae,H_at_K0,-4.2985239890960738,15.660646141337894,3.9597988222139198,11.36212215224182,4.9526661381004748
972,1,ATU1,mae,H_at_K1,0.99286731588655508,15.660646141337894,3.9597988222139198,11.36212215224182,4.9526661381004748
972,1,ATU1,mae,K_average,-9.0551516666326606,15.660646141337894,3.9597988222139198,11.36212215224182,4.9526661381004748
972,1,ATU1,mae,H_average,-1.6528283366047594,15.660646141337894,3.9597988222139198,11.36212215224182,4.9526661381004748
972,1,ATU1,mae,interaction,5.2913913049826284,15.660646141337894,3.9597988222139198,11.36212215224182,4.9526661381004748
972,1,ATU1,rmse,K_at_H0,-13.361192051348763,18.143803803450908,4.7826117521021452,12.676656776944405,5.6237960127944522
972,1,ATU1,rmse,K_at_H1,-7.052860764149953,18.143803803450908,4.7826117521021452,12.676656776944405,5.6237960127944522
972,1,ATU1,rmse,H_at_K0,-5.4671470265065025,18.143803803450908,4.7826117521021452,12.676656776944405,5.6237960127944522
972,1,ATU1,rmse,H_at_K1,0.84118426069230701,18.143803803450908,4.7826117521021452,12.676656776944405,5.6237960127944522
972,1,ATU1,rmse,K_average,-10.207026407749357,18.143803803450908,4.7826117521021452,12.676656776944405,5.6237960127944522
972,1,ATU1,rmse,H_average,-2.3129813829070978,18.143803803450908,4.7826117521021452,12.676656776944405,5.6237960127944522
972,1,ATU1,rmse,interaction,6.3083312871988095,18.143803803450908,4.7826117521021452,12.676656776944405,5.6237960127944522
972,1,ATU1,crps,K_at_H0,-6.0368083592828885,14.464547946377092,8.4277395870942033,7.8160118621712957,5.9279212441735432
972,1,ATU1,crps,K_at_H1,-1.8880906179977526,14.464547946377092,8.4277395870942033,7.8160118621712957,5.9279212441735432
972,1,ATU1,crps,H_at_K0,-6.6485360842057961,14.464547946377092,8.4277395870942033,7.8160118621712957,5.9279212441735432
972,1,ATU1,crps,H_at_K1,-2.4998183429206602,14.464547946377092,8.4277395870942033,7.8160118621712957,5.9279212441735432
972,1,ATU1,crps,K_average,-3.9624494886403214,14.464547946377092,8.4277395870942033,7.8160118621712957,5.9279212441735432
972,1,ATU1,crps,H_average,-4.5741772135632282,14.464547946377092,8.4277395870942033,7.8160118621712957,5.9279212441735432
972,1,ATU1,crps,interaction,4.1487177412851359,14.464547946377092,8.4277395870942033,7.8160118621712957,5.9279212441735432
972,1,ATU1,interval_score90,K_at_H0,-53.080885137824879,168.05601661298897,114.97513147516409,68.791976348117672,75.809074093366689
972,1,ATU1,interval_score90,K_at_H1,7.0170977452490177,168.05601661298897,114.97513147516409,68.791976348117672,75.809074093366689
972,1,ATU1,interval_score90,H_at_K0,-99.264040264871298,168.05601661298897,114.97513147516409,68.791976348117672,75.809074093366689
972,1,ATU1,interval_score90,H_at_K1,-39.166057381797401,168.05601661298897,114.97513147516409,68.791976348117672,75.809074093366689
972,1,ATU1,interval_score90,K_average,-23.031893696287923,168.05601661298897,114.97513147516409,68.791976348117672,75.809074093366689
972,1,ATU1,interval_score90,H_average,-69.215048823334342,168.05601661298897,114.97513147516409,68.791976348117672,75.809074093366689
972,1,ATU1,interval_score90,interaction,60.097982883073897,168.05601661298897,114.97513147516409,68.791976348117672,75.809074093366689
972,1,ATU1,coverage90,K_at_H0,0,1,1,1,1
972,1,ATU1,coverage90,K_at_H1,0,1,1,1,1
972,1,ATU1,coverage90,H_at_K0,0,1,1,1,1
972,1,ATU1,coverage90,H_at_K1,0,1,1,1,1
972,1,ATU1,coverage90,K_average,0,1,1,1,1
972,1,ATU1,coverage90,H_average,0,1,1,1,1
972,1,ATU1,coverage90,interaction,0,1,1,1,1
972,1,ATU1,width90,K_at_H0,-53.080885137824879,168.05601661298897,114.97513147516409,68.791976348117672,75.809074093366689
972,1,ATU1,width90,K_at_H1,7.0170977452490177,168.05601661298897,114.97513147516409,68.791976348117672,75.809074093366689
972,1,ATU1,width90,H_at_K0,-99.264040264871298,168.05601661298897,114.97513147516409,68.791976348117672,75.809074093366689
972,1,ATU1,width90,H_at_K1,-39.166057381797401,168.05601661298897,114.97513147516409,68.791976348117672,75.809074093366689
972,1,ATU1,width90,K_average,-23.031893696287923,168.05601661298897,114.97513147516409,68.791976348117672,75.809074093366689
972,1,ATU1,width90,H_average,-69.215048823334342,168.05601661298897,114.97513147516409,68.791976348117672,75.809074093366689
972,1,ATU1,width90,interaction,60.097982883073897,168.05601661298897,114.97513147516409,68.791976348117672,75.809074093366689
972,1,ATU5,mae,K_at_H0,-16.171974623189485,29.173108887509553,13.001134264320068,8.089776859986392,14.859901528961077
972,1,ATU5,mae,K_at_H1,6.7701246689746846,29.173108887509553,13.001134264320068,8.089776859986392,14.859901528961077
972,1,ATU5,mae,H_at_K0,-21.083332027523163,29.173108887509553,13.001134264320068,8.089776859986392,14.859901528961077
972,1,ATU5,mae,H_at_K1,1.8587672646410081,29.173108887509553,13.001134264320068,8.089776859986392,14.859901528961077
972,1,ATU5,mae,K_average,-4.7009249771073982,29.173108887509553,13.001134264320068,8.089776859986392,14.859901528961077
972,1,ATU5,mae,H_average,-9.6122823814410765,29.173108887509553,13.001134264320068,8.089776859986392,14.859901528961077
972,1,ATU5,mae,interaction,22.942099292164173,29.173108887509553,13.001134264320068,8.089776859986392,14.859901528961077
972,1,ATU5,rmse,K_at_H0,-16.45821627141413,32.263202796174824,15.804986524760693,8.852272363887236,17.209621803018283
972,1,ATU5,rmse,K_at_H1,8.3573494391310472,32.263202796174824,15.804986524760693,8.852272363887236,17.209621803018283
972,1,ATU5,rmse,H_at_K0,-23.410930432287586,32.263202796174824,15.804986524760693,8.852272363887236,17.209621803018283
972,1,ATU5,rmse,H_at_K1,1.4046352782575902,32.263202796174824,15.804986524760693,8.852272363887236,17.209621803018283
972,1,ATU5,rmse,K_average,-4.0504334161415443,32.263202796174824,15.804986524760693,8.852272363887236,17.209621803018283
972,1,ATU5,rmse,H_average,-11.003147577014998,32.263202796174824,15.804986524760693,8.852272363887236,17.209621803018283
972,1,ATU5,rmse,interaction,24.815565710545176,32.263202796174824,15.804986524760693,8.852272363887236,17.209621803018283
972,1,ATU5,crps,K_at_H0,-10.384742777925096,23.237252483075224,12.852509705150128,8.6059291711692261,10.215442834690096
972,1,ATU5,crps,K_at_H1,1.60951366352087,23.237252483075224,12.852509705150128,8.6059291711692261,10.215442834690096
972,1,ATU5,crps,H_at_K0,-14.631323311905998,23.237252483075224,12.852509705150128,8.6059291711692261,10.215442834690096
972,1,ATU5,crps,H_at_K1,-2.637066870460032,23.237252483075224,12.852509705150128,8.6059291711692261,10.215442834690096
972,1,ATU5,crps,K_average,-4.387614557202113,23.237252483075224,12.852509705150128,8.6059291711692261,10.215442834690096
972,1,ATU5,crps,H_average,-8.634195091183015,23.237252483075224,12.852509705150128,8.6059291711692261,10.215442834690096
972,1,ATU5,crps,interaction,11.994256441445966,23.237252483075224,12.852509705150128,8.6059291711692261,10.215442834690096
972,1,ATU5,interval_score90,K_at_H0,-101.67048720743904,252.58515195626231,150.91466474882327,107.84301843436013,78.27205298256149
972,1,ATU5,interval_score90,K_at_H1,-29.570965451798642,252.58515195626231,150.91466474882327,107.84301843436013,78.27205298256149
972,1,ATU5,interval_score90,H_at_K0,-144.74213352190219,252.58515195626231,150.91466474882327,107.84301843436013,78.27205298256149
972,1,ATU5,interval_score90,H_at_K1,-72.64261176626178,252.58515195626231,150.91466474882327,107.84301843436013,78.27205298256149
972,1,ATU5,interval_score90,K_average,-65.620726329618833,252.58515195626231,150.91466474882327,107.84301843436013,78.27205298256149
972,1,ATU5,interval_score90,H_average,-108.69237264408198,252.58515195626231,150.91466474882327,107.84301843436013,78.27205298256149
972,1,ATU5,interval_score90,interaction,72.09952175564041,252.58515195626231,150.91466474882327,107.84301843436013,78.27205298256149
972,1,ATU5,coverage90,K_at_H0,0,1,1,1,1
972,1,ATU5,coverage90,K_at_H1,0,1,1,1,1
972,1,ATU5,coverage90,H_at_K0,0,1,1,1,1
972,1,ATU5,coverage90,H_at_K1,0,1,1,1,1
972,1,ATU5,coverage90,K_average,0,1,1,1,1
972,1,ATU5,coverage90,H_average,0,1,1,1,1
972,1,ATU5,coverage90,interaction,0,1,1,1,1
972,1,ATU5,width90,K_at_H0,-101.67048720743904,252.58515195626231,150.91466474882327,107.84301843436013,78.27205298256149
972,1,ATU5,width90,K_at_H1,-29.570965451798642,252.58515195626231,150.91466474882327,107.84301843436013,78.27205298256149
972,1,ATU5,width90,H_at_K0,-144.74213352190219,252.58515195626231,150.91466474882327,107.84301843436013,78.27205298256149
972,1,ATU5,width90,H_at_K1,-72.64261176626178,252.58515195626231,150.91466474882327,107.84301843436013,78.27205298256149
972,1,ATU5,width90,K_average,-65.620726329618833,252.58515195626231,150.91466474882327,107.84301843436013,78.27205298256149
972,1,ATU5,width90,H_average,-108.69237264408198,252.58515195626231,150.91466474882327,107.84301843436013,78.27205298256149
972,1,ATU5,width90,interaction,72.09952175564041,252.58515195626231,150.91466474882327,107.84301843436013,78.27205298256149
972,1,MJ3,mae,K_at_H0,1.8049265637484115,11.934035689499202,13.738962253247614,8.2226597790301756,4.2090553499814094
972,1,MJ3,mae,K_at_H1,-4.0136044290487662,11.934035689499202,13.738962253247614,8.2226597790301756,4.2090553499814094
972,1,MJ3,mae,H_at_K0,-3.7113759104690267,11.934035689499202,13.738962253247614,8.2226597790301756,4.2090553499814094
972,1,MJ3,mae,H_at_K1,-9.5299069032662054,11.934035689499202,13.738962253247614,8.2226597790301756,4.2090553499814094
972,1,MJ3,mae,K_average,-1.1043389326501778,11.934035689499202,13.738962253247614,8.2226597790301756,4.2090553499814094
972,1,MJ3,mae,H_average,-6.620641406867616,11.934035689499202,13.738962253247614,8.2226597790301756,4.2090553499814094
972,1,MJ3,mae,interaction,-5.8185309927971787,11.934035689499202,13.738962253247614,8.2226597790301756,4.2090553499814094
972,1,MJ3,rmse,K_at_H0,2.0773421395549097,14.628005893876979,16.705348033431889,10.961185279334204,4.8972086948545321
972,1,MJ3,rmse,K_at_H1,-6.063976584479672,14.628005893876979,16.705348033431889,10.961185279334204,4.8972086948545321
972,1,MJ3,rmse,H_at_K0,-3.6668206145427753,14.628005893876979,16.705348033431889,10.961185279334204,4.8972086948545321
972,1,MJ3,rmse,H_at_K1,-11.808139338577357,14.628005893876979,16.705348033431889,10.961185279334204,4.8972086948545321
972,1,MJ3,rmse,K_average,-1.9933172224623803,14.628005893876979,16.705348033431889,10.961185279334204,4.8972086948545321
972,1,MJ3,rmse,H_average,-7.7374799765600661,14.628005893876979,16.705348033431889,10.961185279334204,4.8972086948545321
972,1,MJ3,rmse,interaction,-8.1413187240345817,14.628005893876979,16.705348033431889,10.961185279334204,4.8972086948545321
972,1,MJ3,crps,K_at_H0,3.4056443810073436,8.5021509132865489,11.907795294293892,6.565605509798889,3.3058782777552085
972,1,MJ3,crps,K_at_H1,-3.2597272320436805,8.5021509132865489,11.907795294293892,6.565605509798889,3.3058782777552085
972,1,MJ3,crps,H_at_K0,-1.9365454034876599,8.5021509132865489,11.907795294293892,6.565605509798889,3.3058782777552085
972,1,MJ3,crps,H_at_K1,-8.6019170165386836,8.5021509132865489,11.907795294293892,6.565605509798889,3.3058782777552085
972,1,MJ3,crps,K_average,0.072958574481831739,8.5021509132865489,11.907795294293892,6.565605509798889,3.3058782777552085
972,1,MJ3,crps,H_average,-5.2692312100131717,8.5021509132865489,11.907795294293892,6.565605509798889,3.3058782777552085
972,1,MJ3,crps,interaction,-6.6653716130510237,8.5021509132865489,11.907795294293892,6.565605509798889,3.3058782777552085
972,1,MJ3,interval_score90,K_at_H0,123.49843214436586,56.605114132207554,180.10354627657341,72.356479382316806,33.958927272341953
972,1,MJ3,interval_score90,K_at_H1,-38.397552109974853,56.605114132207554,180.10354627657341,72.356479382316806,33.958927272341953
972,1,MJ3,interval_score90,H_at_K0,15.751365250109252,56.605114132207554,180.10354627657341,72.356479382316806,33.958927272341953
972,1,MJ3,interval_score90,H_at_K1,-146.14461900423146,56.605114132207554,180.10354627657341,72.356479382316806,33.958927272341953
972,1,MJ3,interval_score90,K_average,42.550440017195498,56.605114132207554,180.10354627657341,72.356479382316806,33.958927272341953
972,1,MJ3,interval_score90,H_average,-65.196626877061107,56.605114132207554,180.10354627657341,72.356479382316806,33.958927272341953
972,1,MJ3,interval_score90,interaction,-161.8959842543407,56.605114132207554,180.10354627657341,72.356479382316806,33.958927272341953
972,1,MJ3,coverage90,K_at_H0,-0.4061433447098976,0.71672354948805461,0.31058020477815701,0.61774744027303752,1
972,1,MJ3,coverage90,K_at_H1,0.38225255972696248,0.71672354948805461,0.31058020477815701,0.61774744027303752,1
972,1,MJ3,coverage90,H_at_K0,-0.098976109215017094,0.71672354948805461,0.31058020477815701,0.61774744027303752,1
972,1,MJ3,coverage90,H_at_K1,0.68941979522184305,0.71672354948805461,0.31058020477815701,0.61774744027303752,1
972,1,MJ3,coverage90,K_average,-0.011945392491467643,0.71672354948805461,0.31058020477815701,0.61774744027303752,1
972,1,MJ3,coverage90,H_average,0.29522184300341298,0.71672354948805461,0.31058020477815701,0.61774744027303752,1
972,1,MJ3,coverage90,interaction,0.78839590443686014,0.71672354948805461,0.31058020477815701,0.61774744027303752,1
972,1,MJ3,width90,K_at_H0,-29.004254302288004,40.978488629986472,11.974234327698468,20.033638677830822,33.958927272341953
972,1,MJ3,width90,K_at_H1,13.92528859451113,40.978488629986472,11.974234327698468,20.033638677830822,33.958927272341953
972,1,MJ3,width90,H_at_K0,-20.94484995215565,40.978488629986472,11.974234327698468,20.033638677830822,33.958927272341953
972,1,MJ3,width90,H_at_K1,21.984692944643484,40.978488629986472,11.974234327698468,20.033638677830822,33.958927272341953
972,1,MJ3,width90,K_average,-7.5394828538884369,40.978488629986472,11.974234327698468,20.033638677830822,33.958927272341953
972,1,MJ3,width90,H_average,0.51992149624391715,40.978488629986472,11.974234327698468,20.033638677830822,33.958927272341953
972,1,MJ3,width90,interaction,42.929542896799134,40.978488629986472,11.974234327698468,20.033638677830822,33.958927272341953
972,1,MJ1,mae,K_at_H0,-1.1761295748737606,12.94042856839495,11.764298993521189,2.3824927494204915,2.2932623630727331
972,1,MJ1,mae,K_at_H1,-0.089230386347758373,12.94042856839495,11.764298993521189,2.3824927494204915,2.2932623630727331
972,1,MJ1,mae,H_at_K0,-10.557935818974459,12.94042856839495,11.764298993521189,2.3824927494204915,2.2932623630727331
972,1,MJ1,mae,H_at_K1,-9.4710366304484559,12.94042856839495,11.764298993521189,2.3824927494204915,2.2932623630727331
972,1,MJ1,mae,K_average,-0.63267998061075925,12.94042856839495,11.764298993521189,2.3824927494204915,2.2932623630727331
972,1,MJ1,mae,H_average,-10.014486224711458,12.94042856839495,11.764298993521189,2.3824927494204915,2.2932623630727331
972,1,MJ1,mae,interaction,1.0868991885260026,12.94042856839495,11.764298993521189,2.3824927494204915,2.2932623630727331
972,1,MJ1,rmse,K_at_H0,-2.0976405806627607,14.864046887328914,12.766406306666154,2.9323141259352359,2.9392732337781151
972,1,MJ1,rmse,K_at_H1,0.0069591078428792308,14.864046887328914,12.766406306666154,2.9323141259352359,2.9392732337781151
972,1,MJ1,rmse,H_at_K0,-11.931732761393679,14.864046887328914,12.766406306666154,2.9323141259352359,2.9392732337781151
972,1,MJ1,rmse,H_at_K1,-9.8271330728880386,14.864046887328914,12.766406306666154,2.9323141259352359,2.9392732337781151
972,1,MJ1,rmse,K_average,-1.0453407364099405,14.864046887328914,12.766406306666154,2.9323141259352359,2.9392732337781151
972,1,MJ1,rmse,H_average,-10.879432917140859,14.864046887328914,12.766406306666154,2.9323141259352359,2.9392732337781151
972,1,MJ1,rmse,interaction,2.1045996885056404,14.864046887328914,12.766406306666154,2.9323141259352359,2.9392732337781151
972,1,MJ1,crps,K_at_H0,-1.9451700643984919,9.690451137355435,7.745281072956943,3.7770238964838305,1.7039493006168862
972,1,MJ1,crps,K_at_H1,-2.0730745958669443,9.690451137355435,7.745281072956943,3.7770238964838305,1.7039493006168862
972,1,MJ1,crps,H_at_K0,-5.913427240871604,9.690451137355435,7.745281072956943,3.7770238964838305,1.7039493006168862
972,1,MJ1,crps,H_at_K1,-6.0413317723400564,9.690451137355435,7.745281072956943,3.7770238964838305,1.7039493006168862
972,1,MJ1,crps,K_average,-2.0091223301327181,9.690451137355435,7.745281072956943,3.7770238964838305,1.7039493006168862
972,1,MJ1,crps,H_average,-5.9773795066058302,9.690451137355435,7.745281072956943,3.7770238964838305,1.7039493006168862
972,1,MJ1,crps,interaction,-0.12790453146845238,9.690451137355435,7.745281072956943,3.7770238964838305,1.7039493006168862
972,1,MJ1,interval_score90,K_at_H0,-59.009243872832826,94.9768340395362,35.967590166703374,50.014951750253999,15.665102283506252
972,1,MJ1,interval_score90,K_at_H1,-34.349849466747749,94.9768340395362,35.967590166703374,50.014951750253999,15.665102283506252
972,1,MJ1,interval_score90,H_at_K0,-44.961882289282201,94.9768340395362,35.967590166703374,50.014951750253999,15.665102283506252
972,1,MJ1,interval_score90,H_at_K1,-20.302487883197124,94.9768340395362,35.967590166703374,50.014951750253999,15.665102283506252
972,1,MJ1,interval_score90,K_average,-46.679546669790284,94.9768340395362,35.967590166703374,50.014951750253999,15.665102283506252
972,1,MJ1,interval_score90,H_average,-32.632185086239659,94.9768340395362,35.967590166703374,50.014951750253999,15.665102283506252
972,1,MJ1,interval_score90,interaction,24.659394406085077,94.9768340395362,35.967590166703374,50.014951750253999,15.665102283506252
972,1,MJ1,coverage90,K_at_H0,-0.017064846416382284,1,0.98293515358361772,1,0.70307167235494883
972,1,MJ1,coverage90,K_at_H1,-0.29692832764505117,1,0.98293515358361772,1,0.70307167235494883
972,1,MJ1,coverage90,H_at_K0,0,1,0.98293515358361772,1,0.70307167235494883
972,1,MJ1,coverage90,H_at_K1,-0.27986348122866889,1,0.98293515358361772,1,0.70307167235494883
972,1,MJ1,coverage90,K_average,-0.15699658703071673,1,0.98293515358361772,1,0.70307167235494883
972,1,MJ1,coverage90,H_average,-0.13993174061433444,1,0.98293515358361772,1,0.70307167235494883
972,1,MJ1,coverage90,interaction,-0.27986348122866889,1,0.98293515358361772,1,0.70307167235494883
972,1,MJ1,width90,K_at_H0,-59.27168020372342,94.9768340395362,35.70515383581278,50.014951750253999,6.2045393608295853
972,1,MJ1,width90,K_at_H1,-43.810412389424414,94.9768340395362,35.70515383581278,50.014951750253999,6.2045393608295853
972,1,MJ1,width90,H_at_K0,-44.961882289282201,94.9768340395362,35.70515383581278,50.014951750253999,6.2045393608295853
972,1,MJ1,width90,H_at_K1,-29.500614474983195,94.9768340395362,35.70515383581278,50.014951750253999,6.2045393608295853
972,1,MJ1,width90,K_average,-51.54104629657391,94.9768340395362,35.70515383581278,50.014951750253999,6.2045393608295853
972,1,MJ1,width90,H_average,-37.231248382132698,94.9768340395362,35.70515383581278,50.014951750253999,6.2045393608295853
972,1,MJ1,width90,interaction,15.461267814299006,94.9768340395362,35.70515383581278,50.014951750253999,6.2045393608295853
972,2,average,mae,K_at_H0,-29.860662424554981,35.400490183934316,5.5398277593793344,42.092803039039069,22.926952946000178
972,2,average,mae,K_at_H1,-19.165850093038891,35.400490183934316,5.5398277593793344,42.092803039039069,22.926952946000178
972,2,average,mae,H_at_K0,6.6923128551047526,35.400490183934316,5.5398277593793344,42.092803039039069,22.926952946000178
972,2,average,mae,H_at_K1,17.387125186620842,35.400490183934316,5.5398277593793344,42.092803039039069,22.926952946000178
972,2,average,mae,K_average,-24.51325625879694,35.400490183934316,5.5398277593793344,42.092803039039069,22.926952946000178
972,2,average,mae,H_average,12.039719020862798,35.400490183934316,5.5398277593793344,42.092803039039069,22.926952946000178
972,2,average,mae,interaction,10.69481233151609,35.400490183934316,5.5398277593793344,42.092803039039069,22.926952946000178
972,2,average,rmse,K_at_H0,-34.357034483551679,41.00029629034502,6.6432618067933387,46.528906493528552,24.564757775440249
972,2,average,rmse,K_at_H1,-21.964148718088303,41.00029629034502,6.6432618067933387,46.528906493528552,24.564757775440249
972,2,average,rmse,H_at_K0,5.5286102031835327,41.00029629034502,6.6432618067933387,46.528906493528552,24.564757775440249
972,2,average,rmse,H_at_K1,17.921495968646909,41.00029629034502,6.6432618067933387,46.528906493528552,24.564757775440249
972,2,average,rmse,K_average,-28.160591600819991,41.00029629034502,6.6432618067933387,46.528906493528552,24.564757775440249
972,2,average,rmse,H_average,11.725053085915221,41.00029629034502,6.6432618067933387,46.528906493528552,24.564757775440249
972,2,average,rmse,interaction,12.392885765463376,41.00029629034502,6.6432618067933387,46.528906493528552,24.564757775440249
972,2,average,crps,K_at_H0,-17.258323196952858,24.369977864401218,7.1116546674483585,33.483177103170235,17.190751854912449
972,2,average,crps,K_at_H1,-16.292425248257786,24.369977864401218,7.1116546674483585,33.483177103170235,17.190751854912449
972,2,average,crps,H_at_K0,9.1131992387690168,24.369977864401218,7.1116546674483585,33.483177103170235,17.190751854912449
972,2,average,crps,H_at_K1,10.07909718746409,24.369977864401218,7.1116546674483585,33.483177103170235,17.190751854912449
972,2,average,crps,K_average,-16.775374222605322,24.369977864401218,7.1116546674483585,33.483177103170235,17.190751854912449
972,2,average,crps,H_average,9.5961482131165532,24.369977864401218,7.1116546674483585,33.483177103170235,17.190751854912449
972,2,average,crps,interaction,0.96589794869507273,24.369977864401218,7.1116546674483585,33.483177103170235,17.190751854912449
972,2,average,interval_score90,K_at_H0,-48.621008613611735,140.60740958994757,91.98640097633583,387.1766140561395,171.04229957200116
972,2,average,interval_score90,K_at_H1,-216.13431448413834,140.60740958994757,91.98640097633583,387.1766140561395,171.04229957200116
972,2,average,interval_score90,H_at_K0,246.56920446619193,140.60740958994757,91.98640097633583,387.1766140561395,171.04229957200116
972,2,average,interval_score90,H_at_K1,79.055898595665326,140.60740958994757,91.98640097633583,387.1766140561395,171.04229957200116
972,2,average,interval_score90,K_average,-132.37766154887501,140.60740958994757,91.98640097633583,387.1766140561395,171.04229957200116
972,2,average,interval_score90,H_average,162.81255153092863,140.60740958994757,91.98640097633583,387.1766140561395,171.04229957200116
972,2,average,interval_score90,interaction,-167.51330587052661,140.60740958994757,91.98640097633583,387.1766140561395,171.04229957200116
972,2,average,coverage90,K_at_H0,-0.071672354948805417,0.96757679180887368,0.89590443686006827,0.2764505119453925,0.44795221843003413
972,2,average,coverage90,K_at_H1,0.17150170648464164,0.96757679180887368,0.89590443686006827,0.2764505119453925,0.44795221843003413
972,2,average,coverage90,H_at_K0,-0.69112627986348119,0.96757679180887368,0.89590443686006827,0.2764505119453925,0.44795221843003413
972,2,average,coverage90,H_at_K1,-0.44795221843003413,0.96757679180887368,0.89590443686006827,0.2764505119453925,0.44795221843003413
972,2,average,coverage90,K_average,0.049914675767918082,0.96757679180887368,0.89590443686006827,0.2764505119453925,0.44795221843003413
972,2,average,coverage90,H_average,-0.56953924914675769,0.96757679180887368,0.89590443686006827,0.2764505119453925,0.44795221843003413
972,2,average,coverage90,interaction,0.24317406143344705,0.96757679180887368,0.89590443686006827,0.2764505119453925,0.44795221843003413
972,2,average,width90,K_at_H0,-60.75682671281885,139.14912280969349,78.392296096874645,61.670896302640671,48.561148427274929
972,2,average,width90,K_at_H1,-13.109747875365741,139.14912280969349,78.392296096874645,61.670896302640671,48.561148427274929
972,2,average,width90,H_at_K0,-77.478226507052824,139.14912280969349,78.392296096874645,61.670896302640671,48.561148427274929
972,2,average,width90,H_at_K1,-29.831147669599716,139.14912280969349,78.392296096874645,61.670896302640671,48.561148427274929
972,2,average,width90,K_average,-36.933287294092295,139.14912280969349,78.392296096874645,61.670896302640671,48.561148427274929
972,2,average,width90,H_average,-53.65468708832627,139.14912280969349,78.392296096874645,61.670896302640671,48.561148427274929
972,2,average,width90,interaction,47.647078837453108,139.14912280969349,78.392296096874645,61.670896302640671,48.561148427274929
972,2,ATU1,mae,K_at_H0,-36.285185035526041,43.340593431667124,7.0554083961410861,54.20760008846316,29.125655006419709
972,2,ATU1,mae,K_at_H1,-25.08194508204345,43.340593431667124,7.0554083961410861,54.20760008846316,29.125655006419709
972,2,ATU1,mae,H_at_K0,10.867006656796036,43.340593431667124,7.0554083961410861,54.20760008846316,29.125655006419709
972,2,ATU1,mae,H_at_K1,22.070246610278623,43.340593431667124,7.0554083961410861,54.20760008846316,29.125655006419709
972,2,ATU1,mae,K_average,-30.683565058784744,43.340593431667124,7.0554083961410861,54.20760008846316,29.125655006419709
972,2,ATU1,mae,H_average,16.46862663353733,43.340593431667124,7.0554083961410861,54.20760008846316,29.125655006419709
972,2,ATU1,mae,interaction,11.203239953482587,43.340593431667124,7.0554083961410861,54.20760008846316,29.125655006419709
972,2,ATU1,rmse,K_at_H0,-42.37318728574823,50.122789073705952,7.7496017879577206,60.299954788057939,32.128207385624037
972,2,ATU1,rmse,K_at_H1,-28.171747402433901,50.122789073705952,7.7496017879577206,60.299954788057939,32.128207385624037
972,2,ATU1,rmse,H_at_K0,10.177165714351986,50.122789073705952,7.7496017879577206,60.299954788057939,32.128207385624037
972,2,ATU1,rmse,H_at_K1,24.378605597666315,50.122789073705952,7.7496017879577206,60.299954788057939,32.128207385624037
972,2,ATU1,rmse,K_average,-35.272467344091069,50.122789073705952,7.7496017879577206,60.299954788057939,32.128207385624037
972,2,ATU1,rmse,H_average,17.27788565600915,50.122789073705952,7.7496017879577206,60.299954788057939,32.128207385624037
972,2,ATU1,rmse,interaction,14.201439883314329,50.122789073705952,7.7496017879577206,60.299954788057939,32.128207385624037
972,2,ATU1,crps,K_at_H0,-20.487335815616792,29.33596384415992,8.8486280285431285,44.490033058792967,20.097869861047489
972,2,ATU1,crps,K_at_H1,-24.392163197745479,29.33596384415992,8.8486280285431285,44.490033058792967,20.097869861047489
972,2,ATU1,crps,H_at_K0,15.154069214633047,29.33596384415992,8.8486280285431285,44.490033058792967,20.097869861047489
972,2,ATU1,crps,H_at_K1,11.24924183250436,29.33596384415992,8.8486280285431285,44.490033058792967,20.097869861047489
972,2,ATU1,crps,K_average,-22.439749506681132,29.33596384415992,8.8486280285431285,44.490033058792967,20.097869861047489
972,2,ATU1,crps,H_average,13.201655523568704,29.33596384415992,8.8486280285431285,44.490033058792967,20.097869861047489
972,2,ATU1,crps,interaction,-3.904827382128687,29.33596384415992,8.8486280285431285,44.490033058792967,20.097869861047489
972,2,ATU1,interval_score90,K_at_H0,-53.080885137824879,168.05601661298897,114.97513147516409,570.64201189581547,102.54455813611791
972,2,ATU1,interval_score90,K_at_H1,-468.09745375969754,168.05601661298897,114.97513147516409,570.64201189581547,102.54455813611791
972,2,ATU1,interval_score90,H_at_K0,402.5859952828265,168.05601661298897,114.97513147516409,570.64201189581547,102.54455813611791
972,2,ATU1,interval_score90,H_at_K1,-12.430573339046177,168.05601661298897,114.97513147516409,570.64201189581547,102.54455813611791
972,2,ATU1,interval_score90,K_average,-260.58916944876125,168.05601661298897,114.97513147516409,570.64201189581547,102.54455813611791
972,2,ATU1,interval_score90,H_average,195.07771097189016,168.05601661298897,114.97513147516409,570.64201189581547,102.54455813611791
972,2,ATU1,interval_score90,interaction,-415.01656862187269,168.05601661298897,114.97513147516409,570.64201189581547,102.54455813611791
972,2,ATU1,coverage90,K_at_H0,0,1,1,0.24573378839590443,0.64163822525597269
972,2,ATU1,coverage90,K_at_H1,0.39590443686006827,1,1,0.24573378839590443,0.64163822525597269
972,2,ATU1,coverage90,H_at_K0,-0.75426621160409557,1,1,0.24573378839590443,0.64163822525597269
972,2,ATU1,coverage90,H_at_K1,-0.35836177474402731,1,1,0.24573378839590443,0.64163822525597269
972,2,ATU1,coverage90,K_average,0.19795221843003408,1,1,0.24573378839590443,0.64163822525597269
