site_fusion_status,site_level,site_color,site_candidate_level,site_candidate_color,site_fusion_reason,total_station_count,assessable_station_count,minimum_assessable_station_count,assessable_blocks,assessable_block_count,require_all_blocks_for_green,coverage_complete,minimum_supporting_stations,minimum_supporting_blocks,cross_block_confirmation_minimum_level,cross_block_confirmation_minimum_color,contributing_stations,contributing_blocks,candidate_stations,candidate_blocks,station_count_green,station_count_blue,station_count_yellow,station_count_orange,station_count_red,date,split,formal_warning_output,nonassessable_stations,single_family_candidate_stations,station_count_at_or_above_green,station_count_at_or_above_blue,station_count_at_or_above_yellow,station_count_at_or_above_orange,station_count_at_or_above_red,artifact_kind,artifact_status,case,vajont_used,operational_profile_id,operational_profile_version,base_protocol_id,base_protocol_version,base_protocol_content_sha256
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ9,O1,0,6,1,0,1,2019-06-15,calibration,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,2,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ9,O1,0,6,1,0,1,2019-06-16,calibration,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,2,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ9,O1,0,6,1,0,1,2019-06-17,calibration,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,2,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ9,O1,0,6,1,0,1,2019-06-18,calibration,False,,ATU1;ATU2;ATU3;ATU4;ATU5;MJ3,8,8,2,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,4,red,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ9,O1,1,5,1,0,1,2019-06-19,calibration,False,,ATU1;ATU2;ATU3;ATU4;MJ3,8,7,2,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,3,orange,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ9,O1,2,5,0,1,0,2019-06-20,calibration,False,,ATU2;ATU3;ATU4;MJ3,8,6,1,1,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,3,orange,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ9,O1,4,3,0,1,0,2019-06-21,calibration,False,,ATU3;MJ3,8,4,1,1,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,3,orange,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ9,O1,4,3,0,1,0,2019-06-22,calibration,False,,ATU3;MJ3,8,4,1,1,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,3,orange,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ9,O1,4,3,0,1,0,2019-06-23,calibration,False,,ATU3;MJ3,8,4,1,1,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,3,orange,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ9,O1,4,3,0,1,0,2019-06-24,calibration,False,,ATU3;MJ3,8,4,1,1,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ9,O1,4,3,1,0,0,2019-06-25,calibration,False,,ATU3;MJ3,8,4,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ9,O1,5,2,1,0,0,2019-06-26,calibration,False,,MJ3,8,3,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ9,O1,5,2,1,0,0,2019-06-27,calibration,False,,MJ1;MJ3,8,3,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ9,O1,6,1,1,0,0,2019-06-28,calibration,False,,MJ3,8,2,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ9,O1,5,2,1,0,0,2019-06-29,calibration,False,,MJ1;MJ3,8,3,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ9,O1,4,3,1,0,0,2019-06-30,calibration,False,,ATU1;MJ1;MJ3,8,4,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
valid,1.0,blue,1,blue,highest_candidate_blue_no_cross_block_confirmation_required,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,ATU1;ATU5;MJ1;MJ3;MJ9,O1;O2;O3,ATU1;ATU5;MJ1;MJ3;MJ9,O1;O2;O3,3,5,0,0,0,2019-07-01,calibration,False,,ATU1;ATU5;MJ1;MJ3,8,5,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
valid,1.0,blue,1,blue,highest_candidate_blue_no_cross_block_confirmation_required,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,ATU1;ATU5;MJ1;MJ3;MJ9,O1;O2;O3,ATU1;ATU5;MJ1;MJ3;MJ9,O1;O2;O3,3,5,0,0,0,2019-07-02,calibration,False,,ATU1;ATU5;MJ1;MJ3;MJ9,8,5,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
valid,1.0,blue,1,blue,highest_candidate_blue_no_cross_block_confirmation_required,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,ATU1;MJ1;MJ3;MJ9,O1;O3,ATU1;MJ1;MJ3;MJ9,O1;O3,4,4,0,0,0,2019-07-03,calibration,False,,ATU1;MJ1;MJ3;MJ9,8,4,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
valid,1.0,blue,1,blue,highest_candidate_blue_no_cross_block_confirmation_required,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,MJ1;MJ3;MJ9,O1,MJ1;MJ3;MJ9,O1,5,3,0,0,0,2019-07-04,calibration,False,,MJ1;MJ3;MJ9,8,3,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
valid,1.0,blue,1,blue,highest_candidate_blue_no_cross_block_confirmation_required,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,MJ1;MJ3;MJ9,O1,MJ1;MJ3;MJ9,O1,5,3,0,0,0,2019-07-05,calibration,False,,MJ1;MJ3;MJ9,8,3,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3,O1,3,4,1,0,0,2019-07-06,calibration,False,,ATU1;ATU5;MJ1;MJ3;MJ9,8,5,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3;MJ9,O1,2,4,2,0,0,2019-07-07,calibration,False,,ATU1;ATU3;ATU5;MJ1;MJ3;MJ9,8,6,2,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3;MJ9,O1,2,4,2,0,0,2019-07-08,calibration,False,,ATU1;ATU3;ATU5;MJ1;MJ3;MJ9,8,6,2,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3;MJ9,O1,2,4,2,0,0,2019-07-09,calibration,False,,ATU1;ATU3;ATU5;MJ1;MJ3;MJ9,8,6,2,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3;MJ9,O1,2,4,2,0,0,2019-07-10,calibration,False,,ATU1;ATU3;ATU5;MJ1;MJ3;MJ9,8,6,2,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3;MJ9,O1,2,4,2,0,0,2019-07-11,calibration,False,,ATU1;ATU3;ATU5;MJ1;MJ3;MJ9,8,6,2,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3;MJ9,O1,2,4,2,0,0,2019-07-12,calibration,False,,ATU1;ATU3;ATU5;MJ1;MJ3;MJ9,8,6,2,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3;MJ9,O1,4,2,2,0,0,2019-07-13,calibration,False,,ATU3;ATU5;MJ3;MJ9,8,4,2,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3;MJ9,O1,4,2,2,0,0,2019-07-14,calibration,False,,ATU3;ATU5;MJ3;MJ9,8,4,2,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3,O1,3,4,1,0,0,2019-07-15,calibration,False,,ATU1;ATU3;ATU5;MJ3;MJ9,8,5,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3,O1,3,4,1,0,0,2019-07-16,calibration,False,,ATU1;ATU3;ATU5;MJ3;MJ9,8,5,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3,O1,3,4,1,0,0,2019-07-17,calibration,False,,ATU1;ATU3;ATU5;MJ3;MJ9,8,5,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3,O1,4,3,1,0,0,2019-07-18,calibration,False,,ATU3;ATU5;MJ3;MJ9,8,4,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3,O1,4,3,1,0,0,2019-07-19,calibration,False,,ATU3;ATU5;MJ3;MJ9,8,4,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3,O1,3,4,1,0,0,2019-07-20,calibration,False,,ATU1;ATU3;ATU5;MJ3;MJ9,8,5,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3,O1,4,3,1,0,0,2019-07-21,calibration,False,,ATU1;ATU5;MJ3;MJ9,8,4,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3,O1,4,3,1,0,0,2019-07-22,calibration,False,,ATU1;ATU5;MJ3;MJ9,8,4,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3,O1,4,3,1,0,0,2019-07-23,calibration,False,,ATU1;ATU5;MJ3;MJ9,8,4,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3,O1,4,3,1,0,0,2019-07-24,calibration,False,,ATU1;ATU5;MJ3;MJ9,8,4,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3,O1,4,3,1,0,0,2019-07-25,calibration,False,,ATU1;ATU5;MJ3;MJ9,8,4,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3,O1,5,2,1,0,0,2019-07-26,calibration,False,,ATU1;ATU5;MJ3,8,3,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3,O1,5,2,1,0,0,2019-07-27,calibration,False,,ATU1;ATU5;MJ3,8,3,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3,O1,5,2,1,0,0,2019-07-28,calibration,False,,ATU1;ATU5;MJ3,8,3,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3,O1,6,1,1,0,0,2019-07-29,calibration,False,,ATU5;MJ3,8,2,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3,O1,6,1,1,0,0,2019-07-30,calibration,False,,ATU5;MJ3,8,2,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3,O1,6,1,1,0,0,2019-07-31,calibration,False,,ATU5;MJ3,8,2,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3,O1,4,3,1,0,0,2019-08-01,calibration,False,,ATU2;ATU3;ATU5;MJ3,8,4,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3,O1,5,2,1,0,0,2019-08-02,calibration,False,,ATU5;MJ3;MJ9,8,3,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3,O1,5,2,1,0,0,2019-08-03,calibration,False,,ATU5;MJ3;MJ9,8,3,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3,O1,6,1,1,0,0,2019-08-04,calibration,False,,MJ3;MJ9,8,2,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
candidate_not_site_confirmed,,,2,yellow,no_2_station_2_block_yellow_or_higher_support,8,8,3,O1;O2;O3,3,True,True,2,2,2,yellow,,,MJ3,O1,7,0,1,0,0,2019-08-05,calibration,False,,MJ3,8,1,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-spatial-v2,2.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
