model,horizon,point,n,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95,mae,rmse
EXPERT_INIT,17,ATU5,277,1.36518321013,0.498194945848,1.80246849976,11.3354356856,0.599277978339,2.31344327377,18.5995434569,0.707581227437,2.75663768652,31.3839412101,1.62886965178,3.21819435177
EXPERT_INIT,17,MJ3,277,0.535907740178,0.703971119134,1.93599600843,4.56427455049,0.743682310469,2.48482397576,7.03357779048,0.783393501805,2.96085038851,11.0181143468,0.621944220399,0.891166473771
EXPERT_INIT,17,MJ1,277,0.432985451108,0.754512635379,1.75899703851,3.39223614669,0.776173285199,2.2576482573,4.93252070353,0.794223826715,2.69015382376,7.12767240587,0.509336262444,0.745266175714
EXPERT_INIT,18,ATU1,276,2.31654893632,0.590579710145,3.93597027594,17.8473155384,0.659420289855,5.05176315804,27.1839431638,0.746376811594,6.01954708063,42.8850666924,2.91317154547,5.07216142488
EXPERT_INIT,18,ATU5,276,1.4811979333,0.492753623188,1.90889840231,12.3824600196,0.601449275362,2.45004457482,20.4986222022,0.702898550725,2.9194081762,34.7608465996,1.75796108347,3.48449699902
EXPERT_INIT,18,MJ3,276,0.584772263849,0.70652173913,2.0947730689,5.00053675299,0.746376811594,2.68861212662,7.74832177507,0.778985507246,3.20367894762,12.227875353,0.676083121519,0.969263172293
EXPERT_INIT,18,MJ1,276,0.472097224908,0.75,1.91710188403,3.71175918944,0.778985507246,2.46057362962,5.4077199861,0.797101449275,2.93195431882,7.83563127633,0.553234869162,0.810168680259
EXPERT_INIT,19,ATU1,275,2.50673611959,0.589090909091,4.18242058905,19.4624937119,0.658181818182,5.36807871044,29.7550309393,0.749090909091,6.39646030884,47.0747487464,3.14128980257,5.47555452661
EXPERT_INIT,19,ATU5,275,1.59765914962,0.494545454545,2.01733346725,13.4274289576,0.596363636364,2.58921947394,22.3835392832,0.705454545455,3.08524529712,38.2950680513,1.88679379646,3.75357449273
EXPERT_INIT,19,MJ3,275,0.635233811992,0.709090909091,2.25585837643,5.45194638793,0.752727272727,2.89536288053,8.50953773042,0.767272727273,3.45003766598,13.4960238642,0.731906077653,1.04966798974
EXPERT_INIT,19,MJ1,275,0.51220621739,0.752727272727,2.07998247706,4.04011405077,0.774545454545,2.66962860752,5.89326566183,0.8,3.18105868942,8.55480038041,0.598318031857,0.87681512741
EXPERT_INIT,20,ATU1,274,2.69906086689,0.583941605839,4.43131639248,21.1029161455,0.649635036496,5.68753301569,32.4305807164,0.748175182482,6.77711359173,51.3787504253,3.37001163654,5.88384183401
EXPERT_INIT,20,ATU5,274,1.71364208968,0.492700729927,2.12855946302,14.4634287692,0.598540145985,2.73197649401,24.2449023079,0.70802919708,3.25535077841,41.7505093295,2.01636266497,4.02400516883
EXPERT_INIT,20,MJ3,274,0.687232555457,0.711678832117,2.41885913602,5.92189805437,0.751824817518,3.10457209053,9.3006265428,0.762773722628,3.69932581547,14.8305429204,0.789121061122,1.13227880352
EXPERT_INIT,20,MJ1,274,0.553185053131,0.755474452555,2.24740878606,4.37403464003,0.777372262774,2.88451794869,6.38957758893,0.795620437956,3.43711513265,9.2896828418,0.644204177671,0.945081213798
EXPERT_INIT,21,ATU1,273,2.89239297507,0.586080586081,4.68269653228,22.7491187074,0.652014652015,6.01017593214,35.1886789149,0.750915750916,7.16156633923,55.8852590439,3.60057964262,6.29508205439
EXPERT_INIT,21,ATU5,273,1.82827540581,0.487179487179,2.24333104704,15.4752363991,0.593406593407,2.87928422733,26.0535834015,0.714285714286,3.430878769,45.1134028638,2.14430760542,4.29428984089
EXPERT_INIT,21,MJ3,273,0.740704788726,0.728937728938,2.58340541139,6.41308361685,0.74358974359,3.31576494857,10.1227915701,0.761904761905,3.95097762738,16.2168893385,0.847838146004,1.21699043245
EXPERT_INIT,21,MJ1,273,0.594912181426,0.754578754579,2.41916382762,4.71519728053,0.783882783883,3.10496315796,6.89058897591,0.798534798535,3.69979180106,10.0304010592,0.691065593861,1.014848738
EXPERT_INIT,22,ATU1,272,3.08564147266,0.584558823529,4.93641909725,24.38386895,0.650735294118,6.33582531876,37.9235386611,0.764705882353,7.54960151689,60.5100168851,3.82994561344,6.70723592062
EXPERT_INIT,22,ATU5,272,1.94077798178,0.481617647059,2.36231770752,16.4622524331,0.595588235294,3.0320019527,27.7954727556,0.716911764706,3.61285316272,48.3225238732,2.27118488747,4.56287244231
EXPERT_INIT,22,MJ3,272,0.795581687683,0.720588235294,2.74914781676,6.9232805622,0.742647058824,3.52849302283,10.9729699975,0.753676470588,4.20445876224,17.6580243016,0.907618584363,1.30369848346
EXPERT_INIT,22,MJ1,272,0.637264089741,0.757352941176,2.59504032256,5.05994822915,0.783088235294,3.33069819538,7.39800850679,0.797794117647,3.96877168847,10.773418783,0.73865129555,1.08599055186
EXPERT_INIT,23,ATU1,271,3.27781164919,0.586715867159,5.19211357384,26.0025129584,0.653136531365,6.66400562653,40.6095297827,0.763837638376,7.94065247312,65.0915559617,4.05932923073,7.11819099
EXPERT_INIT,23,ATU5,271,2.05046273568,0.490774907749,2.4860486903,17.4098151518,0.59778597786,3.19080894984,29.4544137653,0.726937269373,3.80208337128,51.3741001176,2.39576215557,4.82815619732
EXPERT_INIT,23,MJ3,271,0.851786846572,0.719557195572,2.91575948723,7.44813673999,0.738007380074,3.74233678677,11.8465294959,0.752767527675,4.45926932337,19.1491227136,0.968629489367,1.39229890758
EXPERT_INIT,23,MJ1,271,0.680121452604,0.756457564576,2.77484358173,5.4078118623,0.785977859779,3.56147318013,7.90611827028,0.80442804428,4.24375704353,11.5169460316,0.78698713336,1.15838168922
EXPERT_INIT,24,ATU1,270,3.46804222523,0.588888888889,5.44920762314,27.5949179623,0.651851851852,6.99398226643,43.243983751,0.748148148148,8.33384389109,69.5125388933,4.28581348119,7.52579563918
EXPERT_INIT,24,ATU5,270,2.15673437767,0.488888888889,2.61488346784,18.3146253437,0.603703703704,3.35616659663,31.0168504015,0.737037037037,3.99911916035,54.2328503786,2.51758720412,5.08852702735
