date,point,observed_mm,display_offset_mm
2018-02-13,MJ3,1190.65301829943,944.542666666666
2018-02-14,MJ3,1190.83000046793,944.542666666666
2018-02-15,MJ3,1191.00441014462,944.542666666666
2018-02-16,MJ3,1191.17579012595,944.542666666666
2018-02-17,MJ3,1191.34368320839,944.542666666666
2018-02-18,MJ3,1191.50763218843,944.542666666666
2018-02-19,MJ3,1191.66717986252,944.542666666666
2018-02-20,MJ3,1191.82186902714,944.542666666666
2018-02-21,MJ3,1191.97124247875,944.542666666666
2018-02-22,MJ3,1192.11484301384,944.542666666666
2018-02-23,MJ3,1192.25221342886,944.542666666666
2018-02-24,MJ3,1192.38289652029,944.542666666666
2018-02-25,MJ3,1192.50643508459,944.542666666666
2018-02-26,MJ3,1192.62237191825,944.542666666666
2018-02-27,MJ3,1192.73024981772,944.542666666666
2018-02-28,MJ3,1192.82961157948,944.542666666666
2018-03-01,MJ3,1192.92,944.542666666666
2018-03-02,MJ3,1193.00109930231,944.542666666666
2018-03-03,MJ3,1193.07315941568,944.542666666666
2018-03-04,MJ3,1193.13657169596,944.542666666666
2018-03-05,MJ3,1193.19172749897,944.542666666666
2018-03-06,MJ3,1193.23901818055,944.542666666666
2018-03-07,MJ3,1193.27883509654,944.542666666666
2018-03-08,MJ3,1193.31156960278,944.542666666666
2018-03-09,MJ3,1193.3376130551,944.542666666666
2018-03-10,MJ3,1193.35735680934,944.542666666666
2018-03-11,MJ3,1193.37119222133,944.542666666666
2018-03-12,MJ3,1193.37951064691,944.542666666666
2018-03-13,MJ3,1193.38270344192,944.542666666666
2018-03-14,MJ3,1193.38116196219,944.542666666666
2018-03-15,MJ3,1193.37527756355,944.542666666666
2018-03-16,MJ3,1193.36544160186,944.542666666666
2018-03-17,MJ3,1193.35204543293,944.542666666666
2018-03-18,MJ3,1193.3354804126,944.542666666666
2018-03-19,MJ3,1193.31613789672,944.542666666666
2018-03-20,MJ3,1193.29440924112,944.542666666666
2018-03-21,MJ3,1193.27068580164,944.542666666666
2018-03-22,MJ3,1193.2453589341,944.542666666666
2018-03-23,MJ3,1193.21881999435,944.542666666666
2018-03-24,MJ3,1193.19146033823,944.542666666666
2018-03-25,MJ3,1193.16367132156,944.542666666666
2018-03-26,MJ3,1193.13584430019,944.542666666666
2018-03-27,MJ3,1193.10837062996,944.542666666666
2018-03-28,MJ3,1193.08164166668,944.542666666666
2018-03-29,MJ3,1193.05604876622,944.542666666666
2018-03-30,MJ3,1193.03198328439,944.542666666666
2018-03-31,MJ3,1193.00983657704,944.542666666666
2018-04-01,MJ3,1192.99,944.542666666666
2018-04-02,MJ3,1192.97277786325,944.542666666666
2018-04-03,MJ3,1192.95812629332,944.542666666666
2018-04-04,MJ3,1192.94591437089,944.542666666666
2018-04-05,MJ3,1192.93601117662,944.542666666666
2018-04-06,MJ3,1192.9282857912,944.542666666666
2018-04-07,MJ3,1192.9226072953,944.542666666666
2018-04-08,MJ3,1192.91884476958,944.542666666666
2018-04-09,MJ3,1192.91686729473,944.542666666666
2018-04-10,MJ3,1192.91654395142,944.542666666666
2018-04-11,MJ3,1192.91774382032,944.542666666666
2018-04-12,MJ3,1192.9203359821,944.542666666666
2018-04-13,MJ3,1192.92418951744,944.542666666666
2018-04-14,MJ3,1192.92917350701,944.542666666666
2018-04-15,MJ3,1192.93515703149,944.542666666666
2018-04-16,MJ3,1192.94200917155,944.542666666666
2018-04-17,MJ3,1192.94959900786,944.542666666666
2018-04-18,MJ3,1192.9577956211,944.542666666666
2018-04-19,MJ3,1192.96646809193,944.542666666666
2018-04-20,MJ3,1192.97548550104,944.542666666666
2018-04-21,MJ3,1192.9847169291,944.542666666666
2018-04-22,MJ3,1192.99403145678,944.542666666666
2018-04-23,MJ3,1193.00329816476,944.542666666666
2018-04-24,MJ3,1193.0123861337,944.542666666666
2018-04-25,MJ3,1193.02116444428,944.542666666666
2018-04-26,MJ3,1193.02950217718,944.542666666666
2018-04-27,MJ3,1193.03726841308,944.542666666666
2018-04-28,MJ3,1193.04433223263,944.542666666666
2018-04-29,MJ3,1193.05056271652,944.542666666666
2018-04-30,MJ3,1193.05582894542,944.542666666666
2018-05-01,MJ3,1193.06,944.542666666666
2018-05-02,MJ3,1193.06298518113,944.542666666666
2018-05-03,MJ3,1193.06485467041,944.542666666666
2018-05-04,MJ3,1193.06571886966,944.542666666666
2018-05-05,MJ3,1193.06568818066,944.542666666666
2018-05-06,MJ3,1193.06487300522,944.542666666666
2018-05-07,MJ3,1193.06338374514,944.542666666666
2018-05-08,MJ3,1193.06133080222,944.542666666666
2018-05-09,MJ3,1193.05882457825,944.542666666666
2018-05-10,MJ3,1193.05597547505,944.542666666666
2018-05-11,MJ3,1193.0528938944,944.542666666666
2018-05-12,MJ3,1193.04969023811,944.542666666666
2018-05-13,MJ3,1193.04647490799,944.542666666666
2018-05-14,MJ3,1193.04335830582,944.542666666666
2018-05-15,MJ3,1193.04045083341,944.542666666666
2018-05-16,MJ3,1193.03786289256,944.542666666666
2018-05-17,MJ3,1193.03570488507,944.542666666666
2018-05-18,MJ3,1193.03408721274,944.542666666666
2018-05-19,MJ3,1193.03312027737,944.542666666666
2018-05-20,MJ3,1193.03291448076,944.542666666666
2018-05-21,MJ3,1193.03358022471,944.542666666666
2018-05-22,MJ3,1193.03522791102,944.542666666666
2018-05-23,MJ3,1193.03796794149,944.542666666666
2018-05-24,MJ3,1193.04191071793,944.542666666666
2018-05-25,MJ3,1193.04716664212,944.542666666666
2018-05-26,MJ3,1193.05384611587,944.542666666666
2018-05-27,MJ3,1193.06205954099,944.542666666666
2018-05-28,MJ3,1193.07191731927,944.542666666666
2018-05-29,MJ3,1193.08352985251,944.542666666666
2018-05-30,MJ3,1193.09700754251,944.542666666666
2018-05-31,MJ3,1193.11246079107,944.542666666666
2018-06-01,MJ3,1193.13,944.542666666666
2018-06-02,MJ3,1193.14970358069,944.542666666666
2018-06-03,MJ3,1193.17152198295,944.542666666666
2018-06-04,MJ3,1193.19537366619,944.542666666666
2018-06-05,MJ3,1193.22117708981,944.542666666666
2018-06-06,MJ3,1193.24885071323,944.542666666666
2018-06-07,MJ3,1193.27831299585,944.542666666666
2018-06-08,MJ3,1193.30948239708,944.542666666666
2018-06-09,MJ3,1193.34227737633,944.542666666666
2018-06-10,MJ3,1193.376616393,944.542666666666
2018-06-11,MJ3,1193.41241790651,944.542666666666
2018-06-12,MJ3,1193.44960037626,944.542666666666
2018-06-13,MJ3,1193.48808226166,944.542666666666
2018-06-14,MJ3,1193.52778202211,944.542666666666
2018-06-15,MJ3,1193.56861811703,944.542666666666
2018-06-16,MJ3,1193.61050900583,944.542666666666
2018-06-17,MJ3,1193.65337314791,944.542666666666
2018-06-18,MJ3,1193.69712900267,944.542666666666
2018-06-19,MJ3,1193.74169502954,944.542666666666
2018-06-20,MJ3,1193.78698968791,944.542666666666
2018-06-21,MJ3,1193.83293143719,944.542666666666
2018-06-22,MJ3,1193.8794387368,944.542666666666
2018-06-23,MJ3,1193.92643004613,944.542666666666
2018-06-24,MJ3,1193.9738238246,944.542666666666
2018-06-25,MJ3,1194.02153853161,944.542666666666
2018-06-26,MJ3,1194.06949262658,944.542666666666
2018-06-27,MJ3,1194.11760456891,944.542666666666
2018-06-28,MJ3,1194.16579281801,944.542666666666
2018-06-29,MJ3,1194.21397583329,944.542666666666
2018-06-30,MJ3,1194.26207207415,944.542666666666
2018-07-01,MJ3,1194.31,944.542666666666
2018-07-02,MJ3,1194.35768554244,944.542666666666
2018-07-03,MJ3,1194.40508452184,944.542666666666
2018-07-04,MJ3,1194.45216023073,944.542666666666
2018-07-05,MJ3,1194.49887596166,944.542666666666
2018-07-06,MJ3,1194.54519500719,944.542666666666
2018-07-07,MJ3,1194.59108065985,944.542666666666
2018-07-08,MJ3,1194.63649621221,944.542666666666
2018-07-09,MJ3,1194.6814049568,944.542666666666
2018-07-10,MJ3,1194.72577018618,944.542666666666
2018-07-11,MJ3,1194.76955519289,944.542666666666
2018-07-12,MJ3,1194.81272326948,944.542666666666
2018-07-13,MJ3,1194.85523770849,944.542666666666
2018-07-14,MJ3,1194.89706180249,944.542666666666
2018-07-15,MJ3,1194.93815884401,944.542666666666
2018-07-16,MJ3,1194.9784921256,944.542666666666
2018-07-17,MJ3,1195.01802493981,944.542666666666
2018-07-18,MJ3,1195.05672057918,944.542666666666
2018-07-19,MJ3,1195.09454233628,944.542666666666
2018-07-20,MJ3,1195.13145350364,944.542666666666
2018-07-21,MJ3,1195.16741737381,944.542666666666
2018-07-22,MJ3,1195.20239723934,944.542666666666
2018-07-23,MJ3,1195.23635639278,944.542666666666
2018-07-24,MJ3,1195.26925812667,944.542666666666
2018-07-25,MJ3,1195.30106573357,944.542666666666
2018-07-26,MJ3,1195.33174250602,944.542666666666
2018-07-27,MJ3,1195.36125173657,944.542666666666
2018-07-28,MJ3,1195.38955671777,944.542666666666
2018-07-29,MJ3,1195.41662074216,944.542666666666
2018-07-30,MJ3,1195.4424071023,944.542666666666
2018-07-31,MJ3,1195.46687909073,944.542666666666
2018-08-01,MJ3,1195.49,944.542666666666
2018-08-02,MJ3,1195.51177788997,944.542666666666
2018-08-03,MJ3,1195.53239988973,944.542666666666
2018-08-04,MJ3,1195.55209789569,944.542666666666
2018-08-05,MJ3,1195.57110380428,944.542666666666
2018-08-06,MJ3,1195.58964951188,944.542666666666
2018-08-07,MJ3,1195.60796691491,944.542666666666
2018-08-08,MJ3,1195.62628790978,944.542666666666
2018-08-09,MJ3,1195.64484439289,944.542666666666
2018-08-10,MJ3,1195.66386826066,944.542666666666
2018-08-11,MJ3,1195.68359140949,944.542666666666
2018-08-12,MJ3,1195.7042457358,944.542666666666
2018-08-13,MJ3,1195.72606313599,944.542666666666
2018-08-14,MJ3,1195.74927550646,944.542666666666
2018-08-15,MJ3,1195.77411474363,944.542666666666
2018-08-16,MJ3,1195.80081274391,944.542666666666
2018-08-17,MJ3,1195.8296014037,944.542666666666
2018-08-18,MJ3,1195.86071261942,944.542666666666
2018-08-19,MJ3,1195.89437828746,944.542666666666
2018-08-20,MJ3,1195.93083030425,944.542666666666
2018-08-21,MJ3,1195.97030056618,944.542666666666
2018-08-22,MJ3,1196.01302096967,944.542666666666
2018-08-23,MJ3,1196.05922341112,944.542666666666
2018-08-24,MJ3,1196.10913978695,944.542666666666
2018-08-25,MJ3,1196.16300199356,944.542666666666
2018-08-26,MJ3,1196.22104192735,944.542666666666
2018-08-27,MJ3,1196.28349148475,944.542666666666
2018-08-28,MJ3,1196.35058256215,944.542666666666
2018-08-29,MJ3,1196.42254705597,944.542666666666
2018-08-30,MJ3,1196.49961686261,944.542666666666
2018-08-31,MJ3,1196.58202387849,944.542666666666
2018-09-01,MJ3,1196.67,944.542666666666
2018-09-02,MJ3,1196.7637047486,944.542666666666
2018-09-03,MJ3,1196.86300814589,944.542666666666
2018-09-04,MJ3,1196.96770783852,944.542666666666
2018-09-05,MJ3,1197.07760147311,944.542666666666
2018-09-06,MJ3,1197.19248669632,944.542666666666
2018-09-07,MJ3,1197.31216115478,944.542666666666
2018-09-08,MJ3,1197.43642249513,944.542666666666
2018-09-09,MJ3,1197.56506836402,944.542666666666
2018-09-10,MJ3,1197.69789640808,944.542666666666
2018-09-11,MJ3,1197.83470427396,944.542666666666
2018-09-12,MJ3,1197.9752896083,944.542666666666
2018-09-13,MJ3,1198.11945005774,944.542666666666
2018-09-14,MJ3,1198.26698326892,944.542666666666
2018-09-15,MJ3,1198.41768688847,944.542666666666
2018-09-16,MJ3,1198.57135856305,944.542666666666
2018-09-17,MJ3,1198.72779593929,944.542666666666
2018-09-18,MJ3,1198.88679666383,944.542666666666
2018-09-19,MJ3,1199.04815838332,944.542666666666
2018-09-20,MJ3,1199.21167874439,944.542666666666
2018-09-21,MJ3,1199.37715539368,944.542666666666
2018-09-22,MJ3,1199.54438597784,944.542666666666
2018-09-23,MJ3,1199.71316814351,944.542666666666
2018-09-24,MJ3,1199.88329953732,944.542666666666
2018-09-25,MJ3,1200.05457780593,944.542666666666
2018-09-26,MJ3,1200.22680059596,944.542666666666
2018-09-27,MJ3,1200.39976555406,944.542666666666
2018-09-28,MJ3,1200.57327032688,944.542666666666
2018-09-29,MJ3,1200.74711256105,944.542666666666
2018-09-30,MJ3,1200.92108990321,944.542666666666
2018-10-01,MJ3,1201.095,944.542666666666
2018-10-02,MJ3,1201.26864624412,944.542666666666
2018-10-03,MJ3,1201.44185501247,944.542666666666
2018-10-04,MJ3,1201.61445842799,944.542666666666
2018-10-05,MJ3,1201.78628861364,944.542666666666
2018-10-06,MJ3,1201.95717769237,944.542666666666
2018-10-07,MJ3,1202.12695778714,944.542666666666
2018-10-08,MJ3,1202.29546102089,944.542666666666
2018-10-09,MJ3,1202.46251951657,944.542666666666
2018-10-10,MJ3,1202.62796539715,944.542666666666
2018-10-11,MJ3,1202.79163078556,944.542666666666
2018-10-12,MJ3,1202.95334780476,944.542666666666
2018-10-13,MJ3,1203.1129485777,944.542666666666
2018-10-14,MJ3,1203.27026522733,944.542666666666
2018-10-15,MJ3,1203.42512987661,944.542666666666
2018-10-16,MJ3,1203.57737464849,944.542666666666
2018-10-17,MJ3,1203.72683166591,944.542666666666
2018-10-18,MJ3,1203.87333305183,944.542666666666
2018-10-19,MJ3,1204.0167109292,944.542666666666
2018-10-20,MJ3,1204.15679742098,944.542666666666
2018-10-21,MJ3,1204.2934246501,944.542666666666
2018-10-22,MJ3,1204.42642473954,944.542666666666
2018-10-23,MJ3,1204.55562981223,944.542666666666
2018-10-24,MJ3,1204.68087199113,944.542666666666
2018-10-25,MJ3,1204.80198339919,944.542666666666
2018-10-26,MJ3,1204.91879615936,944.542666666666
2018-10-27,MJ3,1205.03114239459,944.542666666666
2018-10-28,MJ3,1205.13885422784,944.542666666666
2018-10-29,MJ3,1205.24176378205,944.542666666666
2018-10-30,MJ3,1205.33970318018,944.542666666666
2018-10-31,MJ3,1205.43250454518,944.542666666666
2018-11-01,MJ3,1205.52,944.542666666666
2018-11-02,MJ3,1205.60209037332,944.542666666666
2018-11-03,MJ3,1205.67895131676,944.542666666666
2018-11-04,MJ3,1205.75082718765,944.542666666666
2018-11-05,MJ3,1205.81796234333,944.542666666666
2018-11-06,MJ3,1205.88060114115,944.542666666666
2018-11-07,MJ3,1205.93898793844,944.542666666666
2018-11-08,MJ3,1205.99336709254,944.542666666666
2018-11-09,MJ3,1206.04398296079,944.542666666666
2018-11-10,MJ3,1206.09107990054,944.542666666666
2018-11-11,MJ3,1206.13490226913,944.542666666666
2018-11-12,MJ3,1206.17569442389,944.542666666666
2018-11-13,MJ3,1206.21370072216,944.542666666666
2018-11-14,MJ3,1206.24916552129,944.542666666666
2018-11-15,MJ3,1206.28233317861,944.542666666666
2018-11-16,MJ3,1206.31344805147,944.542666666666
2018-11-17,MJ3,1206.34275449721,944.542666666666
2018-11-18,MJ3,1206.37049687316,944.542666666666
2018-11-19,MJ3,1206.39691953667,944.542666666666
2018-11-20,MJ3,1206.42226684507,944.542666666666
2018-11-21,MJ3,1206.44678315571,944.542666666666
2018-11-22,MJ3,1206.47071282593,944.542666666666
2018-11-23,MJ3,1206.49430021306,944.542666666666
2018-11-24,MJ3,1206.51778967446,944.542666666666
2018-11-25,MJ3,1206.54142556745,944.542666666666
2018-11-26,MJ3,1206.56545224938,944.542666666666
2018-11-27,MJ3,1206.59011407758,944.542666666666
2018-11-28,MJ3,1206.61565540941,944.542666666666
2018-11-29,MJ3,1206.64232060219,944.542666666666
2018-11-30,MJ3,1206.67035401328,944.542666666666
2018-12-01,MJ3,1206.7,944.542666666666
2018-12-02,MJ3,1206.73144007936,944.542666666666
2018-12-03,MJ3,1206.76460440695,944.542666666666
2018-12-04,MJ3,1206.79936029806,944.542666666666
2018-12-05,MJ3,1206.83557506793,944.542666666666
2018-12-06,MJ3,1206.87311603183,944.542666666666
2018-12-07,MJ3,1206.91185050503,944.542666666666
2018-12-08,MJ3,1206.95164580279,944.542666666666
2018-12-09,MJ3,1206.99236924036,944.542666666666
2018-12-10,MJ3,1207.03388813302,944.542666666666
2018-12-11,MJ3,1207.07606979603,944.542666666666
2018-12-12,MJ3,1207.11878154465,944.542666666666
2018-12-13,MJ3,1207.16189069414,944.542666666666
2018-12-14,MJ3,1207.20526455976,944.542666666666
2018-12-15,MJ3,1207.24877045678,944.542666666666
2018-12-16,MJ3,1207.29227570047,944.542666666666
2018-12-17,MJ3,1207.33564760607,944.542666666666
2018-12-18,MJ3,1207.37875348887,944.542666666666
2018-12-19,MJ3,1207.42146066412,944.542666666666
2018-12-20,MJ3,1207.46363644708,944.542666666666
2018-12-21,MJ3,1207.50514815301,944.542666666666
2018-12-22,MJ3,1207.54586309719,944.542666666666
2018-12-23,MJ3,1207.58564859487,944.542666666666
2018-12-24,MJ3,1207.62437196132,944.542666666666
2018-12-25,MJ3,1207.66190051179,944.542666666666
2018-12-26,MJ3,1207.69810156155,944.542666666666
2018-12-27,MJ3,1207.73284242588,944.542666666666
2018-12-28,MJ3,1207.76599042001,944.542666666666
2018-12-29,MJ3,1207.79741285923,944.542666666666
2018-12-30,MJ3,1207.82697705879,944.542666666666
2018-12-31,MJ3,1207.85455033396,944.542666666666
2019-01-01,MJ3,1207.88,944.542666666666
2019-01-02,MJ3,1207.90326615584,944.542666666666
2019-01-03,MJ3,1207.92458003512,944.542666666666
2019-01-04,MJ3,1207.94424565514,944.542666666666
2019-01-05,MJ3,1207.96256703319,944.542666666666
2019-01-06,MJ3,1207.97984818658,944.542666666666
2019-01-07,MJ3,1207.99639313262,944.542666666666
2019-01-08,MJ3,1208.0125058886,944.542666666666
2019-01-09,MJ3,1208.02849047182,944.542666666666
2019-01-10,MJ3,1208.04465089959,944.542666666666
2019-01-11,MJ3,1208.06129118922,944.542666666666
2019-01-12,MJ3,1208.07871535799,944.542666666666
2019-01-13,MJ3,1208.09722742321,944.542666666666
2019-01-14,MJ3,1208.11713140219,944.542666666666
2019-01-15,MJ3,1208.13873131223,944.542666666666
2019-01-16,MJ3,1208.16233117063,944.542666666666
2019-01-17,MJ3,1208.18823499468,944.542666666666
2019-01-18,MJ3,1208.2167468017,944.542666666666
2019-01-19,MJ3,1208.24817060898,944.542666666666
2019-01-20,MJ3,1208.28281043383,944.542666666666
2019-01-21,MJ3,1208.32097029354,944.542666666666
2019-01-22,MJ3,1208.36295420543,944.542666666666
2019-01-23,MJ3,1208.40906618678,944.542666666666
2019-01-24,MJ3,1208.45961025491,944.542666666666
2019-01-25,MJ3,1208.51489042712,944.542666666666
2019-01-26,MJ3,1208.5752107207,944.542666666666
2019-01-27,MJ3,1208.64087515296,944.542666666666
2019-01-28,MJ3,1208.7121877412,944.542666666666
2019-01-29,MJ3,1208.78945250272,944.542666666666
2019-01-30,MJ3,1208.87297345483,944.542666666666
2019-01-31,MJ3,1208.96305461482,944.542666666666
2019-02-01,MJ3,1209.06,944.542666666666
2019-02-02,MJ3,1209.16400836818,944.542666666666
2019-02-03,MJ3,1209.27485743917,944.542666666666
2019-02-04,MJ3,1209.3922196733,944.542666666666
2019-02-05,MJ3,1209.51576753089,944.542666666666
2019-02-06,MJ3,1209.64517347229,944.542666666666
2019-02-07,MJ3,1209.78010995779,944.542666666666
2019-02-08,MJ3,1209.92024944775,944.542666666666
2019-02-09,MJ3,1210.06526440247,944.542666666666
2019-02-10,MJ3,1210.21482728228,944.542666666666
2019-02-11,MJ3,1210.36861054752,944.542666666666
2019-02-12,MJ3,1210.5262866585,944.542666666666
2019-02-13,MJ3,1210.68752807556,944.542666666666
2019-02-14,MJ3,1210.85200725901,944.542666666666
2019-02-15,MJ3,1211.01939666919,944.542666666666
2019-02-16,MJ3,1211.18936876642,944.542666666666
2019-02-17,MJ3,1211.36159601102,944.542666666666
2019-02-18,MJ3,1211.53575086332,944.542666666666
2019-02-19,MJ3,1211.71150578365,944.542666666666
2019-02-20,MJ3,1211.88853323233,944.542666666666
2019-02-21,MJ3,1212.06650566968,944.542666666666
2019-02-22,MJ3,1212.24509555604,944.542666666666
2019-02-23,MJ3,1212.42397535173,944.542666666666
2019-02-24,MJ3,1212.60281751707,944.542666666666
2019-02-25,MJ3,1212.7812945124,944.542666666666
2019-02-26,MJ3,1212.95907879802,944.542666666666
2019-02-27,MJ3,1213.13584283428,944.542666666666
2019-02-28,MJ3,1213.3112590815,944.542666666666
2019-03-01,MJ3,1213.485,944.542666666666
2019-03-02,MJ3,1213.65679367265,944.542666666666
2019-03-03,MJ3,1213.82659067246,944.542666666666
2019-03-04,MJ3,1213.99439719498,944.542666666666
2019-03-05,MJ3,1214.16021943578,944.542666666666
2019-03-06,MJ3,1214.3240635904,944.542666666666
2019-03-07,MJ3,1214.48593585441,944.542666666666
2019-03-08,MJ3,1214.64584242335,944.542666666666
2019-03-09,MJ3,1214.80378949277,944.542666666666
2019-03-10,MJ3,1214.95978325825,944.542666666666
2019-03-11,MJ3,1215.11382991532,944.542666666666
2019-03-12,MJ3,1215.26593565954,944.542666666666
2019-03-13,MJ3,1215.41610668648,944.542666666666
2019-03-14,MJ3,1215.56434919167,944.542666666666
2019-03-15,MJ3,1215.71066937068,944.542666666666
2019-03-16,MJ3,1215.85507341906,944.542666666666
2019-03-17,MJ3,1215.99756753237,944.542666666666
2019-03-18,MJ3,1216.13815790615,944.542666666666
2019-03-19,MJ3,1216.27685073597,944.542666666666
2019-03-20,MJ3,1216.41365221738,944.542666666666
2019-03-21,MJ3,1216.54856854593,944.542666666666
2019-03-22,MJ3,1216.68160591718,944.542666666666
2019-03-23,MJ3,1216.81277052668,944.542666666666
2019-03-24,MJ3,1216.94206856998,944.542666666666
2019-03-25,MJ3,1217.06950624265,944.542666666666
2019-03-26,MJ3,1217.19508974024,944.542666666666
2019-03-27,MJ3,1217.31882525829,944.542666666666
2019-03-28,MJ3,1217.44071899236,944.542666666666
2019-03-29,MJ3,1217.56077713802,944.542666666666
2019-03-30,MJ3,1217.67900589081,944.542666666666
2019-03-31,MJ3,1217.79541144628,944.542666666666
2019-04-01,MJ3,1217.91,944.542666666666
2019-04-02,MJ3,1218.02278984082,944.542666666666
2019-04-03,MJ3,1218.13384763083,944.542666666666
2019-04-04,MJ3,1218.24325212541,944.542666666666
2019-04-05,MJ3,1218.35108207995,944.542666666666
2019-04-06,MJ3,1218.45741624985,944.542666666666
2019-04-07,MJ3,1218.56233339049,944.542666666666
2019-04-08,MJ3,1218.66591225725,944.542666666666
2019-04-09,MJ3,1218.76823160554,944.542666666666
2019-04-10,MJ3,1218.86937019074,944.542666666666
2019-04-11,MJ3,1218.96940676824,944.542666666666
2019-04-12,MJ3,1219.06842009342,944.542666666666
2019-04-13,MJ3,1219.16648892168,944.542666666666
2019-04-14,MJ3,1219.26369200841,944.542666666666
2019-04-15,MJ3,1219.36010810899,944.542666666666
2019-04-16,MJ3,1219.45581597881,944.542666666666
2019-04-17,MJ3,1219.55089437327,944.542666666666
2019-04-18,MJ3,1219.64542204775,944.542666666666
2019-04-19,MJ3,1219.73947775764,944.542666666666
2019-04-20,MJ3,1219.83314025833,944.542666666666
2019-04-21,MJ3,1219.92648830521,944.542666666666
2019-04-22,MJ3,1220.01960065367,944.542666666666
2019-04-23,MJ3,1220.11255605909,944.542666666666
2019-04-24,MJ3,1220.20543327687,944.542666666666
2019-04-25,MJ3,1220.2983110624,944.542666666666
2019-04-26,MJ3,1220.39126817106,944.542666666666
2019-04-27,MJ3,1220.48438335824,944.542666666666
2019-04-28,MJ3,1220.57773537934,944.542666666666
2019-04-29,MJ3,1220.67140298974,944.542666666666
2019-04-30,MJ3,1220.76546494483,944.542666666666
2019-05-01,MJ3,1220.86,944.542666666666
2019-05-02,MJ3,1220.95506526203,944.542666666666
2019-05-03,MJ3,1221.05063124325,944.542666666666
2019-05-04,MJ3,1221.1466468074,944.542666666666
2019-05-05,MJ3,1221.2430608182,944.542666666666
2019-05-06,MJ3,1221.33982213937,944.542666666666
2019-05-07,MJ3,1221.43687963464,944.542666666666
2019-05-08,MJ3,1221.53418216774,944.542666666666
2019-05-09,MJ3,1221.6316786024,944.542666666666
2019-05-10,MJ3,1221.72931780234,944.542666666666
2019-05-11,MJ3,1221.82704863129,944.542666666666
2019-05-12,MJ3,1221.92481995297,944.542666666666
2019-05-13,MJ3,1222.02258063112,944.542666666666
2019-05-14,MJ3,1222.12027952945,944.542666666666
2019-05-15,MJ3,1222.2178655117,944.542666666666
2019-05-16,MJ3,1222.31528744159,944.542666666666
2019-05-17,MJ3,1222.41249418285,944.542666666666
2019-05-18,MJ3,1222.5094345992,944.542666666666
2019-05-19,MJ3,1222.60605755437,944.542666666666
2019-05-20,MJ3,1222.7023119121,944.542666666666
2019-05-21,MJ3,1222.79814653609,944.542666666666
2019-05-22,MJ3,1222.89351029009,944.542666666666
2019-05-23,MJ3,1222.98835203782,944.542666666666
2019-05-24,MJ3,1223.082620643,944.542666666666
2019-05-25,MJ3,1223.17626496936,944.542666666666
2019-05-26,MJ3,1223.26923388063,944.542666666666
2019-05-27,MJ3,1223.36147624054,944.542666666666
2019-05-28,MJ3,1223.4529409128,944.542666666666
2019-05-29,MJ3,1223.54357676115,944.542666666666
2019-05-30,MJ3,1223.63333264932,944.542666666666
2019-05-31,MJ3,1223.72215744103,944.542666666666
2019-06-01,MJ3,1223.81,944.542666666666
2019-06-02,MJ3,1223.89684715654,944.542666666666
2019-06-03,MJ3,1223.98283760721,944.542666666666
2019-06-04,MJ3,1224.06814801516,944.542666666666
2019-06-05,MJ3,1224.15295504353,944.542666666666
2019-06-06,MJ3,1224.23743535546,944.542666666666
2019-06-07,MJ3,1224.32176561409,944.542666666666
2019-06-08,MJ3,1224.40612248257,944.542666666666
2019-06-09,MJ3,1224.49068262403,944.542666666666
2019-06-10,MJ3,1224.57562270161,944.542666666666
2019-06-11,MJ3,1224.66111937847,944.542666666666
2019-06-12,MJ3,1224.74734931773,944.542666666666
2019-06-13,MJ3,1224.83448918255,944.542666666666
2019-06-14,MJ3,1224.92271563606,944.542666666666
2019-06-15,MJ3,1225.01220534141,944.542666666666
2019-06-16,MJ3,1225.10313496173,944.542666666666
2019-06-17,MJ3,1225.19568116017,944.542666666666
2019-06-18,MJ3,1225.29002059987,944.542666666666
2019-06-19,MJ3,1225.38632994396,944.542666666666
2019-06-20,MJ3,1225.48478585561,944.542666666666
2019-06-21,MJ3,1225.58556499794,944.542666666666
2019-06-22,MJ3,1225.68884403409,944.542666666666
2019-06-23,MJ3,1225.79479962721,944.542666666666
2019-06-24,MJ3,1225.90360844044,944.542666666666
2019-06-25,MJ3,1226.01544713692,944.542666666666
2019-06-26,MJ3,1226.13049237979,944.542666666666
2019-06-27,MJ3,1226.2489208322,944.542666666666
2019-06-28,MJ3,1226.37090915728,944.542666666666
2019-06-29,MJ3,1226.49663401818,944.542666666666
2019-06-30,MJ3,1226.62627207804,944.542666666666
2019-07-01,MJ3,1226.76,944.542666666666
2019-07-02,MJ3,1226.89793308601,944.542666666666
2019-07-03,MJ3,1227.03994119325,944.542666666666
2019-07-04,MJ3,1227.1858328177,944.542666666666
2019-07-05,MJ3,1227.33541645536,944.542666666666
2019-07-06,MJ3,1227.48850060221,944.542666666666
2019-07-07,MJ3,1227.64489375423,944.542666666666
2019-07-08,MJ3,1227.80440440742,944.542666666666
2019-07-09,MJ3,1227.96684105777,944.542666666666
2019-07-10,MJ3,1228.13201220125,944.542666666666
2019-07-11,MJ3,1228.29972633386,944.542666666666
2019-07-12,MJ3,1228.46979195158,944.542666666666
2019-07-13,MJ3,1228.6420175504,944.542666666666
2019-07-14,MJ3,1228.81621162631,944.542666666666
2019-07-15,MJ3,1228.99218267529,944.542666666666
2019-07-16,MJ3,1229.16973919334,944.542666666666
