month,column,role,precision_group,d4_tolerance,cubic_residual_tolerance,n_days,median_abs_d4,max_abs_d4,cubic_rmse,max_abs_cubic_residual,quadratic_rmse,month_passes_cubic_fingerprint
2017-05,maxT/℃,negative_control,negative_control,1e-09,1e-09,31,30.0,60.277777777777764,4.330739468665624,8.147577282674277,4.4719210378954255,False
2017-06,MJ9/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,30,1.0000000116860974e-05,4.0000000069539965e-05,2.7228725380067436e-06,4.736595769827545e-06,0.014380869185817255,True
2017-06,MJ1/mm,fingerprint_target,high_precision,1e-09,1e-09,30,2.2737367544323206e-13,6.821210263296962e-13,1.1556608631794088e-13,2.2737367544323206e-13,0.05060264277049338,True
2017-06,MJ3/mm,fingerprint_target,high_precision,1e-09,1e-09,30,2.0463630789890885e-12,5.002220859751105e-12,3.7361307306934997e-13,9.094947017729282e-13,0.017854163817643466,True
2017-06,ATU4/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,30,1.0000000024490419e-05,6.000000001904482e-05,2.5392257821760968e-06,4.970822402583508e-06,0.016012610959734226,True
2017-06,ATU5/mm,fingerprint_target,high_precision,1e-09,1e-09,30,2.1316282072803006e-13,5.115907697472721e-13,6.553448810306865e-14,1.4210854715202004e-13,0.032884553916521946,True
2017-06,ATU3/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,30,1.9999999992137418e-05,5.00000000727141e-05,2.5087736811950142e-06,5.314926340815873e-06,0.014538560667019884,True
2017-06,ATU2/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,30,1.9999999999242846e-05,4.0000000041118255e-05,2.3188796303261026e-06,5.376987601835026e-06,0.03372668366672914,True
2017-06,ATU1/mm,fingerprint_target,high_precision,1e-09,1e-09,30,1.0658141036401503e-13,4.831690603168681e-13,7.69226096663508e-14,1.7053025658242404e-13,0.0328209620725285,True
2017-06,GWT/m,fingerprint_target,high_precision,1e-09,1e-09,30,3.126388037344441e-13,6.821210263296962e-13,1.08846860229771e-13,2.2737367544323206e-13,0.08475796091107148,True
2017-06,Rainfall/mm,negative_control,negative_control,1e-09,1e-09,30,46.75,333.0,20.868484964866635,53.749604251370286,30.553032493087773,False
2017-06,RWL/m,negative_control,negative_control,1e-09,1e-09,30,0.5900000000000603,1.9799999999999613,0.43436153161052476,0.8128567771576627,0.4566558774373362,False
2017-06,aveT/℃,negative_control,negative_control,1e-09,1e-09,30,8.88888888888889,18.66666666666668,2.3079153540010453,5.7612608597406485,2.5153606739581176,False
2017-06,minT/℃,negative_control,negative_control,1e-09,1e-09,30,3.1666666666666643,6.888888888888886,1.3628418930377206,3.1956606812990422,1.4426574346048,False
2017-06,maxT/℃,negative_control,negative_control,1e-09,1e-09,30,17.833333333333357,42.611111111111114,4.154663424970529,9.269942139643042,4.373689339505352,False
2017-07,MJ9/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,31,1.0000000031595846e-05,3.0000000151630957e-05,2.8036662145626776e-06,4.474505090001912e-06,2.8843330856834003e-06,True
2017-07,MJ1/mm,fingerprint_target,high_precision,1e-09,1e-09,31,2.2737367544323206e-13,6.821210263296962e-13,4.565773274990186e-13,7.958078640513122e-13,0.05509216946068294,True
2017-07,MJ3/mm,fingerprint_target,high_precision,1e-09,1e-09,31,2.2737367544323206e-12,6.139089236967266e-12,7.213343805347286e-13,1.5916157281026244e-12,0.008102501923449048,True
2017-07,ATU4/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,31,3.000000000952241e-05,4.999999997323812e-05,2.7391221187297004e-06,5.272257340038777e-06,0.00903345188502824,True
2017-07,ATU5/mm,fingerprint_target,high_precision,1e-09,1e-09,31,1.9895196601282805e-13,5.968558980384842e-13,8.958694076407913e-14,1.7053025658242404e-13,0.39521744501303907,True
2017-07,ATU3/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,31,2.99999999811007e-05,7.000000005064066e-05,3.2686080999646297e-06,5.502117659261785e-06,0.01729286214995796,True
2017-07,ATU2/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,31,9.999999974752427e-06,3.000000000952241e-05,2.877642869466745e-06,5.358984793701893e-06,0.008759008157984102,True
2017-07,ATU1/mm,fingerprint_target,high_precision,1e-09,1e-09,31,1.9895196601282805e-13,7.815970093361102e-13,1.0816643560838292e-13,1.7053025658242404e-13,0.5231135467733918,True
2017-07,GWT/m,fingerprint_target,high_precision,1e-09,1e-09,31,3.979039320256561e-13,7.389644451905042e-13,1.468873908630898e-13,2.8421709430404007e-13,0.07039315754155673,True
2017-07,Rainfall/mm,negative_control,negative_control,1e-09,1e-09,31,0.0,439.0,21.34921237491543,61.72784860480735,27.46191992992167,False
2017-07,RWL/m,negative_control,negative_control,1e-09,1e-09,31,0.48999999999995225,3.4699999999999704,0.5813563488708304,1.2751675807343474,1.4955202761313926,False
2017-07,aveT/℃,negative_control,negative_control,1e-09,1e-09,31,5.0555555555555465,30.833333333333282,2.1418529707992886,4.826940518513691,2.4029051553729506,False
2017-07,minT/℃,negative_control,negative_control,1e-09,1e-09,31,4.333333333333332,13.388888888888886,1.113891677277893,2.315818782935029,1.1440062728093425,False
2017-07,maxT/℃,negative_control,negative_control,1e-09,1e-09,31,5.222222222222243,48.66666666666667,3.1890769513608617,7.852524128942363,3.731388753968209,False
2017-08,MJ9/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,31,1.0000000031595846e-05,3.0000000151630957e-05,2.803666223837042e-06,4.4745050331584935e-06,2.884333086898739e-06,True
2017-08,MJ1/mm,fingerprint_target,high_precision,1e-09,1e-09,31,3.410605131648481e-13,1.5916157281026244e-12,4.556632578584777e-13,5.684341886080801e-13,0.013131192754308145,True
2017-08,MJ3/mm,fingerprint_target,high_precision,1e-09,1e-09,31,3.183231456205249e-12,5.4569682106375694e-12,3.0559999915214894e-13,4.547473508864641e-13,0.057455397733861956,True
2017-08,ATU4/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,31,2.0000000006348273e-05,5.000000000165983e-05,3.0359734310115545e-06,5.060167836745677e-06,0.6342712367904846,True
2017-08,ATU5/mm,fingerprint_target,high_precision,1e-09,1e-09,31,1.4210854715202004e-13,7.105427357601002e-13,8.167503530183918e-14,1.4210854715202004e-13,1.315074315926098,True
2017-08,ATU3/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,31,1.9999999921083145e-05,6.000000004746653e-05,3.1007695627746078e-06,5.206066958862721e-06,0.7304780343816268,True
2017-08,ATU2/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,31,1.9999999977926564e-05,6.000000001904482e-05,3.0885239871395657e-06,6.145308617533374e-06,0.6634269039609734,True
2017-08,ATU1/mm,fingerprint_target,high_precision,1e-09,1e-09,31,2.8421709430404007e-13,7.673861546209082e-13,3.386068085440403e-14,5.684341886080802e-14,1.7198714186210677,True
2017-08,GWT/m,fingerprint_target,high_precision,1e-09,1e-09,31,2.8421709430404007e-13,7.958078640513122e-13,2.2274236176511815e-13,2.8421709430404007e-13,0.1130655962689405,True
2017-08,Rainfall/mm,negative_control,negative_control,1e-09,1e-09,31,17.0,207.0,18.30641184961056,57.70273008333692,29.718566579069932,False
2017-08,RWL/m,negative_control,negative_control,1e-09,1e-09,31,0.42000000000004434,3.3500000000000796,0.6092762962527862,0.998152492668595,0.8626130589425037,False
2017-08,aveT/℃,negative_control,negative_control,1e-09,1e-09,31,7.388888888888889,26.77777777777777,1.7996259315296046,4.323533666508709,2.5282377304045065,False
2017-08,minT/℃,negative_control,negative_control,1e-09,1e-09,31,4.611111111111121,8.500000000000007,1.0734969691590277,2.12995467004005,1.4891375439771946,False
2017-08,maxT/℃,negative_control,negative_control,1e-09,1e-09,31,6.166666666666686,37.0,2.745623724690707,5.333599275487295,3.337297551286153,False
2017-09,MJ9/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,30,9.999999974752427e-06,4.0000000012696546e-05,2.5240555391897137e-06,5.458184034523583e-06,0.05653783728799059,True
2017-09,MJ1/mm,fingerprint_target,high_precision,1e-09,1e-09,30,3.410605131648481e-13,7.958078640513122e-13,3.1953889725980836e-13,4.547473508864641e-13,0.09186077325554978,True
2017-09,MJ3/mm,fingerprint_target,high_precision,1e-09,1e-09,30,1.3642420526593924e-12,4.774847184307873e-12,5.460125265116669e-13,1.3642420526593924e-12,0.1904784608932924,True
2017-09,ATU4/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,30,1.999999990687229e-05,3.0000000094787538e-05,3.125214425097602e-06,5.355491936143153e-06,3.581399900029058,True
2017-09,ATU5/mm,fingerprint_target,high_precision,1e-09,1e-09,30,3.126388037344441e-13,6.821210263296962e-13,9.900115460075185e-14,1.7053025658242404e-13,1.8347809109001305,True
2017-09,ATU3/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,30,2.9999999867413862e-05,6.000000001904482e-05,2.8625287773078014e-06,5.529364671019721e-06,6.3169332546944865,True
2017-09,ATU2/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,30,1.999999996371571e-05,6.000000004746653e-05,3.040167868971845e-06,5.786021830544996e-06,4.48914923133226,True
2017-09,ATU1/mm,fingerprint_target,high_precision,1e-09,1e-09,30,2.7000623958883807e-13,8.526512829121202e-13,6.095777561519986e-14,1.7053025658242404e-13,2.422263390337729,True
2017-09,GWT/m,fingerprint_target,high_precision,1e-09,1e-09,30,1.9895196601282805e-13,6.252776074688882e-13,9.397806303572334e-14,2.2737367544323206e-13,0.15795942709941418,True
2017-09,Rainfall/mm,negative_control,negative_control,1e-09,1e-09,30,25.0,917.0,50.995040026606354,140.344658901639,69.47438756337095,False
2017-09,RWL/m,negative_control,negative_control,1e-09,1e-09,30,0.42500000000011084,3.240000000000066,1.3351319725154527,2.292420042230674,1.4505313174575754,False
2017-09,aveT/℃,negative_control,negative_control,1e-09,1e-09,30,5.4166666666666305,23.72222222222221,1.919668300695697,4.717024952130306,1.9645714021409826,False
2017-09,minT/℃,negative_control,negative_control,1e-09,1e-09,30,4.944444444444443,13.833333333333332,1.1110195003743726,3.3056643996747397,1.1419637753961969,False
2017-09,maxT/℃,negative_control,negative_control,1e-09,1e-09,30,10.361111111111107,34.38888888888887,3.242054219303576,8.634214796736448,3.438846762851611,False
2017-10,MJ9/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,31,2.000000017687853e-05,6.0000000189575076e-05,2.810396499138763e-06,5.53251379642461e-06,0.014601268301642307,True
2017-10,MJ1/mm,fingerprint_target,high_precision,1e-09,1e-09,31,3.410605131648481e-13,1.2505552149377763e-12,3.4470832295159813e-13,6.821210263296962e-13,0.10027256864013805,True
2017-10,MJ3/mm,fingerprint_target,high_precision,1e-09,1e-09,31,2.0463630789890885e-12,5.229594535194337e-12,3.629717964019303e-13,6.821210263296962e-13,0.20025943941876923,True
2017-10,ATU4/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,31,2.0000000006348273e-05,5.000000001587068e-05,2.659590210764486e-06,5.648001831559668e-06,0.009796241486235556,True
2017-10,ATU5/mm,fingerprint_target,high_precision,1e-09,1e-09,31,3.410605131648481e-13,9.663381206337363e-13,1.720515200456908e-13,3.979039320256561e-13,1.2725542732176147,True
2017-10,ATU3/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,31,2.0000000006348273e-05,5.99999999622014e-05,2.9139584882596966e-06,5.706258320969937e-06,0.02238397895160497,True
2017-10,ATU2/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,31,1.9999999892661435e-05,4.0000000126383384e-05,2.606160725930014e-06,4.778735331001371e-06,0.009485760528540334,True
2017-10,ATU1/mm,fingerprint_target,high_precision,1e-09,1e-09,31,3.410605131648481e-13,6.821210263296962e-13,1.0003108060665451e-13,2.2737367544323206e-13,1.6637850362618147,True
2017-10,GWT/m,fingerprint_target,high_precision,1e-09,1e-09,31,2.8421709430404007e-13,7.389644451905042e-13,1.3886257299473645e-13,2.2737367544323206e-13,0.1155722534284605,True
2017-10,Rainfall/mm,negative_control,negative_control,1e-09,1e-09,31,0.5,306.0,20.461534702042943,53.09753558618309,20.667474775030104,False
2017-10,RWL/m,negative_control,negative_control,1e-09,1e-09,31,0.38999999999998636,1.1000000000001364,0.6192676156744031,1.629711659716918,0.6873689794519551,False
2017-10,aveT/℃,negative_control,negative_control,1e-09,1e-09,31,7.111111111111104,14.6666666666667,2.5564898226104,7.133302451327374,2.575450769335818,False
2017-10,minT/℃,negative_control,negative_control,1e-09,1e-09,31,2.8888888888888893,16.833333333333343,1.926670362286842,5.238945762010598,1.9353664128089,False
2017-10,maxT/℃,negative_control,negative_control,1e-09,1e-09,31,15.000000000000004,34.11111111111111,3.7549012334485243,8.744191117812946,3.865450927838197,False
2017-11,MJ9/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,30,1.9999999921083145e-05,4.0000000069539965e-05,2.4905661524391133e-06,4.567360861074121e-06,2.7094068790783395e-05,True
2017-11,MJ1/mm,fingerprint_target,high_precision,1e-09,1e-09,30,5.684341886080801e-13,1.2505552149377763e-12,1.0983191976712259e-13,3.410605131648481e-13,0.027981793502542984,True
2017-11,MJ3/mm,fingerprint_target,high_precision,1e-09,1e-09,30,5.684341886080801e-13,4.774847184307873e-12,3.8046893065896964e-13,6.821210263296962e-13,0.050318505503139516,True
2017-11,ATU4/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,30,1.00000000458067e-05,4.0000000041118255e-05,2.3412059690379052e-06,3.866379813644016e-06,0.026899498346613728,True
2017-11,ATU5/mm,fingerprint_target,high_precision,1e-09,1e-09,30,2.8421709430404007e-13,8.526512829121202e-13,2.5695069735602116e-13,5.115907697472721e-13,0.4616880885132637,True
2017-11,ATU3/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,30,1.500000001897206e-05,4.000000024007022e-05,2.733238519624613e-06,5.515378120435344e-06,0.013315273928976221,True
2017-11,ATU2/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,30,1.0000000116860974e-05,4.999999998744897e-05,2.3041999451737925e-06,4.123036603687069e-06,0.004537917105659677,True
2017-11,ATU1/mm,fingerprint_target,high_precision,1e-09,1e-09,30,1.7053025658242404e-13,5.115907697472721e-13,1.3728989970890324e-13,4.547473508864641e-13,0.4582334512567668,True
2017-11,GWT/m,fingerprint_target,high_precision,1e-09,1e-09,30,3.126388037344441e-13,9.663381206337363e-13,1.016845989170083e-13,2.2737367544323206e-13,0.013159806654571164,True
2017-11,Rainfall/mm,negative_control,negative_control,1e-09,1e-09,30,0.0,35.0,2.682821578457224,9.630340108538107,2.6909404365181318,False
2017-11,RWL/m,negative_control,negative_control,1e-09,1e-09,30,0.1099999999999568,0.3200000000001353,0.14911067042607282,0.2989047688602682,0.16590546779776225,False
2017-11,aveT/℃,negative_control,negative_control,1e-09,1e-09,30,4.3888888888888955,16.444444444444485,1.2259236604390529,3.4328809396291753,1.3924883968220683,False
2017-11,minT/℃,negative_control,negative_control,1e-09,1e-09,30,4.333333333333338,12.49999999999999,1.2391688548672852,3.473980983151673,1.3847203179036924,False
2017-11,maxT/℃,negative_control,negative_control,1e-09,1e-09,30,7.138888888888886,21.33333333333335,2.2043687963545837,4.2615713238225865,2.322650984389076,False
2017-12,MJ9/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,31,1.0000000202126103e-05,4.9999999873762135e-05,2.3355418099508596e-06,5.750053446718084e-06,0.004079724721133898,True
2017-12,MJ1/mm,fingerprint_target,high_precision,1e-09,1e-09,31,2.2737367544323206e-13,6.821210263296962e-13,4.4172529155916887e-13,6.821210263296962e-13,0.013908873296263537,True
2017-12,MJ3/mm,fingerprint_target,high_precision,1e-09,1e-09,31,2.7284841053187847e-12,4.774847184307873e-12,8.872179800949075e-13,1.5916157281026244e-12,0.006388128816222014,True
2017-12,ATU4/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,31,1.0000000060017555e-05,6.000000004746653e-05,2.334048117183349e-06,5.230968014302562e-06,0.1267530080784772,True
2017-12,ATU5/mm,fingerprint_target,high_precision,1e-09,1e-09,31,2.8421709430404007e-13,1.0231815394945443e-12,2.0697612641353838e-13,2.8421709430404007e-13,0.20012723069978663,True
2017-12,ATU3/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,31,1.9999999892661435e-05,4.9999999930605554e-05,2.533519152238066e-06,5.470531618811947e-06,0.03139256218615841,True
2017-12,ATU2/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,31,2.9999999810570444e-05,5.000000004429239e-05,2.809832735956149e-06,5.2337713896122295e-06,0.006075961327608148,True
2017-12,ATU1/mm,fingerprint_target,high_precision,1e-09,1e-09,31,2.2737367544323206e-13,1.0231815394945443e-12,9.577246819097035e-14,1.7053025658242404e-13,0.1579266319946462,True
2017-12,GWT/m,fingerprint_target,high_precision,1e-09,1e-09,31,1.7053025658242404e-13,6.252776074688882e-13,2.1896679400496688e-13,3.410605131648481e-13,0.011664840174515695,True
2017-12,Rainfall/mm,negative_control,negative_control,1e-09,1e-09,31,0.0,48.5,3.6862586563167974,11.794379375777002,4.0025456970851545,False
2017-12,RWL/m,negative_control,negative_control,1e-09,1e-09,31,0.06999999999996476,0.3399999999998329,0.08263063561799314,0.1444654562705523,0.14339124449813784,False
2017-12,aveT/℃,negative_control,negative_control,1e-09,1e-09,31,3.777777777777752,11.555555555555584,0.8426578088494595,1.9398717099675657,0.857352375182584,False
2017-12,minT/℃,negative_control,negative_control,1e-09,1e-09,31,3.333333333333318,16.777777777777793,1.0742427471790208,2.964213637388081,1.161115863697426,False
2017-12,maxT/℃,negative_control,negative_control,1e-09,1e-09,31,7.4444444444444535,37.50000000000001,1.5535055616817344,3.717529528749509,1.557932454520616,False
2018-01,MJ9/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,31,1.9999999892661435e-05,5.000000021482265e-05,2.969063552204891e-06,5.077358594007819e-06,0.021898310720951105,True
2018-01,MJ1/mm,fingerprint_target,high_precision,1e-09,1e-09,31,3.410605131648481e-13,1.1368683772161603e-12,5.161545601370724e-13,7.958078640513122e-13,0.023748247942574033,True
2018-01,MJ3/mm,fingerprint_target,high_precision,1e-09,1e-09,31,1.5916157281026244e-12,4.320099833421409e-12,6.784437972429334e-13,1.1368683772161603e-12,0.014198637884934976,True
2018-01,ATU4/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,31,1.9999999864239726e-05,4.9999999930605554e-05,2.338939139995517e-06,4.665886990551371e-06,0.006040173299996643,True
2018-01,ATU5/mm,fingerprint_target,high_precision,1e-09,1e-09,31,1.7053025658242404e-13,7.389644451905042e-13,5.142325668590296e-13,8.526512829121202e-13,0.000776920638693156,True
2018-01,ATU3/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,31,1.9999999778974598e-05,4.999999998744897e-05,2.5852737830864595e-06,4.573768762838881e-06,0.0034477374602615587,True
2018-01,ATU2/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,31,1.9999999835818016e-05,4.00000001832268e-05,1.995555380577488e-06,4.535974255759356e-06,0.01580313697739848,True
2018-01,ATU1/mm,fingerprint_target,high_precision,1e-09,1e-09,31,2.8421709430404007e-13,7.389644451905042e-13,7.908151288123149e-14,1.7053025658242404e-13,0.04618681687168184,True
2018-01,GWT/m,fingerprint_target,high_precision,1e-09,1e-09,31,2.8421709430404007e-13,1.0800249583553523e-12,2.0418758825459792e-13,3.410605131648481e-13,0.00027690462957654814,True
2018-01,Rainfall/mm,negative_control,negative_control,1e-09,1e-09,31,4.0,48.5,4.622416734240767,12.387150309613187,4.7025655953503165,False
2018-01,RWL/m,negative_control,negative_control,1e-09,1e-09,31,0.09000000000008868,0.3900000000000716,0.050402168113909906,0.13451555650058822,0.09110362111556355,False
2018-01,aveT/℃,negative_control,negative_control,1e-09,1e-09,31,3.777777777777777,10.333333333333307,2.215695040000662,4.800232209882642,2.4107997877350065,False
2018-01,minT/℃,negative_control,negative_control,1e-09,1e-09,31,5.722222222222224,16.499999999999986,1.9257004433306077,4.217999492074432,2.559889560562186,False
2018-01,maxT/℃,negative_control,negative_control,1e-09,1e-09,31,12.666666666666684,33.44444444444446,3.2302148616146003,7.079006754385453,3.2409493168435985,False
2018-02,MJ9/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,28,1.0000000088439265e-05,3.999999989900971e-05,2.5330451599217812e-06,5.4270179248305794e-06,0.016759572028208443,True
2018-02,MJ1/mm,fingerprint_target,high_precision,1e-09,1e-09,28,2.2737367544323206e-13,5.684341886080801e-13,4.104663911318478e-13,9.094947017729282e-13,0.07495288575919508,True
2018-02,MJ3/mm,fingerprint_target,high_precision,1e-09,1e-09,28,1.2505552149377763e-12,2.9558577807620168e-12,8.889617014447146e-13,1.8189894035458565e-12,0.031329851928043155,True
2018-02,ATU4/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,28,2.0000000020559128e-05,5.000000001587068e-05,2.7883532718248655e-06,5.162376879752628e-06,0.00029257484338585544,True
2018-02,ATU5/mm,fingerprint_target,high_precision,1e-09,1e-09,28,3.410605131648481e-13,8.526512829121202e-13,2.8684411227621863e-13,7.958078640513122e-13,0.01588348501137646,True
2018-02,ATU3/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,28,1.9999999949504854e-05,3.999999995585313e-05,2.6939450259720503e-06,5.368670713323809e-06,0.00024359534065552155,True
2018-02,ATU2/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,28,1.9999999892661435e-05,4.0000000012696546e-05,2.7155623538426182e-06,4.77648899277483e-06,0.000858096259544689,True
2018-02,ATU1/mm,fingerprint_target,high_precision,1e-09,1e-09,28,2.5579538487363607e-13,1.0231815394945443e-12,2.6291452891463833e-13,5.115907697472721e-13,0.0031052105672397705,True
2018-02,GWT/m,fingerprint_target,high_precision,1e-09,1e-09,28,2.5579538487363607e-13,6.252776074688882e-13,1.6185052173304574e-13,3.979039320256561e-13,0.0006484998669492485,True
2018-02,Rainfall/mm,negative_control,negative_control,1e-09,1e-09,28,2.25,42.0,3.3172978538113758,6.71925338287963,4.0085967553501485,False
2018-02,RWL/m,negative_control,negative_control,1e-09,1e-09,28,0.09000000000004604,0.8400000000000603,0.07227671193931236,0.18593259367011683,0.15014005465569993,False
2018-02,aveT/℃,negative_control,negative_control,1e-09,1e-09,28,4.38888888888888,13.88888888888886,1.2939464555972158,3.014530306892194,1.3134773756836438,False
2018-02,minT/℃,negative_control,negative_control,1e-09,1e-09,28,2.1111111111111023,9.722222222222218,1.215560514249436,2.431140420573121,1.219632182738217,False
2018-02,maxT/℃,negative_control,negative_control,1e-09,1e-09,28,7.916666666666665,36.277777777777786,2.636888761308353,6.074885433988138,2.6833913757203804,False
2018-03,MJ9/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,31,2.000000012003511e-05,3.999999995585313e-05,2.0334491869169087e-06,4.185473642337456e-06,0.009181607122336814,True
2018-03,MJ1/mm,fingerprint_target,high_precision,1e-09,1e-09,31,2.2737367544323206e-13,7.958078640513122e-13,6.60697525676455e-13,7.958078640513122e-13,0.09512338651681572,True
2018-03,MJ3/mm,fingerprint_target,high_precision,1e-09,1e-09,31,2.2737367544323206e-12,5.229594535194337e-12,8.54665927351416e-13,1.3642420526593924e-12,0.036454538801142286,True
2018-03,ATU4/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,31,1.0000000060017555e-05,3.000000000952241e-05,2.5601482696437716e-06,4.825318455914385e-06,0.0034047416346261335,True
2018-03,ATU5/mm,fingerprint_target,high_precision,1e-09,1e-09,31,1.7053025658242404e-13,3.979039320256561e-13,1.365921872244532e-13,2.2737367544323206e-13,0.04088761742604549,True
2018-03,ATU3/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,31,1.9999999949504854e-05,5.0000000328509486e-05,2.747271586316855e-06,5.60112056291473e-06,0.012385734195247343,True
2018-03,ATU2/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,31,1.999999966528776e-05,4.99999997600753e-05,2.5767655756260228e-06,5.351378206341906e-06,0.005149504555059829,True
2018-03,ATU1/mm,fingerprint_target,high_precision,1e-09,1e-09,31,2.8421709430404007e-13,7.958078640513122e-13,1.7829914620627682e-13,3.410605131648481e-13,0.05963929144604699,True
2018-03,GWT/m,fingerprint_target,high_precision,1e-09,1e-09,31,2.2737367544323206e-13,6.821210263296962e-13,7.973780224948174e-14,1.7053025658242404e-13,0.0198772702424969,True
2018-03,Rainfall/mm,negative_control,negative_control,1e-09,1e-09,31,10.5,81.0,6.210036094859202,14.377458168017995,7.226050363106812,False
2018-03,RWL/m,negative_control,negative_control,1e-09,1e-09,31,0.0900000000001171,1.3300000000000125,0.08732894443051673,0.21649520709283365,0.10809311950996196,False
2018-03,aveT/℃,negative_control,negative_control,1e-09,1e-09,31,4.999999999999977,17.722222222222175,2.245366890259696,5.104934172914129,2.321671362151674,False
2018-03,minT/℃,negative_control,negative_control,1e-09,1e-09,31,4.66666666666665,20.500000000000007,1.8755823632218964,5.424057033067038,1.8838036234193003,False
2018-03,maxT/℃,negative_control,negative_control,1e-09,1e-09,31,7.222222222222214,34.44444444444444,3.608434153840718,8.112463995777995,3.902078904001452,False
2018-04,MJ9/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,30,2.0000000034769982e-05,5.000000015797923e-05,2.9724256154113984e-06,5.285568533963669e-06,0.0003259985637051277,True
2018-04,MJ1/mm,fingerprint_target,high_precision,1e-09,1e-09,30,1.7053025658242404e-13,9.094947017729282e-13,2.482090302663712e-13,4.547473508864641e-13,0.03577822774896031,True
2018-04,MJ3/mm,fingerprint_target,high_precision,1e-09,1e-09,30,2.3874235921539366e-12,5.229594535194337e-12,8.27131971513051e-13,1.3642420526593924e-12,0.011047046921844543,True
2018-04,ATU4/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,30,1.00000000458067e-05,4.0000000069539965e-05,2.194293383863934e-06,4.5069460270497075e-06,0.00299634673008174,True
2018-04,ATU5/mm,fingerprint_target,high_precision,1e-09,1e-09,30,2.2737367544323206e-13,9.094947017729282e-13,1.1923576132291505e-13,2.2737367544323206e-13,0.03403824052721422,True
2018-04,ATU3/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,30,2.0000000063191692e-05,4.9999999873762135e-05,2.631414354990444e-06,5.5656254289715434e-06,0.09211908650473981,True
2018-04,ATU2/mm,fingerprint_target,five_decimal_rounded,8e-05,1e-05,30,1.000000028739123e-05,5.999999990535798e-05,2.5511614711861346e-06,4.768761698414892e-06,0.027581738390235103,True
2018-04,ATU1/mm,fingerprint_target,high_precision,1e-09,1e-09,30,3.126388037344441e-13,8.526512829121202e-13,1.5909388768161785e-13,3.979039320256561e-13,0.05392286604129005,True
2018-04,GWT/m,fingerprint_target,high_precision,1e-09,1e-09,30,1.7053025658242404e-13,3.979039320256561e-13,9.511723266474241e-14,2.8421709430404007e-13,0.029291383132050184,True
2018-04,Rainfall/mm,negative_control,negative_control,1e-09,1e-09,30,10.25,76.5,11.288024567716828,40.12138318670568,12.675922437061905,False
2018-04,RWL/m,negative_control,negative_control,1e-09,1e-09,30,0.1150000000000091,0.8599999999998715,0.21450944059742272,0.3589818728627847,0.3392474865682237,False
2018-04,aveT/℃,negative_control,negative_control,1e-09,1e-09,30,13.305555555555559,47.88888888888889,3.3369714188209483,7.148053992348579,3.353378065962855,False
2018-04,minT/℃,negative_control,negative_control,1e-09,1e-09,30,4.416666666666687,22.111111111111125,2.501571834967067,6.808502561858148,2.6127287369000327,False
2018-04,maxT/℃,negative_control,negative_control,1e-09,1e-09,30,11.888888888888903,49.388888888888886,4.38341684348869,8.93196188747418,4.390825821076319,False
