artifact_status,formal_warning_output,vajont_used,decision_input_split,fold,method,scope,station,block,n,p50_bias_actual_minus_prediction_mean_mm,p50_bias_actual_minus_prediction_median_mm,p50_mae_mm,coverage_80,coverage_abs_error_to_0_8,normal_implied_coverage_80,width_mean_mm,interval_score_mean_mm,pinball_p10_mean_mm,pinball_p50_mean_mm,pinball_p90_mean_mm,pinball_three_quantile_mean_mm,z_median,green_rate,blue_rate,yellow_rate,orange_rate,red_rate
calibration_only_expert_review_not_formal,False,False,calibration,3,station_robust_location_only,station_macro,all,all,272,-0.02713781918,-0.02016464178,0.06274387623,0.7830882353,0.3169117647,0.7904411765,0.5362553217,0.6842934953,0.03685490786,0.03137193811,0.03157444167,0.03326709588,-0.422486066,0.5404411765,0.4595588235,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_robust_location_scale,overall_micro,all,all,272,-0.02713781918,-0.006409289426,0.06274387623,0.7095588235,0.09044117647,0.7058823529,0.174227415,0.3570641223,0.02332578055,0.03137193811,0.01238063168,0.02235945011,-0.08696769058,0.5404411765,0.4007352941,0.05882352941,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_robust_location_scale,station,MJ9,O1,34,-0.0638588531,-0.05474760439,0.0638588531,0.2647058824,0.5352941176,0.2647058824,0.101757011,0.3177813688,0.01965779592,0.03192942655,0.01212034096,0.02123585448,-1.46605666,1,0,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_robust_location_scale,station,MJ1,O1,34,-0.1844895681,-0.1659013828,0.1844895681,0,0.8,0,0.184572141,1.273226023,0.09797884934,0.09224478407,0.02934375292,0.07318912878,-2.412692705,1,0,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_robust_location_scale,station,MJ3,O1,34,0.02243370541,0.02256086302,0.02320361939,1,0.2,1,0.1456333057,0.1456333057,0.008649754916,0.01160180969,0.005913575651,0.00872171342,0.3976082409,0.08823529412,0.8823529412,0.02941176471,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_robust_location_scale,station,ATU4,O2,34,-0.0750016224,-0.06828418791,0.0750016224,0.5,0.3,0.5,0.1494414222,0.2967524378,0.01425816308,0.0375008112,0.0154170807,0.02239201833,-1.267442884,1,0,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_robust_location_scale,station,ATU5,O2,34,0.06279953817,0.06666730208,0.06470548968,1,0.2,1,0.2248733067,0.2248733067,0.0163068896,0.03235274484,0.00618044107,0.01828002517,0.7602020672,0.05882352941,0.7352941176,0.2058823529,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_robust_location_scale,station,ATU3,O2,34,-0.02156323405,-0.01732371065,0.03082454069,1,0.2,1,0.2477771664,0.2477771664,0.009341477493,0.01541227034,0.01543623915,0.01339666233,-0.1805661627,0.6764705882,0.3235294118,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_robust_location_scale,station,ATU2,O3,34,0.007679740602,0.008573956587,0.01383703836,1,0.2,1,0.1757676585,0.1757676585,0.008876741951,0.006918519178,0.008700023901,0.00816509501,0.1223706722,0.2941176471,0.7058823529,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_robust_location_scale,station,ATU1,O3,34,0.03489774008,0.0471376298,0.04603027808,0.9117647059,0.1117647059,0.8823529412,0.1639973086,0.1747017116,0.01153657209,0.02301513904,0.00593359907,0.0134951034,0.748506064,0.2058823529,0.5588235294,0.2352941176,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_robust_location_scale,station_macro,all,all,272,-0.02713781918,-0.02016464178,0.06274387623,0.7095588235,0.3183823529,0.7058823529,0.174227415,0.3570641223,0.02332578055,0.03137193811,0.01238063168,0.02235945011,-0.4122589209,0.5404411765,0.4007352941,0.05882352941,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,raw,overall_micro,all,all,272,0.009393516851,0.009264044197,0.05988868927,0.9227941176,0.1227941176,0.9117647059,0.5602334363,0.5795019861,0.02607278067,0.02994434463,0.03187741794,0.02929818108,0.03512359512,0.4375,0.4338235294,0.1286764706,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,raw,station,MJ9,O1,34,0.02000939365,0.02056766963,0.02090546323,1,0.2,1,0.09493200931,0.09493200931,0.006322914933,0.01045273161,0.003170285998,0.006648644182,0.5639816856,0.05882352941,0.9117647059,0.02941176471,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,raw,station,MJ1,O1,34,-0.03573831499,-0.02990090969,0.0370862119,0.9411764706,0.1411764706,1,0.2262498284,0.2294882151,0.006172652362,0.01854310595,0.01677616915,0.01383064249,-0.3449218856,0.8529411765,0.1470588235,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,raw,station,MJ3,O1,34,0.1564925852,0.1651794208,0.1564925852,0.4411764706,0.3588235294,0.2941176471,0.2747521279,0.4256621396,0.0272770552,0.07824629258,0.01528915877,0.04027083551,1.541876168,0,0,1,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,raw,station,ATU4,O2,34,-0.009127823247,-0.02197082725,0.07526146508,1,0.2,1,0.5545717577,0.5545717577,0.02449410089,0.03763073254,0.03096307488,0.03102930277,-0.09348806522,0.5294117647,0.4705882353,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,raw,station,ATU5,O2,34,0.01300778622,0.01313097193,0.03719954906,1,0.2,1,0.8137652896,0.8137652896,0.03652758571,0.01859977453,0.04484894324,0.0333254345,0.04270806557,0.4117647059,0.5882352941,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,raw,station,ATU3,O2,34,-0.01279314183,-0.01157374526,0.05827468919,1,0.2,1,0.9576745749,0.9576745749,0.04186446572,0.0291373446,0.05390299177,0.04163493403,-0.03274393372,0.5588235294,0.4411764706,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,raw,station,ATU2,O3,34,-0.03495692643,-0.02124117125,0.04774220764,1,0.2,1,0.6630906035,0.6630906035,0.02582884802,0.02387110382,0.04048021234,0.03006005472,-0.08101763321,0.6176470588,0.3823529412,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,raw,station,ATU1,O3,34,-0.02174542372,0.009311153604,0.04614734288,1,0.2,1,0.8968312991,0.8968312991,0.04009462254,0.02307367144,0.04958850738,0.03758560045,0.02566044724,0.4705882353,0.5294117647,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,raw,station_macro,all,all,272,0.009393516851,0.01543782032,0.05988868927,0.9227941176,0.2125,0.9117647059,0.5602334363,0.5795019861,0.02607278067,0.02994434463,0.03187741794,0.02929818108,0.2027568561,0.4375,0.4338235294,0.1286764706,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_symmetric_conformal,overall_micro,all,all,272,0.009393516851,0.009264044197,0.05988868927,0.9485294118,0.1485294118,0.9375,0.5807311648,0.5844992386,0.02705718726,0.02994434463,0.0313927366,0.02946475617,0.03512359512,0.4375,0.4595588235,0.1029411765,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_symmetric_conformal,station,MJ9,O1,34,0.02000939365,0.02056766963,0.02090546323,1,0.2,1,0.1654649866,0.1654649866,0.0098495638,0.01045273161,0.006696934865,0.008999743426,0.3205565287,0.05882352941,0.9411764706,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_symmetric_conformal,station,MJ1,O1,34,-0.03573831499,-0.02990090969,0.0370862119,1,0.2,1,0.2688237142,0.2688237142,0.007977507981,0.01854310595,0.01890486343,0.01514182579,-0.2894456421,0.8529411765,0.1470588235,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_symmetric_conformal,station,MJ3,O1,34,0.1564925852,0.1651794208,0.1564925852,0.5882352941,0.2117647059,0.5,0.3256270924,0.3557716833,0.02982080342,0.07824629258,0.005756364915,0.03794115364,1.30180225,0,0.1764705882,0.8235294118,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_symmetric_conformal,station,ATU4,O2,34,-0.009127823247,-0.02197082725,0.07526146508,1,0.2,1,0.5545717577,0.5545717577,0.02449410089,0.03763073254,0.03096307488,0.03102930277,-0.09348806522,0.5294117647,0.4705882353,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_symmetric_conformal,station,ATU5,O2,34,0.01300778622,0.01313097193,0.03719954906,1,0.2,1,0.8137652896,0.8137652896,0.03652758571,0.01859977453,0.04484894324,0.0333254345,0.04270806557,0.4117647059,0.5882352941,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_symmetric_conformal,station,ATU3,O2,34,-0.01279314183,-0.01157374526,0.05827468919,1,0.2,1,0.9576745749,0.9576745749,0.04186446572,0.0291373446,0.05390299177,0.04163493403,-0.03274393372,0.5588235294,0.4411764706,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_symmetric_conformal,station,ATU2,O3,34,-0.03495692643,-0.02124117125,0.04774220764,1,0.2,1,0.6630906035,0.6630906035,0.02582884802,0.02387110382,0.04048021234,0.03006005472,-0.08101763321,0.6176470588,0.3823529412,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_symmetric_conformal,station,ATU1,O3,34,-0.02174542372,0.009311153604,0.04614734288,1,0.2,1,0.8968312991,0.8968312991,0.04009462254,0.02307367144,0.04958850738,0.03758560045,0.02566044724,0.4705882353,0.5294117647,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_symmetric_conformal,station_macro,all,all,272,0.009393516851,0.01543782032,0.05988868927,0.9485294118,0.2014705882,0.9375,0.5807311648,0.5844992386,0.02705718726,0.02994434463,0.0313927366,0.02946475617,0.1492540022,0.4375,0.4595588235,0.1029411765,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,global_robust_location_scale,overall_micro,all,all,272,-0.01505208584,-0.01828139156,0.06474386015,0.9044117647,0.1044117647,0.9154411765,0.5284125139,0.5480505801,0.0224810246,0.03237193008,0.03232403342,0.02905899603,-0.08133628696,0.6029411765,0.2757352941,0.1213235294,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,global_robust_location_scale,station,MJ9,O1,34,0.01586706649,0.01646319141,0.01745070239,1,0.2,1,0.08953992825,0.08953992825,0.005663196602,0.008725351196,0.003290796222,0.005893114674,0.4793695585,0.08823529412,0.9117647059,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,global_robust_location_scale,station,MJ1,O1,34,-0.04561065223,-0.039587912,0.04561065223,0.7647058824,0.03529411765,1,0.2133989742,0.2388828505,0.006874767016,0.02280532611,0.01701351803,0.01556453705,-0.4842680496,1,0,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,global_robust_location_scale,station,MJ3,O1,34,0.1445038659,0.1537457577,0.1445038659,0.4705882353,0.3294117647,0.3235294118,0.2591463722,0.3907670255,0.02541773141,0.07225193297,0.01365897113,0.03710954517,1.5161527,0,0.02941176471,0.9705882353,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,global_robust_location_scale,station,ATU4,O2,34,-0.03332638044,-0.0483744435,0.07738417981,1,0.2,1,0.5230724153,0.5230724153,0.02063114948,0.0386920899,0.03167609205,0.03033311048,-0.2176929222,0.5588235294,0.4411764706,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,global_robust_location_scale,station,ATU5,O2,34,-0.02250059593,-0.02121719835,0.03722909865,1,0.2,1,0.7675439103,0.7675439103,0.03097588603,0.01861454933,0.045778505,0.03178964679,-0.07329508084,0.6176470588,0.3823529412,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,global_robust_location_scale,station,ATU3,O2,34,-0.05458095857,-0.05109152704,0.06897124189,1,0.2,1,0.9032792348,0.9032792348,0.03523514329,0.03448562095,0.05509278019,0.04160451481,-0.1532907882,0.6764705882,0.3235294118,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,global_robust_location_scale,station,ATU2,O3,34,-0.06389066796,-0.05072833021,0.06415107213,1,0.2,1,0.6254274559,0.6254274559,0.02126985758,0.03207553607,0.041272888,0.03153942722,-0.2044715227,0.9411764706,0.05882352941,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,global_robust_location_scale,station,ATU1,O3,34,-0.06087836402,-0.03126451746,0.06265006816,1,0.2,1,0.8458918205,0.8458918205,0.03378046535,0.03132503408,0.0508087167,0.03863807204,-0.09136930418,0.9411764706,0.05882352941,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,global_robust_location_scale,station_macro,all,all,272,-0.01505208584,-0.009006872434,0.06474386015,0.9044117647,0.1955882353,0.9154411765,0.5284125139,0.5480505801,0.0224810246,0.03237193008,0.03232403342,0.02905899603,0.09639182391,0.6029411765,0.2757352941,0.1213235294,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,block_robust_location_scale,overall_micro,all,all,272,-0.02294769136,-0.01981114219,0.05991494424,0.7132352941,0.08676470588,0.7389705882,0.185243644,0.3042370444,0.01727504542,0.02995747212,0.01314865902,0.02012705885,-0.2766377759,0.5845588235,0.3272058824,0.08823529412,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,block_robust_location_scale,station,MJ9,O1,34,-0.02953317607,-0.02805150272,0.02953317607,0.9117647059,0.1117647059,0.9117647059,0.09347196464,0.104040157,0.002359005653,0.01476658804,0.008045010049,0.008390201247,-0.7857184357,1,0,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,block_robust_location_scale,station,MJ1,O1,34,-0.1538122711,-0.147843106,0.1538122711,0,0.8,0.05882352941,0.2227701291,0.8331202534,0.05493151119,0.07690613556,0.02838051415,0.05340605363,-1.708819203,1,0,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,block_robust_location_scale,station,MJ3,O1,34,0.01310652859,0.02184714813,0.02429910811,1,0.2,1,0.2705264681,0.2705264681,0.01275961521,0.01214955406,0.0142930316,0.01306740029,0.2074508905,0.3235294118,0.6764705882,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,block_robust_location_scale,station,ATU4,O2,34,-0.01323010487,-0.02644692344,0.07549626596,0.3529411765,0.4470588235,0.4117647059,0.146530976,0.3289988754,0.02027052506,0.03774813298,0.01262936248,0.02354934017,-0.4255782659,0.5294117647,0.1470588235,0.3235294118,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,block_robust_location_scale,station,ATU5,O2,34,0.006988196611,0.007308068253,0.0361036551,0.9705882353,0.1705882353,1,0.215016038,0.2163140492,0.01013637646,0.01805182755,0.01149502846,0.01322774416,0.08987948708,0.4117647059,0.5882352941,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,block_robust_location_scale,station,ATU3,O2,34,-0.0198772581,-0.01827303186,0.05952234711,0.8823529412,0.08235294118,0.9117647059,0.2530402752,0.2939321886,0.01350107269,0.02976117356,0.01589214617,0.01971813081,-0.1956816209,0.6176470588,0.3823529412,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,block_robust_location_scale,station,ATU2,O3,34,-0.005422878312,0.008857776393,0.04651375433,0.7058823529,0.09411764706,0.7058823529,0.1192744208,0.212312029,0.01403626889,0.02325687716,0.007194934005,0.01482936002,0.1842531472,0.4117647059,0.4117647059,0.1764705882,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,block_robust_location_scale,station,ATU1,O3,34,0.01819943238,0.05056122472,0.05403897609,0.8823529412,0.08235294118,0.9117647059,0.1613188804,0.1746523343,0.01020598819,0.02701948805,0.007259245244,0.01482824049,0.7773160375,0.3823529412,0.4117647059,0.2058823529,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,block_robust_location_scale,station_macro,all,all,272,-0.02294769136,-0.01650504332,0.05991494424,0.7132352941,0.2485294118,0.7389705882,0.185243644,0.3042370444,0.01727504542,0.02995747212,0.01314865902,0.02012705885,-0.2321122454,0.5845588235,0.3272058824,0.08823529412,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_robust_location_only,overall_micro,all,all,272,-0.02121987229,-0.0232593788,0.05611481004,0.8970588235,0.09705882353,0.9154411765,0.5602334363,0.6041634797,0.02736396627,0.02805740502,0.03305238171,0.029491251,-0.08702723257,0.5882352941,0.4117647059,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_robust_location_only,station,MJ9,O1,34,-0.03440107244,-0.03279998649,0.03440107244,0.8235294118,0.02352941176,0.8529411765,0.09493200931,0.1125311995,0.002641787342,0.01720053622,0.008611332607,0.009484552056,-0.9050640731,1,0,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_robust_location_only,station,MJ1,O1,34,-0.1221158601,-0.1157690797,0.1221158601,0.3529411765,0.4470588235,0.4705882353,0.2262498284,0.5600909856,0.0305951749,0.06105793005,0.02541392366,0.03902234287,-1.323460908,1,0,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_robust_location_only,station,MJ3,O1,34,0.003917733976,0.01262348258,0.02155630364,1,0.2,1,0.2747521279,0.2747521279,0.01201957008,0.01077815182,0.01545564272,0.01275112154,0.1185401456,0.3529411765,0.6470588235,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_robust_location_only,station,ATU4,O2,34,-0.01581783662,-0.02927045856,0.07564437908,1,0.2,1,0.5545717577,0.5545717577,0.02382509956,0.03782218954,0.03163207622,0.03109312177,-0.1244077308,0.5294117647,0.4705882353,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_robust_location_only,station,ATU5,O2,34,0.01321406834,0.01333051393,0.03723710367,1,0.2,1,0.8137652896,0.8137652896,0.03654821393,0.01861855184,0.04482831503,0.0333316936,0.04335778818,0.4117647059,0.5882352941,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_robust_location_only,station,ATU3,O2,34,-0.0198772581,-0.01827303186,0.05952234711,1,0.2,1,0.9576745749,0.9576745749,0.0411560541,0.02976117356,0.05461140339,0.04184287702,-0.05170371282,0.6176470588,0.3823529412,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_robust_location_only,station,ATU2,O3,34,0.001434605549,0.01593323909,0.04776063588,1,0.2,1,0.6630906035,0.6630906035,0.02946800121,0.02388031794,0.03684105914,0.0300631261,0.05964962269,0.4117647059,0.5882352941,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_robust_location_only,station,ATU1,O3,34,0.003886641079,0.03588009134,0.05068077838,1,0.2,1,0.8968312991,0.8968312991,0.04265782902,0.02534038919,0.0470253009,0.03834117303,0.09891563509,0.3823529412,0.6176470588,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_robust_location_only,station_macro,all,all,272,-0.02121987229,-0.0147931537,0.05611481004,0.8970588235,0.2088235294,0.9154411765,0.5602334363,0.6041634797,0.02736396627,0.02805740502,0.03305238171,0.029491251,-0.2605216541,0.5882352941,0.4117647059,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_robust_location_scale,overall_micro,all,all,272,-0.02121987229,-0.0232593788,0.05611481004,0.8051470588,0.005147058824,0.8602941176,0.1789323021,0.242680722,0.01204374914,0.02805740502,0.01222432306,0.01744182574,-0.3506738627,0.5882352941,0.3455882353,0.06617647059,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_robust_location_scale,station,MJ9,O1,34,-0.03440107244,-0.03279998649,0.03440107244,0.9411764706,0.1411764706,0.9705882353,0.1170007207,0.122891041,0.002475623968,0.01720053622,0.009813480135,0.009829880107,-0.7343506131,1,0,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_robust_location_scale,station,MJ1,O1,34,-0.1221158601,-0.1157690797,0.1221158601,0.4705882353,0.3294117647,0.6470588235,0.265335902,0.5124778024,0.02355307014,0.06105793005,0.0276947101,0.03743523676,-1.128504666,1,0,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_robust_location_scale,station,MJ3,O1,34,0.003917733976,0.01262348258,0.02155630364,1,0.2,1,0.1471052304,0.1471052304,0.006617420209,0.01077815182,0.008093102827,0.008496224952,0.2214004027,0.3529411765,0.6470588235,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_robust_location_scale,station,ATU4,O2,34,-0.01581783662,-0.02927045856,0.07564437908,0.5,0.3,0.5294117647,0.1678364969,0.3013161079,0.01849620054,0.03782218954,0.01163541025,0.02265126678,-0.4110727715,0.5294117647,0.1764705882,0.2941176471,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_robust_location_scale,station,ATU5,O2,34,0.01321406834,0.01333051393,0.03723710367,0.9705882353,0.1705882353,1,0.1906829314,0.1927865516,0.009786177001,0.01861855184,0.009492478156,0.01263240233,0.1850352456,0.4117647059,0.5882352941,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_robust_location_scale,station,ATU3,O2,34,-0.0198772581,-0.01827303186,0.05952234711,0.8529411765,0.05294117647,0.8823529412,0.2246409462,0.2793164449,0.01360002543,0.02976117356,0.01433161906,0.01923093935,-0.2204198836,0.6176470588,0.3823529412,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_robust_location_scale,station,ATU2,O3,34,0.001434605549,0.01593323909,0.04776063588,0.7941176471,0.005882352941,0.8823529412,0.1404975811,0.1934387354,0.01165094564,0.02388031794,0.007692927905,0.01440806383,0.2815216035,0.4117647059,0.4117647059,0.1764705882,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_robust_location_scale,station,ATU1,O3,34,0.003886641079,0.03588009134,0.05068077838,0.9117647059,0.1117647059,0.9705882353,0.1783586081,0.1921138621,0.01017053017,0.02534038919,0.009040856038,0.0148505918,0.4973723358,0.3823529412,0.5588235294,0.05882352941,0,0
calibration_only_expert_review_not_formal,False,False,calibration,4,station_robust_location_scale,station_macro,all,all,272,-0.02121987229,-0.0147931537,0.05611481004,0.8051470588,0.1639705882,0.8602941176,0.1789323021,0.242680722,0.01204374914,0.02805740502,0.01222432306,0.01744182574,-0.1636272933,0.5882352941,0.3455882353,0.06617647059,0,0
