phase,scenario,model,probability_model,horizon,point,n,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95
development,past_only_main,PINN_EQ,PINN_EQ_G,1,MJ3,376,0.214704823710382,0.354157351937308,0.170232617743002,0.715425531914894,0.750724801753478,1.24904954991546,0.816489361702128,0.963544851573627,1.62432039386317,0.851063829787234,1.14813450609185,2.04904349753191
development,past_only_main,PINN_EQ,PINN_EQ_G,1,MJ1,376,0.141397886090094,0.192293715471375,0.0954595330069212,0.731382978723404,0.373678224427141,0.585711230911353,0.821808510638298,0.479610808715741,0.732647369150346,0.859042553191489,0.57149152743834,0.87674470036923
development,past_only_main,PINN_EQ,PINN_EQ_G,2,ATU1,375,0.524845509484519,0.825106300087285,0.385893443577512,0.829333333333333,1.80445850577004,2.68645723234122,0.928,2.31599741883034,3.69182280168799,0.952,2.75968113807681,5.13862621656376
development,past_only_main,PINN_EQ,PINN_EQ_G,2,ATU5,375,0.509660359392269,1.3620391440181,0.477170452496852,0.885333333333333,2.52168483619874,4.08981875062124,0.930666666666667,3.23654744792685,6.01041379947177,0.962666666666667,3.85658415329548,8.94769006768568
development,past_only_main,PINN_EQ,PINN_EQ_G,2,MJ3,375,0.433964015858264,0.786982198685634,0.353476407252727,0.688,1.53164575935282,2.68654815527693,0.754666666666667,1.96584604959357,3.62874579575827,0.813333333333333,2.34245004736059,4.83538944811123
development,past_only_main,PINN_EQ,PINN_EQ_G,2,MJ1,375,0.3598143898735,0.489677598924726,0.243686994778705,0.792,0.932853231062324,1.47000205158374,0.858666666666667,1.1973041598792,1.92212316827496,0.898666666666667,1.42667590200868,2.43343270776993
development,past_only_main,PINN_EQ,PINN_EQ_G,3,ATU1,374,0.763502432993716,1.26378872601182,0.579212585417717,0.823529411764706,2.6969512311732,4.16446932218322,0.917112299465241,3.46149943051362,5.82031343892313,0.957219251336898,4.12463097332658,8.31186105504949
development,past_only_main,PINN_EQ,PINN_EQ_G,3,ATU5,374,0.779289910650666,2.18723849227936,0.760501212369234,0.877005347593583,4.02017492425122,6.69515152704221,0.938502673796791,5.15983865411138,10.0321414084181,0.962566844919786,6.14832697717869,15.3361052026
development,past_only_main,PINN_EQ,PINN_EQ_G,3,MJ3,374,0.670190735660836,1.21678064660797,0.546249422839781,0.711229946524064,2.36373022905503,4.18739299256175,0.77807486631016,3.03381490446994,5.73913908580769,0.852941176470588,3.61501342799867,7.87106267296021
development,past_only_main,PINN_EQ,PINN_EQ_G,3,MJ1,374,0.579087402284232,0.788007813657645,0.394640771869732,0.783422459893048,1.49753091064504,2.4160480433258,0.866310160427808,1.92206011531005,3.18108556942967,0.901069518716578,2.2902758886276,4.12215395968449
development,past_only_main,PINN_EQ,PINN_EQ_G,4,ATU1,373,0.989634229211197,1.69334996910209,0.769198852528841,0.81769436997319,3.56477896319922,5.63658096888105,0.908847184986595,4.57534426592254,7.92200111665538,0.967828418230563,5.45185895641071,11.4651879442988
development,past_only_main,PINN_EQ,PINN_EQ_G,4,ATU5,373,1.06502984180363,3.09032572380997,1.07203491316598,0.876675603217158,5.64748325847528,9.61737462047697,0.946380697050938,7.24846628930087,14.6094620891875,0.962466487935657,8.63708030757288,22.708195949382
development,past_only_main,PINN_EQ,PINN_EQ_G,4,MJ3,373,0.908394455816708,1.63998021714985,0.741538856270491,0.731903485254692,3.20452829907533,5.70906865838278,0.841823056300268,4.11296754427728,7.94784552752069,0.876675603217158,4.90090311033094,11.0805703148921
development,past_only_main,PINN_EQ,PINN_EQ_G,4,MJ1,373,0.796245642120904,1.08444198774571,0.546323885625989,0.774798927613941,2.05454968185237,3.38944980696128,0.873994638069705,2.63698596826321,4.48388611838079,0.903485254691689,3.14216258568391,5.93684584264144
development,past_only_main,PINN_EQ,PINN_EQ_G,5,ATU1,372,1.2096645645711,2.11413367313867,0.956289475166326,0.801075268817204,4.3993657613152,7.07095368766524,0.900537634408602,5.6465248245476,9.94723452924716,0.959677419354839,6.72824931810856,14.5275548400565
development,past_only_main,PINN_EQ,PINN_EQ_G,5,ATU5,372,1.36493015029208,4.05953503386886,1.40836670511491,0.879032258064516,7.37632919247751,12.8127079460946,0.940860215053763,9.4674160229196,19.6689661502325,0.956989247311828,11.2811219962293,30.9299991906748
development,past_only_main,PINN_EQ,PINN_EQ_G,5,MJ3,372,1.14608936924688,2.05934256137588,0.938471541250934,0.779569892473118,4.03491089501576,7.26261856663033,0.852150537634409,5.17875206782828,10.2394942837222,0.879032258064516,6.17086369965808,14.4700933911349
development,past_only_main,PINN_EQ,PINN_EQ_G,5,MJ1,372,1.0143691953297,1.38166272191576,0.700157118756177,0.768817204301075,2.60483955439855,4.39165739210606,0.876344086021505,3.34327537328424,5.83631960443909,0.900537634408602,3.9837583202959,7.8695223499476
development,past_only_main,PINN_EQ,PINN_EQ_G,6,ATU1,371,1.43380434091528,2.53034623144166,1.14458075242963,0.784366576819407,5.21041670398276,8.49110386597087,0.900269541778976,6.68749743974022,11.9170751794961,0.959568733153639,7.96864469508287,17.4464997747174
development,past_only_main,PINN_EQ,PINN_EQ_G,6,ATU5,371,1.67872376707108,5.08437086906768,1.76679710079968,0.878706199460916,9.18583425920745,16.2391479765462,0.940700808625337,11.789890632619,25.1369256764416,0.959568733153639,14.0485211832658,39.917840429872
development,past_only_main,PINN_EQ,PINN_EQ_G,6,MJ3,371,1.38380998754636,2.47741381953679,1.13682293274052,0.816711590296496,4.84871673927844,8.84758353252922,0.8544474393531,6.2232605609383,12.5972869206821,0.902964959568733,7.41547233503924,18.0436341502302
development,past_only_main,PINN_EQ,PINN_EQ_G,6,MJ1,371,1.23582380479792,1.6816371760723,0.857174010582548,0.77088948787062,3.14882567769273,5.42231872320777,0.865229110512129,4.0414740037322,7.25530801969791,0.897574123989218,4.81571330237503,9.92260919155897
development,past_only_main,PINN_EQ,PINN_EQ_G,7,ATU1,370,1.6683484985378,2.94439524801322,1.33706639935799,0.767567567567568,6.01106991388654,9.92746435495371,0.891891891891892,7.71512470940916,13.8675936081714,0.959459459459459,9.1931381120535,20.2295246354201
development,past_only_main,PINN_EQ,PINN_EQ_G,7,ATU5,370,2.00554318071731,6.15466802786688,2.1433266557527,0.875675675675676,11.0585555504254,19.8451709724902,0.943243243243243,14.1935023880462,30.9089442231189,0.959459459459459,16.9126012425874,49.4459858125822
development,past_only_main,PINN_EQ,PINN_EQ_G,7,MJ3,370,1.62178282857189,2.89506475607933,1.33697090094435,0.821621621621622,5.64766804769648,10.4574712399288,0.864864864864865,7.2487034636986,15.0254529894114,0.910810810810811,8.63736291829882,21.8315976352263
development,past_only_main,PINN_EQ,PINN_EQ_G,7,MJ1,370,1.4609940675743,1.9848331654957,1.01758617784691,0.772972972972973,3.68857128418815,6.4814635803698,0.864864864864865,4.73422998979185,8.74251046031196,0.897297297297297,5.64118297365994,12.1055054870226
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,1,ATU1,376,0.457142907529457,0.592726836887887,0.330406468306235,0.736702127659574,1.49373452229841,2.07466143406447,0.875,1.91718750361876,2.442855911152,0.933510638297872,2.28446981368628,2.83399538323386
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,1,ATU5,376,0.492556029180646,0.735338019431293,0.364374298765207,0.75,1.75354886233341,2.37928837300479,0.914893617021277,2.25065559887949,2.87164245701874,0.968085106382979,2.68182155732776,3.65020003542386
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,1,MJ3,376,0.360780160277798,0.439003688993783,0.244756636455296,0.773936170212766,1.04901353813549,1.50977949291334,0.867021276595745,1.34639429993603,1.77839835632058,0.920212765957447,1.60432776122183,2.01853398704444
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,1,MJ1,376,0.18968310759598,0.218444221572751,0.128073957291727,0.61968085106383,0.519352051302117,0.726354229685508,0.853723404255319,0.666581141341707,0.763169531895497,0.968085106382979,0.794280420091079,0.818197005202948
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,2,ATU1,375,0.656737435162141,0.881163489123053,0.473521951170314,0.709333333333333,1.98878909260413,3.03468768459778,0.834666666666667,2.55258316572014,3.70475684460146,0.901333333333333,3.04159044329499,4.4956202911652
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,2,ATU5,375,0.672065998187434,1.37811800716936,0.567953081559451,0.802666666666667,2.84061101495812,4.17262011929914,0.898666666666667,3.64588476681906,5.90169981718937,0.922666666666667,4.34433965287988,8.40745094762013
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,2,MJ3,375,0.485214934878328,0.630207170355207,0.356205453771141,0.826666666666667,1.72298941894836,2.52568283414411,0.885333333333333,2.2114329779246,3.25836506760895,0.925333333333333,2.63508492180519,4.17052557776548
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,2,MJ1,375,0.350235931913831,0.44804788414118,0.232400158343764,0.672,0.855443585721451,1.30305843766839,0.848,1.09794995570728,1.58497193975373,0.909333333333333,1.3082880657302,1.87308000132356
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,3,ATU1,374,0.98077591747515,1.34236692987683,0.711477750613105,0.711229946524064,3.00447678633896,4.60951401106939,0.850267379679144,3.85620420743745,5.73483401719875,0.933155080213904,4.59495072374134,7.28335049975758
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,3,ATU5,374,0.929470747359613,2.1835158594095,0.827721153674113,0.909090909090909,4.30406298607331,6.68593095149623,0.917112299465241,5.52420503677649,9.90928044946576,0.919786096256685,6.58249630112291,14.7150834915126
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,3,MJ3,374,0.676553750569941,0.981843380170596,0.525047334330592,0.839572192513369,2.51185217341929,3.84626565086694,0.911764705882353,3.22392736187631,5.1922094147672,0.922459893048128,3.84154639325679,7.00817348273687
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,3,MJ1,374,0.52602388860216,0.715637607201404,0.356133068297044,0.737967914438503,1.30361607014636,2.08750488394511,0.8475935828877,1.67317311201696,2.71143231317716,0.901069518716578,1.99370873232771,3.44405332332849
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,4,ATU1,373,1.34806453570083,1.84219563879047,0.973390036153558,0.710455764075067,4.16574525300773,6.25369697511086,0.89544235924933,5.34667614834043,7.89857866704288,0.962466487935657,6.37095758311858,10.419274919797
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,4,ATU5,373,1.24039087925363,3.08538169142984,1.13754788528783,0.914209115281501,6.00552805417276,9.58479451268936,0.93029490616622,7.70801180947181,14.3709780784929,0.941018766756032,9.18466256901769,21.7054648042952
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,4,MJ3,373,0.892625058324772,1.36841521921213,0.705023450001302,0.847184986595174,3.3147224333608,5.28097098375166,0.908847184986595,4.25440018446232,7.28953626537014,0.919571045576407,5.0694304956612,10.0402063700855
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,4,MJ1,373,0.712181253185992,0.988511762054301,0.487811971646539,0.769436997319035,1.79052852958507,2.95791126757552,0.857908847184987,2.29811848795684,3.94040342392769,0.892761394101877,2.73837707793432,5.16955556691557
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,5,ATU1,372,1.75038866802947,2.35651552394876,1.24561345423566,0.725806451612903,5.39626318605029,7.96501849523898,0.919354838709677,6.92602881709844,10.1453174906481,0.978494623655914,8.2528723619977,13.6844139300433
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,5,ATU5,372,1.58134167046019,4.06051768222764,1.48095900870565,0.92741935483871,7.84252436963245,12.7809905161426,0.935483870967742,10.0657710549192,19.3758795890803,0.970430107526882,11.9941059927817,29.7869699423715
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,5,MJ3,372,1.1081620258572,1.76465847427167,0.890516098231893,0.801075268817204,4.11086519552471,6.79605776737816,0.903225806451613,5.27623835713075,9.46817065906499,0.916666666666667,6.28702577808776,13.2462069513828
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,5,MJ1,372,0.906219230595447,1.26582919966375,0.625501309437532,0.774193548387097,2.2955203696826,3.88892907616708,0.870967741935484,2.94626849775557,5.24395097799982,0.881720430107527,3.51069545020143,7.05361126753325
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,6,ATU1,371,2.17220673788804,2.88076064468291,1.52519022186623,0.757412398921833,6.66541436103974,9.64877620377806,0.932614555256065,8.55496671507838,12.4411219814236,0.981132075471698,10.1938715857464,16.9815024061671
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,6,ATU5,371,1.94743940128458,5.09503592517574,1.85236776017873,0.921832884097035,9.77881694991106,16.2235183654563,0.970350404312669,12.5509756765195,24.8325894384296,0.970350404312669,14.9554099487919,38.7303814242567
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,6,MJ3,371,1.31534137096863,2.16648600417361,1.07910877198671,0.787061994609164,4.8863132459826,8.40301301568934,0.862533692722372,6.27151515488183,11.7499771524226,0.913746630727763,7.47297123017997,16.6346586213316
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,6,MJ1,371,1.11017050723212,1.55034302961636,0.770195015310303,0.776280323450135,2.81348831863312,4.87050296400666,0.867924528301887,3.6110731629614,6.62540019340535,0.886792452830189,4.30285906841503,9.07577457181781
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,7,ATU1,370,2.60103977812264,3.40730615586044,1.80680204312612,0.783783783783784,7.92607232108525,11.2967372395879,0.937837837837838,10.1730036896928,14.7626027241629,0.981081081081081,12.121881558145,20.2677964861269
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,7,ATU5,370,2.33639050429919,6.17763608983533,2.24684418533911,0.927027027027027,11.790311897989,19.8814955458224,0.967567567567568,15.1327014922377,30.6731894213112,0.97027027027027,18.0317260013899,48.1769701060286
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,7,MJ3,370,1.5151615587457,2.5735883538527,1.26982480338685,0.781081081081081,5.63805640614369,10.0836523456169,0.821621621621622,7.23636705532133,14.2812193883805,0.87027027027027,8.62266318105667,20.2829273160168
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,7,MJ1,370,1.32214644587223,1.84299187849186,0.922027456556275,0.786486486486486,3.34155689838151,5.90548647326065,0.872972972972973,4.28884184744594,8.07835268271743,0.894594594594595,5.11047026838594,11.2662712164151
development,past_only_main,RR_DIRECT,RR_DIRECT_G,1,ATU1,376,0.0013174324819029,0.00173939743888,0.0009384854664384,0.720744680851064,0.0041672943198838,0.0057189937728301,0.856382978723404,0.0053486643541468,0.0068491198950483,0.893617021276596,0.0063733266764638,0.0077533493975635
development,past_only_main,RR_DIRECT,RR_DIRECT_G,1,ATU5,376,0.0011344998104352,0.0014583777753024,0.0008409258630773,0.710106382978723,0.0041301652565278,0.0055552119039853,0.872340425531915,0.005301009717245,0.0064673267694793,0.946808510638298,0.0063165426742357,0.0071830489191241
development,past_only_main,RR_DIRECT,RR_DIRECT_G,1,MJ3,376,0.0002105430941358,0.0002575621698678,0.0002231647977085,0.747340425531915,0.0016647452882263,0.0018745182812412,0.906914893617021,0.0021366774454591,0.0022880262562372,0.970744680851064,0.0025460082107368,0.0026914121862563
development,past_only_main,RR_DIRECT,RR_DIRECT_G,1,MJ1,376,0.000174700204237,0.0002149399265183,0.0001265957629693,0.86968085106383,0.0006792205350899,0.0008421022319754,0.938829787234043,0.0008717701188805,0.0010697445148336,0.957446808510638,0.001038778167132,0.0013220323356258
development,past_only_main,RR_DIRECT,RR_DIRECT_G,2,ATU1,375,0.0051337600375425,0.006897877269182,0.0037297990448428,0.714666666666667,0.0164232678305725,0.02361629045806,0.84,0.0210790360558221,0.0282963436501717,0.893333333333333,0.0251172206579883,0.0330581410002745
development,past_only_main,RR_DIRECT,RR_DIRECT_G,2,ATU5,375,0.004143973416566,0.0055469288252142,0.0031595868064705,0.682666666666667,0.0151428504036545,0.0210914559306736,0.818666666666667,0.0194356380800576,0.0241508913680106,0.938666666666667,0.0231589911888144,0.0270482786653611
development,past_only_main,RR_DIRECT,RR_DIRECT_G,2,MJ3,375,0.0007625277599636,0.0009520692096406,0.0006926082608554,0.746666666666667,0.0046889178750692,0.0054637681331999,0.904,0.0060181609391766,0.0065868859827593,0.968,0.00717108106196,0.0077190729165061
development,past_only_main,RR_DIRECT,RR_DIRECT_G,2,MJ1,375,0.0005532963207697,0.0007107128214256,0.0004066180901603,0.882666666666667,0.0021657828595531,0.0027942217270992,0.936,0.002779752206238,0.0036421187495167,0.949333333333333,0.0033122790507823,0.0045635733363942
development,past_only_main,RR_DIRECT,RR_DIRECT_G,3,ATU1,374,0.0131165429623887,0.0176926846908145,0.009624069783903,0.727272727272727,0.0420043939608851,0.0624200975487836,0.836898395721925,0.0539120559890237,0.0753101238468571,0.874331550802139,0.0642401769614161,0.0879695171893993
development,past_only_main,RR_DIRECT,RR_DIRECT_G,3,ATU5,374,0.010474601141549,0.0144601188814178,0.0081454340156171,0.695187165775401,0.0387720235642307,0.0554629463998568,0.810160427807487,0.0497633534993727,0.0659735975652316,0.919786096256685,0.059296693037344,0.0758884561213323
development,past_only_main,RR_DIRECT,RR_DIRECT_G,3,MJ3,374,0.001851132562025,0.0023379065947135,0.0015633645608155,0.748663101604278,0.0098718145867676,0.0118282140737317,0.898395721925134,0.0126703368512141,0.0141992625817498,0.957219251336898,0.0150976375608579,0.0165598921569296
development,past_only_main,RR_DIRECT,RR_DIRECT_G,3,MJ1,374,0.0012572520212735,0.0016463942914778,0.0009318733190547,0.885026737967914,0.0049207054901107,0.0064495260443233,0.93048128342246,0.0063156571223348,0.0084289588310075,0.949197860962567,0.0075255696285925,0.0106083883562087
development,past_only_main,RR_DIRECT,RR_DIRECT_G,4,ATU1,373,0.0270475236087058,0.0364736391692222,0.0199510243305111,0.729222520107239,0.0862957310146828,0.130931004673597,0.82573726541555,0.11075937166025,0.159475333532617,0.857908847184987,0.131977931560219,0.186787628651858
development,past_only_main,RR_DIRECT,RR_DIRECT_G,4,ATU5,373,0.0215822651552352,0.0306818633996897,0.017086780174134,0.697050938337802,0.0813034450792286,0.118290530889466,0.801608579088472,0.104351842030939,0.145842380291965,0.906166219839142,0.124342889087409,0.173633459038982
development,past_only_main,RR_DIRECT,RR_DIRECT_G,4,MJ3,373,0.0036790837397123,0.0046809251713405,0.0030024020281605,0.756032171581769,0.0181154051089137,0.0221586233725374,0.887399463806971,0.0232508707399538,0.0266096757271436,0.954423592493298,0.0277051213024826,0.0309198210688431
development,past_only_main,RR_DIRECT,RR_DIRECT_G,4,MJ1,373,0.0024138567077407,0.0031597590940562,0.0017848289073925,0.876675603217158,0.0093939569001896,0.0123361493583183,0.93029490616622,0.0120570131504168,0.0160883980841771,0.949061662198391,0.0143668172953116,0.0203181939668537
development,past_only_main,RR_DIRECT,RR_DIRECT_G,5,ATU1,372,0.0488873273286248,0.0657853780577393,0.0361684793767397,0.723118279569892,0.154884317412176,0.238716484287327,0.817204301075269,0.198791869248786,0.292124088722118,0.852150537634409,0.236875122359146,0.343243333910769
development,past_only_main,RR_DIRECT,RR_DIRECT_G,5,ATU5,372,0.0383657605189685,0.0550120850025626,0.030604279632495,0.690860215053763,0.145390306953779,0.213428680258907,0.803763440860215,0.186606438746672,0.265417542629596,0.889784946236559,0.222355286351291,0.320621021607057
development,past_only_main,RR_DIRECT,RR_DIRECT_G,5,MJ3,372,0.0064605934801689,0.0082555129775639,0.0051851211659494,0.763440860215054,0.0304351532826764,0.0378396206257248,0.876344086021505,0.0390630963355485,0.0453790055409018,0.956989247311828,0.0465465502144334,0.052587532544778
development,past_only_main,RR_DIRECT,RR_DIRECT_G,5,MJ1,372,0.0041436893376079,0.0053847929138778,0.0030452697195188,0.881720430107527,0.0160465226380755,0.0210082690198471,0.932795698924731,0.0205954888362022,0.0272770160804728,0.948924731182796,0.0245410386076423,0.0343778220456709
development,past_only_main,RR_DIRECT,RR_DIRECT_G,6,ATU1,371,0.0806844750142003,0.108148871089,0.0597503981039556,0.700808625336927,0.253329994928404,0.39549992926905,0.808625336927224,0.325145528417743,0.483487772881914,0.851752021563342,0.387434793583505,0.571243695971643
development,past_only_main,RR_DIRECT,RR_DIRECT_G,6,ATU5,371,0.0606227174935999,0.0847319012544441,0.047821172522033,0.681940700808625,0.226338686919355,0.331644508791395,0.803234501347709,0.29050255963796,0.405034269088201,0.876010781671159,0.346155150207721,0.473897214432206
development,past_only_main,RR_DIRECT,RR_DIRECT_G,6,MJ3,371,0.0104138346602754,0.0133286561431678,0.0082898851584908,0.765498652291105,0.0479567843775376,0.0602387381556626,0.873315363881402,0.0615518663790936,0.0721015212545937,0.956873315363881,0.0733435725268013,0.083112191551613
development,past_only_main,RR_DIRECT,RR_DIRECT_G,6,MJ1,371,0.0065352385098871,0.008452390636113,0.0047915653306244,0.873315363881402,0.0253535487462432,0.0329834402672785,0.93800539083558,0.03254092752299,0.0426289895359605,0.951482479784367,0.0387749067294139,0.0538686833158145
development,past_only_main,RR_DIRECT,RR_DIRECT_G,7,ATU1,370,0.124335339098142,0.165980701720304,0.0921321828807892,0.7,0.388010926610228,0.612048593162144,0.797297297297297,0.498006632811865,0.747140759010361,0.843243243243243,0.593411503844476,0.886418340987185
development,past_only_main,RR_DIRECT,RR_DIRECT_G,7,ATU5,370,0.087671441674325,0.118441211218471,0.0675621366024361,0.675675675675676,0.321189518453839,0.461885891641053,0.816216216216216,0.412242283940481,0.551332641515354,0.872972972972973,0.49121697893894,0.629908548092807
development,past_only_main,RR_DIRECT,RR_DIRECT_G,7,MJ3,370,0.0157431724276697,0.0201442200518587,0.0124950385410636,0.764864864864865,0.0719136009036017,0.090741198471004,0.859459459459459,0.0923001075053324,0.10843029198564,0.956756756756757,0.109982361661512,0.123956414526111
development,past_only_main,RR_DIRECT,RR_DIRECT_G,7,MJ1,370,0.0096891299915593,0.0124909676346081,0.0071016553840811,0.875675675675676,0.0378204242021559,0.0488374585936944,0.937837837837838,0.0485419889408217,0.063223811874186,0.951351351351351,0.0578413474020064,0.0796187758766638
development,past_only_main,RR_BRES,RR_BRES_G,1,ATU1,376,0.0107728673234562,0.0182382989836966,0.0091610120950903,0.773936170212766,0.0398988930602515,0.0707892361450259,0.845744680851064,0.0512096748394289,0.0958855152766891,0.888297872340426,0.0610200912109808,0.127995967329998
development,past_only_main,RR_BRES,RR_BRES_G,1,ATU5,376,0.0042888129460137,0.0089442204516134,0.0038688608965756,0.811170212765957,0.0193924152738128,0.0313321763679678,0.877659574468085,0.0248898955423031,0.0429247329164396,0.933510638297872,0.0296581398141217,0.0601439261296318
development,past_only_main,RR_BRES,RR_BRES_G,1,MJ3,376,0.0004752682020989,0.0007638573825595,0.0004427587819755,0.904255319148936,0.0027972447006381,0.00371858615833,0.930851063829787,0.0035902247049587,0.0049791672808812,0.944148936170213,0.004278016598436,0.006512422897619
development,past_only_main,RR_BRES,RR_BRES_G,1,MJ1,376,0.0003901061261255,0.0005997319847345,0.000286974377763,0.795212765957447,0.0012295424671986,0.0019951435405796,0.859042553191489,0.0015781006718945,0.0025867123566801,0.906914893617021,0.0018804229325978,0.0033594075106934
development,past_only_main,RR_BRES,RR_BRES_G,2,ATU1,375,0.0175269939888852,0.0283286660322458,0.014510552503643,0.765333333333333,0.0621154917095237,0.110779116445718,0.824,0.0797243705015265,0.148383585764647,0.866666666666667,0.0949974467714307,0.196001318307165
development,past_only_main,RR_BRES,RR_BRES_G,2,ATU5,375,0.0088774984312358,0.0185338131702469,0.0080131376971696,0.794666666666667,0.0409152064554158,0.0645621870749698,0.885333333333333,0.0525140989602417,0.090707988993095,0.941333333333333,0.0625744084191883,0.129822106161563
development,past_only_main,RR_BRES,RR_BRES_G,2,MJ3,375,0.0010448881547296,0.0016480572386441,0.0010070723396518,0.864,0.0064226159809744,0.0083561172262925,0.92,0.0082433383680181,0.0111068203441585,0.944,0.009822543507186,0.0145032300936934
development,past_only_main,RR_BRES,RR_BRES_G,2,MJ1,375,0.0008762816445848,0.0012380173624308,0.0006380596254572,0.797333333333333,0.0028563011683927,0.004346281721635,0.874666666666667,0.0036660228607288,0.0055457859108755,0.917333333333333,0.004368335671818,0.0070172725363766
development,past_only_main,RR_BRES,RR_BRES_G,3,ATU1,374,0.0249252780637724,0.037771799577534,0.0198514254483884,0.740641711229946,0.0836979823044087,0.145924051936386,0.820855614973262,0.10742519728687,0.18922456896896,0.871657754010695,0.128005017750183,0.238556622586607
development,past_only_main,RR_BRES,RR_BRES_G,3,ATU5,374,0.0166206055603152,0.0333709596839491,0.0149090387375602,0.770053475935829,0.0756569129421971,0.119359953049125,0.855614973262032,0.0971045964927933,0.165881078868517,0.946524064171123,0.115707263394551,0.2365751738663
development,past_only_main,RR_BRES,RR_BRES_G,3,MJ3,374,0.0021177520123238,0.0030660122470187,0.001937384972006,0.839572192513369,0.0120189790747674,0.0155013134672847,0.893048128342246,0.0154261926362594,0.0200569143494152,0.935828877005348,0.0183814422695423,0.0252135093636203
development,past_only_main,RR_BRES,RR_BRES_G,3,MJ1,374,0.0016677707355321,0.002221257922963,0.0012033598207356,0.823529411764706,0.0056411683738771,0.0079619936152028,0.914438502673797,0.0072403612226598,0.0102370241228726,0.941176470588235,0.008627422525001,0.0131177563340713
development,past_only_main,RR_BRES,RR_BRES_G,4,ATU1,373,0.036899064324537,0.052722424765102,0.0284129760390947,0.697050938337802,0.118013159849083,0.197828978402991,0.796246648793566,0.151468250848946,0.246981601422293,0.86058981233244,0.180485553000496,0.294951096246239
development,past_only_main,RR_BRES,RR_BRES_G,4,ATU5,373,0.0292980669619716,0.0563978737702618,0.0261174301759489,0.742627345844504,0.130867824909324,0.2063371586206,0.82573726541555,0.167967034835519,0.285266370995542,0.93029490616622,0.200145066693723,0.402511411415644
development,past_only_main,RR_BRES,RR_BRES_G,4,MJ3,373,0.0039116956789467,0.0053252127221502,0.0033976201599324,0.806970509383378,0.0204848502250092,0.0262644650909805,0.879356568364611,0.0262920206225546,0.0329599918628305,0.932975871313673,0.0313288748960103,0.0400683111588807
development,past_only_main,RR_BRES,RR_BRES_G,4,MJ1,373,0.0028477311553958,0.0037288031805025,0.0020711989631512,0.857908847184987,0.0100435519794315,0.0138033489910932,0.922252010723861,0.012890759408369,0.0179085411930404,0.943699731903485,0.0153602872375872,0.0227463598776073
development,past_only_main,RR_BRES,RR_BRES_G,5,ATU1,372,0.0573447002169741,0.0785269857084551,0.0429397355864757,0.690860215053763,0.176352332719928,0.282858944335919,0.798387096774194,0.226345768593757,0.346163718233248,0.854838709677419,0.269707618494304,0.404251366652341
development,past_only_main,RR_BRES,RR_BRES_G,5,ATU5,372,0.0479913278774802,0.0878029424690013,0.0422705904549871,0.728494623655914,0.208814252967086,0.328042526109284,0.81989247311828,0.268010192165867,0.448963437086615,0.908602150537634,0.319353841294867,0.622104146961766
development,past_only_main,RR_BRES,RR_BRES_G,5,MJ3,372,0.0066051505434698,0.0087335934546516,0.0055586294330781,0.787634408602151,0.0328451733937454,0.0421684102874561,0.85752688172043,0.0421563236603764,0.0515859686046758,0.935483870967742,0.0502323579077799,0.0611396228423033
development,past_only_main,RR_BRES,RR_BRES_G,5,MJ1,372,0.0045363687857542,0.0059163360628073,0.0033269595069662,0.85752688172043,0.0165230672911431,0.0224209641565057,0.924731182795699,0.0212071272767334,0.0291881086726984,0.940860215053763,0.0252698507617329,0.0366487161508051
development,past_only_main,RR_BRES,RR_BRES_G,6,ATU1,371,0.0884865065050578,0.11839832933774,0.0651469296804844,0.69811320754717,0.266249305093845,0.420872795110872,0.803234501347709,0.341727283498589,0.512323521231444,0.849056603773585,0.407193173433482,0.595328653576167
