phase,scenario,model,probability_model,horizon,n_per_point,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95,pooled_rmse
development,past_only_main,CL_DIRECT,CL_DIRECT_G,5,372,0.855281186955885,1.16460308161901,0.660144433780669,0.745967741935484,3.27958849291882,4.6519056692808,0.817876344086022,4.20930626009844,5.83208009686109,0.899193548387097,5.01569777061708,7.05758638594282,1.25002207898045
development,past_only_main,CL_DIRECT,CL_DIRECT_G,6,371,1.02067459735197,1.38790920166556,0.787689032550729,0.742587601078167,3.88428441401422,5.55545589163374,0.818733153638814,4.98542507244904,6.98731852662862,0.8955525606469,5.94050037615377,8.46939743837874,1.49039492878014
development,past_only_main,CL_DIRECT,CL_DIRECT_G,7,370,1.17919481269629,1.60264107297311,0.909895866291186,0.743243243243243,4.45998634864412,6.4147368200928,0.825,5.72433050604864,8.08762897016449,0.895945945945946,6.82096050592243,9.83464080344077,1.72294776622625
development,past_only_main,CL_BRES,CL_BRES_G,1,376,0.203956312127972,0.340196394127976,0.156051211032143,0.779920212765958,0.738691606308031,1.07197650642814,0.875664893617021,0.94810041242315,1.41183879102102,0.925531914893617,1.1297313217596,1.8462208236333,0.352175933700586
development,past_only_main,CL_BRES,CL_BRES_G,2,375,0.420170109195399,0.702998475406491,0.323666990142973,0.782,1.52465230032482,2.24203852137003,0.875333333333333,1.95687004210672,2.98291145556744,0.922666666666667,2.33175447475102,3.95516059265627,0.736262398885355
development,past_only_main,CL_BRES,CL_BRES_G,3,374,0.647166280690119,1.08583244723778,0.50164625667583,0.780080213903743,2.35251634684124,3.50524746263174,0.874331550802139,3.01942204246776,4.68796441341877,0.921791443850267,3.59786327512398,6.30009851300427,1.15020096860314
development,past_only_main,CL_BRES,CL_BRES_G,4,373,0.880219918859092,1.48461561992207,0.687134818048657,0.782171581769437,3.20718458070252,4.84463296700681,0.876675603217158,4.1163768448362,6.54478159189638,0.916890080428954,4.90496554251244,8.87848948251662,1.58968088662321
development,past_only_main,CL_BRES,CL_BRES_G,5,372,1.1150201059162,1.89449532495281,0.876924603381933,0.775537634408602,4.07432146301281,6.24527920677737,0.872983870967742,5.22933498423448,8.49864588148886,0.912634408602151,6.23113696213243,11.6441518592566,2.04929939941455
development,past_only_main,CL_BRES,CL_BRES_G,6,371,1.35050491289269,2.31133045311569,1.06927685151736,0.77088948787062,4.94556093037745,7.6941856297276,0.871967654986523,6.34755873454375,10.5257524819213,0.90633423180593,7.56358274414739,14.5223941393219,2.52435182141853
development,past_only_main,CL_BRES,CL_BRES_G,7,370,1.58484900599455,2.73162426478267,1.26242471615269,0.767567567567568,5.81880552146454,9.18434553282441,0.866216216216216,7.46835603328917,12.6156346259228,0.902702702702703,8.89909509826618,17.4842530918064,3.01047682830808
development,past_only_main,PINN_EQ,PINN_EQ_G,1,376,0.229320089014069,0.395943638335157,0.175646184421622,0.779255319148936,0.825126308477344,1.24790211682235,0.869015957446808,1.05903815162934,1.66641126333018,0.90093085106383,1.26192179135986,2.21679510298218,0.425738608310227
development,past_only_main,PINN_EQ,PINN_EQ_G,2,375,0.457071068652138,0.865951310428937,0.365056824526449,0.798666666666667,1.69766058309598,2.73320654745578,0.868,2.17892376905749,3.81327639129825,0.906666666666667,2.59634781018539,5.33878461003265,0.921286623182228
development,past_only_main,PINN_EQ,PINN_EQ_G,3,374,0.698017620397363,1.3639539196392,0.570150998124116,0.79879679144385,2.64459682378112,4.36576547127825,0.875,3.39430327610125,6.19316987564465,0.918449197860963,4.04456181678288,8.91029572257356,1.45625252123801
development,past_only_main,PINN_EQ,PINN_EQ_G,4,373,0.939826042238111,1.8770244744519,0.782274126897825,0.800268096514745,3.61783505065055,6.08811851367552,0.892761394101877,4.64344101694097,8.7407987129361,0.927613941018767,5.53300123999961,12.7977000128036,2.01761596534923
development,past_only_main,PINN_EQ,PINN_EQ_G,5,372,1.18376331985994,2.40366849757479,1.00082121007209,0.807123655913978,4.60386135080175,7.88448439812405,0.89247311827957,5.90899207214493,11.4230036419102,0.924059139784946,7.04099833357297,16.9492924429535,2.60284793742034
development,past_only_main,PINN_EQ,PINN_EQ_G,6,371,1.43304047508266,2.94344202402961,1.22634369913809,0.81266846361186,5.59844834504035,9.75003852456352,0.890161725067385,7.18553065925743,14.2266489490794,0.929919137466307,8.56208787894074,21.3326458865946,3.21009976520884
development,past_only_main,PINN_EQ,PINN_EQ_G,7,370,1.68916714385033,3.49474029936378,1.45873753347549,0.80945945945946,6.60146619904915,11.6778925369356,0.891216216216216,8.47289013773645,17.1361253202534,0.931756756756757,10.0960713116499,25.9031533925628,3.83635127909691
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,1,376,0.37504055114597,0.496378191721429,0.266902840204616,0.720079787234043,1.20391224351736,1.67252088241703,0.877659574468085,1.545204635944,1.9640165640967,0.947473404255319,1.84122488808174,2.33023160272628,0.532092384571733
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,2,375,0.541063575035433,0.834384137697201,0.407520161211168,0.752666666666667,1.85195827805801,2.75901226892736,0.866666666666667,2.37696271654277,3.61244841728838,0.914666666666667,2.83232577092756,4.73666920446859,0.904649976551495
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,3,374,0.778206076001716,1.30584094416458,0.605094826728713,0.799465240641711,2.78100200399448,4.30730387434442,0.88168449197861,3.5693774295268,5.88693904865222,0.919117647058824,4.25317553761219,8.11266519933388,1.41825985724985
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,4,373,1.04831543161631,1.82112607787169,0.825943335772307,0.810321715817694,3.81913106753159,6.01934343478185,0.898123324396783,4.90180165755785,8.37487410870841,0.928954423592493,5.84085693143295,11.8336254152733,1.98513102018986
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,5,372,1.33652789873558,2.36188022002796,1.06064746765268,0.807123655913978,4.91129328022251,7.8577489637317,0.907258064516129,6.30357668172599,11.0583296791983,0.936827956989247,7.51117489576715,15.9428005228327,2.58637354010568
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,6,371,1.63628950434334,2.92315640091216,1.3067154423355,0.810646900269542,6.03600821889163,9.78645263723259,0.908355795148248,7.74713267736027,13.9122721914203,0.93800539083558,9.23127795828332,20.3555792558933,3.21540814231046
development,past_only_main,PINN_NOEQ,PINN_NOEQ_G,7,370,1.94368457175994,3.50038061951008,1.56137462210209,0.819594594594595,7.17399938089987,11.791842901072,0.9,9.20772852117443,16.948841054143,0.929054054054054,10.9716852522444,24.9984912811469,3.86629341157243
development,past_only_main,RR_DIRECT,RR_DIRECT_G,1,376,0.0007092938976777,0.0009175693276421,0.0005322929725484,0.761968085106383,0.0026603563499319,0.003497706547508,0.893617021276596,0.0034145304089328,0.0041685543588996,0.942154255319149,0.0040686639321421,0.0047374607096424,0.0011472692174504
development,past_only_main,RR_DIRECT,RR_DIRECT_G,2,375,0.0026483893837105,0.0035268970313656,0.0019971530505823,0.756666666666667,0.0096052047422123,0.0132414340622582,0.874666666666667,0.0123281468203236,0.0156690599376146,0.937333333333333,0.0146898929898863,0.018097266479634,0.0044654417112749
development,past_only_main,RR_DIRECT,RR_DIRECT_G,3,374,0.006674882171809,0.0090342761146059,0.0050661854198476,0.76403743315508,0.0238922344004985,0.0340401960166739,0.868983957219251,0.0306653508654864,0.0409779857062115,0.925133689839572,0.0365400192970526,0.0477565634559675,0.011514149458839
development,past_only_main,RR_DIRECT,RR_DIRECT_G,4,373,0.0136806823028485,0.0187490467085772,0.0104562588600496,0.764745308310992,0.0487771345257537,0.0709290770734798,0.861260053619303,0.0626047743953897,0.0870039469089758,0.916890080428954,0.0745981898113554,0.102914775681634,0.0239979073770819
development,past_only_main,RR_DIRECT,RR_DIRECT_G,5,372,0.0244643426663426,0.0336094422379359,0.0187507874736757,0.764784946236559,0.0866890750716767,0.127748263547951,0.85752688172043,0.111264223291802,0.157549413243272,0.911962365591398,0.132579499383128,0.187707427527069,0.0431601522001977
development,past_only_main,RR_DIRECT,RR_DIRECT_G,6,371,0.0395640664194907,0.0536654547806813,0.030163255278776,0.755390835579515,0.138244753742885,0.205091654120846,0.855795148247978,0.177435220489446,0.250813138190167,0.909029649595687,0.21142710576186,0.295530446317819,0.0691461665424525
development,past_only_main,RR_DIRECT,RR_DIRECT_G,7,370,0.059359770797924,0.0792642751563104,0.0448227533520925,0.754054054054054,0.204733617542456,0.303378285466974,0.852702702702703,0.262772753299625,0.367531876096385,0.906081081081081,0.313113047961734,0.429975519870692,0.102639816509493
development,past_only_main,RR_BRES,RR_BRES_G,1,376,0.0039817636494235,0.007136527200651,0.0034399015378511,0.821143617021277,0.0158295238754753,0.0269587855529758,0.878324468085106,0.0203169739396463,0.0365940319576725,0.918218085106383,0.0242091676390341,0.0495029309669856,0.0101683059781383
development,past_only_main,RR_BRES,RR_BRES_G,2,375,0.0070814155548588,0.0124371384508919,0.0060422055414804,0.805333333333333,0.0280774038285767,0.0470109256171538,0.876,0.0360369576726288,0.0639360452531941,0.917333333333333,0.0429406835924058,0.0868359817746995,0.0169577735083918
development,past_only_main,RR_BRES,RR_BRES_G,3,374,0.0113328515929859,0.0191075073578662,0.0094753022446725,0.793449197860963,0.0442537606738126,0.0721868280169996,0.870989304812834,0.0567990869096457,0.096349896577441,0.92379679144385,0.0676802864848194,0.12836576553765,0.0252718430838173
development,past_only_main,RR_BRES,RR_BRES_G,4,373,0.0182391395302128,0.0295435786095041,0.0149998063345318,0.776139410187668,0.0698523467407118,0.111058487776416,0.855898123324397,0.0896545164288473,0.145779126368427,0.916890080428954,0.106829945456954,0.190069294674593,0.0387383405123829
development,past_only_main,RR_BRES,RR_BRES_G,5,372,0.0291193868559196,0.0452449644237288,0.0235239787453768,0.766129032258065,0.108633706592976,0.168872711222291,0.850134408602151,0.139429852924184,0.218975308149309,0.90994623655914,0.166140917114671,0.281035963151804,0.059133583684971
development,past_only_main,RR_BRES,RR_BRES_G,6,371,0.0445135709810252,0.065862088471038,0.0352468200493905,0.762129380053908,0.161111622672325,0.247063061414137,0.845013477088949,0.20678452902049,0.31614283653811,0.907008086253369,0.246398963895281,0.397406900788368,0.0855851514296073
development,past_only_main,RR_BRES,RR_BRES_G,7,370,0.0644378972574956,0.0903946985728963,0.0500003948506593,0.752027027027027,0.22651604102617,0.344470294449797,0.84527027027027,0.290730191169683,0.429142710112123,0.903378378378378,0.346426389907477,0.525801631446095,0.116998208295895
development,past_only_main,C16_CORE_RULES,C16_CORE_RULES_G,1,376,4.0370973068432e-05,8.34242765866008e-05,0.0001860899466374,0.948803191489362,0.0018876849386006,0.0019719115843573,0.95811170212766,0.0024228173889231,0.0025686396632543,0.962101063829787,0.0028869649831409,0.0031453711839736,8.63101780266635e-05
development,past_only_main,C16_CORE_RULES,C16_CORE_RULES_G,2,375,0.0001850492622099,0.0003609835117302,0.0006110012248248,0.938,0.0059890623988557,0.0063669343731233,0.946,0.0076868783696681,0.0083290908553028,0.952,0.0091594805222958,0.0102768617681253,0.0003735097532708
development,past_only_main,C16_CORE_RULES,C16_CORE_RULES_G,3,374,0.0005120593784837,0.0009465280143737,0.0013340302968416,0.929144385026738,0.0126621116307086,0.0136625676190484,0.945855614973262,0.0162516443353448,0.0179116456884902,0.950534759358289,0.0193650286353235,0.0222230055102614,0.0009788438957468
development,past_only_main,C16_CORE_RULES,C16_CORE_RULES_G,4,373,0.0011148422407703,0.0019531415882761,0.0024237810846138,0.916219839142091,0.0222894787150477,0.0243597276897128,0.943699731903485,0.0286082362138347,0.0319714205271727,0.951742627345844,0.0340888160025822,0.039760343686312,0.0020185519779842
development,past_only_main,C16_CORE_RULES,C16_CORE_RULES_G,5,372,0.0020888303339199,0.0035095273806108,0.0039553966763989,0.903225806451613,0.0352725466217756,0.0390345259136669,0.936827956989247,0.0452718234696957,0.051172527010434,0.94758064516129,0.0539447049033188,0.063652252173746,0.0036242235303685
development,past_only_main,C16_CORE_RULES,C16_CORE_RULES_G,6,371,0.0035359008153191,0.0057547104031376,0.0060103301515137,0.8955525606469,0.0520278243775607,0.0583043664942252,0.92654986522911,0.0667769896511773,0.0763964698143548,0.946091644204852,0.0795696909243408,0.0950801656012627,0.0059362814198848
development,past_only_main,C16_CORE_RULES,C16_CORE_RULES_G,7,370,0.0055926332322553,0.008827028332068,0.0086706281316609,0.889189189189189,0.0729571029154262,0.0827021067516247,0.92027027027027,0.0936394278378616,0.108353649956865,0.943243243243243,0.111578260270673,0.134814113252116,0.0090934170157815
development,past_only_main,C16_PHYS_RULES,C16_PHYS_RULES_G,1,376,4.08065180091411e-05,8.37432172547936e-05,0.0001861830930417,0.946808510638298,0.0018884621640069,0.0019728038332342,0.957446808510638,0.0024238149469247,0.0025695057526947,0.961436170212766,0.0028881536468209,0.0031461297840131,8.66178989013787e-05
development,past_only_main,C16_PHYS_RULES,C16_PHYS_RULES_G,2,375,0.0001886202726287,0.0003644680928186,0.0006118871764066,0.936666666666667,0.0059967528796516,0.0063765211941104,0.948,0.0076967489949085,0.0083414932401889,0.952666666666667,0.0091712420977085,0.0102940066058129,0.0003767835806674
development,past_only_main,C16_PHYS_RULES,C16_PHYS_RULES_G,3,374,0.0005268164372824,0.0009623279424472,0.0013380295363137,0.928475935828877,0.0126952536950692,0.0136999202698241,0.947192513368984,0.0162941817144342,0.0179626755142861,0.95120320855615,0.0194157150487827,0.0222884852596834,0.0009937776010841
development,past_only_main,C16_PHYS_RULES,C16_PHYS_RULES_G,4,373,0.0011547309577702,0.0020024505254337,0.0024375600483368,0.914879356568365,0.0223953661989745,0.0244833479845587,0.943029490616622,0.0287441413281255,0.0321178326607299,0.953753351206434,0.0342507569345593,0.039952456536411,0.0020654922523632
development,past_only_main,C16_PHYS_RULES,C16_PHYS_RULES_G,5,372,0.0021757625778104,0.0036308015368163,0.0039926604878122,0.908602150537634,0.0355478690540274,0.0394069073966757,0.934139784946237,0.0456251959858199,0.0516376918929199,0.948252688172043,0.0543657742272936,0.0642148796425229,0.0037410148629629
development,past_only_main,C16_PHYS_RULES,C16_PHYS_RULES_G,6,371,0.0037045601692289,0.0059989649129217,0.006090333749177,0.902964959568733,0.0526094302887005,0.0590557491086568,0.927897574123989,0.0675234727565899,0.0773947712282779,0.944743935309973,0.0804591804069966,0.096348070870576,0.0061782707458546
development,past_only_main,C16_PHYS_RULES,C16_PHYS_RULES_G,7,370,0.0058706346754489,0.0092643817127588,0.0088235588174957,0.901351351351351,0.0740394058809481,0.0840036398585502,0.923648648648649,0.0950285486552792,0.110136586323977,0.942567567567568,0.11323349981765,0.137129178866354,0.0095392022483168
later_exploratory,past_only_main,B_ANCHOR,B_ANCHOR_G,1,293,0.186802790802816,0.298429938169496,0.143019386343396,0.722696245733788,0.518740778800795,0.999057084736524,0.811433447098976,0.665796581580021,1.26083644370937,0.869453924914676,0.793345559474048,1.52552594495244,0.310609796170727
later_exploratory,past_only_main,B_ANCHOR,B_ANCHOR_G,2,292,0.354472639016542,0.562356187807008,0.272489413236718,0.714041095890411,0.981211012866592,1.90560484318451,0.8125,1.25937070088357,2.42533659028811,0.863013698630137,1.50063274717732,3.00142844039345,0.593184349027186
later_exploratory,past_only_main,B_ANCHOR,B_ANCHOR_G,3,291,0.51143659120686,0.80892247877238,0.396035897642927,0.70446735395189,1.42001868170012,2.79425709151947,0.803264604810997,1.82257424650776,3.59260268456529,0.862542955326461,2.17173116426537,4.54996392272758,0.86583344761584
later_exploratory,past_only_main,B_ANCHOR,B_ANCHOR_G,4,290,0.664981871841715,1.05225135602225,0.519952308561874,0.703448275862069,1.85952327015012,3.71677495240946,0.798275862068966,2.38667227877584,4.87061744267541,0.845689655172414,2.84389542792965,6.26123093512697,1.13797891961093
later_exploratory,past_only_main,B_ANCHOR,B_ANCHOR_G,5,289,0.816516765892907,1.2954041145249,0.645730803611316,0.705017301038062,2.30619967285069,4.68205208454508,0.799307958477509,2.9599752349807,6.23876216555314,0.839965397923875,3.52702803497774,8.18896808960841,1.41025194840004
later_exploratory,past_only_main,B_ANCHOR,B_ANCHOR_G,6,288,0.96718305499757,1.5393807797898,0.773839703056163,0.703993055555556,2.7606688138146,5.68897930615069,0.794270833333333,3.54328006246482,7.69732777565171,0.835069444444444,4.22207860673962,10.2858566791845,1.68250246246073
later_exploratory,past_only_main,B_ANCHOR,B_ANCHOR_G,7,287,1.11719384989141,1.78416245875774,0.904383370802034,0.700348432055749,3.22418974417906,6.7375241845528,0.786585365853659,4.13820273586806,9.24604306296743,0.828397212543554,4.93097269576425,12.5534152482773,1.95429358904583
later_exploratory,past_only_main,DRIFT1,DRIFT1_G,1,293,0.0058614504336814,0.0100916533884798,0.0044084105457141,0.679180887372014,0.0129413664814105,0.0306385529600499,0.773890784982935,0.0166100640559141,0.0412175065075206,0.82679180887372,0.0197921120743389,0.0550228556325163,0.0123602506142978
later_exploratory,past_only_main,DRIFT1,DRIFT1_G,2,292,0.0175178169525736,0.0301954829648851,0.0132711245298007,0.67722602739726,0.0383625286988243,0.093404500794045,0.771404109589041,0.0492377725296368,0.127650482102125,0.82277397260274,0.0586704246844904,0.174304696400372,0.0369500863873711
later_exploratory,past_only_main,DRIFT1,DRIFT1_G,3,291,0.0349017950942961,0.0602409031819953,0.0266360063637457,0.68127147766323,0.0757778162893919,0.18990789103376,0.769759450171821,0.0972597742589499,0.263066916031034,0.817010309278351,0.11589216910768,0.366458968516757,0.0736570216294152
later_exploratory,past_only_main,DRIFT1,DRIFT1_G,4,290,0.0579756394619927,0.100163591712152,0.0445508654420066,0.675862068965517,0.124673963125389,0.321552623182238,0.766379310344828,0.160017299300845,0.450999536486394,0.812068965517241,0.1906723725407,0.639807171103154,0.122382842309634
later_exploratory,past_only_main,DRIFT1,DRIFT1_G,5,289,0.0866769866558266,0.149902749195309,0.0670608467965423,0.672145328719723,0.184508319411871,0.489532685590039,0.763840830449827,0.236813864183732,0.694846145985154,0.810553633217993,0.28218112373933,1.0012049305204,0.183039546294077
later_exploratory,past_only_main,DRIFT1,DRIFT1_G,6,288,0.120945666743802,0.209398220000513,0.0942056698260393,0.671006944444444,0.254708842114379,0.694904756866135,0.758680555555556,0.326915259621573,0.997013523477439,0.803819444444444,0.389543558378734,1.45737055882851,0.255545101452782
later_exploratory,past_only_main,DRIFT1,DRIFT1_G,7,287,0.160806227680145,0.278587483000087,0.126016956939423,0.668118466898955,0.334675953541887,0.938505695569019,0.753484320557491,0.429551935979171,1.36011165850513,0.802264808362369,0.511842701510765,2.01416410390815,0.339819034681114
later_exploratory,past_only_main,B_RAW,B_RAW_G,1,293,6.90409616335658,9.1269429642424,7.62597009588381,0.683447098976109,51.312629181595,60.4361150040066,0.900170648464164,65.8590465549434,73.4393908335571,0.943686006825939,78.4758942612248,87.689539243617,9.45436772995586
later_exploratory,past_only_main,B_RAW,B_RAW_G,2,292,6.93092357442515,9.14705839129124,7.7025037552159,0.684075342465753,51.9665180099659,61.4648665037594,0.895547945205479,66.6983037802364,74.8600224452927,0.941780821917808,79.4759309261212,89.6394017003975,9.47583173140482
later_exploratory,past_only_main,B_RAW,B_RAW_G,3,291,6.95742682805457,9.1688573363711,7.77928922758068,0.689003436426117,52.6278782650482,62.497469436061,0.893470790378007,67.5471504778967,76.2899973356498,0.939003436426117,80.4873941521186,91.576621057049,9.49902794856904
later_exploratory,past_only_main,B_RAW,B_RAW_G,4,290,6.98410552707099,9.19347882507412,7.85678573288537,0.687931034482759,53.2963924432804,63.538924199403,0.89051724137931,68.4051791365144,77.7323131993789,0.933620689655172,81.5097983594223,93.5375617140964,9.52492268161804
later_exploratory,past_only_main,B_RAW,B_RAW_G,5,289,7.01189126788721,9.22179819986454,7.93546850094037,0.689446366782007,53.9724243877902,64.5851965064023,0.885813148788927,69.2728567436884,79.1977966438632,0.926470588235294,82.5436999980775,95.5810564571407,9.55427981795726
later_exploratory,past_only_main,B_RAW,B_RAW_G,6,288,7.04251789323434,9.25508170217975,8.01557985461717,0.689236111111111,54.6544025103681,65.6434258662837,0.875,70.1481661877896,80.7043514548704,0.922743055555556,83.5866955313309,97.6790306756194,9.58827677201395
later_exploratory,past_only_main,B_RAW,B_RAW_G,7,287,7.07598846503958,9.29343832198473,8.09721455224176,0.689895470383275,55.3436855548489,66.709673596283,0.858885017421603,71.0328513976497,82.2829594346217,0.918989547038328,84.6408629785552,99.8229892680028,9.62705736781384
later_exploratory,known_future_drivers_secondary,B_ORACLE,B_ORACLE_G,1,293,0.193827074323392,0.330649785312949,0.152785132609579,0.773037542662116,0.594016680571563,1.11925385623851,0.837030716723549,0.762412155528522,1.46374704956782,0.871160409556314,0.908470116566509,1.84523801721777,0.342727412021967
later_exploratory,known_future_drivers_secondary,B_ORACLE,B_ORACLE_G,2,292,0.373122988091134,0.619099500117852,0.294112794008507,0.762842465753425,1.11986400404369,2.15524863769898,0.827054794520548,1.43732988844728,2.81884649212445,0.861301369863014,1.71268419821696,3.52092704062804,0.644443502080045
later_exploratory,known_future_drivers_secondary,B_ORACLE,B_ORACLE_G,3,291,0.544464275264984,0.886136598743939,0.428872122008273,0.756872852233677,1.6104675829188,3.13804127406122,0.826460481099656,2.06701276489492,4.13103957707722,0.856529209621993,2.46299762385977,5.23833344719201,0.928147956112953
later_exploratory,known_future_drivers_secondary,B_ORACLE,B_ORACLE_G,4,290,0.708441776255085,1.1402250308453,0.558926820429919,0.741379310344828,2.07567557009113,4.09153937717467,0.822413793103448,2.66410075226906,5.42116887565037,0.854310344827586,3.17447184361985,6.93364184424565,1.20103864888177
later_exploratory,known_future_drivers_secondary,B_ORACLE,B_ORACLE_G,5,289,0.864286345773038,1.38408977422779,0.684713667317994,0.730968858131488,2.52247353874741,5.03594036625835,0.814878892733564,3.23755973668888,6.68323557747212,0.852076124567474,3.8577903697533,8.66466209378242,1.46458718977536
later_exploratory,known_future_drivers_secondary,B_ORACLE,B_ORACLE_G,6,288,1.01355154837962,1.61401051669611,0.806963180197936,0.723090277777778,2.94949598148556,5.96397788389465,0.801215277777778,3.7856371083778,7.98383615040416,0.849826388888889,4.51086483890384,10.4545030407723,1.71550907630764
later_exploratory,known_future_drivers_secondary,B_ORACLE,B_ORACLE_G,7,287,1.15718181693081,1.832307772503,0.925655987651912,0.716898954703833,3.36372923183171,6.88549090466131,0.789198606271777,4.31729972934009,9.31947446347198,0.835365853658537,5.14437992616638,12.3261165061665,1.95552667614754
later_exploratory,past_only_main,CL_DIRECT,CL_DIRECT_G,1,293,0.0940804512476721,0.138709978004755,0.0708668856085706,0.695392491467577,0.284843769894027,0.491634768908546,0.806313993174061,0.365593020695668,0.610405559466765,0.906143344709898,0.435630953309061,0.75277310912272,0.150830871613534
later_exploratory,past_only_main,CL_DIRECT,CL_DIRECT_G,2,292,0.191016675663322,0.283239361111919,0.145903707247547,0.691780821917808,0.58305767844527,1.02403205692755,0.80222602739726,0.748346428577037,1.29447324821029,0.889554794520548,0.891709769147408,1.61843290245664,0.308364281155815
later_exploratory,past_only_main,CL_DIRECT,CL_DIRECT_G,3,291,0.288966458341919,0.42980195260962,0.223042661124588,0.689003436426117,0.887639187676827,1.57714154098621,0.79639175257732,1.13927256345245,2.01829190368152,0.884020618556701,1.3575269898513,2.56954551312876,0.467882105745277
later_exploratory,past_only_main,CL_DIRECT,CL_DIRECT_G,4,290,0.387522121164961,0.575677421541981,0.301145449221127,0.689655172413793,1.19868345154742,2.13833259239849,0.791379310344828,1.53849355410573,2.7631441294898,0.880172413793104,1.83322814084248,3.55850691750433,0.626439825318214
later_exploratory,past_only_main,CL_DIRECT,CL_DIRECT_G,5,289,0.485959399287224,0.717314448521501,0.378678916409544,0.688581314878893,1.51644821888029,2.69293103165986,0.788927335640138,1.94634021757007,3.50705999223378,0.876297577854671,2.31920741492929,4.53859957855854,0.781093199106413
later_exploratory,past_only_main,CL_DIRECT,CL_DIRECT_G,6,288,0.583696468259461,0.853425328922968,0.454706019686479,0.694444444444444,1.83782393416972,3.23534439046772,0.7890625,2.35882148256178,4.23101813463844,0.879340277777778,2.81070915735462,5.50014089717108,0.930937139707451
later_exploratory,past_only_main,CL_DIRECT,CL_DIRECT_G,7,287,0.681028614806545,0.982854778153963,0.528578831545052,0.692508710801394,2.16239596420083,3.76134714160819,0.793554006968641,2.77540517311098,4.93068919533927,0.888501742160279,3.30709924133825,6.43056003551461,1.07517848823393
later_exploratory,past_only_main,CL_BRES,CL_BRES_G,1,293,0.109075298050193,0.152941743578232,0.0807683382810691,0.782423208191126,0.360596163917265,0.555526153372566,0.866894197952218,0.462820165829263,0.701766934933134,0.918088737201365,0.551484242415794,0.879658449650404,0.159140177759564
later_exploratory,past_only_main,CL_BRES,CL_BRES_G,2,292,0.208626725146063,0.287039682243398,0.15432906194869,0.780821917808219,0.694437392776069,1.06085470703877,0.85958904109589,0.891300744276363,1.33640742297713,0.915239726027397,1.062050342688,1.65400576011187,0.292875806947167
later_exploratory,past_only_main,CL_BRES,CL_BRES_G,3,291,0.303635255220521,0.412712711366534,0.225283340135617,0.783505154639175,1.02247180574485,1.55665217854774,0.851374570446735,1.31232835521554,1.95965933224137,0.911512027491409,1.56373568442089,2.4146578216228,0.418257739906761
later_exploratory,past_only_main,CL_BRES,CL_BRES_G,4,290,0.397895715456296,0.536773042962595,0.296677259088475,0.782758620689655,1.35561033728149,2.06351777518497,0.845689655172414,1.73990703141376,2.60626150111833,0.896551724137931,2.07322710187852,3.20496176405476,0.543945985351432
later_exploratory,past_only_main,CL_BRES,CL_BRES_G,5,289,0.492571514146036,0.66176940192842,0.369459538915645,0.785467128027682,1.69702902639791,2.58874772965179,0.843425605536332,2.17811317481114,3.29278837958915,0.887543252595156,2.59538192756648,4.0546839186929,0.672336950772979
later_exploratory,past_only_main,CL_BRES,CL_BRES_G,6,288,0.587032798345181,0.787796064495003,0.443515578961583,0.782986111111111,2.04469679303962,3.1387137554606,0.844618055555556,2.62433992237999,4.00929959933387,0.886284722222222,3.12709389259667,4.96157810024974,0.802819623474065
later_exploratory,past_only_main,CL_BRES,CL_BRES_G,7,287,0.680870234634466,0.914890448209932,0.518804115634098,0.776132404181185,2.39619996043605,3.70905010332751,0.843205574912892,3.07548935352384,4.75748216255139,0.883275261324042,3.66467159689763,5.94172905102186,0.935176141315057
later_exploratory,past_only_main,PINN_EQ,PINN_EQ_G,1,293,0.110356383280731,0.157370406686764,0.0859063018848053,0.76962457337884,0.391674859493114,0.610033377077502,0.862627986348123,0.502709239755931,0.772680254203092,0.907849829351536,0.599015005635034,0.961115927770024,0.1700053696218
later_exploratory,past_only_main,PINN_EQ,PINN_EQ_G,2,292,0.228248766533052,0.34590692197316,0.180709237504457,0.757705479452055,0.770657392721943,1.33355510653879,0.821061643835616,0.989128055114177,1.70513249079503,0.870719178082192,1.17861877334033,2.06256307191625,0.361253188522587
later_exploratory,past_only_main,PINN_EQ,PINN_EQ_G,3,291,0.378668446536608,0.569609979654359,0.295447504224381,0.743986254295533,1.19792349392572,2.14018937743927,0.808419243986254,1.53751815905806,2.74998003195668,0.860824742268041,1.83206588595681,3.35501012323743,0.5989607138522
later_exploratory,past_only_main,PINN_EQ,PINN_EQ_G,4,290,0.530086302492636,0.79607708327304,0.413872247825914,0.74051724137931,1.63886683131362,2.98988429719119,0.800862068965517,2.10346280559622,3.87466262313904,0.862068965517241,2.50643052624025,4.84559276377313,0.847753180306624
later_exploratory,past_only_main,PINN_EQ,PINN_EQ_G,5,289,0.685782960474805,1.02914369581784,0.538159930266618,0.734429065743945,2.10272371713399,3.90379498608687,0.801038062283737,2.69881667315895,5.12744873477524,0.849480968858132,3.21583841479641,6.51495799317876,1.10576427799557
