phase,source_family,model,horizon,n_per_point,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95,pooled_rmse,comparison_status
development,c18_information,DRIFT30,1,376,0.0325870215597,0.0430021119228,0.048047183022,0.94414893617,0.452817173877,0.46546236947,0.970744680851,0.581184550682,0.592365858193,0.98204787234,0.692524106123,0.702082137095,0.0435402830274,historical_native_scale_not_main_ranking
development,c18_information,DRIFT30,2,375,0.0668940596748,0.0883478382073,0.0994191438961,0.944666666667,0.938058384145,0.964962416691,0.97,1.20398490153,1.22961439845,0.981333333333,1.43463649669,1.45890155024,0.0894425768815,historical_native_scale_not_main_ranking
development,c18_information,DRIFT30,3,374,0.102879774364,0.135954716384,0.154092642279,0.945187165775,1.45565896385,1.49872838302,0.969251336898,1.86831805341,1.91155355141,0.979946524064,2.22623827212,2.26991832501,0.137621382014,historical_native_scale_not_main_ranking
development,c18_information,DRIFT30,4,373,0.140439744599,0.185738037694,0.212038235805,0.945710455764,2.00545074614,2.06635524222,0.967828418231,2.57396816652,2.63815686276,0.97855227882,3.06707224343,3.13507269208,0.187988854072,historical_native_scale_not_main_ranking
development,c18_information,DRIFT30,5,372,0.179515799761,0.237611543581,0.2731518526,0.944220430108,2.58662836197,2.66688380204,0.967069892473,3.31990156085,3.40640709907,0.977822580645,3.95590670493,4.05012818819,0.240455518666,historical_native_scale_not_main_ranking
development,c18_information,DRIFT30,6,371,0.220061694127,0.291487911862,0.337499818819,0.946091644205,3.19886487907,3.30161574568,0.965633423181,4.10569862339,4.22101746122,0.977088948787,4.89224165687,5.02511784209,0.294930776065,historical_native_scale_not_main_ranking
development,c18_information,DRIFT30,7,370,0.261952820736,0.347279212605,0.404785363395,0.94527027027,3.84183319315,3.96582555409,0.964864864865,4.93093952034,5.07081097832,0.977027027027,5.87557683641,6.03711188366,0.351323375648,historical_native_scale_not_main_ranking
development,c18_information,DRIFT7,1,376,0.00975291238909,0.0127879595788,0.0146336941827,0.95079787234,0.138983200142,0.142810336789,0.970744680851,0.178383006182,0.182200553495,0.981382978723,0.212556462072,0.216158588721,0.0130166250423,historical_native_scale_not_main_ranking
development,c18_information,DRIFT7,2,375,0.0219063037599,0.0287209598672,0.0331309203863,0.952,0.315074063958,0.323916447635,0.969333333333,0.40439318307,0.413545124034,0.981333333333,0.481864198385,0.490786455549,0.0292349748613,historical_native_scale_not_main_ranking
development,c18_information,DRIFT7,3,374,0.0364288882506,0.0477601322968,0.0555335291404,0.949197860963,0.52858467407,0.543959885249,0.968582887701,0.678431084375,0.695059076994,0.979278074866,0.808400498124,0.825612106915,0.0486152116148,historical_native_scale_not_main_ranking
development,c18_information,DRIFT7,4,373,0.053293041317,0.0698594894575,0.0818841666926,0.951072386059,0.780410209013,0.803651413137,0.967828418231,1.00164565931,1.02741416939,0.97855227882,1.19353441871,1.22105598388,0.0711100800493,historical_native_scale_not_main_ranking
development,c18_information,DRIFT7,5,372,0.0724385194646,0.0949663967192,0.112219853685,0.949596774194,1.07047483895,1.10346092105,0.967069892473,1.37393958132,1.41203512531,0.977822580645,1.63714998842,1.68052289111,0.0966653952865,historical_native_scale_not_main_ranking
development,c18_information,DRIFT7,6,371,0.0938223723676,0.123022119719,0.146522710794,0.948787061995,1.39881119291,1.44312982059,0.966307277628,1.79535472933,1.84774896622,0.97641509434,2.13929710906,2.20092286013,0.125220610185,historical_native_scale_not_main_ranking
development,c18_information,DRIFT7,7,370,0.117411620791,0.153962573376,0.184830619346,0.948648648649,1.76670751969,1.82355700017,0.965540540541,2.26754455275,2.33555071893,0.976351351351,2.70194598711,2.78306919466,0.156709577962,historical_native_scale_not_main_ranking
development,c18_information,EXPERT_INIT,1,376,0.0178496295823,0.0234492117814,0.0265031211364,0.950132978723,0.251157917366,0.25807594411,0.970744680851,0.322357697048,0.329027715753,0.981382978723,0.384112887616,0.390045725545,0.0238420953249,historical_native_scale_not_main_ranking
development,c18_information,EXPERT_INIT,2,375,0.0379601001,0.0498531829912,0.0568214113319,0.950666666667,0.539311855831,0.554357660801,0.969333333333,0.692199273108,0.707406623359,0.980666666667,0.824806306888,0.839223700055,0.0506850262984,historical_native_scale_not_main_ranking
development,c18_information,EXPERT_INIT,3,374,0.0602778390652,0.0791530171391,0.0909741011819,0.950534759358,0.864540208787,0.889496110909,0.968582887701,1.10962534501,1.1360631483,0.979946524064,1.32220015017,1.34892729161,0.0804685497708,historical_native_scale_not_main_ranking
development,c18_information,EXPERT_INIT,4,373,0.0847317883433,0.111285457322,0.128975229665,0.951072386059,1.22675525157,1.2637616441,0.967828418231,1.57452331936,1.61576672062,0.977882037534,1.87616025415,1.92088949032,0.113127528709,historical_native_scale_not_main_ranking
development,c18_information,EXPERT_INIT,5,372,0.111296603035,0.146183061259,0.170789877646,0.950940860215,1.62671193125,1.67657604253,0.967069892473,2.08786216026,2.14443436466,0.977822580645,2.48784121076,2.55121857024,0.148592253925,historical_native_scale_not_main_ranking
development,c18_information,EXPERT_INIT,6,371,0.139903168103,0.183774496932,0.216481537594,0.950134770889,2.06422425065,2.1291804967,0.965633423181,2.64940314289,2.72519271739,0.977762803235,3.15695856185,3.24465597715,0.186788846888,historical_native_scale_not_main_ranking
development,c18_information,EXPERT_INIT,7,370,0.170468747866,0.223984162922,0.265937509353,0.949324324324,2.53892150973,2.62011140404,0.964864864865,3.2586704789,3.3545558658,0.977027027027,3.88294537062,3.99575193716,0.227638841685,historical_native_scale_not_main_ranking
development,c18_information,PERSIST,1,376,0.11191361618,0.13039899661,0.102623631929,0.875,0.792810002002,0.832691184331,0.995345744681,1.01756062131,1.01763289412,1,1.21249826561,1.21249826561,0.132695121018,historical_native_scale_not_main_ranking
development,c18_information,PERSIST,2,375,0.223924381978,0.260886623898,0.206466378861,0.875333333333,1.60062954098,1.67948413064,0.994666666667,2.05438577476,2.05483154091,1,2.4479516371,2.4479516371,0.265477976842,historical_native_scale_not_main_ranking
development,c18_information,PERSIST,3,374,0.336038612726,0.391443334937,0.311215408363,0.880347593583,2.42602868477,2.53328638076,0.993315508021,3.11377410673,3.11463327997,1,3.71029069407,3.71029069407,0.39833192078,historical_native_scale_not_main_ranking
development,c18_information,PERSIST,4,373,0.448255801652,0.522049388895,0.417142083401,0.881367292225,3.26570560036,3.40028112598,0.991957104558,4.1914877604,4.19271322593,1,4.99446571866,4.99446571866,0.531240067321,historical_native_scale_not_main_ranking
development,c18_information,PERSIST,5,372,0.560584985878,0.652684889154,0.523785784526,0.881720430108,4.11122216862,4.27505259259,0.993279569892,5.27669652713,5.27810581111,1,6.28757172132,6.28757172132,0.664185306932,historical_native_scale_not_main_ranking
development,c18_information,PERSIST,6,371,0.673025117084,0.783329910649,0.631633989388,0.883423180593,4.97887731743,5.16051834144,0.992587601078,6.39031985438,6.39203600805,1,7.61453576115,7.61453576115,0.797150419013,historical_native_scale_not_main_ranking
development,c18_information,PERSIST,7,370,0.785587469392,0.913964617766,0.740737757942,0.882432432432,5.85336257172,6.06613216238,0.993243243243,7.51270952711,7.51472401905,1,8.9519455459,8.9519455459,0.930118176603,historical_native_scale_not_main_ranking
development,c18_information,C18_PHYS,1,376,4.0987699252e-05,8.3672608773e-05,0.00242936063823,1,0.0266414835413,0.0266414835413,1,0.0341939739363,0.0341939739363,1,0.040744633021,0.040744633021,8.6543832885e-05,historical_native_scale_not_main_ranking
development,c18_information,C18_PHYS,2,375,0.00018985917416,0.00036397171041,0.00269864479658,1,0.0295452923234,0.0295452923234,1,0.0379209721591,0.0379209721591,1,0.0451856253181,0.0451856253181,0.000376398603883,historical_native_scale_not_main_ranking
development,c18_information,C18_PHYS,3,374,0.000529914272521,0.000959249479262,0.00326166414732,1,0.035457582403,0.035457582403,1,0.0455093143237,0.0455093143237,1,0.0542276927102,0.0542276927102,0.000991520358712,historical_native_scale_not_main_ranking
development,c18_information,C18_PHYS,4,373,0.00115691622768,0.00198460715418,0.0041352927299,0.999329758713,0.044197942896,0.0442023782111,1,0.0567274455674,0.0567274455674,1,0.0675949205602,0.0675949205602,0.00204959831066,historical_native_scale_not_main_ranking
development,c18_information,C18_PHYS,5,372,0.00217090873332,0.00357272050847,0.00543987867687,0.993279569892,0.0565803321238,0.0568078325497,0.997983870968,0.0726200700855,0.0727654295218,0.999327956989,0.0865321506973,0.0866141384709,0.0036868661791,historical_native_scale_not_main_ranking
development,c18_information,C18_PHYS,6,371,0.0036789662347,0.00587145176973,0.00725134156524,0.986522911051,0.0730853889949,0.0740034909631,0.992587601078,0.0938040812383,0.094542712776,0.996630727763,0.111774456898,0.112541152292,0.00605481640662,historical_native_scale_not_main_ranking
development,c18_information,C18_PHYS,7,370,0.00581432168576,0.00903349193974,0.00957584712876,0.981756756757,0.093432089311,0.0954608969681,0.989189189189,0.119918788372,0.121820716307,0.993243243243,0.142892049741,0.144727419897,0.00931053453396,historical_native_scale_not_main_ranking
development,c18_information,C18_TREND,1,376,4.35219192196e-05,8.40797643042e-05,0.00242193819367,1,0.0265600706731,0.0265600706731,1,0.0340894816512,0.0340894816512,1,0.0406201227837,0.0406201227837,8.70097128555e-05,historical_native_scale_not_main_ranking
development,c18_information,C18_TREND,2,375,0.000201323377526,0.000368414620685,0.00267939128955,1,0.0293335932663,0.0293335932663,1,0.037649259361,0.037649259361,1,0.0448618595497,0.0448618595497,0.00038125872925,historical_native_scale_not_main_ranking
development,c18_information,C18_TREND,3,374,0.000558061754127,0.000977390665333,0.00321447994319,1,0.0349356755331,0.0349356755331,1,0.0448394541083,0.0448394541083,1,0.0534295050324,0.0534295050324,0.00101056479263,historical_native_scale_not_main_ranking
development,c18_information,C18_TREND,4,373,0.00121240798424,0.0020358850053,0.00403778658813,1,0.0431090366702,0.0431090366702,1,0.0553298495572,0.0553298495572,1,0.0659295821982,0.0659295821982,0.00210258588563,historical_native_scale_not_main_ranking
development,c18_information,C18_TREND,5,372,0.00226135129351,0.00367523228163,0.00527544032268,0.995295698925,0.0547109159046,0.0548660485516,0.997983870968,0.0702207003441,0.0702846021671,1,0.0836731253094,0.0836731253094,0.00379173084001,historical_native_scale_not_main_ranking
development,c18_information,C18_TREND,6,371,0.00380865067763,0.00602663339558,0.00701102736675,0.987196765499,0.0702877610435,0.0710056547779,0.993935309973,0.0902133646363,0.0907171146193,0.997978436658,0.107495854169,0.107892102866,0.00621182456317,historical_native_scale_not_main_ranking
development,c18_information,C18_TREND,7,370,0.00596971526148,0.00921475761341,0.00924967192417,0.979054054054,0.0895764817622,0.0912931159407,0.989189189189,0.114970169658,0.116366772052,0.99527027027,0.136995406846,0.138072897908,0.00948925941852,historical_native_scale_not_main_ranking
development,c18_information,C18_CORE,1,376,4.03709730684e-05,8.34242765866e-05,0.00239457201333,1,0.0262599354115,0.0262599354115,1,0.0337042622134,0.0337042622134,1,0.040161105512,0.040161105512,8.63101780267e-05,historical_native_scale_not_main_ranking
development,c18_information,C18_CORE,2,375,0.00018504926221,0.00036098351173,0.00261040060522,1,0.0285778521353,0.0285778521353,1,0.0366792761204,0.0366792761204,1,0.04370605323,0.04370605323,0.000373509753271,historical_native_scale_not_main_ranking
development,c18_information,C18_CORE,3,374,0.000512059378484,0.000946528014374,0.00309251001851,1,0.033604472687,0.033604472687,1,0.0431308737527,0.0431308737527,1,0.051393605967,0.051393605967,0.000978843895747,historical_native_scale_not_main_ranking
development,c18_information,C18_CORE,4,373,0.00111484224077,0.00195314158828,0.00385321571947,0.999329758713,0.0411016306071,0.0411047318395,1,0.0527533717685,0.0527533717685,1,0.0628595195555,0.0628595195555,0.00201855197798,historical_native_scale_not_main_ranking
development,c18_information,C18_CORE,5,372,0.00208883033392,0.00350952738061,0.00501716560326,0.992607526882,0.0519005398037,0.0521442492078,0.997311827957,0.0666136216693,0.0667911066485,0.999327956989,0.0793750259672,0.0794600558673,0.00362422353037,historical_native_scale_not_main_ranking
development,c18_information,C18_CORE,6,371,0.00353590081532,0.00575471040314,0.00666916907836,0.985175202156,0.0665633708685,0.0675495962243,0.991913746631,0.0854331615979,0.0863238692314,0.995956873315,0.101799890929,0.102705594832,0.00593628141988,historical_native_scale_not_main_ranking
development,c18_information,C18_CORE,7,370,0.00559263323226,0.00882702833207,0.00881324373845,0.978378378378,0.084825501238,0.0870252998527,0.987837837838,0.108872352171,0.111044123031,0.992567567568,0.129729409153,0.131928848499,0.00909341701578,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,B_ANCHOR,1,293,0.193827074323,0.330649785313,0.159801248972,0.834470989761,0.780738925677,1.17556137643,0.904436860068,1.00206756258,1.47585877298,0.93771331058,1.19403714747,1.80715382011,0.342727412022,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,B_ANCHOR,2,292,0.373122988091,0.619099500118,0.308110208236,0.832191780822,1.51431802848,2.26662502106,0.895547945205,1.94360614779,2.8195456303,0.934075342466,2.31594956985,3.38527665034,0.64444350208,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,B_ANCHOR,3,291,0.544464275265,0.886136598744,0.44987311041,0.829037800687,2.20791772985,3.31702085759,0.895189003436,2.83383172679,4.13363250399,0.932130584192,3.37671877409,4.96270189117,0.928147956113,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,B_ANCHOR,4,290,0.708441776255,1.14022503085,0.585245914335,0.830172413793,2.8980053907,4.31110016203,0.890517241379,3.71954965058,5.35247246454,0.933620689655,4.43211677586,6.36589404581,1.20103864888,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,B_ANCHOR,5,289,0.864286345773,1.38408977423,0.715239929413,0.826124567474,3.57328392513,5.27304865522,0.890138408304,4.58626026638,6.54046481541,0.938581314879,5.46486617323,7.73331651453,1.46458718978,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,B_ANCHOR,6,288,1.01355154838,1.6140105167,0.841257159245,0.822048611111,4.21313336125,6.2228493361,0.891493055556,5.4074981268,7.74356267419,0.936631944444,6.44343144055,9.17613512171,1.71550907631,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,B_ANCHOR,7,287,1.15718181693,1.8323077725,0.961929480291,0.823170731707,4.85079853478,7.15972341694,0.890243902439,6.22593251654,8.9413886765,0.932055749129,7.41865616651,10.639791924,1.95552667615,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,B_RAW,1,293,6.90168925036,9.12417321777,,,,,,,,,,,9.45063001363,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,B_RAW,2,292,6.92506317938,9.13978203258,,,,,,,,,,,9.46679738626,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,B_RAW,3,291,6.94834899702,9.15546748581,,,,,,,,,,,9.48304429133,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,B_RAW,4,290,6.9715389428,9.1712275453,,,,,,,,,,,9.49936889261,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,B_RAW,5,289,6.99463709635,9.18706056008,,,,,,,,,,,9.51576957908,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,B_RAW,6,288,7.01764666608,9.20296494347,,,,,,,,,,,9.53224480763,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,B_RAW,7,287,7.04044689989,9.21892354695,,,,,,,,,,,9.54878440097,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,B_TREND14,1,293,0.117436916056,0.214879526837,0.106315521146,0.886518771331,0.601920110808,0.85273580425,0.92662116041,0.772556098417,1.12903506672,0.956484641638,0.920557370044,1.49419046821,0.237517096526,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,B_TREND14,2,292,0.231265361043,0.397423603966,0.208104009786,0.878424657534,1.20054603712,1.65934467151,0.916952054795,1.54088415681,2.1727276672,0.947773972603,1.83607671966,2.79124904111,0.429716814225,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,B_TREND14,3,291,0.344118233916,0.567914225317,0.308505460341,0.870274914089,1.78910297788,2.45180045277,0.912371134021,2.29628881215,3.1797245208,0.936426116838,2.73619688474,4.01010934961,0.606994217624,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,B_TREND14,4,290,0.456299652201,0.735103751099,0.40717003381,0.862068965517,2.37619958482,3.21490615545,0.908620689655,3.04981914933,4.11097064058,0.937068965517,3.63408366198,5.09490471337,0.781238778846,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,B_TREND14,5,289,0.56619558917,0.902068217444,0.503731863122,0.862456747405,2.95250460319,3.95126809901,0.904844290657,3.78949863253,5.0107306654,0.937716262976,4.51546612874,6.18430549137,0.955998169965,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,B_TREND14,6,288,0.673295230952,1.06429872998,0.598373852943,0.865451388889,3.53530303837,4.66264258032,0.901041666667,4.53751232598,5.89351662368,0.940104166667,5.40677941952,7.20153279968,1.12629092735,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,B_TREND14,7,287,0.776839767515,1.22199130922,0.691608225358,0.855400696864,4.09195106208,5.39847092776,0.899825783972,5.25196232968,6.774699566,0.933797909408,6.25809910722,8.16349448138,1.29277866585,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C8_ONLINE_DATA,1,293,0.000248103541491,0.000436413775602,0.00270920322408,1,0.0296429819865,0.0296429819865,1,0.0380463554843,0.0380463554843,1,0.0453350287651,0.0453350287651,0.000535844403174,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C8_ONLINE_DATA,2,292,0.000940598488689,0.00164666931921,0.00359378911335,1,0.0388174658788,0.0388174658788,1,0.0498216780788,0.0498216780788,1,0.0593661910602,0.0593661910602,0.00202224367831,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C8_ONLINE_DATA,3,291,0.00229539462251,0.00399716985212,0.00477831105073,1,0.0498429983405,0.0498429983405,1,0.0639727957913,0.0639727957913,1,0.0762282878469,0.0762282878469,0.00490936404552,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C8_ONLINE_DATA,4,290,0.0045609414207,0.00787331310174,0.00641479039582,0.999137931034,0.0626307333191,0.0626398540956,1,0.0803856759481,0.0803856759481,1,0.0957854408134,0.0957854408134,0.009670660702,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C8_ONLINE_DATA,5,289,0.00798572864977,0.0136734622849,0.00884952136867,0.98615916955,0.0787170335409,0.0793898821535,0.994809688581,0.10103221876,0.101216869524,1,0.120387313986,0.120387313986,0.0167957322398,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C8_ONLINE_DATA,6,288,0.012802104916,0.0218038001425,0.0123947414478,0.965277777778,0.0993658325365,0.102256267424,0.981770833333,0.127534665352,0.130007084985,0.990451388889,0.151966926889,0.153653533998,0.0267842662857,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C8_ONLINE_DATA,7,287,0.0192766159633,0.0326732862404,0.0173625430165,0.932055749129,0.127236456627,0.135658038445,0.972996515679,0.163306224103,0.169526237673,0.984320557491,0.194591368162,0.201044652843,0.0401400112462,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C8_ONLINE_FULL,1,293,0.000258809178711,0.000444015456372,0.00271675079914,1,0.0297243440156,0.0297243440156,1,0.0381507825181,0.0381507825181,1,0.0454594612507,0.0454594612507,0.000546389676699,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C8_ONLINE_FULL,2,292,0.000978432274098,0.0016723680358,0.00361399864655,1,0.0390268265424,0.0390268265424,1,0.0500903895813,0.0500903895813,1,0.0596863805644,0.0596863805644,0.00205855737055,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C8_ONLINE_FULL,3,291,0.00239040830542,0.00405354826856,0.00483313969674,1,0.0503897446324,0.0503897446324,1,0.0646745370598,0.0646745370598,1,0.0770644641425,0.0770644641425,0.00498923370537,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C8_ONLINE_FULL,4,290,0.00474487071515,0.00796847276221,0.00654100315906,0.999137931034,0.0638638805059,0.0638666755995,1,0.0819684032275,0.0819684032275,1,0.0976713766889,0.0976713766889,0.00980289248079,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C8_ONLINE_FULL,5,289,0.00826509154596,0.0137900172694,0.00903057751343,0.98615916955,0.0802520444601,0.0808081957204,0.995674740484,0.103002383946,0.103149084635,1,0.122734910601,0.122734910601,0.0169479263832,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C8_ONLINE_FULL,6,288,0.0131997031196,0.0219033672489,0.0127314124154,0.961805555556,0.102764060433,0.105379558577,0.982638888889,0.131896243638,0.133986294272,0.990451388889,0.157164067969,0.158611847877,0.0268890779266,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C8_ONLINE_FULL,7,287,0.0197717474668,0.0326961268073,0.0177846030579,0.943379790941,0.132226606236,0.138091674082,0.973867595819,0.169711011788,0.174796284064,0.985191637631,0.202223143406,0.207226070234,0.040106539347,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C8_STATIC_DATA,1,293,0.000248822405455,0.000437368189319,0.00270923735818,1,0.0296430089428,0.0296430089428,1,0.0380463900823,0.0380463900823,1,0.0453350699912,0.0453350699912,0.000536961936857,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C8_STATIC_DATA,2,292,0.000942588705529,0.00164871415792,0.00359399174746,1,0.0388176691983,0.0388176691983,1,0.0498219390365,0.0498219390365,1,0.0593665020105,0.0593665020105,0.00202467920611,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C8_STATIC_DATA,3,291,0.00229827945004,0.00399979959551,0.00477895447733,1,0.0498437406914,0.0498437406914,1,0.0639737485883,0.0639737485883,1,0.0762294231746,0.0762294231746,0.00491265784672,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C8_STATIC_DATA,4,290,0.00456442359995,0.00787597531496,0.00641631101366,0.999137931034,0.0626326914534,0.0626418124667,1,0.0803881891862,0.0803881891862,1,0.0957884355214,0.0957884355214,0.00967442331367,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C8_STATIC_DATA,5,289,0.00799039169935,0.0136759047901,0.00885246322768,0.98615916955,0.0787214161543,0.0793890833943,0.994809688581,0.101037843784,0.101216217423,1,0.120394016614,0.120394016614,0.0168000567281,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C8_STATIC_DATA,6,288,0.0128073530926,0.0218061307801,0.0123995899584,0.964409722222,0.0993731255842,0.102269831058,0.981770833333,0.127544025877,0.129999153686,0.991319444444,0.151978080643,0.153645042184,0.0267897875284,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C8_STATIC_DATA,7,287,0.0192838736654,0.0326758853702,0.0173696044537,0.932055749129,0.127248962645,0.135707666133,0.972996515679,0.163322275404,0.169532659018,0.983449477352,0.194610494465,0.20103096593,0.0401477766091,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C8_STATIC_FULL,1,293,0.000259833546819,0.000445624158168,0.002716794414,1,0.0297243744408,0.0297243744408,1,0.0381508215685,0.0381508215685,1,0.0454595077821,0.0454595077821,0.000547734528595,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C8_STATIC_FULL,2,292,0.000981116415036,0.00167641555698,0.00361429672651,1,0.0390270943978,0.0390270943978,1,0.05009073337,0.05009073337,1,0.0596867902139,0.0596867902139,0.00206143094999,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C8_STATIC_FULL,3,291,0.00239443211015,0.00406015992059,0.00483424669072,1,0.0503907930328,0.0503907930328,1,0.0646758826672,0.0646758826672,1,0.0770660675326,0.0770660675326,0.0049927335709,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C8_STATIC_FULL,4,290,0.00475194300728,0.00797814202488,0.00654414300706,0.999137931034,0.0638665261976,0.0638692979612,1,0.081971798936,0.081971798936,1,0.0976754229251,0.0976754229251,0.00980595206492,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C8_STATIC_FULL,5,289,0.00827546857337,0.0138039357887,0.00903796473109,0.985294117647,0.0802575770295,0.080816267603,0.995674740484,0.103009484922,0.103155681878,1,0.122743371936,0.122743371936,0.0169495931616,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C8_STATIC_FULL,6,288,0.0132128097203,0.0219217981937,0.0127454168539,0.9609375,0.102796891287,0.105446891086,0.981770833333,0.131938381582,0.134059410348,0.990451388889,0.157214278427,0.158673741139,0.026888594658,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,C8_STATIC_FULL,7,287,0.0197842024219,0.0327111000011,0.017796381063,0.942508710801,0.132178628853,0.138123720514,0.974738675958,0.169649433484,0.174850008077,0.983449477352,0.20214976833,0.207333289024,0.0401016657869,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT1,1,293,0.00586145043368,0.0100916533885,0.00597721428375,0.950511945392,0.0408571507889,0.0496833249632,0.962457337884,0.0524395853191,0.0638107064835,0.96843003413,0.0624856199394,0.0764602974521,0.0123602506143,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT1,2,292,0.0175178169526,0.0301954829649,0.0166470236446,0.897260273973,0.100794808258,0.133039273582,0.92551369863,0.129368735835,0.171658259424,0.940924657534,0.154152356664,0.208292092997,0.0369500863874,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT1,3,291,0.0349017950943,0.060240903182,0.0334382404489,0.887457044674,0.201301425344,0.268886574374,0.920103092784,0.258367582303,0.349496432189,0.932989690722,0.307863962963,0.429319133074,0.0736570216294,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT1,4,290,0.057975639462,0.100163591712,0.056040663645,0.886206896552,0.336819371327,0.45422560267,0.918965517241,0.432302982923,0.595008482007,0.931034482759,0.515120776131,0.739883945569,0.12238284231,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT1,5,289,0.0866769866558,0.149902749195,0.0844598809672,0.88321799308,0.50688370531,0.688916704354,0.918685121107,0.650578192511,0.907866895232,0.929065743945,0.775211730427,1.13956873937,0.183039546294,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT1,6,288,0.120945666744,0.209398220001,0.118807924396,0.883680555556,0.713266152105,0.974856526918,0.915798611111,0.915467195246,1.29083525897,0.927951388889,1.09084644512,1.63130855731,0.255545101453,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT1,7,287,0.16080622768,0.278587483,0.159175076084,0.883275261324,0.952719189909,1.31378833953,0.915505226481,1.22280184202,1.75030122295,0.926829268293,1.45705826422,2.23270724708,0.339819034681,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT14,1,293,0.0413881107209,0.0720883008459,0.0392889680559,0.883105802048,0.235659312707,0.312227738845,0.922354948805,0.302465453324,0.399319963891,0.936006825939,0.360409817244,0.477595836733,0.0878766497291,historical_native_scale_not_main_ranking
later_exploratory,c16_fast_feedback_run3,DRIFT14,2,292,0.0880493618671,0.153462886821,0.0842140011646,0.881849315068,0.50435706697,0.673420356332,0.921232876712,0.64733528731,0.868277316232,0.933219178082,0.771347570543,1.05034872372,0.186999985073,historical_native_scale_not_main_ranking
