protocol_id,protocol_version,protocol_status,protocol_content_sha256,artifact_status,formal_warning_output,prediction_input_sha256,date,station,split,actual,p10,p50,p90,interval_input_status,interval_status,interval_level,interval_color,interval_reason,interval_mapping_basis,interval_mu,interval_sigma,interval_z
ootang-five-level-rule-v1,1.3-draft,draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b,source_referenced_observed_interval_state_not_formal,False,6b9e401fa1447059f481307890ab4c2d9c66d6071a458c81d0ee0d7db034dfb9,2016-08-11,ATU2,fit,17.79213,17.526281990218703,18.062503677854114,18.468970698095593,not_applicable,not_applicable,,,source_not_applicable,,18.062503677854114,0.3677924029015216,-0.7351257821562657
ootang-five-level-rule-v1,1.3-draft,draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b,source_referenced_observed_interval_state_not_formal,False,6b9e401fa1447059f481307890ab4c2d9c66d6071a458c81d0ee0d7db034dfb9,2016-08-11,ATU3,fit,42.78717,41.92795930560953,42.730827784204365,43.309062839576725,not_applicable,not_applicable,,,source_not_applicable,,42.730827784204365,0.5388410651036631,0.10456184475249475
ootang-five-level-rule-v1,1.3-draft,draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b,source_referenced_observed_interval_state_not_formal,False,6b9e401fa1447059f481307890ab4c2d9c66d6071a458c81d0ee0d7db034dfb9,2016-08-11,ATU4,fit,15.46943,15.02605391629118,15.498751903354592,15.817893785802724,not_applicable,not_applicable,,,source_not_applicable,,15.498751903354592,0.30893834400200665,-0.09491182924966393
ootang-five-level-rule-v1,1.3-draft,draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b,source_referenced_observed_interval_state_not_formal,False,6b9e401fa1447059f481307890ab4c2d9c66d6071a458c81d0ee0d7db034dfb9,2016-08-11,ATU5,fit,54.31372339858495,53.52490562572562,54.191901153303974,54.740597676835876,not_applicable,not_applicable,,,source_not_applicable,,54.191901153303974,0.4743053533261491,0.2568434963398037
ootang-five-level-rule-v1,1.3-draft,draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b,source_referenced_observed_interval_state_not_formal,False,6b9e401fa1447059f481307890ab4c2d9c66d6071a458c81d0ee0d7db034dfb9,2016-08-11,MJ1,fit,682.6501627478831,682.4834108675851,682.6724910625605,682.8475880314508,not_applicable,not_applicable,,,source_not_applicable,,682.6724910625605,0.14208464900535825,-0.15714797364639976
ootang-five-level-rule-v1,1.3-draft,draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b,source_referenced_observed_interval_state_not_formal,False,6b9e401fa1447059f481307890ab4c2d9c66d6071a458c81d0ee0d7db034dfb9,2016-08-11,MJ3,fit,953.3937506610196,953.198577609375,953.4125773875442,953.592477057498,not_applicable,not_applicable,,,source_not_applicable,,953.4125773875442,0.15368087398968655,-0.12250533222408341
ootang-five-level-rule-v1,1.3-draft,draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b,source_referenced_observed_interval_state_not_formal,False,6b9e401fa1447059f481307890ab4c2d9c66d6071a458c81d0ee0d7db034dfb9,2016-08-11,MJ9,fit,262.56474,262.4957067062826,262.59931529756653,262.6675087389562,not_applicable,not_applicable,,,source_not_applicable,,262.59931529756653,0.06702900108213138,-0.515825941135485
ootang-five-level-rule-v1,1.3-draft,draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b,source_referenced_observed_interval_state_not_formal,False,6b9e401fa1447059f481307890ab4c2d9c66d6071a458c81d0ee0d7db034dfb9,2016-08-12,ATU1,fit,28.45162131161661,27.923680102426506,28.659322639154603,29.26318908271119,not_applicable,not_applicable,,,source_not_applicable,,28.659322639154603,0.5226128439330046,-0.39742867009334204
ootang-five-level-rule-v1,1.3-draft,draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b,source_referenced_observed_interval_state_not_formal,False,6b9e401fa1447059f481307890ab4c2d9c66d6071a458c81d0ee0d7db034dfb9,2016-08-12,ATU2,fit,17.88458,17.625943778205777,18.171982510389263,18.58041484821261,not_applicable,not_applicable,,,source_not_applicable,,18.171982510389263,0.37238932152738174,-0.7717796772755493
ootang-five-level-rule-v1,1.3-draft,draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b,source_referenced_observed_interval_state_not_formal,False,6b9e401fa1447059f481307890ab4c2d9c66d6071a458c81d0ee0d7db034dfb9,2016-08-12,ATU3,fit,43.23449,42.37668616640692,43.19412601602214,43.77251716415653,not_applicable,not_applicable,,,source_not_applicable,,43.19412601602214,0.5445870226482045,0.07411851972083545
