seed,fold,model_input_schema,model_input_channels,station_geometry_sha256,scope,interval_variant,test_start_date,test_end_date,n_dates,n_stations,model_mean_error,baseline_mean_error,mean_actual_increment,mean_predicted_increment,actual_increment_std,predicted_increment_std,increment_std_ratio,increment_correlation,model_rmse,model_mae,model_r2,model_nse,baseline_rmse,baseline_mae,baseline_r2,baseline_nse,pinball_p10,pinball_p50,pinball_p90,mean_pinball,coverage,coverage_gap,mean_width,interval_score_80,p10_gt_p50,p50_gt_p90,total_points,rmse_skill_vs_baseline,rmse_difference_vs_baseline,mae_difference_vs_baseline,mae_skill_vs_baseline
0,1,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,MJ9,calibrated,2018-02-21,2018-12-04,287,1,0.024087082093911704,-0.08835672473867599,0.08835672473867599,0.1124438068325877,0.08881672187735454,0.08999352233060114,1.0132497623011985,0.38308547770953866,0.10202506678262803,0.08448002201273425,0.999792163933115,0.999792163933115,0.1251712232989687,0.09286613240418139,0.9996871644259334,0.9996871644259334,0.01628204437493612,0.04224001100636712,0.0230524497369437,0.027191501706082314,0.9512195121951219,0.15121951219512186,0.3701583268311217,0.39334494111879825,0,0,287,0.1849159567695252,-0.02314615651634068,-0.00838611039144714,0.09030321576167577
0,1,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,MJ1,calibrated,2018-02-21,2018-12-04,287,1,0.013475050484357258,-0.26700872006361237,0.26700872006361237,0.28048377054796964,0.21360549146961538,0.17933686473624386,0.839570478747518,0.49197822627161636,0.20034503306138687,0.14866652674149736,0.9999261084585627,0.9999261084585627,0.34170452501504067,0.26700872006361237,0.9997850492194448,0.9997850492194448,0.04421327375736306,0.07433326337074868,0.02986422416313012,0.049470253763747286,0.759581881533101,-0.04041811846689902,0.4186193650945816,0.7407749792049318,0,0,287,0.4136892595947672,-0.1413594919536538,-0.11834219332211501,0.44321471333940354
0,1,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,MJ3,calibrated,2018-02-21,2018-12-04,287,1,0.33042147936358873,-0.0521863807349166,0.0521863807349166,0.3826078600985053,0.05705945057066131,0.38516835645969805,6.7502990759210535,-0.2564936490664168,0.5210522346078174,0.38038725033142823,0.9880345743618196,0.9880345743618196,0.07725189349988038,0.05566348093981511,0.999736982955849,0.999736982955849,0.16108886177577358,0.19019362516571411,0.06421056992101604,0.13849768562083456,0.5296167247386759,-0.2703832752613241,0.6119441609384961,2.252994316967896,0,0,287,-5.744847420582956,0.443800341107937,0.3247237693916131,-5.833694981144162
0,1,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,ATU1,calibrated,2018-02-21,2018-12-04,287,1,1.016375808130578,-0.1597519356373974,0.1597519356373974,1.1761277437679756,0.14177263597358836,1.7323043436098036,12.218890702804767,0.02469517941227745,2.0078306373328005,1.2462679080537407,0.9825805629783552,0.9825805629783552,0.2134247600873727,0.1597519356373974,0.9998031798469791,0.9998031798469791,0.7206603569863859,0.6231339540268703,0.2381527358275858,0.5273156822802807,0.6585365853658537,-0.14146341463414636,2.4722876648095813,9.588130928139718,0,0,287,-8.4076743322135,1.7944058772454279,1.0865159724163433,-6.801269531296956
0,1,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,ATU2,calibrated,2018-02-21,2018-12-04,287,1,0.927728891084519,-0.10696860627177686,0.10696860627177686,1.034697497356296,0.11706242426276037,1.326754363163681,11.333733873353117,-0.004070087372530896,1.621647433811644,0.991321935068221,0.9746686104374792,0.9746686104374792,0.1584239443009627,0.10696860627177686,0.9997582381451181,0.9997582381451181,0.6077485081776863,0.4956609675341105,0.18023167917480457,0.42788038496220043,0.6655052264808362,-0.13449477351916383,1.686685392792985,7.879801873524909,0,0,287,-9.236125864477605,1.4632234895106813,0.8843533287964441,-8.26741003383323
0,1,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,ATU3,calibrated,2018-02-21,2018-12-04,287,1,1.2228767793103732,-0.23802623693379796,0.23802623693379796,1.4609030162441712,0.21300422663602417,1.404063657457316,6.591717355245452,0.11414145536573038,1.8539501309650057,1.2520071356205844,0.9936462752424899,0.9936462752424899,0.3191695530913898,0.23802623693379796,0.9998116892069343,0.9998116892069343,0.5717623604843975,0.6260035678102922,0.2425642592410939,0.4801100625119279,0.7038327526132404,-0.09616724738675964,2.3252216043416287,8.143266197254915,0,0,287,-4.808668505526756,1.5347805778736159,1.0139808986867864,-4.259954330029609
0,1,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,ATU4,calibrated,2018-02-21,2018-12-04,287,1,0.7157185651577033,-0.09670212543553999,0.09670212543553999,0.8124206905932433,0.1015799825794991,0.726768265645267,7.1546405816370315,0.13969530914276593,1.0140676264388717,0.7265900868529815,0.9883256160660853,0.9883256160660853,0.1401208085467853,0.09670212543553999,0.9997771023937446,0.9997771023937446,0.2799074791535623,0.36329504342649077,0.14383612253778205,0.26234621503927835,0.6445993031358885,-0.1554006968641115,1.3981785992403857,4.237436016913443,0,0,287,-6.237095167776469,0.8739468178920864,0.6298879614174415,-6.51369304015261
0,1,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,ATU5,calibrated,2018-02-21,2018-12-04,287,1,0.8950549922327279,-0.2876198040183912,0.2876198040183912,1.182674796251119,0.26003424451083024,1.299852138305184,4.998772914507597,0.1836178744362193,1.5583769294113647,0.9715401562441269,0.9971198543259018,0.9971198543259018,0.387436908234515,0.2876198040183912,0.9998219789268481,0.9998219789268481,0.5127070451038641,0.48577007812206346,0.19240826588508073,0.3969617963703361,0.7142857142857143,-0.08571428571428574,1.9997225268776406,7.051153109889449,0,0,287,-3.0222727785863954,1.1709400211768497,0.6839203522257358,-2.377862520836722
0,2,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,overall,raw,2018-12-05,2019-09-17,287,8,0.12937420799518395,-0.08899660405050402,0.08899660405050402,0.21837081204568798,0.08053213935326142,0.2398659865069202,2.9785125346630448,0.24598200989031113,0.2668929144650237,0.15264916010561458,0.9999992553832163,0.9999992553832163,0.12001248409509184,0.09264561082896423,0.9999998494393146,0.9999998494393146,0.049023501985402965,0.07632458005280729,0.05617362631773163,0.060507236118647285,0.8475609756097561,0.04756097560975603,0.8015677327376318,1.051971283031346,0,0,2296,-1.223876261519187,0.14688043036993187,0.060003549276650345,-0.6476674797624753
0,2,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,MJ9,raw,2018-12-05,2019-09-17,287,1,0.035602621351097874,-0.055489442508710865,0.055489442508710865,0.09109206385980874,0.05137252387005158,0.06027727376200588,1.173336819395503,0.5587427372934483,0.0637952481206465,0.04903422654872243,0.999896070726034,0.999896070726034,0.07555804948620815,0.06341864111498252,0.9998542116878548,0.9998542116878548,0.015870202970780792,0.024517113274361214,0.010781457839622088,0.0170562580282547,0.5853658536585366,-0.2146341463414635,0.12365654713353659,0.26651660810402883,0,0,287,0.15567899708301414,-0.01176280136556164,-0.014384414566260093,0.2268168209435475
0,2,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,MJ1,raw,2018-12-05,2019-09-17,287,1,0.10295444202323065,-0.1332539635150423,0.1332539635150423,0.23620840553827294,0.08846583875087369,0.15474147170883734,1.7491663888995697,0.20245487208007892,0.19166745333016935,0.1410290296424906,0.9998106850886378,0.9998106850886378,0.1598610472025586,0.1332539635150423,0.9998683037572985,0.9998683037572985,0.057554412883134676,0.0705145148212453,0.027578637566623584,0.05188252175700118,0.6341463414634146,-0.1658536585365854,0.294391790363924,0.8513305044975827,0,0,287,-0.19896282855766056,0.031806406127610765,0.007775066127448299,-0.05834772882061867
0,2,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,MJ3,raw,2018-12-05,2019-09-17,287,1,-0.004308490798252094,-0.11734578965108389,0.11734578965108389,0.1130372988528318,0.053000883939105674,0.14306881011356848,2.6993664912823827,0.24051810725641926,0.139929820745321,0.0992404285522732,0.9997987237548456,0.9997987237548456,0.12872194942682458,0.11734578965108389,0.9998296754763429,0.9998296754763429,0.02976517995154961,0.0496202142761366,0.01993875521223634,0.03310804981330752,0.8710801393728222,0.0710801393728222,0.3682743668704,0.4970393516378595,0,0,287,-0.08707039761597035,0.011207871318496432,-0.018105361098810682,0.15429067504377603
0,2,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,ATU1,raw,2018-12-05,2019-09-17,287,1,0.09834551043565616,-0.06980478984656123,0.06980478984656123,0.1681503002822174,0.058367995252277156,0.1844107577648742,3.159449917164658,0.06335169590242634,0.21353356486800248,0.11037184678579999,0.9989241951176099,0.9989241951176099,0.09092667976084662,0.07058980574671665,0.9998049329682087,0.9998049329682087,0.06410742682740858,0.055185923392899995,0.08889049335248395,0.06939461452426417,0.9895470383275261,0.18954703832752606,1.4583361224282232,1.5299792017989253,0,0,287,-1.3484148484210996,0.12260688510715587,0.03978204103908334,-0.5635663764513721
0,2,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,ATU2,raw,2018-12-05,2019-09-17,287,1,0.16578381543466864,-0.047071045296167235,0.047071045296167235,0.21285486073083587,0.05635526536064369,0.23887337406538173,4.238705514679406,0.020497947571508524,0.2948912355371347,0.17114364469312804,0.9960684453405476,0.9960684453405476,0.07335211878306687,0.04789006968641105,0.9997567426822236,0.9997567426822236,0.05210039442547558,0.08557182234656402,0.06719294879993644,0.06828838852399201,0.9547038327526133,0.15470383275261324,0.9514391189000733,1.1929334322541203,0,0,287,-3.0202142818703352,0.22153911675406784,0.12325357500671699,-2.5736770861640768
0,2,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,ATU3,raw,2018-12-05,2019-09-17,287,1,0.2737345414683729,-0.10678362369337965,0.10678362369337965,0.3805181651617526,0.0987233467727449,0.3329663283742945,3.372721238277736,0.11141435570202461,0.4333866827642941,0.2801816183391645,0.9981408843521969,0.9981408843521969,0.14531029645708476,0.10845602787456456,0.9997909991464513,0.9997909991464513,0.06906118859413958,0.14009080916958225,0.09771782688984192,0.10228994155118792,0.89198606271777,0.09198606271776999,1.3216668560876905,1.667790154839815,0,0,287,-1.9824912159083539,0.28807638630720933,0.17172559046459995,-1.5833660316530325
0,2,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,ATU4,raw,2018-12-05,2019-09-17,287,1,0.15508611064938388,-0.03301407665505239,0.03301407665505239,0.18810018730443626,0.06100275389090093,0.18398551983900804,3.016019902446585,0.015929473565037173,0.24725790051125915,0.16119103691859438,0.9956632810726864,0.9956632810726864,0.06926975467110544,0.0510004878048782,0.9996596323940934,0.9996596323940934,0.04077810868821363,0.08059551845929719,0.05473858461286139,0.058704070586790745,0.9128919860627178,0.11289198606271778,0.747699080839368,0.9551669330107504,0,0,287,-2.569492943713255,0.1779881458401537,0.11019054911371617,-2.160578336726741
0,2,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,ATU5,raw,2018-12-05,2019-09-17,287,1,0.2077951133973137,-0.14921010123803463,0.14921010123803463,0.35700521463534834,0.07472807187371937,0.3178059343541294,4.252831986501401,0.4530121118086529,0.3577011475601955,0.20900144936474344,0.9993341863686783,0.9993341863686783,0.166818708780996,0.14921010123803463,0.9998551890088413,0.9998551890088413,0.06295110154252133,0.10450072468237172,0.08255030626824729,0.08333404416438012,0.9407665505226481,0.14076655052264808,1.1470779792778392,1.4550140781076863,0,0,287,-1.1442507868214888,0.1908824387791995,0.059791348126708804,-0.40071917136041457
