fit_days,part,band,station,seed,count,H_correction_mean_mm,H_correction_rms_mm,H_rmse_mm,H_mae_mm,H_bias_mm,H_active_count,H_wrong_direction_count,H_mse_minus_P0_mm2,H_mse_identity_mm2,H0_correction_mean_mm,H0_correction_rms_mm,H0_rmse_mm,H0_mae_mm,H0_bias_mm,H0_active_count,H0_wrong_direction_count,H0_mse_minus_P0_mm2,H0_mse_identity_mm2,history_effect_mean_mm,history_effect_rms_mm,history_effect_max_abs_mm,H_minus_H0_rmse_mm,H_minus_H0_mae_mm,H_minus_H0_mse_mm2,history_mse_identity_mm2
342,prediction,1_30,MJ3,ensemble,30,-0.7048173296485627,1.1497485227501298,3.5263207936509615,2.696697315868528,-2.5363737995337634,30,19,5.847969316897103,5.847969316897106,-0.03455569504977916,1.3277004834130783,3.332235552860171,2.5324427656661306,-1.86611216493498,30,20,4.516824756907285,4.516824756907285,-0.6702616345987837,0.8504669817376105,1.4077069746383155,0.1940852407907907,0.16425455020239754,1.33114455998982,1.331144559989821
342,prediction,1_30,MJ1,0,30,1.9691941709319638,3.475182862097129,3.7335155283805648,3.123297271288666,2.2872877975115955,30,13,12.322089516688152,12.32208951668815,2.437782643431953,4.180339414651057,4.3900961456179814,3.7865498126495623,2.7558762700115844,30,14,17.655895483799203,17.655895483799206,-0.4685884724999892,0.7752392897588534,1.2118940408160697,-0.6565806172374167,-0.6632525413608961,-5.333805967111047,-5.333805967111047
342,prediction,1_30,MJ1,1,30,3.443291545331657,3.9376759088695406,4.398432174289032,3.825374350969645,3.7613851719112885,30,18,17.72915690785028,17.729156907850275,4.647899926234886,5.3278681165474495,5.6658334077633725,4.965993552814518,4.965993552814518,30,18,30.48461952055685,30.484619520556855,-1.2046083809032284,1.4890866216801841,2.1081016812033653,-1.2674012334743407,-1.1406192018448729,-12.755462612706573,-12.755462612706575
342,prediction,1_30,MJ1,2,30,4.4230202735374,4.810132795981563,5.096587822658183,4.748350174557441,4.741113900117031,30,17,24.358158750097026,24.358158750097015,5.292538931500279,5.807444450255708,6.008455454161182,5.635633283709613,5.61063255807991,30,17,34.4844882606686,34.4844882606686,-0.8695186579628789,1.0587691805016537,1.6513166231958283,-0.9118676315029992,-0.8872831091521718,-10.126329510571574,-10.126329510571576
342,prediction,1_30,MJ1,ensemble,30,3.2785019966003404,3.9216032911620675,4.269188187584159,3.596595623179972,3.596595623179972,30,14,16.60891909703746,16.60891909703746,4.126073833722373,4.941316138183534,5.200581298199331,4.4441674603020065,4.4441674603020065,30,13,25.428997155209977,25.428997155209977,-0.8475718371220322,1.0612271614660036,1.509105757960258,-0.931393110615172,-0.8475718371220347,-8.820078058172514,-8.820078058172514
342,prediction,31_90,ATU1,0,60,-3.361538931182817,3.8611270046525723,48.37496964906812,47.7558754375653,-47.7558754375653,60,60,297.2937616303773,297.2937616303776,-3.630589994033355,3.9934360144790544,48.65410094489313,48.02492650041584,-48.02492650041584,60,60,324.37761183796624,324.37761183796607,0.26905106285053726,0.6879319332824857,1.773106900116895,-0.2791312958250103,-0.2690510628505365,-27.08385020758849,-27.083850207588505
342,prediction,31_90,ATU1,1,60,-2.1795815580727886,2.745768227013437,47.290629843056024,46.57391806445526,-46.57391806445526,60,54,193.55974403505638,193.55974403505672,-2.545857175986607,3.059455080052872,47.63087487386326,46.940193682369085,-46.940193682369085,60,55,225.85631433173444,225.85631433173418,0.36627561791381835,0.7141415285543568,2.2771513088084223,-0.3402450308072389,-0.36627561791382135,-32.296570296677444,-32.29657029667748
342,prediction,31_90,ATU1,2,60,-2.1932388982678575,3.2760549102064145,47.309956632835686,46.58757540465033,-46.58757540465033,60,53,195.3880696829085,195.3880696829086,-3.2877448957434297,4.386277036565056,48.34887674759165,47.682081402125895,-47.682081402125895,60,54,294.7699558359243,294.76995583592463,1.0945059974755709,1.5467290107307785,2.941920718759781,-1.0389201147559675,-1.094505997475565,-99.38188615301601,-99.38188615301603
342,prediction,31_90,ATU1,ensemble,60,-2.5781197958411544,3.092330216990018,47.64549924157756,46.97245630222364,-46.97245630222364,60,54,227.24967106128338,227.24967106128335,-3.154730688587797,3.6765387652123125,48.19937500219101,47.54906719497027,-47.54906719497027,60,55,280.33582368395105,280.3358236839513,0.5766108927466422,0.7577207515822016,2.0700307336236783,-0.553875760613451,-0.5766108927466291,-53.08615262266791,-53.08615262266796
342,prediction,31_90,ATU5,0,60,-8.36991991627602,9.413835762521044,70.77700712640713,69.53573094960417,-69.53573094960417,60,60,1114.7450061739892,1114.7450061739883,-8.026626181839381,9.247912365163552,70.48901717860724,69.19243721516752,-69.19243721516752,60,60,1074.0618112084903,1074.0618112084912,-0.34329373443663813,0.5643386348743588,1.0937226739058854,0.2879899477998862,0.34329373443665645,40.6831949654969,40.68319496549691
342,prediction,31_90,ATU5,1,60,-3.8662188014949734,4.587499319195671,66.32791316331965,65.03202983482313,-65.03202983482313,60,58,504.7523330033773,504.7523330033775,-4.217308893072938,5.170401940576469,66.6878229361862,65.38311992640108,-65.38311992640108,60,59,552.6259963706261,552.6259963706265,0.35109009157796495,0.8216015499411659,2.4718307219231255,-0.35990977286654413,-0.35109009157794446,-47.8736633672489,-47.873663367248874
342,prediction,31_90,ATU5,2,60,-0.6362373722348978,1.8888994181621477,63.08079174515179,61.80204840556304,-61.80204840556304,60,38,84.54655559771527,84.54655559771597,-1.4013918867985793,2.7992558208444356,63.89817996339069,62.567202920126725,-62.567202920126725,60,45,188.3376710363682,188.33767103636788,0.7651545145636817,1.2306677374930657,2.4937611479887374,-0.8173882182388965,-0.7651545145636831,-103.79111543865199,-103.79111543865191
342,prediction,31_90,ATU5,ensemble,60,-4.290792030001963,4.988095942588103,66.70675377647476,65.4566030633301,-65.4566030633301,60,60,555.1512677977335,555.1512677977331,-4.5484423205703,5.463041296464937,67.00344857178925,65.71425335389844,-65.71425335389844,60,58,594.8223889149122,594.8223889149122,0.2576502905683361,0.6934322809547485,1.9631970615266745,-0.29669479531449383,-0.25765029056833555,-39.671121117178956,-39.671121117179
342,prediction,31_90,MJ3,0,60,-4.598695788112801,5.0815515118046095,33.03670124241666,29.96822508017382,-29.96822508017382,60,60,279.3366081474427,279.33660814744263,-5.089753282678168,5.744925738124743,33.691531275914805,30.459282574739188,-30.459282574739188,60,60,323.0322588826933,323.03225888269327,0.4910574945653685,0.9481408514873191,3.707131872810719,-0.6548300334981434,-0.49105749456536785,-43.69565073525063,-43.69565073525063
342,prediction,31_90,MJ3,1,60,-0.3562000088910347,1.2990220846592948,28.779145518517936,25.72572930095206,-25.72572930095206,60,39,16.152195942778917,16.152195942778757,0.08895174490251657,1.395887013392833,28.313316725508376,25.280577547158508,-25.280577547158508,60,30,-10.443116834299758,-10.443116834299802,-0.44515175379355126,0.8176301100661846,2.4385805171453683,0.46582879300956037,0.445151753793553,26.595312777078558,26.595312777078554
342,prediction,31_90,MJ3,2,60,-0.42482436948640045,1.848427897560848,29.2037287822638,25.79435366154742,-25.79435366154742,60,40,40.77075395477095,40.770753954771045,0.28166684423260957,2.0856745154121583,28.561186506241942,25.08786244782841,-25.08786244782841,60,27,3.654353811084661,3.654353811084648,-0.7064912137190101,0.8996617640174838,1.9615142402212786,0.6425422760218567,0.7064912137190085,37.116400143686405,37.1164001436864
342,prediction,31_90,MJ3,ensemble,60,-1.7932400554967451,2.098683822227722,30.30295767778976,27.162769347557763,-27.162769347557763,60,56,106.18222318866526,106.18222318866533,-1.573044897847681,2.0022745550688894,30.139836087067543,26.9425741899087,-26.9425741899087,60,52,96.32269852204684,96.32269852204682,-0.22019515764906433,0.5026656415245888,1.431977273840214,0.16312159072221633,0.22019515764906217,9.859524666618567,9.859524666618531
342,prediction,31_90,MJ1,0,60,0.7348636687437267,2.271388461531902,4.223882129347114,3.47294956152668,-3.47294956152668,60,23,-6.705145420553627,-6.705145420553621,0.7070643013752131,2.196039405327189,4.340998669184733,3.5007489288951947,-3.5007489288951947,60,21,-5.702056217307916,-5.702056217307914,0.027799367368513836,0.510703540640693,1.5819184465397502,-0.11711653983761927,-0.027799367368514627,-1.0030892032457084,-1.003089203245708
342,prediction,31_90,MJ1,1,60,1.4148119059890842,1.5980715411374424,3.5810388749809623,2.9201853987195316,-2.793001324281323,60,5,-11.722486239046624,-11.72248623904662,1.9887201419503377,2.341707357504103,2.946578307888042,2.3205188329307167,-2.2190930883200695,60,2,-15.864001938655184,-15.864001938655178,-0.5739082359612535,0.9311276318086787,2.074242421906595,0.6344605670929204,0.5996665657888149,4.141515699608558,4.141515699608558
342,prediction,31_90,MJ1,2,60,2.0785445003935954,3.079737609065464,3.156896483116465,2.2622216880876467,-2.1292687298768116,60,11,-14.580330258058433,-14.580330258058433,2.577960464543976,3.691320838737922,2.9808017259493975,1.8200127294396728,-1.6298527657264317,60,11,-15.661146733748632,-15.66114673374863,-0.4994159641503801,0.7285111368942764,1.9269186408555377,0.17609475716706768,0.4422089586479738,1.0808164756901983,1.080816475690198
342,prediction,31_90,MJ1,ensemble,60,1.4094066917088024,2.09913760538001,3.4953459149918955,2.798406538561606,-2.798406538561606,60,12,-12.32888259772101,-12.32888259772101,1.7579149692898421,2.5760702267914093,3.285734498679955,2.4498982609805653,-2.4498982609805653,60,11,-13.750274467355927,-13.750274467355924,-0.34850827758103997,0.5258487134985498,1.0968082932881056,0.2096114163119407,0.34850827758104064,1.4213918696349146,1.4213918696349153
342,prediction,91_180,ATU1,0,90,-9.387308723863818,12.920743861032213,202.21399430233373,198.99260037431182,-198.99260037431182,90,88,3874.1267379345954,3874.126737934576,-9.25918795959126,12.164490334777705,201.9669823929671,198.86447961003933,-198.86447961003933,90,90,3774.2892231514197,3774.2892231514084,-0.128120764272557,2.1884006873731368,5.448617071839955,0.24701190936661988,0.12812076427249508,99.83751478316778,99.83751478316879
342,prediction,91_180,ATU1,1,90,-6.794145265355331,8.026073654822884,199.37514672836159,196.3994369158034,-196.3994369158034,90,90,2734.0763791860445,2734.076379186037,-8.420281156090153,10.463561587934707,201.05472297885714,198.02557280653818,-198.02557280653818,90,90,3406.6288783353157,3406.628878335298,1.6261358907348205,2.6152152214389193,5.667840672040954,-1.6795762504955576,-1.626135890734787,-672.5524991492609,-672.552499149261
342,prediction,91_180,ATU1,2,90,-7.007518238704354,9.095837262195795,199.7035792508205,196.61280988915237,-196.61280988915237,90,80,2865.146811819075,2865.1468118190705,-7.603910957203684,9.809663985025788,200.28139336883623,197.2092026076517,-197.2092026076517,90,84,3096.2637759928475,3096.263775992837,0.5963927184993311,0.9491476133088763,2.089480654620967,-0.5778141180157377,-0.5963927184993167,-231.11696417376737,-231.1169641737664
342,prediction,91_180,ATU1,ensemble,90,-7.729657409307833,9.916175989561006,200.41902944687428,197.33494905975584,-197.33494905975584,90,88,3151.41461065739,3151.4146106573758,-8.427793357628364,10.771435879435302,201.09755607481856,198.0330850080764,-198.0330850080764,90,90,3423.8543054951297,3423.854305495128,0.6981359483205315,1.1641517935899193,3.154627850569442,-0.6785266279442794,-0.6981359483205551,-272.43969483775356,-272.4396948377522
342,prediction,91_180,ATU5,0,90,-9.691121075906397,11.482100091763012,249.9066111977507,244.3093542418427,-244.3093542418427,90,90,5070.457522056138,5070.45752205614,-10.02926282078816,12.270937103605286,250.4176241160876,244.6474959867245,-244.6474959867245,90,90,5326.129669658549,5326.129669658544,0.33814174488176546,1.195703246074331,2.9346009988347603,-0.5110129183369168,-0.3381417448817956,-255.67214760240338,-255.6721476024041
342,prediction,91_180,ATU5,1,90,-10.3769779967396,14.330105588444722,251.16553669161107,244.9952111626759,-244.9952111626759,90,90,5701.270023297424,5701.270023297423,-10.618448792419015,14.939486009502167,251.47113545087586,245.23668195835535,-245.23668195835535,90,90,5854.875166665159,5854.875166665162,0.24147079567941482,1.0557495905442418,2.637661852419871,-0.3055987592647966,-0.2414707956794473,-153.60514336774045,-153.60514336773818
342,prediction,91_180,ATU5,2,90,-2.386649848970259,3.0854509825264693,242.05866597788108,237.00488301490662,-237.00488301490662,90,84,1209.5409767038072,1209.5409767038113,-2.240093479694948,2.8660739354610145,241.81673213673128,236.85832664563128,-236.85832664563128,90,82,1092.475143000047,1092.4751430000572,-0.1465563692753104,0.850887232632369,2.0338824365933155,0.24193384114980176,0.14655636927534488,117.06583370375321,117.06583370375408
342,prediction,91_180,ATU5,ensemble,90,-7.484916307205418,9.493955172218751,247.69169944031745,242.10314947314174,-242.10314947314174,90,90,3968.321173344957,3968.321173344953,-7.629268364300708,9.882504385250902,247.8797178293858,242.24750153023706,-242.24750153023706,90,90,4061.4977128883256,4061.497712888331,0.14435205709528998,0.5844119221357239,1.5825749518810674,-0.1880183890683611,-0.1443520570953183,-93.17653954337852,-93.17653954337871
342,prediction,91_180,MJ3,0,90,-8.951861266748448,10.683734090122584,70.07192461392611,69.39708740992374,-69.39708740992374,90,90,1233.4132090731446,1233.4132090731437,-8.609946801599648,10.149730246311508,69.68296783945772,69.05517294477495,-69.05517294477495,90,90,1179.054596888298,1179.0545968882968,-0.34191446514880064,0.6563490883288194,1.4294766649533557,0.38895677446839727,0.34191446514878976,54.358612184846514,54.3586121848466
342,prediction,91_180,MJ3,1,90,-5.476693759589956,7.220885556946705,66.45076009927831,65.92191990276525,-65.92191990276525,90,90,739.0421077452393,739.0421077452384,-4.833398887614195,6.249556584372535,65.72745386821651,65.27862503078948,-65.27862503078948,90,90,643.4367819719309,643.4367819719291,-0.6432948719757611,1.192672369991456,3.3449263249755834,0.7233062310617981,0.643294871975769,95.60532577330918,95.60532577330919
342,prediction,91_180,MJ3,2,90,-2.66619177333291,3.1315178307530718,63.33012267790008,63.1114179165082,-63.1114179165082,90,83,334.04302837127443,334.04302837127335,-2.2894017337465304,2.7478848984310043,62.9287492900368,62.73462787692181,-62.73462787692181,90,79,283.36607718170717,283.3660771817065,-0.3767900395863799,0.6049786788400424,1.4999643636229063,0.4013733878632806,0.376790039586389,50.67695118956678,50.676951189566815
342,prediction,91_180,MJ3,ensemble,90,-5.698248933223772,6.873097356094125,66.58856561204585,66.14347507639906,-66.14347507639906,90,90,757.3756602431358,757.3756602431354,-5.244249140986792,6.200519355669486,66.08468343464729,65.68947528416209,-65.68947528416209,90,90,690.5239746309462,690.5239746309461,-0.4539997922369805,0.7393609356345008,1.7024423600120002,0.503882177398566,0.45399979223697073,66.85168561218906,66.85168561218913
342,prediction,91_180,MJ1,0,90,-5.970863512858093,6.985582307414186,10.127721088814324,9.999173596381562,-9.999173596381562,90,84,79.32865404069217,79.32865404069216,-5.219999294775066,5.884937470214033,9.333574211761778,9.248309378298536,-9.248309378298536,90,84,63.87352715434227,63.87352715434226,-0.7508642180830262,1.2506222523593684,2.559279534139206,0.7941468770525457,0.7508642180830254,15.455126886349886,15.45512688634989
342,prediction,91_180,MJ1,1,90,-1.8598176152431367,3.0457140986972613,6.000067137218097,5.888127698766607,-5.888127698766607,90,64,12.758725239002349,12.758725239002347,-1.6675551708006382,2.560326933259373,5.838107338683689,5.695865254324108,-5.695865254324108,90,68,10.841416885870128,10.841416885870125,-0.1922624444424982,0.5455343993940953,1.1987673186520684,0.1619597985344079,0.19226244444249918,1.9173083531322237,1.9173083531322237
342,prediction,91_180,MJ1,2,90,-2.5935106810075115,4.0681455580717705,7.074422358297239,6.621820764530983,-6.621820764530983,90,66,26.805371291453657,26.80537129145365,-1.6815760485371078,2.8880754125712564,6.355182987189303,5.7098861320605785,-5.7098861320605785,90,59,17.146270388538138,17.146270388538134,-0.9119346324704042,1.7463584445657512,5.527299101514636,0.7192393711079363,0.9119346324704045,9.659100902915513,9.659100902915513
