origin,source_index,date,station,u_mm,du_mm_per_day
612,598,2018-02-19,ATU1,407.5677550273832,0.07337514473380224
612,598,2018-02-19,ATU5,504.9480953364036,0.1503129132896106
612,598,2018-02-19,MJ3,1191.667179862518,0.15954767409107262
612,598,2018-02-19,MJ1,859.6965547234515,0.13068898985477517
612,599,2018-02-20,ATU1,407.6371086547542,0.06935362737095829
612,599,2018-02-20,ATU5,505.0968359058073,0.14874056940374203
612,599,2018-02-20,MJ3,1191.821869027137,0.15468916461895788
612,599,2018-02-20,MJ1,859.8411178530029,0.14456312955132944
612,600,2018-02-21,ATU1,407.7024860797944,0.06537742504025346
612,600,2018-02-21,ATU5,505.2437723400794,0.1469364342720496
612,600,2018-02-21,MJ3,1191.971242478753,0.14937345161615667
612,600,2018-02-21,MJ1,860.0006489264612,0.15953107345831086
612,601,2018-02-22,ATU1,407.7639326175351,0.06144653774066455
612,601,2018-02-22,ATU5,505.3886728479737,0.14490050789430597
612,601,2018-02-22,MJ3,1192.114843013836,0.14360053508289639
612,601,2018-02-22,MJ1,860.1762417480367,0.17559282157549205
612,602,2018-02-23,ATU1,407.8214935830082,0.05756096547310108
612,602,2018-02-23,ATU5,505.5313056382446,0.14263279027090903
612,602,2018-02-23,MJ3,1192.252213428857,0.137370415020996
612,602,2018-02-23,MJ1,860.3689901219394,0.19274837390275934
612,603,2018-02-24,ATU1,407.8752142912455,0.05372070823733566
612,603,2018-02-24,ATU5,505.6714389196458,0.1401332814012335
612,603,2018-02-24,MJ3,1192.382896520286,0.1306830914290913
612,603,2018-02-24,MJ1,860.5799878523796,0.2109977304402264
612,604,2018-02-25,ATU1,407.9251400572783,0.049925766032799856
612,604,2018-02-25,ATU5,505.8088409009315,0.13740198128567727
612,604,2018-02-25,MJ3,1192.506435084592,0.12353856430604537
612,604,2018-02-25,MJ1,860.8103287435675,0.23034089118789325
612,605,2018-02-26,ATU1,407.9713161961385,0.0461761388601758
612,605,2018-02-26,ATU5,505.9432797908557,0.1344388899241835
612,605,2018-02-26,MJ3,1192.622371918247,0.11593683365481411
612,605,2018-02-26,MJ1,861.0611065997134,0.25077785614587356
612,606,2018-02-27,ATU1,408.0137880228577,0.04247182671917926
612,606,2018-02-27,ATU5,506.0745237981725,0.13124400731680907
612,606,2018-02-27,MJ3,1192.73024981772,0.10787789947312376
612,606,2018-02-27,MJ1,861.3334152250272,0.27230862531382627
612,607,2018-02-28,ATU1,408.0526008524677,0.038812829610037625
612,607,2018-02-28,ATU5,506.202341131636,0.1278173334634971
612,607,2018-02-28,MJ3,1192.829611579481,0.09936176176097433
612,607,2018-02-28,MJ1,861.6283484237194,0.29493319869220613
612,608,2018-03-01,ATU1,408.0878,0.03519914753229614
612,608,2018-03-01,ATU5,506.3265000000001,0.12415886836413392
612,608,2018-03-01,MJ3,1192.92,0.09038842051904794
612,608,2018-03-01,MJ1,861.9469999999999,0.3186515762804447
612,609,2018-03-02,ATU1,408.1195299370747,0.03172993707465821
612,609,2018-03-02,ATU5,506.4468804017141,0.12038040171398734
612,609,2018-03-02,MJ3,1193.001099302309,0.08109930230898499
612,609,2018-03-02,MJ1,862.2901112586692,0.34311125866929615
612,610,2018-03-03,ATU1,408.1483317616654,0.028801824590743763
612,610,2018-03-03,ATU5,506.5638094940076,0.11692909229350334
612,610,2018-03-03,MJ3,1193.073159415683,0.07206011337393647
612,610,2018-03-03,MJ1,862.657013506888,0.3669022482188211
612,611,2018-03-04,ATU1,408.1748457283339,0.026513966668460398
612,611,2018-03-04,ATU5,506.6777262238057,0.11391672979806344
612,611,2018-03-04,MJ3,1193.136571695957,0.06341228027395118
612,611,2018-03-04,MJ1,863.0466855524077,0.38967204551966006
