origin,seed,step,bin,point,n_terms,supported_origins,mae,rmse,bias,normalized_mse,objective_contribution
612,1,50,h181_293,ATU5,0,0,,,,,0.0
612,1,50,h181_293,MJ3,0,0,,,,,0.0
612,1,50,h181_293,MJ1,0,0,,,,,0.0
612,1,50,all,ATU1,16290,180,13.623033894375304,19.557069106583437,8.93986548257129,0.01678368379197611,0.002495400216901589
612,1,50,all,ATU5,16290,180,10.524515470344046,15.67910072973972,-2.695475723833717,0.008086812096799026,0.0012071946176777247
612,1,50,all,MJ3,16290,180,4.425660368878159,6.91634540498768,1.1160887344070134,0.005401080738071609,0.0007628811309609538
612,1,50,all,MJ1,16290,180,3.5354786405535585,5.21571189821184,0.5197603133075034,0.005456170386296187,0.0007873285705510943
612,1,100,h001_030,ATU1,4965,180,4.562640889270611,8.568574415322512,-1.4708676887078984,0.0032217875101124187,0.00014554870954669832
612,1,100,h001_030,ATU5,4965,180,6.241151729764785,11.856313812372171,3.667965459605052,0.004624176719974475,0.00019922981595262395
612,1,100,h001_030,MJ3,4965,180,0.9387256671728852,1.3067009089066477,0.48170210023755516,0.0001927878711963107,1.2068816708093736e-05
612,1,100,h001_030,MJ1,4965,180,0.7018919086437608,0.9416265781383444,0.10845878393541487,0.00017783537392426977,1.6245138463733915e-05
612,1,100,h031_090,ATU1,7230,150,5.277613569358778,6.976722410763049,3.767711676603935,0.0021359084568292946,0.00015659255325862787
612,1,100,h031_090,ATU5,7230,150,5.678910450655225,7.593801269073079,3.1780999117040856,0.0018969396155805417,0.0001467064878605836
612,1,100,h031_090,MJ3,7230,150,1.902864549766873,2.435130438576996,1.7590647358808313,0.0006695326802761399,4.753424974226474e-05
612,1,100,h031_090,MJ1,7230,150,0.7930670565706921,1.023528581669533,0.2135132720494704,0.00021011675507715555,1.7435884181049074e-05
612,1,100,h091_180,ATU1,4095,90,8.831195663936215,10.824883370213254,6.888472962265814,0.005141930469374839,0.00018658133429262096
612,1,100,h091_180,ATU5,4095,90,5.918414718725556,8.186254349500176,0.4953995243158452,0.002204476735660355,8.127585783608683e-05
612,1,100,h091_180,MJ3,4095,90,4.058496813572032,5.017946969334588,3.6159365856301378,0.0028430169961900383,0.00010085371083979239
612,1,100,h091_180,MJ1,4095,90,1.613001633240028,2.4821221360627845,0.1845831143035269,0.0012356828843933475,4.256383007013743e-05
612,1,100,h181_293,ATU1,0,0,,,,,0.0
612,1,100,h181_293,ATU5,0,0,,,,,0.0
612,1,100,h181_293,MJ3,0,0,,,,,0.0
612,1,100,h181_293,MJ1,0,0,,,,,0.0
612,1,100,all,ATU1,16290,180,5.953002109607818,8.569560462327109,2.955555195082274,0.0032225290609376256,0.0004887225970979472
612,1,100,all,ATU5,16290,180,5.910481839760625,9.234979559793345,2.65302467284426,0.0028054783958164353,0.0004272121616492943
612,1,100,all,MJ3,16290,180,2.1508918406326174,3.0792849533196747,1.8365223625692626,0.0010705996106988571,0.00016045677729015085
612,1,100,all,MJ1,16290,180,0.9713940965954753,1.5112734800910856,0.1742214040656813,0.00045808583071409414,7.624485271492041e-05
612,1,200,h001_030,ATU1,4965,180,4.790353442508154,5.721768071701273,3.4454227326250297,0.001436614507880664,9.152635406341993e-05
612,1,200,h001_030,ATU5,4965,180,7.463477757662212,9.978983129022998,7.458776348070221,0.003275726456986097,0.00017005085841368094
612,1,200,h001_030,MJ3,4965,180,2.054178667750252,2.454739886304411,2.031128261117403,0.0006803592287855144,4.018852074472921e-05
612,1,200,h001_030,MJ1,4965,180,1.407835430104816,1.661464088010799,1.3570548990733082,0.0005536593684426682,3.565839272590036e-05
612,1,200,h031_090,ATU1,7230,150,6.570163462048432,7.712091606736478,6.044964620282233,0.0026099014412056002,0.0001977583379274755
612,1,200,h031_090,ATU5,7230,150,7.4303666211687505,9.071664852977811,7.326382546337957,0.0027071295895108585,0.0002131249269248277
612,1,200,h031_090,MJ3,7230,150,2.360718118881332,2.863787947690702,2.338969719389405,0.0009259958396190787,6.551740353027123e-05
612,1,200,h031_090,MJ1,7230,150,1.3452931496248617,1.696744534749413,1.2753160715432192,0.0005774224349761468,4.0751642945060924e-05
