origin,seed,step,bin,point,n,mae,rmse,bias,mse,error_variance,probability_available
612,ensemble,200,h001_030,MJ3,30,16.202351617198815,17.588815007460784,-16.202351617198815,309.3664133666777,46.85021543933265,False
612,ensemble,200,h001_030,MJ1,30,20.106991503462048,22.467418224229274,-20.106991503462048,504.78488166242965,100.49377434213467,False
612,ensemble,200,h031_090,ATU1,60,38.70253093870981,40.54209989158916,-38.70253093870981,1643.661863619594,145.77596255780423,False
612,ensemble,200,h031_090,ATU5,60,49.484936918944335,52.26538660356416,-49.484936918944335,2731.670636820024,282.9116549481236,False
612,ensemble,200,h031_090,MJ3,60,32.90268880813553,33.66641867176696,-32.90268880813553,1133.4277461826991,50.84081537769203,False
612,ensemble,200,h031_090,MJ1,60,59.68139865481897,61.21083715679217,-59.68139865481897,3746.766585435328,184.89724003990077,False
612,ensemble,200,h091_180,ATU1,90,67.27587201834811,67.75568666771385,-67.27587201834811,4590.833075813415,64.79011998426235,False
612,ensemble,200,h091_180,ATU5,90,98.28053784995498,98.95457054210846,-98.28053784995498,9792.00703117312,132.94291109668333,False
612,ensemble,200,h091_180,MJ3,90,41.730651926541725,42.40399297236191,-41.730651926541725,1798.0986200001187,56.65130978593865,False
612,ensemble,200,h091_180,MJ1,90,89.94020802780018,90.17803549690794,-89.94020802780018,8132.0780860815885,42.837065997616925,False
612,ensemble,200,h181_293,ATU1,113,68.3604229401851,68.89415293219092,-68.3604229401851,4746.404308244111,73.25688368312508,False
612,ensemble,200,h181_293,ATU5,113,109.09377207178865,109.6042893517063,-109.09377207178865,12013.100244292558,111.6491394411851,False
612,ensemble,200,h181_293,MJ3,113,41.11989044696276,42.111135564744906,-41.11989044696276,1773.3477385523236,82.50234818210322,False
612,ensemble,200,h181_293,MJ1,113,94.89388492582992,95.13067015841665,-94.89388492582992,9049.844404789463,44.99500847281245,False
612,ensemble,200,all,ATU1,293,56.334586859212855,60.00403714021779,-56.334586859212855,3600.4844731246358,426.8987965264381,False
612,ensemble,200,all,ATU5,293,84.20117438817043,90.7723289302927,-84.20117438817043,8239.615699429252,1149.7779310821672,False
612,ensemble,200,all,MJ3,293,37.07350911569845,38.73000210296294,-37.07350911569845,1500.0130628955137,125.56798474373805,False
612,ensemble,200,all,MJ1,293,78.50416854441569,82.50491736435343,-78.50416854441569,6807.061389298789,644.1569104487626,False
612,ensemble,400,h001_030,ATU1,30,7.657978350888671,9.456025113757686,-7.657978350888671,89.41641095201608,30.77177852933649,False
612,ensemble,400,h001_030,ATU5,30,10.776881906320039,13.054422303457198,-10.776881906320039,170.41794167700073,54.276758054232474,False
612,ensemble,400,h001_030,MJ3,30,9.331512532092377,10.923155236653763,-9.331512532092377,119.31532032403653,32.23819418743945,False
612,ensemble,400,h001_030,MJ1,30,14.655599396751628,17.200609772665807,-14.655599396751628,295.86097655152645,81.07438287345971,False
612,ensemble,400,h031_090,ATU1,60,30.13242525969476,32.588028153106,-30.13242525969476,1061.9795789076293,154.0165268765382,False
612,ensemble,400,h031_090,ATU5,60,40.01746501882262,43.55891118948527,-40.01746501882262,1897.378744013465,295.9812374807727,False
612,ensemble,400,h031_090,MJ3,60,25.314802876762776,26.38645685601934,-25.314802876762776,696.2451054145699,55.4058607252131,False
612,ensemble,400,h031_090,MJ1,60,54.159562798912106,56.027286338667054,-54.159562798912106,3139.056814474988,205.79857190568515,False
612,ensemble,400,h091_180,ATU1,90,61.34840009075266,61.885746649584725,-61.34840009075266,3829.8456383765874,66.21944468152664,False
612,ensemble,400,h091_180,ATU5,90,91.39817975516806,92.17568097877519,-91.39817975516806,8496.356163900939,142.72890134292695,False
612,ensemble,400,h091_180,MJ3,90,36.936562206564496,37.645208311963785,-36.936562206564496,1417.1617088511473,52.85208121173865,False
612,ensemble,400,h091_180,MJ1,90,86.94410655742084,87.24442863770032,-86.94410655742084,7611.590328318784,52.31266325063215,False
612,ensemble,400,h181_293,ATU1,113,64.42110496595272,65.06369996601595,-64.42110496595272,4233.285053267744,83.20628823344633,False
612,ensemble,400,h181_293,ATU5,113,104.82130033959909,105.43905437182333,-104.82130033959909,11117.394186824316,129.88918193987809,False
612,ensemble,400,h181_293,MJ3,113,37.55689854737589,38.81282103310638,-37.55689854737589,1506.4350765479453,95.91444805006029,False
612,ensemble,400,h181_293,MJ1,113,92.53852526552508,92.82903819630396,-92.53852526552508,8617.230332450858,53.85167413263139,False
612,ensemble,400,all,ATU1,293,50.64377384105373,55.09683023086375,-50.64377384105373,3035.660701488622,470.86887262482406,False
612,ensemble,400,all,ATU5,293,77.79862619337469,85.45986545305205,-77.79862619337469,7303.3886032537575,1250.7623656773098,False
612,ensemble,400,all,MJ3,293,31.969466494924294,34.22101839917754,-31.969466494924294,1171.0781002768474,149.03131230676073,False
612,ensemble,400,all,MJ1,293,74.98656892494706,79.58959137704798,-74.98656892494706,6334.503055565469,711.517536429634,False
792,0,0,h001_030,ATU1,30,0.24653365954567524,0.29863596248353097,-0.24653365954567524,0.0891834380884649,0.02840459279948202,False
792,0,0,h001_030,ATU5,30,2.1367827734589318,2.440889740688637,-2.1367827734589318,5.957942726199041,1.3921021052481966,False
792,0,0,h001_030,MJ3,30,2.0195289720197405,2.398814813560844,-2.0195289720197405,5.754312509758945,1.6758152409318352,False
792,0,0,h001_030,MJ1,30,1.1778291533984164,1.2770855242626733,-1.1778291533984164,1.630947436281267,0.24366592168603668,False
792,0,0,h031_090,ATU1,60,4.664561006523368,5.130347967395971,-4.664561006523368,26.32047026656397,4.562340882985681,False
792,0,0,h031_090,ATU5,60,8.795985891063712,9.07582566290747,-8.795985891063712,82.3706114634898,5.001243667697934,False
792,0,0,h031_090,MJ3,60,8.210407530354322,8.380789822478835,-8.210407530354322,70.23763804856483,2.826846234065878,False
792,0,0,h031_090,MJ1,60,3.5635710252768034,3.7081832586348957,-3.5635710252768034,13.750623079620114,1.051584627427747,False
792,0,0,h091_180,ATU1,90,10.845561018781954,11.02941682930156,-10.845561018781954,121.64803559448048,4.021841782357833,False
792,0,0,h091_180,ATU5,90,15.096668869183967,15.26690757893799,-15.096668869183967,233.07846702383426,5.16905607804604,False
792,0,0,h091_180,MJ3,90,12.127336309316238,12.24432372375583,-12.127336309316238,149.92346345212985,2.8511774928698186,False
792,0,0,h091_180,MJ1,90,8.331422828720306,8.628031919824604,-8.331422828720306,74.44293480951225,5.030328458590386,False
792,0,0,h181_293,ATU1,113,17.39867423002961,17.59175577343766,-17.39867423002961,309.46987119227725,6.756006229580857,False
792,0,0,h181_293,ATU5,113,26.878675652879455,27.561929100418983,-26.878675652879455,759.6599357365227,37.196730883827875,False
792,0,0,h181_293,MJ3,113,23.489014052761913,23.733034552504662,-23.489014052761913,563.2569290703802,11.523147899533631,False
792,0,0,h181_293,MJ1,113,25.48780105946794,26.50651743149984,-25.48780105946794,702.5954663464049,52.967463499389716,False
792,0,0,all,ATU1,293,11.021912456865168,12.732522970156117,-11.021912456865168,162.11714118555312,40.634586978753575,False
792,0,0,all,ATU5,293,17.023389705356742,19.54600853433924,-17.023389705356742,382.0464496244624,92.25065256401652,False
792,0,0,all,MJ3,293,14.67211323133928,16.680907353908037,-14.67211323133928,278.2526701496632,62.98176347642199,False
792,0,0,all,MJ1,293,13.239244745471895,17.228351666747592,-13.239244745471895,296.8161011531245,121.53849972261933,False
792,0,50,h001_030,ATU1,30,19.269151729693817,20.439870540980035,19.269151729693817,417.7883077320235,46.488099350061425,False
792,0,50,h001_030,ATU5,30,21.636754792903517,23.1046024708596,21.636754792903517,533.8226553364515,65.67349736821818,False
792,0,50,h001_030,MJ3,30,8.46932787747111,9.014828844750427,8.46932787747111,81.26713910014432,9.537624404034988,False
792,0,50,h001_030,MJ1,30,9.94432903247302,10.547743558144333,9.94432903247302,111.25489416837529,12.365214262289474,False
792,0,50,h031_090,ATU1,60,24.295859293253745,24.770885006463978,24.295859293253745,613.5967440034619,23.307965205877544,False
792,0,50,h031_090,ATU5,60,27.7345074462579,28.381038855540567,27.7345074462579,805.4833665197034,36.28046323316815,False
792,0,50,h031_090,MJ3,60,6.680863901253914,6.993977832471508,6.651797488027387,48.915725921102855,4.6693160993754,False
792,0,50,h031_090,MJ1,60,14.624139408773736,14.857716794127798,14.624139408773736,220.7517483345072,6.886294887258186,False
792,0,50,h091_180,ATU1,90,32.0781393193648,32.33890506822438,32.0781393193648,1045.8047810116284,16.797758819050152,False
792,0,50,h091_180,ATU5,90,39.99275864768493,40.32127955736808,39.99275864768493,1625.805585143429,26.384840891451233,False
792,0,50,h091_180,MJ3,90,7.726853629130909,8.081112477876664,7.726853629130909,65.3043788800939,5.600111874080401,False
792,0,50,h091_180,MJ1,90,20.55742584451419,20.677032459765353,20.55742584451419,427.53967134219,4.931913989490166,False
792,0,50,h181_293,ATU1,113,28.431123600279705,29.0829015177416,28.431123600279705,845.8151606906567,37.48637151627554,False
792,0,50,h181_293,ATU5,113,35.214357865395954,36.19385851547111,35.214357865395954,1309.995394237941,69.94439436576721,False
792,0,50,h181_293,MJ3,113,5.063876631707665,6.007214539988095,-4.161548736956251,36.08662652944439,18.76813863938221,False
792,0,50,h181_293,MJ1,113,9.683032204478073,11.365089372792355,9.363977756466774,129.1652564515577,41.481177027953144,False
792,0,50,all,ATU1,293,27.766469675974324,28.563383641569715,27.766469675974324,815.8668850554923,44.89004678869036,False
792,0,50,all,ATU5,293,33.76021777352889,34.98881653913316,33.76021777352889,1224.2172828091184,84.4649786930221,False
792,0,50,all,MJ3,293,6.56166060206183,7.232874471737487,2.997779880380553,52.31447312391183,43.32778891269739,False
792,0,50,all,MJ1,293,14.06187440482223,15.418728486478493,13.938826102346884,237.73718813974338,43.44631502827654,False
792,0,100,h001_030,ATU1,30,9.208589660736004,11.653041875717872,9.11324684532345,135.7933849572343,52.742116893436524,False
792,0,100,h001_030,ATU5,30,10.527613155686645,13.374069892785407,10.452598844068161,178.86574549710906,69.60892290209398,False
792,0,100,h001_030,MJ3,30,1.9862151724502535,2.7105366809540112,1.6315898530980122,7.347009098797186,4.6849236500647935,False
792,0,100,h001_030,MJ1,30,5.8924700687322344,6.8467463977374905,5.8924700687322344,46.877936234931305,12.156732724026039,False
792,0,100,h031_090,ATU1,60,26.733923176360523,27.761893880454828,26.733923176360523,770.7227518296353,56.020103430088916,False
792,0,100,h031_090,ATU5,60,30.499747751514807,31.83498909602377,30.499747751514807,1013.4665307439523,83.23191783791985,False
792,0,100,h031_090,MJ3,60,3.466791096937872,4.145485343434645,3.409098628045736,17.185048732631454,5.563095276888133,False
792,0,100,h031_090,MJ1,60,14.806457687792939,15.315053067245305,14.806457687792939,234.55085045253983,15.319661192137216,False
792,0,100,h091_180,ATU1,90,49.05524552017759,49.487515842321876,49.05524552017759,2449.0142242440584,42.59711119915501,False
792,0,100,h091_180,ATU5,90,58.990447001921154,59.615115428257965,58.990447001921154,3553.961987524521,74.08915003805227,False
792,0,100,h091_180,MJ3,90,9.313604845886841,9.512651246764381,9.313604845886841,90.49053374256795,3.747298517241094,False
792,0,100,h091_180,MJ1,90,26.495136814557387,26.695464588370744,26.495136814557387,712.6478295889564,10.655554766842128,False
792,0,100,h181_293,ATU1,113,59.61625724117967,59.97024711966596,59.61625724117967,3596.4305395938036,42.33241214729592,False
792,0,100,h181_293,ATU5,113,71.63466027361002,72.14937956522226,71.63466027361002,5205.532971646512,74.00841913098908,False
792,0,100,h181_293,MJ3,113,4.23597835037659,4.9813092869671936,2.7016701388485704,24.813442212425606,17.514420673279552,False
792,0,100,h181_293,MJ1,113,23.793489623415713,24.370147726522546,23.793489623415713,593.9041002125321,27.7739517529405,False
792,0,100,all,ATU1,293,44.47748206646074,48.07293583479852,44.467720003449216,2311.007159776656,333.6290374714983,False
792,0,100,all,ATU5,293,53.07054641929122,57.66372354654113,53.06286577305042,3325.1050132519217,509.43728920315715,False
792,0,100,all,MJ3,293,5.407794917106315,6.452657786082425,4.767941211929655,41.63679250429015,18.903529103872923,False
792,0,100,all,MJ1,293,20.95013038937094,22.378138489533306,20.95013038937094,500.7810822567321,61.87311892508848,False
792,0,200,h001_030,ATU1,30,6.291339151227449,7.557555978532943,5.619141429895126,57.11665236865904,25.541901959495206,False
792,0,200,h001_030,ATU5,30,5.902565952757857,7.46152100703076,4.824156923431198,55.67429573836134,32.401805716472175,False
792,0,200,h001_030,MJ3,30,1.8555244193730611,2.266958011926856,-1.5389224571887326,5.139098627839363,2.7708162985995584,False
792,0,200,h001_030,MJ1,30,1.7057528955972543,2.1264684684395734,0.19685032247965636,4.521868147267745,4.4831180978074014,False
792,0,200,h031_090,ATU1,60,17.44125083962791,18.30018718132191,17.44125083962791,334.89685087141874,30.699620020597557,False
792,0,200,h031_090,ATU5,60,20.193546577921477,21.545332879105143,20.193546577921477,464.20136887144906,56.42204547676463,False
792,0,200,h031_090,MJ3,60,3.931983650703148,4.256747495219636,-3.9077666436184284,18.11989923805864,2.849259097081797,False
792,0,200,h031_090,MJ1,60,7.218472921677615,8.187589772791103,7.2171301477337275,67.03662628751347,14.949658718186411,False
792,0,200,h091_180,ATU1,90,38.12643548148066,38.821413686560355,38.12643548148066,1507.1021606230559,53.47707809954805,False
792,0,200,h091_180,ATU5,90,50.693470184952346,51.81128525654167,50.693470184952346,2684.4092799347327,114.58136054207975,False
792,0,200,h091_180,MJ3,90,1.269010038237684,1.6969858126547943,0.19522570036502251,2.879760848351653,2.84164777426864,False
792,0,200,h091_180,MJ1,90,22.845957415574823,23.3358547238311,22.845957415574823,544.5621156917504,22.62434545749217,False
792,0,200,h181_293,ATU1,113,63.01838140871546,63.36430729042214,63.01838140871546,4015.035438395044,43.719043020708256,False
792,0,200,h181_293,ATU5,113,83.23851638362528,83.52752776598246,83.23851638362528,6976.847894696969,48.197284949913666,False
792,0,200,h181_293,MJ3,113,1.896178696979272,2.4094773132169105,-1.2301180312425877,5.805580922906981,4.292390552118841,False
792,0,200,h181_293,MJ1,113,30.881610149576414,30.928236313443946,30.881610149576414,956.5558014602328,2.881956029811758,False
792,0,200,all,ATU1,293,40.23096081035019,45.67078773065745,40.162135105094315,2085.8208519387713,472.8237557389213,False
792,0,200,all,ATU5,293,52.41315508960202,60.13361000485596,52.30273778284502,3616.051052216113,880.4746726350681,False
792,0,200,all,MJ3,293,2.1162588662915702,2.712992399596627,-1.3722412861103346,7.360327760269066,5.4772816129633215,False
792,0,200,all,MJ1,293,20.580338144957146,23.4600269719659,20.425568030178436,550.3728655253674,133.16903616992002,False
792,0,400,h001_030,ATU1,30,10.567038141053052,12.1012471327417,10.166368068374547,146.4401821676892,43.08514246602358,False
792,0,400,h001_030,ATU5,30,10.314142934206684,12.066172560519977,9.716479879993605,145.59252026024524,51.182539001924695,False
792,0,400,h001_030,MJ3,30,1.9636007161971065,2.220819352992605,-1.7447890479736392,4.932038598626494,1.8877497766977351,False
792,0,400,h001_030,MJ1,30,1.5777269835031045,1.9506477503855417,0.45297245236417133,3.805026646084175,3.599842603483365,False
792,0,400,h031_090,ATU1,60,22.6822136697303,23.016317617074566,22.6822136697303,529.7508766500571,15.268059690756937,False
792,0,400,h031_090,ATU5,60,25.569251466424127,26.2926620993793,25.569251466424127,691.3040802721367,37.51745971890431,False
792,0,400,h031_090,MJ3,60,5.740441520396746,5.8837477089104615,-5.740441520396746,34.61848710210911,1.6658182530141985,False
792,0,400,h031_090,MJ1,60,2.4561579126729174,3.24294926052909,2.068744717302212,10.516719906366173,6.237015201000364,False
792,0,400,h091_180,ATU1,90,37.11331306091252,37.49760013612542,37.11331306091252,1406.0700159687533,28.672009611454133,False
792,0,400,h091_180,ATU5,90,51.60860656768603,52.49958192074249,51.60860656768603,2756.206101852752,92.75782999454641,False
792,0,400,h091_180,MJ3,90,4.046905378294721,4.226472808813032,-4.046905378294721,17.86307240363592,1.4856292627651815,False
792,0,400,h091_180,MJ1,90,15.827280666623409,16.829728162182068,15.827280666623409,283.2397500129442,32.73693671287303,False
792,0,400,h181_293,ATU1,113,57.540770478044934,57.92726302115645,57.540770478044934,3355.567801122239,44.627533915190945,False
792,0,400,h181_293,ATU5,113,84.1825759055878,84.55747698108378,84.1825759055878,7149.9669134065125,63.2608273064576,False
792,0,400,h181_293,MJ3,113,3.1882757684455694,3.5517967093816982,-3.0446465718855205,12.61525986477466,3.345387117080409,False
792,0,400,h181_293,MJ1,113,31.342710513454726,31.483374804508145,31.342710513454726,991.2028890811382,8.83738675091281,False
792,0,400,all,ATU1,293,39.318256668657384,43.00582233095763,39.27723242913399,1849.5007543618935,306.7997670696792,False
792,0,400,all,ATU5,293,54.6108704588219,61.323592852122566,54.54967628944854,3760.5830402928977,784.915857009274,False
792,0,400,all,MJ3,293,3.849253100991782,4.236309515489998,-3.7714563458450603,17.946318311031096,3.7224353424161194,False
792,0,400,all,MJ1,293,17.613934581167097,21.721370703979996,17.41943824104283,471.8179452597204,168.38111662621515,False
792,1,0,h001_030,ATU1,30,0.24653365954567524,0.29863596248353097,-0.24653365954567524,0.0891834380884649,0.02840459279948202,False
792,1,0,h001_030,ATU5,30,2.1367827734589318,2.440889740688637,-2.1367827734589318,5.957942726199041,1.3921021052481966,False
792,1,0,h001_030,MJ3,30,2.0195289720197405,2.398814813560844,-2.0195289720197405,5.754312509758945,1.6758152409318352,False
792,1,0,h001_030,MJ1,30,1.1778291533984164,1.2770855242626733,-1.1778291533984164,1.630947436281267,0.24366592168603668,False
792,1,0,h031_090,ATU1,60,4.664561006523368,5.130347967395971,-4.664561006523368,26.32047026656397,4.562340882985681,False
792,1,0,h031_090,ATU5,60,8.795985891063712,9.07582566290747,-8.795985891063712,82.3706114634898,5.001243667697934,False
792,1,0,h031_090,MJ3,60,8.210407530354322,8.380789822478835,-8.210407530354322,70.23763804856483,2.826846234065878,False
792,1,0,h031_090,MJ1,60,3.5635710252768034,3.7081832586348957,-3.5635710252768034,13.750623079620114,1.051584627427747,False
792,1,0,h091_180,ATU1,90,10.845561018781954,11.02941682930156,-10.845561018781954,121.64803559448048,4.021841782357833,False
792,1,0,h091_180,ATU5,90,15.096668869183967,15.26690757893799,-15.096668869183967,233.07846702383426,5.16905607804604,False
792,1,0,h091_180,MJ3,90,12.127336309316238,12.24432372375583,-12.127336309316238,149.92346345212985,2.8511774928698186,False
792,1,0,h091_180,MJ1,90,8.331422828720306,8.628031919824604,-8.331422828720306,74.44293480951225,5.030328458590386,False
792,1,0,h181_293,ATU1,113,17.39867423002961,17.59175577343766,-17.39867423002961,309.46987119227725,6.756006229580857,False
792,1,0,h181_293,ATU5,113,26.878675652879455,27.561929100418983,-26.878675652879455,759.6599357365227,37.196730883827875,False
792,1,0,h181_293,MJ3,113,23.489014052761913,23.733034552504662,-23.489014052761913,563.2569290703802,11.523147899533631,False
792,1,0,h181_293,MJ1,113,25.48780105946794,26.50651743149984,-25.48780105946794,702.5954663464049,52.967463499389716,False
792,1,0,all,ATU1,293,11.021912456865168,12.732522970156117,-11.021912456865168,162.11714118555312,40.634586978753575,False
792,1,0,all,ATU5,293,17.023389705356742,19.54600853433924,-17.023389705356742,382.0464496244624,92.25065256401652,False
792,1,0,all,MJ3,293,14.67211323133928,16.680907353908037,-14.67211323133928,278.2526701496632,62.98176347642199,False
792,1,0,all,MJ1,293,13.239244745471895,17.228351666747592,-13.239244745471895,296.8161011531245,121.53849972261933,False
792,1,50,h001_030,ATU1,30,2.947613804239874,3.857145733364428,-2.557292539939124,14.87757320841141,8.337828073583118,False
792,1,50,h001_030,ATU5,30,6.533872488535576,7.830007939259101,-6.267675567856115,61.30902432886055,22.02526730496008,False
792,1,50,h001_030,MJ3,30,1.6094827159314717,2.2630934875524327,-0.947148794174882,5.121592133402233,4.224501295095299,False
792,1,50,h001_030,MJ1,30,1.5414317557338184,1.8503543238863407,0.961494364801744,3.4238111239248767,2.4993397103793678,False
792,1,50,h031_090,ATU1,60,4.689089506488174,5.649087026376704,-4.388659963192708,31.912184231577598,12.651847959046973,False
792,1,50,h031_090,ATU5,60,9.116172760921367,10.169202111866056,-8.772290052655794,103.41267159198107,26.459598824057252,False
792,1,50,h031_090,MJ3,60,5.337807173028856,5.867925550103029,-5.272815369573906,34.43255026155194,6.62996833993713,False
792,1,50,h031_090,MJ1,60,2.8947103820525304,3.6322690622907494,2.8161652926468737,13.193378540874521,5.26259158536567,False
792,1,50,h091_180,ATU1,90,5.046242874036856,5.9250600561004685,-4.724814437698317,35.10633666839729,12.782465197714828,False
792,1,50,h091_180,ATU5,90,8.092522067273812,9.272899856098713,-8.04211265058637,85.98667174123554,21.311095856514203,False
792,1,50,h091_180,MJ3,90,6.079333976534039,6.68411589228999,-6.06587633386582,44.6774052615636,7.882549563810163,False
792,1,50,h091_180,MJ1,90,5.274970077433738,5.530153033707452,5.274970077433738,30.58259257622374,2.7572832584024365,False
792,1,50,h181_293,ATU1,113,6.234351374993341,6.7388902663278945,-6.218439874225235,45.41264202160884,6.743647552254463,False
792,1,50,h181_293,ATU5,113,9.582290344244532,10.53137176301405,-9.580895127099549,110.90979121080966,19.116239774329763,False
792,1,50,h181_293,MJ3,113,16.463285537650766,16.65659314742991,-16.463285537650766,277.442095279009,6.402324584788184,False
792,1,50,h181_293,MJ1,113,3.918929731892828,4.599083441498691,-3.5930174815464526,21.151568501867445,8.241793879169029,False
792,1,50,all,ATU1,293,5.2164414626418125,6.029579278488564,-5.01008661832777,36.35582627557867,11.254858352431695,False
792,1,50,all,ATU5,293,8.717106946299058,9.830585046234727,-8.603409413344894,96.64040235125383,22.62174881762231,False
792,1,50,all,MJ3,293,9.474553704785922,11.326902347553066,-9.38929529625304,128.29871679100316,40.139850630763675,False
792,1,50,all,MJ1,293,3.882293318321134,4.539127435935612,0.9097306486592219,20.603677879663397,19.776068026553467,False
792,1,100,h001_030,ATU1,30,2.771716718498838,3.3554779470833864,-1.3679635035042546,11.259232253362939,9.387908106443303,False
792,1,100,h001_030,ATU5,30,4.833255853862655,5.921491302136788,-3.435734640875641,35.06405924128163,23.259786718768755,False
792,1,100,h001_030,MJ3,30,3.755175784678666,4.429095882048634,-3.564911057825907,19.616890332380173,6.9082994821707455,False
792,1,100,h001_030,MJ1,30,1.4217205895901694,1.8337731764856526,-0.5873030681896731,3.362724062798281,3.017799168893277,False
792,1,100,h031_090,ATU1,60,5.4436322974343,6.353717887941414,-5.246206169042195,40.369730999546704,12.84705183145031,False
792,1,100,h031_090,ATU5,60,10.055315594547169,11.198583003243062,-9.93213790458602,125.40826128052441,26.760897924810074,False
792,1,100,h031_090,MJ3,60,8.547129788430986,8.941244026486116,-8.547129788430986,79.94584474117364,6.892417120889321,False
792,1,100,h031_090,MJ1,60,1.5451534051781646,1.909375617947153,-0.39897256413326165,3.645715250411073,3.486536143480003,False
792,1,100,h091_180,ATU1,90,10.943752217942,12.176951927927318,-10.943752217942,148.27815825505283,28.512445647342375,False
792,1,100,h091_180,ATU5,90,18.3546361035763,19.858522730034853,-18.3546361035763,394.36092501931086,57.46825852460416,False
792,1,100,h091_180,MJ3,90,10.935713275231599,11.488516435703312,-10.935713275231599,131.98600989342515,12.396185055348504,False
792,1,100,h091_180,MJ1,90,1.7918900960722668,2.2587750911644124,-0.583021886042358,5.102064912464799,4.762150392860409,False
792,1,100,h181_293,ATU1,113,16.063045636775502,17.01256470093567,-16.063045636775502,289.4273577035224,31.40592257438993,False
792,1,100,h181_293,ATU5,113,27.308562145971155,28.943663016415634,-27.308562145971155,837.7356288078261,91.97806232745731,False
792,1,100,h181_293,MJ3,113,22.48396425404739,22.835167701784748,-22.48396425404739,521.4448839686333,15.916235391352641,False
792,1,100,h181_293,MJ1,113,10.97302080898483,11.848498434647043,-10.97302080898483,140.38691515583344,19.979729481419362,False
792,1,100,all,ATU1,293,10.955055617649949,12.906897710208943,-10.770898060812529,166.58800850179685,50.57576346538173,False
792,1,100,all,ATU5,293,18.723895505478897,21.75986118778283,-18.555580495965998,473.49155891157756,129.18199136930372,False
792,1,100,all,MJ3,293,14.165137257079925,16.125284892930615,-14.145656227026743,260.0248128781763,59.92522278495588,False
792,1,100,all,MJ1,293,5.244308129898242,7.536607336336074,-4.552835382432708,56.800450142114734,36.07214012258355,False
792,1,200,h001_030,ATU1,30,2.4428836627905297,2.958394902986149,0.9535305702857044,8.752100402014426,7.8428798535450435,False
792,1,200,h001_030,ATU5,30,3.7664739735837807,4.445982134697234,-0.7649685968171221,19.76675714204697,19.181580187930614,False
792,1,200,h001_030,MJ3,30,1.6142279924958833,2.1227973369283752,0.03860615577937097,4.506268533670203,4.504778098406144,False
792,1,200,h001_030,MJ1,30,1.8059860751034005,2.1385792478144414,1.694026448703528,4.573521199182582,1.7037955902754958,False
792,1,200,h031_090,ATU1,60,2.739831539011566,3.41088051934285,-1.8604690188583912,11.634105917232551,8.172760947100649,False
792,1,200,h031_090,ATU5,60,5.75398524906644,6.772881742235916,-5.414836176938699,45.871927094312625,16.551476271228527,False
792,1,200,h031_090,MJ3,60,4.5054431420374765,4.93618495116089,-4.47649512123453,24.36592187206724,4.326913301630694,False
792,1,200,h031_090,MJ1,60,2.417045355989298,2.7735042150274274,2.3064922567956025,7.692325630774906,2.3724191001168338,False
792,1,200,h091_180,ATU1,90,10.769814072314299,12.630423505443098,-10.497278717322471,159.52759792684952,49.334737457698196,False
792,1,200,h091_180,ATU5,90,15.371008645417456,17.715700202267836,-15.14557614482702,313.84603365663264,84.4575568978794,False
792,1,200,h091_180,MJ3,90,8.341599092203127,9.356634914106285,-8.223189167062747,87.54661691587273,19.925776838574603,False
792,1,200,h091_180,MJ1,90,2.297896156006991,2.821818079250216,1.1688429933948314,7.96265727238338,6.596463329175189,False
792,1,200,h181_293,ATU1,113,30.821771263976032,32.79492529032994,-30.821771263976032,1075.5071247983224,125.52554094946379,False
792,1,200,h181_293,ATU5,113,45.047163400474304,48.27168490021522,-45.047163400474304,2330.1555631056663,300.9086326766338,False
792,1,200,h181_293,MJ3,113,25.565480195601932,26.494442179628635,-25.565480195601932,701.955466409685,48.36168877797038,False
792,1,200,h181_293,MJ1,113,14.279677781277583,15.934355893953654,-14.279677781277583,253.90369775517559,49.994500218062925,False
792,1,200,all,ATU1,293,16.006210995092108,21.61171454889861,-15.394667103792647,467.06620574307595,230.07043050648045,False
792,1,200,all,ATU5,293,23.65854462966781,31.72509046776018,-23.21252746009851,1006.4813651875678,467.6599341017403,False
792,1,200,all,MJ3,293,13.509886036513395,17.4086897797224,-13.298354299451727,303.0624798466112,126.21625277286498,False
792,1,200,all,MJ1,293,6.892889238694388,10.11984536545501,-4.502380174095529,102.41127022072124,82.13984298863275,False
792,1,400,h001_030,ATU1,30,4.817666131352471,5.648059730893203,3.9832414835523138,31.9005787237374,16.03436600744536,False
792,1,400,h001_030,ATU5,30,5.359481228713654,6.792499138999567,3.2620058011825903,46.13804455330986,35.49736270636098,False
792,1,400,h001_030,MJ3,30,3.2734089857171664,3.824422628641957,3.0939345688174247,14.626208442468656,5.0537773263451875,False
792,1,400,h001_030,MJ1,30,4.139305548106953,4.537447721001649,4.139305548106953,20.588431820823057,3.4545814002340474,False
792,1,400,h031_090,ATU1,60,4.120316205568006,5.000112012977582,-3.605430001810432,25.001120142322733,12.001994644367958,False
792,1,400,h031_090,ATU5,60,8.546091985741823,9.548467092174613,-8.37684087253109,91.17322381034151,21.00176080663407,False
792,1,400,h031_090,MJ3,60,2.4777486746874122,2.875086296188816,-1.0134369816075528,8.266121210532726,7.239066694842898,False
792,1,400,h031_090,MJ1,60,4.972605045544026,5.515133255263387,4.972605045544026,30.416694823312124,5.68989388434222,False
792,1,400,h091_180,ATU1,90,10.69509576243236,12.26292454247311,-10.594473177111293,150.37931833438935,38.136456433858676,False
792,1,400,h091_180,ATU5,90,14.3208669255653,15.957319641061789,-14.171977331606008,254.63605012701632,53.79110863946179,False
