origin,method,seed,bin,point,n,mae,rmse,bias,mse,error_variance,probability_available,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95
972,DRIFT1,ensemble,all,ATU5,293,11.944607547412016,14.045583853552262,-11.944607547412016,197.27842578716803,54.604776325476024,True,9.758840306845011,0.31399317406143346,14.52958903718968,78.40400443343857,0.3447098976109215,18.648525637577222,118.80775581558001,0.37542662116040953,22.221088865010415,176.81670066707966
972,DRIFT1,ensemble,all,MJ3,293,7.651026659789396,8.879275699152723,7.651026659789396,78.84153694156409,20.303327992755996,True,7.012145765215548,0.13993174061433447,3.3147155570663926,64.77882274007385,0.16040955631399317,4.2543913588338,119.19970159230039,0.17747440273037543,5.069419979276063,221.4145874514205
972,DRIFT1,ensemble,all,MJ1,293,7.087598365020082,10.596795929947485,6.354292585715115,112.29208398095156,71.91504971607748,True,5.835701404382027,0.7337883959044369,24.45191148740787,42.087791671694,0.8020477815699659,31.383688629702196,50.56898997588561,0.8600682593856656,37.39597153713817,55.616478851514486
972,DRIFT1,0,h001_030,ATU1,30,0.5951733869847032,0.7649405739249278,-0.5951733869847032,0.5851340816365979,0.23090272106175458,True,1.496341933242924,1.0,16.002649423331377,16.002649423331377,1.0,20.539178174710287,20.539178174710287,1.0,24.47394031594945,24.47394031594945
972,DRIFT1,0,h001_030,ATU5,30,0.33043539954770346,0.4099601948687275,-0.33043539954770346,0.16806736137680503,0.0588798081025546,True,1.3365751156513042,1.0,14.52958903718968,14.52958903718968,1.0,18.648525637577222,18.648525637577222,1.0,22.221088865010415,22.221088865010415
972,DRIFT1,0,h001_030,MJ3,30,0.30982545489803975,0.4109956069656087,0.30982545489803975,0.1689173889450291,0.07292557644225187,True,0.35318492308075095,1.0,3.3147155570663926,3.3147155570663926,1.0,4.2543913588338,4.2543913588338,1.0,5.069419979276063,5.069419979276063
972,DRIFT1,0,h001_030,MJ1,30,0.40328348589015756,0.4918275145480123,0.40328348589015756,0.24189430406647525,0.07925673407475829,True,2.239552760952,1.0,24.45191148740787,24.45191148740787,1.0,31.383688629702192,31.383688629702192,1.0,37.395971537138166,37.395971537138166
972,DRIFT1,0,h031_090,ATU1,60,3.162183005812392,3.2261207017512907,-3.162183005812392,10.40785478226824,0.4084534200195464,True,2.10799461234414,1.0,16.002649423331377,16.002649423331377,1.0,20.539178174710287,20.539178174710287,1.0,24.47394031594945,24.47394031594945
972,DRIFT1,0,h031_090,ATU5,60,2.4021548934212205,2.988714302850565,-2.4021548934212205,8.932413184063538,3.162065052076024,True,1.9167204481509024,1.0,14.52958903718968,14.52958903718968,1.0,18.648525637577222,18.648525637577222,1.0,22.221088865010415,22.221088865010415
972,DRIFT1,0,h031_090,MJ3,60,3.203864142026426,3.492242774981178,3.203864142026426,12.19575959940824,1.9310141588455105,True,2.5309119526953783,0.18333333333333332,3.3147155570663926,19.501010616164763,0.2833333333333333,4.2543913588338,29.436164256216973,0.36666666666666664,5.069419979276063,44.43627363275176
972,DRIFT1,0,h031_090,MJ1,60,0.5444887340781558,0.6062339960039106,-0.06761635727034446,0.3675196579108695,0.3629476861403586,True,2.244802509183422,1.0,24.45191148740787,24.45191148740787,1.0,31.383688629702192,31.383688629702192,1.0,37.39597153713818,37.39597153713818
972,DRIFT1,0,h091_180,ATU1,90,9.147317985330364,9.379624543565733,-9.147317985330364,87.97735657826068,4.3039302535123305,True,6.1360708108361415,0.24444444444444444,16.002649423331377,32.90629069933062,0.4111111111111111,20.539178174710287,23.481308658659195,1.0,24.473940315949445,24.473940315949445
972,DRIFT1,0,h091_180,ATU5,90,13.774709004848557,14.11120739156987,-13.774709004848557,199.12617404789614,9.383565879640274,True,10.660338571529627,0.022222222222222223,14.52958903718968,79.68940085359681,0.12222222222222222,18.648525637577222,110.86420903029017,0.2222222222222222,22.221088865010415,147.5102141803887
972,DRIFT1,0,h091_180,MJ3,90,7.986463162346776,8.031489181658806,7.986463162346776,64.50481847510243,0.7212246315803581,True,7.256828967496697,0.0,3.3147155570663926,66.6057693952022,0.0,4.2543913588338,121.43974101743133,0.0,5.069419979276063,223.13954688762564
972,DRIFT1,0,h091_180,MJ1,90,2.5464452587228883,3.035734180125716,0.5671976158846115,9.215682012383551,8.893968876918365,True,2.606862588430504,1.0,24.45191148740787,24.45191148740787,1.0,31.383688629702192,31.383688629702192,1.0,37.39597153713817,37.39597153713817
972,DRIFT1,0,h181_293,ATU1,113,11.273713609477944,11.297095841202884,-11.273713609477944,127.62437444532351,0.5277558967952787,True,7.933629424627592,0.0,16.002649423331377,48.72653840145394,0.08849557522123894,20.539178174710287,40.69621668002162,1.0,24.473940315949445,24.473940315949445
972,DRIFT1,0,h181_293,ATU5,113,18.63720217135969,18.658608841199523,-18.63720217135969,348.14368388888903,0.7983791127546273,True,15.440789894772825,0.0,14.52958903718968,128.2536655648382,0.0,18.648525637577222,204.90731268899887,0.0,22.22108886501042,323.2873984191896
972,DRIFT1,0,h181_293,MJ3,113,11.694181544588995,12.105116143392046,11.694181544588995,146.5338368450107,9.779954847204866,True,10.964547232560244,0.0,3.3147155570663926,103.6829532176244,0.0,4.2543913588338,195.59410866227574,0.0,5.069419979276063,371.4482821773143
972,DRIFT1,0,h181_293,MJ1,113,15.953260345525925,16.83939261109756,15.953260345525925,283.56514351068705,29.058627858557106,True,11.268744647306399,0.30973451327433627,24.45191148740787,70.18034417763651,0.48672566371681414,31.383688629702192,81.12964698750521,0.6371681415929203,37.395971537138166,84.64029581246793
972,DRIFT1,0,all,ATU1,293,7.866124363512032,8.856370359880277,-7.866124363512032,78.43529595136592,16.55938344912835,True,5.529407620123231,0.3822525597269625,16.002649423331377,33.81537013789718,0.46757679180887374,20.539178174710287,29.21677918036074,1.0,24.47394031594945,24.47394031594945
972,DRIFT1,0,all,ATU5,293,11.944607547412016,14.045583853552262,-11.944607547412016,197.27842578716803,54.604776325476024,True,9.758840306845011,0.31399317406143346,14.52958903718968,78.40400443343857,0.3447098976109215,18.648525637577222,118.80775581558001,0.37542662116040953,22.221088865010415,176.81670066707966
972,DRIFT1,0,all,MJ3,293,7.651026659789396,8.879275699152723,7.651026659789396,78.84153694156409,20.303327992755996,True,7.012145765215548,0.13993174061433447,3.3147155570663926,64.77882274007385,0.16040955631399317,4.2543913588338,119.19970159230039,0.17747440273037543,5.069419979276063,221.4145874514205
972,DRIFT1,0,all,MJ1,293,7.087598365020082,10.596795929947485,6.354292585715115,112.29208398095156,71.91504971607748,True,5.835701404382027,0.7337883959044369,24.45191148740787,42.087791671694,0.8020477815699659,31.383688629702196,50.56898997588561,0.8600682593856656,37.39597153713817,55.616478851514486
972,DRIFT1,1,h001_030,ATU1,30,0.5951733869847032,0.7649405739249278,-0.5951733869847032,0.5851340816365979,0.23090272106175458,True,1.496341933242924,1.0,16.002649423331377,16.002649423331377,1.0,20.539178174710287,20.539178174710287,1.0,24.47394031594945,24.47394031594945
972,DRIFT1,1,h001_030,ATU5,30,0.33043539954770346,0.4099601948687275,-0.33043539954770346,0.16806736137680503,0.0588798081025546,True,1.3365751156513042,1.0,14.52958903718968,14.52958903718968,1.0,18.648525637577222,18.648525637577222,1.0,22.221088865010415,22.221088865010415
972,DRIFT1,1,h001_030,MJ3,30,0.30982545489803975,0.4109956069656087,0.30982545489803975,0.1689173889450291,0.07292557644225187,True,0.35318492308075095,1.0,3.3147155570663926,3.3147155570663926,1.0,4.2543913588338,4.2543913588338,1.0,5.069419979276063,5.069419979276063
972,DRIFT1,1,h001_030,MJ1,30,0.40328348589015756,0.4918275145480123,0.40328348589015756,0.24189430406647525,0.07925673407475829,True,2.239552760952,1.0,24.45191148740787,24.45191148740787,1.0,31.383688629702192,31.383688629702192,1.0,37.395971537138166,37.395971537138166
972,DRIFT1,1,h031_090,ATU1,60,3.162183005812392,3.2261207017512907,-3.162183005812392,10.40785478226824,0.4084534200195464,True,2.10799461234414,1.0,16.002649423331377,16.002649423331377,1.0,20.539178174710287,20.539178174710287,1.0,24.47394031594945,24.47394031594945
972,DRIFT1,1,h031_090,ATU5,60,2.4021548934212205,2.988714302850565,-2.4021548934212205,8.932413184063538,3.162065052076024,True,1.9167204481509024,1.0,14.52958903718968,14.52958903718968,1.0,18.648525637577222,18.648525637577222,1.0,22.221088865010415,22.221088865010415
972,DRIFT1,1,h031_090,MJ3,60,3.203864142026426,3.492242774981178,3.203864142026426,12.19575959940824,1.9310141588455105,True,2.5309119526953783,0.18333333333333332,3.3147155570663926,19.501010616164763,0.2833333333333333,4.2543913588338,29.436164256216973,0.36666666666666664,5.069419979276063,44.43627363275176
972,DRIFT1,1,h031_090,MJ1,60,0.5444887340781558,0.6062339960039106,-0.06761635727034446,0.3675196579108695,0.3629476861403586,True,2.244802509183422,1.0,24.45191148740787,24.45191148740787,1.0,31.383688629702192,31.383688629702192,1.0,37.39597153713818,37.39597153713818
972,DRIFT1,1,h091_180,ATU1,90,9.147317985330364,9.379624543565733,-9.147317985330364,87.97735657826068,4.3039302535123305,True,6.1360708108361415,0.24444444444444444,16.002649423331377,32.90629069933062,0.4111111111111111,20.539178174710287,23.481308658659195,1.0,24.473940315949445,24.473940315949445
972,DRIFT1,1,h091_180,ATU5,90,13.774709004848557,14.11120739156987,-13.774709004848557,199.12617404789614,9.383565879640274,True,10.660338571529627,0.022222222222222223,14.52958903718968,79.68940085359681,0.12222222222222222,18.648525637577222,110.86420903029017,0.2222222222222222,22.221088865010415,147.5102141803887
972,DRIFT1,1,h091_180,MJ3,90,7.986463162346776,8.031489181658806,7.986463162346776,64.50481847510243,0.7212246315803581,True,7.256828967496697,0.0,3.3147155570663926,66.6057693952022,0.0,4.2543913588338,121.43974101743133,0.0,5.069419979276063,223.13954688762564
972,DRIFT1,1,h091_180,MJ1,90,2.5464452587228883,3.035734180125716,0.5671976158846115,9.215682012383551,8.893968876918365,True,2.606862588430504,1.0,24.45191148740787,24.45191148740787,1.0,31.383688629702192,31.383688629702192,1.0,37.39597153713817,37.39597153713817
972,DRIFT1,1,h181_293,ATU1,113,11.273713609477944,11.297095841202884,-11.273713609477944,127.62437444532351,0.5277558967952787,True,7.933629424627592,0.0,16.002649423331377,48.72653840145394,0.08849557522123894,20.539178174710287,40.69621668002162,1.0,24.473940315949445,24.473940315949445
972,DRIFT1,1,h181_293,ATU5,113,18.63720217135969,18.658608841199523,-18.63720217135969,348.14368388888903,0.7983791127546273,True,15.440789894772825,0.0,14.52958903718968,128.2536655648382,0.0,18.648525637577222,204.90731268899887,0.0,22.22108886501042,323.2873984191896
972,DRIFT1,1,h181_293,MJ3,113,11.694181544588995,12.105116143392046,11.694181544588995,146.5338368450107,9.779954847204866,True,10.964547232560244,0.0,3.3147155570663926,103.6829532176244,0.0,4.2543913588338,195.59410866227574,0.0,5.069419979276063,371.4482821773143
972,DRIFT1,1,h181_293,MJ1,113,15.953260345525925,16.83939261109756,15.953260345525925,283.56514351068705,29.058627858557106,True,11.268744647306399,0.30973451327433627,24.45191148740787,70.18034417763651,0.48672566371681414,31.383688629702192,81.12964698750521,0.6371681415929203,37.395971537138166,84.64029581246793
972,DRIFT1,1,all,ATU1,293,7.866124363512032,8.856370359880277,-7.866124363512032,78.43529595136592,16.55938344912835,True,5.529407620123231,0.3822525597269625,16.002649423331377,33.81537013789718,0.46757679180887374,20.539178174710287,29.21677918036074,1.0,24.47394031594945,24.47394031594945
972,DRIFT1,1,all,ATU5,293,11.944607547412016,14.045583853552262,-11.944607547412016,197.27842578716803,54.604776325476024,True,9.758840306845011,0.31399317406143346,14.52958903718968,78.40400443343857,0.3447098976109215,18.648525637577222,118.80775581558001,0.37542662116040953,22.221088865010415,176.81670066707966
972,DRIFT1,1,all,MJ3,293,7.651026659789396,8.879275699152723,7.651026659789396,78.84153694156409,20.303327992755996,True,7.012145765215548,0.13993174061433447,3.3147155570663926,64.77882274007385,0.16040955631399317,4.2543913588338,119.19970159230039,0.17747440273037543,5.069419979276063,221.4145874514205
972,DRIFT1,1,all,MJ1,293,7.087598365020082,10.596795929947485,6.354292585715115,112.29208398095156,71.91504971607748,True,5.835701404382027,0.7337883959044369,24.45191148740787,42.087791671694,0.8020477815699659,31.383688629702196,50.56898997588561,0.8600682593856656,37.39597153713817,55.616478851514486
972,DRIFT1,2,h001_030,ATU1,30,0.5951733869847032,0.7649405739249278,-0.5951733869847032,0.5851340816365979,0.23090272106175458,True,1.496341933242924,1.0,16.002649423331377,16.002649423331377,1.0,20.539178174710287,20.539178174710287,1.0,24.47394031594945,24.47394031594945
972,DRIFT1,2,h001_030,ATU5,30,0.33043539954770346,0.4099601948687275,-0.33043539954770346,0.16806736137680503,0.0588798081025546,True,1.3365751156513042,1.0,14.52958903718968,14.52958903718968,1.0,18.648525637577222,18.648525637577222,1.0,22.221088865010415,22.221088865010415
972,DRIFT1,2,h001_030,MJ3,30,0.30982545489803975,0.4109956069656087,0.30982545489803975,0.1689173889450291,0.07292557644225187,True,0.35318492308075095,1.0,3.3147155570663926,3.3147155570663926,1.0,4.2543913588338,4.2543913588338,1.0,5.069419979276063,5.069419979276063
972,DRIFT1,2,h001_030,MJ1,30,0.40328348589015756,0.4918275145480123,0.40328348589015756,0.24189430406647525,0.07925673407475829,True,2.239552760952,1.0,24.45191148740787,24.45191148740787,1.0,31.383688629702192,31.383688629702192,1.0,37.395971537138166,37.395971537138166
972,DRIFT1,2,h031_090,ATU1,60,3.162183005812392,3.2261207017512907,-3.162183005812392,10.40785478226824,0.4084534200195464,True,2.10799461234414,1.0,16.002649423331377,16.002649423331377,1.0,20.539178174710287,20.539178174710287,1.0,24.47394031594945,24.47394031594945
972,DRIFT1,2,h031_090,ATU5,60,2.4021548934212205,2.988714302850565,-2.4021548934212205,8.932413184063538,3.162065052076024,True,1.9167204481509024,1.0,14.52958903718968,14.52958903718968,1.0,18.648525637577222,18.648525637577222,1.0,22.221088865010415,22.221088865010415
972,DRIFT1,2,h031_090,MJ3,60,3.203864142026426,3.492242774981178,3.203864142026426,12.19575959940824,1.9310141588455105,True,2.5309119526953783,0.18333333333333332,3.3147155570663926,19.501010616164763,0.2833333333333333,4.2543913588338,29.436164256216973,0.36666666666666664,5.069419979276063,44.43627363275176
972,DRIFT1,2,h031_090,MJ1,60,0.5444887340781558,0.6062339960039106,-0.06761635727034446,0.3675196579108695,0.3629476861403586,True,2.244802509183422,1.0,24.45191148740787,24.45191148740787,1.0,31.383688629702192,31.383688629702192,1.0,37.39597153713818,37.39597153713818
972,DRIFT1,2,h091_180,ATU1,90,9.147317985330364,9.379624543565733,-9.147317985330364,87.97735657826068,4.3039302535123305,True,6.1360708108361415,0.24444444444444444,16.002649423331377,32.90629069933062,0.4111111111111111,20.539178174710287,23.481308658659195,1.0,24.473940315949445,24.473940315949445
972,DRIFT1,2,h091_180,ATU5,90,13.774709004848557,14.11120739156987,-13.774709004848557,199.12617404789614,9.383565879640274,True,10.660338571529627,0.022222222222222223,14.52958903718968,79.68940085359681,0.12222222222222222,18.648525637577222,110.86420903029017,0.2222222222222222,22.221088865010415,147.5102141803887
972,DRIFT1,2,h091_180,MJ3,90,7.986463162346776,8.031489181658806,7.986463162346776,64.50481847510243,0.7212246315803581,True,7.256828967496697,0.0,3.3147155570663926,66.6057693952022,0.0,4.2543913588338,121.43974101743133,0.0,5.069419979276063,223.13954688762564
972,DRIFT1,2,h091_180,MJ1,90,2.5464452587228883,3.035734180125716,0.5671976158846115,9.215682012383551,8.893968876918365,True,2.606862588430504,1.0,24.45191148740787,24.45191148740787,1.0,31.383688629702192,31.383688629702192,1.0,37.39597153713817,37.39597153713817
972,DRIFT1,2,h181_293,ATU1,113,11.273713609477944,11.297095841202884,-11.273713609477944,127.62437444532351,0.5277558967952787,True,7.933629424627592,0.0,16.002649423331377,48.72653840145394,0.08849557522123894,20.539178174710287,40.69621668002162,1.0,24.473940315949445,24.473940315949445
972,DRIFT1,2,h181_293,ATU5,113,18.63720217135969,18.658608841199523,-18.63720217135969,348.14368388888903,0.7983791127546273,True,15.440789894772825,0.0,14.52958903718968,128.2536655648382,0.0,18.648525637577222,204.90731268899887,0.0,22.22108886501042,323.2873984191896
972,DRIFT1,2,h181_293,MJ3,113,11.694181544588995,12.105116143392046,11.694181544588995,146.5338368450107,9.779954847204866,True,10.964547232560244,0.0,3.3147155570663926,103.6829532176244,0.0,4.2543913588338,195.59410866227574,0.0,5.069419979276063,371.4482821773143
972,DRIFT1,2,h181_293,MJ1,113,15.953260345525925,16.83939261109756,15.953260345525925,283.56514351068705,29.058627858557106,True,11.268744647306399,0.30973451327433627,24.45191148740787,70.18034417763651,0.48672566371681414,31.383688629702192,81.12964698750521,0.6371681415929203,37.395971537138166,84.64029581246793
972,DRIFT1,2,all,ATU1,293,7.866124363512032,8.856370359880277,-7.866124363512032,78.43529595136592,16.55938344912835,True,5.529407620123231,0.3822525597269625,16.002649423331377,33.81537013789718,0.46757679180887374,20.539178174710287,29.21677918036074,1.0,24.47394031594945,24.47394031594945
972,DRIFT1,2,all,ATU5,293,11.944607547412016,14.045583853552262,-11.944607547412016,197.27842578716803,54.604776325476024,True,9.758840306845011,0.31399317406143346,14.52958903718968,78.40400443343857,0.3447098976109215,18.648525637577222,118.80775581558001,0.37542662116040953,22.221088865010415,176.81670066707966
972,DRIFT1,2,all,MJ3,293,7.651026659789396,8.879275699152723,7.651026659789396,78.84153694156409,20.303327992755996,True,7.012145765215548,0.13993174061433447,3.3147155570663926,64.77882274007385,0.16040955631399317,4.2543913588338,119.19970159230039,0.17747440273037543,5.069419979276063,221.4145874514205
972,DRIFT1,2,all,MJ1,293,7.087598365020082,10.596795929947485,6.354292585715115,112.29208398095156,71.91504971607748,True,5.835701404382027,0.7337883959044369,24.45191148740787,42.087791671694,0.8020477815699659,31.383688629702196,50.56898997588561,0.8600682593856656,37.39597153713817,55.616478851514486
972,RR_COND,ensemble,h001_030,ATU1,30,12.335771444336793,12.459009476884702,12.335771444336793,155.22691714510285,3.055660018187793,True,10.466231045551812,1.0,97.02557335311627,97.02557335311627,1.0,124.53097520824288,124.53097520824288,1.0,148.38780932755142,148.38780932755142
972,RR_COND,ensemble,h001_030,ATU5,30,20.905928386761616,20.97244658484201,20.905928386761616,439.8435157540514,2.7856740416462005,True,13.345048735497688,1.0,96.62357078653277,96.62357078653277,1.0,124.01501049994204,124.01501049994204,1.0,147.7729994569383,147.7729994569383
972,RR_COND,ensemble,h001_030,MJ3,30,1.957219633747195,2.312361856978311,-0.2218150622150991,5.347017357608184,5.297815435782698,True,4.546444644984002,1.0,48.63391831937952,48.63391831937952,1.0,62.420958384533606,62.420958384533606,1.0,74.3791595249154,74.3791595249154
972,RR_COND,ensemble,h001_030,MJ1,30,4.6403762899808045,5.84281512535043,4.6403762899808045,34.138488589023765,12.60539647640775,True,3.573484616416939,1.0,24.886428884278075,24.886428884278075,1.0,31.94138567087566,31.94138567087566,1.0,38.06050854947421,38.06050854947421
972,RR_COND,ensemble,h031_090,ATU1,60,18.24917669514418,18.882059430463414,18.24917669514418,356.5321683355524,23.499718284958856,True,12.503800117196016,1.0,97.0255733531163,97.0255733531163,1.0,124.53097520824284,124.53097520824284,1.0,148.3878093275513,148.3878093275513
972,RR_COND,ensemble,h031_090,ATU5,60,30.15205388067193,30.415610077292264,30.15205388067193,925.1093363738827,15.962983150939959,True,18.072653840199866,1.0,96.6235707865328,96.6235707865328,1.0,124.01501049994204,124.01501049994204,1.0,147.77299945693832,147.77299945693832
972,RR_COND,ensemble,h031_090,MJ3,60,3.694739579249756,5.533859870578273,3.20875945749378,30.623605067196582,20.32746781114081,True,5.052904711186943,1.0,48.63391831937952,48.63391831937952,1.0,62.420958384533606,62.420958384533606,1.0,74.37915952491537,74.37915952491537
972,RR_COND,ensemble,h031_090,MJ1,60,16.004585579501846,16.715539073271092,16.004585579501846,279.40924651005264,23.2624869384541,True,11.09302355998899,0.05,24.886428884278075,60.73301965548323,0.7833333333333333,31.94138567087566,67.57496094068638,0.8166666666666667,38.06050854947422,86.0128191719455
972,RR_COND,ensemble,h091_180,ATU1,90,41.27866840882431,41.69398690740372,41.27866840882431,1738.3885442347525,34.460078629082425,True,25.416121896678476,0.8666666666666667,97.02557335311624,100.17038749810213,1.0,124.53097520824284,124.53097520824284,1.0,148.38780932755137,148.38780932755137
972,RR_COND,ensemble,h091_180,ATU5,90,47.56700803398218,48.606545975997996,47.56700803398218,2362.596311716807,99.97605841188239,True,30.499178919022565,0.5111111111111111,96.62357078653281,133.71161858441695,0.8888888888888888,124.01501049994202,130.05917987646217,1.0,147.77299945693835,147.77299945693835
972,RR_COND,ensemble,h091_180,MJ3,90,53.45726621786479,55.39920355146358,53.45726621786479,3069.0717541364947,211.392442648827,True,43.03637908169776,0.06666666666666667,48.63391831937952,342.87716368965937,0.08888888888888889,62.4209583845336,523.7804653926173,0.14444444444444443,74.37915952491538,783.5915729238884
972,RR_COND,ensemble,h091_180,MJ1,90,54.19261327104259,55.13316700781073,54.19261327104259,3039.6661043111494,102.82677116636822,True,48.71477363587978,0.0,24.886428884277965,442.3804171733137,0.0,31.941385670875672,796.3797943829709,0.0,38.060508549474314,1444.5548684016921
972,RR_COND,ensemble,h181_293,ATU1,113,45.63456245769841,45.81640270658102,45.63456245769841,2099.142756971605,16.629466266029123,True,28.560717821184667,0.7876106194690266,97.02557335311624,102.72067728706638,1.0,124.53097520824281,124.53097520824281,1.0,148.3878093275514,148.3878093275514
972,RR_COND,ensemble,h181_293,ATU5,113,61.01496408042532,61.234540882005824,61.01496408042532,3749.6689970300426,26.843155294450085,True,41.499345745711764,0.0,96.62357078653281,223.65535765812197,0.5309734513274337,124.01501049994202,163.9059213628799,1.0,147.77299945693835,147.77299945693835
972,RR_COND,ensemble,h181_293,MJ3,113,73.25741126309164,73.34204960890435,73.25741126309164,5379.056240834987,12.40793586523823,True,62.55280256276251,0.0,48.63391831937952,538.0384393533986,0.0,62.4209583845336,903.359599801031,0.0,74.3791595249154,1517.0924195502728
972,RR_COND,ensemble,h181_293,MJ1,113,67.45713582164701,67.50850857023487,67.45713582164701,4557.398729377475,6.933556117342231,True,61.9791416754782,0.0,24.886428884277848,575.0256426793588,0.0,31.94138567087566,1061.6702453950595,0.0,38.060508549474385,1975.1357704258662
972,RR_COND,ensemble,all,ATU1,293,35.279213172535364,37.84767557632033,35.279213172535364,1432.446546530394,187.82366445720095,True,22.454017142980355,0.8771331058020477,97.02557335311629,100.18796249163195,1.0,124.53097520824282,124.53097520824282,1.0,148.38780932755137,148.38780932755137
972,RR_COND,ensemble,all,ATU5,293,46.45741552419666,49.054129410252735,46.45741552419666,2406.3076121978224,248.0161550099536,True,30.440487591994483,0.4641638225255973,96.62357078653281,157.00758518345822,0.7849829351535836,124.01501049994202,141.25613053884575,1.0,147.77299945693835,147.77299945693835
972,RR_COND,ensemble,all,MJ3,293,45.630178826295534,54.991393676985446,45.307551358089974,3024.053378537195,971.2791684712342,True,38.844056071555286,0.32764505119453924,48.63391831937952,327.7622560673978,0.33447098976109213,62.4209583845336,528.4565287285328,0.3515358361774744,74.37915952491538,848.630748565096
972,RR_COND,ensemble,all,MJ1,293,46.41460056556136,52.45979169707779,46.41460056556136,2752.029744900792,597.7145992401823,True,41.50429552440296,0.11262798634812286,24.886428884277954,372.6372328130483,0.2627986348122867,31.94138567087566,671.1797216746639,0.2696245733788396,38.060508549474314,1226.972234201625
972,RR_COND,0,h001_030,ATU1,30,12.335771444336793,12.459009476884702,12.335771444336793,155.22691714510285,3.055660018187793,True,10.466231045551812,1.0,97.02557335311627,97.02557335311627,1.0,124.53097520824288,124.53097520824288,1.0,148.38780932755142,148.38780932755142
972,RR_COND,0,h001_030,ATU5,30,20.905928386761616,20.97244658484201,20.905928386761616,439.8435157540514,2.7856740416462005,True,13.345048735497688,1.0,96.62357078653277,96.62357078653277,1.0,124.01501049994204,124.01501049994204,1.0,147.7729994569383,147.7729994569383
972,RR_COND,0,h001_030,MJ3,30,1.957219633747195,2.312361856978311,-0.2218150622150991,5.347017357608184,5.297815435782698,True,4.546444644984002,1.0,48.63391831937952,48.63391831937952,1.0,62.420958384533606,62.420958384533606,1.0,74.3791595249154,74.3791595249154
972,RR_COND,0,h001_030,MJ1,30,4.6403762899808045,5.84281512535043,4.6403762899808045,34.138488589023765,12.60539647640775,True,3.573484616416939,1.0,24.886428884278075,24.886428884278075,1.0,31.94138567087566,31.94138567087566,1.0,38.06050854947421,38.06050854947421
972,RR_COND,0,h031_090,ATU1,60,18.24917669514418,18.882059430463414,18.24917669514418,356.5321683355524,23.499718284958856,True,12.503800117196016,1.0,97.0255733531163,97.0255733531163,1.0,124.53097520824284,124.53097520824284,1.0,148.3878093275513,148.3878093275513
972,RR_COND,0,h031_090,ATU5,60,30.15205388067193,30.415610077292264,30.15205388067193,925.1093363738827,15.962983150939959,True,18.072653840199866,1.0,96.6235707865328,96.6235707865328,1.0,124.01501049994204,124.01501049994204,1.0,147.77299945693832,147.77299945693832
972,RR_COND,0,h031_090,MJ3,60,3.694739579249756,5.533859870578273,3.20875945749378,30.623605067196582,20.32746781114081,True,5.052904711186943,1.0,48.63391831937952,48.63391831937952,1.0,62.420958384533606,62.420958384533606,1.0,74.37915952491537,74.37915952491537
972,RR_COND,0,h031_090,MJ1,60,16.004585579501846,16.715539073271092,16.004585579501846,279.40924651005264,23.2624869384541,True,11.09302355998899,0.05,24.886428884278075,60.73301965548323,0.7833333333333333,31.94138567087566,67.57496094068638,0.8166666666666667,38.06050854947422,86.0128191719455
972,RR_COND,0,h091_180,ATU1,90,41.27866840882431,41.69398690740372,41.27866840882431,1738.3885442347525,34.460078629082425,True,25.416121896678476,0.8666666666666667,97.02557335311624,100.17038749810213,1.0,124.53097520824284,124.53097520824284,1.0,148.38780932755137,148.38780932755137
972,RR_COND,0,h091_180,ATU5,90,47.56700803398218,48.606545975997996,47.56700803398218,2362.596311716807,99.97605841188239,True,30.499178919022565,0.5111111111111111,96.62357078653281,133.71161858441695,0.8888888888888888,124.01501049994202,130.05917987646217,1.0,147.77299945693835,147.77299945693835
972,RR_COND,0,h091_180,MJ3,90,53.45726621786479,55.39920355146358,53.45726621786479,3069.0717541364947,211.392442648827,True,43.03637908169776,0.06666666666666667,48.63391831937952,342.87716368965937,0.08888888888888889,62.4209583845336,523.7804653926173,0.14444444444444443,74.37915952491538,783.5915729238884
972,RR_COND,0,h091_180,MJ1,90,54.19261327104259,55.13316700781073,54.19261327104259,3039.6661043111494,102.82677116636822,True,48.71477363587978,0.0,24.886428884277965,442.3804171733137,0.0,31.941385670875672,796.3797943829709,0.0,38.060508549474314,1444.5548684016921
972,RR_COND,0,h181_293,ATU1,113,45.63456245769841,45.81640270658102,45.63456245769841,2099.142756971605,16.629466266029123,True,28.560717821184667,0.7876106194690266,97.02557335311624,102.72067728706638,1.0,124.53097520824281,124.53097520824281,1.0,148.3878093275514,148.3878093275514
972,RR_COND,0,h181_293,ATU5,113,61.01496408042532,61.234540882005824,61.01496408042532,3749.6689970300426,26.843155294450085,True,41.499345745711764,0.0,96.62357078653281,223.65535765812197,0.5309734513274337,124.01501049994202,163.9059213628799,1.0,147.77299945693835,147.77299945693835
972,RR_COND,0,h181_293,MJ3,113,73.25741126309164,73.34204960890435,73.25741126309164,5379.056240834987,12.40793586523823,True,62.55280256276251,0.0,48.63391831937952,538.0384393533986,0.0,62.4209583845336,903.359599801031,0.0,74.3791595249154,1517.0924195502728
972,RR_COND,0,h181_293,MJ1,113,67.45713582164701,67.50850857023487,67.45713582164701,4557.398729377475,6.933556117342231,True,61.9791416754782,0.0,24.886428884277848,575.0256426793588,0.0,31.94138567087566,1061.6702453950595,0.0,38.060508549474385,1975.1357704258662
