origin,method,seed,bin,mae,rmse,bias,mse,error_variance,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95
792,DRIFT1,ensemble,h001_030,0.5242303223136924,0.6512332198076205,0.15312020932884185,0.556805665692315,0.20481626144243736,5.416367000309666,1.0,59.10958185958128,59.10958185958128,1.0,75.86632697686281,75.86632697686281,1.0,90.40030436603556,90.40030436603556
792,DRIFT1,ensemble,h031_090,2.6650551778748413,2.8815507328945147,-0.2653103723020198,10.187696991035784,1.151346174244459,5.805424482455478,1.0,59.10958185958128,59.10958185958128,1.0,75.86632697686284,75.86632697686284,1.0,90.40030436603558,90.40030436603558
792,DRIFT1,ensemble,h091_180,5.500394800587741,5.686355808107973,1.9347939712819124,40.94974670672917,1.7612144905411946,6.570569893145658,0.9472222222222222,59.10958185958128,59.2204759924021,1.0,75.86632697686284,75.86632697686284,1.0,90.40030436603557,90.40030436603557
792,DRIFT1,ensemble,h181_293,6.925824484273632,7.206590985059114,0.360294699440062,56.69768721216316,3.7742086176340788,6.514471425291566,1.0,59.10958185958128,59.10958185958128,1.0,75.86632697686284,75.86632697686284,1.0,90.40030436603554,90.40030436603554
792,DRIFT1,ensemble,all,4.960013375828391,5.824269689498328,0.6946066293305232,36.5879926553344,10.294045608779426,6.274071810230971,0.9837883959044369,59.10958185958128,59.143644903792456,1.0,75.86632697686284,75.86632697686284,1.0,90.40030436603556,90.40030436603556
792,DRIFT1,0,h001_030,0.5242303223136924,0.6512332198076205,0.15312020932884185,0.556805665692315,0.20481626144243736,5.416367000309666,1.0,59.10958185958128,59.10958185958128,1.0,75.86632697686281,75.86632697686281,1.0,90.40030436603556,90.40030436603556
792,DRIFT1,0,h031_090,2.6650551778748413,2.8815507328945147,-0.2653103723020198,10.187696991035784,1.151346174244459,5.805424482455478,1.0,59.10958185958128,59.10958185958128,1.0,75.86632697686284,75.86632697686284,1.0,90.40030436603558,90.40030436603558
792,DRIFT1,0,h091_180,5.500394800587741,5.686355808107973,1.9347939712819124,40.94974670672917,1.7612144905411946,6.570569893145658,0.9472222222222222,59.10958185958128,59.2204759924021,1.0,75.86632697686284,75.86632697686284,1.0,90.40030436603557,90.40030436603557
792,DRIFT1,0,h181_293,6.925824484273632,7.206590985059114,0.360294699440062,56.69768721216316,3.7742086176340788,6.514471425291566,1.0,59.10958185958128,59.10958185958128,1.0,75.86632697686284,75.86632697686284,1.0,90.40030436603554,90.40030436603554
792,DRIFT1,0,all,4.960013375828391,5.824269689498328,0.6946066293305232,36.5879926553344,10.294045608779426,6.274071810230971,0.9837883959044369,59.10958185958128,59.143644903792456,1.0,75.86632697686284,75.86632697686284,1.0,90.40030436603556,90.40030436603556
792,DRIFT1,1,h001_030,0.5242303223136924,0.6512332198076205,0.15312020932884185,0.556805665692315,0.20481626144243736,5.416367000309666,1.0,59.10958185958128,59.10958185958128,1.0,75.86632697686281,75.86632697686281,1.0,90.40030436603556,90.40030436603556
792,DRIFT1,1,h031_090,2.6650551778748413,2.8815507328945147,-0.2653103723020198,10.187696991035784,1.151346174244459,5.805424482455478,1.0,59.10958185958128,59.10958185958128,1.0,75.86632697686284,75.86632697686284,1.0,90.40030436603558,90.40030436603558
792,DRIFT1,1,h091_180,5.500394800587741,5.686355808107973,1.9347939712819124,40.94974670672917,1.7612144905411946,6.570569893145658,0.9472222222222222,59.10958185958128,59.2204759924021,1.0,75.86632697686284,75.86632697686284,1.0,90.40030436603557,90.40030436603557
792,DRIFT1,1,h181_293,6.925824484273632,7.206590985059114,0.360294699440062,56.69768721216316,3.7742086176340788,6.514471425291566,1.0,59.10958185958128,59.10958185958128,1.0,75.86632697686284,75.86632697686284,1.0,90.40030436603554,90.40030436603554
792,DRIFT1,1,all,4.960013375828391,5.824269689498328,0.6946066293305232,36.5879926553344,10.294045608779426,6.274071810230971,0.9837883959044369,59.10958185958128,59.143644903792456,1.0,75.86632697686284,75.86632697686284,1.0,90.40030436603556,90.40030436603556
792,DRIFT1,2,h001_030,0.5242303223136924,0.6512332198076205,0.15312020932884185,0.556805665692315,0.20481626144243736,5.416367000309666,1.0,59.10958185958128,59.10958185958128,1.0,75.86632697686281,75.86632697686281,1.0,90.40030436603556,90.40030436603556
792,DRIFT1,2,h031_090,2.6650551778748413,2.8815507328945147,-0.2653103723020198,10.187696991035784,1.151346174244459,5.805424482455478,1.0,59.10958185958128,59.10958185958128,1.0,75.86632697686284,75.86632697686284,1.0,90.40030436603558,90.40030436603558
792,DRIFT1,2,h091_180,5.500394800587741,5.686355808107973,1.9347939712819124,40.94974670672917,1.7612144905411946,6.570569893145658,0.9472222222222222,59.10958185958128,59.2204759924021,1.0,75.86632697686284,75.86632697686284,1.0,90.40030436603557,90.40030436603557
792,DRIFT1,2,h181_293,6.925824484273632,7.206590985059114,0.360294699440062,56.69768721216316,3.7742086176340788,6.514471425291566,1.0,59.10958185958128,59.10958185958128,1.0,75.86632697686284,75.86632697686284,1.0,90.40030436603554,90.40030436603554
792,DRIFT1,2,all,4.960013375828391,5.824269689498328,0.6946066293305232,36.5879926553344,10.294045608779426,6.274071810230971,0.9837883959044369,59.10958185958128,59.143644903792456,1.0,75.86632697686284,75.86632697686284,1.0,90.40030436603556,90.40030436603556
792,RR_COND,ensemble,h001_030,10.175612038059795,11.106482131933426,10.175612038059795,152.06559209488972,26.882747455325735,12.07529258956104,0.7833333333333333,91.56049340776033,108.64987550853667,0.8666666666666667,117.51662103679874,141.89565876230512,0.875,140.02969081440517,176.92542306887435
792,RR_COND,ensemble,h031_090,14.621621157289123,15.435778495807565,14.343364170946314,293.53794934615127,22.898512245078646,14.814199507773418,0.6416666666666666,91.56049340776036,122.83024379722528,0.7375,117.5166210367988,158.20439801616885,0.7791666666666667,140.02969081440517,198.39543050560866
792,RR_COND,ensemble,h091_180,25.407014894113733,26.059182724903867,25.407014894113733,827.1054269531,42.88349062419659,22.463985012146434,0.5083333333333333,91.56049340776036,193.7598005502832,0.5111111111111111,117.51662103679878,276.3650552879069,0.5777777777777777,140.02969081440514,385.6929493816079
792,RR_COND,ensemble,h181_293,40.58734070367298,42.59328551796202,40.58734070367298,2032.9545557090055,126.87491844761747,35.063610885891855,0.4358407079646018,91.56049340776036,301.54929898711686,0.46017699115044247,117.51662103679878,481.8260030352173,0.4668141592920354,140.02969081440517,777.5567174863301
792,RR_COND,ensemble,all,27.493400923428066,31.31592395231011,27.43641997059336,1113.780197762841,226.51025565336522,24.693028769120115,0.5358361774744027,91.56049340776036,212.09134378211368,0.5742320819112627,117.51662103679877,317.63934116972854,0.606655290102389,140.02969081440514,477.0913414426715
792,RR_COND,0,h001_030,10.175612038059795,11.106482131933426,10.175612038059795,152.06559209488972,26.882747455325735,12.07529258956104,0.7833333333333333,91.56049340776033,108.64987550853667,0.8666666666666667,117.51662103679874,141.89565876230512,0.875,140.02969081440517,176.92542306887435
792,RR_COND,0,h031_090,14.621621157289123,15.435778495807565,14.343364170946314,293.53794934615127,22.898512245078646,14.814199507773418,0.6416666666666666,91.56049340776036,122.83024379722528,0.7375,117.5166210367988,158.20439801616885,0.7791666666666667,140.02969081440517,198.39543050560866
792,RR_COND,0,h091_180,25.407014894113733,26.059182724903867,25.407014894113733,827.1054269531,42.88349062419659,22.463985012146434,0.5083333333333333,91.56049340776036,193.7598005502832,0.5111111111111111,117.51662103679878,276.3650552879069,0.5777777777777777,140.02969081440514,385.6929493816079
792,RR_COND,0,h181_293,40.58734070367298,42.59328551796202,40.58734070367298,2032.9545557090055,126.87491844761747,35.063610885891855,0.4358407079646018,91.56049340776036,301.54929898711686,0.46017699115044247,117.51662103679878,481.8260030352173,0.4668141592920354,140.02969081440517,777.5567174863301
792,RR_COND,0,all,27.493400923428066,31.31592395231011,27.43641997059336,1113.780197762841,226.51025565336522,24.693028769120115,0.5358361774744027,91.56049340776036,212.09134378211368,0.5742320819112627,117.51662103679877,317.63934116972854,0.606655290102389,140.02969081440514,477.0913414426715
792,RR_COND,1,h001_030,10.175612038059795,11.106482131933426,10.175612038059795,152.06559209488972,26.882747455325735,12.07529258956104,0.7833333333333333,91.56049340776033,108.64987550853667,0.8666666666666667,117.51662103679874,141.89565876230512,0.875,140.02969081440517,176.92542306887435
792,RR_COND,1,h031_090,14.621621157289123,15.435778495807565,14.343364170946314,293.53794934615127,22.898512245078646,14.814199507773418,0.6416666666666666,91.56049340776036,122.83024379722528,0.7375,117.5166210367988,158.20439801616885,0.7791666666666667,140.02969081440517,198.39543050560866
792,RR_COND,1,h091_180,25.407014894113733,26.059182724903867,25.407014894113733,827.1054269531,42.88349062419659,22.463985012146434,0.5083333333333333,91.56049340776036,193.7598005502832,0.5111111111111111,117.51662103679878,276.3650552879069,0.5777777777777777,140.02969081440514,385.6929493816079
792,RR_COND,1,h181_293,40.58734070367298,42.59328551796202,40.58734070367298,2032.9545557090055,126.87491844761747,35.063610885891855,0.4358407079646018,91.56049340776036,301.54929898711686,0.46017699115044247,117.51662103679878,481.8260030352173,0.4668141592920354,140.02969081440517,777.5567174863301
792,RR_COND,1,all,27.493400923428066,31.31592395231011,27.43641997059336,1113.780197762841,226.51025565336522,24.693028769120115,0.5358361774744027,91.56049340776036,212.09134378211368,0.5742320819112627,117.51662103679877,317.63934116972854,0.606655290102389,140.02969081440514,477.0913414426715
792,RR_COND,2,h001_030,10.175612038059795,11.106482131933426,10.175612038059795,152.06559209488972,26.882747455325735,12.07529258956104,0.7833333333333333,91.56049340776033,108.64987550853667,0.8666666666666667,117.51662103679874,141.89565876230512,0.875,140.02969081440517,176.92542306887435
792,RR_COND,2,h031_090,14.621621157289123,15.435778495807565,14.343364170946314,293.53794934615127,22.898512245078646,14.814199507773418,0.6416666666666666,91.56049340776036,122.83024379722528,0.7375,117.5166210367988,158.20439801616885,0.7791666666666667,140.02969081440517,198.39543050560866
792,RR_COND,2,h091_180,25.407014894113733,26.059182724903867,25.407014894113733,827.1054269531,42.88349062419659,22.463985012146434,0.5083333333333333,91.56049340776036,193.7598005502832,0.5111111111111111,117.51662103679878,276.3650552879069,0.5777777777777777,140.02969081440514,385.6929493816079
792,RR_COND,2,h181_293,40.58734070367298,42.59328551796202,40.58734070367298,2032.9545557090055,126.87491844761747,35.063610885891855,0.4358407079646018,91.56049340776036,301.54929898711686,0.46017699115044247,117.51662103679878,481.8260030352173,0.4668141592920354,140.02969081440517,777.5567174863301
792,RR_COND,2,all,27.493400923428066,31.31592395231011,27.43641997059336,1113.780197762841,226.51025565336522,24.693028769120115,0.5358361774744027,91.56049340776036,212.09134378211368,0.5742320819112627,117.51662103679877,317.63934116972854,0.606655290102389,140.02969081440514,477.0913414426715
792,TiDE_PHYS,ensemble,h001_030,4.478844211146431,5.263915665490165,3.4009306149502505,40.32226965726329,11.683151237895016,9.1864832426282,1.0,95.68491975004704,95.68491975004704,1.0,122.81026493736357,122.81026493736357,1.0,146.33745657670983,146.33745657670983
792,TiDE_PHYS,ensemble,h031_090,11.687243568584947,11.93031175017801,8.78402264323134,205.037562062621,6.455584704964513,11.252034261619022,0.9583333333333334,95.68491975004707,96.08145576089646,0.9958333333333333,122.81026493736357,122.91124448434945,1.0,146.33745657670988,146.33745657670988
792,TiDE_PHYS,ensemble,h091_180,14.576051637320852,14.761540975921625,9.463953963563595,301.8163278663515,3.7574409830117057,12.886396845210779,0.7666666666666666,95.68491975004709,103.27378992046701,0.8222222222222222,122.8102649373636,129.44008061846796,0.925,146.33745657670985,150.5938506196038
792,TiDE_PHYS,ensemble,h181_293,16.048210798207343,16.699869897078916,2.3020237515904896,316.1726956502502,17.789926383209007,15.01402878461188,0.75,95.68491975004707,133.0958012887317,0.75,122.81026493736358,187.4944795446467,0.75,146.33745657670985,258.1202629015523
792,TiDE_PHYS,ensemble,all,13.518404122886677,14.859012348808477,5.941821903388522,260.7607710918944,37.98848284395587,12.993438640635153,0.8233788395904437,95.68491975004709,112.52526135366523,0.848122866894198,122.81026493736358,149.81387734262478,0.8805460750853242,146.33745657670988,190.7556565035619
792,TiDE_PHYS,0,h001_030,2.5057970207738864,2.962816339945409,0.9873033641927695,9.184575161366475,3.894257100046775,8.955460395794859,1.0,95.68491975004704,95.68491975004704,1.0,122.81026493736357,122.81026493736357,1.0,146.33745657670983,146.33745657670983
792,TiDE_PHYS,0,h031_090,4.225151276776343,4.625304065517365,-1.191855152340629,32.322892186826486,5.517683339076021,10.210208865030395,0.7958333333333334,95.68491975004704,102.91263343145725,0.8666666666666667,122.81026493736357,130.5331139949983,0.9125,146.33745657670985,153.88769371258547
792,TiDE_PHYS,0,h091_180,6.311884524792933,6.833751860868221,-4.693147780219022,87.49231544070845,8.255406521691954,12.067660582576963,0.75,95.68491975004707,121.54051576635521,0.75,122.81026493736357,164.3839084998937,0.75,146.33745657670983,211.8991208120463
792,TiDE_PHYS,0,h181_293,14.633619842463952,15.857218895007216,-12.19669614439123,380.69386397888155,38.00825943325087,16.886219536603058,0.75,95.68491975004707,162.89979813942062,0.75,122.81026493736357,247.1024732460246,0.75,146.33745657670983,377.33625030430795
792,TiDE_PHYS,0,all,8.704271797472995,10.85966772616389,-6.288403319967835,181.25469558132406,65.00008750079787,13.226991821992293,0.7849829351535836,95.68491975004707,131.0294512188237,0.7994880546075085,122.81026493736358,185.09701716591132,0.8088737201365188,146.33745657670985,257.11024736357473
792,TiDE_PHYS,1,h001_030,4.743523388343106,6.0215306434009515,3.0680247563691156,48.63142727542575,29.84350338012247,9.227399370729241,1.0,95.68491975004704,95.68491975004704,1.0,122.81026493736357,122.81026493736357,1.0,146.33745657670983,146.33745657670983
792,TiDE_PHYS,1,h031_090,17.179307867368582,17.670957030753588,15.8542436591149,440.17646968284384,19.58963085851759,12.952363787158262,1.0,95.68491975004706,95.68491975004706,1.0,122.81026493736357,122.81026493736357,1.0,146.33745657670988,146.33745657670988
792,TiDE_PHYS,1,h091_180,25.327199985946166,25.558265503441277,22.291308902160566,875.3814351080767,9.292727353990598,17.039359667404746,0.8888888888888888,95.68491975004707,97.68215919834043,0.9694444444444444,122.81026493736357,123.41678836564398,0.9944444444444445,146.33745657670985,146.3947263151244
792,TiDE_PHYS,1,h181_293,24.15074311332023,24.490020379677993,15.695010760859914,729.052373974898,13.278729388334368,17.886678184607,0.7300884955752213,95.68491975004707,120.38335016713017,0.752212389380531,122.81026493736357,161.55217524991593,0.7588495575221239,146.33745657670985,206.63070420844048
792,TiDE_PHYS,1,all,21.097427113422352,22.757401486243964,16.460919383650474,645.1767181505932,78.25140984159047,15.729354311530344,0.8617747440273038,95.68491975004707,105.82373950252759,0.8950511945392492,122.81026493736358,137.9379883976491,0.9052901023890785,146.33745657670985,169.60807520757288
792,TiDE_PHYS,2,h001_030,7.884908543150752,8.892511190884488,6.14746372428886,121.99439384758973,26.36320565120878,10.050462137700103,1.0,95.68491975004704,95.68491975004704,1.0,122.81026493736356,122.81026493736356,1.0,146.33745657670983,146.33745657670983
792,TiDE_PHYS,2,h031_090,16.667908998681586,17.31801342666981,11.689679422919767,441.6554432739771,25.047436039255476,13.436459579942609,0.9458333333333333,95.68491975004706,96.69790719330206,0.9916666666666667,122.81026493736357,123.04582697811392,0.9958333333333333,146.33745657670988,146.47725777295705
792,TiDE_PHYS,2,h091_180,20.733914678210848,21.12961577605759,10.793700768749241,571.8435478907612,16.174462548136166,14.898767545813605,0.8444444444444444,95.68491975004707,98.64339838691014,0.9611111111111111,122.81026493736357,123.95422661199531,0.9888888888888889,146.33745657670985,146.77510231411642
792,TiDE_PHYS,2,h181_293,25.99169872062324,26.975649822152633,3.4077566383027706,780.9360703333617,50.44851735254073,17.867121538786634,0.7035398230088495,95.68491975004707,119.26192919983241,0.7876106194690266,122.81026493736357,155.6191103487681,0.8119469026548672,146.33745657670985,197.30430285589387
792,TiDE_PHYS,2,all,20.613433695170034,22.712712884355135,7.652949646482922,579.7640056986509,83.53728059011966,15.247697105575678,0.8267918088737201,95.68491975004707,105.89394497782428,0.9044368600682594,122.81026493736358,135.86313116483998,0.9232081911262798,146.33745657670985,166.15667097155358
792,G_CACHED,ensemble,h001_030,2.359655501662395,3.0593358041258845,1.0888072026921558,10.18239401545026,6.5231583513527145,7.469456461267654,0.9916666666666667,77.86861643419286,77.9571729884689,1.0,99.94328719269757,99.94328719269757,1.0,119.08977199222213,119.08977199222213
792,G_CACHED,ensemble,h031_090,7.001063101707707,10.32673146709201,6.326141925341033,127.54921704063905,74.09553938604324,10.082845061957432,0.8875,77.86861643419287,96.17642668887686,0.9041666666666667,99.94328719269757,129.71528363292867,0.9083333333333333,119.08977199222215,168.05001844662738
792,G_CACHED,ensemble,h091_180,18.146299032993657,18.306760257423804,18.137287110240855,462.14072239798526,3.706793598471173,18.25786591763258,0.5,77.86861643419286,156.2797811061915,0.5,99.9432871926976,223.73384890942214,0.5,119.08977199222215,309.370630910211
792,G_CACHED,ensemble,h181_293,24.590831974734616,25.257315436368945,22.442076651687447,812.3037219798481,31.98214546629868,23.34783783809524,0.4823008849557522,77.86861643419286,202.32534229568614,0.5,99.9432871926976,314.889702151867,0.5,119.08977199222214,491.6823373951006
792,G_CACHED,ensemble,all,16.733052482139165,19.372055889649246,15.633253355507115,482.39389229502854,123.02533359421246,17.442211624051772,0.6228668941979523,77.86861643419286,153.7107330032643,0.6339590443686007,99.9432871926976,226.96176921080414,0.6348122866894198,119.08977199222215,331.25991527006715
792,G_CACHED,0,h001_030,2.873889380695586,3.9537991691018486,0.6495159271201464,16.650391034688266,14.258412681665927,7.651565741915882,0.9666666666666667,77.86861643419286,78.61904044867954,0.9916666666666667,99.94328719269757,100.29256342731775,1.0,119.08977199222213,119.08977199222213
792,G_CACHED,0,h031_090,7.470554604921005,11.69874915965866,6.201494595050069,167.34821211318734,118.64557913750849,10.645468139886162,0.8791666666666667,77.86861643419287,101.6548310969523,0.8875,99.94328719269757,140.03323415591296,0.8958333333333334,119.08977199222215,187.3723516010685
792,G_CACHED,0,h091_180,15.048083875888434,15.430003707848517,14.824251455884323,326.323590830583,8.502976992317043,15.361224454339528,0.5,77.86861643419286,128.95470673532887,0.5444444444444445,99.9432871926976,169.61636715145133,0.6611111111111111,119.08977199222215,213.2507523851848
792,G_CACHED,0,h181_293,22.23909074929161,22.969957617231966,19.683093009850314,653.4574512557222,38.04487921773166,20.914471615667594,0.48008849557522126,77.86861643419286,178.20470963835965,0.5,99.9432871926976,266.69539111017923,0.502212389380531,119.08977199222214,395.31863419759173
792,G_CACHED,0,all,15.02319031131754,17.569959248179398,13.48104878723305,388.2260055443036,115.4427886327519,15.747851720517549,0.6177474402730376,77.86861643419286,137.2044944525316,0.643344709897611,99.9432871926976,193.9004204479699,0.68259385665529,119.08977199222215,268.5276711086187
792,G_CACHED,1,h001_030,1.9990874777054932,2.4563020620220035,1.3825635734270108,7.047687879004403,3.622227336223327,7.367286101366439,1.0,77.86861643419286,77.86861643419286,1.0,99.94328719269757,99.94328719269757,1.0,119.08977199222213,119.08977199222213
792,G_CACHED,1,h031_090,6.675636357915948,9.262732155080961,6.161607358493204,96.96603146504519,48.52314627747015,9.55129958094596,0.9041666666666667,77.86861643419287,90.00693955487183,0.925,99.94328719269757,118.96981137170272,0.925,119.08977199222215,148.7164865567674
792,G_CACHED,1,h091_180,19.45662823339252,19.633519564584624,19.45662823339252,489.2092614124152,6.642029168961453,18.96425827458556,0.5,77.86861643419286,161.14298266698816,0.5,99.9432871926976,233.4602520310155,0.5,119.08977199222215,328.8234371533977
792,G_CACHED,1,h181_293,23.753824974207546,24.57124229388939,22.70567385946767,752.5925863323037,27.164424309862564,22.809539157302574,0.48672566371681414,77.86861643419286,196.74504601698337,0.5,99.9432871926976,303.9021967667842,0.5,119.08977199222214,469.707326624935
792,G_CACHED,1,all,16.70917941603038,19.28663716048824,16.136556436305725,461.0962058257356,116.72237784997048,17.3322789330568,0.628839590443686,77.86861643419286,151.77997783708585,0.6382252559726962,99.9432871926976,223.51146148642013,0.6382252559726962,119.08977199222215,324.8010908040825
792,G_CACHED,2,h001_030,2.7506889231870435,3.5629671850010616,1.234342107529335,13.698957642942514,7.0084514151328,7.5703803153438365,0.9916666666666667,77.86861643419286,78.0172468204942,1.0,99.94328719269757,99.94328719269757,1.0,119.08977199222213,119.08977199222213
792,G_CACHED,2,h031_090,8.121401855963667,11.188623356909318,6.615323822479825,154.58054479646967,76.26427635302515,10.720353651567798,0.85,77.86861643419287,100.21038148934258,0.8666666666666667,99.94328719269757,135.08070280469968,0.8833333333333333,119.08977199222215,174.84810219639039
792,G_CACHED,2,h091_180,20.50196744378114,20.65144323250024,20.130981641445718,625.5141556125781,3.749988430761305,20.548471077009108,0.5,77.86861643419286,178.74165391625752,0.5,99.9432871926976,268.6575945295541,0.5,119.08977199222215,399.218122150475
792,G_CACHED,2,h181_293,27.966854342931555,28.58100275884957,24.937463085744362,1078.5764307667125,35.57419303221805,26.35998611823955,0.4823008849557522,77.86861643419286,232.08514932028208,0.5,99.9432871926976,374.07151857863767,0.5,119.08977199222214,610.0459702486419
792,G_CACHED,2,all,19.028110545204775,21.870874160788325,17.28215484298258,641.164546412447,152.2375799552342,19.44837357285417,0.6151877133105802,77.86861643419286,172.9198328315032,0.6262798634812287,99.9432871926976,264.68397915054214,0.629692832764505,119.08977199222215,405.8989929119091
972,TiDE_KIN,ensemble,h001_030,1.204290902301972,1.456294359607248,-0.4803001309774482,2.6021434380686306,1.3184187694095362,5.755300265148751,0.9916666666666667,61.077635203189686,61.08385373741989,1.0,78.39229609687466,78.39229609687466,1.0,93.4101822178778,93.4101822178778
972,TiDE_KIN,ensemble,h031_090,2.0315804068735988,2.2919134095499567,-0.16546273679746862,5.908510446618792,1.693747907337633,5.892744799821951,0.9916666666666667,61.077635203189686,61.091705018188,1.0,78.39229609687465,78.39229609687465,1.0,93.4101822178778,93.4101822178778
972,TiDE_KIN,ensemble,h091_180,3.245743304879876,3.7200272854762106,-2.172980434105703,16.534101520964406,4.289825121146343,6.441640856441035,0.8777777777777778,61.0776352031897,65.43034346896599,0.8944444444444444,78.39229609687465,84.08672762227496,0.9166666666666666,93.41018221787778,100.32549677345821
972,TiDE_KIN,ensemble,h181_293,7.700363634104503,7.9150414616272835,-5.621453847109903,101.2629940553055,2.8600140046355955,9.409028552913759,0.75,61.07763520318969,92.55545413113545,0.75,78.39229609687465,134.7360021313845,0.75,93.41018221787778,194.62786470419968
972,TiDE_KIN,ensemble,all,4.506080339844616,5.5340821410410435,-2.9185300065873854,45.60874537568432,18.934404998614294,7.403384298644121,0.863481228668942,61.0776352031897,74.5580721578127,0.871160409556314,78.39229609687465,101.8712640804434,0.8779863481228669,93.41018221787778,134.57051133377067
972,TiDE_KIN,0,h001_030,2.549534462276016,3.1042856187433623,-0.5406912466631448,10.900693439199442,7.529055091153277,6.07313103867352,0.9,61.077635203189686,62.270859593722584,0.9666666666666667,78.39229609687466,79.24452734087761,0.9833333333333334,93.4101822178778,94.11162326348312
972,TiDE_KIN,0,h031_090,3.5879958239364695,4.145975472040768,0.30703594220943575,18.125595626901323,8.228182932042259,6.388419881362112,0.8791666666666667,61.077635203189686,62.64404909463653,0.95,78.39229609687465,79.27962778768239,0.9875,93.4101822178778,93.60357027635496
972,TiDE_KIN,0,h091_180,5.806694129895293,6.266482338894075,2.2662373649424357,62.14435164924919,5.9275769160240905,7.94770553898816,0.75,61.0776352031897,68.04782505684484,0.8583333333333334,78.39229609687465,83.74839113916782,0.9222222222222223,93.41018221787778,98.23604631570132
972,TiDE_KIN,0,h181_293,11.817912310579548,12.086948739326235,4.036660254269361,237.3449899842343,5.486396553169829,12.950800288875568,0.5,61.077635203189686,116.329416458608,0.5022123893805309,78.39229609687465,162.56904482188358,0.5243362831858407,93.41018221787779,217.62781279931679
972,TiDE_KIN,0,all,7.337175242629808,8.75007816465022,2.2604279546413957,115.45232784109544,36.66148988489058,9.365983123528347,0.6953924914675768,61.0776352031897,84.970297093613,0.7508532423208192,78.39229609687465,112.7705486514854,0.78839590443686,93.41018221787779,142.91040931474984
972,TiDE_KIN,1,h001_030,2.3976386916687664,2.799807049962167,-2.2353913565713435,8.311723941248761,2.8091654282387206,6.021758828497753,0.9416666666666667,61.077635203189686,61.64284197358705,0.9833333333333334,78.39229609687465,78.55542803849723,1.0,93.41018221787779,93.41018221787779
972,TiDE_KIN,1,h031_090,4.136128102961073,4.477671705815003,-4.022513508177983,24.71473845144149,3.205076266482759,6.843545689755721,0.7791666666666667,61.077635203189686,64.49966737317068,0.8833333333333333,78.39229609687465,80.858844116362,0.9541666666666666,93.4101822178778,94.83699789002489
972,TiDE_KIN,1,h091_180,9.100132341500707,9.671197834769941,-9.088290171512623,108.50155949036889,10.46595452017595,8.89684546780546,0.7194444444444444,61.07763520318969,73.51768596691059,0.8361111111111111,78.39229609687465,96.08428351929021,0.8583333333333334,93.41018221787778,121.56526435446762
972,TiDE_KIN,1,h181_293,17.445959975678214,17.639590107197602,-17.445959975678214,361.55680601672015,6.491978154449095,14.21579209040048,0.5243362831858407,61.077635203189686,115.77862443892795,0.7389380530973452,78.39229609687465,172.10494967260482,0.75,93.41018221787778,269.0255215346449
972,TiDE_KIN,1,all,10.616048583325698,12.51483815424022,-10.572532914251173,178.68018928104615,51.53855270296573,10.233331414873792,0.6791808873720137,61.0776352031897,86.75372559801593,0.8233788395904437,78.39229609687465,120.49023316681604,0.8506825938566553,93.41018221787778,170.07946438653508
972,TiDE_KIN,2,h001_030,1.6204491468095616,1.8921617099311452,1.3351822103021476,3.858615977187024,1.6421088313844403,5.6700963684290215,1.0,61.077635203189686,61.077635203189686,1.0,78.39229609687465,78.39229609687465,1.0,93.4101822178778,93.4101822178778
972,TiDE_KIN,2,h031_090,3.603530456943637,3.8863960465190797,3.2190893555761426,21.142767259120923,2.8557137102477226,5.8280388747310905,1.0,61.07763520318969,61.07763520318969,1.0,78.39229609687465,78.39229609687465,1.0,93.4101822178778,93.4101822178778
972,TiDE_KIN,2,h091_180,4.745831762799437,5.233939422344141,0.30311150425307565,30.444863006139798,5.2512801670198765,6.39807028344975,0.9444444444444444,61.0776352031897,61.91492391861102,0.9694444444444444,78.39229609687465,79.01040126333397,0.9861111111111112,93.41018221787778,93.76421246688302
972,TiDE_KIN,2,h181_293,8.240879407303456,8.597567981184577,-3.455061819920851,83.64684713954911,6.544925776491365,8.744276712523499,0.75,61.077635203189686,81.73121083147468,0.754424778761062,78.39229609687465,113.14843118272232,0.7566371681415929,93.41018221787778,151.67139880699088
972,TiDE_KIN,2,all,5.539827759379334,6.643261806793339,-0.44348506015237676,46.336027004042656,22.293185030582872,7.111654667448358,0.886518771331058,61.0776352031897,69.30019503385223,0.8959044368600683,78.39229609687465,91.98640097633583,0.9018771331058021,93.41018221787778,115.9882716273667
972,BPLUS_CONTINUOUS,ensemble,h001_030,29.489551695485247,29.501872401937803,29.489551695485247,1159.1052061970054,0.4712024563603268,18.159796603326388,1.0,67.66110563524859,67.66110563524859,1.0,86.84208891773406,86.84208891773406,1.0,103.47873137893829,103.47873137893829
972,BPLUS_CONTINUOUS,ensemble,h031_090,33.3146066733015,33.444648625260974,33.3146066733015,1479.732217308091,3.553182014731748,21.120664384096873,0.6125,67.66110563524859,76.93957220911122,0.9791666666666666,86.84208891773406,87.79990874925723,0.9875,103.47873137893829,104.31868735404393
972,BPLUS_CONTINUOUS,ensemble,h091_180,59.780514347135615,61.29481989992612,59.780514347135615,3765.6932266419744,186.01795511639585,45.98527016779293,0.0,67.66110563524862,327.1607209303619,0.36666666666666664,86.84208891773405,462.6889741119245,0.5305555555555556,103.47873137893828,742.0554583345125
