origin,method,seed,bin,mae,rmse,bias,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95
972,BPLUS_CONTINUOUS,2,all,61.563105654715187,67.16738918938411,61.563105654715187,48.091952833827847,0.22781569965870307,67.661105635248617,352.38791734290538,0.44197952218430037,86.842088917734046,535.73027460944616,0.55375426621160406,103.47873137893829,868.82363484720258
972,DRIFT1,ensemble,h001_030,0.40967943183015099,0.51943097257681903,-0.053124961436052345,1.3564136832317448,1,14.57471637624883,14.57471637624883,1,18.706445950205875,18.706445950205875,1,22.290105174343523,22.290105174343523
972,DRIFT1,ensemble,h031_090,2.3281726938345484,2.5783279438967361,-0.60702252861938277,2.2001073805934608,0.79583333333333339,14.57471637624883,18.621290141023422,0.8208333333333333,18.706445950205875,25.001889174551668,0.84166666666666667,22.290105174343527,32.131818587712452
972,DRIFT1,ensemble,h091_180,8.3637338528121461,8.6395138242300309,-3.5920915529868833,6.6650252345732426,0.31666666666666665,14.57471637624883,50.913343108884376,0.3833333333333333,18.706445950205875,71.792236834020727,0.55555555555555558,22.290105174343523,108.12991823027549
972,DRIFT1,ensemble,h181_293,14.389589417738138,14.725053359223002,-0.56586847268067864,11.401927799816765,0.077433628318584066,14.57471637624883,87.71087534038827,0.14380530973451328,18.706445950205875,130.58182125470037,0.40929203539823011,22.290105174343523,200.96247918123032
972,DRIFT1,ensemble,all,8.6373392339333819,10.594506460633188,-1.4513531663548842,7.0340237741414544,0.39249146757679182,14.57471637624883,54.771497245775905,0.44368600682593862,18.706445950205875,79.448306641031678,0.60324232081911267,22.290105174343523,119.58042682149102
972,DRIFT1,0,h001_030,0.40967943183015099,0.51943097257681903,-0.053124961436052345,1.3564136832317448,1,14.57471637624883,14.57471637624883,1,18.706445950205875,18.706445950205875,1,22.290105174343523,22.290105174343523
972,DRIFT1,0,h031_090,2.3281726938345484,2.5783279438967361,-0.60702252861938277,2.2001073805934608,0.79583333333333339,14.57471637624883,18.621290141023422,0.8208333333333333,18.706445950205875,25.001889174551668,0.84166666666666667,22.290105174343527,32.131818587712452
972,DRIFT1,0,h091_180,8.3637338528121461,8.6395138242300309,-3.5920915529868833,6.6650252345732426,0.31666666666666665,14.57471637624883,50.913343108884376,0.3833333333333333,18.706445950205875,71.792236834020727,0.55555555555555558,22.290105174343523,108.12991823027549
972,DRIFT1,0,h181_293,14.389589417738138,14.725053359223002,-0.56586847268067864,11.401927799816765,0.077433628318584066,14.57471637624883,87.71087534038827,0.14380530973451328,18.706445950205875,130.58182125470037,0.40929203539823011,22.290105174343523,200.96247918123032
972,DRIFT1,0,all,8.6373392339333819,10.594506460633188,-1.4513531663548842,7.0340237741414544,0.39249146757679182,14.57471637624883,54.771497245775905,0.44368600682593862,18.706445950205875,79.448306641031678,0.60324232081911267,22.290105174343523,119.58042682149102
972,DRIFT1,1,h001_030,0.40967943183015099,0.51943097257681903,-0.053124961436052345,1.3564136832317448,1,14.57471637624883,14.57471637624883,1,18.706445950205875,18.706445950205875,1,22.290105174343523,22.290105174343523
972,DRIFT1,1,h031_090,2.3281726938345484,2.5783279438967361,-0.60702252861938277,2.2001073805934608,0.79583333333333339,14.57471637624883,18.621290141023422,0.8208333333333333,18.706445950205875,25.001889174551668,0.84166666666666667,22.290105174343527,32.131818587712452
972,DRIFT1,1,h091_180,8.3637338528121461,8.6395138242300309,-3.5920915529868833,6.6650252345732426,0.31666666666666665,14.57471637624883,50.913343108884376,0.3833333333333333,18.706445950205875,71.792236834020727,0.55555555555555558,22.290105174343523,108.12991823027549
972,DRIFT1,1,h181_293,14.389589417738138,14.725053359223002,-0.56586847268067864,11.401927799816765,0.077433628318584066,14.57471637624883,87.71087534038827,0.14380530973451328,18.706445950205875,130.58182125470037,0.40929203539823011,22.290105174343523,200.96247918123032
972,DRIFT1,1,all,8.6373392339333819,10.594506460633188,-1.4513531663548842,7.0340237741414544,0.39249146757679182,14.57471637624883,54.771497245775905,0.44368600682593862,18.706445950205875,79.448306641031678,0.60324232081911267,22.290105174343523,119.58042682149102
972,DRIFT1,2,h001_030,0.40967943183015099,0.51943097257681903,-0.053124961436052345,1.3564136832317448,1,14.57471637624883,14.57471637624883,1,18.706445950205875,18.706445950205875,1,22.290105174343523,22.290105174343523
972,DRIFT1,2,h031_090,2.3281726938345484,2.5783279438967361,-0.60702252861938277,2.2001073805934608,0.79583333333333339,14.57471637624883,18.621290141023422,0.8208333333333333,18.706445950205875,25.001889174551668,0.84166666666666667,22.290105174343527,32.131818587712452
972,DRIFT1,2,h091_180,8.3637338528121461,8.6395138242300309,-3.5920915529868833,6.6650252345732426,0.31666666666666665,14.57471637624883,50.913343108884376,0.3833333333333333,18.706445950205875,71.792236834020727,0.55555555555555558,22.290105174343523,108.12991823027549
972,DRIFT1,2,h181_293,14.389589417738138,14.725053359223002,-0.56586847268067864,11.401927799816765,0.077433628318584066,14.57471637624883,87.71087534038827,0.14380530973451328,18.706445950205875,130.58182125470037,0.40929203539823011,22.290105174343523,200.96247918123032
972,DRIFT1,2,all,8.6373392339333819,10.594506460633188,-1.4513531663548842,7.0340237741414544,0.39249146757679182,14.57471637624883,54.771497245775905,0.44368600682593862,18.706445950205875,79.448306641031678,0.60324232081911267,22.290105174343523,119.58042682149102
972,RR_COND,ensemble,h001_030,9.9598239387066023,10.396658261013863,9.4150652647160289,7.9828022606126101,1,66.792372835826654,66.792372835826654,1,85.727082440898542,85.727082440898542,1,102.15011921471984,102.15011921471984
972,RR_COND,ensemble,h031_090,17.025138933641927,17.886767112901261,16.903643903202934,11.680595557142954,0.76249999999999996,66.792372835826669,75.754020528627962,0.9458333333333333,85.727082440898528,94.635476258351218,0.95416666666666661,102.15011921471981,114.13819687033762
972,RR_COND,ensemble,h091_180,49.123888982928463,50.208225860669003,49.123888982928463,36.916613383319643,0.3611111111111111,66.79237283582664,254.78489673637301,0.49444444444444441,85.727082440898528,393.68760371507329,0.53611111111111109,102.15011921471985,631.07681252751763
972,RR_COND,ensemble,h181_293,61.841018405715602,61.975375441931519,61.841018405715602,48.648001951284286,0.19690265486725664,66.792372835826598,359.86002924448644,0.38274336283185839,85.727082440898528,563.36668544180327,0.5,102.15011921471988,947.09724969015724
972,RR_COND,ensemble,all,43.445352022147233,48.588247590159071,43.364695155095838,33.31071408273327,0.44539249146757676,66.79237283582664,239.39875913888406,0.59556313993174059,85.727082440898528,366.35583903757134,0.65529010238907848,102.15011921471985,592.94094788780274
972,RR_COND,0,h001_030,9.9598239387066023,10.396658261013863,9.4150652647160289,7.9828022606126101,1,66.792372835826654,66.792372835826654,1,85.727082440898542,85.727082440898542,1,102.15011921471984,102.15011921471984
972,RR_COND,0,h031_090,17.025138933641927,17.886767112901261,16.903643903202934,11.680595557142954,0.76249999999999996,66.792372835826669,75.754020528627962,0.9458333333333333,85.727082440898528,94.635476258351218,0.95416666666666661,102.15011921471981,114.13819687033762
972,RR_COND,0,h091_180,49.123888982928463,50.208225860669003,49.123888982928463,36.916613383319643,0.3611111111111111,66.79237283582664,254.78489673637301,0.49444444444444441,85.727082440898528,393.68760371507329,0.53611111111111109,102.15011921471985,631.07681252751763
972,RR_COND,0,h181_293,61.841018405715602,61.975375441931519,61.841018405715602,48.648001951284286,0.19690265486725664,66.792372835826598,359.86002924448644,0.38274336283185839,85.727082440898528,563.36668544180327,0.5,102.15011921471988,947.09724969015724
972,RR_COND,0,all,43.445352022147233,48.588247590159071,43.364695155095838,33.31071408273327,0.44539249146757676,66.79237283582664,239.39875913888406,0.59556313993174059,85.727082440898528,366.35583903757134,0.65529010238907848,102.15011921471985,592.94094788780274
972,RR_COND,1,h001_030,9.9598239387066023,10.396658261013863,9.4150652647160289,7.9828022606126101,1,66.792372835826654,66.792372835826654,1,85.727082440898542,85.727082440898542,1,102.15011921471984,102.15011921471984
972,RR_COND,1,h031_090,17.025138933641927,17.886767112901261,16.903643903202934,11.680595557142954,0.76249999999999996,66.792372835826669,75.754020528627962,0.9458333333333333,85.727082440898528,94.635476258351218,0.95416666666666661,102.15011921471981,114.13819687033762
972,RR_COND,1,h091_180,49.123888982928463,50.208225860669003,49.123888982928463,36.916613383319643,0.3611111111111111,66.79237283582664,254.78489673637301,0.49444444444444441,85.727082440898528,393.68760371507329,0.53611111111111109,102.15011921471985,631.07681252751763
972,RR_COND,1,h181_293,61.841018405715602,61.975375441931519,61.841018405715602,48.648001951284286,0.19690265486725664,66.792372835826598,359.86002924448644,0.38274336283185839,85.727082440898528,563.36668544180327,0.5,102.15011921471988,947.09724969015724
972,RR_COND,1,all,43.445352022147233,48.588247590159071,43.364695155095838,33.31071408273327,0.44539249146757676,66.79237283582664,239.39875913888406,0.59556313993174059,85.727082440898528,366.35583903757134,0.65529010238907848,102.15011921471985,592.94094788780274
972,RR_COND,2,h001_030,9.9598239387066023,10.396658261013863,9.4150652647160289,7.9828022606126101,1,66.792372835826654,66.792372835826654,1,85.727082440898542,85.727082440898542,1,102.15011921471984,102.15011921471984
972,RR_COND,2,h031_090,17.025138933641927,17.886767112901261,16.903643903202934,11.680595557142954,0.76249999999999996,66.792372835826669,75.754020528627962,0.9458333333333333,85.727082440898528,94.635476258351218,0.95416666666666661,102.15011921471981,114.13819687033762
972,RR_COND,2,h091_180,49.123888982928463,50.208225860669003,49.123888982928463,36.916613383319643,0.3611111111111111,66.79237283582664,254.78489673637301,0.49444444444444441,85.727082440898528,393.68760371507329,0.53611111111111109,102.15011921471985,631.07681252751763
972,RR_COND,2,h181_293,61.841018405715602,61.975375441931519,61.841018405715602,48.648001951284286,0.19690265486725664,66.792372835826598,359.86002924448644,0.38274336283185839,85.727082440898528,563.36668544180327,0.5,102.15011921471988,947.09724969015724
972,RR_COND,2,all,43.445352022147233,48.588247590159071,43.364695155095838,33.31071408273327,0.44539249146757676,66.79237283582664,239.39875913888406,0.59556313993174059,85.727082440898528,366.35583903757134,0.65529010238907848,102.15011921471985,592.94094788780274
972,TiDE_PHYS,ensemble,h001_030,2.0664243569926715,2.4598559274827463,1.5002163393476535,4.0612572553472415,0.83333333333333337,37.835351895086262,40.831861998672963,0.875,48.561148427274929,52.590444110413593,0.90833333333333333,57.864177338237312,63.289266522240055
972,TiDE_PHYS,ensemble,h031_090,8.715897214716712,9.1419587762666055,8.715897214716712,7.2616980376096922,0.6333333333333333,37.835351895086262,58.431245121513591,0.70833333333333337,48.561148427274937,80.281457586289889,0.75,57.864177338237312,113.73509510675024
972,TiDE_PHYS,ensemble,h091_180,13.120324527896665,13.276963515693852,13.120324527896665,10.390110131799959,0.5,37.835351895086255,83.952642084141644,0.5083333333333333,48.561148427274929,118.67853275110488,0.6166666666666667,57.864177338237312,166.55949429192032
972,TiDE_PHYS,ensemble,h181_293,13.154818942639023,13.28957338389387,13.154818942639023,10.208576964417965,0.70353982300884954,37.835351895086255,78.197572366325062,0.75,48.561148427274915,124.21303955262134,0.75,57.864177338237305,203.22483314707395
972,TiDE_PHYS,ensemble,all,11.099898674476766,12.114521209952596,11.041925157311749,9.0314631698232937,0.63993174061433444,37.835351895086255,72.091788505865139,0.68003412969283272,48.561148427274922,106.18342046257834,0.72525597269624575,57.864177338237305,159.30902503059519
972,TiDE_PHYS,0,h001_030,2.2957660996064049,2.7949451489147892,0.47975392946145606,3.9741974135019431,0.89166666666666661,37.835351895086262,40.177863793737195,0.91666666666666663,48.561148427274929,51.976491602154475,0.93333333333333335,57.864177338237312,63.026507695340811
972,TiDE_PHYS,0,h031_090,9.133072225603069,10.105510004757372,9.1033685577670251,8.0190642468418538,0.64583333333333337,37.835351895086262,67.35067804942463,0.70416666666666661,48.561148427274937,98.276046173624323,0.73750000000000004,57.864177338237319,147.85110299848228
972,TiDE_PHYS,0,h091_180,17.333243145630377,17.525507278973741,17.333243145630377,13.835901541437558,0.5,37.835351895086262,115.27272729982835,0.5083333333333333,48.561148427274929,181.32880043473085,0.60277777777777775,57.864177338237312,291.0808992499343
972,TiDE_PHYS,0,h181_293,20.582073596292005,20.694148012249421,20.582073596292005,15.994162930986814,0.67699115044247793,37.835351895086255,127.29881899128702,0.73451327433628322,48.561148427274922,221.15099488814343,0.75,57.864177338237312,396.7039434059422
972,TiDE_PHYS,0,all,15.367315754307533,17.043946882248456,15.175293279309203,12.467376543161979,0.63822525597269619,37.835351895086255,102.40849351459924,0.6774744027303754,48.561148427274922,166.43519447088079,0.72098976109215018,57.864177338237305,279.13545374790004
972,TiDE_PHYS,1,h001_030,1.4529290461687447,1.7780228349829224,0.6308768989823359,3.5971649342383749,1,37.835351895086262,37.835351895086262,1,48.561148427274929,48.561148427274929,1,57.864177338237312,57.864177338237312
972,TiDE_PHYS,1,h031_090,3.0425525337289963,3.4989040042508446,-0.52377814576361492,3.9234202290986779,0.95833333333333337,37.835351895086262,38.105174417196345,0.97916666666666663,48.561148427274937,48.760287371292506,0.9916666666666667,57.864177338237319,57.96837356676302
972,TiDE_PHYS,1,h091_180,8.8119744671592297,9.1441433267212346,-5.666706092425974,6.0465930447697218,0.78888888888888886,37.835351895086262,42.516485944010086,0.81111111111111112,48.561148427274929,55.201696406863945,0.85277777777777775,57.864177338237312,67.188956054077977
972,TiDE_PHYS,1,h181_293,8.0384657401800172,8.3500809222446879,-7.9236555988309032,5.8580332131873512,0.94469026548672563,37.835351895086262,38.480352112791714,0.96902654867256643,48.561148427274929,49.299100456319181,0.98008849557522126,57.864177338237312,58.785897785024012
972,TiDE_PHYS,1,all,6.5787213450289235,7.6674749361113452,-4.8391706920224449,5.2882979143089335,0.90529010238907848,37.835351895086262,39.577251008842119,0.92576791808873726,48.561148427274929,50.926289157944097,0.94539249146757676,57.864177338237312,61.105256753336626
972,TiDE_PHYS,2,h001_030,4.7309821221339998,5.5515564690070445,3.3900181895991857,5.3877390312151299,0.7583333333333333,37.835351895086262,48.843110870958895,0.78333333333333333,48.561148427274929,67.404878861004065,0.80000000000000004,57.864177338237312,90.572325681913298
972,TiDE_PHYS,2,h031_090,17.56810123214672,18.203216763124143,17.56810123214672,12.88620515020183,0.50416666666666665,37.835351895086262,93.140848449883549,0.54166666666666663,48.561148427274929,138.900080006937,0.60416666666666663,57.864177338237312,209.79100514972717
972,TiDE_PHYS,2,h091_180,27.694436530485611,28.004736478949322,27.694436530485611,20.795393707538725,0.31944444444444442,37.835351895086255,143.54674746784201,0.46388888888888891,48.561148427274929,218.03925637637883,0.5,57.864177338237312,354.50033579102956
972,TiDE_PHYS,2,h181_293,26.806038830455968,27.016633432975912,26.806038830455968,19.738941414710613,0.23230088495575221,37.835351895086262,134.09153855816896,0.29646017699115046,48.561148427274929,178.19211977412306,0.49115044247787609,57.864177338237312,249.10535181117268
972,TiDE_PHYS,2,all,22.926952946000181,24.564757775440249,22.789652884648493,17.190751854912449,0.3686006825938567,37.835351895086255,119.88155413754488,0.44795221843003413,48.561148427274929,171.04229957200116,0.54863481228668942,57.864177338237312,257.19646776551605
972,G_CACHED,ensemble,h001_030,1.9800363369469831,2.2416987257885208,-1.957688587641945,4.6792830671828547,0.875,46.922114535902288,48.091011305669724,0.91666666666666663,60.223882014309268,61.104959297804612,0.97499999999999998,71.761181556319741,71.929907965815062
972,G_CACHED,ensemble,h031_090,2.9786754995208726,3.3871182057445504,0.42899704896923629,5.0263479214997755,0.8208333333333333,46.922114535902296,50.750992979422421,0.85416666666666674,60.223882014309282,65.422183748647271,0.87916666666666665,71.761181556319755,78.561803776535911
972,G_CACHED,ensemble,h091_180,18.394363471591713,20.285774962163956,17.346610664351882,16.330627982867664,0.6166666666666667,46.922114535902296,140.04031042145863,0.65277777777777779,60.223882014309261,229.12716543305916,0.70833333333333337,71.761181556319755,389.17508998109253
972,G_CACHED,ensemble,h181_293,30.640160864654739,31.211852818955307,28.562397172540138,27.892455925107711,0.5,46.922114535902274,252.39773313556344,0.5,60.223882014309268,437.85674332462378,0.5,71.761181556319769,769.22945981343969
972,G_CACHED,ensemble,all,18.279701400098638,22.660456424900065,16.231245752892832,17.281786366214103,0.63993174061433444,46.922114535902288,155.67358942042793,0.66211604095563137,60.223882014309268,258.90012521676039,0.69027303754266212,71.761181556319769,439.65970144294755
972,G_CACHED,0,h001_030,2.3826448131520488,2.6971442032098434,-1.264989917140483,4.6844949129301998,0.8833333333333333,46.922114535902288,48.567444826527648,0.90833333333333333,60.223882014309268,61.914713229487006,0.94166666666666665,71.761181556319741,73.153860340807285
972,G_CACHED,0,h031_090,3.135408673054954,3.7783817733827716,1.2088047109385256,5.0241569299311957,0.84166666666666667,46.922114535902296,50.674126277287954,0.86250000000000004,60.223882014309275,65.467041509964076,0.89583333333333337,71.761181556319755,78.974588936285187
972,G_CACHED,0,h091_180,18.378087954229976,20.651156535723501,13.662726402852039,15.616475526835623,0.625,46.922114535902288,133.73092855460317,0.65277777777777779,60.223882014309254,215.09415728597907,0.69166666666666665,71.761181556319741,356.60035673542433
972,G_CACHED,0,h181_293,32.788993906541606,33.936775274446532,27.534692773803158,29.128795278226395,0.5,46.92211453590226,261.32383769978861,0.5,60.223882014309261,455.70895245307406,0.5,71.761181556319769,804.93387807034037
972,G_CACHED,0,all,19.176751167569144,24.188810447287448,14.933939402179307,17.539320570097498,0.64761092150170652,46.922114535902281,157.21108584103584,0.66296928327645055,60.223882014309261,261.56672242463458,0.68515358361774747,71.761181556319755,443.63362277999312
972,G_CACHED,1,h001_030,3.3654720032521377,3.7508841043984895,-3.3654720032521377,4.9567514476703236,0.81666666666666665,46.922114535902288,49.517139576813712,0.85833333333333339,60.223882014309268,62.917029378647726,0.8833333333333333,71.761181556319741,73.725754790726967
972,G_CACHED,1,h031_090,3.499701540335133,4.0732611446534648,-2.8816249217516567,5.3936698373457439,0.76666666666666661,46.922114535902296,53.902367615772775,0.77083333333333337,60.223882014309275,70.651433226344096,0.79166666666666674,71.761181556319755,86.671308833984966
972,G_CACHED,1,h091_180,16.298017683153326,18.728580489157107,14.732054756866935,14.761191284363312,0.65555555555555556,46.922114535902296,128.7347187875601,0.71111111111111114,60.223882014309261,211.03733066168752,0.72222222222222221,71.761181556319755,357.22670058380521
972,G_CACHED,1,h181_293,32.58391628845569,33.204311402752381,32.170996373025659,28.849911821461532,0.5,46.922114535902267,253.58613897486592,0.5,60.223882014309254,440.23355500322873,0.5,71.761181556319769,773.98308317064959
972,G_CACHED,1,all,18.633960356986229,23.364864666588215,15.997767450058912,17.272593805763499,0.6348122866894198,46.922114535902281,153.45056190884313,0.65699658703071673,60.223882014309268,255.51654726913583,0.66723549488054612,71.761181556319755,433.5240362613884
972,G_CACHED,2,h001_030,2.0094367220828535,2.3826756674038232,-1.2426038425332209,4.6762199074463835,0.85833333333333339,46.922114535902288,48.027607348921968,0.95833333333333337,60.223882014309268,60.810823527997243,0.98333333333333339,71.761181556319741,72.069404583998093
972,G_CACHED,2,h031_090,5.4942704877203665,5.9806224737851688,2.9598113577208252,5.4567150167247176,0.80000000000000004,46.922114535902296,50.588174117779346,0.82916666666666661,60.223882014309275,64.672572770900018,0.86250000000000004,71.761181556319755,76.534078977142514
972,G_CACHED,2,h091_180,23.719923930739139,25.663782667557761,23.64505083333669,19.738424790221131,0.55277777777777781,46.922114535902281,160.02483610537399,0.63611111111111107,60.223882014309254,265.28008757268583,0.69722222222222219,71.761181556319755,458.31210836752109
972,G_CACHED,2,h181_293,29.163009514290611,29.770443289683339,25.981502370791588,26.629824898200244,0.5,46.922114535902274,242.28322273203582,0.5,60.223882014309254,417.62772251756849,0.5,71.761181556319755,728.77141819932922
972,G_CACHED,2,all,19.86400191060433,24.207833649593248,17.762030406440285,17.929412774209567,0.61433447098976113,46.922114535902288,157.87152930286049,0.65614334470989766,60.223882014309261,262.01986210962752,0.68430034129692829,71.761181556319755,444.89210541211469
972,TiDE_KIN,ensemble,h001_030,1.2042909023019721,1.456294359607248,-0.48030013097744823,5.755300265148751,0.9916666666666667,61.077635203189686,61.083853737419894,1,78.392296096874659,78.392296096874659,1,93.410182217877804,93.410182217877804
972,TiDE_KIN,ensemble,h031_090,2.0315804068735988,2.2919134095499567,-0.16546273679746862,5.8927447998219513,0.9916666666666667,61.077635203189686,61.091705018188001,1,78.392296096874645,78.392296096874645,1,93.410182217877804,93.410182217877804
972,TiDE_KIN,ensemble,h091_180,3.2457433048798761,3.7200272854762106,-2.1729804341057029,6.441640856441035,0.87777777777777777,61.077635203189701,65.430343468965987,0.89444444444444438,78.392296096874645,84.086727622274964,0.91666666666666663,93.410182217877775,100.32549677345821
972,TiDE_KIN,ensemble,h181_293,7.7003636341045034,7.9150414616272835,-5.6214538471099029,9.4090285529137585,0.75,61.077635203189693,92.555454131135448,0.75,78.392296096874645,134.73600213138451,0.75,93.410182217877775,194.62786470419968
972,TiDE_KIN,ensemble,all,4.5060803398446163,5.5340821410410435,-2.9185300065873854,7.403384298644121,0.86348122866894195,61.077635203189701,74.558072157812703,0.87116040955631402,78.392296096874645,101.8712640804434,0.87798634812286691,93.410182217877775,134.57051133377067
972,TiDE_KIN,0,h001_030,2.5495344622760161,3.1042856187433623,-0.54069124666314483,6.0731310386735204,0.90000000000000002,61.077635203189686,62.270859593722584,0.96666666666666667,78.392296096874659,79.24452734087761,0.98333333333333339,93.410182217877804,94.111623263483125
972,TiDE_KIN,0,h031_090,3.5879958239364695,4.1459754720407682,0.30703594220943575,6.388419881362112,0.87916666666666665,61.077635203189686,62.644049094636529,0.94999999999999996,78.392296096874645,79.279627787682386,0.98750000000000004,93.410182217877804,93.603570276354958
972,TiDE_KIN,0,h091_180,5.806694129895293,6.2664823388940754,2.2662373649424357,7.9477055389881599,0.75,61.077635203189701,68.047825056844843,0.85833333333333339,78.392296096874645,83.748391139167822,0.92222222222222228,93.410182217877775,98.236046315701316
972,TiDE_KIN,0,h181_293,11.817912310579548,12.086948739326235,4.0366602542693606,12.950800288875568,0.5,61.077635203189686,116.32941645860799,0.50221238938053092,78.392296096874645,162.56904482188358,0.52433628318584069,93.410182217877789,217.62781279931679
972,TiDE_KIN,0,all,7.337175242629808,8.7500781646502208,2.2604279546413957,9.3659831235283466,0.69539249146757676,61.077635203189701,84.970297093612999,0.75085324232081918,78.392296096874645,112.7705486514854,0.78839590443686003,93.410182217877789,142.91040931474984
972,TiDE_KIN,1,h001_030,2.3976386916687664,2.7998070499621668,-2.2353913565713435,6.0217588284977532,0.94166666666666665,61.077635203189686,61.642841973587053,0.98333333333333339,78.392296096874645,78.555428038497226,1,93.410182217877789,93.410182217877789
972,TiDE_KIN,1,h031_090,4.1361281029610728,4.4776717058150028,-4.0225135081779833,6.8435456897557208,0.77916666666666667,61.077635203189686,64.499667373170681,0.8833333333333333,78.392296096874645,80.858844116361993,0.95416666666666661,93.410182217877804,94.83699789002489
972,TiDE_KIN,1,h091_180,9.1001323415007072,9.6711978347699414,-9.0882901715126234,8.8968454678054592,0.71944444444444444,61.077635203189693,73.517685966910591,0.83611111111111114,78.392296096874645,96.08428351929021,0.85833333333333339,93.410182217877775,121.56526435446762
972,TiDE_KIN,1,h181_293,17.445959975678214,17.639590107197602,-17.445959975678214,14.21579209040048,0.52433628318584069,61.077635203189686,115.77862443892795,0.73893805309734517,78.392296096874645,172.10494967260482,0.75,93.410182217877775,269.02552153464489
972,TiDE_KIN,1,all,10.616048583325698,12.51483815424022,-10.572532914251173,10.233331414873792,0.67918088737201365,61.077635203189701,86.753725598015933,0.82337883959044367,78.392296096874645,120.49023316681604,0.85068259385665534,93.410182217877775,170.07946438653508
972,TiDE_KIN,2,h001_030,1.6204491468095616,1.8921617099311452,1.3351822103021476,5.6700963684290215,1,61.077635203189686,61.077635203189686,1,78.392296096874645,78.392296096874645,1,93.410182217877804,93.410182217877804
972,TiDE_KIN,2,h031_090,3.6035304569436368,3.8863960465190797,3.2190893555761426,5.8280388747310905,1,61.077635203189693,61.077635203189693,1,78.392296096874645,78.392296096874645,1,93.410182217877804,93.410182217877804
972,TiDE_KIN,2,h091_180,4.7458317627994369,5.2339394223441413,0.30311150425307565,6.3980702834497496,0.94444444444444442,61.077635203189701,61.914923918611017,0.96944444444444444,78.392296096874645,79.010401263333975,0.98611111111111116,93.410182217877775,93.764212466883023
972,TiDE_KIN,2,h181_293,8.2408794073034564,8.5975679811845769,-3.4550618199208509,8.744276712523499,0.75,61.077635203189686,81.731210831474684,0.75442477876106195,78.392296096874645,113.14843118272232,0.75663716814159288,93.410182217877775,151.67139880699088
972,TiDE_KIN,2,all,5.5398277593793344,6.6432618067933387,-0.44348506015237676,7.1116546674483576,0.88651877133105805,61.077635203189701,69.300195033852233,0.89590443686006827,78.392296096874645,91.98640097633583,0.90187713310580209,93.410182217877775,115.9882716273667
972,TiDE_KIN_PREFIX,ensemble,h001_030,1.1327323812668997,1.2792768665359069,-1.0713382751096481,5.4411594164102057,1,59.075149864191211,59.075149864191211,1,75.822133989219452,75.822133989219452,1,90.347645173308123,90.347645173308123
972,TiDE_KIN_PREFIX,ensemble,h031_090,3.6300748657082904,4.10822496139152,0.45396243185912644,5.8586720366051113,0.99583333333333335,59.075149864191218,59.089191271894734,1,75.822133989219452,75.822133989219452,1,90.347645173308081,90.347645173308081
972,TiDE_KIN_PREFIX,ensemble,h091_180,9.0251354961705061,9.4647951607632166,6.3530166218279103,7.1995374124497733,0.88888888888888884,59.075149864191225,61.813292701131608,0.90833333333333333,75.822133989219452,78.411634716635945,0.94722222222222219,90.347645173308095,92.077058535050824
972,TiDE_KIN_PREFIX,ensemble,h181_293,13.553685620285282,13.620252636377444,7.7348224664889171,9.7247173179749673,0.75,59.075149864191232,75.729566455028305,0.75,75.822133989219452,102.07789004684828,0.75884955752212391,90.347645173308109,130.82770918797397
972,TiDE_KIN_PREFIX,ensemble,all,8.8587547205736747,10.206790954674753,4.9177612025120068,7.7187936134479989,0.86860068259385659,59.075149864191218,66.342127388257552,0.87542662116040959,75.822133989219452,86.743483818501161,0.89078498293515362,90.347645173308109,106.49062959724696
972,TiDE_KIN_PREFIX,0,h001_030,0.73666634129531783,0.96060941482367523,-0.44947477393655594,5.4139008735240317,1,59.075149864191211,59.075149864191211,1,75.822133989219452,75.822133989219452,1,90.347645173308109,90.347645173308109
972,TiDE_KIN_PREFIX,0,h031_090,2.251476123832977,2.6369714673238178,-0.45418213841906474,5.7891339181138166,0.97499999999999998,59.075149864191218,59.195370917595184,1,75.822133989219452,75.822133989219452,1,90.347645173308081,90.347645173308081
972,TiDE_KIN_PREFIX,0,h091_180,16.040132120769364,17.128708858398497,14.400110419187889,10.810261939048742,0.74444444444444446,59.075149864191232,70.675741415392082,0.89166666666666661,75.822133989219466,82.16601552950911,0.9555555555555556,90.347645173308095,93.304485583487008
972,TiDE_KIN_PREFIX,0,h181_293,25.204704161686898,25.39443017648459,23.734099397741083,16.541229921682312,0.70575221238938046,59.075149864191246,98.079318691322612,0.74557522123893805,75.822133989219481,124.89861438352798,0.75442477876106195,90.347645173308109,139.45612777956777
972,TiDE_KIN_PREFIX,0,all,15.184068323579181,18.583144285809887,13.437638218936559,11.43975295889774,0.80290102389078499,59.075149864191232,77.705653551147407,0.86860068259385659,75.822133989219466,96.697873317488842,0.89163822525597269,90.347645173308109,110.19533859113555
972,TiDE_KIN_PREFIX,1,h001_030,0.85656042391404319,1.036793705462925,-0.62709643683592642,5.4453032536257737,1,59.075149864191211,59.075149864191211,1,75.822133989219452,75.822133989219452,1,90.347645173308109,90.347645173308109
972,TiDE_KIN_PREFIX,1,h031_090,2.680880023958534,3.1481245265762996,-2.4929167376470298,5.9971218599273435,0.93333333333333335,59.075149864191218,59.673864952334654,0.97916666666666663,75.822133989219452,76.127055501774208,0.9916666666666667,90.347645173308081,90.396776332851701
