origin,method,seed,bin,point,n,mae,rmse,bias,probability_available,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95
972,TiDE_PHYS,1,h091_180,ATU5,90,17.107731644226991,17.475972174594538,-17.107731644226991,True,10.434421733745648,1,60.983950422447379,60.983950422447379,1,78.272052982561505,78.272052982561505,1,93.266903709941758,93.266903709941758
972,TiDE_PHYS,1,h091_180,MJ3,90,6.2905367494665114,6.715365497470799,6.2905367494665114,True,4.0738784921957825,1,26.458352097106854,26.458352097106854,1,33.958927272341953,33.958927272341953,1,40.464557646240337,40.464557646240337
972,TiDE_PHYS,1,h091_180,MJ1,90,4.2247330528660871,4.5130378911949807,-4.2247330528660871,True,3.2322945122519533,0.15555555555555556,4.8341305275237119,23.558666723219023,0.24444444444444444,6.2045393608295853,32.766731279185628,0.41111111111111109,7.3931646492007985,44.692279512563438
972,TiDE_PHYS,1,h181_293,ATU1,113,4.9471329751144086,5.2234531437593983,-4.9471329751144086,True,5.8549327991720093,1,59.064974533267097,59.064974533267097,1,75.809074093366675,75.809074093366675,1,90.332083347566368,90.332083347566368
972,TiDE_PHYS,1,h181_293,ATU5,113,22.567673451906554,22.6450871219342,-22.567673451906554,True,13.550459653687035,1,60.983950422447379,60.983950422447379,1,78.27205298256149,78.27205298256149,1,93.266903709941744,93.266903709941744
972,TiDE_PHYS,1,h181_293,MJ3,113,2.9875439469422709,3.4300483143440244,-2.8041300532965412,True,2.8594679405513443,1,26.458352097106854,26.458352097106854,1,33.958927272341953,33.958927272341953,1,40.464557646240344,40.464557646240344
972,TiDE_PHYS,1,h181_293,MJ1,113,1.6515125867568388,2.1017351089411291,-1.3756859150061089,True,1.1672724593390185,0.77876106194690264,4.8341305275237119,7.4141313983455213,0.87610619469026552,6.2045393608295853,9.1563474770066016,0.92035398230088494,7.3931646492007985,11.080046436347581
972,TiDE_PHYS,1,all,ATU1,293,4.9526661381004748,5.6237960127944522,-4.7885905008395824,True,5.9279212441735432,1,59.064974533267097,59.064974533267097,1,75.809074093366689,75.809074093366689,1,90.332083347566368,90.332083347566368
972,TiDE_PHYS,1,all,ATU5,293,14.859901528961077,17.209621803018283,-14.575053800802243,True,10.215442834690096,1,60.983950422447379,60.983950422447379,1,78.27205298256149,78.27205298256149,1,93.266903709941744,93.266903709941744
972,TiDE_PHYS,1,all,MJ3,293,4.2090553499814094,4.8972086948545321,1.947295146566228,True,3.3058782777552085,1,26.458352097106854,26.458352097106854,1,33.958927272341953,33.958927272341953,1,40.464557646240337,40.464557646240337
972,TiDE_PHYS,1,all,MJ1,293,2.2932623630727331,2.9392732337781151,-1.9403336130141817,True,1.7039493006168862,0.62116040955631402,4.8341305275237119,11.801726982547132,0.70307167235494883,6.2045393608295853,15.665102283506252,0.78156996587030714,7.3931646492007994,20.357482309598044
972,TiDE_PHYS,2,h001_030,ATU1,30,2.7025971697070701,3.4085362710192335,0.26179587758013173,True,5.5854604174559856,1,59.064974533267105,59.064974533267105,1,75.809074093366689,75.809074093366689,1,90.332083347566368,90.332083347566368
972,TiDE_PHYS,2,h001_030,ATU5,30,2.8559900160647205,3.7158080098554191,0.0074254770325372496,True,5.7904994356573392,1,60.983950422447379,60.983950422447379,1,78.27205298256149,78.27205298256149,1,93.266903709941744,93.266903709941744
972,TiDE_PHYS,2,h001_030,MJ3,30,6.6451214487920351,7.5547999676602835,6.586010941404667,True,4.4534381630640434,0.96666666666666667,26.458352097106854,26.659946552271094,1,33.958927272341953,33.958927272341953,1,40.464557646240337,40.464557646240337
972,TiDE_PHYS,2,h001_030,MJ1,30,6.7202198539721731,7.5270816274932439,6.7048404623794076,True,5.7215581086831513,0.066666666666666666,4.8341305275237119,48.663571975850012,0.13333333333333333,6.2045393608295853,81.579461095746112,0.20000000000000001,7.3931646492007985,138.22575802390472
972,TiDE_PHYS,2,h031_090,ATU1,60,15.952908741784292,17.032667644607102,15.952908741784292,True,10.102690516252048,1,59.064974533267097,59.064974533267097,1,75.809074093366675,75.809074093366675,1,90.332083347566339,90.332083347566339
972,TiDE_PHYS,2,h031_090,ATU5,60,16.557108105993624,17.328031175396401,16.557108105993624,True,10.327178573887311,1,60.983950422447379,60.983950422447379,1,78.272052982561519,78.272052982561519,1,93.266903709941772,93.266903709941772
972,TiDE_PHYS,2,h031_090,MJ3,60,21.79336031032469,22.341983942195494,21.79336031032469,True,16.210011273783245,0.016666666666666666,26.458352097106854,112.16071324907192,0.16666666666666666,33.958927272341953,137.9794917896007,0.41666666666666669,40.464557646240337,157.27405105684537
972,TiDE_PHYS,2,h031_090,MJ1,60,15.969027770484269,16.110184290297578,15.969027770484269,True,14.904940236884714,0,4.8341305275237119,140.35375559474784,0,6.2045393608295853,263.53970116221916,0,7.3931646492007985,498.29098248455517
972,TiDE_PHYS,2,h091_180,ATU1,90,32.13425215279581,32.650687793356589,32.13425215279581,True,21.062774031551601,0.42222222222222222,59.064974533267076,99.870358110035866,0.85555555555555551,75.809074093366675,83.506632361501104,1,90.332083347566353,90.332083347566353
972,TiDE_PHYS,2,h091_180,ATU5,90,25.051016976146812,25.470886708201878,25.051016976146812,True,15.409915260263944,0.85555555555555551,60.983950422447379,63.561792329856146,1,78.272052982561505,78.272052982561505,1,93.266903709941758,93.266903709941758
972,TiDE_PHYS,2,h091_180,MJ3,90,34.06795315800786,34.203514055537894,34.06795315800786,True,28.248449236953622,0,26.458352097106854,234.8461231916512,0,33.958927272341953,375.7287177090796,0,40.464557646240337,593.89153104174738
972,TiDE_PHYS,2,h091_180,MJ1,90,19.524523834991967,19.693857358700924,19.524523834991967,True,18.46043630138573,0,4.8341305275237119,175.90871623982486,0,6.2045393608295853,334.64962245237314,0,7.3931646492007985,640.51082506486284
972,TiDE_PHYS,2,h181_293,ATU1,113,40.738776845407806,40.868843116769035,40.738776845407806,True,28.489389052641304,0,59.064974533267097,171.12787032100971,0.18584070796460178,75.809074093366675,139.00125622074731,0.89380530973451322,90.332083347566368,94.615929849915148
972,TiDE_PHYS,2,h181_293,ATU5,113,23.637059996829706,24.027960612467865,23.637059996829706,True,14.418585060394438,0.92920353982300885,60.983950422447379,61.9250296143247,1,78.27205298256149,78.27205298256149,1,93.266903709941744,93.266903709941744
972,TiDE_PHYS,2,h181_293,MJ3,113,24.355247779498917,24.562733263385763,24.355247779498917,True,18.618808379325458,0,26.458352097106854,137.7190694065618,0,33.958927272341953,181.47461013890083,0.070796460176991149,40.464557646240344,209.28587401615181
972,TiDE_PHYS,2,h181_293,MJ1,113,18.493070700087447,18.606996739280984,18.493070700087447,True,17.428983166481252,0,4.8341305275237119,165.59418489077964,0,6.2045393608295853,314.02055975428266,0,7.3931646492007985,599.252699668682
972,TiDE_PHYS,2,all,ATU1,293,29.125655006419709,32.128207385624037,28.875743611321393,True,20.097869861047489,0.43686006825938567,59.064974533267083,114.81784738625036,0.64163822525597269,75.809074093366689,102.54455813611791,0.95904436860068254,90.332083347566368,91.984215275093362
972,TiDE_PHYS,2,all,ATU5,293,20.493807147906242,22.019115936261464,20.202145249711819,True,13.001836801198923,0.92832764505119458,60.983950422447379,62.138720799064863,1,78.27205298256149,78.27205298256149,1,93.266903709941744,93.266903709941744
972,TiDE_PHYS,2,all,MJ3,293,25.000730530332174,26.459279505978195,24.994678259951218,True,19.633070305489824,0.10238907849829351,26.458352097106854,150.94828369181752,0.13651877133105803,33.958927272341953,217.13226233808618,0.21501706484641639,40.464557646240337,299.48778617877252
972,TiDE_PHYS,2,all,MJ1,293,17.087619099342596,17.6524282738973,17.086044417609543,True,16.030230451913564,0.0068259385665529011,4.8341305275237119,151.62136467304677,0.013651877133105802,6.2045393608295853,286.22032483123905,0.020477815699658702,7.3931646492007994,544.04696589825653
972,G_CACHED,ensemble,h001_030,ATU1,30,1.8956315433477111,2.0714168457822146,-1.8956315433477111,True,5.0682962462183658,1,54.70923678857671,54.70923678857671,1,70.218545221936736,70.218545221936736,1,83.670557323003322,83.670557323003322
972,G_CACHED,ensemble,h001_030,ATU5,30,1.6016663023333004,1.9621172064987096,-1.5122753051131477,True,7.883930662906093,1,85.966862970265538,85.966862970265538,1,110.33727409493031,110.33727409493031,1,131.47497128920395,131.47497128920395
972,G_CACHED,ensemble,h001_030,MJ3,30,2.7843082729698305,2.9788664394890287,-2.7843082729698305,True,1.8772161920985462,0.5,5.4002887246515456,10.075875803721297,0.66666666666666663,6.9311955399575709,10.455504673938927,0.90000000000000002,8.2590288920109742,8.933934529992257
972,G_CACHED,ensemble,h001_030,MJ1,30,1.6385392291370902,1.9543944113841301,-1.6385392291370902,True,3.8876891675084142,1,41.612069660115367,41.612069660115367,1,53.408513200412472,53.408513200412472,1,63.640168721060718,63.640168721060718
972,G_CACHED,ensemble,h031_090,ATU1,60,3.0039738781192389,3.7274200712156516,2.9416597469098398,True,5.2459776859733616,1,54.709236788576725,54.709236788576725,1,70.218545221936736,70.218545221936736,1,83.670557323003351,83.670557323003351
972,G_CACHED,ensemble,h031_090,ATU5,60,3.5645122462743473,3.7286512406731913,3.5645122462743473,True,8.0033093041833769,1,85.966862970265538,85.966862970265538,1,110.33727409493034,110.33727409493034,1,131.47497128920398,131.47497128920398
972,G_CACHED,ensemble,h031_090,MJ3,60,4.0066341835711263,4.3747012037512114,-3.9457780711395838,True,2.9897264209771763,0.28333333333333333,5.4002887246515456,20.715802498732046,0.41666666666666669,6.9311955399575709,27.724402477309543,0.51666666666666672,8.2590288920109742,35.461517772875567
972,G_CACHED,ensemble,h031_090,MJ1,60,1.339581690118778,1.7177003073381467,-0.84440572616765808,True,3.8663782748651858,1,41.612069660115381,41.612069660115381,1,53.408513200412472,53.408513200412472,1,63.640168721060732,63.640168721060732
972,G_CACHED,ensemble,h091_180,ATU1,90,12.46112912930915,13.521676548859137,12.46112912930915,True,8.237029418467289,1,54.709236788576732,54.709236788576732,1,70.218545221936736,70.218545221936736,1,83.670557323003365,83.670557323003365
972,G_CACHED,ensemble,h091_180,ATU5,90,4.172623626863607,4.6965828649779748,-0.018387602095717485,True,8.0998405422677884,1,85.966862970265538,85.966862970265538,1,110.33727409493032,110.33727409493032,1,131.47497128920395,131.47497128920395
972,G_CACHED,ensemble,h091_180,MJ3,90,34.305465445403861,37.683750259080739,34.305465445403861,True,33.120582445835126,0,5.4002887246515456,321.45349955543247,0.022222222222222223,6.9311955399575709,623.86414534452217,0.033333333333333333,8.2590288920109742,1216.3323038405415
972,G_CACHED,ensemble,h091_180,MJ1,90,22.638235684790239,25.24109017573798,22.638235684790239,True,15.865059524900451,0.46666666666666667,41.61206966011536,98.031642371559826,0.58888888888888891,53.408513200412422,112.08869707084737,0.80000000000000004,63.640168721060732,125.22252747162126
972,G_CACHED,ensemble,h181_293,ATU1,113,12.572183156500731,12.84732818853524,12.572183156500731,True,7.9670491027769534,1,54.709236788576717,54.709236788576717,1,70.218545221936751,70.218545221936751,1,83.670557323003351,83.670557323003351
972,G_CACHED,ensemble,h181_293,ATU5,113,4.2920336698703005,5.7173850608323775,-4.0190210985881007,True,8.2244036623891006,1,85.966862970265524,85.966862970265524,1,110.33727409493031,110.33727409493031,1,131.47497128920395,131.47497128920395
972,G_CACHED,ensemble,h181_293,MJ3,113,58.032368582766367,58.243794425613594,58.032368582766367,True,56.843658456496883,0,5.4002887246515456,558.7225309290576,0,6.9311955399575709,1098.2666117957094,0,8.2590288920109742,2164.3731943624439
972,G_CACHED,ensemble,h181_293,MJ1,113,47.664058049481554,48.038903600840023,47.664058049481554,True,38.534712478767908,0,41.612069660115303,310.1923018543539,0,53.408513200412429,472.60454218591872,0,63.640168721060782,697.3991162791076
972,G_CACHED,ensemble,all,ATU1,293,9.4855484549829079,11.09509670272856,9.084603948247663,True,7.195961586419128,1,54.709236788576732,54.709236788576732,1,70.218545221936736,70.218545221936736,1,83.670557323003351,83.670557323003351
972,G_CACHED,ensemble,all,ATU5,293,3.8309100851861038,4.7564137642126418,-0.98055219353584822,True,8.1060059412704923,1,85.966862970265538,85.966862970265538,1,110.33727409493032,110.33727409493032,1,131.47497128920398,131.47497128920398
972,G_CACHED,ensemble,all,MJ3,293,34.024153034615388,41.825034413682161,31.825507192769539,True,32.900634459832403,0.10921501706484642,5.4002887246515456,319.49380675429347,0.16040955631399317,6.9311955399575709,621.94208021426243,0.20819112627986347,8.2590288920109742,1216.5180457709121
972,G_CACHED,ensemble,all,MJ1,293,25.778194025610155,32.9652808189769,24.995424064089981,True,20.924543477334392,0.45051194539249145,41.612069660115331,162.52445116857601,0.48805460750853241,53.40851320041245,233.10260133591194,0.55290102389078499,63.640168721060753,326.97523138867086
972,G_CACHED,0,h001_030,ATU1,30,2.283077554599517,2.4945752177311782,-0.87408402653689066,True,5.1043027555262563,1,54.70923678857671,54.70923678857671,1,70.218545221936736,70.218545221936736,1,83.670557323003322,83.670557323003322
972,G_CACHED,0,h001_030,ATU5,30,3.0460407134347331,3.3845250388101085,-1.2657013127887011,True,7.9742189317987169,1,85.966862970265538,85.966862970265538,1,110.33727409493031,110.33727409493031,1,131.47497128920395,131.47497128920395
972,G_CACHED,0,h001_030,MJ3,30,2.4066989626028694,2.9688080630146119,-2.1740019538501127,True,1.7730277271847297,0.53333333333333333,5.4002887246515456,11.981609887152976,0.6333333333333333,6.9311955399575709,13.694520400668504,0.76666666666666672,8.2590288920109742,13.829744029961144
972,G_CACHED,0,h001_030,MJ1,30,1.7947620219710756,1.940668493283475,-0.74617237538622783,True,3.8864302372110946,1,41.612069660115367,41.612069660115367,1,53.408513200412472,53.408513200412472,1,63.640168721060718,63.640168721060718
972,G_CACHED,0,h031_090,ATU1,60,3.8056826507440489,4.44184765036609,3.791358854897187,True,5.3542879998603379,1,54.709236788576725,54.709236788576725,1,70.218545221936722,70.218545221936722,1,83.670557323003351,83.670557323003351
972,G_CACHED,0,h031_090,ATU5,60,3.2932080612680883,4.1692490985304973,2.7010984358405228,True,8.0438138207543481,1,85.966862970265538,85.966862970265538,1,110.33727409493034,110.33727409493034,1,131.47497128920398,131.47497128920398
972,G_CACHED,0,h031_090,MJ3,60,3.6198334910013501,4.3007409418107825,-3.105766089721389,True,2.7859221684551589,0.36666666666666664,5.4002887246515456,20.408335690194161,0.45000000000000001,6.9311955399575709,27.903833522576786,0.58333333333333337,8.2590288920109742,37.112658411872694
972,G_CACHED,0,h031_090,MJ1,60,1.8229104892063295,2.2016894028237157,1.4485276427377811,True,3.9126037306549386,1,41.612069660115381,41.612069660115381,1,53.408513200412472,53.408513200412472,1,63.640168721060732,63.640168721060732
972,G_CACHED,0,h091_180,ATU1,90,9.750415699881712,10.648344072135842,9.750415699881712,True,7.0384844146708945,1,54.709236788576732,54.709236788576732,1,70.218545221936694,70.218545221936694,1,83.670557323003337,83.670557323003337
972,G_CACHED,0,h091_180,ATU5,90,9.4745046240548447,10.44726470959708,-9.3869415814569059,True,9.1207869374283348,1,85.966862970265538,85.966862970265538,1,110.33727409493032,110.33727409493032,1,131.47497128920395,131.47497128920395
972,G_CACHED,0,h091_180,MJ3,90,30.025442021927159,34.130016412365258,30.025442021927159,True,28.876860470411206,0.044444444444444446,5.4002887246515456,279.31769296065931,0.066666666666666666,6.9311955399575709,540.21307522039581,0.088888888888888892,8.2590288920109742,1050.1641777215932
972,G_CACHED,0,h091_180,MJ1,90,24.261989471056193,27.379000948795831,24.261989471056193,True,17.42977028483206,0.45555555555555555,41.612069660115345,114.92992149891109,0.5444444444444444,53.408513200412443,139.60773460665351,0.67777777777777781,63.640168721060746,161.09172060789675
972,G_CACHED,0,h181_293,ATU1,113,11.399246710014241,12.416372822630853,11.361763095488881,True,7.757428113755819,1,54.70923678857671,54.70923678857671,1,70.218545221936708,70.218545221936708,1,83.670557323003322,83.670557323003322
972,G_CACHED,0,h181_293,ATU5,113,10.489860458214226,13.134786207929645,-10.489860458214226,True,9.8258315292239189,1,85.966862970265524,85.966862970265524,1,110.33727409493031,110.33727409493031,1,131.47497128920395,131.47497128920395
972,G_CACHED,0,h181_293,MJ3,113,56.31114666637616,56.785188511107144,56.31114666637616,True,55.122436540106676,0,5.4002887246515456,541.51031176515562,0,6.9311955399575709,1063.8421734679052,0,8.2590288920109742,2095.524317706836
972,G_CACHED,0,h181_293,MJ1,113,52.955721791561807,53.4107535561185,52.955721791561807,True,43.809484929819163,0,41.612069660115274,363.1089392751565,0,53.408513200412457,578.43781702752392,0,63.640168721060817,909.06566596231812
972,G_CACHED,0,all,ATU1,293,8.4043876344832498,9.9480102666060706,8.0637394309806201,True,6.7728305011337735,1,54.709236788576732,54.709236788576732,1,70.218545221936708,70.218545221936708,1,83.670557323003337,83.670557323003337
972,G_CACHED,0,all,ATU5,293,7.9420933550248147,10.236911055751612,-6.5054065097015652,True,9.0547617213995757,1,85.966862970265538,85.966862970265538,1,110.33727409493032,110.33727409493032,1,131.47497128920398,131.47497128920398
972,G_CACHED,0,all,MJ3,293,31.92778270857378,40.076140480598575,30.081513076024446,True,30.880883731371728,0.14334470989761092,5.4002887246515456,300.04507178821893,0.17747440273037543,6.9311955399575709,583.33927643373238,0.22525597269624573,8.2590288920109742,1139.7633983666453
972,G_CACHED,0,all,MJ1,293,28.432740972194729,36.494179986193537,28.09591161141373,True,23.448806326484913,0.44709897610921501,41.612069660115324,188.12317181708218,0.47440273037542663,53.40851320041245,282.37179394793907,0.51535836177474403,63.640168721060768,419.62556414111981
972,G_CACHED,1,h001_030,ATU1,30,3.5376267434491524,4.0628710047254746,-3.5376267434491524,True,5.294898798199676,1,54.70923678857671,54.70923678857671,1,70.218545221936722,70.218545221936722,1,83.670557323003322,83.670557323003322
972,G_CACHED,1,h001_030,ATU5,30,3.9575812692921848,4.6391922406467518,-3.9575812692921848,True,8.0932894728644467,1,85.966862970265538,85.966862970265538,1,110.33727409493031,110.33727409493031,1,131.47497128920395,131.47497128920395
972,G_CACHED,1,h001_030,MJ3,30,3.4879924371095132,3.6983165770268349,-3.4879924371095132,True,2.4787406635154938,0.26666666666666666,5.4002887246515456,15.780388888297239,0.43333333333333335,6.9311955399575709,17.703784997311384,0.53333333333333333,8.2590288920109742,16.11732182963987
972,G_CACHED,1,h001_030,MJ1,30,2.4786875631577003,2.6031565951948967,-2.4786875631577003,True,3.9600768561016775,1,41.612069660115367,41.612069660115367,1,53.408513200412472,53.408513200412472,1,63.640168721060718,63.640168721060718
972,G_CACHED,1,h031_090,ATU1,60,2.572477574986014,3.4620011992474571,-1.2833610254017478,True,5.2104093055247205,1,54.709236788576725,54.709236788576725,1,70.218545221936722,70.218545221936722,1,83.670557323003322,83.670557323003322
972,G_CACHED,1,h031_090,ATU5,60,2.8415018493334987,3.8404274005426471,-1.6583119245838607,True,8.0128497295611201,1,85.966862970265538,85.966862970265538,1,110.33727409493034,110.33727409493034,1,131.47497128920398,131.47497128920398
972,G_CACHED,1,h031_090,MJ3,60,5.4088062739214822,5.618443809754277,-5.4088062739214822,True,4.2793721279177852,0.066666666666666666,5.4002887246515456,33.321301044133442,0.083333333333333329,6.9311955399575709,48.641400388096827,0.16666666666666666,8.2590288920109742,67.899538002671846
972,G_CACHED,1,h031_090,MJ1,60,3.1760204630995359,3.3721721690694761,-3.1760204630995359,True,4.0720481863793498,1,41.612069660115381,41.612069660115381,1,53.408513200412472,53.408513200412472,1,63.640168721060732,63.640168721060732
972,G_CACHED,1,h091_180,ATU1,90,9.2797659163818889,11.24393744845219,8.4772131905393451,True,7.2466554105486445,1,54.709236788576732,54.709236788576732,1,70.218545221936708,70.218545221936708,1,83.670557323003351,83.670557323003351
972,G_CACHED,1,h091_180,ATU5,90,6.041668909418763,7.3382330410334804,0.5867855516217787,True,8.4724259722716297,1,85.966862970265538,85.966862970265538,1,110.33727409493032,110.33727409493032,1,131.47497128920395,131.47497128920395
972,G_CACHED,1,h091_180,MJ3,90,31.927250471791972,35.24257653538811,31.927250471791972,True,30.756425629598848,0.044444444444444446,5.4002887246515456,297.92908149966814,0.044444444444444446,6.9311955399575709,577.36011596595552,0.066666666666666666,8.2590288920109742,1124.0868302362294
972,G_CACHED,1,h091_180,MJ1,90,17.943385435020677,21.089574931754647,17.936969813514644,True,12.569258125034123,0.57777777777777772,41.61206966011536,76.333693891730036,0.80000000000000004,53.408513200412443,86.233387363927591,0.82222222222222219,63.640168721060746,89.67444348678427
972,G_CACHED,1,h181_293,ATU1,113,18.027611576163714,18.792671705853738,18.027611576163714,True,11.124276577272376,1,54.709236788576703,54.709236788576703,1,70.218545221936708,70.218545221936708,1,83.670557323003337,83.670557323003337
972,G_CACHED,1,h181_293,ATU5,113,6.1362646096901345,6.8797180731280498,4.4845849479700242,True,8.3977825075038979,1,85.966862970265524,85.966862970265524,1,110.33727409493031,110.33727409493031,1,131.47497128920395,131.47497128920395
972,G_CACHED,1,h181_293,MJ3,113,59.268593616061295,59.597677300600523,59.268593616061295,True,58.079883489791811,0,5.4002887246515456,571.08478126200703,0,6.9311955399575709,1122.9911124616081,0,8.2590288920109742,2213.8221956942411
972,G_CACHED,1,h181_293,MJ1,113,46.903195351907613,47.547178531427207,46.903195351907613,True,37.797704711278051,0,41.612069660115282,302.58367487861449,0,53.408513200412443,457.38728823443995,0,63.64016872106081,666.96460837615007
972,G_CACHED,1,all,ATU1,293,10.692069956940289,13.385881719368367,8.931531847875295,True,8.1253029435448099,1,54.709236788576725,54.709236788576725,1,70.218545221936708,70.218545221936708,1,83.670557323003337,83.670557323003337
972,G_CACHED,1,all,ATU5,293,5.2094390845783254,6.3260161449086416,1.1649919631835346,True,8.3107079481637793,1,85.966862970265538,85.966862970265538,1,110.33727409493032,110.33727409493032,1,131.47497128920398,131.47497128920398
972,G_CACHED,1,all,MJ3,293,34.129596486773998,41.94302424520248,31.200121063234239,True,32.976893135122538,0.054607508532423209,5.4002887246515456,320.20098070605405,0.075085324232081918,6.9311955399575709,622.21844272458316,0.10921501706484642,8.2590288920109742,1214.6321323199982
972,G_CACHED,1,all,MJ1,293,24.504735899652303,31.804536556873376,22.694424925942577,True,19.677471196222875,0.48464163822525597,41.612069660115324,152.92516717047621,0.55290102389078499,53.408513200412457,219.29192703509321,0.55972696245733788,63.640168721060753,304.31848411334818
972,G_CACHED,2,h001_030,ATU1,30,1.5624334897488494,1.849419572412766,-1.2751838600570997,True,5.0520451253925369,1,54.70923678857671,54.70923678857671,1,70.218545221936708,70.218545221936708,1,83.670557323003322,83.670557323003322
972,G_CACHED,2,h001_030,ATU5,30,2.0695678861772233,2.7158702450357222,0.6864566667414882,True,7.9257658252080425,1,85.966862970265538,85.966862970265538,1,110.33727409493031,110.33727409493031,1,131.47497128920395,131.47497128920395
972,G_CACHED,2,h001_030,MJ3,30,2.707630156230751,2.9236520273622988,-2.6909304279498958,True,1.8308495580230508,0.43333333333333335,5.4002887246515456,9.8222599767302654,0.83333333333333337,6.9311955399575709,9.2789615947094717,0.93333333333333335,8.2590288920109742,9.4919210027243626
972,G_CACHED,2,h001_030,MJ1,30,1.6981153561745903,2.0417608248045052,-1.6907577488673762,True,3.8962191211619039,1,41.612069660115367,41.612069660115367,1,53.408513200412472,53.408513200412472,1,63.640168721060718,63.640168721060718
972,G_CACHED,2,h031_090,ATU1,60,6.3254971849163981,7.2644588008554125,6.3169814112340754,True,5.9545747274812104,1,54.709236788576725,54.709236788576725,1,70.218545221936722,70.218545221936722,1,83.670557323003322,83.670557323003322
972,G_CACHED,2,h031_090,ATU5,60,9.6507502275663359,9.9955400513763468,9.6507502275663359,True,9.0153435643260806,1,85.966862970265538,85.966862970265538,1,110.33727409493034,110.33727409493034,1,131.47497128920398,131.47497128920398
972,G_CACHED,2,h031_090,MJ3,60,3.9455897795018586,4.2088512989566942,-3.3227618497758802,True,2.9155376727857627,0.20000000000000001,5.4002887246515456,20.064527052159747,0.31666666666666665,6.9311955399575709,24.725958566320514,0.45000000000000001,8.2590288920109742,27.350618575302011
972,G_CACHED,2,h031_090,MJ1,60,2.0552447588968734,2.4536397439522215,-0.80572435814122889,True,3.9414041023058175,1,41.612069660115381,41.612069660115381,1,53.408513200412472,53.408513200412472,1,63.640168721060732,63.640168721060732
972,G_CACHED,2,h091_180,ATU1,90,19.155758497506401,19.940783368954595,19.155758497506401,True,11.796842184860147,0.88888888888888884,54.70923678857671,56.32374259284839,1,70.218545221936708,70.218545221936708,1,83.670557323003337,83.670557323003337
972,G_CACHED,2,h091_180,ATU5,90,9.0444856131577787,11.179268084220103,8.7449932235479775,True,9.2956650637684053,1,85.966862970265538,85.966862970265538,1,110.33727409493032,110.33727409493032,1,131.47497128920395,131.47497128920395
972,G_CACHED,2,h091_180,MJ3,90,40.963703842492457,43.954464435286788,40.963703842492457,True,39.775008708173921,0,5.4002887246515456,388.0358835263184,0,6.9311955399575709,756.89331699023126,0,8.2590288920109742,1481.6266047514885
972,G_CACHED,2,h091_180,MJ1,90,25.715747769799918,27.580614781769562,25.715747769799918,True,18.086183204082051,0.32222222222222224,41.612069660115353,109.77285533206373,0.5444444444444444,53.408513200412429,123.671213983645,0.78888888888888886,63.640168721060753,136.47630010638855
972,G_CACHED,2,h181_293,ATU1,113,8.3271747978495849,9.5445399922298684,8.3271747978495849,True,6.6322306341648147,1,54.709236788576732,54.709236788576732,1,70.218545221936708,70.218545221936708,1,83.670557323003337,83.670557323003337
972,G_CACHED,2,h181_293,ATU5,113,6.6742407884760091,7.6871678798092127,-6.0517877855200917,True,8.5348298832776184,1,85.966862970265524,85.966862970265524,1,110.33727409493031,110.33727409493031,1,131.47497128920395,131.47497128920395
972,G_CACHED,2,h181_293,MJ3,113,58.517365465861623,58.560382663445779,58.517365465861623,True,57.328655339592139,0,5.4002887246515456,563.57249976001026,0,6.9311955399575709,1107.9665494576147,0,8.2590288920109742,2183.773069686255
972,G_CACHED,2,h181_293,MJ1,113,43.133257004975228,43.289682623248495,43.133257004975228,True,34.023583735766401,0,41.612069660115303,264.88429140929071,0,53.408513200412429,381.98852129579222,0,63.640168721060782,516.16707449885484
972,G_CACHED,2,all,ATU1,293,10.550825435904533,12.978084643865278,10.258540565887067,True,7.9180672208487568,0.96587030716723554,54.709236788576732,55.205160073165295,1,70.218545221936708,70.218545221936708,1,83.670557323003337,83.670557323003337
972,G_CACHED,2,all,ATU5,293,7.5403582406869827,9.0770740506506584,2.3987579659104861,True,8.8045707207007968,1,85.966862970265538,85.966862970265538,1,110.33727409493032,110.33727409493032,1,131.47497128920398,131.47497128920398
972,G_CACHED,2,all,MJ3,293,36.236040733528057,43.823716993146704,34.19488743904995,True,35.111763086066219,0.085324232081911269,5.4002887246515456,341.65686488969726,0.15017064846416384,6.9311955399575709,665.81073371894797,0.18771331058020477,8.2590288920109742,1303.8858226852581
972,G_CACHED,2,all,MJ1,293,25.128783232297756,30.952458910710341,24.195935654913644,True,19.883250069222502,0.4061433447098976,41.612069660115331,148.65722927831388,0.47440273037542663,53.408513200412443,201.71289540269518,0.54948805460750849,63.640168721060753,260.5370703509933
972,TiDE_KIN,ensemble,h001_030,ATU1,30,0.60255742133325041,0.79184933869893992,-0.097070111101847559,True,8.1747858703880283,1,89.580347653049827,89.580347653049827,1,114.97513147516413,114.97513147516413,1,137.00131921569923,137.00131921569923
972,TiDE_KIN,ensemble,h001_030,ATU5,30,1.1637844777904547,1.4469280222401513,0.16299467329071529,True,10.738913186208174,1,117.58184540161456,117.58184540161456,1,150.91466474882327,150.91466474882327,1,179.82591447655705,179.82591447655705
972,TiDE_KIN,ensemble,h001_030,MJ3,30,2.2829731454455366,2.5859215906227186,-2.2434776903182563,True,1.5343499756572474,0.96666666666666667,9.3294615991458159,9.3543357360666359,1,11.974234327698468,11.974234327698468,1,14.26818024423801,14.26818024423801
