origin,arm,seed,step,point,mse,penalty,objective,free_output_lower_bound,excess_objective,mae_mm,rmse_mm
792,G10_ANCHOR_UNIFORM,0,100,ATU5,0.019474700519967823,0.003703315425087352,0.023178015945055176,0.013949080780921214,0.0092289351641339414,18.056174430992119,29.11943735582868
792,G10_ANCHOR_UNIFORM,0,100,MJ3,0.090829765761415659,0.03514191047417739,0.12597167623559305,0.11144385775457205,0.014527818481020706,22.180300578911389,30.809270036166929
792,G10_ANCHOR_UNIFORM,0,100,MJ1,0.024849004199408147,0.019084552626405217,0.043933556825813361,0.029708257689033769,0.01422529913677935,10.44810047637419,13.767364903461925
792,G10_ANCHOR_UNIFORM,0,200,ATU1,0.0034220202722325811,0.0010220178279951877,0.0044440381002277688,0.0019305216148712988,0.0025135164853564767,7.130500290520251,10.224966641833383
792,G10_ANCHOR_UNIFORM,0,200,ATU5,0.015698338713440251,0.0038614430664588887,0.01955978177989914,0.013949080780921214,0.005610700998977894,15.728922500204872,26.144144369351405
792,G10_ANCHOR_UNIFORM,0,200,MJ3,0.074800727345756005,0.042799909408267514,0.11760063675402352,0.11144385775457205,0.0061567789994511589,19.993631789684773,27.958909095121253
792,G10_ANCHOR_UNIFORM,0,200,MJ1,0.025221672431308462,0.011452197527906825,0.036673869959215288,0.029708257689033769,0.0069656122701814462,10.484738701108473,13.870217433928373
792,G10_ANCHOR_UNIFORM,1,0,ATU1,0.0038610432297425975,0,0.0038610432297425975,0.0019305216148712988,0.0019305216148712988,6.9957018869626904,10.861078257148469
792,G10_ANCHOR_UNIFORM,1,0,ATU5,0.027898161561842428,0,0.027898161561842428,0.013949080780921214,0.013949080780921214,20.662098235735794,34.852615722551043
792,G10_ANCHOR_UNIFORM,1,0,MJ3,0.2228877155091441,0,0.2228877155091441,0.11144385775457205,0.11144385775457205,36.556312601880151,48.26256261398246
792,G10_ANCHOR_UNIFORM,1,0,MJ1,0.059416515378067539,0,0.059416515378067539,0.029708257689033769,0.029708257689033769,16.046369162634587,21.288738030970507
