origin,arm,seed,step,gradient_norm,mse,penalty,objective,free_output_lower_bound,excess_objective,mae_mm,rmse_mm
792,G10_ANCHOR_UNIFORM,2,0,0.19571497297464738,0.078515858919699158,0,0.078515858919699158,0.039257929459849579,0.039257929459849579,20.065120471803304,28.816248656163118
792,G10_ANCHOR_UNIFORM,2,50,0.045422902552570574,0.048713707452182002,0.008919624311653683,0.057633331763835692,0.039257929459849579,0.018375402303986051,17.167819988646329,24.280566109266125
792,G10_ANCHOR_UNIFORM,2,100,0.01883682795545236,0.039257093608749308,0.013178729021264277,0.052435822630013583,0.039257929459849579,0.013177893170164007,15.6073318600173,22.54118891004374
792,G10_ANCHOR_UNIFORM,2,200,0.027821083138707584,0.031481032665982553,0.015234385256034412,0.046715417922016972,0.039257929459849579,0.0074574884621674258,13.52376739378095,20.097498741150808
792,T10_ANCHOR_UNIFORM,0,0,0.1356003273353146,0.078515858919699158,0,0.078515858919699158,0.039257929459849579,0.039257929459849579,20.065120471803304,28.816248656163118
792,T10_ANCHOR_UNIFORM,0,50,0.05830522721932694,0.046969296962827894,0.0088579924169534599,0.055827289379781361,0.039257929459849579,0.016569359919932011,16.647245450161478,23.593287113352005
792,T10_ANCHOR_UNIFORM,0,100,0.053470696530280186,0.035874697893008761,0.014325602969089754,0.050200300862098521,0.039257929459849579,0.010942371402248819,14.83542107935604,21.389821131177481
792,T10_ANCHOR_UNIFORM,0,200,0.018951845970170755,0.02805461237251548,0.016016313660415511,0.044070926032930995,0.039257929459849579,0.004812996573081341,12.904159768406156,19.325718175267944
792,T10_ANCHOR_UNIFORM,1,0,0.16463018327821097,0.078515858919699158,0,0.078515858919699158,0.039257929459849579,0.039257929459849579,20.065120471803304,28.816248656163118
792,T10_ANCHOR_UNIFORM,1,50,0.064029780704649514,0.049424219699631372,0.0081590673557438188,0.057583287055375194,0.039257929459849579,0.018325357595525411,17.039549231958837,24.12112773295371
792,T10_ANCHOR_UNIFORM,1,100,0.044959628032008939,0.040439390155707015,0.010989918153346316,0.051429308309053332,0.039257929459849579,0.01217137884920369,15.445673784511502,22.26481901796825
792,T10_ANCHOR_UNIFORM,1,200,0.035084132041438197,0.029102646707531835,0.015833055148139562,0.044935701855671396,0.039257929459849579,0.005677772395821813,12.887325722673774,19.038707708703402
792,T10_ANCHOR_UNIFORM,2,0,0.19220338428933648,0.078515858919699158,0,0.078515858919699158,0.039257929459849579,0.039257929459849579,20.065120471803304,28.816248656163118
792,T10_ANCHOR_UNIFORM,2,50,0.04406886941616564,0.049473742142966737,0.0085560396394193435,0.058029781782386082,0.039257929459849579,0.018771852322536354,17.183089940024704,24.333322037617002
792,T10_ANCHOR_UNIFORM,2,100,0.025971834098643079,0.038659427513066211,0.013388622713779235,0.052048050226845444,0.039257929459849579,0.012790120766995886,15.30904536925375,22.236587734042477
792,T10_ANCHOR_UNIFORM,2,200,0.031417845878828343,0.030071410728747697,0.014640472013060103,0.044711882741807804,0.039257929459849579,0.005453953281958193,13.069374445048993,19.430831941983062
972,G10_ANCHOR_UNIFORM,0,0,0.14616606813417268,0.099815423402940626,0,0.099815423402940626,0.049907711701470313,0.049907711701470313,23.577371077290742,33.805924730868746
972,G10_ANCHOR_UNIFORM,0,50,0.14100085686905456,0.073187671947803942,0.0042082042395211877,0.077395876187325144,0.049907711701470313,0.027488164485854883,19.418443135638814,28.577815077313264
972,G10_ANCHOR_UNIFORM,0,100,0.036986976960001541,0.042729992226303803,0.018753157219615419,0.061483149445919226,0.049907711701470313,0.011575437744448951,16.081044935650844,23.400778267928629
972,G10_ANCHOR_UNIFORM,0,200,0.024274133354497629,0.032171493856408481,0.023003257734387439,0.05517475159079592,0.049907711701470313,0.0052670398893255258,14.088862992786741,20.946220818838633
972,G10_ANCHOR_UNIFORM,1,0,0.11768873130928804,0.099815423402940626,0,0.099815423402940626,0.049907711701470313,0.049907711701470313,23.577371077290742,33.805924730868746
972,G10_ANCHOR_UNIFORM,1,50,0.14762395367543041,0.079171316074766906,0.0027062735346816769,0.081877589609448603,0.049907711701470313,0.031969877907978249,20.367567495851493,29.741495659632712
972,G10_ANCHOR_UNIFORM,1,100,0.048489122667256808,0.049916066392760312,0.014146143950173447,0.064062210342933759,0.049907711701470313,0.014154498641463195,16.81809214786567,24.842101765944875
972,G10_ANCHOR_UNIFORM,1,200,0.013739022699545453,0.03445309511745534,0.021708974135501102,0.056162069252956442,0.049907711701470313,0.0062543575514860915,14.503099525627825,21.381683147472508
972,G10_ANCHOR_UNIFORM,2,0,0.12510045380950124,0.099815423402940626,0,0.099815423402940626,0.049907711701470313,0.049907711701470313,23.577371077290742,33.805924730868746
972,G10_ANCHOR_UNIFORM,2,50,0.14061882314225649,0.077037143043803394,0.0037855409827172969,0.08082268402652068,0.049907711701470313,0.030914972325050222,20.189401191894515,29.320716693468135
972,G10_ANCHOR_UNIFORM,2,100,0.032648342383097197,0.047763966830867137,0.016190610757819218,0.063954577588686348,0.049907711701470313,0.014046865887216013,16.769060176866393,24.29001265889643
972,G10_ANCHOR_UNIFORM,2,200,0.021181483555904494,0.036235757450599503,0.019836410102711342,0.056072167553310848,0.049907711701470313,0.0061644558518404906,14.558133513590583,21.412608867820104
972,T10_ANCHOR_UNIFORM,0,0,0.14052176918629858,0.099815423402940626,0,0.099815423402940626,0.049907711701470313,0.049907711701470313,23.577371077290742,33.805924730868746
972,T10_ANCHOR_UNIFORM,0,50,0.10210401225489803,0.067163311769348186,0.0077314579825386431,0.07489476975188683,0.049907711701470313,0.024987058050416431,19.335204439904381,27.920506659162953
972,T10_ANCHOR_UNIFORM,0,100,0.058196234626557417,0.048134893687883616,0.015808184091923493,0.063943077779807109,0.049907711701470313,0.014035366078336799,16.904517645237913,24.546853025024358
972,T10_ANCHOR_UNIFORM,0,200,0.021361560343005105,0.033089701982876862,0.022388314598239291,0.055478016581116146,0.049907711701470313,0.0055703048796457762,14.322914008570187,21.205789013011191
972,T10_ANCHOR_UNIFORM,1,0,0.1197986642547812,0.099815423402940626,0,0.099815423402940626,0.049907711701470313,0.049907711701470313,23.577371077290742,33.805924730868746
972,T10_ANCHOR_UNIFORM,1,50,0.1320064913125156,0.07524530152075834,0.0043806239372371604,0.079625925457995489,0.049907711701470313,0.029718213756525193,19.999599575165913,29.010285104158132
972,T10_ANCHOR_UNIFORM,1,100,0.052681912387778425,0.049773878323303468,0.014071512722338555,0.063845391045642019,0.049907711701470313,0.013937679344171658,16.556027590214626,24.627367284056454
972,T10_ANCHOR_UNIFORM,1,200,0.015020991094966038,0.034004349249570139,0.021914890380882228,0.055919239630452366,0.049907711701470313,0.0060115279289819261,14.188793534359881,21.157438932999149
972,T10_ANCHOR_UNIFORM,2,0,0.14453825331239595,0.099815423402940626,0,0.099815423402940626,0.049907711701470313,0.049907711701470313,23.577371077290742,33.805924730868746
972,T10_ANCHOR_UNIFORM,2,50,0.12733376922932649,0.0734903963819179,0.0048587317464497109,0.078349128128367598,0.049907711701470313,0.028441416426897126,19.867751618420272,28.806460352908285
972,T10_ANCHOR_UNIFORM,2,100,0.035654048128390931,0.048482788869690874,0.015961762016930711,0.064444550886621585,0.049907711701470313,0.014536839185151262,16.79122063387565,24.648363617252912
972,T10_ANCHOR_UNIFORM,2,200,0.030215955305578013,0.036209974647229776,0.019611131984916968,0.05582110663214674,0.049907711701470313,0.0059133949306763257,14.217857655069633,21.193058306168734
1168,G10_ANCHOR_UNIFORM,0,0,0.16070190432483278,0.10080818575133091,0,0.10080818575133091,0.050404092875665454,0.050404092875665454,25.446626437072357,34.626612989126912
1168,G10_ANCHOR_UNIFORM,0,50,0.11259513593877196,0.06538703210614881,0.0078163724277606813,0.073203404533909486,0.050404092875665454,0.022799311658243678,19.788287624807705,27.875402427676583
1168,G10_ANCHOR_UNIFORM,0,100,0.052974615771574148,0.04511709307906632,0.016740701334070726,0.061857794413137046,0.050404092875665454,0.011453701537471413,16.570320488973248,23.875584477423043
1168,G10_ANCHOR_UNIFORM,0,200,0.021450150255004168,0.035282554064155702,0.0209203204105394,0.056202874474695103,0.050404092875665454,0.0057987815990296517,15.1581433668686,21.893940914353145
1168,G10_ANCHOR_UNIFORM,1,0,0.16948131062232996,0.10080818575133091,0,0.10080818575133091,0.050404092875665454,0.050404092875665454,25.446626437072357,34.626612989126912
1168,G10_ANCHOR_UNIFORM,1,50,0.10954404759267694,0.072345292394877053,0.0064336844023906645,0.078778976797267711,0.050404092875665454,0.028374883921602298,20.878955298390331,28.960688101294888
1168,G10_ANCHOR_UNIFORM,1,100,0.062425324580349523,0.049639173424994833,0.014234109132421874,0.0638732825574167,0.050404092875665454,0.013469189681751341,17.017629830031559,24.367209528848996
1168,G10_ANCHOR_UNIFORM,1,200,0.017994906973348053,0.037029802075606189,0.020484571706367669,0.057514373781973854,0.050404092875665454,0.0071102809063084294,15.347229131693581,21.924206176284361
1168,G10_ANCHOR_UNIFORM,2,0,0.1859455226032139,0.10080818575133091,0,0.10080818575133091,0.050404092875665454,0.050404092875665454,25.446626437072357,34.626612989126912
1168,G10_ANCHOR_UNIFORM,2,50,0.10765428588186852,0.070989573293091177,0.0077040805508352753,0.078693653843926459,0.050404092875665454,0.028289560968261372,20.846197074746058,28.942994405741501
1168,G10_ANCHOR_UNIFORM,2,100,0.048074653627511836,0.049109883608067471,0.015331017125731728,0.064440900733799197,0.050404092875665454,0.014036807858133656,17.042286133296955,24.305810082932215
1168,G10_ANCHOR_UNIFORM,2,200,0.019445325951331652,0.03577575143831245,0.021811948184829805,0.057587699623142245,0.050404092875665454,0.0071836067474766703,15.10992744856623,21.644690967400493
1168,T10_ANCHOR_UNIFORM,0,0,0.1555386451734608,0.10080818575133091,0,0.10080818575133091,0.050404092875665454,0.050404092875665454,25.446626437072357,34.626612989126912
1168,T10_ANCHOR_UNIFORM,0,50,0.095328653282677478,0.064376406824040541,0.0091877885606801643,0.073564195384720699,0.050404092875665454,0.023160102509055279,19.947431258296806,27.835486756620661
1168,T10_ANCHOR_UNIFORM,0,100,0.055240007461814546,0.04667649845891958,0.015895052987342548,0.062571551446262128,0.050404092875665454,0.01216745857059667,16.752698905389998,24.083272256814933
1168,T10_ANCHOR_UNIFORM,0,200,0.0268718170065202,0.035266459869191781,0.020617414770124652,0.055883874639316433,0.050404092875665454,0.0054797817636509363,15.282749517692782,22.115067830065897
1168,T10_ANCHOR_UNIFORM,1,0,0.17926462919829148,0.10080818575133091,0,0.10080818575133091,0.050404092875665454,0.050404092875665454,25.446626437072357,34.626612989126912
1168,T10_ANCHOR_UNIFORM,1,50,0.095916230452592566,0.070991500435708843,0.0074024833768791256,0.07839398381258797,0.050404092875665454,0.027989890936922373,20.765085830466205,28.83041293763543
1168,T10_ANCHOR_UNIFORM,1,100,0.072525514605857391,0.05282205446400827,0.01282529962178071,0.065647354085788992,0.050404092875665454,0.015243261210123473,17.522518110883151,25.149203843874162
1168,T10_ANCHOR_UNIFORM,1,200,0.027040879222783299,0.037487417895710438,0.020205798707824206,0.057693216603534644,0.050404092875665454,0.007289123727869197,15.343529446511821,22.025793313197973
1168,T10_ANCHOR_UNIFORM,2,0,0.17723997241147144,0.10080818575133091,0,0.10080818575133091,0.050404092875665454,0.050404092875665454,25.446626437072357,34.626612989126912
1168,T10_ANCHOR_UNIFORM,2,50,0.098720919864019679,0.069331506019545283,0.0083927053396942643,0.077724211359239542,0.050404092875665454,0.027320118483574234,20.592110806640061,28.597235687267816
1168,T10_ANCHOR_UNIFORM,2,100,0.052291575947703874,0.048965276481546895,0.0151840035845881,0.064149280066134989,0.050404092875665454,0.013745187190469649,17.098771683793395,24.485992330958464
1168,T10_ANCHOR_UNIFORM,2,200,0.023614938334733597,0.035214182905398364,0.022356421119312977,0.057570604024711342,0.050404092875665454,0.0071665111490457588,15.02505525767163,21.572993358839074
