fit_days,arm,start,parameter,theta,distance_to_bound_fraction,base_column_l2,scaled_column_l2,smaller_step_relative_difference,larger_step_relative_difference,central_relative_difference,terminal_curvature_fraction,gradient
432,C1,A,creep_O2,0.02911510276382754,0.1455755138191377,80901.84527651503,16180.369055303006,0.4663872607263389,0.2993224715477029,0.23203389560639198,0.9989329175104287,1228.5336566014482
432,C1,A,creep_O1_up,0.030819194634936795,0.15409597317468396,71907.7939554402,14381.55879108804,0.0019156343480166993,0.06468828776087444,0.24429161389342954,0.9984330606312073,60.94008434257195
432,C1,A,creep_O1_down,0.045554597256246596,0.22777298628123296,2183.293900218535,436.658780043707,5.557974113344087e-07,3.864407985853418e-08,3.681350477752663e-08,0.9980125848327457,-1.443774853845648
432,C1,A,initial_relaxation_O3,11.185119616201195,0.43009300239874254,2.086522409731491,333.8435855570385,4.87741123939967e-06,1.5224407753480404e-06,1.2723641631293792e-06,0.9903337341124923,-0.0015180031644211446
432,C1,A,initial_relaxation_O2,16.064940410309106,0.3995941224355681,26.106771407649074,4177.083425223852,1.1611719914636721e-06,2.072106694143183e-07,1.3608771979755818e-07,0.9982215860584953,0.05113005852537002
432,C1,A,initial_relaxation_O1_up,4.265076894697459,0.47334326940814087,24.945679238201738,3991.308678112278,9.313238606144467e-07,2.5807597946289505e-07,2.565819108140182e-07,0.9984103218671327,0.035348651354921025
432,C1,A,initial_relaxation_O1_down,-29.65512344318433,0.31465547848009795,7.1118296491406605,1137.8927438625058,5.08552206037143e-06,3.402622727874842e-07,1.4217485498813168e-07,0.9980505613585114,0.0014608240424973358
432,C1,A,log_tauKelvin_O3,2.379316154996122,0.3522030042095345,0.24185664665944942,1.157886698819069,0.00015807771084904134,4.3335272434718486e-05,3.700277732752026e-05,0.036719895381409275,5.2912155964489734e-05
432,C1,A,log_tauKelvin_O2,2.763015811628969,0.43234928481907065,602.5549729169768,2884.7269574122856,3.659684789232254e-06,4.373487700700535e-05,4.796328959005335e-06,0.9984273728039637,-0.48233630808174854
432,C1,A,log_tauKelvin_O1_up,3.675649498496795,0.37702194005170314,367.46126780271584,1759.2177853977241,2.1716519268215794e-06,1.4189601908168617e-05,1.6144782053753616e-06,0.9984296539402657,0.4985743912711363
432,C1,A,log_tauKelvin_O1_down,4.2726837974282645,0.2523148217926273,35.053483933136945,167.81826488563624,8.954115678122305e-06,0.00012424183078391386,1.4487026186879022e-05,0.9979144242408524,-0.1454464675684156
432,C1,A,log_tauR,2.979656969159985,0.42621187606263417,8487.925914285697,44077.43302643846,2.333735965405076e-06,0.6136569622713101,2.6832061352637893e-06,0.9985064857018711,0.8090431502693344
432,C1,A,reservoir_gradient_gain,0.29728252792559523,0.05945650558511904,41815.48013585202,209077.40067926008,0.16018798402936046,0.5467857265692665,0.0800939921212325,0.9986034046456894,212.4224899013644
432,C1,A,reservoir_support_gain,0.28563452938166434,0.057126905876332866,29290.708117100254,146453.54058550127,1.633278094713787e-08,0.6195059650601842,2.8776685134806005e-09,0.9985251240638552,15.156966248156055
432,C1,A,log_k32,-8.547022142615818,0.4014892945595742,5.80923943814565,76.23095085369538,3.44924545755043e-06,7.708241030035609e-05,8.41383859064258e-06,0.99853067769409,-0.011748539633013711
432,C1,A,log_k21,-2.045927570172955,0.10308969129313934,17348.325707608343,227651.03392480174,0.09633597987564368,0.6006491591411589,0.048172021282066164,0.9984931953523742,39.106040758528216
432,C1,A,log_E_MPa,3.1234787291479087,0.2560735045945629,187.53045662078588,1948.2530452518722,2.656242359738928e-06,1.4822490973430295e-05,1.70398810469125e-06,0.9984993537679644,-0.011125106313387954
432,C1,A,log_tauContact,5.453932389855247,0.3915187611768322,9106.10696969004,71246.59991063403,0.2939203536865848,0.4549899950850917,0.14778067024687572,0.9986848714339512,78.55408866080747
432,C1,A,log_tauBulk,4.546919871432573,0.4925549626785562,68.76652659012284,538.0324680478938,1.4861700165178618e-05,0.00015555445152319649,1.7441905369653994e-05,0.9983848955279091,-0.13374920965194337
432,C1,A,rain_compliance_O3,14.919119349474983,0.005392043368334498,0.6301467849634595,9.452201774451893,6.873584116504075e-05,2.2856905891083097e-06,1.7861473342686192e-06,0.9965494363116306,0.0023698352011505756
432,C1,A,rain_compliance_O2,3.9255522808759395,0.26170348539172933,20.836166871784624,312.5425030767694,1.7114933317801657e-05,3.7780209071786674e-06,2.108584969161808e-06,0.9984363981636312,-0.03434608428369972
432,C1,A,rain_compliance_O1,6.518087996660087,0.4345391997773392,17.71194051905426,265.67910778581387,1.2092418408165876e-05,4.22566336970232e-07,9.955946346563134e-07,0.998300528021621,0.008755896926093278
432,C1,A,wet_creep_O3,0.2921558109669121,0.14607790548345606,606.2658376451905,1212.531675290381,1.845599491785382e-07,7.243584924725549e-08,5.147728608075012e-08,0.9968184387553138,-0.4449634246722406
432,C1,A,wet_creep_O2,0.5655870875217608,0.2827935437608804,40981.08446191064,81962.16892382129,0.17845458971503533,0.535157713114531,0.09098385801722038,0.9985712916318753,229.82390330752432
432,C1,A,wet_creep_O1_up,0.18195508124531815,0.09097754062265907,57495.97934866857,114991.95869733713,0.0008640489918519632,0.0525218238159978,0.191678580061492,0.9984321311455493,50.59138100390934
432,C1,A,wet_creep_O1_down,0.27225403115985153,0.13612701557992576,1672.3166042393434,3344.633208478687,3.6983850492001675e-07,9.462923071935687e-08,3.505757262359203e-08,0.9979922431950178,-0.8147242350880439
432,C1,A,log_tauMoisture_O3,3.293202537436973,0.46399473336513586,53.32000774855952,218.31048378295492,1.0357296075317607e-06,9.606745167697994e-06,1.1070491963611188e-06,0.9964338036976051,0.11969331780030815
432,C1,A,log_tauMoisture_O2,2.805826777891497,0.416968934411529,9153.49237469751,37477.55172968421,0.04666179958920747,0.6450442372529893,0.02388827297808596,0.9984466973372175,-2.4769906031703504
432,C1,A,log_tauMoisture_O1,4.007479556889508,0.2895401879311582,2149.6936818127665,8801.586636573307,2.008080775866106e-06,0.005132169921387184,2.132988829862885e-06,0.9984209493770706,1.8113898477941983
432,C1,B,log_tauP_O3,-0.69289119240271,4.9295259827044776e-05,38.817574375830766,201.57798878991065,1.3311046348028815e-06,1.2672062320805226e-05,1.3952993928162074e-06,0.9962295573619327,1.63160747402774
432,C1,B,log_tauP_O2,4.026962920344969,0.09105539744745564,45.12213946868201,234.31732328071578,2.9225747156329234e-06,3.053767384551027e-05,2.6016103745737805e-06,0.9991034136596891,-0.04664783305316079
432,C1,B,log_tauP_O1_up,2.268009951100377,0.4297743623360357,4.066266700419154,21.11594751948838,1.0122188643323715e-06,7.162168653255731e-06,7.993858501626258e-07,0.9985259774180989,0.01174990942747261
432,C1,B,log_tauP_O1_down,2.2674994560390553,0.42987266761296744,0.011160034058941946,0.05795357532255066,0.00010395893468790999,8.10894141591393e-05,4.234057385401819e-05,0.9760379958753346,6.694434133530551e-05
432,C1,B,margin_O3,0.34535130586793655,0.005755855097798942,437.6358034494869,26258.148206969214,1.2955418917874746e-08,1.7477920946771648e-09,8.02428753545065e-10,0.9961041671785544,0.8155754120638542
432,C1,B,margin_O2,0.01679119625278484,0.00027985327087974734,549.9098929993,32994.593579958004,2.7255356237666982e-08,1.770286626913038e-05,3.376185150816378e-05,0.9976726006287355,0.26763764069375817
432,C1,B,margin_O1_up,4.445298700971872,0.07408831168286453,149.89724788021192,8993.834872812715,0.0030894797243174515,0.011230654521431195,0.0015447275935211418,0.9979864211101797,-0.875567273323168
432,C1,B,margin_O1_down,16.854874662263462,0.28091457770439104,0.44668410224899446,26.801046134939668,1.0373521476502496e-06,0.1905016857672879,0.021410816599279018,0.9976856339953944,-0.0019159357448718353
432,C1,B,log_eta_O3,-7.553178364703676,0.0043377260275055335,0.5506842062940482,6.05868261862143,7.197601811764036e-06,6.8357013083634e-05,7.448462205734525e-06,0.999206482122664,0.007799253722448524
432,C1,B,log_eta_O2,-5.825166219069741,0.16139975696475567,7.308734899915753,80.41143108176698,9.299597536671954e-06,9.341156529284524e-05,1.0410743939870804e-05,0.9993245145779709,0.11763539255040861
432,C1,B,log_eta_O1_up,-4.327446039076435,0.29753015039966685,6.564743521172592,72.22596365183952,1.0773691137755047e-05,0.00011065440952075935,1.2302020410664788e-05,0.9980592605857771,0.07100657005399177
432,C1,B,log_eta_O1_down,-0.7761272218676684,0.3796843024351789,0.00016914130533831045,0.001860909528603703,0.014700114920337586,0.0020254593110504947,0.0027264145128017107,0.9976872447750772,-7.324145317850669e-07
432,C1,B,log_hardening_O3,-4.368471065187706,0.3794405755930083,360.635818869842,4151.973302646995,3.7000897756892453e-06,3.703881486916413e-05,4.2199420060523155e-06,0.9982763553568713,0.04679628666363875
432,C1,B,log_hardening_O2,-7.333827261511166,0.3629918578188128,16.378384633663302,188.5631215239793,5.850210891550827e-06,5.8316840294872084e-05,6.4820560798701194e-06,0.9990279483881748,0.0736887875324119
432,C1,B,log_hardening_O1_up,-4.3230451484124535,0.3754949305948306,244.0191939175301,2809.3747915946406,3.171304913713894e-06,3.17089417671127e-05,3.5227935706062576e-06,0.9986699859142254,-0.8917283629351535
432,C1,B,log_hardening_O1_down,-0.9321014951867644,0.08096130718667645,9.857421438420317e-06,0.00011348775829733273,0.17204678979826585,0.015281149967463326,0.013497200959737424,0.9976945402343363,-4.070858962307683e-08
432,C1,B,log_tauRest_O3,5.025973925123869,0.24987758170800417,100.41520750063891,652.9288167376747,2.5671301812664665e-06,1.6034628445830856e-05,1.8178018373920255e-06,0.9984662269809574,-0.040712716468504474
432,C1,B,log_tauRest_O2,3.5541485458898285,0.02352266051010685,9.32044731473165,60.60425296272831,1.34624071131394e-06,1.4733380787114422e-05,1.6399313495926989e-06,0.99865961093523,0.03281497427288296
432,C1,B,log_tauRest_O1_up,7.364077052026044,0.39054093769684256,1.6216418086002065,10.544385592739413,2.4883978421658497e-06,6.675336609603308e-05,6.825825922535952e-06,0.9987134298509822,-0.008969689402467724
432,C1,B,log_tauRest_O1_down,9.8711378461347,0.0049751250023158935,0.0,0.0,0.0,1.0,1.0,0.0,0.0
432,C1,B,log_tauMotion_O3,2.445005852642933,0.466853963770373,58.281529184179746,343.0511438900803,5.206572724819001e-07,5.428253820304543e-06,6.068312899109897e-07,0.9987174414356476,0.016794217177720012
432,C1,B,log_tauMotion_O2,1.278611596130663,0.33498537677133566,6.75996485276962,39.78985637234862,2.681917444082707e-06,2.606797205142338e-05,3.0105348233159027e-06,0.9984680700348469,-0.02324509401790669
432,C1,B,log_tauMotion_O1_up,4.218659825610104,0.16552494146795924,101.42306054639793,596.9866855641661,2.7600582033962587e-06,2.7896684716757613e-05,3.1021128752211164e-06,0.9973527364785804,-0.40322452620416216
432,C1,B,log_tauMotion_O1_down,2.317536967800764,0.4885098645429532,0.023854551096924175,0.14041036938003912,2.5135036542277822e-05,1.0998570615365802e-05,6.310716847907963e-06,0.9947226440738037,2.577005708544547e-05
432,C1,B,creep_O3,0.03045068879012334,0.15225344395061668,873.8617119466036,174.77234238932073,5.670743316716691e-06,3.477343248270928e-06,2.837617915347964e-06,0.9966115290550103,-0.6056895778153416
432,C1,B,creep_O2,0.021723090603953256,0.10861545301976627,277.3410123084415,55.46820246168831,1.3156285849102426e-08,4.392639551560761e-05,7.463529186004268e-05,0.9871163790144039,0.2972294248493313
432,C1,B,creep_O1_up,0.055905368804264666,0.27952684402132333,922.9207678925433,184.58415357850868,2.991834114039348e-05,0.00011725220266662522,1.619571059514028e-05,0.9968213885486478,2.2896648733831846
432,C1,B,creep_O1_down,0.07806102033646901,0.39030510168234506,562.7911258306901,112.55822516613803,8.17888368134511e-07,4.964312303980252e-06,4.0366415751907994e-07,0.9966548128732602,0.7170945632476493
432,C1,B,initial_relaxation_O3,-33.454904449142525,0.2909068471928592,1.877303211154455,300.3685137847128,2.508974463054694e-07,5.765965209071997e-06,1.9325809544359378e-08,0.994260183627344,0.006286264253163246
432,C1,B,initial_relaxation_O2,64.5093076900456,0.09681682693721498,1.47737563700557,236.3801019208912,2.2527659519206215e-07,7.382097106915745e-09,1.0649285366198847e-05,0.9850880839441759,-0.003609108947972966
432,C1,B,initial_relaxation_O1_up,-57.948961153873995,0.13781899278828752,1.8937999951892994,303.0079992302879,1.3965428498852357e-05,2.769536468317967e-05,6.9352533413785885e-06,0.9946746306319157,0.010344792794448115
432,C1,B,initial_relaxation_O1_down,-68.66933165361766,0.07081667716488962,1.229973509642102,196.79576154273633,1.6746236986840937e-07,3.5041563792815238e-06,5.790580377526383e-09,0.9940763105510949,0.004346288484191484
432,C1,B,log_tauKelvin_O3,5.072441404215036,0.08526333643131227,12.04849438078748,57.682067360975935,7.939866658872642e-06,8.152494517029483e-05,8.967017525156811e-06,0.9736628225859764,0.0012268002716813702
432,C1,B,log_tauKelvin_O2,3.2929774338076414,0.45695357967616757,6.224689189280354,29.80064809506436,3.888239385900903e-06,0.005478539833591859,1.4695415752207908e-05,0.901152270323132,-0.05827236499878071
432,C1,B,log_tauKelvin_O1_up,5.072040249711618,0.08534712863920965,20.358056754379973,97.46402861068238,1.7487041074762204e-05,0.0016484630690442104,1.3829687049743438e-05,0.977076500360082,0.032783052015129946
432,C1,B,log_tauKelvin_O1_down,4.981715289393044,0.10421399362226764,13.659942403941924,65.39686146575029,8.827426723098902e-06,8.867036738473776e-05,9.79045430367981e-06,0.9652470029847855,0.024427592071667968
432,C1,B,log_tauR,3.452343687080217,0.33518729575263195,382.358964335054,1985.5736033430044,0.0004330821634856174,0.00197389061019097,0.00021670248222233526,0.9986169880564254,0.5739053426179466
432,C1,B,reservoir_gradient_gain,0.9277303200899336,0.18554606401798673,678.9982871183182,3394.991435591591,0.0002471499803608574,0.003289992530485555,0.0006407238655641332,0.998416397022953,2.7626713708074204
432,C1,B,reservoir_support_gain,0.7902224098850826,0.15804448197701654,372.8424540195149,1864.2122700975744,7.513236438706022e-06,0.006219551116814739,0.0012353897481579548,0.9979721854969754,2.6710715703129737
432,C1,B,log_k32,-5.462328773733108,0.36343922630471553,17.344978407233036,227.60710943294364,2.5263712499009964e-06,2.5395667324157413e-05,2.828086492502046e-06,0.9978891485336049,-0.019858372268627928
432,C1,B,log_k21,-4.039555093123592,0.2550156413383504,43.697611520826264,573.4159371009321,8.811846047885975e-07,0.0014215681832304664,6.141131795525907e-05,0.9987374732884198,0.13102463432536776
432,C1,B,log_E_MPa,3.7014342051762346,0.2004419968752648,7.976987338753783,82.87288451544302,3.2532967289221748e-06,3.1757441148746854e-05,3.5597713984531232e-06,0.998712374702458,-0.04612927323388054
432,C1,B,log_tauContact,5.261382518128896,0.4161287738811514,42.33413341634902,331.22420767924365,2.6649093036628694e-07,4.700133593321252e-06,4.817757109634198e-05,0.997064939701097,0.06166574312794177
432,C1,B,log_tauBulk,2.9025969066180703,0.28239222046910156,2.121542095381819,16.59904296823582,2.9131852192581983e-06,2.5542828597425398e-05,2.7538683156392447e-06,0.9987528925641997,-0.019138660547713446
432,C1,B,rain_compliance_O3,14.841720993882916,0.010551933741138934,0.4336425610249831,6.504638415374747,6.663174465484812e-07,1.5899945140625026e-07,1.1380037507356121e-07,0.9964107921010134,-0.010512929215375041
432,C1,B,rain_compliance_O2,0.21022329821981067,0.014014886547987378,0.05409153600984764,0.8113730401477146,0.00019482084176546919,2.0409338429942376e-05,1.4447416985206996e-05,0.9770587286224395,0.002146913464429542
432,C1,B,rain_compliance_O1,0.24519808116673686,0.016346538744449125,0.3900313581927113,5.850470372890669,2.6331174632816013e-05,1.5357883906518378e-06,2.0660285820944708e-06,0.9974051677920599,0.0037600885973992594
432,C1,B,wet_creep_O3,0.14310667504091593,0.07155333752045796,569.9465295410489,1139.8930590820978,2.740239226862137e-06,5.3316945047347686e-06,1.3657900465794436e-06,0.9968349226132114,-0.07422713292951862
432,C1,B,wet_creep_O2,0.1324562139788219,0.06622810698941095,121.10008634885217,242.20017269770435,9.608252571311652e-08,6.914573579290066e-09,5.580085326644799e-05,0.987469046349821,0.5142346377145648
432,C1,B,wet_creep_O1_up,0.42648503608173716,0.21324251804086858,670.5855032342819,1341.1710064685637,2.782018486272973e-05,0.0001021856517824861,1.3908581946005228e-05,0.9970125230653114,1.4756129625535734
432,C1,B,wet_creep_O1_down,0.48303684152046006,0.24151842076023003,407.81385782170366,815.6277156434073,3.244337564433174e-08,4.724114290408808e-06,1.6751890957619437e-09,0.9968291704283768,0.7124252229125032
432,C1,B,log_tauMoisture_O3,3.1729101479923267,0.493374866770264,26.428103159905156,108.20576046260238,8.960907126998932e-07,9.692729451855596e-06,8.533896772164345e-07,0.9964479126084923,-0.05173529043107754
432,C1,B,log_tauMoisture_O2,2.2984742600222288,0.2930534919862545,8.105769309974173,33.18781249691954,3.599485348752367e-07,3.1600212865958095e-06,6.205939728955989e-06,0.9875312081015744,-0.0015702171895822855
432,C1,B,log_tauMoisture_O1,3.535690466404204,0.4047696424422491,111.57366763207277,456.8210393565531,2.183802051060494e-05,1.3844188686762783e-05,1.0761692610859908e-05,0.9964810478233043,0.3404472449606701
612,C0,A,log_tauP_O3,-0.49991145607198184,0.03721111691017377,109.96468073216539,571.041842164053,1.2054373336302193e-06,1.221156954003371e-05,1.3576432386247546e-06,0.9969408670553054,0.976811014505843
612,C0,A,log_tauP_O2,-0.14065468664629363,0.10639266024691497,114.6238260010238,595.236582507264,1.5700209744320663e-06,1.527119060846674e-05,1.6986397872753422e-06,0.9949873155537033,0.21124839411614932
612,C0,A,log_tauP_O1_up,0.9263870936310423,0.31187131352985464,301.50530051454075,1565.704015886696,7.65871304038656e-07,0.001953627713397651,8.719363548941293e-07,0.9961331296985463,-8.239905491655891
612,C0,A,log_tauP_O1_down,0.30366112839478393,0.1919538978614563,3.940816765227369,20.464491419090464,2.1959787931779344e-06,1.2976451253409502e-06,4.146325713050558e-07,0.9927391991237338,0.00022726869273427216
612,C0,A,margin_O3,0.9237937310120994,0.01539656218353499,1117.459992793836,67047.59956763015,2.3441542673983476e-09,2.0245020122596013e-09,1.9478690424920227e-09,0.9968930148674697,-15.888658758445626
612,C0,A,margin_O2,0.8987954336403943,0.014979923894006571,1124.0620559416172,67443.72335649704,1.1822462725107982e-08,2.0122801383493125e-09,8.605793917382134e-10,0.9965651985307289,-20.089596220966214
612,C0,A,margin_O1_up,2.049523673552446,0.03415872789254077,830.5277317834406,49831.663907006434,1.4991808257453582e-09,0.0012692908929023677,5.738340514663988e-10,0.9961058518904234,-22.563065915274272
612,C0,A,margin_O1_down,4.305488550202569,0.07175814250337616,256.2434746443839,15374.608478663034,2.2897030577011975e-08,9.269898647100459e-10,2.4772603474461626e-10,0.9950657111282739,-5.570875641523941
612,C0,A,log_eta_O3,-3.6351980760497273,0.360449772382568,504.37435768243256,5549.177040565381,1.5983355103483805e-06,1.5990461718774272e-05,1.7766555400359815e-06,0.9970225014103619,-5.332681786116174
612,C0,A,log_eta_O2,-5.261222159780247,0.21265761386744014,106.6153905082642,1172.9931709809014,1.2180254054501573e-05,0.00012177442055997888,1.353534362822207e-05,0.9937543915523677,0.8560833145965133
612,C0,A,log_eta_O1_up,-5.360791377613792,0.2036075943920082,115.92973178210423,1275.4704836307387,1.1361994267383949e-06,0.001525374289496913,1.2365765617835634e-06,0.9961092029098004,-3.1253619326647493
612,C0,A,log_eta_O1_down,-4.372701747331214,0.293416780324139,51.627616031629,568.0121861433388,1.327127759343746e-06,1.3125258409146556e-05,1.4556118149098586e-06,0.9950445027958272,-1.1000191032420716
612,C0,A,log_hardening_O3,-6.2296816134952255,0.4588967302489754,169.59475065490057,1952.531723540081,2.895096963329564e-06,2.898796858744565e-05,3.221304966526004e-06,0.9970521724361315,-2.0648594026392892
612,C0,A,log_hardening_O2,-6.4107619215253315,0.4431682945372122,256.1670448962249,2949.23209447192,2.2313371298742642e-06,2.2398270770761005e-05,2.489782670419766e-06,0.9971613304867988,-2.762250721849891
612,C0,A,log_hardening_O1_up,-7.317288872605862,0.36442836402704154,21.021656367664473,242.02076291113787,5.396263575125592e-06,5.388651912922978e-05,5.9869306541290055e-06,0.9961458042775612,-0.48772370593376785
612,C0,A,log_hardening_O1_down,-5.43019616601634,0.47166084611061815,54.21700780153759,624.1963697528117,1.187149787007785e-06,1.1680918832207746e-05,1.2972671224856637e-06,0.9950783930901494,-1.2318223630649028
612,C0,A,log_tauRest_O3,4.142652238822154,0.11402980145076175,54.45208741820962,354.0632728029947,8.125128757764573e-07,5.245218288951422e-06,5.765650745474426e-07,0.9970077567802395,-0.007920991851544188
612,C0,A,log_tauRest_O2,5.067727721494885,0.25629898021126474,44.32204118745243,288.19477276624326,4.1437150224884546e-06,3.1204333621886554e-05,3.4581094825942705e-06,0.9974605311268602,-0.057585953965244956
612,C0,A,log_tauRest_O1_up,5.9362648585833835,0.3898730155533016,0.04172801880432905,0.2713276865214331,2.8545044729149897e-05,5.08787373304254e-05,8.690898195371825e-06,0.9961591347543374,-0.0008986598397791479
612,C0,A,log_tauRest_O1_down,6.623354330126794,0.49554185737477624,0.11334221695378428,0.7369839832436568,1.1583965984961396e-05,5.983551989920635e-05,6.853333350776432e-06,0.9950819444066678,-0.0026021675046760764
612,C0,A,log_tauMotion_O3,0.9137406471092041,0.27299684461629564,2.4027293130642065,14.142714696110689,1.18497700933988e-05,7.692335346127932e-06,1.1839095955329017e-06,0.2779452793094111,0.46816851939476156
612,C0,A,log_tauMotion_O2,2.9584815876210584,0.3796187174623629,203.85495678720406,1199.911482976259,4.568064462049685e-06,4.516541000153958e-05,5.020425313027052e-06,0.9966737105461674,2.186465301793353
612,C0,A,log_tauMotion_O1_up,2.9448647838401523,0.38193209889567603,92.4588054561842,544.2221475387114,2.4966690778755743e-06,0.002334148628878887,2.6690446097449876e-06,0.9965137701007932,-3.288111599734442
612,C0,A,log_tauMotion_O1_down,-0.6919740192089903,0.00019931033238398098,1.40936313229244,8.29565801476375,4.701223097419811e-06,1.1216012474151507e-05,1.3922950497126418e-06,0.9756588312957934,0.05808268605218431
612,C0,A,creep_O3,6.246079261182105e-06,3.1230396305910524e-05,1513.8806082617032,302.77612165234063,4.414805568348682e-09,2.2506011877015196e-09,1.5474765242131294e-09,0.9966509299255342,0.49677238578282484
612,C0,A,creep_O2,0.03134576725412547,0.15672883627062734,1380.0863822457688,276.01727644915377,1.9906876583607564e-08,2.644410664205357e-09,1.397396906729383e-09,0.9965079922593855,0.27744864206650305
612,C0,A,creep_O1_up,0.018632486552163367,0.09316243276081683,1415.921177611686,283.18423552233725,7.06100130421642e-09,1.7400525371587458e-09,1.0093478109850598e-09,0.9966536214746913,2.3887366738374958
612,C0,A,creep_O1_down,0.0400110413381207,0.2000552066906035,936.2601653744093,187.25203307488187,1.1648766289348086e-08,3.3279147260547572e-09,1.054247990195464e-09,0.9966529064417963,-0.040947229402801925
612,C0,A,initial_relaxation_O3,12.482363111491573,0.4219852305531777,2.486039806843265,397.7663690949224,5.1029280946293135e-08,6.8789771078673e-10,8.783611679724591e-11,0.9902281425264259,-0.005709862144365151
612,C0,A,initial_relaxation_O2,41.320583683935304,0.24174635197540434,2.4858786469510084,397.7405835121613,6.084883312086386e-09,3.2501287757425975e-09,2.410859423752082e-09,0.990356547609383,-0.010066763245033482
612,C0,A,initial_relaxation_O1_up,-56.263026495138405,0.14835608440538497,2.3156751884390085,370.5080301502414,2.243151382091428e-07,1.4136002184453222e-08,3.428053746319309e-09,0.9920860816263929,-0.0012369572119371338
612,C0,A,initial_relaxation_O1_down,11.092155957238441,0.43067402526725973,1.536327477133074,245.81239634129184,1.2850329737089404e-06,1.0130107086782265e-07,3.781747591685617e-08,0.9902817512466184,-0.0018269186900158885
612,C0,A,log_tauKelvin_O3,2.0899667841702487,0.2917643890908523,0.24038916826573753,1.1508611581264623,2.004346789864288e-06,2.0043920665426587e-05,2.227082309865124e-06,0.0,-0.052407823773508784
612,C0,A,log_tauKelvin_O2,2.6768811352623727,0.41435767647917976,0.9569535549736755,4.581407242662396,2.872936879205676e-06,2.8672144518140137e-05,3.185948902475455e-06,6.215422187732043e-15,-0.32212433162638543
612,C0,A,log_tauKelvin_O1_up,4.451275475088534,0.2150110127720632,3.4544115400551116,16.53796672418486,9.999592955054688e-06,9.101646868978038e-05,1.0245766923583287e-05,0.46892829208841824,-0.23204723953482181
612,C0,A,log_tauKelvin_O1_down,2.3810158175298186,0.3525580257166231,0.14490286757901946,0.6937212820399958,8.477587698378401e-05,2.450046149862876e-05,3.313467682756923e-06,7.725795799654369e-05,-0.02195613627227108
612,C0,A,log_tauR,3.109350090240556,0.40123706406157966,866.1546078499157,4497.903504764343,1.990734961292146e-06,1.9668089691874823e-05,2.1834225252296895e-06,0.9958334515781544,23.931593275583825
612,C0,A,reservoir_gradient_gain,0.3024778553254695,0.0604955710650939,2998.6873491310294,14993.436745655146,7.107110858653045e-09,2.0374073099021148e-10,4.231829374769542e-10,0.9953830532588187,75.49757292850961
612,C0,A,reservoir_support_gain,0.25733978504463983,0.051467957008927964,3340.6115394469302,16703.05769723465,4.94249329247843e-09,3.517631296651368e-10,0.0007059141858980967,0.9959002538072677,93.11350137534437
612,C0,A,log_k32,-8.572958512293457,0.3995127931526478,1.711386794385092,22.457439395212322,8.127742981845293e-06,7.724250643662932e-05,8.338054107919743e-06,0.9973843313857058,0.012590373515668014
612,C0,A,log_k21,-2.078240084317539,0.10555209179335895,385.14627217081716,5054.029336878131,2.878755478645693e-07,2.7406953639735027e-06,3.0340138278943917e-07,0.9974715635850991,-1.5306946889454605
612,C0,A,log_E_MPa,-1.3361550109118008,0.31466133723049333,0.7611379086332962,7.907458207442433,2.045014109035689e-05,1.4257293848249118e-05,1.1957920798737325e-06,0.9960652583009165,0.02002178748144867
612,C0,A,log_tauContact,1.6177288446957592,0.11817180814797179,435.83736742152786,3410.0116159565137,1.6284151508432726e-06,1.7364898962524302e-05,1.928102440410677e-06,0.9975760108019478,-2.7493810951408295
612,C0,A,log_tauBulk,4.793196170266591,0.47596819036881904,0.09759612013198239,0.7635965343936884,6.015288229470532e-05,8.40627198416002e-05,1.1151794829885242e-05,0.9946222675658318,-0.0005474348299151979
612,C0,A,rain_compliance_O3,14.999999999982176,1.1882643017694741e-12,0.07005041983315334,1.0507562974973002,7.513216200128747e-06,6.011515603023176e-07,,0.1405335769462451,-0.062187326580974575
612,C0,A,rain_compliance_O2,14.999020541381567,6.529724122887141e-05,4.0221972706568225,60.332959059852335,2.294320763396253e-07,2.8429399786853888e-08,5.908719639992294e-09,0.997483820935098,-0.04590914753941846
612,C0,A,rain_compliance_O1,14.999003533429757,6.6431104682844e-05,4.01447456207835,60.21711843117525,7.767574175151841e-07,1.551071468789514e-08,1.4883766441967082e-08,0.9971277870469154,0.0016128358627622726
612,C0,A,wet_creep_O3,0.4836062352869116,0.2418031176434558,631.7809137387144,1263.5618274774288,2.2840598080696726e-08,3.875219110375901e-09,4.21400061434092e-09,0.9964135494121366,0.3011195447583556
612,C0,A,wet_creep_O2,0.283864646559803,0.1419323232799015,900.3601142351157,1800.7202284702314,5.980982892002011e-09,1.4149551655535e-09,2.315683039549439e-09,0.9962594408660713,0.1939556579954717
612,C0,A,wet_creep_O1_up,0.9028271442860523,0.45141357214302613,628.2609533427461,1256.5219066854922,3.183734854162608e-08,4.121414799891419e-09,5.25600208996338e-09,0.9964281010342471,0.04266874116098649
612,C0,A,wet_creep_O1_down,0.10563257178148087,0.05281628589074044,418.5187511451655,837.037502290331,4.376392062321232e-08,6.3213731644987695e-09,7.283870626801627e-09,0.996421991977779,0.05172252985612976
612,C0,A,log_tauMoisture_O3,2.2137435926310705,0.27235892998652556,153.225648599373,627.3586011357972,4.852704267576513e-07,4.8174021158766325e-06,5.345248124741862e-07,0.996485771991282,-0.05900430978896202
