fold,date,feature,station,indicator,explained_output,shap_value_expected_ordinal_level,feature_value,method,interpretation
2,2019-03-31,ATU5__velocity_mm_per_day,ATU5,velocity_mm_per_day,expected_ordinal_level,-0.404214595947,0.103619413715,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-03-31,ATU5__acceleration_mm_per_day_squared,ATU5,acceleration_mm_per_day_squared,expected_ordinal_level,1.54057761667e-06,-0.00208439503831,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-03-31,ATU5__tangent_angle_degree,ATU5,tangent_angle_degree,expected_ordinal_level,-0.0988223989678,3.23865595385,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-03-31,MJ1__interval_z,MJ1,interval_z,expected_ordinal_level,-6.02621677226e-06,-0.257263115858,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-03-31,MJ1__velocity_mm_per_day,MJ1,velocity_mm_per_day,expected_ordinal_level,-4.59569672276e-05,0.19302754798,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-03-31,MJ1__acceleration_mm_per_day_squared,MJ1,acceleration_mm_per_day_squared,expected_ordinal_level,0.0376247010698,0.00428851858226,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-03-31,MJ1__tangent_angle_degree,MJ1,tangent_angle_degree,expected_ordinal_level,-3.24397839037e-05,34.7938398742,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-03-31,MJ3__interval_z,MJ3,interval_z,expected_ordinal_level,-9.15203440864e-05,0.356942785976,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-03-31,MJ3__velocity_mm_per_day,MJ3,velocity_mm_per_day,expected_ordinal_level,4.46279884299e-05,0.116405555476,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-03-31,MJ3__acceleration_mm_per_day_squared,MJ3,acceleration_mm_per_day_squared,expected_ordinal_level,-0.0378040319509,-0.00182319731221,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-03-31,MJ3__tangent_angle_degree,MJ3,tangent_angle_degree,expected_ordinal_level,1.01618311595e-05,13.004478095,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-03-31,MJ9__interval_z,MJ9,interval_z,expected_ordinal_level,0.00316962945403,-0.22221989698,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-03-31,MJ9__velocity_mm_per_day,MJ9,velocity_mm_per_day,expected_ordinal_level,0,0.08741,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-03-31,MJ9__acceleration_mm_per_day_squared,MJ9,acceleration_mm_per_day_squared,expected_ordinal_level,-0.00171886160325,0.00450999999998,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-03-31,MJ9__tangent_angle_degree,MJ9,tangent_angle_degree,expected_ordinal_level,0.00228158423922,40.2143685496,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,ATU1__interval_z,ATU1,interval_z,expected_ordinal_level,-0.0112025654173,-0.122006097506,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,ATU1__velocity_mm_per_day,ATU1,velocity_mm_per_day,expected_ordinal_level,0,0.0941364657349,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,ATU1__acceleration_mm_per_day_squared,ATU1,acceleration_mm_per_day_squared,expected_ordinal_level,1.64233498389e-05,-0.001440813947,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,ATU1__tangent_angle_degree,ATU1,tangent_angle_degree,expected_ordinal_level,-0.619061422889,3.69546821155,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,ATU2__interval_z,ATU2,interval_z,expected_ordinal_level,0.0148034844338,-0.257427165165,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,ATU2__velocity_mm_per_day,ATU2,velocity_mm_per_day,expected_ordinal_level,-0.332805038477,0.02489,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,ATU2__acceleration_mm_per_day_squared,ATU2,acceleration_mm_per_day_squared,expected_ordinal_level,0,3.00000000379e-05,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,ATU2__tangent_angle_degree,ATU2,tangent_angle_degree,expected_ordinal_level,-0.630461909621,1.23723864855,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,ATU3__interval_z,ATU3,interval_z,expected_ordinal_level,-1.11022302463e-16,-0.26140562536,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,ATU3__velocity_mm_per_day,ATU3,velocity_mm_per_day,expected_ordinal_level,0.000147879505565,0.10334,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,ATU3__acceleration_mm_per_day_squared,ATU3,acceleration_mm_per_day_squared,expected_ordinal_level,0,0,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,ATU3__tangent_angle_degree,ATU3,tangent_angle_degree,expected_ordinal_level,1.99342670965e-05,3.36283514336,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,ATU4__interval_z,ATU4,interval_z,expected_ordinal_level,0,-0.205811834548,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,ATU4__velocity_mm_per_day,ATU4,velocity_mm_per_day,expected_ordinal_level,-0.0160123308419,0.03605,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,ATU4__acceleration_mm_per_day_squared,ATU4,acceleration_mm_per_day_squared,expected_ordinal_level,-0.00279212767444,6.0000000019e-05,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,ATU4__tangent_angle_degree,ATU4,tangent_angle_degree,expected_ordinal_level,-0.000113195572369,2.02278094254,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,ATU5__interval_z,ATU5,interval_z,expected_ordinal_level,0.00183335054763,-0.264878831434,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,ATU5__velocity_mm_per_day,ATU5,velocity_mm_per_day,expected_ordinal_level,-0.331192396585,0.0940901016295,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,ATU5__acceleration_mm_per_day_squared,ATU5,acceleration_mm_per_day_squared,expected_ordinal_level,6.35233880454e-06,0.00109983047889,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,ATU5__tangent_angle_degree,ATU5,tangent_angle_degree,expected_ordinal_level,-0.00916262109169,2.94136385936,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,MJ1__interval_z,MJ1,interval_z,expected_ordinal_level,-0.000193992551695,-0.286917170918,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,MJ1__velocity_mm_per_day,MJ1,velocity_mm_per_day,expected_ordinal_level,-5.66733517244e-05,0.237517433078,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,MJ1__acceleration_mm_per_day_squared,MJ1,acceleration_mm_per_day_squared,expected_ordinal_level,0.00821412798081,0.00239951701326,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,MJ1__tangent_angle_degree,MJ1,tangent_angle_degree,expected_ordinal_level,-2.43500183494e-05,40.5308701204,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,MJ3__interval_z,MJ3,interval_z,expected_ordinal_level,0.00105470324942,0.471776393235,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,MJ3__velocity_mm_per_day,MJ3,velocity_mm_per_day,expected_ordinal_level,8.14101530271e-05,0.0990133251839,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,MJ3__acceleration_mm_per_day_squared,MJ3,acceleration_mm_per_day_squared,expected_ordinal_level,-0.0562418692205,-0.00102325231296,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,MJ3__tangent_angle_degree,MJ3,tangent_angle_degree,expected_ordinal_level,2.36058572805e-05,11.1138943356,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,MJ9__interval_z,MJ9,interval_z,expected_ordinal_level,0.00311114186283,-0.138151119788,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,MJ9__velocity_mm_per_day,MJ9,velocity_mm_per_day,expected_ordinal_level,0,0.11993,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,MJ9__acceleration_mm_per_day_squared,MJ9,acceleration_mm_per_day_squared,expected_ordinal_level,3.67734510532e-05,0.00156000000004,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-12,MJ9__tangent_angle_degree,MJ9,tangent_angle_degree,expected_ordinal_level,0.000101297024152,49.2377005881,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,ATU1__interval_z,ATU1,interval_z,expected_ordinal_level,0.0228490122436,-0.197215790012,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,ATU1__velocity_mm_per_day,ATU1,velocity_mm_per_day,expected_ordinal_level,0,0.064868398065,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,ATU1__acceleration_mm_per_day_squared,ATU1,acceleration_mm_per_day_squared,expected_ordinal_level,1.89513991118e-05,-0.00328362937864,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,ATU1__tangent_angle_degree,ATU1,tangent_angle_degree,expected_ordinal_level,-0.458686054183,2.54836159714,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,ATU2__interval_z,ATU2,interval_z,expected_ordinal_level,-0.0462758464633,-0.290963345329,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,ATU2__velocity_mm_per_day,ATU2,velocity_mm_per_day,expected_ordinal_level,-0.275153895694,0.02519,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,ATU2__acceleration_mm_per_day_squared,ATU2,acceleration_mm_per_day_squared,expected_ordinal_level,0,2.99999999811e-05,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,ATU2__tangent_angle_degree,ATU2,tangent_angle_degree,expected_ordinal_level,-0.484857413443,1.25214640781,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,ATU3__interval_z,ATU3,interval_z,expected_ordinal_level,0,-0.261785708068,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,ATU3__velocity_mm_per_day,ATU3,velocity_mm_per_day,expected_ordinal_level,0.0133703040318,0.10335,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,ATU3__acceleration_mm_per_day_squared,ATU3,acceleration_mm_per_day_squared,expected_ordinal_level,0,-1.13686837722e-13,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,ATU3__tangent_angle_degree,ATU3,tangent_angle_degree,expected_ordinal_level,0.0210204521993,3.3631598111,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,ATU4__interval_z,ATU4,interval_z,expected_ordinal_level,0,-0.176842695634,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,ATU4__velocity_mm_per_day,ATU4,velocity_mm_per_day,expected_ordinal_level,-0.00307235972545,0.03729,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,ATU4__acceleration_mm_per_day_squared,ATU4,acceleration_mm_per_day_squared,expected_ordinal_level,-0.0214790388781,0.000139999999988,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,ATU4__tangent_angle_degree,ATU4,tangent_angle_degree,expected_ordinal_level,-0.000164640345119,2.09229706186,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,ATU5__interval_z,ATU5,interval_z,expected_ordinal_level,0.0182696754459,-0.229742414164,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,ATU5__velocity_mm_per_day,ATU5,velocity_mm_per_day,expected_ordinal_level,0.0989157980929,0.134878667539,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,ATU5__acceleration_mm_per_day_squared,ATU5,acceleration_mm_per_day_squared,expected_ordinal_level,-0.0299150073136,0.00534453819671,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,ATU5__tangent_angle_degree,ATU5,tangent_angle_degree,expected_ordinal_level,0.0327255153893,4.21256193158,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,MJ1__interval_z,MJ1,interval_z,expected_ordinal_level,-0.00058802729413,-0.365523987143,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,MJ1__velocity_mm_per_day,MJ1,velocity_mm_per_day,expected_ordinal_level,-0.00246330233575,0.247018187368,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,MJ1__acceleration_mm_per_day_squared,MJ1,acceleration_mm_per_day_squared,expected_ordinal_level,-0.0254720497624,-0.000568706043509,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,MJ1__tangent_angle_degree,MJ1,tangent_angle_degree,expected_ordinal_level,-0.00113607568306,41.6439318595,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,MJ3__interval_z,MJ3,interval_z,expected_ordinal_level,0.00278920774356,0.544460316413,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,MJ3__velocity_mm_per_day,MJ3,velocity_mm_per_day,expected_ordinal_level,0.000721901880796,0.0928772177811,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,MJ3__acceleration_mm_per_day_squared,MJ3,acceleration_mm_per_day_squared,expected_ordinal_level,0.0346486738298,-7.81876440215e-05,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,MJ3__tangent_angle_degree,MJ3,tangent_angle_degree,expected_ordinal_level,0.00137858776989,10.4407661465,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,MJ9__interval_z,MJ9,interval_z,expected_ordinal_level,-0.00139581915863,-0.0947543881648,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,MJ9__velocity_mm_per_day,MJ9,velocity_mm_per_day,expected_ordinal_level,0,0.12461,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,MJ9__acceleration_mm_per_day_squared,MJ9,acceleration_mm_per_day_squared,expected_ordinal_level,-0.105946171887,-0.000599999999963,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-04-24,MJ9__tangent_angle_degree,MJ9,tangent_angle_degree,expected_ordinal_level,8.03621586515e-05,50.3190718478,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,ATU1__interval_z,ATU1,interval_z,expected_ordinal_level,-0.0778370810742,-0.232566343136,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,ATU1__velocity_mm_per_day,ATU1,velocity_mm_per_day,expected_ordinal_level,0,0.0227744611271,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,ATU1__acceleration_mm_per_day_squared,ATU1,acceleration_mm_per_day_squared,expected_ordinal_level,-5.53234814314e-05,-0.0029483774025,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,ATU1__tangent_angle_degree,ATU1,tangent_angle_degree,expected_ordinal_level,-0.46039390304,0.895214600018,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,ATU2__interval_z,ATU2,interval_z,expected_ordinal_level,0.0372528561935,-0.211772726524,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,ATU2__velocity_mm_per_day,ATU2,velocity_mm_per_day,expected_ordinal_level,0.0130888029564,0.0409,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,ATU2__acceleration_mm_per_day_squared,ATU2,acceleration_mm_per_day_squared,expected_ordinal_level,0,0.00423999999998,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,ATU2__tangent_angle_degree,ATU2,tangent_angle_degree,expected_ordinal_level,-0.247948018434,2.03253096194,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,ATU3__interval_z,ATU3,interval_z,expected_ordinal_level,0,-0.242313591404,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,ATU3__velocity_mm_per_day,ATU3,velocity_mm_per_day,expected_ordinal_level,0.00398614725524,0.10217,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,ATU3__acceleration_mm_per_day_squared,ATU3,acceleration_mm_per_day_squared,expected_ordinal_level,-0.00227134064619,-0.000300000000038,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,ATU3__tangent_angle_degree,ATU3,tangent_angle_degree,expected_ordinal_level,0.00367579745431,3.32484753055,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,ATU4__interval_z,ATU4,interval_z,expected_ordinal_level,0,-0.0894806148919,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,ATU4__velocity_mm_per_day,ATU4,velocity_mm_per_day,expected_ordinal_level,-0.0529098066963,0.0626,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,ATU4__acceleration_mm_per_day_squared,ATU4,acceleration_mm_per_day_squared,expected_ordinal_level,-0.000192367919103,0.00643999999994,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,ATU4__tangent_angle_degree,ATU4,tangent_angle_degree,expected_ordinal_level,0.000395648207431,3.50957693575,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,ATU5__interval_z,ATU5,interval_z,expected_ordinal_level,0.0139203083103,-0.114139371253,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,ATU5__velocity_mm_per_day,ATU5,velocity_mm_per_day,expected_ordinal_level,0.114921086238,0.213189175167,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,ATU5__acceleration_mm_per_day_squared,ATU5,acceleration_mm_per_day_squared,expected_ordinal_level,-0.0126486347975,0.00737456109152,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,ATU5__tangent_angle_degree,ATU5,tangent_angle_degree,expected_ordinal_level,0.0744113373574,6.64050404137,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,MJ1__interval_z,MJ1,interval_z,expected_ordinal_level,-0.0060938208487,-0.451281504762,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,MJ1__velocity_mm_per_day,MJ1,velocity_mm_per_day,expected_ordinal_level,-0.000194790993994,0.227232469114,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,MJ1__acceleration_mm_per_day_squared,MJ1,acceleration_mm_per_day_squared,expected_ordinal_level,0.0442032684299,-0.00192971364902,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,MJ1__tangent_angle_degree,MJ1,tangent_angle_degree,expected_ordinal_level,-4.9639006056e-05,39.2827956679,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,MJ3__interval_z,MJ3,interval_z,expected_ordinal_level,0.00142889860504,0.541711631993,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,MJ3__velocity_mm_per_day,MJ3,velocity_mm_per_day,expected_ordinal_level,1.51053849012e-05,0.096414010796,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,MJ3__acceleration_mm_per_day_squared,MJ3,acceleration_mm_per_day_squared,expected_ordinal_level,0.122416394015,0.000398446650024,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,MJ3__tangent_angle_degree,MJ3,tangent_angle_degree,expected_ordinal_level,0.000344201303011,10.8291187969,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,MJ9__interval_z,MJ9,interval_z,expected_ordinal_level,0.0180108517348,-0.213637790363,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,MJ9__velocity_mm_per_day,MJ9,velocity_mm_per_day,expected_ordinal_level,0,0.11428,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,MJ9__acceleration_mm_per_day_squared,MJ9,acceleration_mm_per_day_squared,expected_ordinal_level,-0.162893819551,-4.00000000127e-05,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-05,MJ9__tangent_angle_degree,MJ9,tangent_angle_degree,expected_ordinal_level,4.42120752143e-05,47.8659959346,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,ATU1__interval_z,ATU1,interval_z,expected_ordinal_level,0.0520073355872,-0.24371744358,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,ATU1__velocity_mm_per_day,ATU1,velocity_mm_per_day,expected_ordinal_level,0,0.0280526178379,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,ATU1__acceleration_mm_per_day_squared,ATU1,acceleration_mm_per_day_squared,expected_ordinal_level,-0.000272981498875,0.00330680498809,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,ATU1__tangent_angle_degree,ATU1,tangent_angle_degree,expected_ordinal_level,-0.109005221228,1.10264107072,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,ATU2__interval_z,ATU2,interval_z,expected_ordinal_level,0.0100968870895,-0.190290995755,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,ATU2__velocity_mm_per_day,ATU2,velocity_mm_per_day,expected_ordinal_level,0.0554469767153,0.07958,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,ATU2__acceleration_mm_per_day_squared,ATU2,acceleration_mm_per_day_squared,expected_ordinal_level,0,0.00235000000004,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,ATU2__tangent_angle_degree,ATU2,tangent_angle_degree,expected_ordinal_level,0.15209861749,3.95012810841,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,ATU3__interval_z,ATU3,interval_z,expected_ordinal_level,0,-0.348299844682,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,ATU3__velocity_mm_per_day,ATU3,velocity_mm_per_day,expected_ordinal_level,-0.000536642457799,0.10041,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,ATU3__acceleration_mm_per_day_squared,ATU3,acceleration_mm_per_day_squared,expected_ordinal_level,0,-3.00000001516e-05,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,ATU3__tangent_angle_degree,ATU3,tangent_angle_degree,expected_ordinal_level,0.0101700757585,3.26769826918,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,ATU4__interval_z,ATU4,interval_z,expected_ordinal_level,0,-0.0613255679765,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,ATU4__velocity_mm_per_day,ATU4,velocity_mm_per_day,expected_ordinal_level,-0.0571267611496,0.11444,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-05-17,ATU4__acceleration_mm_per_day_squared,ATU4,acceleration_mm_per_day_squared,expected_ordinal_level,-0.000146640099725,0.00251000000003,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
