origin,seed,point,metric,cached,refreshed,difference,relative_change
1168,0,MJ1,width90,83.035797447543487,61.542980347791854,-21.492817099751633,-0.25883796820677696
1168,1,average,mae,7.5109060872555231,7.0631724561964333,-0.44773363105908981,-0.059611134243683694
1168,1,average,rmse,10.897557686401283,10.316557077002741,-0.58100060939854181,-0.053314754197039349
1168,1,average,crps,7.3602512022644158,6.869473591497421,-0.49077761076699478,-0.066679464773702901
1168,1,average,interval_score90,80.998311446665141,76.970129281822537,-4.0281821648426046,-0.049731680733801964
1168,1,average,coverage90,0.86860068259385659,0.96757679180887368,0.098976109215017094,0.11394891944990171
1168,1,average,width90,66.734261044073477,66.895350337512298,0.16108929343882039,0.0024138919187617347
1168,1,ATU1,mae,7.3493063895091666,6.2333509102349387,-1.1159554792742279,-0.15184500687945313
1168,1,ATU1,rmse,11.856494701792014,10.839949228598281,-1.0165454731937338,-0.085737437477207412
1168,1,ATU1,crps,6.0413658027546431,5.0148638241852037,-1.0265019785694394,-0.16991223708079251
1168,1,ATU1,interval_score90,66.232646410283209,59.968702540617564,-6.2639438696656455,-0.094574869179515519
1168,1,ATU1,coverage90,0.93174061433447097,0.87030716723549484,-0.061433447098976135,-0.065934065934065922
1168,1,ATU1,width90,44.482357427711236,19.669586763376628,-24.812770664334607,-0.55781150323829198
1168,1,ATU5,mae,7.0587242017044298,6.1432395759403384,-0.9154846257640914,-0.12969548031683042
1168,1,ATU5,rmse,9.3003291790523157,7.7190341075144664,-1.5812950715378493,-0.17002570996083599
1168,1,ATU5,crps,5.3800885244158527,6.0917220370751046,0.7116335126592519,0.1322717106660467
1168,1,ATU5,interval_score90,50.756295347269138,71.029061763330674,20.272766416061536,0.39941383186770119
1168,1,ATU5,coverage90,0.5426621160409556,1,0.4573378839590444,0.84276729559748431
1168,1,ATU5,width90,15.450382719474421,71.029061763330674,55.578679043856255,3.5972363955620441
1168,1,MJ3,mae,11.053694655285868,12.220259421173148,1.16656476588728,0.1055361851640646
1168,1,MJ3,rmse,16.845161263617431,17.415792481848822,0.57063121823139085,0.033875081947945196
1168,1,MJ3,crps,11.632633286729762,11.416078830078307,-0.21655445665145479,-0.018616116515810299
1168,1,MJ3,interval_score90,123.96850658156472,115.33977247555003,-8.62873410601469,-0.069604243399814081
1168,1,MJ3,coverage90,1,1,0,0
1168,1,MJ3,width90,123.96850658156472,115.33977247555003,-8.62873410601469,-0.069604243399814081
1168,1,MJ1,mae,4.5818991025226294,3.6558399174373064,-0.92605918508532303,-0.2021125224201179
1168,1,MJ1,rmse,5.5882456011433774,5.2914524900493962,-0.29679311109398121,-0.053110248238419588
1168,1,MJ1,crps,6.3869171951574062,4.9552296746510702,-1.431687520506336,-0.22415939909035443
1168,1,MJ1,interval_score90,83.035797447543516,61.542980347791868,-21.492817099751647,-0.25883796820677707
1168,1,MJ1,coverage90,1,1,0,0
1168,1,MJ1,width90,83.035797447543516,61.542980347791868,-21.492817099751647,-0.25883796820677707
1168,2,average,mae,7.7292331307035154,7.710873741708598,-0.018359388994917403,-0.0023753183122381394
1168,2,average,rmse,10.892205790439538,11.411850781492078,0.51964499105253914,0.047707966691985293
1168,2,average,crps,7.5722084792529696,7.3810660510156012,-0.19114242823736838,-0.025242626211504637
1168,2,average,interval_score90,82.763046134569379,82.371662777062738,-0.39138335750664055,-0.0047289626927248252
1168,2,average,coverage90,0.84641638225255966,0.92064846416382251,0.074232081911262848,0.087701612903225978
1168,2,average,width90,66.734261044073463,66.895350337512298,0.1610892934388346,0.0024138919187619567
1168,2,ATU1,mae,6.6751337577625947,7.6016313625239151,0.92649760476132048,0.13879835796307227
1168,2,ATU1,rmse,10.692641662653404,12.838134243301342,2.1454925806479377,0.20065131221422861
1168,2,ATU1,crps,5.64464368637978,6.4731850987923147,0.82854141241253476,0.1467836516256571
1168,2,ATU1,interval_score90,60.035456274643316,81.574836521578362,21.539380246935046,0.35877765546411711
1168,2,ATU1,coverage90,0.93174061433447097,0.68259385665529015,-0.24914675767918082,-0.26739926739926734
1168,2,ATU1,width90,44.482357427711236,19.669586763376628,-24.812770664334607,-0.55781150323829198
1168,2,ATU5,mae,8.5913232889724043,7.2558413839798179,-1.3354819049925863,-0.15544542558499408
1168,2,ATU5,rmse,9.8881610779392606,9.2434904000383824,-0.64467067790087818,-0.065196215233503274
1168,2,ATU5,crps,6.5448563487516322,6.5403029050101598,-0.0045534437414724849,-0.00069572859950406407
1168,2,ATU5,interval_score90,64.012424234525938,71.029061763330674,7.0166375288047362,0.10961368222983525
1168,2,ATU5,coverage90,0.4539249146757679,1,0.5460750853242321,1.2030075187969924
1168,2,ATU5,width90,15.450382719474421,71.029061763330674,55.578679043856255,3.5972363955620441
1168,2,MJ3,mae,10.711727093888179,10.902644654002986,0.19091756011480676,0.017823228545818637
1168,2,MJ3,rmse,16.822326726897817,17.15370365562314,0.33137692872532298,0.019698638250526423
1168,2,MJ3,crps,11.608319478295533,11.285992177523532,-0.32232730077200067,-0.027766921936863254
1168,2,MJ3,interval_score90,123.96850658156472,115.33977247555003,-8.62873410601469,-0.069604243399814081
1168,2,MJ3,coverage90,1,1,0,0
1168,2,MJ3,width90,123.96850658156472,115.33977247555003,-8.62873410601469,-0.069604243399814081
1168,2,MJ1,mae,4.9387483821908846,5.0833775663276741,0.14462918413678949,0.029284582437591355
1168,2,MJ1,rmse,6.1656936942676657,6.4120748270054513,0.24638113273778561,0.039960002062192856
1168,2,MJ1,crps,6.491014403584936,5.2247840227363973,-1.2662303808485387,-0.19507434464314388
1168,2,MJ1,interval_score90,83.035797447543501,61.542980347791854,-21.492817099751647,-0.25883796820677707
1168,2,MJ1,coverage90,1,1,0,0
1168,2,MJ1,width90,83.035797447543501,61.542980347791854,-21.492817099751647,-0.25883796820677707
