seed,fold,scope,interval_variant,test_start_date,test_end_date,n_dates,n_stations,model_mean_error,baseline_mean_error,mean_actual_increment,mean_predicted_increment,actual_increment_std,predicted_increment_std,increment_std_ratio,increment_correlation,model_rmse,model_mae,model_r2,model_nse,baseline_rmse,baseline_mae,baseline_r2,baseline_nse,pinball_p10,pinball_p50,pinball_p90,mean_pinball,coverage,coverage_gap,mean_width,interval_score_80,p10_gt_p50,p50_gt_p90,total_points,rmse_skill_vs_baseline,rmse_difference_vs_baseline,mae_difference_vs_baseline,mae_skill_vs_baseline
0,3,ATU4,calibrated,2019-09-18,2020-06-30,287,1,-0.06151091278221197,-0.13881038327526124,0.13881038327526124,0.07729947049304928,0.27416485394879053,0.037785664481553474,0.1378209640562142,0.6914637703655656,0.25658198671211635,0.12751418546809032,0.998469813692079,0.998469813692079,0.30687584774225235,0.1492666202090592,0.9978111429332277,0.9978111429332277,0.06370542655168647,0.06375709273404516,0.07227072335918712,0.06657774754830625,0.9094076655052264,0.1094076655052264,1.0611328067314265,1.359761499108736,0,0,287,0.1638899294296312,-0.050293861030136,-0.021752434740968885,0.14572872830176598
0,3,ATU5,calibrated,2019-09-18,2020-06-30,287,1,-0.10191143555398642,-0.2201682601679118,0.2201682601679118,0.1182568246139254,0.33142142192551766,0.04359084552913056,0.13152694015936905,0.5934039366328124,0.32349794657872827,0.16081361105203082,0.999414506333738,0.999414506333738,0.39740596796319644,0.2208207887240037,0.9991164158551586,0.9991164158551586,0.09465470939822318,0.08040680552601541,0.09119844459663169,0.0887533198402901,0.9059233449477352,0.10592334494773514,1.5581388156738372,1.858531539948549,0,0,287,0.18597612351738202,-0.07390802138446817,-0.06000717767197289,0.2717460526190484
1,1,overall,raw,2018-02-21,2018-12-04,287,8,0.6316756471446067,-0.16207756672926357,0.16207756672926357,0.7937532138738702,0.18392291682531414,0.5052776406803737,2.7472250299307457,0.1961355326147373,0.8072066752114948,0.6729009515870447,0.9999930038363412,0.9999930038363412,0.24511638802417446,0.16307588021306405,0.99999935488793,0.99999935488793,0.21370488251580588,0.33645047579352233,0.1556012206965866,0.23525219300197162,0.2691637630662021,-0.530836236933798,1.342573182498699,3.693061032123925,0,0,2296,-2.293156698816419,0.5620902871873203,0.5098250713739806,-3.126305807504318
1,1,MJ9,raw,2018-02-21,2018-12-04,287,1,0.006290297700492674,-0.08835672473867599,0.08835672473867599,0.09464702243916867,0.08881672187735454,0.03154807015303782,0.35520417198691484,-0.43326065340438613,0.10635710848753632,0.10089125002686637,0.99977413955307,0.99977413955307,0.1251712232989687,0.09286613240418139,0.9996871644259334,0.9996871644259334,0.030222004990931067,0.050445625013433186,0.015641127502360627,0.03210291916890829,0.4843205574912892,-0.31567944250871083,0.19263007100440088,0.458631324932917,0,0,287,0.15030702996722567,-0.018814114811432386,0.008025117622684985,-0.08641597765434295
1,1,MJ1,raw,2018-02-21,2018-12-04,287,1,-0.045107362675750697,-0.26700872006361237,0.26700872006361237,0.22190135738786168,0.21360549146961538,0.05942262802480599,0.27818867209815457,-0.09198733735682087,0.2309735901376694,0.19009412053737865,0.9999017885289133,0.9999017885289133,0.34170452501504067,0.26700872006361237,0.9997850492194448,0.9997850492194448,0.030937003786045563,0.09504706026868932,0.05327093826708843,0.059751667440607774,0.4912891986062718,-0.30871080139372825,0.4113349365819821,0.84207942053134,0,0,287,0.324054634256006,-0.11073093487737126,-0.07691459952623372,0.28806025326779416
1,1,MJ3,raw,2018-02-21,2018-12-04,287,1,0.33582539483702895,-0.0521863807349166,0.0521863807349166,0.38801177557194555,0.05705945057066131,0.07121075629539406,1.248009849082021,-0.2233588352962279,0.35054990379173795,0.33582539483702895,0.9945841661660451,0.9945841661660451,0.07725189349988038,0.05566348093981511,0.999736982955849,0.999736982955849,0.13197164079065807,0.16791269741851447,0.0735723455017409,0.12448556123697115,0.14634146341463414,-0.6536585365853659,0.6050006568095495,2.05543986292399,0,0,287,-3.5377516059497074,0.2732980102918576,0.28016191389721384,-5.033136792148027
1,1,ATU1,raw,2018-02-21,2018-12-04,287,1,1.0647819048139309,-0.1597519356373974,0.1597519356373974,1.2245338404513282,0.14177263597358836,0.29529565651806106,2.08288189388729,0.02751200384737011,1.1128297716468298,1.0647819048139309,0.9946489694179623,0.9946489694179623,0.2134247600873727,0.1597519356373974,0.9998031798469791,0.9998031798469791,0.3132546700577054,0.5323909524069654,0.2550613602198626,0.36690232756151114,0.28222996515679444,-0.5177700348432056,2.269200235586474,5.683160302775682,0,0,287,-4.21415496117346,0.8994050115594572,0.9050299691765334,-5.665220678331918
1,1,ATU2,raw,2018-02-21,2018-12-04,287,1,0.9550356717186305,-0.10696860627177686,0.10696860627177686,1.0620042779904073,0.11706242426276037,0.15765491566303066,1.3467593607078876,0.09750013046073729,0.9731038925449896,0.9550356717186305,0.9908785358595563,0.9908785358595563,0.1584239443009627,0.10696860627177686,0.9997582381451181,0.9997582381451181,0.3629636423374567,0.47751783585931523,0.20445620503202114,0.34831256107626435,0.04878048780487805,-0.751219512195122,1.6462565652541623,5.674198473694778,0,0,287,-5.142404147547008,0.8146799482440269,0.8480670654468536,-7.928186549352208
1,1,ATU3,raw,2018-02-21,2018-12-04,287,1,1.1656771690829317,-0.23802623693379796,0.23802623693379796,1.4037034060167297,0.21300422663602417,0.2830076202850725,1.3286479087979235,0.19989147829157333,1.2082278535008653,1.1656771690829317,0.9973014529896065,0.9973014529896065,0.3191695530913898,0.23802623693379796,0.9998116892069343,0.9998116892069343,0.362887405668584,0.5828385845414659,0.2700077492364417,0.40524457981549716,0.21602787456445993,-0.5839721254355401,2.3302986380579935,6.328951549050258,0,0,287,-2.785536063193678,0.8890583004094754,0.9276509321491337,-3.897263360959408
1,1,ATU4,raw,2018-02-21,2018-12-04,287,1,0.6860363820372644,-0.09670212543553999,0.09670212543553999,0.7827385074728043,0.1015799825794991,0.18068263955524036,1.7787228838500093,0.15421683239157727,0.7126147185450732,0.6860363820372644,0.9942348619469685,0.9942348619469685,0.1401208085467853,0.09670212543553999,0.9997771023937446,0.9997771023937446,0.22687609751713111,0.3430181910186322,0.1568179110438838,0.24223739985988235,0.17073170731707318,-0.6292682926829268,1.3414323411413775,3.8369400856101494,0,0,287,-4.085716575116225,0.5724939099982879,0.5893342566017243,-6.094325785988692
1,1,ATU5,raw,2018-02-21,2018-12-04,287,1,0.8848657196423253,-0.2876198040183912,0.2876198040183912,1.1724855236607166,0.26003424451083024,0.2337747685264781,0.8990153161028818,0.2696562526787791,0.9338947979941455,0.8848657196423253,0.9989656551734518,0.9989656551734518,0.387436908234515,0.2876198040183912,0.9998219789268481,0.9998219789268481,0.25052659497793506,0.44243285982116265,0.21598212876929374,0.30298052785613044,0.313588850174216,-0.48641114982578404,1.9444320155536545,4.665087237472287,0,0,287,-1.4104435538930646,0.5464578897596306,0.597245915623934,-2.076511795362132
1,1,overall,calibrated,2018-02-21,2018-12-04,287,8,0.6316756471446067,-0.16207756672926357,0.16207756672926357,0.7937532138738702,0.18392291682531414,0.5052776406803737,2.7472250299307457,0.1961355326147373,0.8072066752114948,0.6729009515870447,0.9999930038363412,0.9999930038363412,0.24511638802417446,0.16307588021306405,0.99999935488793,0.99999935488793,0.21370488251580588,0.33645047579352233,0.1556012206965866,0.23525219300197162,0.2691637630662021,-0.530836236933798,1.342573182498699,3.693061032123925,0,0,2296,-2.293156698816419,0.5620902871873203,0.5098250713739806,-3.126305807504318
1,1,MJ9,calibrated,2018-02-21,2018-12-04,287,1,0.006290297700492674,-0.08835672473867599,0.08835672473867599,0.09464702243916867,0.08881672187735454,0.03154807015303782,0.35520417198691484,-0.43326065340438613,0.10635710848753632,0.10089125002686637,0.99977413955307,0.99977413955307,0.1251712232989687,0.09286613240418139,0.9996871644259334,0.9996871644259334,0.030222004990931067,0.050445625013433186,0.015641127502360627,0.03210291916890829,0.4843205574912892,-0.31567944250871083,0.19263007100440088,0.458631324932917,0,0,287,0.15030702996722567,-0.018814114811432386,0.008025117622684985,-0.08641597765434295
