seed,fold,scope,interval_variant,test_start_date,test_end_date,selected_epoch,stop_reason,reference_model_rmse,selected_model_rmse,delta_model_rmse,reference_model_mae,selected_model_mae,delta_model_mae,reference_rmse_skill_vs_baseline,selected_rmse_skill_vs_baseline,delta_rmse_skill_vs_baseline,reference_mae_skill_vs_baseline,selected_mae_skill_vs_baseline,delta_mae_skill_vs_baseline,reference_model_mean_error,selected_model_mean_error,delta_model_mean_error,reference_mean_predicted_increment,selected_mean_predicted_increment,delta_mean_predicted_increment,reference_predicted_increment_std,selected_predicted_increment_std,delta_predicted_increment_std,reference_increment_std_ratio,selected_increment_std_ratio,delta_increment_std_ratio,reference_increment_correlation,selected_increment_correlation,delta_increment_correlation,reference_coverage,selected_coverage,delta_coverage,reference_mean_width,selected_mean_width,delta_mean_width,reference_mean_pinball,selected_mean_pinball,delta_mean_pinball,reference_interval_score_80,selected_interval_score_80,delta_interval_score_80,rmse_improved,mae_improved,best_seed_selected,rmse_numerically_equal,mae_numerically_equal,comparison_metric_atol,analysis_method,reference_config_id,outer_test_used_for_ranking
0,1,MJ1,calibrated,2018-02-21,2018-12-04,16,patience_exhausted,0.278850601781488,0.278850601781488,0.0,0.2529643932452697,0.25296439324526976,5.551115123125783e-17,0.1839423204325024,0.18394232043250247,8.326672684688674e-17,0.0525987571304663,0.052598757130466356,5.551115123125783e-17,0.0561200735112902,0.05612007351129022,2.0816681711721685e-17,0.3231287935749026,0.3231287935749026,0.0,0.1399777372136261,0.1399777372136261,0.0,0.6553096376435502,0.6553096376435502,0.0,-0.1613375596890431,-0.16133755968904315,-5.551115123125783e-17,0.4982578397212543,0.49825783972125437,5.551115123125783e-17,0.4715230919729249,0.4715230919729249,0.0,0.0738357663380667,0.07383576633806671,1.3877787807814457e-17,0.9502510239156524,0.9502510239156524,0.0,False,False,False,True,True,1e-12,predeclared_2x2_capacity_weight_decay_sensitivity,h16_wd0,False
0,1,MJ1,raw,2018-02-21,2018-12-04,16,patience_exhausted,0.278850601781488,0.278850601781488,0.0,0.2529643932452697,0.25296439324526976,5.551115123125783e-17,0.1839423204325024,0.18394232043250247,8.326672684688674e-17,0.0525987571304663,0.052598757130466356,5.551115123125783e-17,0.0561200735112902,0.05612007351129022,2.0816681711721685e-17,0.3231287935749026,0.3231287935749026,0.0,0.1399777372136261,0.1399777372136261,0.0,0.6553096376435502,0.6553096376435502,0.0,-0.1613375596890431,-0.16133755968904315,-5.551115123125783e-17,0.4982578397212543,0.49825783972125437,5.551115123125783e-17,0.4715230919729249,0.4715230919729249,0.0,0.0738357663380667,0.07383576633806671,1.3877787807814457e-17,0.9502510239156524,0.9502510239156524,0.0,False,False,False,True,True,1e-12,predeclared_2x2_capacity_weight_decay_sensitivity,h16_wd0,False
0,1,MJ3,calibrated,2018-02-21,2018-12-04,16,patience_exhausted,0.5733855209700763,0.5733855209700763,0.0,0.5206191055128958,0.5206191055128958,0.0,-6.422284360848246,-6.422284360848246,0.0,-8.35297427905746,-8.35297427905746,0.0,0.5206191055128958,0.5206191055128958,0.0,0.5728054862478124,0.5728054862478124,0.0,0.2241819966866481,0.22418199668664812,2.7755575615628914e-17,3.928919652127136,3.928919652127136,0.0,-0.1725804691640019,-0.17258046916400197,-5.551115123125783e-17,0.2613240418118467,0.2613240418118467,0.0,0.6991149707597749,0.6991149707597749,0.0,0.1552318246483547,0.15523182464835472,2.7755575615628914e-17,2.053859211886163,2.053859211886163,0.0,False,False,False,True,True,1e-12,predeclared_2x2_capacity_weight_decay_sensitivity,h16_wd0,False
0,1,MJ3,raw,2018-02-21,2018-12-04,16,patience_exhausted,0.5733855209700763,0.5733855209700763,0.0,0.5206191055128958,0.5206191055128958,0.0,-6.422284360848246,-6.422284360848246,0.0,-8.35297427905746,-8.35297427905746,0.0,0.5206191055128958,0.5206191055128958,0.0,0.5728054862478124,0.5728054862478124,0.0,0.2241819966866481,0.22418199668664812,2.7755575615628914e-17,3.928919652127136,3.928919652127136,0.0,-0.1725804691640019,-0.17258046916400197,-5.551115123125783e-17,0.2613240418118467,0.2613240418118467,0.0,0.6991149707597749,0.6991149707597749,0.0,0.1552318246483547,0.15523182464835472,2.7755575615628914e-17,2.053859211886163,2.053859211886163,0.0,False,False,False,True,True,1e-12,predeclared_2x2_capacity_weight_decay_sensitivity,h16_wd0,False
0,1,MJ9,calibrated,2018-02-21,2018-12-04,16,patience_exhausted,0.1433141523631235,0.14331415236312356,5.551115123125783e-17,0.1272172389708521,0.12721723897085213,2.7755575615628914e-17,-0.1449448889767648,-0.14494488897676483,-2.7755575615628914e-17,-0.3698991836675656,-0.3698991836675656,0.0,0.0464140533875831,0.046414053387583115,1.3877787807814457e-17,0.1347707781262591,0.13477077812625912,2.7755575615628914e-17,0.0664401259226954,0.06644012592269541,1.3877787807814457e-17,0.7480587497300499,0.7480587497300499,0.0,-0.5207820419192888,-0.5207820419192888,0.0,0.494773519163763,0.49477351916376305,5.551115123125783e-17,0.2205140266050699,0.22051402660506994,2.7755575615628914e-17,0.037935595064739,0.03793559506473901,6.938893903907228e-18,0.5019816570879096,0.5019816570879096,0.0,False,False,False,True,True,1e-12,predeclared_2x2_capacity_weight_decay_sensitivity,h16_wd0,False
0,1,MJ9,raw,2018-02-21,2018-12-04,16,patience_exhausted,0.1433141523631235,0.14331415236312356,5.551115123125783e-17,0.1272172389708521,0.12721723897085213,2.7755575615628914e-17,-0.1449448889767648,-0.14494488897676483,-2.7755575615628914e-17,-0.3698991836675656,-0.3698991836675656,0.0,0.0464140533875831,0.046414053387583115,1.3877787807814457e-17,0.1347707781262591,0.13477077812625912,2.7755575615628914e-17,0.0664401259226954,0.06644012592269541,1.3877787807814457e-17,0.7480587497300499,0.7480587497300499,0.0,-0.5207820419192888,-0.5207820419192888,0.0,0.494773519163763,0.49477351916376305,5.551115123125783e-17,0.2205140266050699,0.22051402660506994,2.7755575615628914e-17,0.037935595064739,0.03793559506473901,6.938893903907228e-18,0.5019816570879096,0.5019816570879096,0.0,False,False,False,True,True,1e-12,predeclared_2x2_capacity_weight_decay_sensitivity,h16_wd0,False
0,1,overall,calibrated,2018-02-21,2018-12-04,16,patience_exhausted,1.3764920561530911,1.3764920561530911,0.0,1.0983483619412886,1.0983483619412886,0.0,-4.615667182633808,-4.615667182633808,0.0,-5.735198120692404,-5.735198120692404,0.0,1.0636424237766324,1.0636424237766324,0.0,1.2257199905058962,1.2257199905058962,0.0,0.8926131500854534,0.8926131500854534,0.0,4.853191573365691,4.853191573365691,0.0,0.2036219946579721,0.20362199465797212,2.7755575615628914e-17,0.3906794425087108,0.3906794425087108,0.0,1.5462988977509915,1.5462988977509915,0.0,0.3147726716494137,0.31477267164941375,5.551115123125783e-17,3.9514383397759705,3.9514383397759705,0.0,False,False,False,True,True,1e-12,predeclared_2x2_capacity_weight_decay_sensitivity,h16_wd0,False
0,1,overall,raw,2018-02-21,2018-12-04,16,patience_exhausted,1.3764920561530911,1.3764920561530911,0.0,1.0983483619412886,1.0983483619412886,0.0,-4.615667182633808,-4.615667182633808,0.0,-5.735198120692404,-5.735198120692404,0.0,1.0636424237766324,1.0636424237766324,0.0,1.2257199905058962,1.2257199905058962,0.0,0.8926131500854534,0.8926131500854534,0.0,4.853191573365691,4.853191573365691,0.0,0.2036219946579721,0.20362199465797212,2.7755575615628914e-17,0.3906794425087108,0.3906794425087108,0.0,1.5462988977509915,1.5462988977509915,0.0,0.3147726716494137,0.31477267164941375,5.551115123125783e-17,3.9514383397759705,3.9514383397759705,0.0,False,False,False,True,True,1e-12,predeclared_2x2_capacity_weight_decay_sensitivity,h16_wd0,False
0,2,ATU1,calibrated,2018-12-05,2019-09-17,35,patience_exhausted,0.2289222464155305,0.6106979017681253,0.38177565535259483,0.2125983749447454,0.5503334532682157,0.3377350783234703,-1.517657600801403,-5.716377452408575,-4.198719851607172,-2.0117433062157706,-6.7962171371156295,-4.784473830899859,0.2125983749447454,0.5483503577671496,0.33575198282240415,0.2824031647913066,0.6181551476137108,0.3357519828224042,0.0790493404087901,0.2628875417611828,0.1838382013523927,1.354326803021492,4.503967296202906,3.1496404931814137,0.2625834667358894,6.499183528641282e-06,-0.26257696755236076,1.0,0.6585365853658537,-0.3414634146341463,1.9969400233096395,2.1853326959293544,0.18839267261971493,0.1019977299344455,0.1733870640930335,0.071389334158588,1.9969400233096395,2.449944656449927,0.4530046331402877,False,False,False,False,False,1e-12,predeclared_2x2_capacity_weight_decay_sensitivity,h16_wd0,False
0,2,ATU1,raw,2018-12-05,2019-09-17,35,patience_exhausted,0.2289222464155305,0.6106979017681253,0.38177565535259483,0.2125983749447454,0.5503334532682157,0.3377350783234703,-1.517657600801403,-5.716377452408575,-4.198719851607172,-2.0117433062157706,-6.7962171371156295,-4.784473830899859,0.2125983749447454,0.5483503577671496,0.33575198282240415,0.2824031647913066,0.6181551476137108,0.3357519828224042,0.0790493404087901,0.2628875417611828,0.1838382013523927,1.354326803021492,4.503967296202906,3.1496404931814137,0.2625834667358894,6.499183528641282e-06,-0.26257696755236076,1.0,0.6062717770034843,-0.39372822299651566,1.9969400233096395,2.0567845894231813,0.05984456611354183,0.1019977299344455,0.17708189024181323,0.07508416030736773,1.9969400233096395,2.5607894409133185,0.563849417603679,False,False,False,False,False,1e-12,predeclared_2x2_capacity_weight_decay_sensitivity,h16_wd0,False
