scope,interval_variant,metric,estimate,ci_lower,ci_upper,confidence_level,target_coverage,method,resampling_unit,block_length_days,block_length_basis,primary_block_length,resamples,bootstrap_seed_base,effective_seed,n_dates,n_stations,test_start_date,test_end_date,model_refit_each_resample,qhat_reestimated_each_resample,stationarity_note
ATU1,raw,interval_score_80,1.9440399696488475,1.4938770747111063,2.3303859406152947,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,calibrated,coverage,0.8989547038327527,0.8118466898954704,1.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,calibrated,mean_width,1.5032682113670346,1.4938472080799352,1.5077594578752087,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,calibrated,mean_pinball,0.10420778098244456,0.06041741480324693,0.13820645113360927,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,calibrated,interval_score_80,1.9440399696488475,1.4938770747111063,2.3303859406152947,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,calibrated_minus_raw,coverage,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,calibrated_minus_raw,absolute_coverage_gap,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,calibrated_minus_raw,mean_width,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,calibrated_minus_raw,mean_pinball,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,calibrated_minus_raw,interval_score_80,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,not_applicable,model_rmse,0.2973660006611027,0.04280242788486442,0.37813229023472733,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,not_applicable,baseline_rmse,0.3222258673501355,0.05703732485491508,0.40956076804713065,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,not_applicable,rmse_difference_vs_baseline,-0.024859866689032784,-0.030927639850169383,-0.010841831570032106,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,not_applicable,rmse_skill_vs_baseline,0.0771504376525417,0.07405348677402436,0.29075863038634253,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,not_applicable,model_mae,0.138064423379027,0.03758247402111337,0.21066369355578574,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,not_applicable,baseline_mae,0.15633909407665492,0.04466153397212528,0.23621250958188145,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,not_applicable,mae_difference_vs_baseline,-0.01827467069762792,-0.027541716159172176,-0.0007647522099674486,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,not_applicable,mae_skill_vs_baseline,0.11689124083492275,0.011154390609857588,0.2915780032333632,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,raw,coverage,0.9128919860627178,0.8431184668989548,1.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,raw,mean_width,1.1083140145820851,1.101682627347341,1.1120680218486516,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,raw,mean_pinball,0.06904575528152922,0.043153256903607426,0.08493908302415869,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,raw,interval_score_80,1.3810505415507417,1.101682627347341,1.5141881757243076,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,calibrated,coverage,0.9128919860627178,0.8431184668989548,1.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,calibrated,mean_width,1.1083140145820851,1.101682627347341,1.1120680218486516,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,calibrated,mean_pinball,0.06904575528152922,0.043153256903607426,0.08493908302415869,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,calibrated,interval_score_80,1.3810505415507417,1.101682627347341,1.5141881757243076,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,calibrated_minus_raw,coverage,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,calibrated_minus_raw,absolute_coverage_gap,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,calibrated_minus_raw,mean_width,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,calibrated_minus_raw,mean_pinball,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU2,calibrated_minus_raw,interval_score_80,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,not_applicable,model_rmse,0.45348384328647795,0.04972234073528513,0.5760895690716559,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,not_applicable,baseline_rmse,0.4935066784621653,0.08945930432870455,0.6281755985028655,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,not_applicable,rmse_difference_vs_baseline,-0.04002283517568733,-0.05794520994136627,-0.028672141702310146,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,not_applicable,rmse_skill_vs_baseline,0.0810988724618763,0.07726722029452576,0.48641695146412434,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,not_applicable,model_mae,0.19574491652669307,0.03614960570540175,0.30396902037136314,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,not_applicable,baseline_mae,0.2444569686411152,0.0746616550522661,0.35948448083623663,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,not_applicable,mae_difference_vs_baseline,-0.048712052114422144,-0.06329621025567381,-0.028998083764916145,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,not_applicable,mae_skill_vs_baseline,0.1992663673496492,0.13747227344690885,0.5516642066451852,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,raw,coverage,0.9094076655052264,0.8361498257839722,1.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,raw,mean_width,1.5883353097982484,1.5752185774447613,1.5948098161641768,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,raw,mean_pinball,0.10139771344430765,0.05865051291269444,0.1273997475750451,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,raw,interval_score_80,2.0632068206957643,1.5760745858106513,2.2955751362481305,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,calibrated,coverage,0.9094076655052264,0.8361498257839722,1.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,calibrated,mean_width,1.5883353097982484,1.5752185774447613,1.5948098161641768,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,calibrated,mean_pinball,0.10139771344430765,0.05865051291269444,0.1273997475750451,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,calibrated,interval_score_80,2.0632068206957643,1.5760745858106513,2.2955751362481305,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,calibrated_minus_raw,coverage,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,calibrated_minus_raw,absolute_coverage_gap,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,calibrated_minus_raw,mean_width,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,calibrated_minus_raw,mean_pinball,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU3,calibrated_minus_raw,interval_score_80,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,not_applicable,model_rmse,0.2893344711577134,0.044799339831636906,0.36592292685147343,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,not_applicable,baseline_rmse,0.30687584774225235,0.05323911118985762,0.38815876823252066,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,not_applicable,rmse_difference_vs_baseline,-0.01754137658453897,-0.024198792953540375,-0.0032225113116920276,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,not_applicable,rmse_skill_vs_baseline,0.05716115071809802,0.04314248290141656,0.29214334644694817,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,not_applicable,model_mae,0.13663311977612214,0.03685027992503035,0.2051722572555077,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,not_applicable,baseline_mae,0.1492666202090592,0.036282285714285885,0.21898230487804857,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,not_applicable,mae_difference_vs_baseline,-0.012633500432937067,-0.023561478590040073,0.008080555619524903,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,not_applicable,mae_skill_vs_baseline,0.08463714402619216,-0.1596129861668741,0.26430954032975945,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,raw,coverage,0.9024390243902439,0.8222125435540071,1.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,raw,mean_width,0.9097672838754453,0.9040415240973493,0.9125864693835516,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,raw,mean_pinball,0.06497944087289918,0.03630979304816413,0.08335145136179224,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,raw,interval_score_80,1.266217627306365,0.9044630536956588,1.455878277265551,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,calibrated,coverage,0.9024390243902439,0.8222125435540071,1.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,calibrated,mean_width,0.9097672838754453,0.9040415240973493,0.9125864693835516,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,calibrated,mean_pinball,0.06497944087289918,0.03630979304816413,0.08335145136179224,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,calibrated,interval_score_80,1.266217627306365,0.9044630536956588,1.455878277265551,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,calibrated_minus_raw,coverage,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,calibrated_minus_raw,absolute_coverage_gap,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,calibrated_minus_raw,mean_width,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,calibrated_minus_raw,mean_pinball,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU4,calibrated_minus_raw,interval_score_80,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,not_applicable,model_rmse,0.3406628557661678,0.06595513173711548,0.44563199714001533,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,not_applicable,baseline_rmse,0.39740596796319644,0.09616175096848485,0.5184087152320624,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,not_applicable,rmse_difference_vs_baseline,-0.056743112197028656,-0.07782741051549125,-0.029272061554145617,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,not_applicable,rmse_skill_vs_baseline,0.14278374451156606,0.13647883480795814,0.39796283595617765,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,not_applicable,model_mae,0.17012196903100668,0.05079306637472042,0.26549354881129433,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,not_applicable,baseline_mae,0.2208207887240037,0.07584893988491007,0.33512568731077147,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,not_applicable,mae_difference_vs_baseline,-0.05069881969299703,-0.07390122062172608,-0.013740485727139309,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,not_applicable,mae_skill_vs_baseline,0.22959260306041085,0.14139299782342213,0.45220399762403896,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,raw,coverage,0.9233449477351916,0.8641114982578397,1.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,raw,mean_width,1.3574508270995764,1.3384029383321503,1.370644552693935,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,raw,mean_pinball,0.08169372638454257,0.053224026285260004,0.10079139097977352,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,raw,interval_score_80,1.6002019463812436,1.3384029383321503,1.7502153622746806,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,calibrated,coverage,0.9233449477351916,0.8641114982578397,1.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,calibrated,mean_width,1.3574508270995764,1.3384029383321503,1.370644552693935,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,calibrated,mean_pinball,0.08169372638454257,0.053224026285260004,0.10079139097977352,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,calibrated,interval_score_80,1.6002019463812436,1.3384029383321503,1.7502153622746806,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,calibrated_minus_raw,coverage,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,calibrated_minus_raw,absolute_coverage_gap,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,calibrated_minus_raw,mean_width,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU5,calibrated_minus_raw,mean_pinball,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
