method,fold,date,station,source_issue_batch_sha256,issue_state_reset_reason,issue_history_count,issue_calibration_state_before_sha256,issue_interval_available,issue_uncertainty_action,issue_point_forecast_mm,issue_interval_lower_mm,issue_interval_upper_mm,issue_aci_alpha,issue_agaci_effective_gamma_lower,issue_agaci_effective_gamma_upper,issue_agaci_lower_weight_entropy,issue_agaci_upper_weight_entropy,issue_agaci_crossing,issue_agaci_alpha_0,issue_agaci_alpha_1,issue_agaci_alpha_2,issue_agaci_alpha_3,issue_agaci_alpha_4,issue_agaci_alpha_5,issue_agaci_alpha_6,issue_agaci_lower_weight_0,issue_agaci_lower_weight_1,issue_agaci_lower_weight_2,issue_agaci_lower_weight_3,issue_agaci_lower_weight_4,issue_agaci_lower_weight_5,issue_agaci_lower_weight_6,issue_agaci_upper_weight_0,issue_agaci_upper_weight_1,issue_agaci_upper_weight_2,issue_agaci_upper_weight_3,issue_agaci_upper_weight_4,issue_agaci_upper_weight_5,issue_agaci_upper_weight_6,issue_spci_beta,issue_spci_training_pairs,issue_spci_qrf_status,previous_candidate_issue_batch_sha256,candidate_issue_batch_sha256,reveal_actual_mm,reveal_signed_residual_mm,reveal_interval_covered,reveal_lower_miss,reveal_upper_miss,reveal_interval_width_mm,reveal_interval_score_80_mm,reveal_lower_pinball_loss,reveal_upper_pinball_loss,reveal_reset_after_update,reveal_calibration_state_after_sha256,artifact_status,formal_warning_output,independent_label_used,confirmatory_external_validation,vajont_used
agaci_ewa_variant_v1,2,2019-08-22,ATU3,d01a5ef742926ec49ea4b2500c77c9b68d1f468b49cc275e04e3c35f7429866b,none,260,76ae9ba9d0aaf2864960f24bc55eac5afb95a073b91ab6945a9fad0965e30b4d,True,interval_available,582.52645657706717,582.4550386648682,582.59758401912575,,0.044236797574985123,0.044320753922536774,0.036894624448935855,0.025780215131980175,False,0.20000000000000001,0.16249999999999792,0.13611111111111232,0.11666666666666659,0.15888888888888869,0.30777777777777743,0.41999999999999998,0.0026960756265631772,0.0014204426849022819,0.00038692579683445978,1.237932142103336e-05,6.8053472574193039e-06,0.00044249246810726389,0.99503487875491425,0.0015863917897743403,0.00065770858813275421,9.4275133054656134e-05,3.5733085637098551e-06,6.7518193616203395e-06,0.00092583262328263429,0.99672546673783025,,-1,not_applicable,b4ffe2834cf96632af7a2ce3ecbd471d5b27f876ccc44f144f5276e30eee64fd,8ef2ae237c3ee6584f7867a3bda64ce98e7cefbdf1095e00bbafbb8d75ffc8a0,582.57776999999999,0.051313422932821595,1,0,0,0.14254535425754966,0.14254535425754966,0.012273133513178892,0.0019814019125760749,False,c2a874fe5746d37ac3e60c46fea683ab3d098aca834af9ffcae4bb47ca554fa5,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
agaci_ewa_variant_v1,2,2019-08-22,ATU4,d01a5ef742926ec49ea4b2500c77c9b68d1f468b49cc275e04e3c35f7429866b,none,158,65ba48d9d5c44455bf413208365dd62b47406c916cbeae92f30d8ffcbfde1ba8,True,interval_available,289.69541497005588,289.65644436965204,289.73444367166042,,0.044434140882411648,0.0443586030237519,0.0027238495869457077,0.025305559452488739,False,0.20000000000000001,0.18972222222222118,0.18500000000000061,0.19222222222222268,0.20666666666666603,0.32111111111111068,0.5,0.00017101930954777992,1.9373700841824532e-05,5.0530091622338291e-06,3.502930323650423e-06,5.0269210537320285e-07,6.772656859587837e-05,0.99973282178942335,5.7010745426111758e-05,8.8091017766649447e-05,0.00011470580849471887,0.00014482164879036052,8.6480152136821396e-05,0.0029799345888733256,0.99652895603851199,,-1,not_applicable,b4ffe2834cf96632af7a2ce3ecbd471d5b27f876ccc44f144f5276e30eee64fd,8ef2ae237c3ee6584f7867a3bda64ce98e7cefbdf1095e00bbafbb8d75ffc8a0,289.6567,-0.038714970055877984,1,0,0,0.077999302008379345,0.077999302008379345,2.5563034796505235e-05,0.0077743671660414279,False,662ae5b34e9861db90a821acc76eea7cc954a738e561f645083c0967bbfb2bd6,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
agaci_ewa_variant_v1,2,2019-08-22,ATU5,d01a5ef742926ec49ea4b2500c77c9b68d1f468b49cc275e04e3c35f7429866b,none,75,89096d3a22bf3b3af5a5a183253d06e202cb70a40f6cb7174baf866924b47ff7,True,interval_available,626.99940315883157,626.8009211680652,627.16939401949776,,0.026514303146439194,0.042232722504625481,1.5865777313976035,0.3596308592708729,False,0.20000000000000001,0.2041666666666665,0.2083333333333334,0.21666666666666679,0.23333333333333314,0.26666666666666661,0.33333333333333337,0.05119827593712821,0.054479897729216784,0.058796836006829591,0.070228924110913582,0.10651926259653827,0.20598142608391107,0.45279537753546267,0.00077180420944170862,0.00095779559421559969,0.0012375554206457853,0.0022930300066460857,0.0092058833490192976,0.075986105960306499,0.9095478254597249,,-1,not_applicable,b4ffe2834cf96632af7a2ce3ecbd471d5b27f876ccc44f144f5276e30eee64fd,8ef2ae237c3ee6584f7867a3bda64ce98e7cefbdf1095e00bbafbb8d75ffc8a0,627.15894734348115,0.15954418464957598,1,0,0,0.36847285143255704,0.36847285143255704,0.035802617541594375,0.0010446676016613308,False,a9a530a9c5fd50e08a8b5078713e830da4525123ecb6c8ee256557d6a6555531,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
agaci_ewa_variant_v1,2,2019-08-22,MJ1,d01a5ef742926ec49ea4b2500c77c9b68d1f468b49cc275e04e3c35f7429866b,none,260,73eec335c04b08cd6b96a0164b28aea69664c96ac326db478cb5c7f0be66ec47,True,interval_available,973.8294925901165,973.43939278184666,974.19777446850378,,0.043351981850161342,0.037682776533360149,0.20251051617222596,0.52391229618481816,False,0.20000000000000001,0.12083333333333156,0.07222222222222327,0.05555555555555567,0.063333333333333242,0.072222222222222215,0.12555555555555559,3.5895035161789526e-08,9.0260031075543746e-07,2.1789762582711703e-05,0.00030070457113060586,0.0019130382056588796,0.045722350051757815,0.95204117891352402,0.13530596015107454,0.0095339325327203402,0.0024376046976148941,0.00050927098598940593,0.00064817021875452892,0.0087571530528570887,0.84280790836098907,,-1,not_applicable,b4ffe2834cf96632af7a2ce3ecbd471d5b27f876ccc44f144f5276e30eee64fd,8ef2ae237c3ee6584f7867a3bda64ce98e7cefbdf1095e00bbafbb8d75ffc8a0,973.55923619374698,-0.27025639636951837,1,0,0,0.75838168665711692,0.75838168665711692,0.011984341190031956,0.06385382747567972,False,89cc02a7dc3ce5af95d978014554fb6646d0747b0b07293c489f96b439051fbb,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
agaci_ewa_variant_v1,2,2019-08-22,MJ3,d01a5ef742926ec49ea4b2500c77c9b68d1f468b49cc275e04e3c35f7429866b,none,260,c8fb037bf822d97fb0f37c9750b9bb957911f7841bb733c264c42d64be056678,True,interval_available,1235.5430084343855,1235.4035122643756,1235.6711905004731,,0.024489299061231196,0.044363406273882397,1.3105259752268736,0.024163119445265391,False,0.20000000000000001,0.173611111111109,0.15555555555555683,0.13888888888888903,0.14444444444444365,0.18333333333333235,0.27666666666666673,0.22555578440791199,0.11870176580105568,0.079249981717808879,0.026506704425757373,0.0026297166518655748,0.017960278745461487,0.52939576825013901,2.2210721699805063e-05,1.0562958077910994e-05,6.534783606491239e-06,1.2607480575289217e-06,2.7333159697985602e-07,0.0035669614748583692,0.99639219598210294,,-1,not_applicable,b4ffe2834cf96632af7a2ce3ecbd471d5b27f876ccc44f144f5276e30eee64fd,8ef2ae237c3ee6584f7867a3bda64ce98e7cefbdf1095e00bbafbb8d75ffc8a0,1235.6026885925521,0.059680158166656838,1,0,0,0.2676782360974812,0.2676782360974812,0.019917632817646337,0.0068501907921017834,False,31a3bba384647f95962802f4267c96a29ae7ff9dcd3658de406fde7d8465157d,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
agaci_ewa_variant_v1,2,2019-08-22,MJ9,d01a5ef742926ec49ea4b2500c77c9b68d1f468b49cc275e04e3c35f7429866b,none,82,5be562bce5f8d6185e9fa307a2b64f59c47ecad9dc48ed07f9c7216ba07cc01e,True,interval_available,358.66499691913725,358.52328836645995,358.81496106513885,,0.035598770853208721,0.0061937111001322404,0.95223832061279867,1.7971577569829196,False,0.20000000000000001,0.19083333333333313,0.18166666666666687,0.16333333333333341,0.15999999999999981,0.16444444444444445,0.21777777777777779,0.002543607186636225,0.0051877029167154256,0.010906636599189518,0.017560931348774581,0.065375420208533416,0.23367221903456298,0.66475348270558787,0.28125573490126249,0.20690937244375682,0.18391313759522762,0.12037161350431609,0.092256071887687155,0.064013057126609693,0.051281012541140134,,-1,not_applicable,b4ffe2834cf96632af7a2ce3ecbd471d5b27f876ccc44f144f5276e30eee64fd,8ef2ae237c3ee6584f7867a3bda64ce98e7cefbdf1095e00bbafbb8d75ffc8a0,358.59134999999998,-0.073646919137274836,1,0,0,0.29167269867889445,0.29167269867889445,0.0068061633540025925,0.022361106513886848,False,d566f3ece94a965fde89a813e33f74c3fed9f9e215fc93fa29f3832352fd9d8d,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
agaci_ewa_variant_v1,2,2019-08-23,ATU1,fdd95b8fb23b22b0f0719f07415c15ac452e2391ec1b007bcfe9f01cfa07a25f,none,35,ba9a0f097352d80bd0808137eb294f20e292e5ab3a9f49bf3d2b043021308870,False,abstain_rewarm,473.30581607718779,,,,0.012500000000000001,0.012500000000000001,1.945910149055313,1.945910149055313,False,0.20000000000000001,0.20000000000000001,0.20000000000000001,0.20000000000000001,0.20000000000000001,0.20000000000000001,0.20000000000000001,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,,-1,not_applicable,8ef2ae237c3ee6584f7867a3bda64ce98e7cefbdf1095e00bbafbb8d75ffc8a0,daf8777b0607f1b88900873598477e694d19a15188ea12a787512058333df445,473.34549236539431,0.039676288206521804,-1,-1,-1,,,,,False,ee3bd57ca08f66dde10e4d184e817f5e52fda07cbb82c645cf6c6699d7b72e2c,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
agaci_ewa_variant_v1,2,2019-08-23,ATU2,fdd95b8fb23b22b0f0719f07415c15ac452e2391ec1b007bcfe9f01cfa07a25f,none,30,0a0a55861984387719deab46ca900da103d169489c4c909bd59b11bbfa141ed8,False,abstain_rewarm,338.73450686910451,,,,0.012500000000000001,0.012500000000000001,1.945910149055313,1.945910149055313,False,0.20000000000000001,0.20000000000000001,0.20000000000000001,0.20000000000000001,0.20000000000000001,0.20000000000000001,0.20000000000000001,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,,-1,not_applicable,8ef2ae237c3ee6584f7867a3bda64ce98e7cefbdf1095e00bbafbb8d75ffc8a0,daf8777b0607f1b88900873598477e694d19a15188ea12a787512058333df445,338.74094000000002,0.0064331308955161148,-1,-1,-1,,,,,False,2ab7dae2d0dab931b3d01037f5dd0f7e410719e9cf82fce2d1d9f469d93144b9,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
agaci_ewa_variant_v1,2,2019-08-23,ATU3,fdd95b8fb23b22b0f0719f07415c15ac452e2391ec1b007bcfe9f01cfa07a25f,none,261,c2a874fe5746d37ac3e60c46fea683ab3d098aca834af9ffcae4bb47ca554fa5,True,interval_available,582.5780014908662,582.51459335185291,582.64112107293715,,0.044255953172142468,0.044335747234644576,0.034027639017287836,0.023249266984408153,False,0.20000000000000001,0.16277777777777569,0.13666666666666788,0.11777777777777769,0.1611111111111109,0.31222222222222185,0.42888888888888888,0.0024587816087989108,0.0012726548411624485,0.00034124187120151614,1.0661891685265437e-05,6.1683250497654395e-06,0.00043103597471199202,0.99547945548739003,0.0013827913232596905,0.00055885719018279915,7.8329891557917555e-05,2.8579456045710336e-06,5.7887738064288117e-06,0.00088245287630713042,0.99708892199928156,,-1,not_applicable,8ef2ae237c3ee6584f7867a3bda64ce98e7cefbdf1095e00bbafbb8d75ffc8a0,daf8777b0607f1b88900873598477e694d19a15188ea12a787512058333df445,582.62937999999997,0.051378509133769512,1,0,0,0.12652772108424415,0.12652772108424415,0.011478664814706009,0.001174107293718407,False,3bb8c7d064ca43fdf93e9d21790dedad039b34a3c1f92592714064af68cc6309,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
agaci_ewa_variant_v1,2,2019-08-23,ATU4,fdd95b8fb23b22b0f0719f07415c15ac452e2391ec1b007bcfe9f01cfa07a25f,none,159,662ae5b34e9861db90a821acc76eea7cc954a738e561f645083c0967bbfb2bd6,True,interval_available,289.65670393371505,289.61776703072456,289.69569292554081,,0.044436571172173617,0.04436155977248301,0.0021968861523613517,0.024596106208735813,False,0.20000000000000001,0.18999999999999895,0.18555555555555617,0.1933333333333338,0.20888888888888824,0.3255555555555551,0.5,0.00012571629041481692,1.3995631251411073e-05,3.6269260849549506e-06,2.5523171457503216e-06,3.9577341819975103e-07,6.3887434266339421e-05,0.99978982562741847,5.1780921453905856e-05,7.8905532358057313e-05,0.00010205216041958612,0.00012939785957596578,7.9670501977500014e-05,0.002936069118402173,0.99662212390581284,,-1,not_applicable,8ef2ae237c3ee6584f7867a3bda64ce98e7cefbdf1095e00bbafbb8d75ffc8a0,daf8777b0607f1b88900873598477e694d19a15188ea12a787512058333df445,289.61799000000002,-0.03871393371503018,1,0,0,0.077925894816246455,0.077925894816246455,2.2296927545539803e-05,0.0077702925540791036,False,352356713d786c931c1e590152f6e436afeaa27938f333bb2294d5c2d0c11398,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
agaci_ewa_variant_v1,2,2019-08-23,ATU5,fdd95b8fb23b22b0f0719f07415c15ac452e2391ec1b007bcfe9f01cfa07a25f,none,76,a9a530a9c5fd50e08a8b5078713e830da4525123ecb6c8ee256557d6a6555531,True,interval_available,627.16454188721912,626.97111314514711,627.33198985898855,,0.027430749149579665,0.04264107377730756,1.5400213452699172,0.30577293511423215,False,0.20000000000000001,0.20444444444444426,0.20888888888888896,0.2177777777777779,0.23555555555555535,0.27111111111111103,0.34222222222222226,0.046034655789648979,0.048894528616142054,0.052648878597071257,0.066105472147776401,0.10415593804993462,0.20817869679282283,0.47398183000660399,0.00039926355634143848,0.00049229537282349833,0.00063124024541254286,0.0014388983731713129,0.0068117718003180292,0.065480025309956086,0.92474650534197711,,-1,not_applicable,8ef2ae237c3ee6584f7867a3bda64ce98e7cefbdf1095e00bbafbb8d75ffc8a0,daf8777b0607f1b88900873598477e694d19a15188ea12a787512058333df445,627.323698534806,0.15915664758688308,1,0,0,0.36087671384143505,0.36087671384143505,0.035258538965888424,0.00082913241825508508,False,86ad793e6a521fd1b3a2aa16ae029300b3cc5f727c515835355d22b390e5eb8e,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
agaci_ewa_variant_v1,2,2019-08-23,MJ1,fdd95b8fb23b22b0f0719f07415c15ac452e2391ec1b007bcfe9f01cfa07a25f,none,261,89cc02a7dc3ce5af95d978014554fb6646d0747b0b07293c489f96b439051fbb,True,interval_available,973.82039741670826,973.43706339282539,974.18200208663268,,0.04340025767948992,0.037362558602502191,0.1956900474491558,0.53600308529878538,False,0.20000000000000001,0.12111111111110934,0.072777777777778829,0.056666666666666782,0.065555555555555464,0.076666666666666661,0.13444444444444448,3.2018057958238378e-08,9.2581355100409479e-07,2.1223479112673621e-05,0.0002882155085623921,0.0018296911761663754,0.043697838695512387,0.95416207330903713,0.14265157525918276,0.0095183762877442089,0.0024015414932214737,0.00050185707367718683,0.00063894940130408381,0.0086002940308504312,0.83568740645401995,,-1,not_applicable,8ef2ae237c3ee6584f7867a3bda64ce98e7cefbdf1095e00bbafbb8d75ffc8a0,daf8777b0607f1b88900873598477e694d19a15188ea12a787512058333df445,973.60701023391982,-0.21338718278843771,1,0,0,0.74493869380728484,0.74493869380728484,0.016994684109442916,0.057499185271285558,False,71e9534f2cf35603f789b1f6c5b08b88ec7c9e868ba50e0f0b87cb2a5fabc434,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
agaci_ewa_variant_v1,2,2019-08-23,MJ3,fdd95b8fb23b22b0f0719f07415c15ac452e2391ec1b007bcfe9f01cfa07a25f,none,261,31a3bba384647f95962802f4267c96a29ae7ff9dcd3658de406fde7d8465157d,True,interval_available,1235.6896758440587,1235.5528911502247,1235.8135077061643,,0.024766901488412853,0.044367564637315719,1.2996108087659366,0.023103430875032915,False,0.20000000000000001,0.17388888888888676,0.15611111111111239,0.14000000000000015,0.14666666666666586,0.18777777777777679,0.28555555555555562,0.22365128706380424,0.1165587708383319,0.077570214437757481,0.02586298316393433,0.0025854027029059549,0.017771763732505788,0.53599957806076026,2.1714311431894954e-05,1.0097405481093795e-05,6.1980088951378796e-06,1.1856173530098119e-06,2.5905300290620986e-07,0.0033825142982586696,0.99657803130557721,,-1,not_applicable,8ef2ae237c3ee6584f7867a3bda64ce98e7cefbdf1095e00bbafbb8d75ffc8a0,daf8777b0607f1b88900873598477e694d19a15188ea12a787512058333df445,1235.7733119301431,0.083636086084425187,1,0,0,0.26061655593957767,0.26061655593957767,0.022042077991841325,0.0040195776021164408,False,7602f2743718f0144fd403f3e3ca12ba4e22ac23cef60329ed634ab57a23cca4,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
agaci_ewa_variant_v1,2,2019-08-23,MJ9,fdd95b8fb23b22b0f0719f07415c15ac452e2391ec1b007bcfe9f01cfa07a25f,none,83,d566f3ece94a965fde89a813e33f74c3fed9f9e215fc93fa29f3832352fd9d8d,True,interval_available,358.6932267667097,358.57071987450274,358.84095540908203,,0.036458267647860143,0.0063617657696996444,0.90239850287486256,1.8018349704245438,False,0.20000000000000001,0.1911111111111109,0.18222222222222242,0.16444444444444453,0.16222222222222202,0.16888888888888889,0.22666666666666668,0.0026586461334631223,0.0052215597482502046,0.010807399875069922,0.0163620429952895,0.059249525974631984,0.20617215259767202,0.69952867267562324,0.28038992212996783,0.2059363778244131,0.18350292412759411,0.1189752243246547,0.091698002201115181,0.06411733545972273,0.055380213932532452,,-1,not_applicable,8ef2ae237c3ee6584f7867a3bda64ce98e7cefbdf1095e00bbafbb8d75ffc8a0,daf8777b0607f1b88900873598477e694d19a15188ea12a787512058333df445,358.62941999999998,-0.063806766709717522,1,0,0,0.27023553457928529,0.27023553457928529,0.0058700125497239243,0.0211535409082046,False,9b2b7232e15a15ec6ce750dc721ac9921555f6d907b4c6b2efc4042c994f60b0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
agaci_ewa_variant_v1,2,2019-08-24,ATU1,fff0719088728301fd5813c0ee0c829ab1f895f3315fdbc78708e9f4aa89f7ee,none,36,ee3bd57ca08f66dde10e4d184e817f5e52fda07cbb82c645cf6c6699d7b72e2c,False,abstain_rewarm,473.34682685741456,,,,0.012500000000000001,0.012500000000000001,1.945910149055313,1.945910149055313,False,0.20000000000000001,0.20000000000000001,0.20000000000000001,0.20000000000000001,0.20000000000000001,0.20000000000000001,0.20000000000000001,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,,-1,not_applicable,daf8777b0607f1b88900873598477e694d19a15188ea12a787512058333df445,88415959583ca5b0e04d4df6f1c96a0fcf140ae6f0affa41e5979148119f9e08,473.38481546443683,0.037988607022271026,-1,-1,-1,,,,,False,85ea7d45fdf1d7515e7cdecabcfa0ff53a6a95003a4f256c7d76cf28dfd37017,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
agaci_ewa_variant_v1,2,2019-08-24,ATU2,fff0719088728301fd5813c0ee0c829ab1f895f3315fdbc78708e9f4aa89f7ee,none,31,2ab7dae2d0dab931b3d01037f5dd0f7e410719e9cf82fce2d1d9f469d93144b9,False,abstain_rewarm,338.740957611564,,,,0.012500000000000001,0.012500000000000001,1.945910149055313,1.945910149055313,False,0.20000000000000001,0.20000000000000001,0.20000000000000001,0.20000000000000001,0.20000000000000001,0.20000000000000001,0.20000000000000001,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,,-1,not_applicable,daf8777b0607f1b88900873598477e694d19a15188ea12a787512058333df445,88415959583ca5b0e04d4df6f1c96a0fcf140ae6f0affa41e5979148119f9e08,338.74739,0.0064323884359964723,-1,-1,-1,,,,,False,8f066a3531ffabb932ef16f3c008c7a5e73ee202a4815fe46f3d7668ac01ee89,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
agaci_ewa_variant_v1,2,2019-08-24,ATU3,fff0719088728301fd5813c0ee0c829ab1f895f3315fdbc78708e9f4aa89f7ee,none,262,3bb8c7d064ca43fdf93e9d21790dedad039b34a3c1f92592714064af68cc6309,True,interval_available,582.62952655019183,582.57752302820597,582.68124111055829,,0.044274296085160265,0.044349567616748888,0.031234560691296299,0.020849898976989439,False,0.20000000000000001,0.16305555555555346,0.13722222222222344,0.11888888888888879,0.16333333333333311,0.31666666666666626,0.43777777777777777,0.0022287647773024315,0.001133422509202448,0.00029917351686230579,9.1293997615059756e-06,5.5661683139632119e-06,0.00041786445543279949,0.99590607917312446,0.0011948057439382911,0.00047077310629891044,6.4526928612152693e-05,2.2666680175993467e-06,4.9316457882647588e-06,0.00083537073610814199,0.99742732517123656,,-1,not_applicable,daf8777b0607f1b88900873598477e694d19a15188ea12a787512058333df445,88415959583ca5b0e04d4df6f1c96a0fcf140ae6f0affa41e5979148119f9e08,582.68100000000004,0.051473449808213445,1,0,0,0.10371808235231583,0.10371808235231583,0.010347697179406624,2.4111055824960198e-05,False,dfcfde74ef3d36ca7ddfe5b2e16a23627fcbe6a0eb05d6083b19f26d78200241,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
agaci_ewa_variant_v1,2,2019-08-24,ATU4,fff0719088728301fd5813c0ee0c829ab1f895f3315fdbc78708e9f4aa89f7ee,none,160,352356713d786c931c1e590152f6e436afeaa27938f333bb2294d5c2d0c11398,True,interval_available,289.61799315681139,289.579057879598,289.6569783039709,,0.044438173943230387,0.044363860177142354,0.0018365426511095864,0.024044925432952079,False,0.20000000000000001,0.19027777777777671,0.18611111111111173,0.19444444444444492,0.21111111111111044,0.32999999999999952,0.5,9.6359306943787109e-05,1.0138121660827995e-05,2.6105121737357373e-06,1.8645217277526972e-06,3.122348752431022e-07,6.1185354364735287e-05,0.99982752994825386,4.7828015910204168e-05,7.0730598440406491e-05,9.0868854425890498e-05,0.00011570732725982207,7.3439454094857947e-05,0.0029105693563997721,0.99669085639346899,,-1,not_applicable,daf8777b0607f1b88900873598477e694d19a15188ea12a787512058333df445,88415959583ca5b0e04d4df6f1c96a0fcf140ae6f0affa41e5979148119f9e08,289.57927999999998,-0.038713156811411409,1,0,0,0.077920424372905472,0.077920424372905472,2.221204019861034e-05,0.007769830397091935,False,f603b890a11b37b99ff3bf115bec572f616ade5084cf5474ca733c0976e6a414,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
agaci_ewa_variant_v1,2,2019-08-24,ATU5,fff0719088728301fd5813c0ee0c829ab1f895f3315fdbc78708e9f4aa89f7ee,none,77,86ad793e6a521fd1b3a2aa16ae029300b3cc5f727c515835355d22b390e5eb8e,True,interval_available,627.32750771161625,627.13880562639679,627.49118555561472,,0.028213137338494489,0.042955274710456043,1.4982982989831759,0.26315969016348184,False,0.20000000000000001,0.20472222222222203,0.20944444444444452,0.21888888888888902,0.23777777777777756,0.27555555555555544,0.35111111111111115,0.041194295606699759,0.043679228800026886,0.04952610634526023,0.061787048903851685,0.10273953785168269,0.20829363099766907,0.49278015149480969,0.00020942618284416334,0.00025670487678928567,0.00040666090977124129,0.00090570333918256528,0.0053816445261034617,0.055676483126465108,0.93716337703884423,,-1,not_applicable,daf8777b0607f1b88900873598477e694d19a15188ea12a787512058333df445,88415959583ca5b0e04d4df6f1c96a0fcf140ae6f0affa41e5979148119f9e08,627.48629321612032,0.15878550450406692,1,0,0,0.35237992921793193,0.35237992921793193,0.034748758972352793,0.00048923394944040395,False,e68bc546fd1b586f28b2a935513c4799fb3cb0ac40f182b0bf45b0bfb7cd1135,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
agaci_ewa_variant_v1,2,2019-08-24,MJ1,fff0719088728301fd5813c0ee0c829ab1f895f3315fdbc78708e9f4aa89f7ee,none,262,71e9534f2cf35603f789b1f6c5b08b88ec7c9e868ba50e0f0b87cb2a5fabc434,True,interval_available,973.82154897977728,973.43844722272217,974.18200597982752,,0.04346196874048134,0.037025068256487707,0.18681480978726167,0.5479745281539109,False,0.20000000000000001,0.12138888888888712,0.073333333333334388,0.057777777777777893,0.067777777777777687,0.081111111111111106,0.14333333333333337,3.9384876278946821e-08,9.4073692964976318e-07,2.0348212138447395e-05,0.00027155001963271506,0.0017209124938669033,0.041114771057868905,0.95687143809468711,0.15045729051096343,0.0094664102247068553,0.0023537272673056012,0.00049182520978747221,0.00062643792322959399,0.008402587997586277,0.82820172086642074,,-1,not_applicable,daf8777b0607f1b88900873598477e694d19a15188ea12a787512058333df445,88415959583ca5b0e04d4df6f1c96a0fcf140ae6f0affa41e5979148119f9e08,973.65519136516355,-0.16635761461373022,1,0,0,0.74355875710534747,0.74355875710534747,0.021674414244137099,0.052681461466397642,False,b174bfee2ab426e21b26dcb1d9ad13eebe69d42a9a7d97df69dc8ce2e17353a3,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
agaci_ewa_variant_v1,2,2019-08-24,MJ3,fff0719088728301fd5813c0ee0c829ab1f895f3315fdbc78708e9f4aa89f7ee,none,262,7602f2743718f0144fd403f3e3ca12ba4e22ac23cef60329ed634ab57a23cca4,True,interval_available,1235.8502579035046,1235.7176618674234,1235.9677306325632,,0.025059458955780965,0.044373314299463895,1.2883736088068438,0.021621460081789091,False,0.20000000000000001,0.17416666666666453,0.15666666666666795,0.14111111111111127,0.14888888888888807,0.19222222222222124,0.29444444444444451,0.22134707863104466,0.11443235012193326,0.075907089556004143,0.025235214911322981,0.002541279261030554,0.01761817346265317,0.54291881405601139,2.0625325858214083e-05,9.3268785732603912e-06,5.6569861952892061e-06,1.0679101175175421e-06,2.3542801742423689e-07,0.0031287062113249152,0.99683438125991353,,-1,not_applicable,daf8777b0607f1b88900873598477e694d19a15188ea12a787512058333df445,88415959583ca5b0e04d4df6f1c96a0fcf140ae6f0affa41e5979148119f9e08,1235.9451634702521,0.09490556674745676,1,0,0,0.2500687651397584,0.2500687651397584,0.022750160282862454,0.0022567162311133864,False,08a1656265706c8c9519f18f785d92715575604811fd3fa8df01b9e737527343,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
