method,fold,scope,group,planned_rows,interval_rows,availability_rate,abstention_rate,empirical_coverage,coverage_minus_target,absolute_coverage_gap,lower_miss_rate,upper_miss_rate,mean_interval_width_mm,median_interval_width_mm,p90_interval_width_mm,mean_interval_score_80_mm,mean_lower_pinball_loss,mean_upper_pinball_loss,rolling_30_date_coverage_max_abs_gap,longest_station_miss_streak,reset_count,crossing_count,artifact_status,formal_warning_output,independent_label_used,confirmatory_external_validation,vajont_used
agaci_ewa_variant_v1,3,spatial_block,O3,574,454,0.7909407665505227,0.2090592334494773,0.63436123348017626,-0.16563876651982379,0.16563876651982379,0.092511013215859028,0.27312775330396477,0.46741555674942437,0.13393297530058135,1.4877053643610338,0.58112541510703497,0.042528232717439676,0.015584308793263831,0.68333333333333335,27,0,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,1,overall,all,2296,1180,0.51393728222996515,0.48606271777003485,0.72118644067796611,-0.078813559322033933,0.078813559322033933,0.15338983050847457,0.12542372881355932,0.11189320613440283,0.089719191296239842,0.22782966928275528,0.15759186135419437,0.0072097346875453468,0.0085494514478740864,0.42444444444444446,36,9,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,1,station,ATU1,287,157,0.54703832752613235,0.45296167247386765,0.87261146496815289,0.07261146496815285,0.07261146496815285,0.076433121019108277,0.050955414012738856,0.21430793918495444,0.2172178099877442,0.35930630669110997,0.24616287800154241,0.01353372083793666,0.011082566962217578,0.19999999999999996,7,1,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,1,station,ATU2,287,152,0.52961672473867594,0.47038327526132406,0.96052631578947367,0.16052631578947363,0.16052631578947363,0.039473684210526314,0,0.12247152569717837,0.14385267495583776,0.1589987698377513,0.12266805551270914,0.0034061390843505694,0.0088606664669203441,0.19999999999999996,2,1,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,1,station,ATU3,287,147,0.51219512195121952,0.48780487804878048,0.75510204081632648,-0.044897959183673564,0.044897959183673564,0.14965986394557823,0.095238095238095233,0.08640464484457476,0.050388406391220997,0.16351061147736345,0.14914256329814604,0.0070149701103426098,0.0078992862194719946,0.40000000000000002,14,1,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,1,station,ATU4,287,147,0.51219512195121952,0.48780487804878048,0.51700680272108845,-0.28299319727891159,0.28299319727891159,0.23809523809523808,0.24489795918367346,0.038837506628737695,0.034500265955443865,0.083442628024556598,0.084695397658109559,0.0033843356591972715,0.0050852041066136834,0.56666666666666665,19,1,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,1,station,ATU5,287,155,0.54006968641114983,0.45993031358885017,0.88387096774193552,0.083870967741935476,0.083870967741935476,0.11612903225806452,0,0.19847218791450463,0.19548376711497895,0.30813357409817854,0.21611803556483314,0.0084257120372050066,0.013186091519278305,0.3666666666666667,17,1,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,1,station,MJ1,287,147,0.51219512195121952,0.48780487804878048,0.65306122448979587,-0.14693877551020418,0.14693877551020418,0.26530612244897961,0.081632653061224483,0.1146804066095499,0.098883524237294296,0.21408334877264679,0.20750922454230947,0.01030483084793658,0.010446091606294363,0.66666666666666674,23,1,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,1,station,MJ3,287,77,0.26829268292682928,0.73170731707317072,0.48051948051948051,-0.31948051948051953,0.31948051948051953,0.051948051948051951,0.46753246753246752,0.025750574706585389,0.015371518455594924,0.074229142799595138,0.046016511666818714,0.0019504318237236538,0.002651219342958218,0.80000000000000004,36,2,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,1,station,MJ9,287,198,0.68989547038327526,0.31010452961672474,0.56060606060606055,-0.23939393939393949,0.23939393939393949,0.22727272727272727,0.21212121212121213,0.059380633652779409,0.052414630981502341,0.096570456070026012,0.13507917643733411,0.0068953682826445976,0.0066125493610888148,0.46666666666666673,15,1,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,1,spatial_block,O1,861,422,0.49012775842044137,0.50987224157955868,0.5781990521327014,-0.22180094786729865,0.22180094786729865,0.20853080568720378,0.2132701421800948,0.072507534330002926,0.065158993308386925,0.13134270147793359,0.14405877805842818,0.0071807495380024388,0.0072251282678403774,0.51666666666666672,36,4,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,1,spatial_block,O2,861,449,0.521486643437863,0.478513356562137,0.72160356347438748,-0.078396436525612567,0.078396436525612567,0.16703786191536749,0.111358574610245,0.10951845299181548,0.082392131151095782,0.22170387784308332,0.15116364314725769,0.0063133258661228027,0.0088030384486029647,0.46666666666666673,19,3,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,1,spatial_block,O3,574,309,0.5383275261324042,0.4616724738675958,0.91585760517799353,0.11585760517799348,0.11585760517799348,0.058252427184466021,0.025889967637540454,0.16913274549517462,0.15184316204545212,0.29705074000696641,0.18541461580638818,0.0085518683248457673,0.0099895932557930479,0.19999999999999996,7,2,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,2,overall,all,2296,1266,0.55139372822299648,0.44860627177700352,0.62243285939968407,-0.17756714060031598,0.17756714060031598,0.21721958925750395,0.16034755134281201,0.065835534593657152,0.055829290852784652,0.12540707608195589,0.14678995003971249,0.0081894204243501047,0.0064895745796211416,0.37380952380952387,17,8,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,2,station,ATU1,287,86,0.29965156794425085,0.70034843205574915,0.54651162790697672,-0.25348837209302333,0.25348837209302333,0.33720930232558138,0.11627906976744186,0.075074006122020434,0.044503602325050906,0.15483366351406858,0.22806798521973903,0.012208419894324219,0.010598378627649686,0.3666666666666667,9,2,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,2,station,ATU2,287,161,0.56097560975609762,0.43902439024390238,0.7639751552795031,-0.03602484472049694,0.03602484472049694,0.11180124223602485,0.12422360248447205,0.025232535479147174,0.018925790213756954,0.049619465635544202,0.052283804113593693,0.0023622600586287877,0.0028661203527305815,0.53333333333333344,13,1,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,2,station,ATU3,287,217,0.75609756097560976,0.24390243902439024,0.58525345622119818,-0.21474654377880187,0.21474654377880187,0.12442396313364056,0.29032258064516131,0.08619777527974555,0.082925348284788925,0.11170193668704087,0.18673758434250989,0.010144420177121442,0.0085293382571295442,0.56666666666666665,13,0,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,2,station,ATU4,287,147,0.51219512195121952,0.48780487804878048,0.70068027210884354,-0.099319727891156506,0.099319727891156506,0.054421768707482991,0.24489795918367346,0.052289541293831218,0.058905456542674983,0.088297689619025732,0.071674730070721768,0.0032604535218789957,0.0039070194851931811,0.63333333333333341,17,1,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,2,station,ATU5,287,147,0.51219512195121952,0.48780487804878048,0.5374149659863946,-0.26258503401360545,0.26258503401360545,0.40136054421768708,0.061224489795918366,0.064507175523989602,0.060440776600103163,0.11475534087696815,0.15032334586058502,0.0092406538340374413,0.0057916807520210604,0.46666666666666673,8,1,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,2,station,MJ1,287,217,0.75609756097560976,0.24390243902439024,0.59447004608294929,-0.20552995391705076,0.20552995391705076,0.30875576036866359,0.096774193548387094,0.081092080837378872,0.061739917218687879,0.1840297151585446,0.19293906509023101,0.011460194672235066,0.0078337118367880331,0.53333333333333344,11,0,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,2,station,MJ3,287,214,0.74564459930313587,0.25435540069686413,0.62616822429906538,-0.17383177570093467,0.17383177570093467,0.24299065420560748,0.13084112149532709,0.079375241424137877,0.064685923387060029,0.14898750151246531,0.17662138534378288,0.010161535472549443,0.0075006030618288448,0.46666666666666673,11,1,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,2,station,MJ9,287,77,0.26829268292682928,0.73170731707317072,0.59740259740259738,-0.20259740259740266,0.20259740259740266,0.19480519480519481,0.20779220779220781,0.030800860292627817,0.027293358506710774,0.062876925668376771,0.064727415671603172,0.0030795517158500765,0.0033931898513102402,0.40000000000000002,8,2,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,2,spatial_block,O1,861,508,0.59001161440185834,0.40998838559814166,0.6082677165354331,-0.19173228346456694,0.19173228346456694,0.26377952755905509,0.12795275590551181,0.072745963482301307,0.044480139562153909,0.15447148853081671,0.16663142636784076,0.009642827395907572,0.0070203152408765054,0.40555555555555561,11,3,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,2,spatial_block,O2,861,511,0.5934959349593496,0.4065040650406504,0.6046966731898239,-0.19530332681017615,0.19530332681017615,0.18395303326810175,0.21135029354207435,0.070203590230771898,0.067823245787849373,0.11169820773159245,0.14316198231746916,0.0079041134241782177,0.0064120848075686987,0.47222222222222232,17,2,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,2,spatial_block,O3,574,247,0.43031358885017423,0.56968641114982577,0.68825910931174084,-0.11174089068825921,0.11174089068825921,0.19028340080971659,0.1214574898785425,0.042586245905410741,0.025141370012192965,0.084750409602577292,0.11348801291978194,0.0057904776532433913,0.0055583236387348033,0.4333333333333334,13,3,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,3,overall,all,2296,1187,0.51698606271777003,0.48301393728222997,0.4987363100252738,-0.30126368997472625,0.30126368997472625,0.14658803706823925,0.35467565290648695,0.056012159350561808,0.028373874301280466,0.14070809800819006,0.16337216569701546,0.0073191506829211302,0.0090180658867804186,0.6166666666666667,51,9,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,3,station,ATU1,287,217,0.75609756097560976,0.24390243902439024,0.48847926267281105,-0.31152073732718899,0.31152073732718899,0.19354838709677419,0.31797235023041476,0.094288489638039846,0.060848077484536134,0.22711135447218567,0.27701798424598428,0.013748757717151217,0.01395304070744721,0.80000000000000004,30,0,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,3,station,ATU2,287,217,0.75609756097560976,0.24390243902439024,0.54838709677419351,-0.25161290322580654,0.25161290322580654,0.11059907834101383,0.34101382488479265,0.054272590712084172,0.023377141859214134,0.19687581070400029,0.18934102497148783,0.007425213672798121,0.011508888824350661,0.76666666666666672,27,0,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,3,station,ATU3,287,88,0.30662020905923343,0.69337979094076663,0.70454545454545459,-0.095454545454545459,0.095454545454545459,0.068181818181818177,0.22727272727272727,0.030870946562119042,0.028547403405639216,0.049666246994434005,0.060601365320943561,0.0025378327294340221,0.0035223038026603341,0.30000000000000004,13,3,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,3,station,ATU4,287,147,0.51219512195121952,0.48780487804878048,0.55782312925170063,-0.24217687074829941,0.24217687074829941,0.081632653061224483,0.36054421768707484,0.065382585795714709,0.036436356879050891,0.17035892962843491,0.17351581024017035,0.0071284140772923986,0.010223166946724637,0.80000000000000004,47,1,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,3,station,ATU5,287,217,0.75609756097560976,0.24390243902439024,0.4838709677419355,-0.31612903225806455,0.31612903225806455,0.10599078341013825,0.41013824884792627,0.06594904948613052,0.041017805202272939,0.21472958092783756,0.17258165650875634,0.0078781933724995784,0.0093799722783760586,0.80000000000000004,30,0,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,3,station,MJ1,287,77,0.26829268292682928,0.73170731707317072,0.19480519480519481,-0.60519480519480529,0.60519480519480529,0.2857142857142857,0.51948051948051943,0.023552597249409085,0.022989509241824635,0.035478042554927924,0.081925890045767266,0.0038919419995524203,0.0043006470050243059,0.80000000000000004,40,2,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,3,station,MJ3,287,147,0.51219512195121952,0.48780487804878048,0.57823129251700678,-0.22176870748299327,0.22176870748299327,0.040816326530612242,0.38095238095238093,0.021366090584986362,0.014694041542497871,0.036952572616655743,0.062560326231772906,0.0023989268179071765,0.0038571058052701145,0.46666666666666673,7,1,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,3,station,MJ9,287,77,0.26829268292682928,0.73170731707317072,0.23376623376623376,-0.56623376623376631,0.56623376623376631,0.50649350649350644,0.25974025974025972,0.034486834558644111,0.03347625481023897,0.056660878548314031,0.11595104515094823,0.0059738205379986746,0.0056212839770961483,0.80000000000000004,51,2,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,3,spatial_block,O1,861,301,0.34959349593495936,0.65040650406504064,0.39202657807308972,-0.40797342192691033,0.40797342192691033,0.22259136212624583,0.38538205980066448,0.025281898887751134,0.023446797897804572,0.046088182469929961,0.081172398558862824,0.0036953686299793665,0.0044218712259069155,0.68333333333333335,51,5,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,3,spatial_block,O2,861,452,0.52497096399535426,0.47502903600464574,0.55088495575221241,-0.24911504424778763,0.24911504424778763,0.090707964601769914,0.3584070796460177,0.058935458291873584,0.035190287410927112,0.16334299162861043,0.1510839905220093,0.0065946329897889049,0.0085137660624120259,0.76666666666666672,47,4,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
spci_qrf_v1,3,spatial_block,O3,574,434,0.75609756097560976,0.24390243902439024,0.51843317972350234,-0.28156682027649771,0.28156682027649771,0.15207373271889402,0.3294930875576037,0.074280540175061999,0.027966655014495245,0.20947264306653324,0.23317950460873607,0.010586985694974672,0.012730964765898937,0.66666666666666674,30,0,0,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
