control_method,challenger_method,fold,scope,group,planned_rows,control_interval_rows,challenger_interval_rows,common_interval_rows,control_availability_rate,challenger_availability_rate,availability_rate_difference,comparison_status,artifact_status,formal_warning_output,independent_label_used,confirmatory_external_validation,vajont_used,support,control_empirical_coverage,challenger_empirical_coverage,coverage_difference,control_absolute_coverage_gap,challenger_absolute_coverage_gap,absolute_coverage_gap_difference,control_mean_interval_width_mm,challenger_mean_interval_width_mm,mean_interval_width_difference_mm,control_mean_interval_score_80_mm,challenger_mean_interval_score_80_mm,mean_interval_score_difference_mm,control_mean_total_pinball_loss,challenger_mean_total_pinball_loss,mean_total_pinball_loss_difference
aci_v1_control,spci_qrf_v1,3,station,ATU4,287,167,147,147,0.58188153310104529,0.51219512195121952,-0.069686411149825767,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.60544217687074831,0.55782312925170063,-0.047619047619047672,0.19455782312925174,0.24217687074829941,0.047619047619047672,0.37982821852351989,0.065382585795714709,-0.31444563272780518,1.1250256681079616,0.17351581024017035,-0.95150985786779119,0.11250256681079615,0.017351581024017036,-0.095150985786779108
aci_v1_control,spci_qrf_v1,3,station,ATU5,287,227,217,217,0.7909407665505227,0.75609756097560976,-0.034843205574912939,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,3,station,ATU5,287,227,217,217,0.7909407665505227,0.75609756097560976,-0.034843205574912939,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.63133640552995396,0.4838709677419355,-0.14746543778801846,0.16866359447004609,0.31612903225806455,0.14746543778801846,0.48842860703610541,0.06594904948613052,-0.4224795575499749,0.70874871551037433,0.17258165650875634,-0.53616705900161798,0.070874871551037444,0.017258165650875637,-0.053616705900161807
aci_v1_control,spci_qrf_v1,3,station,MJ1,287,107,77,77,0.37282229965156793,0.26829268292682928,-0.10452961672473865,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,3,station,MJ1,287,107,77,77,0.37282229965156793,0.26829268292682928,-0.10452961672473865,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.48051948051948051,0.19480519480519481,-0.2857142857142857,0.31948051948051953,0.60519480519480529,0.28571428571428575,0.33467763390553779,0.023552597249409085,-0.31112503665612867,0.58072259017578365,0.081925890045767266,-0.49879670013001637,0.058072259017578357,0.0081925890045767263,-0.049879670013001629
aci_v1_control,spci_qrf_v1,3,station,MJ3,287,167,147,147,0.58188153310104529,0.51219512195121952,-0.069686411149825767,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,3,station,MJ3,287,167,147,147,0.58188153310104529,0.51219512195121952,-0.069686411149825767,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.56462585034013602,0.57823129251700678,0.013605442176870763,0.23537414965986403,0.22176870748299327,-0.013605442176870763,0.26015450754705538,0.021366090584986362,-0.23878841696206901,0.39445706344143028,0.062560326231772906,-0.3318967372096574,0.039445706344143031,0.0062560326231772909,-0.033189673720965741
aci_v1_control,spci_qrf_v1,3,station,MJ9,287,107,77,77,0.37282229965156793,0.26829268292682928,-0.10452961672473865,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,3,station,MJ9,287,107,77,77,0.37282229965156793,0.26829268292682928,-0.10452961672473865,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.68831168831168832,0.23376623376623376,-0.45454545454545459,0.11168831168831173,0.56623376623376631,0.45454545454545459,0.25342238952335222,0.034486834558644111,-0.21893555496470812,0.49614771807839647,0.11595104515094823,-0.38019667292744824,0.049614771807839658,0.011595104515094823,-0.038019667292744835
aci_v1_control,spci_qrf_v1,3,spatial_block,O1,861,381,301,301,0.4425087108013937,0.34959349593495936,-0.092915214866434337,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,3,spatial_block,O1,861,381,301,301,0.4425087108013937,0.34959349593495936,-0.092915214866434337,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.57475083056478404,0.39202657807308972,-0.18272425249169433,0.225249169435216,0.40797342192691033,0.18272425249169433,0.27749639340013843,0.025281898887751134,-0.25221449451238731,0.46812027262944222,0.081172398558862824,-0.3869478740705794,0.046812027262944228,0.008117239855886282,-0.038694787407057944
aci_v1_control,spci_qrf_v1,3,spatial_block,O2,861,492,452,452,0.5714285714285714,0.52497096399535426,-0.046457607433217141,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,3,spatial_block,O2,861,492,452,452,0.5714285714285714,0.52497096399535426,-0.046457607433217141,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.62831858407079644,0.55088495575221241,-0.077433628318584025,0.17168141592920361,0.24911504424778763,0.077433628318584025,0.36983545904789944,0.058935458291873584,-0.31090000075602586,0.77171151585985853,0.1510839905220093,-0.62062752533784926,0.077171151585985864,0.015108399052200931,-0.062062752533784932
aci_v1_control,spci_qrf_v1,3,spatial_block,O3,574,454,434,434,0.7909407665505227,0.75609756097560976,-0.034843205574912939,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,3,spatial_block,O3,574,454,434,434,0.7909407665505227,0.75609756097560976,-0.034843205574912939,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.63133640552995396,0.51843317972350234,-0.11290322580645162,0.16866359447004609,0.28156682027649771,0.11290322580645162,0.53368768259438792,0.074280540175061999,-0.4594071424193259,0.85086020527173856,0.23317950460873607,-0.61768070066300251,0.085086020527173858,0.023317950460873607,-0.061768070066300251
