fold,date,block_O1_severity,standardized_block_O1_severity,block_O2_severity,standardized_block_O2_severity,block_O3_severity,standardized_block_O3_severity,future_displacement_rate_mm_per_day,future_velocity_q90_mm_per_day,site_severity,auto_state_level,auto_state_color,target_end_date,label_status,boundary_version,artifact_kind,artifact_status,case,formal_warning_output
1,2018-08-29,2.06940918164,2.70873779135,0.10534281746,-0.000216859304803,0.0935101215893,-0.116709530822,0.0645203663973,0.077494033268,0.86393713374,3,orange,2018-09-05,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-08-30,2.10447993684,2.75916192153,0.108128792257,0.00199196830219,0.107200626113,-0.101079944365,0.0661422683624,0.0802081276188,0.886691315157,3,orange,2018-09-06,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-08-31,2.14011609905,2.81039898421,0.111156431339,0.00439239661824,0.122003306526,-0.0841806567677,0.068317318953,0.0826024900132,0.910203574687,3,orange,2018-09-07,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-01,2.17618146705,2.86225315161,0.114501606939,0.00704458005707,0.138112194976,-0.065790153751,0.0710405466043,0.0847865818464,0.934502525971,3,orange,2018-09-08,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-02,2.20043572222,2.89712550361,0.118015573955,0.00983058780008,0.154603136368,-0.0469634849613,0.0739817898273,0.0868451307223,0.953330868816,3,orange,2018-09-09,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-03,2.12806562912,2.79307302527,0.114327675376,0.00690668044712,0.154028323749,-0.0476197123134,0.0768130639431,0.0887933295386,0.917453331135,3,orange,2018-09-10,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-04,2.05280883554,2.68487009851,0.110554192543,0.00391491861688,0.152348967655,-0.049536927359,0.0795350832375,0.0906322894065,0.879749363255,3,orange,2018-09-11,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-05,1.97592510476,2.57432798935,0.106639606564,0.000811284803277,0.150302542573,-0.0518732019426,0.0821472921548,0.0923635658816,0.841088690736,3,orange,2018-09-12,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-06,1.89693508321,2.46075749145,0.102310184524,-0.00262124693988,0.15190464798,-0.0500441791377,0.0846494526,0.0939822700749,0.802697355123,3,orange,2018-09-13,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-07,1.81568687216,2.34394020743,0.0985312777977,-0.00561730904029,0.162644895846,-0.0377827148301,0.0870424375888,0.0954922908753,0.766846727852,3,orange,2018-09-14,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-08,1.73218321283,2.22388007855,0.0952937278391,-0.00818416274498,0.177907704772,-0.0203581274984,0.0893252947402,0.0970118409528,0.73177926277,3,orange,2018-09-15,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-09,1.64720177382,2.10169522342,0.0941086376969,-0.00912374763509,0.19376861072,-0.00225073048082,0.091498658975,0.098556380142,0.696773581767,2,yellow,2018-09-16,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-10,1.55980577786,1.97603875972,0.095310850682,-0.00817058709881,0.208986114887,0.0151221352606,0.093562450928,0.100115984254,0.660996769294,2,yellow,2018-09-17,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-11,1.46967742145,1.84645375504,0.096136641122,-0.00751586878486,0.223084666168,0.0312175629915,0.095516353139,0.101609890507,0.623385149748,2,yellow,2018-09-18,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-12,1.37839218689,1.71520541079,0.0968137860593,-0.00697900232311,0.237551990497,0.0477339956766,0.097360524338,0.103034742407,0.585320134716,2,yellow,2018-09-19,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-13,1.28469549352,1.58048991245,0.0974821169112,-0.00644912400615,0.250533351318,0.0625539974471,0.0990952026204,0.104348355358,0.545531595298,2,yellow,2018-09-20,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-14,1.18826060035,1.44183747741,0.0982942010964,-0.00580527253642,0.263324854149,0.0771572503107,0.100719753065,0.105552507138,0.504396485063,2,yellow,2018-09-21,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-15,1.09064588571,1.30148871529,0.0991910273596,-0.00509423429892,0.275009176497,0.0904965049749,0.102234969324,0.106643864415,0.462296995322,2,yellow,2018-09-22,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-16,0.990616315337,1.15766791504,0.100179987235,-0.00431014900192,0.286503232744,0.103618544819,0.10364029584,0.107701649409,0.418992103618,2,yellow,2018-09-23,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-17,0.890240250732,1.01334893131,0.100677183846,-0.003915952471,0.29715937824,0.115783994751,0.104936050075,0.108781417678,0.375072324532,1,blue,2018-09-24,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-18,0.787943880181,0.866268964646,0.100973823261,-0.00368076537214,0.307148140115,0.12718753485,0.106122073298,0.109901613664,0.329925244708,1,blue,2018-09-25,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-19,0.684116686599,0.716988006886,0.101965368206,-0.00289463053381,0.31740879032,0.138901472725,0.107198444874,0.111116792925,0.284331616359,1,blue,2018-09-26,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-20,0.593506801014,0.586710667819,0.10268233846,-0.00232618903444,0.327297137431,0.150190375615,0.108165561628,0.112437177682,0.2448582848,1,blue,2018-09-27,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-21,0.561773402496,0.541084931821,0.102937151933,-0.0021241631457,0.337452098835,0.161783655246,0.109022233085,0.113764825513,0.23358147464,1,blue,2018-09-28,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-22,0.559576008892,0.537925556994,0.104126819012,-0.00118094948427,0.346781778048,0.172434762195,0.109769967181,0.115144485864,0.236393123235,1,blue,2018-09-29,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-23,0.555430968116,0.531965888475,0.105889862921,0.000216859304803,0.365174785241,0.193432899673,0.110407494074,0.116545658329,0.241871882484,1,blue,2018-09-30,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-24,0.549166506552,0.522958953106,0.110382736751,0.00377898189296,0.390256597441,0.222067224402,0.110935448686,0.117840875281,0.249601719801,1,blue,2018-10-01,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-25,0.54105326264,0.511293870194,0.32980357226,0.177744230838,0.433732797475,0.271701262802,0.111781153213,0.119260504034,0.320246454611,1,blue,2018-10-02,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-26,0.830577095814,0.927566270704,0.867130647979,0.60375773259,0.537103798535,0.389713421911,0.113336377373,0.121391537121,0.640345808402,2,yellow,2018-10-03,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-27,1.21710682431,1.48331208336,1.15151798689,0.829230915646,0.635867368096,0.502465566765,0.115548070221,0.124411924171,0.938336188589,3,orange,2018-10-04,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-28,1.2032556449,1.46339709522,1.17445294436,0.847414629037,0.653435410924,0.522521894403,0.118362942721,0.128382813121,0.944444539553,3,orange,2018-10-05,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-29,1.19790662941,1.45570637251,1.1978512511,0.865965703497,0.671960961242,0.543671348015,0.121726832817,0.132838870637,0.955114474676,3,orange,2018-10-06,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-09-30,1.20080816677,1.45987815315,1.22154249761,0.884749031827,0.690746717834,0.565117862735,0.125586927662,0.137001295636,0.969915015903,3,orange,2018-10-07,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-01,1.20740309953,1.46936023434,1.24391366228,0.902485748685,0.70892180574,0.585867215492,0.129889462026,0.140676798448,0.985904399506,3,orange,2018-10-08,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-02,1.21093794213,1.47444257039,1.26013470174,0.915346410528,0.708989173966,0.58594412555,0.134153665945,0.143869672552,0.991911035488,3,orange,2018-10-09,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-03,1.12906168792,1.35672229668,1.19054932484,0.860176456471,0.684741560378,0.558262152818,0.137934321933,0.14657939555,0.925053635324,3,orange,2018-10-10,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-04,1.04346132903,1.23364756916,1.12054672307,0.804675710534,0.65843571663,0.528230428387,0.141230874434,0.14880474522,0.855517902694,3,orange,2018-10-11,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-05,0.957290328366,1.10975238268,1.04704474153,0.746400522188,0.62988752523,0.49563875692,0.1440441171,0.150546832673,0.78393055393,3,orange,2018-10-12,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-06,0.868992216452,0.98279887214,0.970494448349,0.685708515529,0.599464404915,0.460906597239,0.146373097548,0.151833880132,0.709804661636,2,yellow,2018-10-13,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-07,0.779582609905,0.854247273682,0.892698314365,0.624028758527,0.567064753465,0.42391795649,0.148218609431,0.152750026835,0.6340646629,2,yellow,2018-10-14,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-08,0.688434011431,0.723195382465,0.812014365465,0.560059431167,0.533026579979,0.385058718367,0.149580652747,0.153367816121,0.556104510666,2,yellow,2018-10-15,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-09,0.596488680662,0.590997963222,0.728553986463,0.493888843599,0.497217868076,0.344178168084,0.150458989402,0.15379869377,0.476354991635,2,yellow,2018-10-16,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-10,0.503275487803,0.456977633617,0.644100313634,0.426930734612,0.460185884497,0.3019010856,0.150853063841,0.154041326449,0.395269817943,1,blue,2018-10-17,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-11,0.450353551826,0.380887381953,0.557123120865,0.357971882288,0.421569300747,0.257814964937,0.150763828443,0.154066380824,0.33222474306,1,blue,2018-10-18,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-12,0.431302424078,0.353495997301,0.469911728013,0.288827347162,0.382556937993,0.213277008322,0.150190727654,0.153865856896,0.285200117595,1,blue,2018-10-19,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-13,0.415300064706,0.33048807952,0.394128931052,0.228743840924,0.353353543115,0.179937332324,0.149134158299,0.153349396066,0.246389750923,1,blue,2018-10-20,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-14,0.397306164212,0.304616758077,0.327669333941,0.176052124892,0.329250490462,0.152420395702,0.147593882283,0.152430490267,0.211029759557,1,blue,2018-10-21,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-15,0.377317981399,0.275878091729,0.261760006598,0.123796683824,0.303377749283,0.122883117188,0.14556950278,0.151186324288,0.174185964247,1,blue,2018-10-22,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-16,0.355342726191,0.24428244678,0.22486331735,0.0945435743117,0.275755819244,0.0913488999578,0.143061178521,0.14958789813,0.14339164035,1,blue,2018-10-23,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-17,0.331380698478,0.209830254408,0.212022780946,0.0843631048645,0.246381655229,0.0578142675955,0.140070179346,0.147582211792,0.117335875623,1,blue,2018-10-24,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-18,0.30542236103,0.172507802144,0.200632890991,0.0753327635254,0.215246529948,0.0222692567039,0.13659452113,0.145169487497,0.0900366074577,1,blue,2018-10-25,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-19,0.277473853096,0.132323916897,0.18677201854,0.0643433325493,0.190240638306,-0.00627839430924,0.132635235617,0.142337726526,0.0634629517125,1,blue,2018-10-26,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-20,0.247543183234,0.0892901132344,0.170422499392,0.0513808070805,0.172834082622,-0.0261503622486,0.128192481538,0.139018028743,0.0381735193554,1,blue,2018-10-27,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-21,0.215632346825,0.0434092600808,0.15158942021,0.03644922002,0.156300776136,-0.0450253965962,0.123265782702,0.135222769782,0.0116110278349,1,blue,2018-10-28,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-22,0.181753322394,-0.00530142004485,0.130295361488,0.0195664740491,0.137714921625,-0.0662436957058,0.117855853396,0.130954727421,-0.0173262139005,0,green,2018-10-29,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-23,0.145897529398,-0.0568542641037,0.10650815811,0.000707067430724,0.117070428834,-0.0898122124375,0.111962217429,0.126208346103,-0.0486531363702,0,green,2018-10-30,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-24,0.10806568164,-0.111248245798,0.0802466279762,-0.0201140802821,0.0943581623801,-0.115741376081,0.105584239879,0.120986181385,-0.0823679007203,0,green,2018-10-31,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-25,0.0699705743087,-0.166020737592,0.0515102995536,-0.0428973429391,0.0695994381553,-0.144006851626,0.0987228731289,0.115287069265,-0.117641644052,0,green,2018-11-01,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-26,0.0323242401867,-0.220147990964,0.0216547350833,-0.0665679788358,0.0438574590919,-0.173394847272,0.0918224618696,0.10910257438,-0.153370272357,0,green,2018-11-02,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-27,-0.00493937422799,-0.273724976506,-0.00778176039642,-0.0899063607735,0.0182868087523,-0.202587247708,0.0853844121013,0.102435261723,-0.188739528329,0,green,2018-11-03,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-28,-0.0417906779468,-0.326709148803,-0.0366210320939,-0.112771240805,-0.00691546547806,-0.231359096349,0.0794945538809,0.0952842424044,-0.223613161986,0,green,2018-11-04,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-29,-0.0780142728044,-0.378790812068,-0.0646774896966,-0.135015475816,-0.031558814579,-0.259492855385,0.0742380029795,0.0876482942024,-0.257766381089,0,green,2018-11-05,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-30,-0.113397858753,-0.429664724933,-0.0917281870454,-0.156462305546,-0.055472372977,-0.286793458355,0.0697006688193,0.0795280837836,-0.290973496278,0,green,2018-11-06,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-10-31,-0.13928215748,-0.466880725594,-0.112187019409,-0.172682852045,-0.0747889838747,-0.30884601599,0.0665240163778,0.0729155255212,-0.316136531209,0,green,2018-11-07,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-11-01,-0.156732754087,-0.491970894027,-0.121744026667,-0.180260013726,-0.0864359426116,-0.322142614974,0.0640760979341,0.0692945531568,-0.331457840909,0,green,2018-11-08,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-11-02,-0.170705667908,-0.512060909812,-0.126371704734,-0.18392901428,-0.0944362791682,-0.331276095166,0.0619938750437,0.0669717416142,-0.342422006419,0,green,2018-11-09,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-11-03,-0.183954092419,-0.531109267296,-0.13080784095,-0.187446153112,-0.102091507796,-0.340015587379,0.0600116923986,0.0647488115866,-0.352857002595,0,green,2018-11-10,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-11-04,-0.19647802762,-0.549115966477,-0.135036936501,-0.190799142169,-0.109414625226,-0.348375929162,0.0581300261892,0.062626429741,-0.362763679269,0,green,2018-11-11,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-11-05,-0.20827747351,-0.566081007356,-0.139074460542,-0.19400024599,-0.11639831687,-0.356348769911,0.0563484795902,0.060603373855,-0.372143341086,0,green,2018-11-12,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-11-06,-0.219352430091,-0.582004389936,-0.142906331958,-0.197038300527,-0.123043807063,-0.363935507371,0.0546669732365,0.0586815328174,-0.380992732611,0,green,2018-11-13,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-11-07,-0.229702897363,-0.596886114216,-0.146539359293,-0.199918703854,-0.129335462056,-0.371118293476,0.053086380144,0.0568609066281,-0.389307703849,0,green,2018-11-14,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-11-08,-0.239328875324,-0.610726180192,-0.149980932287,-0.202647314842,-0.13529459774,-0.377921463236,0.0516057479316,0.0551391619542,-0.397098319423,0,green,2018-11-15,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-11-09,-0.24804640273,-0.623260091546,-0.153221291298,-0.205216395671,-0.140908625495,-0.384330645017,0.0502253146948,0.0535186321286,-0.404269044078,0,green,2018-11-16,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-11-10,-0.255282561219,-0.633664116085,-0.156261206002,-0.20762655657,-0.146187496925,-0.390357199939,0.0489452391634,0.0519976504847,-0.410549290865,0,green,2018-11-17,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-11-11,-0.261065979892,-0.641979416237,-0.15910591291,-0.209881949246,-0.151130395809,-0.396000196171,0.0477656800679,0.0505791511581,-0.415953853884,0,green,2018-11-18,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-11-12,-0.266107857887,-0.649228541924,-0.161752598779,-0.211980343253,-0.155716822476,-0.401236230533,0.0466861612177,0.0492718398798,-0.42081503857,0,green,2018-11-19,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-11-13,-0.270409563989,-0.655413461161,-0.164189051039,-0.213912055995,-0.159976411978,-0.406099135496,0.0457073175334,0.0480719298225,-0.425141550884,0,green,2018-11-20,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-11-14,-0.273986780771,-0.660556722082,-0.166435198171,-0.215692887538,-0.163891301663,-0.410568518395,0.0448284347293,0.0469715679469,-0.428939376005,0,green,2018-11-21,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-11-15,-0.275580458828,-0.662848085053,-0.168491262968,-0.21732301452,-0.167458854514,-0.414641368713,0.0440500683609,0.0459714209199,-0.431604156095,0,green,2018-11-22,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-11-16,-0.271413449896,-0.656856831096,-0.170332971246,-0.218783191436,-0.17068738969,-0.418327183913,0.043371900968,0.0450735998525,-0.431322402148,0,green,2018-11-23,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-11-17,-0.262430041052,-0.643940639972,-0.171988088111,-0.220095431529,-0.173577315303,-0.421626429908,0.0427941706458,0.0442737714112,-0.428554167136,0,green,2018-11-24,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-11-18,-0.249347247371,-0.625130423655,-0.173440886006,-0.221247265387,-0.176137358623,-0.424549070074,0.0423161631085,0.0435743800407,-0.423642253038,0,green,2018-11-25,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-11-19,-0.227223266295,-0.593320943205,-0.173946901917,-0.221648454197,-0.177977372343,-0.426649697809,0.0419391481976,0.0429765368519,-0.413873031737,0,green,2018-11-26,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-11-20,-0.200136866735,-0.554376582589,-0.173508483402,-0.221300859193,-0.179289384991,-0.428147539987,0.0416620941667,0.0425289297649,-0.401274993923,0,green,2018-11-27,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-11-21,-0.171554956436,-0.513282002288,-0.173267215069,-0.221109572411,-0.180412184818,-0.429429369808,0.0414853978415,0.0422467538293,-0.387940314836,0,green,2018-11-28,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-11-22,-0.142493659295,-0.47149816781,-0.171223022087,-0.219488857859,-0.180132102661,-0.429109617657,0.0414089798569,0.0421089902118,-0.373365547775,0,green,2018-11-29,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
