fold,date,station,actual,p10,p50,p90,interval_status,interval_level,interval_color,interval_reason,interval_mapping_basis,interval_mu,interval_sigma,interval_z,velocity_mm_per_day,velocity_status,acceleration_mm_per_day_squared,acceleration_status,comparator_v0_mm_per_day,tangent_angle_degree,target_end_date,future_displacement_rate_mm_per_day,future_velocity_q90_mm_per_day,future_acceleration_q90_mm_per_day_squared,label_status,standardized_future_displacement_rate_mm_per_day,standardized_future_velocity_q90_mm_per_day,standardized_future_acceleration_q90_mm_per_day_squared,severity,auto_state_level,auto_state_color,boundary_version,artifact_kind,artifact_status,case,formal_warning_output
1,2018-05-18,MJ1,906.441094471,906.006309349,906.482343431,907.219681081,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,906.482343431,0.473400074751,-0.087133404983,0.577857677733,valid,-0.00751041707679,valid,0.277793969981,64.3249739735,2018-05-25,0.537776548725,0.564000442615,0,valid,0.712904638257,0.727497222551,-0.110444389112,0.443319157232,0,green,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-18,MJ3,1193.03408721,1193.34381283,1193.92082785,1194.92043467,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,1193.92082785,0.615123031905,-1.44156630177,-0.00161767232998,valid,0.000540335160167,valid,0.508958112156,-0.182108277323,2018-05-25,0.00186848991172,0.00446803553737,0.00124690668094,valid,-0.466881882293,-0.407571271352,0.559604158243,-0.104949665134,0,green,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-18,MJ9,331.9005,331.75734507,331.984385234,332.313079132,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,331.984385234,0.216821060986,-0.386886925156,0.18254,valid,-0.00538,valid,0.103383166641,60.4745640565,2018-05-25,0.150367142857,0.17199,0,valid,0.268021767988,0.24463022984,-0.0070821529727,0.168523281618,0,green,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-19,ATU1,429.272538306,429.470229929,430.632166538,432.596462402,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,430.632166538,1.21970757021,-1.11471656493,0.385016426985,valid,-0.0024060658987,valid,1.45749892556,14.7973763147,2018-05-26,0.375735024235,0.381229579369,0,valid,1.09865776214,0.996725712228,0,0.698461158123,1,blue,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-19,ATU2,310.24918,310.587099501,311.828119977,314.042732666,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,311.828119977,1.34822409001,-1.1711257708,0.46525,valid,-0.00373999999999,valid,1.15246180399,21.9839797818,2018-05-26,0.426324285714,0.45486,0,valid,4.01944535641,3.50947567476,-0.00274951883351,2.50872383745,2,yellow,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-19,ATU3,514.83543,514.988277053,517.068219862,520.48674511,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,517.068219862,2.14524133141,-1.04081057436,0.78201,valid,-0.00348999999994,valid,1.75867837307,23.9726946169,2018-05-26,0.744732857143,0.772148,0,valid,2.39713667573,2.09134412058,-3.1601622716e-11,1.49616026543,1,blue,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-19,ATU4,264.36005,264.380089826,265.696810071,267.774845111,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,265.696810071,1.32447242987,-1.0092773851,0.4079,valid,-9.0000000057e-05,valid,1.02070105311,21.7829980934,2018-05-26,0.386974285714,0.403988,0,valid,3.57298306025,3.59474350498,-0.00295094060491,2.38825854154,2,yellow,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-19,ATU5,537.778668805,537.853816091,539.496213075,542.351401305,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,539.496213075,1.75474433859,-0.978800291427,0.895927417056,valid,0.00278307618566,valid,1.83120120352,26.0705005398,2018-05-26,0.893622750545,0.897808178027,0.000991480018342,valid,2.50047607702,2.2308398843,0.119789933685,1.61703529833,1,blue,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-19,MJ1,907.01060511,906.595364228,907.072705476,907.81329626,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,907.072705476,0.475179287519,-0.130688285597,0.569510638931,valid,-0.00834703880196,valid,0.277793969981,63.9979623958,2018-05-26,0.526083023023,0.554314809053,0,valid,0.688445332835,0.707877319046,-0.110444389112,0.42862608759,0,green,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-19,MJ3,1193.03312028,1193.3803539,1193.96145167,1194.96981429,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,1193.96145167,0.620132024289,-1.49698992744,-0.000966935368979,valid,0.000650736961006,valid,0.508958112156,-0.108852276301,2018-05-26,0.00296083407229,0.00582534401838,0.00135730848101,valid,-0.451272653527,-0.391586316906,0.622194881484,-0.0735546963166,0,green,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-19,MJ9,332.07678,331.941914548,332.169287611,332.499270346,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,332.169287611,0.217453785498,-0.425412743497,0.17628,valid,-0.00626000000005,valid,0.103383166641,59.6095991081,2018-05-26,0.14054,0.164306,0,valid,0.205263181903,0.19723747876,-0.0070821529727,0.13180616923,0,green,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-20,ATU1,429.655177238,430.097609095,431.255882042,433.318101187,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,431.255882042,1.25648320115,-1.27395639042,0.382638932823,valid,-0.00237749416135,valid,1.45749892556,14.7099759423,2018-05-27,0.373471817022,0.378897799987,0,valid,1.08952666208,0.98783966467,0,0.69245544225,1,blue,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-20,ATU2,310.70869,311.199181104,312.444892561,314.701357953,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,312.444892561,1.36638322703,-1.27065564506,0.45951,valid,-0.00574000000006,valid,1.15246180399,21.73817709,2018-05-27,0.412604285714,0.445928,0,valid,3.86748994308,3.42787844461,-0.00274951883351,2.43087295629,2,yellow,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-20,ATU3,515.612,515.93022544,518.019591059,521.493086531,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,518.019591059,2.17036443772,-1.10930266691,0.77657,valid,-0.00544000000002,valid,1.75867837307,23.8245528003,2018-05-27,0.731528571429,0.763608,0,valid,2.34569701354,2.06290522923,-3.1601622716e-11,1.46953408091,1,blue,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-20,ATU4,264.76615,264.87220777,266.192862858,268.305547113,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,266.192862858,1.33952609841,-1.06508776495,0.4061,valid,-0.0018,valid,1.02070105311,21.6958187006,2018-05-27,0.378312857143,0.399442,0,valid,3.48080833419,3.5481443896,-0.00295094060491,2.3420005944,2,yellow,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-20,ATU5,538.676259551,538.892203041,540.547628959,543.444931674,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,540.547628959,1.77625868428,-1.05354553597,0.897590745637,valid,0.001663328581,valid,1.83120120352,26.1124771271,2018-05-27,0.890807088708,0.897788626637,0.000217432390627,valid,2.4908961563,2.23078055023,-0.0403437380385,1.56044432283,1,blue,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-20,MJ1,907.570932088,907.176523492,907.655982489,908.400866924,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,907.655982489,0.477680711774,-0.178048638932,0.560326978405,valid,-0.00918366052679,valid,0.277793969981,63.6291111204,2018-05-27,0.513552875595,0.543792553766,0,valid,0.662236068775,0.686562695478,-0.110444389112,0.412784791714,0,green,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-20,MJ3,1193.03291448,1193.41950616,1194.00895009,1195.02915508,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,1194.00895009,0.628008632035,-1.55417547099,-0.000205796609862,valid,0.000761138759117,valid,0.508958112156,-0.0231674793248,2018-05-27,0.00416358003326,0.00729305429977,0.00146771028139,valid,-0.434085820358,-0.374301165951,0.684785604905,-0.0412004604678,0,green,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-20,MJ9,332.24591,332.120119302,332.348029704,332.679605598,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,332.348029704,0.218285004905,-0.467827390961,0.16913,valid,-0.00714999999997,valid,0.103383166641,58.5640355447,2018-05-27,0.12982,0.155726,0,valid,0.136802587343,0.144318451656,-0.0070821529727,0.0913462953422,0,green,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-21,ATU1,430.035467249,430.86007342,432.017815888,434.249033836,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,432.017815888,1.32221154722,-1.49926737803,0.380290010399,valid,-0.00234892242435,valid,1.45749892556,14.623557109,2018-05-28,0.371237181546,0.376594592341,0,valid,1.0805108371,0.979062499546,0,0.686524445547,1,blue,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-21,ATU2,311.16045,311.812020702,313.073459388,315.395539866,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,313.073459388,1.39811913857,-1.36827351458,0.45176,valid,-0.00774999999993,valid,1.15246180399,21.4049627893,2018-05-28,0.396892857143,0.435002,0,valid,3.69347852744,3.32806526317,-0.00274951883351,2.33959809059,2,yellow,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-21,ATU3,516.3812,516.867976487,518.984523199,522.531758653,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,518.984523199,2.20973905271,-1.17811340492,0.7692,valid,-0.00736999999992,valid,1.75867837307,23.6233126732,2018-05-28,0.71638,0.753124,0,valid,2.2866830378,2.0279926605,-3.1601622716e-11,1.43822523276,1,blue,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-21,ATU4,265.16873,265.360322789,266.696110861,268.853727718,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,266.696110861,1.3629608401,-1.12063444227,0.40258,valid,-0.00351999999998,valid,1.02070105311,21.5250293473,2018-05-28,0.367937142857,0.393186,0,valid,3.3703902185,3.48401679044,-0.00295094060491,2.28381868945,2,yellow,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-21,ATU5,539.574393878,539.944032282,541.622182025,544.576620447,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,541.622182025,1.80741608417,-1.13299210164,0.898134326613,valid,0.000543580976568,valid,1.83120120352,26.126188676,2018-05-28,0.886871679267,0.896540611446,0,valid,2.47750644097,2.22699310507,-0.0853257854166,1.53972458688,1,blue,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-21,MJ1,908.121238784,907.749612355,908.232688547,908.983176042,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,908.232688547,0.48127801775,-0.231570440525,0.550306696152,valid,-0.0100202822523,valid,0.277793969981,63.2154262721,2018-05-28,0.500186106443,0.532433676754,0,valid,0.634276846079,0.663553351848,-0.110444389112,0.395795269605,0,green,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-21,MJ3,1193.03358022,1193.46543297,1194.06675961,1195.09583795,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,1194.06675961,0.636106659414,-1.62422349938,0.000665743949867,valid,0.000871540559729,valid,0.508958112156,0.0749458470112,2018-05-28,0.00547672779443,0.00887116638141,0.00157811208164,valid,-0.415321382787,-0.355715818487,0.747376328248,-0.00788695767499,0,green,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-21,MJ9,332.407,332.290647698,332.519718542,332.853723991,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,332.519718542,0.219685651319,-0.513090140482,0.16109,valid,-0.00803999999999,valid,0.103383166641,57.3087596643,2018-05-28,0.118208571429,0.146252,0,valid,0.0626491075217,0.0858854839655,-0.0070821529727,0.0471508128382,0,green,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-22,ATU1,430.413436909,431.700940335,432.860181621,435.275167877,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,432.860181621,1.39449398882,-1.75457530244,0.377969659712,valid,-0.0023203506874,valid,1.45749892556,14.5381226172,2018-05-29,0.369031117806,0.374319956433,0,valid,1.07161028719,0.970394216856,0,0.680668168015,1,blue,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-22,ATU2,311.60249,312.423356284,313.707911564,316.080063162,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,313.707911564,1.42667351179,-1.47575569819,0.44204,valid,-0.00972000000007,valid,1.15246180399,20.9848915952,2018-05-29,0.379185714286,0.422084,0,valid,3.4973636432,3.2100544012,-0.00274951883351,2.23488950852,2,yellow,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-22,ATU3,517.14108,517.781789072,519.9218908,523.522302491,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,519.9218908,2.23967594685,-1.24161301299,0.75988,valid,-0.00932000000012,valid,1.75867837307,23.3679394276,2018-05-29,0.69929,0.740694,0,valid,2.220105879,1.98659975424,-3.1601622716e-11,1.40223521107,1,blue,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-22,ATU4,265.56608,265.826869065,267.176727719,269.362642399,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,267.176727719,1.37949098152,-1.16756669021,0.39735,valid,-0.00522999999998,valid,1.02070105311,21.2705284341,2018-05-29,0.355847142857,0.385208,0,valid,3.24172871319,3.40223770059,-0.00295094060491,2.21367182439,2,yellow,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-22,ATU5,540.471952038,541.001938702,542.695016916,545.689885572,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,542.695016916,1.82901442403,-1.21544414794,0.897558159986,valid,-0.000576166627638,valid,1.83120120352,26.1116550687,2018-05-29,0.881816522221,0.894172848651,0,valid,2.46030693105,2.21980747801,-0.0853257854166,1.53159620788,1,blue,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-22,MJ1,908.660688577,908.31000026,908.794471786,909.547068926,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,908.794471786,0.482645494266,-0.277187316169,0.539449792175,valid,-0.0108569039771,valid,0.277793969981,62.7534359295,2018-05-29,0.485982715565,0.520238178016,0,valid,0.604567664747,0.638849288155,-0.110444389112,0.377657521263,0,green,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-22,MJ3,1193.03522791,1193.51044662,1194.11215754,1195.14377431,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,1194.11215754,0.637246962389,-1.68997216118,0.00164768631203,valid,0.000981942362159,valid,0.508958112156,0.185487055968,2018-05-29,0.00690027735556,0.0105596802628,0.00168851388139,valid,-0.394979340818,-0.33583027452,0.809967051309,0.0263858119901,0,green,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-22,MJ9,332.55915,332.450875327,332.680777568,333.015593916,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,332.680777568,0.220326397155,-0.552033570979,0.15215,valid,-0.00894,valid,0.103383166641,55.8046026882,2018-05-29,0.105705714286,0.135894,0,valid,-0.017197257562,0.0220002528766,-0.0070821529727,-0.000759719219384,0,green,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-23,ATU1,430.789114789,432.516217655,433.660728797,436.213531251,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,433.660728797,1.44251632629,-1.99069775156,0.375677880761,valid,-0.00229177895045,valid,1.45749892556,14.4536752178,2018-05-30,0.366853625804,0.372073892262,0,valid,1.06282501236,0.961834816599,0,0.674886609655,1,blue,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-23,ATU2,312.0328,313.018032177,314.32151012,316.71044217,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,314.32151012,1.44060317274,-1.58871656183,0.43031,valid,-0.0117299999999,valid,1.15246180399,20.4747925186,2018-05-30,0.359485714286,0.407168,0,valid,3.27917693455,3.07379104641,-0.00274951883351,2.11673948738,2,yellow,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-23,ATU3,517.8897,518.669913127,520.818884138,524.43943458,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,520.818884138,2.25099350497,-1.30128502455,0.74862,valid,-0.01126,valid,1.75867837307,23.0580924323,2018-05-30,0.680255714286,0.726326,0,valid,2.14595440664,1.93875315109,-3.1601622716e-11,1.3615691859,1,blue,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-23,ATU4,265.95649,266.276011201,267.629090456,269.82367829,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,267.629090456,1.38413135991,-1.20841164649,0.39041,valid,-0.00694000000004,valid,1.02070105311,20.9314533026,2018-05-30,0.34204,0.375518,0,valid,3.09479341262,3.3029096258,-0.00295094060491,2.1315840326,2,yellow,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-23,ATU5,541.367814283,542.05050008,543.747413132,546.753850667,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,543.747413132,1.83502422336,-1.29676699556,0.895862245753,valid,-0.00169591423219,valid,1.83120120352,26.0688552313,2018-05-30,0.875641617572,0.890685338252,0,valid,2.43929762651,2.20922366904,-0.0853257854166,1.52106517004,1,blue,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-23,MJ1,909.188444843,908.857750718,909.341868929,910.09319547,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,909.341868929,0.482011919716,-0.318299360452,0.527756266473,valid,-0.0116935257024,valid,0.277793969981,62.2391203516,2018-05-30,0.470942702963,0.507206057554,0,valid,0.573108524777,0.6124505044,-0.110444389112,0.358371546689,0,green,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-23,MJ3,1193.03796794,1193.54765159,1194.14605772,1195.17615237,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,1194.14605772,0.635363729809,-1.74402428475,0.00274003047207,valid,0.00109234416004,valid,0.508958112156,0.30845498156,2018-05-30,0.00843422871698,0.0123585959448,0.00179891568196,valid,-0.373059694447,-0.314644534042,0.872557774833,0.0616178487814,0,green,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-23,MJ9,332.70147,332.601409749,332.831608533,333.165752287,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,332.831608533,0.2201796799,-0.591056057141,0.14232,valid,-0.00983000000002,valid,0.103383166641,54.0048396273,2018-05-30,0.0923114285714,0.124638,0,valid,-0.102736507908,-0.0474235896738,-0.0070821529727,-0.052414083518,0,green,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-24,ATU1,431.162529463,433.403518324,434.512386593,437.214143485,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,434.512386593,1.48672512247,-2.25317853305,0.373414673548,valid,-0.00226320721316,valid,1.45749892556,14.3702176113,2018-05-31,0.364704705539,0.369856399828,0,valid,1.05415501262,0.953384298776,0,0.669179770464,1,blue,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-24,ATU2,312.4494,313.658315406,314.960969605,317.384601375,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,314.960969605,1.45381997139,-1.72756576095,0.4166,valid,-0.01371,valid,1.15246180399,19.8742662254,2018-05-31,0.337791428571,0.390254,0,valid,3.0389025794,2.91927519881,-0.00274951883351,1.98514275312,2,yellow,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-24,ATU3,518.62511,519.602425962,521.758769962,525.424617395,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,521.758769962,2.27154283198,-1.37952933049,0.73541,valid,-0.01321,valid,1.75867837307,22.692760077,2018-05-31,0.65928,0.710016,0,valid,2.06423975123,1.88443953073,-3.1601622716e-11,1.31622642731,1,blue,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-24,ATU4,266.33823,266.74865678,268.107720544,270.325883112,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,268.107720544,1.39566397428,-1.26784854857,0.38174,valid,-0.00866999999994,valid,1.02070105311,20.5056887581,2018-05-31,0.326521428571,0.36411,0,valid,2.92964512806,3.18597106263,-0.00295094060491,2.03755508336,2,yellow,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-24,ATU5,542.260860867,543.144665944,544.832702557,547.871894132,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,544.832702557,1.84434013032,-1.39445086485,0.893046583917,valid,-0.00281566183662,valid,1.83120120352,25.9977271642,2018-05-31,0.868346965317,0.886078080248,0,valid,2.41447852738,2.19524167816,-0.0853257854166,1.50813147337,1,blue,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-24,MJ1,909.703670962,909.399424889,909.883517863,910.638368767,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,909.883517863,0.483377112809,-0.372063336458,0.515226119046,valid,-0.0125301474272,valid,0.277793969981,61.6678283305,2018-05-31,0.455066068635,0.493337315367,0,valid,0.539899426171,0.584357000582,-0.110444389112,0.33793734588,0,green,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-24,MJ3,1193.04191072,1193.58476657,1194.18174931,1195.21640892,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,1194.18174931,0.636589421113,-1.79053963836,0.00394277643295,valid,0.00120274596088,valid,0.508958112156,0.443847784178,2018-05-31,0.0100785818784,0.0142679134264,0.00190931748166,valid,-0.349562443677,-0.292158597062,0.935148497867,0.0978091523763,0,green,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-24,MJ9,332.83308,332.742752736,332.97454534,333.310675802,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,332.97454534,0.221576632367,-0.638448823776,0.13161,valid,-0.01071,valid,0.103383166641,51.8494200205,2018-05-31,0.0780242857143,0.11249,0,valid,-0.193977766729,-0.122349037373,-0.0070821529727,-0.107802985692,0,green,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
