origin,arm,seed,horizon,point,physics_teacher,residual_teacher,correction_mean_mm,required_residual_mean_mm
1168,GRU_LOCAL,ensemble,97,ATU5,1168,1168,-11.147077052671374,-3.602176904879737
1168,GRU_LOCAL,ensemble,97,MJ3,1168,1168,-9.9563082003793681,1.571389257763314
1168,GRU_LOCAL,ensemble,97,MJ1,1168,1168,-10.284849480955154,-4.8268184211630887
1168,GRU_GRAPH,0,97,ATU1,792,792,-33.935214632852684,-2.6105454332132707
1168,GRU_GRAPH,0,97,ATU5,792,792,-36.414070703810367,-3.602176904879737
1168,GRU_GRAPH,0,97,MJ3,792,792,-52.511344161787022,1.571389257763314
1168,GRU_GRAPH,0,97,MJ1,792,792,-40.908429740280269,-4.8268184211630887
1168,GRU_GRAPH,0,97,ATU1,792,1168,-10.174530836787442,-2.6105454332132707
1168,GRU_GRAPH,0,97,ATU5,792,1168,-13.288550859251471,-3.602176904879737
1168,GRU_GRAPH,0,97,MJ3,792,1168,-20.145451102236684,1.571389257763314
1168,GRU_GRAPH,0,97,MJ1,792,1168,-16.72539022799657,-4.8268184211630887
1168,GRU_GRAPH,0,97,ATU1,1168,792,-34.532693191455664,-2.6105454332132707
1168,GRU_GRAPH,0,97,ATU5,1168,792,-40.887934261189692,-3.602176904879737
1168,GRU_GRAPH,0,97,MJ3,1168,792,-42.814151897886319,1.571389257763314
1168,GRU_GRAPH,0,97,MJ1,1168,792,-31.992513823379415,-4.8268184211630887
1168,GRU_GRAPH,0,97,ATU1,1168,1168,-8.7660564271628481,-2.6105454332132707
1168,GRU_GRAPH,0,97,ATU5,1168,1168,-13.863242161857217,-3.602176904879737
1168,GRU_GRAPH,0,97,MJ3,1168,1168,-8.829512451954276,1.571389257763314
1168,GRU_GRAPH,0,97,MJ1,1168,1168,-8.6030079510013415,-4.8268184211630887
1168,GRU_GRAPH,1,97,ATU1,792,792,-35.840625900262573,-2.6105454332132707
1168,GRU_GRAPH,1,97,ATU5,792,792,-35.623633138733759,-3.602176904879737
1168,GRU_GRAPH,1,97,MJ3,792,792,-56.562833081754022,1.571389257763314
1168,GRU_GRAPH,1,97,MJ1,792,792,-45.31835908747199,-4.8268184211630887
1168,GRU_GRAPH,1,97,ATU1,792,1168,-9.4179499424495887,-2.6105454332132707
1168,GRU_GRAPH,1,97,ATU5,792,1168,-11.914777313137801,-3.602176904879737
1168,GRU_GRAPH,1,97,MJ3,792,1168,-16.438398831840953,1.571389257763314
1168,GRU_GRAPH,1,97,MJ1,792,1168,-14.972966361730512,-4.8268184211630887
1168,GRU_GRAPH,1,97,ATU1,1168,792,-35.352748773570667,-2.6105454332132707
1168,GRU_GRAPH,1,97,ATU5,1168,792,-37.491842700567879,-3.602176904879737
1168,GRU_GRAPH,1,97,MJ3,1168,792,-47.377547431287667,1.571389257763314
1168,GRU_GRAPH,1,97,MJ1,1168,792,-36.256072843221339,-4.8268184211630887
1168,GRU_GRAPH,1,97,ATU1,1168,1168,-6.2307563286345777,-2.6105454332132707
1168,GRU_GRAPH,1,97,ATU5,1168,1168,-6.1916606404103387,-3.602176904879737
1168,GRU_GRAPH,1,97,MJ3,1168,1168,-7.676787177302967,1.571389257763314
1168,GRU_GRAPH,1,97,MJ1,1168,1168,-8.1246583758230742,-4.8268184211630887
1168,GRU_GRAPH,2,97,ATU1,792,792,-36.390802675815095,-2.6105454332132707
1168,GRU_GRAPH,2,97,ATU5,792,792,-38.63392413378596,-3.602176904879737
1168,GRU_GRAPH,2,97,MJ3,792,792,-59.33389418141504,1.571389257763314
1168,GRU_GRAPH,2,97,MJ1,792,792,-48.581413030452765,-4.8268184211630887
1168,GRU_GRAPH,2,97,ATU1,792,1168,-14.18655715169603,-2.6105454332132707
1168,GRU_GRAPH,2,97,ATU5,792,1168,-17.240358873773442,-3.602176904879737
1168,GRU_GRAPH,2,97,MJ3,792,1168,-25.886129942015263,1.571389257763314
1168,GRU_GRAPH,2,97,MJ1,792,1168,-25.03600897504981,-4.8268184211630887
1168,GRU_GRAPH,2,97,ATU1,1168,792,-34.781135992132114,-2.6105454332132707
1168,GRU_GRAPH,2,97,ATU5,1168,792,-38.793551387313904,-3.602176904879737
1168,GRU_GRAPH,2,97,MJ3,1168,792,-48.856934222664876,1.571389257763314
1168,GRU_GRAPH,2,97,MJ1,1168,792,-37.860223088720289,-4.8268184211630887
1168,GRU_GRAPH,2,97,ATU1,1168,1168,-10.388743515714083,-2.6105454332132707
1168,GRU_GRAPH,2,97,ATU5,1168,1168,-14.120491257919413,-3.602176904879737
1168,GRU_GRAPH,2,97,MJ3,1168,1168,-13.182013586857702,1.571389257763314
1168,GRU_GRAPH,2,97,MJ1,1168,1168,-13.843620158705709,-4.8268184211630887
1168,GRU_GRAPH,ensemble,97,ATU1,792,792,-35.388881069643453,-2.6105454332132707
1168,GRU_GRAPH,ensemble,97,ATU5,792,792,-36.890542658776702,-3.602176904879737
1168,GRU_GRAPH,ensemble,97,MJ3,792,792,-56.136023808318697,1.571389257763314
1168,GRU_GRAPH,ensemble,97,MJ1,792,792,-44.936067286068337,-4.8268184211630887
1168,GRU_GRAPH,ensemble,97,ATU1,792,1168,-11.259679310311023,-2.6105454332132707
1168,GRU_GRAPH,ensemble,97,ATU5,792,1168,-14.147895682054239,-3.602176904879737
1168,GRU_GRAPH,ensemble,97,MJ3,792,1168,-20.823326625364302,1.571389257763314
1168,GRU_GRAPH,ensemble,97,MJ1,792,1168,-18.911455188258962,-4.8268184211630887
1168,GRU_GRAPH,ensemble,97,ATU1,1168,792,-34.888859319052813,-2.6105454332132707
1168,GRU_GRAPH,ensemble,97,ATU5,1168,792,-39.057776116357154,-3.602176904879737
1168,GRU_GRAPH,ensemble,97,MJ3,1168,792,-46.349544517279625,1.571389257763314
1168,GRU_GRAPH,ensemble,97,MJ1,1168,792,-35.369603251773675,-4.8268184211630887
1168,GRU_GRAPH,ensemble,97,ATU1,1168,1168,-8.4618520905038377,-2.6105454332132707
1168,GRU_GRAPH,ensemble,97,ATU5,1168,1168,-11.391798020062323,-3.602176904879737
1168,GRU_GRAPH,ensemble,97,MJ3,1168,1168,-9.8961044053716467,1.571389257763314
1168,GRU_GRAPH,ensemble,97,MJ1,1168,1168,-10.19042882851004,-4.8268184211630887
1168,COND_ATTN,0,97,ATU1,792,792,-28.318436607133751,-2.6105454332132707
1168,COND_ATTN,0,97,ATU5,792,792,-34.846400500666043,-3.602176904879737
1168,COND_ATTN,0,97,MJ3,792,792,-49.09510741297224,1.571389257763314
1168,COND_ATTN,0,97,MJ1,792,792,-38.462096726779819,-4.8268184211630887
1168,COND_ATTN,0,97,ATU1,792,1168,-25.709327882223288,-2.6105454332132707
1168,COND_ATTN,0,97,ATU5,792,1168,-30.264364000394615,-3.602176904879737
1168,COND_ATTN,0,97,MJ3,792,1168,-45.52381604903681,1.571389257763314
1168,COND_ATTN,0,97,MJ1,792,1168,-35.586819701802987,-4.8268184211630887
1168,COND_ATTN,0,97,ATU1,1168,792,-15.969978826212781,-2.6105454332132707
1168,COND_ATTN,0,97,ATU5,1168,792,-6.6482806045098197,-3.602176904879737
1168,COND_ATTN,0,97,MJ3,1168,792,-40.616473976902554,1.571389257763314
1168,COND_ATTN,0,97,MJ1,1168,792,-35.654045961328407,-4.8268184211630887
1168,COND_ATTN,0,97,ATU1,1168,1168,-8.1649808370586765,-2.6105454332132707
1168,COND_ATTN,0,97,ATU5,1168,1168,8.3607683003595579,-3.602176904879737
1168,COND_ATTN,0,97,MJ3,1168,1168,-37.67193183807553,1.571389257763314
1168,COND_ATTN,0,97,MJ1,1168,1168,-31.987555349924939,-4.8268184211630887
1168,COND_ATTN,1,97,ATU1,792,792,-28.976791965182553,-2.6105454332132707
1168,COND_ATTN,1,97,ATU5,792,792,-39.505789020916588,-3.602176904879737
1168,COND_ATTN,1,97,MJ3,792,792,-38.03704895071607,1.571389257763314
1168,COND_ATTN,1,97,MJ1,792,792,-30.759815667992932,-4.8268184211630887
1168,COND_ATTN,1,97,ATU1,792,1168,-27.352846527324708,-2.6105454332132707
1168,COND_ATTN,1,97,ATU5,792,1168,-33.43160475454107,-3.602176904879737
1168,COND_ATTN,1,97,MJ3,792,1168,-28.452273138015464,1.571389257763314
1168,COND_ATTN,1,97,MJ1,792,1168,-28.778083300710804,-4.8268184211630887
1168,COND_ATTN,1,97,ATU1,1168,792,-23.723949444881505,-2.6105454332132707
1168,COND_ATTN,1,97,ATU5,1168,792,-32.522266111450911,-3.602176904879737
1168,COND_ATTN,1,97,MJ3,1168,792,-23.701838197335764,1.571389257763314
1168,COND_ATTN,1,97,MJ1,1168,792,-23.140146182166195,-4.8268184211630887
1168,COND_ATTN,1,97,ATU1,1168,1168,-19.568106283267227,-2.6105454332132707
1168,COND_ATTN,1,97,ATU5,1168,1168,-20.422799689611853,-3.602176904879737
1168,COND_ATTN,1,97,MJ3,1168,1168,-6.9325176447669268,1.571389257763314
1168,COND_ATTN,1,97,MJ1,1168,1168,-18.887315014794353,-4.8268184211630887
1168,COND_ATTN,2,97,ATU1,792,792,-32.776751477192064,-2.6105454332132707
1168,COND_ATTN,2,97,ATU5,792,792,-42.422199445725454,-3.602176904879737
1168,COND_ATTN,2,97,MJ3,792,792,-32.779491890568544,1.571389257763314
1168,COND_ATTN,2,97,MJ1,792,792,-31.475391383824391,-4.8268184211630887
1168,COND_ATTN,2,97,ATU1,792,1168,-29.551615280337398,-2.6105454332132707
1168,COND_ATTN,2,97,ATU5,792,1168,-38.914221186769375,-3.602176904879737
1168,COND_ATTN,2,97,MJ3,792,1168,-24.432163266270948,1.571389257763314
1168,COND_ATTN,2,97,MJ1,792,1168,-26.622886505431264,-4.8268184211630887
1168,COND_ATTN,2,97,ATU1,1168,792,-20.299871964049512,-2.6105454332132707
1168,COND_ATTN,2,97,ATU5,1168,792,-12.006649097387474,-3.602176904879737
1168,COND_ATTN,2,97,MJ3,1168,792,-18.873903056991495,1.571389257763314
1168,COND_ATTN,2,97,MJ1,1168,792,-28.092507611323921,-4.8268184211630887
1168,COND_ATTN,2,97,ATU1,1168,1168,-13.868171593339227,-2.6105454332132707
1168,COND_ATTN,2,97,ATU5,1168,1168,-3.1225841877830054,-3.602176904879737
1168,COND_ATTN,2,97,MJ3,1168,1168,-8.7834306549069634,1.571389257763314
1168,COND_ATTN,2,97,MJ1,1168,1168,-21.472500998499456,-4.8268184211630887
1168,COND_ATTN,ensemble,97,ATU1,792,792,-30.023993349836122,-2.6105454332132707
1168,COND_ATTN,ensemble,97,ATU5,792,792,-38.92479632243603,-3.602176904879737
1168,COND_ATTN,ensemble,97,MJ3,792,792,-39.970549418085618,1.571389257763314
1168,COND_ATTN,ensemble,97,MJ1,792,792,-33.565767926199051,-4.8268184211630887
1168,COND_ATTN,ensemble,97,ATU1,792,1168,-27.537929896628466,-2.6105454332132707
1168,COND_ATTN,ensemble,97,ATU5,792,1168,-34.203396647235024,-3.602176904879737
1168,COND_ATTN,ensemble,97,MJ3,792,1168,-32.802750817774402,1.571389257763314
1168,COND_ATTN,ensemble,97,MJ1,792,1168,-30.329263169315016,-4.8268184211630887
1168,COND_ATTN,ensemble,97,ATU1,1168,792,-19.997933411714598,-2.6105454332132707
1168,COND_ATTN,ensemble,97,ATU5,1168,792,-17.059065271116065,-3.602176904879737
1168,COND_ATTN,ensemble,97,MJ3,1168,792,-27.730738410409938,1.571389257763314
1168,COND_ATTN,ensemble,97,MJ1,1168,792,-28.962233251606175,-4.8268184211630887
1168,COND_ATTN,ensemble,97,ATU1,1168,1168,-13.86708623788838,-2.6105454332132707
1168,COND_ATTN,ensemble,97,ATU5,1168,1168,-5.0615385256784338,-3.602176904879737
1168,COND_ATTN,ensemble,97,MJ3,1168,1168,-17.795960045916477,1.571389257763314
1168,COND_ATTN,ensemble,97,MJ1,1168,1168,-24.115790454406252,-4.8268184211630887
