origin,arm,seed,variant,point,mae,rmse,bias
612,GRU_GRAPH,ensemble,ANCHOR_ONLY,MJ1,25.665325194035599,30.3367720282519,22.672377126876203
612,GRU_GRAPH,ensemble,SHAPE_ONLY,ATU1,6.4680930792317852,9.2804714048899406,2.864199846511589
612,GRU_GRAPH,ensemble,SHAPE_ONLY,ATU5,7.0610069926559982,10.272364028475137,4.073575301646037
612,GRU_GRAPH,ensemble,SHAPE_ONLY,MJ3,76.844187785072748,88.388739209408129,76.844187785072748
612,GRU_GRAPH,ensemble,SHAPE_ONLY,MJ1,25.963343079528606,30.350849079134406,22.644966212352116
612,GRU_GRAPH,ensemble,ANCHORED_SHAPE,ATU1,6.4686466230877215,9.283109462642491,2.8727360754478819
612,GRU_GRAPH,ensemble,ANCHORED_SHAPE,ATU5,7.0611839721948888,10.272670970243384,4.0743492569429689
612,GRU_GRAPH,ensemble,ANCHORED_SHAPE,MJ3,76.837248638371378,88.382706458877692,76.837248638371378
612,GRU_GRAPH,ensemble,ANCHORED_SHAPE,MJ1,25.961328493610971,30.348468574932575,22.641775543844727
612,GRU_GRAPH,ensemble,ORIGINAL,ATU1,8.058216599588258,11.240280355583376,6.9584763947210959
