origin,arm,seed,point,initial_residual_mm,first_predicted_correction_mm,first_actual_residual_mm,initial_reference_bias_mm,original_mse_mm2,reference_bias_energy_mm2,shape_error_energy_mm2,cross_term_mm2,actual_residual_change_mean_mm,predicted_shape_mean_mm
972,GRU_GRAPH,ensemble,ATU5,-48.658411535979667,-21.743211436683168,-48.768814584210304,26.915200099296499,713.85438676625085,724.42799638517022,33.91383059363762,-44.487440212557111,-16.810277394996838,-17.636714502067054
972,GRU_GRAPH,ensemble,MJ3,-4.7647315740448448,-7.9878799306200108,-4.6729043565774191,-3.223148356575166,2282.0425165714287,10.388685328493192,2515.3336849648713,-243.67985372193561,-52.751797738412264,-14.950271596304502
972,GRU_GRAPH,ensemble,MJ1,-27.140724849198932,-15.191368956829365,-27.111028184322663,11.949355892369567,2255.9462210936854,142.78710624250729,1439.8920768042665,673.26703804691192,-38.649972116331568,-10.478284700240966
972,COND_ATTN,0,ATU1,-35.713196639781813,-15.69535210525288,-35.790368297647149,20.017844534528933,1742.0041062074131,400.71409980856987,532.55953783781092,808.73046856103213,-21.763310770114789,-1.5630722487783157
972,COND_ATTN,0,ATU5,-48.658411535979667,-23.232453952048559,-48.768814584210304,25.425957583931108,1592.0185737045917,646.47931905986388,270.0948496263681,675.44440501835959,-16.810277394996838,-3.5277018461956362
972,COND_ATTN,0,MJ3,-4.7647315740448448,-2.1670921365728191,-4.6729043565774191,2.5976394374720257,2223.6243396509799,6.7477306471099823,2031.8774226621774,184.99918634169273,-52.751797738412264,-17.142701327069958
972,COND_ATTN,0,MJ1,-27.140724849198932,-11.408440311599861,-27.111028184322663,15.732284537599071,3387.1090710555154,247.50477677197881,2010.7333655944619,1128.8709286890746,-38.649972116331568,-2.7724450479915821
972,COND_ATTN,1,ATU1,-35.713196639781813,-16.174103312816328,-35.790368297647149,19.539093326965485,1828.8329292756025,381.77616803986717,605.70044765256637,841.35631358316903,-21.763310770114789,-0.23323515442510576
972,COND_ATTN,1,ATU5,-48.658411535979667,-22.815975887519244,-48.768814584210304,25.842435648460423,1845.5976110338806,667.83148024481807,350.01794741871595,827.74818337034674,-16.810277394996838,-0.79498776381882352
972,COND_ATTN,1,MJ3,-4.7647315740448448,-3.4755624277190691,-4.6729043565774191,1.2891691463257757,1782.7285835901564,1.6619570878383294,1698.5688387320065,82.497787770311248,-52.751797738412264,-20.755302939635921
972,COND_ATTN,1,MJ1,-27.140724849198932,-12.47809554726382,-27.111028184322663,14.662629301935112,2908.7475667162707,214.99269804596616,1722.8054938258215,970.94937484448315,-38.649972116331568,-5.5403109890349409
972,COND_ATTN,2,ATU1,-35.713196639781813,-17.175719633083304,-35.790368297647149,18.537477006698509,1585.0123029969413,343.63805377387592,504.22207963457396,737.15216958849146,-21.763310770114789,-1.8805573263176136
972,COND_ATTN,2,ATU5,-48.658411535979667,-22.741429355317791,-48.768814584210304,25.916982180661876,1450.2375007096296,671.68996535274516,201.00342908793579,577.54410626894833,-16.810277394996838,-5.6680830175224681
972,COND_ATTN,2,MJ3,-4.7647315740448448,-1.380781221066627,-4.6729043565774191,3.3839503529782178,2858.0511769477989,11.451119991421404,2571.7941651645515,274.80589179182573,-52.751797738412264,-12.147494612338212
972,COND_ATTN,2,MJ1,-27.140724849198932,-11.789339189119346,-27.111028184322663,15.351385660079586,3404.9423840786744,235.66504168449714,2056.8765940235949,1112.4007483705821,-38.649972116331568,-2.4186906866910673
972,COND_ATTN,ensemble,ATU1,-35.713196639781813,-16.348391683717523,-35.790368297647149,19.36480495606429,1715.2925420351801,374.99567098641211,544.88018008379947,795.41669096496867,-21.763310770114789,-1.2256215765069896
972,COND_ATTN,ensemble,ATU5,-48.658411535979667,-22.929953064961865,-48.768814584210304,25.728458471017802,1610.9432213170837,661.95357529488774,255.34938409590836,693.64026192628762,-16.810277394996838,-3.330257542512308
972,COND_ATTN,ensemble,MJ3,-4.7647315740448448,-2.3411452617860959,-4.6729043565774191,2.4235863122587489,2257.5715757560702,5.8737706129679621,2076.8604593003283,174.83734584277434,-52.751797738412264,-16.681832959681451
972,COND_ATTN,ensemble,MJ1,-27.140724849198932,-11.891958349327638,-27.111028184322663,15.248766499871294,3227.0875984991267,232.52487976759704,1924.9281355384301,1069.6345831931001,-38.649972116331568,-3.5771489079058916
1168,GRU_LOCAL,0,ATU1,-0.012984905847247319,-16.07621509606895,-0.045136880491611464,-16.063230190221702,221.02400272273169,258.02736414404995,181.32888671310985,-218.33224813442811,-0.8288243845744161,5.9672012450444392
1168,GRU_LOCAL,0,ATU5,-0.016300767301913766,-24.096253919432911,0.027144679769662616,-24.079953152130997,179.16495116483682,579.84414380882356,327.4390984848967,-728.11829112888358,-7.3650519458113264,7.7537127488045225
1168,GRU_LOCAL,0,MJ3,0.006937126394632287,-14.402060071797678,0.13216155801728746,-14.40899719819231,551.38057252041642,207.61920025751382,202.87144082974865,140.88993143315395,8.772121772678739,3.8831649113771967
1168,GRU_LOCAL,0,MJ1,-0.014211256160365338,-11.989079012030061,-0.10156478709393468,-11.974867755869695,53.118038342710797,143.39745777056771,92.173344170722714,-182.45276359857962,-5.2269161842518903,2.3912374070120777
1168,GRU_LOCAL,1,ATU1,-0.012984905847247319,-12.352279295551682,-0.045136880491611464,-12.339294389704435,180.96147743951425,152.25818603579134,189.30473155780533,-160.60144015408244,-0.8288243845744161,5.6788994398966093
1168,GRU_LOCAL,1,ATU5,-0.016300767301913766,-11.892992887492255,0.027144679769662616,-11.876692120190341,94.296414244090144,141.05581571779135,241.8766143047751,-288.63601577847624,-7.3650519458113264,4.786311954907962
1168,GRU_LOCAL,1,MJ3,0.006937126394632287,-10.331552721339904,0.13216155801728746,-10.338489847734536,411.08679020762219,106.88437233171007,175.89192290140113,128.31049497451093,8.772121772678739,2.5666460763115597
1168,GRU_LOCAL,1,MJ1,-0.014211256160365338,-9.7181051636796383,-0.10156478709393468,-9.7038939075192729,47.535048478776233,94.165556968389666,70.480427658255323,-117.11093614786874,-5.2269161842518903,0.80730766773822649
1168,GRU_LOCAL,2,ATU1,-0.012984905847247319,-16.494744021986207,-0.045136880491611464,-16.48175911613896,239.81735159269314,271.64838356242973,163.79077309444739,-195.621805064184,-0.8288243845744161,5.1056697336119994
1168,GRU_LOCAL,2,ATU5,-0.016300767301913766,-20.926366461970019,0.027144679769662616,-20.910065694668106,140.96084018016376,437.23084735533598,240.37755928875811,-536.64756646393027,-7.3650519458113264,5.4672264004200537
1168,GRU_LOCAL,2,MJ3,0.006937126394632287,-19.244933796324176,0.13216155801728746,-19.251870922718808,692.9438558037333,370.63453402502591,181.15729644356455,141.15202533514289,8.772121772678739,5.1061916949798531
1168,GRU_LOCAL,2,MJ1,-0.014211256160365338,-17.619416534970355,-0.10156478709393468,-17.60520527880999,140.99634602514439,309.94325290903913,98.420201386834108,-267.36710827072892,-5.2269161842518903,2.3664945154954671
1168,GRU_LOCAL,ensemble,ATU1,-0.012984905847247319,-14.974412804535689,-0.045136880491611464,-14.961427898688441,208.78614803251455,223.84432476765284,176.82955266754286,-191.88772940268112,-0.8288243845744161,5.5839234728510947
1168,GRU_LOCAL,ensemble,ATU5,-0.016300767301913766,-18.971871089631691,0.027144679769662616,-18.955570322329777,118.67440143798206,359.31364624478942,266.13675177689106,-506.77599658369832,-7.3650519458113264,6.0024170347108061
1168,GRU_LOCAL,ensemble,MJ3,0.006937126394632287,-14.65951552982051,0.13216155801728746,-14.666452656215142,544.11328487938022,215.1048335170002,184.68701150892045,144.32143985345954,8.772121772678739,3.8520008942227926
1168,GRU_LOCAL,ensemble,MJ1,-0.014211256160365338,-13.108866903560056,-0.10156478709393468,-13.094655647399691,71.657656473374814,171.47000652397662,85.658503076206728,-185.47085312680855,-5.2269161842518903,1.8550131967486305
1168,GRU_GRAPH,0,ATU1,-0.012984905847247319,-15.638016231603729,-0.045136880491611464,-15.625031325756481,214.14535209090357,244.14160393087136,176.67774965716157,-206.67400149712932,-0.8288243845744161,5.7847304041588883
1168,GRU_GRAPH,0,ATU5,-0.016300767301913766,-23.463856184000974,0.027144679769662616,-23.447555416699061,169.63828750359656,549.78785501917343,316.63496123682313,-696.78452875239986,-7.3650519458113264,7.4933099680314834
1168,GRU_GRAPH,0,MJ3,0.006937126394632287,-13.720305058624035,0.13216155801728746,-13.727242185018667,526.84393566801077,188.43717800615607,200.93468958853595,137.47206807331867,8.772121772678739,3.7648498741997436
1168,GRU_GRAPH,0,MJ1,-0.014211256160365338,-11.57291286399834,-0.10156478709393468,-11.558701607837975,49.033987947202533,133.60358285903618,91.094279783377445,-175.66387469521109,-5.2269161842518903,2.3718557477137705
1168,GRU_GRAPH,1,ATU1,-0.012984905847247319,-12.502514445271856,-0.045136880491611464,-12.489529539424609,182.02048066283484,155.9883481161599,187.52196034144819,-161.48982779477325,-0.8288243845744161,5.6361840564966581
1168,GRU_GRAPH,1,ATU5,-0.016300767301913766,-12.044128736241419,0.027144679769662616,-12.027827968939505,92.79867568773922,144.66864565040342,239.13321291816783,-291.00318288083201,-7.3650519458113264,4.7320275781191201
1168,GRU_GRAPH,1,MJ3,0.006937126394632287,-10.383086598171076,0.13216155801728746,-10.390023724565708,416.89650050879175,107.95259299703827,176.48776538488278,132.45614212687062,8.772121772678739,2.3979235206719944
1168,GRU_GRAPH,1,MJ1,-0.014211256160365338,-9.6360114043143312,-0.10156478709393468,-9.6218001481539659,46.758351818805515,92.579038091015676,68.569753645930163,-114.39043991814033,-5.2269161842518903,0.71742053843961295
1168,GRU_GRAPH,2,ATU1,-0.012984905847247319,-16.685933477389199,-0.045136880491611464,-16.672948571541951,249.77752090549512,277.9872140692828,161.54828714637424,-189.75798031016194,-0.8288243845744161,4.8617701583143083
1168,GRU_GRAPH,2,ATU5,-0.016300767301913766,-21.319895235301374,0.027144679769662616,-21.30359446799946,154.85835570502013,453.84313725697717,227.59049602670333,-526.57527757866046,-7.3650519458113264,4.9937844554738957
1168,GRU_GRAPH,2,MJ3,0.006937126394632287,-19.281938262346102,0.13216155801728746,-19.288875388740735,699.91980298020053,372.06071376236804,182.66536187449861,145.19372734333393,8.772121772678739,5.0084568513923946
1168,GRU_GRAPH,2,MJ1,-0.014211256160365338,-17.489729413869327,-0.10156478709393468,-17.475518157708962,142.47970482925209,305.39373488041559,95.447856850902596,-258.36188690206609,-5.2269161842518903,2.1651932962929012
1168,GRU_GRAPH,ensemble,ATU1,-0.012984905847247319,-14.942154718088318,-0.045136880491611464,-14.929169812241071,210.01792921558709,222.8801112827301,173.94311368037847,-186.80529574752151,-0.8288243845744161,5.4275615396566739
1168,GRU_GRAPH,ensemble,ATU5,-0.016300767301913766,-18.942626718514475,0.027144679769662616,-18.926325951212561,119.72222432942621,358.20581401154209,257.56630159691554,-496.04989127903139,-7.3650519458113264,5.7397073338747227
1168,GRU_GRAPH,ensemble,MJ3,0.006937126394632287,-14.461776639713662,0.13216155801728746,-14.468713766108294,540.08676090275412,209.34367804557166,184.65599998883471,146.08708286834786,8.772121772678739,3.7237434154212941
1168,GRU_GRAPH,ensemble,MJ1,-0.014211256160365338,-12.899551227393999,-0.10156478709393468,-12.885339971233634,69.830538990984294,166.0319861742712,83.636821512721795,-179.8382686960087,-5.2269161842518903,1.751489860815429
1168,COND_ATTN,0,ATU1,-0.012984905847247319,-7.335046022548056,-0.045136880491611464,-7.3220611167008087,247.54088226412571,53.612578996701892,137.65473503380952,56.273568233614306,-0.8288243845744161,-4.6715653380240223
1168,COND_ATTN,0,ATU5,-0.016300767301913766,14.084816612911368,0.027144679769662616,14.101117380213282,197.80872501956159,198.84151137055309,177.8229642568615,-178.85575060785303,-7.3650519458113264,-13.706951874210752
1168,COND_ATTN,0,MJ3,0.006937126394632287,-39.405467189228375,0.13216155801728746,-39.412404315623007,3480.5561128093836,1553.3376139381392,692.68976581571508,1234.5287330555295,8.772121772678739,-6.8895557434803605
1168,COND_ATTN,0,MJ1,-0.014211256160365338,-36.288099536762843,-0.10156478709393468,-36.273888280602478,1021.8797287882783,1315.7949709936297,94.515670923817254,-388.43091312916857,-5.2269161842518903,0.12722327447388829
1168,COND_ATTN,1,ATU1,-0.012984905847247319,-17.791454842418716,-0.045136880491611464,-17.778469936571469,485.6275367786717,316.07399328557551,103.72089629322804,65.832647199868191,-0.8288243845744161,-2.6802955020198529
1168,COND_ATTN,1,ATU5,-0.016300767301913766,-11.534228357362394,0.027144679769662616,-11.517927590060481,243.4896931505279,132.66265596987643,127.51957174116019,-16.692534560508701,-7.3650519458113264,-6.6404192187001696
1168,COND_ATTN,1,MJ3,0.006937126394632287,-8.931624080922802,0.13216155801728746,-8.9385612073174343,1340.0610353739792,79.897876456960105,934.41951562376789,325.74364329325141,8.772121772678739,-9.449135303157238
1168,COND_ATTN,1,MJ1,-0.014211256160365338,-23.482692616801955,-0.10156478709393468,-23.46848136064159,550.90627850595649,550.76961737478177,108.44967822705902,-108.31301709588425,-5.2269161842518903,-2.919288872722194
1168,COND_ATTN,2,ATU1,-0.012984905847247319,-2.911227872495374,-0.045136880491611464,-2.8982429666481266,418.04218774212893,8.3998122937253346,329.79426859433653,79.848106854067055,-0.8288243845744161,-14.604085425993057
1168,COND_ATTN,2,ATU5,-0.016300767301913766,24.795643830113249,0.027144679769662616,24.811944597415163,238.04162509199435,615.63259470519949,1079.8261766733133,-1457.4171462865188,-7.3650519458113264,-36.734316828789261
1168,COND_ATTN,2,MJ3,0.006937126394632287,-19.709620869102537,0.13216155801728746,-19.716557995497169,1682.0971848469464,388.74265918980336,886.69049407803334,406.66403157910986,8.772121772678739,-1.5406324025678519
1168,COND_ATTN,2,MJ1,-0.014211256160365338,-28.64160460576602,-0.10156478709393468,-28.627393349605654,508.56902939638115,819.527649993046,211.40983099344882,-522.36845159011375,-5.2269161842518903,3.8966607549895835
1168,COND_ATTN,ensemble,ATU1,-0.012984905847247319,-9.3459095791540108,-0.045136880491611464,-9.3329246733067635,358.38899956810576,87.103482957618155,150.14743261969036,121.13808399079728,-0.8288243845744161,-7.3186487553456772
1168,COND_ATTN,ensemble,ATU5,-0.016300767301913766,9.1154106952208167,0.027144679769662616,9.1317114625227305,94.20685614107343,83.388154234769019,223.80997928484786,-212.99127737854343,-7.3650519458113264,-19.027229307233473
1168,COND_ATTN,ensemble,MJ3,0.006937126394632287,-22.682237379751086,0.13216155801728746,-22.689174506145719,1984.815538104082,514.79863977033278,801.50776842757591,668.5091299061736,8.772121772678739,-5.9597744830686352
1168,COND_ATTN,ensemble,MJ1,-0.014211256160365338,-29.470798919776939,-0.10156478709393468,-29.456587663616574,656.48091412492283,867.69055678432812,118.41632296908283,-329.62596562848802,-5.2269161842518903,0.36819838558042789
