fold,date,station,actual,p10,p50,p90,interval_status,interval_level,interval_color,interval_reason,interval_mapping_basis,interval_mu,interval_sigma,interval_z,velocity_mm_per_day,velocity_status,acceleration_mm_per_day_squared,acceleration_status,comparator_v0_mm_per_day,tangent_angle_degree,target_end_date,future_displacement_rate_mm_per_day,future_velocity_q90_mm_per_day,label_status,case,formal_warning_output,ecdf_future_displacement_rate_mm_per_day,ecdf_future_velocity_q90_mm_per_day,severity,auto_state_level,auto_state_color,boundary_version,artifact_kind,artifact_status
2,2019-06-20,ATU4,290.84898,290.287844752,290.992193418,291.895081443,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,290.992193418,0.627067492632,-0.228385970248,0.16519,valid,-0.00912999999997,valid,1.02070105311,9.19302591574,2019-06-27,0.112137142857,0.147546,valid,ootang,False,0.707142857143,0.785714285714,0.746428571429,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-20,ATU5,615.773462574,614.851261368,616.100611035,617.696358909,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,616.100611035,1.1100220598,-0.294722485312,0.27455143247,valid,-0.00380344024097,valid,1.83120120352,8.52682586221,2019-06-27,0.256862093504,0.268012072117,valid,ootang,False,0.675,0.667857142857,0.671428571429,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-20,MJ1,969.55374247,969.131157682,969.548316773,970.064955761,valid,1,blue,thesis_figure_5_1_observed_blue_region,specified_thesis_figure_5_1_normal_regions,969.548316773,0.364323701007,0.0148925184669,0.23863340891,valid,-0.00533347535088,valid,0.277793969981,40.6635741329,2019-06-27,0.211186195834,0.228979074542,valid,ootang,False,0.55,0.614285714286,0.582142857143,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-20,MJ3,1225.48478586,1225.17249291,1225.57065098,1226.09129228,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,1225.57065098,0.358471918148,-0.239530953194,0.098455911643,valid,0.00214656754406,valid,0.504028124871,11.0528715794,2019-06-27,0.109162139513,0.116398526686,valid,ootang,False,0.803571428571,0.789285714286,0.796428571429,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-20,MJ9,355.65749,355.430225875,355.606635591,355.817609695,valid,1,blue,thesis_figure_5_1_observed_blue_region,specified_thesis_figure_5_1_normal_regions,355.606635591,0.151138785116,0.336474908424,0.12655,valid,-0.00419999999997,valid,0.103383166641,50.7533995051,2019-06-27,0.103,0.118572,valid,ootang,False,0.496428571429,0.478571428571,0.4875,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-21,ATU1,469.538416135,468.621293644,469.848008495,471.373985468,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,469.848008495,1.07396973378,-0.288269165775,0.222640181827,valid,-0.00338181068673,valid,1.45749892556,8.68507671691,2019-06-28,0.199621028219,0.21548910107,valid,ootang,False,0.682142857143,0.678571428571,0.680357142857,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-21,ATU2,337.20922,336.428602986,337.380391294,338.58553749,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,337.380391294,0.841533496044,-0.203404017013,0.20903,valid,-0.00966999999991,valid,1.15246180399,10.280372495,2019-06-28,0.150227142857,0.189858,valid,ootang,False,0.775,0.8,0.7875,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-21,ATU3,577.1784,576.065596376,577.304341162,578.909833336,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,577.304341162,1.1096863019,-0.11349258012,0.4404,valid,-0.0162100000001,valid,1.75867837307,14.0586373599,2019-06-28,0.332095714286,0.406504,valid,ootang,False,0.739285714286,0.75,0.744642857143,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-21,ATU4,291.00366,290.453377574,291.152750455,292.05655155,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,291.152750455,0.625482414193,-0.238360746661,0.15468,valid,-0.01051,valid,1.02070105311,8.61720250001,2019-06-28,0.0961214285714,0.134834,valid,ootang,False,0.671428571429,0.771428571429,0.721428571429,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-21,ATU5,616.044004269,615.141155145,616.386394285,617.989123426,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,616.386394285,1.11114208591,-0.308142425082,0.270541694062,valid,-0.00400973840772,valid,1.83120120352,8.4040855993,2019-06-28,0.252027162429,0.263672256642,valid,ootang,False,0.675,0.660714285714,0.667857142857,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-21,MJ1,969.786532961,969.350185856,969.766673402,970.278995661,valid,1,blue,thesis_figure_5_1_observed_blue_region,specified_thesis_figure_5_1_normal_regions,969.766673402,0.362377513582,0.054803508566,0.23279049092,valid,-0.00584291799021,valid,0.277793969981,39.9629038695,2019-06-28,0.203305507286,0.222321048329,valid,ootang,False,0.521428571429,0.610714285714,0.566071428571,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-21,MJ3,1225.585565,1225.27976631,1225.67423774,1226.20000781,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,1225.67423774,0.359034567446,-0.246975509585,0.100779142327,valid,0.00232323068417,valid,0.504028124871,11.3070377957,2019-06-28,0.112192022764,0.119852401477,valid,ootang,False,0.810714285714,0.8,0.805357142857,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-21,MJ9,355.77926,355.550939779,355.726798236,355.935589672,valid,1,blue,thesis_figure_5_1_observed_blue_region,specified_thesis_figure_5_1_normal_regions,355.726798236,0.150072136705,0.349576975503,0.12177,valid,-0.00477999999998,valid,0.103383166641,49.6686236057,2019-06-28,0.0960014285714,0.112912,valid,ootang,False,0.492857142857,0.478571428571,0.485714285714,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-22,ATU1,469.756883514,468.831500144,470.043316896,471.56243843,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,470.043316896,1.06548253537,-0.268829729831,0.218467378568,valid,-0.00417280325843,valid,1.45749892556,8.5247117979,2019-06-29,0.192284254674,0.210050709697,valid,ootang,False,0.678571428571,0.671428571429,0.675,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-22,ATU2,337.40689,336.633232922,337.580747458,338.787877389,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,337.580747458,0.84064003231,-0.206815582673,0.19767,valid,-0.0113600000001,valid,1.15246180399,9.73265538613,2019-06-29,0.132182857143,0.175824,valid,ootang,False,0.753571428571,0.782142857143,0.767857142857,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-22,ATU3,577.59898,576.492444616,577.7233137,579.32240836,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,577.7233137,1.10411757022,-0.112609112757,0.42058,valid,-0.01982,valid,1.75867837307,13.4494309515,2019-06-29,0.29777,0.380872,valid,ootang,False,0.728571428571,0.739285714286,0.733928571429,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-22,ATU4,291.14645,290.601585417,291.295592952,292.194069082,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,291.295592952,0.621311562307,-0.240045350436,0.14279,valid,-0.0118900000001,valid,1.02070105311,7.96365628524,2019-06-29,0.07873,0.120746,valid,ootang,False,0.632142857143,0.7,0.666071428571,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-22,ATU5,616.310329926,615.425045861,616.665804703,618.26742065,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,616.665804703,1.10895977084,-0.320547946032,0.266325657487,valid,-0.00421603657469,valid,1.83120120352,8.27494661316,2019-06-29,0.246985933187,0.259126143001,valid,ootang,False,0.671428571429,0.660714285714,0.666071428571,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-22,MJ1,970.012971091,969.571187259,969.986496338,970.492797293,valid,1,blue,thesis_figure_5_1_observed_blue_region,specified_thesis_figure_5_1_normal_regions,969.986496338,0.359568504588,0.0736292331678,0.226438130291,valid,-0.00635236062942,valid,0.277793969981,39.1845009458,2019-06-29,0.194915376099,0.215153579476,valid,ootang,False,0.492857142857,0.542857142857,0.517857142857,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-22,MJ3,1225.68884403,1225.38603392,1225.77707285,1226.30307207,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,1225.77707285,0.357784774087,-0.246597447895,0.103279036154,valid,0.00249989382678,valid,0.504028124871,11.5800283606,2019-06-29,0.115398569156,0.12348293941,valid,ootang,False,0.817857142857,0.807142857143,0.8125,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-22,MJ9,355.8957,355.667943056,355.843190106,356.049495269,valid,1,blue,thesis_figure_5_1_observed_blue_region,specified_thesis_figure_5_1_normal_regions,355.843190106,0.148863568527,0.352738376684,0.11644,valid,-0.00533000000007,valid,0.103383166641,48.3992028528,2019-06-29,0.0884457142857,0.10669,valid,ootang,False,0.485714285714,0.471428571429,0.478571428571,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-23,ATU1,469.970387097,469.212287245,470.427796151,472.042041264,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,470.427796151,1.10403574515,-0.414306381569,0.213503582738,valid,-0.00496379583029,valid,1.45749892556,8.33377307226,2019-06-30,0.184156488557,0.203821325752,valid,ootang,False,0.675,0.667857142857,0.671428571429,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-23,ATU2,337.59154,336.94718405,337.883661377,339.142528072,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,337.883661377,0.856519067207,-0.341056478541,0.18465,valid,-0.0130199999999,valid,1.15246180399,9.102691496,2019-06-30,0.112464285714,0.160118,valid,ootang,False,0.703571428571,0.764285714286,0.733928571429,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-23,ATU3,577.9961,577.032074269,578.254445344,579.920282549,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,578.254445344,1.12684182437,-0.229264958163,0.39712,valid,-0.02346,valid,1.75867837307,12.7243270755,2019-06-30,0.259822857143,0.351626,valid,ootang,False,0.717857142857,0.732142857143,0.725,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-23,ATU4,291.27598,290.79862324,291.490385242,292.427135691,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,291.490385242,0.635368284717,-0.33745033744,0.12953,valid,-0.01326,valid,1.02070105311,7.23234608683,2019-06-30,0.0599628571429,0.105278,valid,ootang,False,0.589285714286,0.653571428571,0.621428571429,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-23,ATU5,616.572233249,615.820634128,617.058054099,618.719005497,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,617.058054099,1.13080697947,-0.429623144208,0.261903322746,valid,-0.00442233474155,valid,1.83120120352,8.13939760927,2019-06-30,0.241738405778,0.254373731192,valid,ootang,False,0.667857142857,0.660714285714,0.664285714286,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-23,MJ1,970.232547418,969.808507482,970.222688926,970.734327957,valid,1,blue,thesis_figure_5_1_observed_blue_region,specified_thesis_figure_5_1_normal_regions,970.222688926,0.361211218911,0.0272928742371,0.219576327021,valid,-0.0068618032692,valid,0.277793969981,38.323856357,2019-06-30,0.186015802272,0.207476667984,valid,ootang,False,0.471428571429,0.510714285714,0.491071428571,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-23,MJ3,1225.79479963,1225.53317374,1225.92117836,1226.46487944,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,1225.92117836,0.363507357036,-0.34766484898,0.10595559312,valid,0.00267655696598,valid,0.504028124871,11.8717206929,2019-06-30,0.11878177869,0.127290140483,valid,ootang,False,0.821428571429,0.817857142857,0.819642857143,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-23,MJ9,356.00626,355.784371459,355.95934699,356.166005638,valid,1,blue,thesis_figure_5_1_observed_blue_region,specified_thesis_figure_5_1_normal_regions,355.95934699,0.148895547803,0.315073288831,0.11056,valid,-0.00587999999993,valid,0.103383166641,46.9212958755,2019-06-30,0.0803314285714,0.099916,valid,ootang,False,0.482142857143,0.467857142857,0.475,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-24,ATU1,470.178135891,469.753483827,470.976574434,472.807210352,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,470.976574434,1.19141918982,-0.670157531281,0.207748794336,valid,-0.00575478840176,valid,1.45749892556,8.11217450141,2019-07-01,0.175237729868,0.196800949235,valid,ootang,False,0.667857142857,0.664285714286,0.666071428571,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-24,ATU2,337.76148,337.296232632,338.228841484,339.604026133,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,338.228841484,0.900391518434,-0.519064733794,0.16994,valid,-0.01471,valid,1.15246180399,8.388285796,2019-07-01,0.0910742857143,0.142746,valid,ootang,False,0.589285714286,0.746428571429,0.667857142857,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-24,ATU3,578.36614,577.603475588,578.828294128,580.639138679,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,578.828294128,1.18437169505,-0.390210378958,0.37004,valid,-0.02708,valid,1.75867837307,11.8821666196,2019-07-01,0.218251428571,0.318746,valid,ootang,False,0.707142857143,0.717857142857,0.7125,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-24,ATU4,291.39087,291.016765312,291.712475916,292.729563028,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,291.712475916,0.66825239587,-0.481264141831,0.11489,valid,-0.01464,valid,1.02070105311,6.42217536187,2019-07-01,0.0398185714286,0.088436,valid,ootang,False,0.396428571429,0.617857142857,0.507142857143,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-24,ATU5,616.829507939,616.206986331,617.444682805,619.232848059,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,617.444682805,1.18054766834,-0.521092780127,0.257274689838,valid,-0.00462863290807,valid,1.83120120352,7.99742706965,2019-07-01,0.236284580202,0.249415021217,valid,ootang,False,0.664285714286,0.653571428571,0.658928571429,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-24,MJ1,970.444752499,970.02626566,970.44082715,970.967611786,valid,1,blue,thesis_figure_5_1_observed_blue_region,specified_thesis_figure_5_1_normal_regions,970.44082715,0.367268591137,0.0106879524778,0.212205081113,valid,-0.00737124590842,valid,0.277793969981,37.3759838581,2019-07-01,0.176606785806,0.199290313853,valid,ootang,False,0.45,0.482142857143,0.466071428571,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-24,MJ3,1225.90360844,1225.66653629,1226.05749666,1226.64267132,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,1226.05749666,0.380841569782,-0.404074116156,0.10880881323,valid,0.00285322011018,valid,0.504028124871,12.1819794879,2019-07-01,0.122341651366,0.131274004698,valid,ootang,False,0.828571428571,0.825,0.826785714286,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-24,MJ9,356.11037,355.891828181,356.067728044,356.278005068,valid,1,blue,thesis_figure_5_1_observed_blue_region,specified_thesis_figure_5_1_normal_regions,356.067728044,0.15066789701,0.283019518239,0.10411,valid,-0.00645000000003,valid,0.103383166641,45.2007020966,2019-07-01,0.0716614285714,0.092584,valid,ootang,False,0.475,0.460714285714,0.467857142857,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-25,ATU1,470.379338904,469.956908997,471.201934389,473.008295095,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,471.201934389,1.19050606623,-0.690962866904,0.201203013363,valid,-0.00654578097374,valid,1.45749892556,7.85982033884,2019-07-02,0.165559203353,0.188989580147,valid,ootang,False,0.653571428571,0.660714285714,0.657142857143,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-25,ATU2,337.91505,337.426122239,338.367368829,339.715672859,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,338.367368829,0.893274011943,-0.506360671577,0.15357,valid,-0.01637,valid,1.15246180399,7.59017015958,2019-07-02,0.0700571428571,0.123698,valid,ootang,False,0.532142857143,0.728571428571,0.630357142857,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-25,ATU3,578.70549,577.90119947,579.132036575,580.893685652,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,579.132036575,1.16752611333,-0.365342213708,0.33935,valid,-0.0306899999999,valid,1.75867837307,10.92142045,2019-07-02,0.177145714286,0.282246,valid,ootang,False,0.639285714286,0.707142857143,0.673214285714,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-25,ATU4,291.48974,291.088398821,291.786336915,292.772516711,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,291.786336915,0.657062888548,-0.451398062874,0.09887,valid,-0.01602,valid,1.02070105311,5.53268311952,2019-07-02,0.0201642857143,0.070224,valid,ootang,False,0,0.582142857143,0.291071428571,1,blue,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-25,ATU5,617.081947697,616.405643625,617.648534049,619.400874315,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,617.648534049,1.16859689064,-0.484843281657,0.252439758762,valid,-0.00483493107549,valid,1.83120120352,7.84902330195,2019-07-02,0.230636183859,0.244250013075,valid,ootang,False,0.664285714286,0.653571428571,0.658928571429,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-25,MJ1,970.649076892,970.220084789,970.634927523,971.152018665,valid,1,blue,thesis_figure_5_1_observed_blue_region,specified_thesis_figure_5_1_normal_regions,970.634927523,0.363596377949,0.038915044316,0.204324392565,valid,-0.00788068854774,valid,0.277793969981,36.3354090275,2019-07-02,0.166711573611,0.190594517082,valid,ootang,False,0.428571428571,0.453571428571,0.441071428571,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-25,MJ3,1226.01544714,1225.74121525,1226.13205082,1226.69997203,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,1226.13205082,0.37406139893,-0.31172336973,0.111838696481,valid,0.00302988325097,valid,0.504028124871,12.5106559804,2019-07-02,0.126069421298,0.135409987579,valid,ootang,False,0.839285714286,0.835714285714,0.8375,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-25,MJ9,356.20749,355.991995428,356.167590529,356.374066812,valid,1,blue,thesis_figure_5_1_observed_blue_region,specified_thesis_figure_5_1_normal_regions,356.167590529,0.14906612433,0.267662899129,0.09712,valid,-0.00698999999997,valid,0.103383166641,43.2108194579,2019-07-02,0.0632242857143,0.084688,valid,ootang,False,0.471428571429,0.457142857143,0.464285714286,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-26,ATU1,470.573205144,470.032662474,471.288269066,473.014431977,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,471.288269066,1.16334497432,-0.614661977437,0.193866239817,valid,-0.00733677354521,valid,1.45749892556,7.576606952,2019-07-03,0.155277032739,0.180387218487,valid,ootang,False,0.607142857143,0.653571428571,0.630357142857,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-26,ATU2,338.05058,337.467514934,338.415372209,339.696566995,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,338.415372209,0.869670344942,-0.419460328613,0.13553,valid,-0.01804,valid,1.15246180399,6.70720144974,2019-07-03,0.0516171428571,0.102976,valid,ootang,False,0.371428571429,0.635714285714,0.503571428571,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-26,ATU3,579.0105,578.108586593,579.343404571,581.015214064,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,579.343404571,1.13402811856,-0.293559362217,0.30501,valid,-0.0343400000002,valid,1.75867837307,9.83901713333,2019-07-03,0.140947142857,0.242128,valid,ootang,False,0.525,0.692857142857,0.608928571429,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-26,ATU4,291.57122,291.117529883,291.815773654,292.75007465,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,291.815773654,0.636941503305,-0.383949942538,0.08148,valid,-0.01739,valid,1.02070105311,4.56409971283,2019-07-03,0.00299428571429,0.05063,valid,ootang,False,0,0.446428571429,0.223214285714,1,blue,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-26,ATU5,617.329346227,616.570719303,617.816974046,619.492001359,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,617.816974046,1.13974564257,-0.427839160403,0.24739852952,valid,-0.00504122924178,valid,1.83120120352,7.6941744915,2019-07-03,0.224851853747,0.238878706766,valid,ootang,False,0.657142857143,0.65,0.653571428571,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-26,MJ1,970.845011153,970.409255842,970.824677665,971.328139452,valid,1,blue,thesis_figure_5_1_observed_blue_region,specified_thesis_figure_5_1_normal_regions,970.824677665,0.35850478328,0.0567174804613,0.195934261378,valid,-0.00839013118753,valid,0.277793969981,35.1961673501,2019-07-03,0.156446400237,0.181389277671,valid,ootang,False,0.407142857143,0.432142857143,0.419642857143,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
2,2019-06-26,MJ3,1226.13049238,1225.81347252,1226.20422356,1226.7409075,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,1226.20422356,0.361841121084,-0.203766711167,0.115045242873,valid,0.00320654639177,valid,0.504028124871,12.8575871957,2019-07-03,0.129921259065,0.139563094501,valid,ootang,False,0.846428571429,0.842857142857,0.844642857143,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
