start,end,teacher,point,index,date,residual,slow,fast,diagnostic_retained
792,972,792,ATU1,927,2019-01-14,-32.251870887314794,-31.473071417198479,-0.77879947011631501,True
792,972,792,ATU1,928,2019-01-15,-32.231521906732667,-31.522003706845844,-0.70951819988682274,True
792,972,792,ATU1,929,2019-01-16,-32.207560799959253,-31.566233196724127,-0.64132760323512628,True
792,972,792,ATU1,930,2019-01-17,-32.183436291286739,-31.606052751212033,-0.57738354007470605,True
792,972,792,ATU1,931,2019-01-18,-32.159669983016499,-31.641769991973611,-0.51789999104288853,True
792,972,792,ATU1,932,2019-01-19,-32.136301281623446,-31.673675236467147,-0.46262604515629846,True
792,972,792,ATU1,933,2019-01-20,-32.113400895910615,-31.702044633850594,-0.41135626206002129,True
792,972,792,ATU1,934,2019-01-21,-32.09113031067875,-31.727146935581441,-0.36398337509730894,True
792,972,792,ATU1,935,2019-01-22,-32.06972391868527,-31.749248676426845,-0.32047524225842494,True
792,972,792,ATU1,936,2019-01-23,-32.049466166256423,-31.768617546738426,-0.28084861951799667,True
792,972,792,ATU1,937,2019-01-24,-32.030674109912127,-31.785524421781886,-0.24514968813024041,True
792,972,792,ATU1,938,2019-01-25,-32.01368522039013,-31.800244473305,-0.21344074708513006,True
792,972,792,ATU1,939,2019-01-26,-31.998849049466287,-31.813057671767016,-0.18579137769927101,True
792,972,792,ATU1,940,2019-01-27,-31.986521593709881,-31.824248892537522,-0.16227270117235904,True
792,972,792,ATU1,941,2019-01-28,-31.977061517484231,-31.834107771566341,-0.14295374591788956,True
792,972,792,ATU1,942,2019-01-29,-31.98700433388575,-31.843972065909529,-0.1430322679762206,True
792,972,792,ATU1,943,2019-01-30,-32.116770765971296,-31.861571982042545,-0.25519878392875128,True
792,972,792,ATU1,944,2019-01-31,-32.42583622686368,-31.897976126869715,-0.52786009999396555,True
792,972,792,ATU1,945,2019-02-01,-32.750800052715931,-31.952997025311404,-0.79780302740452669,True
792,972,792,ATU1,946,2019-02-02,-33.056355155829863,-32.024181420828725,-1.0321737350011375,True
792,972,792,ATU1,947,2019-02-03,-33.349034690546546,-32.109655825326648,-1.2393788652198978,True
792,972,792,ATU1,948,2019-02-04,-33.383111264853596,-32.191814240779998,-1.1912970240735987,True
792,972,792,ATU1,949,2019-02-05,-33.39708697071336,-32.269573771743438,-1.1275131989699219,True
792,972,792,ATU1,950,2019-02-06,-33.444055653698911,-32.345346796385726,-1.0987088573131842,True
792,972,792,ATU1,951,2019-02-07,-33.522530689481471,-32.421294144327383,-1.1012365451540873,True
792,972,792,ATU1,952,2019-02-08,-33.623116531655285,-32.498831072542082,-1.124285459113203,True
792,972,792,ATU1,953,2019-02-09,-33.737767516446979,-32.578762456019817,-1.1590050604271624,True
792,972,792,ATU1,954,2019-02-10,-33.860674624130638,-32.661466466865676,-1.1992081572649624,True
792,972,792,ATU1,955,2019-02-11,-33.987796324087071,-32.747036135073508,-1.2407601890135638,True
792,972,792,ATU1,956,2019-02-12,-34.116341794883226,-32.835378435706389,-1.2809633591768375,True
792,972,792,ATU1,957,2019-02-13,-34.244382111283983,-32.926281898646877,-1.3181002126371055,True
792,972,792,ATU1,958,2019-02-14,-34.370577146441747,-33.019462237214285,-1.3511149092274621,True
792,972,792,ATU1,959,2019-02-15,-34.493986772683968,-33.114592852405877,-1.3793939202780905,True
792,972,792,ATU1,960,2019-02-16,-34.613940896709778,-33.211324984296446,-1.4026159124133315,True
792,972,792,ATU1,961,2019-02-17,-34.729950158959241,-33.309300802016622,-1.4206493569426186,True
792,972,792,ATU1,962,2019-02-18,-34.84164467198201,-33.408161696853099,-1.4334829751289107,True
792,972,792,ATU1,963,2019-02-19,-34.948732077873615,-33.50755333433829,-1.4411787435353247,True
792,972,792,ATU1,964,2019-02-20,-35.050968910459119,-33.607128532797695,-1.4438403776614237,True
792,972,792,ATU1,965,2019-02-21,-35.148141115537612,-33.706548699426072,-1.4415924161115399,True
792,972,792,ATU1,966,2019-02-22,-35.240050870629318,-33.805484323374671,-1.4345665472546472,True
792,972,792,ATU1,967,2019-02-23,-35.326507733923336,-33.903614865990711,-1.4228928679326245,True
792,972,792,ATU1,968,2019-02-24,-35.407322764610399,-34.000628278804882,-1.4066944858055166,True
792,972,792,ATU1,969,2019-02-25,-35.48230467908644,-34.096220304629497,-1.3860843744569422,True
792,972,792,ATU1,970,2019-02-26,-35.551257398690382,-34.190093665536651,-1.361163733153731,True
792,972,792,ATU1,971,2019-02-27,-35.713196639781813,-34.28835837355247,-1.4248382662293437,True
792,972,792,ATU5,792,2018-09-01,-0.064390132219386942,-0.064390132219386942,0,False
792,972,792,ATU5,793,2018-09-02,-0.12494932586128016,-0.068297176970476825,-0.056652148890803333,False
792,972,792,ATU5,794,2018-09-03,-0.18950531283337568,-0.076117056703567068,-0.11338825612980862,False
792,972,792,ATU5,795,2018-09-04,-0.25711519719664011,-0.087794356090216935,-0.16932084110642318,False
792,972,792,ATU5,796,2018-09-05,-0.32900467699096225,-0.10335631227736179,-0.22564836471360045,False
792,972,792,ATU5,797,2018-09-06,-0.46223396298205444,-0.12650970909701936,-0.33572425388503507,False
792,972,792,ATU5,798,2018-09-07,-0.61954394222959763,-0.15831836929912119,-0.46122557293047645,False
792,972,792,ATU5,799,2018-09-08,-0.78678893502683422,-0.19886485741058654,-0.58792407761624765,False
792,972,792,ATU5,800,2018-09-09,-0.96731825075903544,-0.24844249569113164,-0.7188757550679038,False
792,972,792,ATU5,801,2018-09-10,-1.1557272114131365,-0.30697699347964807,-0.84875021793348848,False
792,972,792,ATU5,802,2018-09-11,-1.3460908406865428,-0.37401659652525421,-0.97207424416128863,False
