seed,outer_days,strategy,part,station,days,rmse_mm,mae_mm,crps_mm,coverage_80,width_80_mm,interval_score_80_mm,coverage_90,width_90_mm,interval_score_90_mm,coverage_95,width_95_mm,interval_score_95_mm
0,612,JOINT,prediction,ATU1,180,33.66221951642803,27.370771317102065,21.94245042071752,1.0,162.74334936866524,162.74334936866524,1.0,208.87882730081046,208.87882730081046,1.0,248.8944740021768,248.8944740021768
0,612,JOINT,prediction,ATU5,180,32.88683256240848,29.557138754599762,28.148769356628307,1.0,261.6838312611816,261.6838312611816,1.0,335.8675608524933,335.8675608524933,1.0,400.2108828980921,400.2108828980921
0,612,JOINT,prediction,MJ3,180,83.64103813974442,68.40391754535335,58.366128357130926,0.37777777777777777,70.13428764028905,499.24453687860984,0.39444444444444443,90.01638354324018,831.7453035575417,0.4111111111111111,107.2611366268717,1394.4846461056409
0,612,JOINT,prediction,MJ1,180,44.00661672002232,35.481185841415545,29.706957825046302,0.4222222222222222,42.56101656056741,250.92165771344497,0.43333333333333335,54.62647329300572,405.83535473357165,0.4444444444444444,65.09145762905128,656.3748440824129
1,612,JOINT,train,ATU1,582,11.929397401969897,9.964703721104605,16.106925271794942,1.0,166.93324268348906,166.93324268348906,1.0,214.25649714422343,214.25649714422343,1.0,255.302362845339,255.302362845339
1,612,JOINT,train,ATU5,582,14.578215748737142,11.206760251368992,25.182492063233454,1.0,266.9971066892373,266.9971066892373,1.0,342.6870760268085,342.6870760268085,1.0,408.33683641954053,408.33683641954053
1,612,JOINT,train,MJ3,582,11.338423895519522,8.409936047059343,8.393435288075148,0.9776632302405498,72.41779610271061,73.39671059969213,1.0,92.94723492126845,92.94723492126845,1.0,110.75346144283967,110.75346144283967
1,612,JOINT,train,MJ1,582,13.93472498697264,11.695422925126175,8.11503665138172,0.8951890034364262,43.918513217104454,50.505428840903974,0.9570446735395189,56.368801386794026,61.7738944583928,0.9776632302405498,67.16756960289983,71.70504385577041
1,612,JOINT,prediction,ATU1,180,25.22495981656234,23.28850782505522,18.92013113745377,1.0,163.0885321932882,163.0885321932882,1.0,209.32186465927276,209.32186465927276,1.0,249.4223855752297,249.4223855752297
1,612,JOINT,prediction,ATU5,180,26.389965719694672,22.538815515600177,26.480880958147154,1.0,259.36329258704455,259.36329258704455,1.0,332.8891817123302,332.8891817123302,1.0,396.66192526055045,396.66192526055045
1,612,JOINT,prediction,MJ3,180,81.66334241215833,66.76525267961028,56.92677792546254,0.37222222222222223,69.11898938976277,485.14470951100253,0.3888888888888889,88.7132623480994,805.8151810505558,0.4222222222222222,105.70837195169209,1351.1196866631008
1,612,JOINT,prediction,MJ1,180,39.417131423138486,31.400736466889477,26.042580789521494,0.45,41.94725370551297,216.5461926560253,0.4777777777777778,53.83871719789084,343.0842046061669,0.5166666666666667,64.15278834662921,547.8059268878784
2,612,JOINT,train,ATU1,582,11.12283593435953,8.902580250451075,16.001163475411165,1.0,167.03615498640355,167.03615498640355,1.0,214.38858365486115,214.38858365486115,1.0,255.45975363028728,255.45975363028728
2,612,JOINT,train,ATU5,582,12.671872023025363,9.951212192949647,24.97480132314517,1.0,267.07433157801825,267.07433157801825,1.0,342.78619309837893,342.78619309837893,1.0,408.4549416947949,408.4549416947949
2,612,JOINT,train,MJ3,582,10.236924696968188,7.945782320285127,8.000875481686114,1.0,71.80960983318992,71.80960983318992,1.0,92.16663629618938,92.16663629618938,1.0,109.82332081199401,109.82332081199401
2,612,JOINT,train,MJ1,582,15.94680374853936,13.751632612666755,9.278594152446306,0.8281786941580757,42.63092628952928,55.5663560167921,0.8986254295532646,54.71620145860584,65.37727053872455,0.9570446735395189,65.19837533281674,72.65424063823528
2,612,JOINT,prediction,ATU1,180,23.71455159816043,20.4298732132606,18.274231043784354,1.0,159.89970295616985,159.89970295616985,1.0,205.2290466479946,205.2290466479946,1.0,244.545492118543,244.545492118543
2,612,JOINT,prediction,ATU5,180,24.5557079685599,21.29106672803449,25.807893718880717,1.0,255.7479942161873,255.7479942161873,1.0,328.24899649445973,328.24899649445973,1.0,391.1328035491799,391.1328035491799
2,612,JOINT,prediction,MJ3,180,75.86006397018649,61.82317913054478,51.88200994252372,0.38333333333333336,69.92682282531027,435.80972058260176,0.4111111111111111,89.75010533631453,708.0918953253848,0.4222222222222222,106.94384657355505,1154.1879319671136
2,612,JOINT,prediction,MJ1,180,33.26179734286959,27.7872795896332,21.532860443087138,0.4888888888888889,42.8721791805572,165.6565671312082,0.5222222222222223,55.02584619159394,243.66357475366493,0.5388888888888889,65.56733978910228,350.3442668414444
