phase,model,horizon,n,crps,coverage90,width90,interval_score90,mae,rmse,pooled_rmse
later_exploratory,C8_ONLINE_FULL,2,292,0.00361399864655,1,0.0500903895813,0.0500903895813,0.000978432274098,0.0016723680358,0.00205855737055
later_exploratory,C8_ONLINE_FULL,3,291,0.00483313969674,1,0.0646745370598,0.0646745370598,0.00239040830542,0.00405354826856,0.00498923370537
later_exploratory,C8_ONLINE_FULL,4,290,0.00654100315906,1,0.0819684032275,0.0819684032275,0.00474487071515,0.00796847276221,0.00980289248079
later_exploratory,C8_ONLINE_FULL,5,289,0.00903057751343,0.995674740484,0.103002383946,0.103149084635,0.00826509154596,0.0137900172694,0.0169479263832
later_exploratory,C8_ONLINE_FULL,6,288,0.0127314124154,0.982638888889,0.131896243638,0.133986294272,0.0131997031196,0.0219033672489,0.0268890779266
later_exploratory,C8_ONLINE_FULL,7,287,0.0177846030579,0.973867595819,0.169711011788,0.174796284064,0.0197717474668,0.0326961268073,0.040106539347
later_exploratory,C8_ONLINE_FULL,8,286,0.024509349603,0.962412587413,0.21963497967,0.229993799038,0.0282459424485,0.046622132873,0.0571621379548
later_exploratory,C8_ONLINE_FULL,9,285,0.0330126703828,0.95350877193,0.280410814987,0.300117243546,0.0388866123564,0.0639961141193,0.0784258263794
later_exploratory,C8_ONLINE_FULL,10,284,0.0437254531001,0.93661971831,0.360063501644,0.392713360248,0.0518686409551,0.0851669944171,0.104314871598
later_exploratory,C8_ONLINE_FULL,11,283,0.0575366382319,0.91961130742,0.478510020381,0.532784802721,0.0673688820366,0.110467278821,0.135228382415
later_exploratory,C8_ONLINE_FULL,12,282,0.0734737010646,0.899822695035,0.604136489752,0.690322718451,0.0855453453923,0.140221063917,0.17154286705
later_exploratory,C8_ONLINE_FULL,13,281,0.0919086217592,0.887010676157,0.745113194383,0.878003200634,0.106629557765,0.174699539472,0.21360103373
later_exploratory,C8_ONLINE_FULL,14,280,0.112233482655,0.880357142857,0.878988986946,1.08652238615,0.130659997759,0.214168576632,0.261724307101
later_exploratory,C8_ONLINE_FULL,15,279,0.135493748287,0.872759856631,1.03568802063,1.33007019704,0.157781673374,0.258894973515,0.316232055919
later_exploratory,C8_ONLINE_FULL,16,278,0.160883846619,0.867805755396,1.1944808864,1.59997407837,0.187910056281,0.309077237801,0.377381673
later_exploratory,C8_ONLINE_FULL,17,277,0.189300482278,0.861913357401,1.37430825355,1.89842820075,0.221237009393,0.364832214786,0.445336846683
later_exploratory,C8_ONLINE_FULL,18,276,0.218768215426,0.860507246377,1.51749983429,2.21193324835,0.257848537827,0.426340908692,0.520336638601
later_exploratory,C8_ONLINE_FULL,19,275,0.251857493015,0.856363636364,1.69258651317,2.57743929549,0.29767931385,0.49383688365,0.60267439
later_exploratory,C8_ONLINE_FULL,20,274,0.287328558088,0.851277372263,1.87089689323,2.96638279516,0.340989743129,0.567652795444,0.69279496087
later_exploratory,C8_ONLINE_FULL,21,273,0.3254245799,0.847985347985,2.05035796171,3.38692469998,0.388091122364,0.648261024789,0.791360505567
later_exploratory,C8_ONLINE_FULL,22,272,0.366018985046,0.844669117647,2.21058351805,3.84200691273,0.439287770108,0.736300860326,0.89912977046
