Date,MJ1/mm,MJ3/mm,ATU5/mm,ATU1/mm,Rainfall/mm,RWL/m
2017-04-25,737.7142505940745,999.6799390871367,90.53575927468316,62.99123005480426,3.0,161.26
2017-04-26,738.3319965619814,1000.245096891811,91.07128655791476,63.68773466918993,0.0,161.01
2017-04-27,738.9606673686017,1000.839596628004,91.632785845099,64.3853884721734,0.0,160.68
2017-04-28,739.6006830648246,1001.464887551318,92.22094698456776,65.08299168525042,0.0,160.56
2017-04-29,740.2524637015391,1002.122418917354,92.8364598246529,65.77934452991671,0.0,160.67
2017-04-30,740.9164293296346,1002.813639981714,93.48001421368636,66.473247227668,0.0,160.83
2017-05-01,741.5929999999998,1003.54,94.15229999999998,67.1635,137.5,160.76
2017-05-02,742.2824663925934,1004.30247079435,94.85379239512513,67.84922819407005,0.0,160.59
2017-05-03,742.9846017036507,1005.100114453055,95.58410806339089,68.53085765968193,0.0,160.25
2017-05-04,743.699049758476,1005.931515630942,96.34264903232578,69.20913937230102,0.0,160.25
2017-05-05,744.425454382374,1006.795258982839,97.12881732945831,69.88482430739269,20.5,160.21
2017-05-06,745.1634594006495,1007.689929163574,97.94201498231708,70.55866344042234,0.0,160.25
2017-05-07,745.9127086386068,1008.614110827974,98.78164401843053,71.23140774685531,0.0,160.27
2017-05-08,746.6728459215503,1009.566388630867,99.64710646532724,71.90380820215701,0.0,160.06
2017-05-09,747.4435150747851,1010.54534722708,100.5378043505358,72.57661578179281,0.0,159.76
2017-05-10,748.2243599236153,1011.549571271441,101.4531397015846,73.25058146122811,16.0,159.36
2017-05-11,749.0150242933457,1012.577645418779,102.3925145460022,73.92645621592824,32.0,158.95
2017-05-12,749.8151520092808,1013.628154323919,103.3553309113172,74.60499102135861,38.5,158.05
2017-05-13,750.6243868967251,1014.699682641691,104.3409908250582,75.28693685298462,52.5,158.58
2017-05-14,751.4423727809833,1015.790815026921,105.3488963147535,75.9730446862716,0.0,158.02
2017-05-15,752.26875348736,1016.900136134438,106.3784494079318,76.66406549668498,0.0,157.35
2017-05-16,753.1031728411594,1018.026230619068,107.4290521321216,77.3607502596901,0.0,156.7
2017-05-17,753.9452746676865,1019.16768313564,108.5001065148514,78.06384995075236,0.0,156.01
2017-05-18,754.7947027922456,1020.323078338981,109.5910145836497,78.77411554533712,3.5,155.28
2017-05-19,755.6511010401414,1021.491000883919,110.7011783660451,79.49229801890979,2.5,154.62
2017-05-20,756.5141132366783,1022.670035425282,111.8299998895661,80.21914834693573,0.0,154.14
2017-05-21,757.3833832071612,1023.858766617896,112.9768811817413,80.9554175048803,0.0,153.94
2017-05-22,758.2585547768944,1025.05577911659,114.1412242700991,81.70185646820892,0.0,153.58
2017-05-23,759.1392717711825,1026.259657576192,115.3224311821681,82.45921621238692,0.0,153.39
2017-05-24,760.02517801533,1027.468986651529,116.5199039454768,83.22824771287974,0.0,153.11
2017-05-25,760.9159173346416,1028.682350997428,117.7330445875538,84.00970194515271,0.0,152.46
2017-05-26,761.8111335544218,1029.898335268718,118.9612551359275,84.80432988467122,0.0,151.84
2017-05-27,762.7104704999753,1031.115524120225,120.2039376181266,85.61288250690068,0.0,151.5
2017-05-28,763.6135719966064,1032.332502206779,121.4604940616795,86.4361107873064,0.0,151.19
2017-05-29,764.5200818696198,1033.547854183205,122.7303264941147,87.27476570135383,0.0,150.84
2017-05-30,765.4296439443202,1034.760164704332,124.0128369429609,88.12959822450833,0.0,150.41
2017-05-31,766.3419020460121,1035.968018424988,125.3074274357465,89.00135933223524,0.0,153.11
2017-06-01,767.2564999999998,1037.17,126.6135,89.8908,0.0,148.96
2017-06-02,768.1730410447939,1038.364965240215,127.930621278187,90.79861086794357,0.0,148.31
2017-06-03,769.0909660717269,1039.552854580559,129.2590163725208,91.72524123490926,0.0,147.92
2017-06-04,770.0096753853371,1040.733879611977,130.5990750001519,92.67108006441616,0.0,147.57
2017-06-05,770.9285692901631,1041.908251925414,131.9511868782306,93.63651631998314,55.5,148.07
2017-06-06,771.847048090743,1043.076183111816,133.3157417239072,94.62193896512926,0.0,148.25
2017-06-07,772.7645120916153,1044.237884762128,134.6931292543322,95.62773696337344,0.0,147.96
2017-06-08,773.6803615973183,1045.393568467294,136.0837391866559,96.6542992782347,0.0,147.46
2017-06-09,774.5939969123905,1046.543445818261,137.4879612380286,97.70201487323202,0.0,146.83
2017-06-10,775.5048183413702,1047.687728405972,138.9061851256009,98.77127271188432,16.0,146.38
2017-06-11,776.4122261887956,1048.826627821374,140.3388005665229,99.86246175771063,0.0,146.51
2017-06-12,777.3156207592052,1049.960355655412,141.7861972779452,100.9759709742299,0.0,146.71
2017-06-13,778.2144023571374,1051.089123499031,143.248764977018,102.1121893249611,4.5,146.82
2017-06-14,779.1079712871303,1052.213142943175,144.7268933808918,103.2715057734233,0.0,146.56
2017-06-15,779.9957278537227,1053.332625578791,146.2209722067169,104.4543092831353,0.0,146.29
2017-06-16,780.8770723614525,1054.447782996823,147.7313911716436,105.6609888176162,0.0,146.95
2017-06-17,781.7514051148584,1055.558826788217,149.2585399928224,106.891933340385,0.0,147.55
2017-06-18,782.6181264184787,1056.665968543918,150.8028083874037,108.1475318149606,0.0,147.72
2017-06-19,783.4766365768515,1057.76941985487,152.3645860725377,109.4281732048621,0.0,147.72
2017-06-20,784.3263358945155,1058.86939231202,153.9442627653749,110.7342464736083,9.5,147.31
2017-06-21,785.166624676009,1059.966097506312,155.5422281830657,112.0661405847182,0.0,147.02
2017-06-22,785.9969032258701,1061.059747028691,157.1588720427604,113.424244501711,0.0,146.98
2017-06-23,786.8165718486374,1062.150552470103,158.7945840616094,114.8089471881054,0.0,146.82
2017-06-24,787.6250308488492,1063.238725421493,160.449753956763,116.2206376074205,0.0,146.48
2017-06-25,788.4216805310438,1064.324477473806,162.1247714453717,117.6597047231753,0.0,146.5
2017-06-26,789.2059211997597,1065.408020217988,163.8200262445857,119.1265374988888,7.5,146.82
2017-06-27,789.9771531595351,1066.489565244982,165.5359080715555,120.6215248980799,123.5,147.48
2017-06-28,790.7347767149085,1067.569324145736,167.2728066434315,122.1450558842676,145.0,147.6
2017-06-29,791.4781921704183,1068.647508511193,169.031111677364,123.6975194209708,164.0,147.44
2017-06-30,792.2067998306026,1069.724329932299,170.8112128905034,125.2793044717086,164.0,147.24
2017-07-01,792.9199999999998,1070.8,172.6135,126.8908,164.0,147.15
2017-07-02,793.6173915055866,1071.87468054275,174.4375906307025,128.531394165658,166.5,148.18
2017-07-03,794.2993672640912,1072.948334339044,176.2800140382529,130.1964719136718,167.0,150.4
2017-07-04,794.9665187146801,1074.020874404888,178.1365273859912,131.8804173853252,58.5,152.03
2017-07-05,795.6194372965198,1075.092213756287,180.0028878372576,133.5776147219013,58.5,153.32
2017-07-06,796.2587144487769,1076.162265409246,181.8748525553922,135.2824480646838,99.0,154.5
2017-07-07,796.8849416106177,1077.230942379771,183.7481787037352,136.989301554956,0.0,155.24
2017-07-08,797.4987102212087,1078.298157683865,185.6186234456269,138.6925593340013,0.0,157.06
2017-07-09,798.1006117197167,1079.363824337535,187.4819439444072,140.3866055431033,0.0,158.01
2017-07-10,798.6912375453078,1080.427855356786,189.3338973634164,142.0658243235453,0.0,158.29
2017-07-11,799.2711791371486,1081.490163757623,191.1702408659947,143.7245998166109,0.0,157.69
2017-07-12,799.8410279344056,1082.550662556051,192.9867316154821,145.3573161635834,0.0,156.92
2017-07-13,800.4013753762454,1083.609264768075,194.7791267752189,146.9583575057464,0.0,156.24
2017-07-14,800.9528129018342,1084.6658834097,196.5431835085451,148.5221079843832,0.0,155.57
2017-07-15,801.4959319503387,1085.720431496931,198.2746589788011,150.0429517407773,0.0,155.41
2017-07-16,802.0313239609253,1086.772822045775,199.9693103493268,151.515272916212,0.0,154.98
2017-07-17,802.5595803727607,1087.822968072235,201.6228947834625,152.933455651971,0.0,154.86
2017-07-18,803.0812926250111,1088.870782592317,203.2311694445483,154.2918840893377,0.0,154.45
2017-07-19,803.597052156843,1089.916178622027,204.7898914959245,155.5849423695954,0.0,154.07
2017-07-20,804.1074504074231,1090.959069177368,206.294818100931,156.8070146340275,0.0,153.66
2017-07-21,804.6130788159177,1091.999367274348,207.7417064229081,157.9524850239177,0.0,153.05
2017-07-22,805.1145288214933,1093.036985928969,209.126313625196,159.0157376805493,0.0,152.45
2017-07-23,805.6123918633166,1094.071838157239,210.4443968711348,159.9911567452057,0.0,151.67
2017-07-24,806.1072593805537,1095.103836975161,211.6917133240646,160.8731263591704,0.0,150.62
2017-07-25,806.5997228123714,1096.132895398742,212.8640201473256,161.6560306637269,5.0,149.4
2017-07-26,807.0903735979361,1097.158926443986,213.957074504258,162.3342538001585,5.0,148.53
2017-07-27,807.5798031764141,1098.181843126898,214.966633558202,162.9021799097488,5.0,148.31
2017-07-28,808.068602986972,1099.201558463484,215.8884544724976,163.3541931337811,7.0,148.11
2017-07-29,808.5573644687764,1100.217985469748,216.718294410485,163.6846776135389,77.0,147.87
2017-07-30,809.0466790609938,1101.231037161697,217.4519105355045,163.8880174903057,0.0,147.49
2017-07-31,809.5371382027906,1102.240626555335,218.0850600108961,163.9585969053649,0.0,147.36
2017-08-01,810.0293333333332,1103.246666666666,218.6135,163.8908,0.0,147.28
2017-08-02,810.5237808134684,1104.249187810611,219.0360477911052,163.6830241572169,1.0,147.16
2017-08-03,811.0206966907638,1105.248689497737,219.3637611722965,163.3497197269112,12.0,146.91
2017-08-04,811.5202219344677,1106.245788537528,219.6107580566073,162.9093503007016,36.0,146.72
2017-08-05,812.0224975138276,1107.241101739467,219.7911563570711,162.380379470206,0.0,146.58
2017-08-06,812.5276643980918,1108.235245913035,219.9190739867216,161.7812708270429,0.0,146.82
2017-08-07,813.0358635565084,1109.228837867717,220.0086288585922,161.1304879628305,0.0,147.23
2017-08-08,813.5472359583247,1110.222494412994,220.0739388857164,160.4464944691871,0.0,147.28
2017-08-09,814.0619225727895,1111.21683235835,220.129121981128,159.7477539377311,0.0,147.33
2017-08-10,814.5800643691501,1112.212468513266,220.1882960578602,159.0527299600806,0.0,147.53
2017-08-11,815.1018023166548,1113.210019687227,220.2655790289467,158.3798861278541,0.0,148.39
2017-08-12,815.6272773845516,1114.210102689713,220.3750888074212,157.7476860326697,0.0,148.67
2017-08-13,816.1566305420881,1115.213334330209,220.5309433063169,157.1745932661457,0.0,148.64
2017-08-14,816.6900027585127,1116.220331418196,220.7472604386675,156.6790714199005,17.0,148.56
2017-08-15,817.2275350030733,1117.231710763158,221.0381581175066,156.2795840855523,4.0,148.27
2017-08-16,817.7693682450174,1118.248089174577,221.4177542558677,155.9945948547195,0.0,147.88
2017-08-17,818.3156434535936,1119.270083461936,221.9001667667843,155.8425673190202,0.0,147.55
2017-08-18,818.8665015980495,1120.298310434717,222.4995135632899,155.8419650700729,0.0,147.33
2017-08-19,819.422083647633,1121.333386902404,223.2299125584181,156.0112516994957,0.0,147.25
2017-08-20,819.9825305715923,1122.375929674478,224.1054816652025,156.368890798907,0.0,147.46
2017-08-21,820.5479833391752,1123.426555560423,225.1403387966765,156.9333459599251,1.0,147.01
2017-08-22,821.1185829196297,1124.485881369722,226.3486018658737,157.7230807741682,3.0,147.66
2017-08-23,821.694470282204,1125.554523911856,227.7443887858276,158.7565588332547,15.5,147.82
2017-08-24,822.2757863961456,1126.63309999631,229.3418174695719,160.0522437288027,36.0,148.05
2017-08-25,822.8626722307029,1127.722226432564,231.1550058301399,161.6285990524307,36.0,148.25
2017-08-26,823.4552687551235,1128.822520030103,233.1980717805653,163.5040883957568,80.0,148.77
2017-08-27,824.0537169386556,1129.934597598409,235.4851332338816,165.6971753503995,95.5,149.55
2017-08-28,824.6581577505472,1131.059075946964,238.0303081031223,168.2263235079769,95.5,151.3
2017-08-29,825.268732160046,1132.196571885251,240.8477143013209,171.1099964601074,95.5,152.04
2017-08-30,825.8855811364002,1133.347702222753,243.9514697415111,174.3666577984092,194.5,152.2
2017-08-31,826.5088456488577,1134.513083768953,247.3556923367262,178.0147711145007,284.5,152.07
2017-09-01,827.1386666666665,1135.693333333333,251.0745,182.0728,0.0,152.27
2017-09-02,827.7749802227908,1136.888588694867,255.1160336393588,186.5513463790898,0.0,151.91
2017-09-03,828.4169026050603,1138.09707151049,259.4645261428005,191.4295655062093,0.0,152.35
2017-09-04,829.0633451650209,1139.316524406629,264.0982333933163,196.6787509683622,0.0,152.59
2017-09-05,829.7132192542184,1140.544690009711,268.9954112738969,202.2701963525518,0.0,152.64
2017-09-06,830.3654362241988,1141.779310946162,274.1343156675333,208.1751952457818,0.0,152.55
2017-09-07,831.0189074265081,1143.018129842409,279.4932024572163,214.3650412350557,0.0,152.52
2017-09-08,831.6725442126922,1144.258889324878,285.050327525937,220.811027907377,22.5,153.04
2017-09-09,832.325257934297,1145.499332019995,290.7839467566861,227.4844488497493,38.0,153.74
2017-09-10,832.9759599428685,1146.737200554188,296.6723160324547,234.3565976491762,40.5,155.46
2017-09-11,833.6235615899526,1147.970237553882,302.6936912362337,241.3987678926611,41.0,157.74
2017-09-12,834.266974227095,1149.196185645505,308.826328251014,248.5822531672076,41.5,159.8
2017-09-13,834.905109205842,1150.412787455483,315.0484829597864,255.8783470598191,45.5,161.36
2017-09-14,835.5368778777394,1151.617785610242,321.338411245542,263.2583431574994,55.0,162.32
2017-09-15,836.1611915943328,1152.808922736209,327.6743689912715,270.6935350472519,55.0,163.06
2017-09-16,836.7769617071685,1153.98394145981,334.0346120799661,278.1552163160802,57.0,163.43
2017-09-17,837.3830995677924,1155.140584407472,340.3973963946165,285.6146805509877,159.5,163.52
2017-09-18,837.9785165277505,1156.276594205622,346.7409778182137,293.0432213389781,159.5,163.53
2017-09-19,838.5621239385885,1157.389713480686,353.0436122337485,300.4121322670549,171.0,163.52
2017-09-20,839.1328331518522,1158.47768485909,359.2835555242119,307.6927069222214,171.0,163.64
2017-09-21,839.6895555190879,1159.538250967261,365.4390635725949,314.8562388914816,171.5,163.83
2017-09-22,840.2312023918414,1160.569154431626,371.4883922618883,321.8740217618386,195.0,163.94
2017-09-23,840.7566851216585,1161.568137878611,377.4097974750831,328.7173491202961,234.0,164.19
2017-09-24,841.2649150600852,1162.532943934643,383.1815350951701,335.3575145538578,259.0,164.44
2017-09-25,841.7548035586676,1163.461315226148,388.7818610051403,341.765811649527,286.5,165.27
2017-09-26,842.2252619689514,1164.350994379553,394.1890310879847,347.9135339943073,0.0,165.62
2017-09-27,842.6752016424824,1165.199724021283,399.381301226694,353.7719751752024,0.0,165.66
2017-09-28,843.1035339308071,1166.005246777767,404.3369273042593,359.3124287792156,0.0,166.74
2017-09-29,843.5091701854709,1166.76530527543,409.0341652036715,364.5061883933506,0.0,166.97
2017-09-30,843.8910217580197,1167.477642140698,413.4512708079214,369.3245476046109,14.0,167.12
2017-10-01,844.2479999999998,1168.14,417.5665,373.7388,37.5,167.42
2017-10-02,844.5793771162043,1168.750856021183,421.3640095892815,377.7280004818759,58.0,168.02
2017-10-03,844.8858687244161,1169.311625537791,424.8515600906732,381.3022492140143,73.5,168.84
2017-10-04,845.1685512956653,1169.824458424789,428.0428129454655,384.4794076755452,82.0,170.27
2017-10-05,845.4285013009825,1170.291504557144,430.9514295949492,387.2773373455989,82.0,171.88
2017-10-06,845.6667952113976,1170.71491380982,433.5910714804147,389.7138997033052,84.0,173.13
2017-10-07,845.8845094979407,1171.096836057783,435.9754000431525,391.8069562277945,85.5,173.47
2017-10-08,846.0827206316427,1171.439421176,438.1180767244533,393.5743683981967,94.0,173.11
2017-10-09,846.2625050835331,1171.744819039435,440.0327629656076,395.033997693642,0.0,172.89
2017-10-10,846.4249393246427,1172.015179523055,441.733120207906,396.2037055932605,0.0,172.57
2017-10-11,846.5710998260015,1172.252652501826,443.2328098926389,397.1013535761821,0.0,172.42
2017-10-12,846.7020630586397,1172.459387850712,444.5454934610971,397.7448031215372,0.0,172.9
2017-10-13,846.8189054935877,1172.63753544468,445.6848323545709,398.1519157084558,0.0,173.53
2017-10-14,846.9227036018756,1172.789245158696,446.664488014351,398.3405528160679,0.0,174.12
2017-10-15,847.0145338545336,1172.916666867725,447.4981218817279,398.3285759235036,0.0,174.72
2017-10-16,847.0954727225921,1173.021950446732,448.1993953979923,398.1338465098932,0.0,174.81
2017-10-17,847.1665966770813,1173.107245770684,448.7819700044345,397.7742260543666,0.0,174.55
2017-10-18,847.2289821890315,1173.174702714547,449.2595071423454,397.267576036054,0.0,174.44
2017-10-19,847.2837057294728,1173.226471153285,449.6456682530151,396.6317579340854,0.0,174.72
2017-10-20,847.3318437694355,1173.264700961866,449.9541147777347,395.8846332275911,0.0,175.07
2017-10-21,847.3744727799499,1173.291542015253,450.1985081577942,395.044063395701,0.0,175.43
2017-10-22,847.4126692320461,1173.309144188414,450.3925098344846,394.1279099175453,0.0,175.2
2017-10-23,847.4475095967546,1173.319657356314,450.5497812490962,393.154034272254,0.0,174.81
2017-10-24,847.4800703451054,1173.325231393918,450.6839838429197,392.1402979389572,0.0,174.67
2017-10-25,847.5114279481288,1173.328016176192,450.8087790572454,391.1045623967852,0.0,175.05
2017-10-26,847.5426588768551,1173.330161578102,450.9378283333643,390.064689124868,2.0,175.12
2017-10-27,847.5748396023145,1173.333817474614,451.0847931125665,389.0385396023356,9.5,175.14
2017-10-28,847.609046595537,1173.341133740694,451.2633348361429,388.0439753083181,0.0,174.98
2017-10-29,847.6463563275535,1173.354260251306,451.487114945384,387.0988577219458,1.0,174.81
2017-10-30,847.6878452693937,1173.375346881417,451.7697948815801,386.2210483223486,0.0,174.63
2017-10-31,847.7345898920878,1173.406543505994,452.1250360860218,385.4284085886566,0.0,174.29
2017-11-01,847.7876666666665,1173.45,452.5665,384.7388,0.0,174.08
2017-11-02,847.8479173832891,1173.507408537886,453.1046592416141,384.1662020295361,1.0,174.04
2017-11-03,847.9152451086326,1173.578630492037,453.7372311362,383.7090661265306,0.0,174.21
2017-11-04,847.9893182285039,1173.663069534321,454.4587441859028,383.3619617342765,2.0,174.29
2017-11-05,848.0698051287088,1173.760129336609,455.2637268928676,383.1194582960669,0.0,174.3
2017-11-06,848.1563741950546,1173.869213570769,456.1467077592393,382.9761252551945,0.0,174.33
2017-11-07,848.2486938133471,1173.98972590867,457.1022152871629,382.9265320549526,0.0,174.29
2017-11-08,848.3464323693934,1174.121070022181,458.1247779787836,382.965248138634,0.0,174.31
2017-11-09,848.4492582489994,1174.262649583171,459.2089243362464,383.0868429495318,0.0,174.35
2017-11-10,848.556839837972,1174.413868263509,460.3491828616961,383.2858859309388,0.0,174.37
2017-11-11,848.6688455221174,1174.574129735063,461.540082057278,383.5569465261481,0.0,174.32
2017-11-12,848.7849436872424,1174.742837669704,462.776150425137,383.8945941784527,0.0,174.29
2017-11-13,848.9048027191532,1174.9193957393,464.0519164674182,384.2933983311455,2.5,174.23
2017-11-14,849.0280910036565,1175.10320761572,465.3619086862665,384.7479284275195,11.0,174.15
2017-11-15,849.1544769265586,1175.293676970833,466.7006555838271,385.2527539108677,11.5,174.14
2017-11-16,849.2836288736661,1175.490207476508,468.0626856622449,385.8024442244831,0.0,174.17
2017-11-17,849.4152152307853,1175.692202804614,469.442527423665,386.3915688116587,0.0,174.31
2017-11-18,849.5489043837231,1175.89906662702,470.8347093702324,387.0146971156873,0.0,174.5
2017-11-19,849.6843647182856,1176.110202615595,472.2337600040919,387.6663985798621,0.0,174.61
2017-11-20,849.8212646202794,1176.325014442208,473.634207827389,388.341242647476,0.0,174.67
2017-11-21,849.959272475511,1176.542905778728,475.0305813422684,389.0337987618219,0.0,174.75
2017-11-22,850.0980566697871,1176.763280297025,476.4174090508753,389.7386363661928,0.0,174.77
2017-11-23,850.2372855889137,1176.985541668966,477.7892194553546,390.4503249038818,0.0,174.8
2017-11-24,850.3766276186976,1177.209093566421,479.1405410578513,391.1634338181818,0.0,174.84
2017-11-25,850.5157511449452,1177.43333966126,480.4659023605105,391.8725325523858,0.0,174.93
2017-11-26,850.6543245534632,1177.65768362535,481.7598318654773,392.5721905497867,0.0,174.91
2017-11-27,850.7920162300578,1177.881529130562,483.0168580748967,393.2569772536775,0.0,174.82
2017-11-28,850.9284945605357,1178.104279848764,484.2315094909135,393.9214621073514,0.0,174.67
2017-11-29,851.0634279307031,1178.325339451825,485.398314615673,394.5602145541011,0.0,174.54
2017-11-30,851.1964847263667,1178.544111611614,486.5118019513202,395.1678040372196,0.0,174.41
2017-12-01,851.3273333333332,1178.76,487.5665,395.7388,0.0,174.21
2017-12-02,851.4557222927739,1178.972519106779,488.5582072561077,396.2689595473993,0.0,174.07
2017-12-03,851.5817207673213,1179.181626693454,489.4878021830388,396.7587904310311,0.0,173.95
2017-12-04,851.7054780749733,1179.387391339455,490.3574332364391,397.2099880641726,0.0,173.78
2017-12-05,851.8271435337272,1179.589881624213,491.1692488719546,397.6242478601018,0.0,173.56
2017-12-06,851.9468664615806,1179.789166127158,491.9253975452306,398.003265232096,0.0,173.35
2017-12-07,852.0647961765314,1179.985313427718,492.6280277119134,398.3487355934327,0.0,173.21
2017-12-08,852.1810819965773,1180.178392105325,493.2792878276485,398.6623543573894,10.0,173.14
2017-12-09,852.2958732397158,1180.368470739409,493.8813263480816,398.9458169372438,15.5,173.08
2017-12-10,852.4093192239443,1180.555617909399,494.4362917288587,399.2008187462735,16.0,173.09
2017-12-11,852.5215692672607,1180.739902194726,494.9463324256254,399.4290551977558,0.0,173.11
2017-12-12,852.6327726876625,1180.921392174819,495.4135968940275,399.6322217049685,0.0,173.13
2017-12-13,852.7430788031475,1181.10015642911,495.8402335897109,399.8120136811889,0.0,173.15
2017-12-14,852.8526369317132,1181.276263537027,496.2283909683212,399.9701265396948,0.0,173.15
2017-12-15,852.9615963913573,1181.449782078001,496.5802174855042,400.1082556937635,0.0,173.12
2017-12-16,853.0701065000773,1181.620780631463,496.8978615969058,400.2280965566727,0.0,173.11
2017-12-17,853.1783165758708,1181.789327776841,497.1834717581717,400.3313445417,0.0,173.1
2017-12-18,853.2863759367358,1181.955492093566,497.4391964249476,400.4196950621228,0.0,173.05
2017-12-19,853.3944339006697,1182.119342161069,497.6671840528793,400.4948435312186,0.0,173.14
2017-12-20,853.5026397856699,1182.280946558778,497.8695830976127,400.5584853622651,0.0,173.21
2017-12-21,853.6111429097343,1182.440373866125,498.0485420147935,400.6123159685399,0.0,173.28
2017-12-22,853.7200925908605,1182.59769266254,498.2062092600674,400.6580307633203,0.0,173.41
2017-12-23,853.8296381470461,1182.752971527451,498.3447332890802,400.697325159884,0.0,173.5
2017-12-24,853.939928896289,1182.90627904029,498.4662625574778,400.7318945715086,0.0,173.64
2017-12-25,854.0511141565863,1183.057683780487,498.5729455209058,400.7634344114715,0.0,173.75
2017-12-26,854.163343245936,1183.207254327471,498.66693063501,400.7936400930503,0.0,173.88
2017-12-27,854.2767654823356,1183.355059260673,498.7503663554363,400.8242070295226,0.0,173.93
2017-12-28,854.3915301837827,1183.501167159523,498.8254011378304,400.8568306341659,0.0,173.97
2017-12-29,854.5077866682752,1183.64564660345,498.894183437838,400.8932063202578,0.0,173.96
2017-12-30,854.6256842538104,1183.788566171886,498.9588617111049,400.9350295010757,0.0,173.93
2017-12-31,854.745372258386,1183.929994444259,499.0215844132771,400.9839955898973,0.0,173.89
2018-01-01,854.8669999999998,1184.07,499.0845,401.0418,0.0,173.87
2018-01-02,854.9906494189663,1184.208665393426,499.1494002410773,401.1097729364137,0.0,173.86
2018-01-03,855.1161329448679,1184.3461290784,499.216650162943,401.1877837711767,10.0,173.78
2018-01-04,855.2431956296035,1184.482543483673,499.2862581061889,401.2753366680795,15.5,173.71
2018-01-05,855.3715825250728,1184.618061037997,499.3582324114068,401.371935790913,16.0,173.64
2018-01-06,855.501038683175,1184.75283417012,499.4325814191884,401.4770853034676,0.0,173.58
2018-01-07,855.6313091558093,1184.887015308794,499.5093134701254,401.5902893695339,0.0,173.47
2018-01-08,855.762138994875,1185.020756882769,499.5884369048097,401.7110521529024,0.0,173.37
2018-01-09,855.8932732522715,1185.154211320797,499.6699600638331,401.838877817364,0.0,173.25
2018-01-10,856.0244569798976,1185.287531051626,499.7538912877872,401.973270526709,0.0,173.22
2018-01-11,856.1554352296533,1185.420868504009,499.8402389172639,402.1137344447282,0.0,173.2
2018-01-12,856.2859530534374,1185.554376106695,499.9290112928549,402.259773735212,0.0,173.15
2018-01-13,856.4157555031494,1185.688206288435,500.020216755152,402.4108925619511,0.0,173.17
2018-01-14,856.5445876306884,1185.82251147798,500.1138636447469,402.5665950887363,0.0,173.17
2018-01-15,856.6721944879539,1185.95744410408,500.2099603022314,402.7263854793579,0.0,173.12
2018-01-16,856.7983211268447,1186.093156595486,500.3085150681973,402.8897678976065,1.0,173.03
2018-01-17,856.9227125992608,1186.229801380948,500.4095362832363,403.0562465072729,0.0,173.01
2018-01-18,857.0451139571009,1186.367530889217,500.5130322879403,403.2253254721476,0.0,172.99
2018-01-19,857.1652702522645,1186.506497549043,500.6190114229009,403.3965089560212,0.0,172.98
2018-01-20,857.2829265366508,1186.646853789177,500.72748202871,403.5693011226842,0.0,172.96
2018-01-21,857.3978278621593,1186.788752038369,500.8384524459592,403.7432061359274,0.5,172.97
2018-01-22,857.5097192806888,1186.93234472537,500.9519310152405,403.9177281595414,0.5,173.03
2018-01-23,857.6183458441392,1187.077784278931,501.0679260771454,404.0923713573166,0.5,172.92
2018-01-24,857.7234526044094,1187.225223127802,501.1864459722659,404.2666398930436,12.0,172.81
2018-01-25,857.8247846133988,1187.374813700734,501.3074990411938,404.4400379305132,12.5,172.74
2018-01-26,857.9220869230065,1187.526708426477,501.4310936245205,404.6120696335158,0.0,172.65
2018-01-27,858.015104585132,1187.681059733781,501.5572380628381,404.7822391658421,0.0,172.55
2018-01-28,858.1035826516744,1187.838020051398,501.6859406967383,404.9500506912827,0.0,172.54
2018-01-29,858.1872661745332,1187.997741808078,501.8172098668129,405.1150083736282,0.0,172.5
2018-01-30,858.2659002056075,1188.160377432571,501.9510539136535,405.2766163766692,0.0,172.37
2018-01-31,858.3392297967966,1188.326079353628,502.0874811778519,405.4343788641963,0.0,172.25
2018-02-01,858.4069999999999,1188.495,502.2265,405.5878,0.0,172.06
2018-02-02,858.4691806591684,1188.667190195056,502.3680786987166,405.7364741397445,0.0,171.88
2018-02-03,858.5266407864605,1188.842294340648,502.5120255047286,405.880356406588,0.0,171.72
2018-02-04,858.5804741860862,1189.019855233245,502.6581086267901,406.0194921155621,0.0,171.52
2018-02-05,858.6317746622558,1189.199415669317,502.8060962736552,406.1539265816985,0.0,171.31
2018-02-06,858.6816360191797,1189.380518445335,502.9557566540777,406.2837051200288,0.0,171.08
2018-02-07,858.731152061068,1189.562706357769,503.106857976812,406.4088730455848,0.0,170.86
2018-02-08,858.7814165921308,1189.745522203089,503.2591684506119,406.5294756733981,0.0,170.69
2018-02-09,858.8335234165781,1189.928508777764,503.4124562842316,406.6455583185003,0.0,170.61
2018-02-10,858.8885663386204,1190.111208878265,503.566489686425,406.7571662959231,0.5,170.51
2018-02-11,858.9476391624677,1190.293165301062,503.7210368659463,406.8643449206983,0.0,170.46
2018-02-12,859.0118356923302,1190.473920842626,503.8758660315494,406.9671395078574,0.0,170.27
2018-02-13,859.0822497324184,1190.653018299426,504.0307453919884,407.0655953724323,0.0,170.12
2018-02-14,859.159975086942,1190.830000467933,504.1854431560174,407.1597578294543,0.0,170.02
2018-02-15,859.2461055601116,1191.004410144616,504.3397275323904,407.2496721939555,0.0,169.89
2018-02-16,859.3417349561371,1191.175790125946,504.4933667298615,407.3353837809672,0.0,169.79
2018-02-17,859.4479570792287,1191.343683208393,504.6461289571847,407.4169379055213,0.0,169.63
2018-02-18,859.5658657335968,1191.507632188427,504.797782423114,407.4943798826494,3.0,169.4
