outer_days,strategy,seed,epoch,loss,gradient_norm,elapsed_seconds
432,OOF,0,87,0.0001880979653065463,0.004953055775323718,45.51127524999902
432,OOF,0,88,0.00018084070059363227,0.003382964787132299,45.69576033297926
432,OOF,0,89,0.00017532823132333523,0.002196067580703876,45.83061858313158
432,OOF,0,90,0.00017163596129678645,0.002514282493523336,45.94090837519616
432,OOF,0,91,0.00016907675128992038,0.0034099560730758613,46.266796292271465
432,OOF,0,92,0.00016667066488688028,0.0038519346199788577,46.45906400028616
432,OOF,0,93,0.00016370761214510324,0.0036458547286146474,46.780986125115305
432,OOF,0,94,0.0001600014299408037,0.0029595589796803574,46.86883341707289
432,OOF,0,95,0.00015575748112281918,0.0021765114880878253,46.94847666705027
432,OOF,0,96,0.00015128916227134792,0.001751705824246386,47.02745837531984
432,OOF,0,97,0.00014685348866646123,0.0017300414993334703,47.10318904230371
432,OOF,0,98,0.00014266536601745765,0.0017140026851397612,47.182219167239964
432,OOF,0,99,0.00013894201112220916,0.0016198807904459597,47.24417750025168
432,OOF,0,100,0.00013583256700235832,0.0017724940423314351,47.306223708204925
432,OOF,1,1,0.033450387302012295,0.32248898569519335,47.37854191707447
432,OOF,1,2,0.032540818237889395,0.31436501627872426,47.44036591704935
432,OOF,1,3,0.03151828415905291,0.3146123082874257,47.50137966731563
432,OOF,1,4,0.030355431137726412,0.31543299457260116,47.560993917286396
432,OOF,1,5,0.029042919944604006,0.31607399352041265,47.620979958213866
432,OOF,1,6,0.027579114365797568,0.315852832934504,47.68240175023675
432,OOF,1,7,0.025972689829080877,0.3138627536591832,47.74549891706556
432,OOF,1,8,0.024247083807217087,0.3088780552503572,47.8111519170925
432,OOF,1,9,0.02244417498467028,0.29938774496303794,47.87065354222432
432,OOF,1,10,0.020625450621754613,0.28376945664385095,47.961840958334506
432,OOF,1,11,0.018868302970649155,0.260636992933283,48.04658070812002
432,OOF,1,12,0.017254542990252697,0.2293862385687569,48.14643425028771
432,OOF,1,13,0.015853463285859813,0.1907151332501724,48.21545537514612
432,OOF,1,14,0.014711138230694698,0.1468464880474544,48.27485508332029
432,OOF,1,15,0.013841966567333226,0.10259338071641749,48.33508141711354
432,OOF,1,16,0.013217148085917264,0.06930998664735177,48.39759112522006
432,OOF,1,17,0.01276368672658366,0.06653081348473794,48.45921737514436
432,OOF,1,18,0.012374195260140879,0.08890687156368433,48.52065266715363
432,OOF,1,19,0.011913933063913347,0.11405805030239122,48.58144741691649
432,OOF,1,20,0.011263431377523059,0.13136398156098344,48.64453212497756
432,OOF,1,21,0.010433205307710792,0.13689176979286025,48.70381191698834
432,OOF,1,22,0.00953330182716705,0.1339257654800909,48.76225704187527
432,OOF,1,23,0.008647952522416392,0.1268580342568361,48.81618195818737
432,OOF,1,24,0.00781186995404532,0.11851508519975974,48.8728903750889
432,OOF,1,25,0.007037930599593695,0.11112888431157995,48.932865667156875
432,OOF,1,26,0.006336527668457273,0.10628381813437753,49.050032041966915
432,OOF,1,27,0.0057170236785908345,0.10481834695412211,49.15364004205912
432,OOF,1,28,0.005180377253351498,0.10671265623178629,49.24285995820537
432,OOF,1,29,0.004710342217658456,0.11091940571867231,49.31735150003806
432,OOF,1,30,0.004269698688297328,0.11512683815013566,49.415600625332445
432,OOF,1,31,0.0038181915850188336,0.1163648291820539,49.52828683331609
432,OOF,1,32,0.0033440595265915615,0.11280775125973408,49.640838417224586
432,OOF,1,33,0.0028700517137900325,0.10465362966936932,49.98376858327538
432,OOF,1,34,0.002428214399406311,0.09292051066956751,50.264134833123535
432,OOF,1,35,0.0020415418518393348,0.07828356214266158,50.34202079195529
432,OOF,1,36,0.0017255362674350196,0.061223010710838605,50.4255416248925
432,OOF,1,37,0.0014913477056767493,0.04249775436356738,50.50915529206395
432,OOF,1,38,0.0013434418051943946,0.023843023629366487,50.58644837513566
432,OOF,1,39,0.001274753778067849,0.0129187090060435,50.654414208140224
432,OOF,1,40,0.0012626718766313128,0.02239324053113289,50.72488091699779
432,OOF,1,41,0.0012710309552065534,0.034921807560020494,50.785385833121836
432,OOF,1,42,0.001262017928273365,0.0431439434270796,50.84339762525633
432,OOF,1,43,0.0012111121972142166,0.04580224211546969,50.900148916989565
432,OOF,1,44,0.0011142707685132306,0.0431760312518961,50.94985279208049
432,OOF,1,45,0.0009857122004047088,0.036510416521824456,50.99685175018385
432,OOF,1,46,0.0008498369278987806,0.02810554116679357,51.045442500151694
432,OOF,1,47,0.0007302773486742699,0.021880234301830878,51.092972917016596
432,OOF,1,48,0.0006407286506597406,0.02201757844671136,51.14093800028786
432,OOF,1,49,0.0005824412822985861,0.026818359084825515,51.193924041930586
432,OOF,1,50,0.0005472585053426198,0.0314480665876046,51.41490237507969
432,OOF,1,51,0.0005229979596234177,0.033168227802301886,51.51201120810583
432,OOF,1,52,0.0005002310885729433,0.03105725671449032,51.572147792205215
432,OOF,1,53,0.00047701544482449843,0.025503882909860057,51.63026087498292
432,OOF,1,54,0.00045759944400636785,0.018209246896487185,51.69184749992564
432,OOF,1,55,0.000446779777423331,0.013260851238134589,51.747889291960746
432,OOF,1,56,0.00044499237569310056,0.01581118544050334,51.798720207996666
432,OOF,1,57,0.000447195844559498,0.022126316877506106,51.85002858331427
432,OOF,1,58,0.0004455202214700323,0.027276882262874086,51.89774354221299
432,OOF,1,59,0.00043369318996929504,0.02943501765510043,51.9445774583146
432,OOF,1,60,0.0004105550478259822,0.02815772019750917,51.992078999988735
432,OOF,1,61,0.00038066224907727566,0.023798593343709668,52.039658207912
432,OOF,1,62,0.0003517728237397188,0.01729164331724441,52.087397042196244
432,OOF,1,63,0.0003307886601454398,0.010167735501433548,52.13470937497914
432,OOF,1,64,0.00032043826366850016,0.006054804343064237,52.18203666713089
432,OOF,1,65,0.0003183736898961164,0.009148726451034489,52.23045495804399
432,OOF,1,66,0.00031889766476961805,0.013408079815880962,52.27858299994841
432,OOF,1,67,0.000316107992471898,0.015892334650265127,52.32856245804578
432,OOF,1,68,0.000306687952244137,0.016087430918883816,52.37728216731921
432,OOF,1,69,0.0002910649485460839,0.014133848234386485,52.424607917200774
432,OOF,1,70,0.00027266353105828207,0.010607889592437619,52.471757708117366
432,OOF,1,71,0.0002558719027171273,0.00668571916981707,52.51896695792675
432,OOF,1,72,0.00024382695938317652,0.005169040491063607,52.566499958280474
432,OOF,1,73,0.0002370971363306446,0.007519430982154548,52.613947958219796
432,OOF,1,74,0.00023382015343235862,0.010222150758113401,52.662737250328064
432,OOF,1,75,0.0002310701300235641,0.011583003887613408,52.71369825024158
432,OOF,1,76,0.00022656994786251366,0.011202400047227409,52.76668283296749
432,OOF,1,77,0.0002197295983086215,0.009231073158398774,52.81750650005415
432,OOF,1,78,0.0002115244158148623,0.006272843798849566,52.8690717080608
432,OOF,1,79,0.00020352309612687845,0.003843785276692261,52.916372042149305
432,OOF,1,80,0.00019682344005552245,0.004780840177931562,52.96772212488577
432,OOF,1,81,0.00019153301827083753,0.007394474101888299,53.01491654198617
432,OOF,1,82,0.0001869676376238635,0.009420762655607434,53.066207916941494
432,OOF,1,83,0.00018228889285079497,0.010234426077492479,53.11381816724315
432,OOF,1,84,0.00017710649201063718,0.00972337824569513,53.16185395792127
432,OOF,1,85,0.00017168242717474898,0.008057460411404883,53.21068662498146
432,OOF,1,86,0.00016667348560613492,0.005623547392255268,53.270809791982174
432,OOF,1,87,0.0001626365185699865,0.003068578800288592,53.327663583215326
432,OOF,1,88,0.00015963674909274416,0.0020464114033736853,53.37785541731864
432,OOF,1,89,0.00015720092046635065,0.003361191641150211,53.4265923332423
432,OOF,1,90,0.00015462251249608643,0.004508527502584932,53.480630167294294
432,OOF,1,91,0.00015140334183436476,0.0047524504668243536,53.534713041968644
432,OOF,1,92,0.0001475417774548385,0.004048362533813644,53.60018495796248
432,OOF,1,93,0.0001434939985802568,0.002652190483617433,53.686422457918525
432,OOF,1,94,0.00013985596486460413,0.0014668962449692624,53.758683000225574
432,OOF,1,95,0.00013698884348026426,0.0024588470438414657,53.83424370829016
432,OOF,1,96,0.00013482855130841936,0.0041092964451193694,53.911435374990106
432,OOF,1,97,0.00013298023830263998,0.005320226473501614,53.9904000419192
432,OOF,1,98,0.00013100407057658724,0.005817444100990215,54.06120162503794
432,OOF,1,99,0.00012868385150427834,0.005565657677566487,54.127230333164334
432,OOF,1,100,0.0001261073366756146,0.004703224408779709,54.1845703329891
432,OOF,2,1,0.033450387302012295,0.30881245574297533,54.24723408324644
432,OOF,2,2,0.03270263331340157,0.30242581907687005,54.30607045814395
432,OOF,2,3,0.03185997634838222,0.3011197311374353,54.38593333307654
432,OOF,2,4,0.03090569120530556,0.2999909831573588,54.47474275017157
432,OOF,2,5,0.029831798548958864,0.2985816629704747,54.53511079214513
432,OOF,2,6,0.028634335389493136,0.2965344770066153,54.60546441702172
432,OOF,2,7,0.027313563203300067,0.29341265668674094,54.66444429196417
432,OOF,2,8,0.02587559822103776,0.28865240118708124,54.726136333309114
432,OOF,2,9,0.024334776786084197,0.28152955609723085,54.80203187512234
432,OOF,2,10,0.022716448322929992,0.2711408414357912,54.90055245812982
432,OOF,2,11,0.021059770407110514,0.25642390696615813,55.04289266699925
432,OOF,2,12,0.01941958347270256,0.23624526329922962,55.138277375139296
432,OOF,2,13,0.017865672911142907,0.20958561773589726,55.21095154201612
432,OOF,2,14,0.016478339297396245,0.17581137659688706,55.28963304217905
432,OOF,2,15,0.015340180457267419,0.1350874452719719,55.37415908323601
432,OOF,2,16,0.014521493973866444,0.08945039958413768,55.461389916948974
432,OOF,2,17,0.01405369771922785,0.04816548153848635,55.546618999913335
432,OOF,2,18,0.013892618454343576,0.0485825897860576,55.63441574992612
432,OOF,2,19,0.013902486307195186,0.08395309166747998,55.733436417300254
432,OOF,2,20,0.013898415929457638,0.11506825872821316,55.812516750302166
432,OOF,2,21,0.013724522748184503,0.1327420375124575,55.8920700000599
432,OOF,2,22,0.013305196990879415,0.1359168400100277,55.968006500042975
432,OOF,2,23,0.012649170223984483,0.12669587521926012,56.03770337533206
432,OOF,2,24,0.011825080230574554,0.10891571736987786,56.099342207890004
432,OOF,2,25,0.010926648610773906,0.0875497338748622,56.16647037491202
432,OOF,2,26,0.010039945641639188,0.06874234274077205,56.22867204202339
432,OOF,2,27,0.009223848276966094,0.059632089261991095,56.289770792238414
432,OOF,2,28,0.008506236380862214,0.0635704613350256,56.344534792006016
432,OOF,2,29,0.00788878821841192,0.07558545160311231,56.39513979200274
432,OOF,2,30,0.00735384433480692,0.08940122116256216,56.46160899987444
432,OOF,2,31,0.006871344593409545,0.10166912940466312,56.543805917259306
432,OOF,2,32,0.006405825355224814,0.11090982665910896,56.637732750270516
432,OOF,2,33,0.0059240028380377905,0.11642026467064737,56.70793795818463
432,OOF,2,34,0.005403093000528452,0.11780775572561275,56.784910042304546
432,OOF,2,35,0.004838283232228126,0.11485609508694997,56.85797125007957
432,OOF,2,36,0.004245983885366145,0.10754758251315172,56.9210693333298
432,OOF,2,37,0.0036599595389009043,0.09612958928675341,57.05400016717613
432,OOF,2,38,0.003121043131698046,0.08114567164241476,57.15151562495157
432,OOF,2,39,0.002665269094407547,0.06342690292653422,57.227088666986674
432,OOF,2,40,0.002315343978979005,0.04412677397377585,57.293149875011295
432,OOF,2,41,0.0020766955314548735,0.025058305797355712,57.36180075025186
432,OOF,2,42,0.0019371568089666233,0.01204274481584262,57.474825291894376
432,OOF,2,43,0.0018702467142157184,0.019000504737796985,57.56533075030893
432,OOF,2,44,0.0018424818409012267,0.031193210688642677,57.63304854230955
432,OOF,2,45,0.0018229599969056636,0.04047434569452894,57.69346854230389
432,OOF,2,46,0.0017910354900047168,0.04590650423491524,57.76117983320728
432,OOF,2,47,0.0017386343040951043,0.04786723521302633,57.83626545825973
432,OOF,2,48,0.0016669566932541464,0.04726758164246934,57.947763042058796
432,OOF,2,49,0.0015803433084480149,0.04509815439329031,58.02473262511194
432,OOF,2,50,0.0014816347762201631,0.04205217774896664,58.09045729227364
432,OOF,2,51,0.0013718556085293005,0.0384024452439519,58.15804816689342
432,OOF,2,52,0.0012528996177981902,0.03415420146634745,58.219831000082195
432,OOF,2,53,0.0011297740507065152,0.029267745751116042,58.27476825006306
432,OOF,2,54,0.001010646435343259,0.023798417294977427,58.323630375321954
432,OOF,2,55,0.0009050890308214189,0.017967622476937742,58.372674624901265
432,OOF,2,56,0.0008215341865132594,0.012277827701227175,58.423010875005275
432,OOF,2,57,0.0007648138562228087,0.007991306673552098,58.477099458221346
432,OOF,2,58,0.0007345725548409862,0.007690859914847338,58.53209908306599
432,OOF,2,59,0.0007252434766668792,0.010811791708906181,58.58357012504712
432,OOF,2,60,0.0007277892354430317,0.014414300833616807,58.63387545803562
432,OOF,2,61,0.0007325475320908558,0.01742301650323618,58.684823292307556
432,OOF,2,62,0.0007319062957730249,0.019630219502390786,58.73695999989286
432,OOF,2,63,0.0007217450528869362,0.02109542666343007,58.79047737503424
432,OOF,2,64,0.0007014027823621831,0.021931789617882166,58.842770667281
432,OOF,2,65,0.0006726518679308319,0.022193738201674727,58.89384300028905
432,OOF,2,66,0.0006383893372698413,0.021835810462514867,58.94589400012046
432,OOF,2,67,0.0006016045362093726,0.02073817081593947,59.0058441250585
432,OOF,2,68,0.0005648745879307511,0.018775463909111275,59.07452941732481
432,OOF,2,69,0.0005303210458157176,0.015898536960860736,59.15322279231623
432,OOF,2,70,0.0004997353395641215,0.012215997743451801,59.22650658292696
432,OOF,2,71,0.0004745451200114995,0.008125865741573403,59.298271582927555
432,OOF,2,72,0.00045547852828483845,0.004899905482895839,59.36113704228774
432,OOF,2,73,0.00044208798057388996,0.005532953302452317,59.42236366728321
432,OOF,2,74,0.0004325262174478001,0.008610760217586078,59.49464095802978
432,OOF,2,75,0.0004239413086343392,0.01127903442507581,59.57125791721046
432,OOF,2,76,0.00041351251013061195,0.012633634794168867,59.655434667132795
432,OOF,2,77,0.00039965993337520435,0.01241398794702883,59.732494458090514
432,OOF,2,78,0.00038271304560685485,0.010740830577229268,59.82918862532824
432,OOF,2,79,0.0003645932684209923,0.008105633369173876,59.909025417175144
432,OOF,2,80,0.00034769070839526703,0.005541058121678049,59.98530012508854
432,OOF,2,81,0.00033361509256235177,0.0049291333553675406,60.060236250050366
432,OOF,2,82,0.0003225311967602706,0.006517756121387901,60.119669042062014
432,OOF,2,83,0.00031337219576434096,0.008277490816233421,60.18599154194817
432,OOF,2,84,0.00030465804083279317,0.009209633511763,60.29367133323103
432,OOF,2,85,0.00029531043455235955,0.00912049118273179,60.38998820818961
432,OOF,2,86,0.00028498006854093497,0.00819937135694861,60.455789083149284
432,OOF,2,87,0.00027385554407127993,0.006852169982688025,60.5248413332738
432,OOF,2,88,0.0002623044356364712,0.0055421228128041886,60.603812125045806
432,OOF,2,89,0.00025070324386839283,0.004561077694259088,60.67693883320317
432,OOF,2,90,0.00023950484406257862,0.003852099370085997,60.7484419583343
432,OOF,2,91,0.00022930048313641747,0.003198371632705886,60.8186100423336
432,OOF,2,92,0.0002206428916119601,0.002629120983448182,60.8792685829103
432,OOF,2,93,0.00021368735594109875,0.0025156668813725064,60.93842374999076
432,OOF,2,94,0.00020797295062511094,0.0029509459115664243,61.01405845815316
432,OOF,2,95,0.0002026131164271933,0.0034617186894283854,61.09059000015259
432,OOF,2,96,0.00019682047090040187,0.0036567762279660827,61.1637157080695
432,OOF,2,97,0.0001903856769252313,0.0034344902599811994,61.240729958284646
432,OOF,2,98,0.0001837525755966027,0.002954633778348319,61.31478820787743
432,OOF,2,99,0.00017764850760811798,0.00260643063383566,61.38923158310354
432,OOF,2,100,0.00017255982949037962,0.002737169901122517,61.46471987525001
612,IN,0,1,0.007194894243047841,0.02610404924240934,62.02566295815632
612,IN,0,2,0.00712197318516102,0.02255579877152641,62.78584695793688
612,IN,0,3,0.0070405748618025555,0.020772538310038623,63.023438250180334
612,IN,0,4,0.006948330780745113,0.019763050387679382,63.247511375229806
612,IN,0,5,0.006845432839714266,0.01944586779990865,63.418561042286456
612,IN,0,6,0.006732172864354086,0.019706105060733264,63.588752042036504
612,IN,0,7,0.006608734948661215,0.020383043986013892,63.7319502918981
612,IN,0,8,0.006474913151046833,0.021320814095868317,63.87180195795372
612,IN,0,9,0.006330074852371971,0.0223655189677866,64.00614479230717
612,IN,0,10,0.00617349685009962,0.023363857013683844,64.12814020831138
612,IN,0,11,0.006004810449758991,0.02418545498556144,64.24370650015771
612,IN,0,12,0.005824300732120341,0.0247350820856939,64.35698737530038
612,IN,0,13,0.00563294587182219,0.02495224287023276,64.49451650027186
612,IN,0,14,0.005432303619579822,0.024803398187636896,64.61804691702127
612,IN,0,15,0.005224345188436231,0.024274042501200233,64.7587597919628
612,IN,0,16,0.005011316236900105,0.023364921903687268,64.89911854220554
612,IN,0,17,0.004795672184365562,0.0220933217331478,65.0284724580124
612,IN,0,18,0.004579952966752713,0.020496542117104655,65.14988054195419
612,IN,0,19,0.004366596003432967,0.018636019061682253,65.27010350022465
612,IN,0,20,0.00415772991202376,0.016603927071514896,65.37954191723838
612,IN,0,21,0.003954947906382385,0.014529779383347161,65.4866724582389
612,IN,0,22,0.0037591438306168816,0.012580113908555112,65.6097420421429
612,IN,0,23,0.0035704963822301657,0.010946579519359304,65.73374595819041
612,IN,0,24,0.0033885474528473117,0.009805046166290106,65.85659275017679
612,IN,0,25,0.0032123528695871574,0.0092298677668027,65.97797616710886
612,IN,0,26,0.003040829990794147,0.009128136801261727,66.10079904226586
612,IN,0,27,0.002873075494089184,0.009289849060268066,66.22178445803002
612,IN,0,28,0.00270810765634288,0.009504636881912852,66.34297308325768
612,IN,0,29,0.002544323985946023,0.009600656645151497,66.46558345807716
612,IN,0,30,0.002380936758863614,0.009516973750227102,66.5883087082766
612,IN,0,31,0.002220812700765371,0.009415551512574722,66.70958604197949
612,IN,0,32,0.002069109497861457,0.009554051006818894,66.83034566696733
612,IN,0,33,0.0019287566745660133,0.009901290002668735,66.95305912522599
612,IN,0,34,0.0017993903039859153,0.01010407456703622,67.07447912497446
612,IN,0,35,0.001680425748042264,0.00976491034865314,67.19465454202145
612,IN,0,36,0.0015739912725508706,0.008800348496932871,67.31423625024036
612,IN,0,37,0.0014824708621014443,0.007540155190900063,67.4289477081038
612,IN,0,38,0.0014046174925643278,0.006330606208100998,67.54391949996352
612,IN,0,39,0.0013374030799675472,0.005476335288033071,67.6535967499949
612,IN,0,40,0.001277453999473547,0.005111148304129483,67.76650395803154
612,IN,0,41,0.0012216886060213972,0.005145695368367904,67.87727754190564
612,IN,0,42,0.0011669362137093897,0.00543619194663044,67.98772216727957
612,IN,0,43,0.0011084326692226215,0.005591129040460251,68.10154679231346
612,IN,0,44,0.0010443796405921078,0.005538871975305463,68.21129641728476
612,IN,0,45,0.0009774165843356012,0.0054284884769234066,68.32562933303416
612,IN,0,46,0.000910233579197947,0.005094834708783625,68.44775512488559
612,IN,0,47,0.0008445473196790977,0.004368547966020924,68.57115562492982
612,IN,0,48,0.0007829883659649574,0.003771029051498714,68.69347287528217
612,IN,0,49,0.0007271906249294623,0.003868328349318181,68.81685383291915
612,IN,0,50,0.0006760320219581027,0.0041057690636122305,68.9408458750695
612,IN,0,51,0.0006287072964946813,0.004030101323128437,69.06347483303398
612,IN,0,52,0.0005858872751304298,0.0037913121287875104,69.18705637520179
612,IN,0,53,0.0005480192418034718,0.003569062779741081,69.30760420812294
612,IN,0,54,0.0005150667087710988,0.003300831479137435,69.42875279206783
612,IN,0,55,0.00048738039360740886,0.0030259628636653373,69.55165095813572
612,IN,0,56,0.0004647060383937778,0.0028510396148707737,69.6782703329809
612,IN,0,57,0.0004456583469340361,0.002751005714163622,69.80091941729188
612,IN,0,58,0.00042908412545501735,0.002743171802135358,69.92470475006849
612,IN,0,59,0.00041435324559411905,0.0028303318391290936,70.04670370789245
612,IN,0,60,0.0004000801304599177,0.002652803910504192,70.16786829195917
612,IN,0,61,0.0003857778526195384,0.0023965830048802185,70.2893894999288
612,IN,0,62,0.00037120943845505953,0.0022795301111590226,70.41404750011861
612,IN,0,63,0.0003560724291523037,0.0021462387387698794,70.5355906249024
612,IN,0,64,0.0003411311423451367,0.0021909905863025493,70.65885512530804
612,IN,0,65,0.0003265467531855061,0.0021902143910129627,70.78056433331221
612,IN,0,66,0.0003124681768734716,0.001981207628964505,70.90528670791537
612,IN,0,67,0.0002995563700158043,0.0019390767479526027,71.02805720828474
612,IN,0,68,0.0002874506183999581,0.0018892238043714147,71.1511293752119
612,IN,0,69,0.000276262547926907,0.0019431454314329424,71.27537958323956
612,IN,0,70,0.00026538510124668593,0.001835747413607035,71.4005165421404
612,IN,0,71,0.00025469037192431184,0.0018498915697323433,71.65870358329266
612,IN,0,72,0.00024412296175846819,0.0017742812825505439,71.87756945798174
612,IN,0,73,0.00023416041474263186,0.0015707040336082356,72.79227770818397
612,IN,0,74,0.0002251257407717825,0.001425605567121361,73.03273633308709
612,IN,0,75,0.00021732389629723696,0.001425806033097018,73.26247041719034
612,IN,0,76,0.00021051159728252523,0.001236242892172442,73.47937108296901
612,IN,0,77,0.00020441449492640564,0.0011104670094381037,73.65832629194483
612,IN,0,78,0.0001985969059449479,0.001050660681717288,73.83531787525862
612,IN,0,79,0.00019283094083101917,0.001061753695495547,74.00511991698295
612,IN,0,80,0.00018712475009790436,0.0011937317056435917,74.15742095792666
612,IN,0,81,0.0001815181337982128,0.0012406623043326273,74.30068258289248
612,IN,0,82,0.00017609997459488698,0.0012601256329542137,74.44220066722482
612,IN,0,83,0.000171057420615587,0.001273311556999748,74.58517133304849
612,IN,0,84,0.0001664845599412656,0.0009789323261623847,74.72647754196078
612,IN,0,85,0.000162584907291497,0.0009236694336823793,74.85320966690779
612,IN,0,86,0.0001590797142646624,0.0010245723229127886,75.03053041733801
612,IN,0,87,0.0001556017990635965,0.0009657230349323395,75.19912462495267
612,IN,0,88,0.00015196510782092845,0.000959916671970829,75.44854841707274
612,IN,0,89,0.00014816928098241236,0.00092198197377763,76.36699433298782
612,IN,0,90,0.00014445070819380328,0.0008009113558606508,76.7501274170354
612,IN,0,91,0.0001410525306010238,0.0007769252180946507,77.0044561251998
612,IN,0,92,0.0001379700080416401,0.0008056224299571395,77.17912133317441
612,IN,0,93,0.00013506217580230493,0.0008045635188677044,77.36295587522909
612,IN,0,94,0.00013226171807993647,0.0006931849417264228,77.54566737497225
612,IN,0,95,0.0001295449431017995,0.0006511392817567208,77.74100391706452
612,IN,0,96,0.00012683341153234018,0.0006583797125553396,77.91988579230383
612,IN,0,97,0.00012411170028007722,0.0006870826201725701,78.07248491700739
612,IN,0,98,0.00012150966284050718,0.0005687686436182433,78.21351391728967
612,IN,0,99,0.00011913877713702067,0.0005880402686298194,78.35463145794347
612,IN,0,100,0.00011694616243654927,0.0005542488422437818,78.4907762920484
612,IN,1,1,0.007194894243047841,0.029188220100636812,78.61906350031495
612,IN,1,2,0.007107980157763787,0.025830143359942673,78.7415400003083
612,IN,1,3,0.007013843234248663,0.024154436827071114,78.8637221250683
612,IN,1,4,0.006910937735801869,0.023049301344323765,78.98630337510258
612,IN,1,5,0.006799799305215725,0.0224661714672468,79.11241508321837
612,IN,1,6,0.006680848609076135,0.022383449265483715,79.23651433316991
612,IN,1,7,0.0065545283022075,0.022735735007793193,79.37340229190886
612,IN,1,8,0.006420862738148209,0.023407161915902898,79.50582883320749
612,IN,1,9,0.006279231684556255,0.024243231792442838,79.64752454217523
612,IN,1,10,0.006128421107299083,0.02509120210970455,79.79100695811212
612,IN,1,11,0.0059669049855893075,0.025828578452637578,79.93372675031424
612,IN,1,12,0.0057933612708474126,0.02636815323849495,80.0780330421403
612,IN,1,13,0.005607006528099607,0.026656186217190698,80.22137137502432
612,IN,1,14,0.0054077586597363475,0.026666934807449416,80.38972620805725
612,IN,1,15,0.0051963672016028944,0.026394019105562893,80.57101675029844
612,IN,1,16,0.004974450718484732,0.025847983355960984,80.7767742080614
612,IN,1,17,0.004744410256576868,0.02505287401438833,80.97697654226795
612,IN,1,18,0.004509272666792337,0.024039107874100393,81.14659870788455
612,IN,1,19,0.0042724241501333506,0.02283746793095787,81.31706424988806
612,IN,1,20,0.004037279489294363,0.02146819684991213,81.48819854203612
612,IN,1,21,0.0038072794228342526,0.019922249693019464,81.67252887506038
612,IN,1,22,0.003586423613276821,0.018162278272365995,81.8967533330433
612,IN,1,23,0.003379468430054939,0.016168319703838873,82.08320212503895
612,IN,1,24,0.003190965273767519,0.014005914613191133,82.26502654189244
612,IN,1,25,0.003023828416808115,0.011885258185750031,82.50469824997708
612,IN,1,26,0.002877019100819459,0.010135283221983175,82.90185216721147
612,IN,1,27,0.002744230481372899,0.009002605369829761,83.31044504232705
612,IN,1,28,0.0026160707489293568,0.008442387520668018,83.72716695815325
612,IN,1,29,0.0024853201451982116,0.008285836624243158,83.97240179218352
612,IN,1,30,0.0023501750155467626,0.008575998336401132,84.16131375031546
612,IN,1,31,0.0022136889734669157,0.009436339718087465,84.31516933301464
612,IN,1,32,0.0020807211239681584,0.01063448861443284,84.47028237488121
612,IN,1,33,0.001954684648747668,0.011563931668933053,84.63854299997911
612,IN,1,34,0.001836422811130819,0.011608825144132402,84.78723712498322
612,IN,1,35,0.0017256420386379764,0.01047463094344149,84.93103045830503
612,IN,1,36,0.0016229101808970176,0.008422563200087612,85.07443025009707
612,IN,1,37,0.001529500881572374,0.006473790425894403,85.21731954207644
612,IN,1,38,0.0014450286533669106,0.006087673423732527,85.36011920822784
612,IN,1,39,0.0013661130771404188,0.007032266417321889,85.52414254192263
612,IN,1,40,0.0012883224868034907,0.007758424983403323,86.08638012502342
612,IN,1,41,0.001209353127637528,0.007596491981606361,86.35143779218197
612,IN,1,42,0.001130025504477502,0.006760647015143387,86.86580800032243
612,IN,1,43,0.0010523656793295186,0.005918833545721865,87.19594675023109
612,IN,1,44,0.0009768792026882878,0.005533230664033074,87.45854612533003
612,IN,1,45,0.0009026184597857931,0.005310705811955184,87.78809687495232
612,IN,1,46,0.0008302949247329758,0.00488037537786916,88.16282883333042
612,IN,1,47,0.000762513165154687,0.0043257230408294935,88.4056745832786
612,IN,1,48,0.0007011645837755226,0.0038870890017353144,88.61016250029206
612,IN,1,49,0.0006461982425306301,0.00366029789614531,88.78017487516627
612,IN,1,50,0.0005965722946981591,0.0036627625545824862,88.92650675028563
612,IN,1,51,0.000551611818857763,0.00396177145235908,89.07524733291939
612,IN,1,52,0.0005111063944448132,0.004461900507125974,89.22218025010079
612,IN,1,53,0.0004746536773488233,0.004830066918194966,89.36660112533718
612,IN,1,54,0.00044160805239899407,0.004772430716270994,89.51175475027412
612,IN,1,55,0.0004116874128305636,0.004253777079239385,89.66075800033286
612,IN,1,56,0.00038514467583404896,0.003525187726052141,89.80784129211679
612,IN,1,57,0.000362135389775646,0.0029608990619234992,89.9539832919836
612,IN,1,58,0.00034221350357839086,0.0026994693797160046,90.09707462508231
612,IN,1,59,0.0003246267213260402,0.00254078399730117,90.28095250017941
612,IN,1,60,0.00030881345941663994,0.0023538833691249166,90.50390637526289
612,IN,1,61,0.00029435337568147065,0.00218942758297224,90.72501895809546
612,IN,1,62,0.0002807816405762313,0.0020283236855070472,90.9975678329356
612,IN,1,63,0.0002679726124823631,0.0018874522078762706,91.3661785828881
612,IN,1,64,0.0002562202884384658,0.001965580933927681,91.61188445799053
612,IN,1,65,0.00024574492293216754,0.0022392527743697586,91.84705400001258
612,IN,1,66,0.00023658029516684056,0.002478477067259117,92.07703791698441
612,IN,1,67,0.00022859307918283542,0.0026002013745886113,92.87028712499887
612,IN,1,68,0.00022129409566596766,0.002640659745427986,93.22637445805594
612,IN,1,69,0.00021402854193316542,0.002570174499733447,93.50123862503096
612,IN,1,70,0.000206751681373423,0.002448203959923397,93.73058912530541
