phase,model,horizon,point,n,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95
development,TCN_DIRECT,3,MJ1,374,0.358313949954098,0.397438567188156,0.23252202897677,0.754010695187166,1.09527276744914,1.29093310114876,0.922459893048128,1.40576737797852,1.47131542149978,1,1.67507514731611,1.67507514731611
development,TCN_DIRECT,4,ATU1,373,0.581813866694338,1.4324529389494,0.558722647869998,0.85254691689008,2.95968414699757,4.99917537341075,0.884718498659517,3.7987134772458,7.56254588955249,0.906166219839142,4.52644629345389,11.588601251374
development,TCN_DIRECT,4,ATU5,373,0.673833398886112,1.16103385425871,0.623863688440421,0.764075067024129,3.75960382054011,5.1739183491491,0.86058981233244,4.82539926318774,6.6924481625402,0.949061662198391,5.74981786336975,8.53543307670572
development,TCN_DIRECT,4,MJ3,373,0.37852455319821,0.448270257348017,0.314417857239311,0.85254691689008,2.13185637108567,2.36155689996602,0.924932975871314,2.73620802970166,2.9215302663127,0.970509383378016,3.26039296418366,3.45281180891571
development,TCN_DIRECT,4,MJ1,373,0.484945097983852,0.537639102269034,0.314831345626366,0.756032171581769,1.48378706158958,1.75748671972166,0.914209115281501,1.90442007602101,2.00401710531549,1,2.26925648536527,2.26925648536527
development,TCN_DIRECT,5,ATU1,372,0.74389513959232,1.87197802680868,0.731602794485394,0.844086021505376,3.8334190499174,6.68024059301815,0.865591397849462,4.92014008441557,10.1916070582223,0.89247311827957,5.86270851481113,15.7601728151467
development,TCN_DIRECT,5,ATU5,372,0.885239466302775,1.53770694515603,0.817575419159942,0.763440860215054,4.86785978980659,6.79296434873882,0.876344086021505,6.24783040029454,8.90958096083821,0.938172043010753,7.44474910438524,11.5203441489331
development,TCN_DIRECT,5,MJ3,372,0.480802807928702,0.568442676760112,0.399490242470625,0.852150537634409,2.72115769301659,3.01399041547498,0.916666666666667,3.49256808793579,3.72832653137234,0.973118279569892,4.16165156202681,4.39594138248424
development,TCN_DIRECT,5,MJ1,372,0.615741667134313,0.682286031163447,0.399896053583535,0.75,1.88567057051465,2.24394172646803,0.913978494623656,2.42023197547155,2.5581690627838,1,2.8838842730025,2.8838842730025
development,TCN_DIRECT,6,ATU1,371,0.911497171431872,2.34009004833188,0.919451956618457,0.835579514824798,4.7610166351682,8.51053149372595,0.84366576819407,6.11069869592396,13.0634102690761,0.870619946091644,7.28134660017392,20.2917730543246
development,TCN_DIRECT,6,ATU5,371,1.12369917460621,1.94700816492142,1.02546224418035,0.765498652291105,6.03778135190843,8.5075249226131,0.878706199460916,7.74940846894929,11.2948705694739,0.932614555256065,9.23398973122024,14.8216691117951
development,TCN_DIRECT,6,MJ3,371,0.587114660200097,0.693043639485741,0.487512061967424,0.851752021563342,3.33480099844926,3.6931929957329,0.91644204851752,4.28017074375752,4.56910563033127,0.970350404312669,5.10013801106102,5.37326269525032
development,TCN_DIRECT,6,MJ1,371,0.750779433621649,0.831706492462834,0.487889101210314,0.743935309973046,2.30108534460662,2.75129130061328,0.911051212938005,2.95341106574408,3.13256844042572,1,3.51920634490063,3.51920634490063
development,TCN_DIRECT,7,ATU1,370,1.09257734336237,2.8342692670959,1.12468190496052,0.827027027027027,5.75347708108225,10.4591916860684,0.837837837837838,7.38450788781074,16.0959028404842,0.845945945945946,8.79918387053415,25.0557155283364
development,TCN_DIRECT,7,ATU5,370,1.38758892746045,2.38723577106945,1.24732862387696,0.748648648648649,7.27313631553819,10.3115771609904,0.897297297297297,9.33496939925443,13.8285433346816,0.924324324324324,11.1233021100071,18.3659424651632
development,TCN_DIRECT,7,MJ3,370,0.697917213625561,0.82271933222601,0.578757938490091,0.848648648648649,3.97454136136314,4.40079399114923,0.916216216216216,5.10126861023235,5.44462993367595,0.964864864864865,6.07853646530889,6.38807030211008
development,TCN_DIRECT,7,MJ1,370,0.890243900615083,0.986113212431136,0.57894021357227,0.751351351351351,2.73131583579896,3.2809450272875,0.910810810810811,3.50560592304747,3.72817633154197,1,4.17718710077419,4.17718710077419
development,TCN_BRES,1,ATU1,376,0.0998759533951736,0.184165043898788,0.0908622532903275,0.776595744680851,0.501462219285077,0.761295231890231,0.800531914893617,0.643619790530768,1.02968390508042,0.859042553191489,0.766920283062205,1.37378865922578
development,TCN_BRES,1,ATU5,376,0.150490364006137,0.197018570786888,0.123614670106993,0.747340425531915,0.729799209063914,0.890990718239468,0.917553191489362,0.93668714412203,1.05003736271179,0.968085106382979,1.11613157376406,1.20648645543866
development,TCN_BRES,1,MJ3,376,0.0455698756337482,0.0524541385395276,0.0415548284627783,0.851063829787234,0.303104389233951,0.323271911008456,0.938829787234043,0.389030271883366,0.399588926640362,0.984042553191489,0.463558160612987,0.466165718460299
development,TCN_BRES,1,MJ1,376,0.0660067517213502,0.0765063726304221,0.0462329937799452,0.835106382978723,0.233465370764604,0.294733354329078,0.88563829787234,0.299649559326596,0.36587773052215,0.917553191489362,0.35705447259274,0.437387074579734
development,TCN_BRES,2,ATU1,375,0.195209921510417,0.283110549810719,0.1610432403593,0.776,0.878860274339846,1.27311375164795,0.821333333333333,1.12800495016925,1.67734515685435,0.861333333333333,1.34410080051448,2.12374098752819
development,TCN_BRES,2,ATU5,375,0.31199017237518,0.390557330236711,0.251288138663691,0.762666666666667,1.48000663229386,1.77488051759943,0.914666666666667,1.8995679475498,2.07753354606029,0.973333333333333,2.26347481768609,2.36088916562913
development,TCN_BRES,2,MJ3,375,0.0942667949944686,0.108509040558855,0.0849811701867501,0.869333333333333,0.621100330726503,0.666537602491392,0.933333333333333,0.79717364416945,0.823858674723788,0.978666666666667,0.949890985067427,0.953230287621295
development,TCN_BRES,2,MJ1,375,0.139956794104026,0.160506740112239,0.0971676207454918,0.826666666666667,0.484009809005446,0.610477104756512,0.893333333333333,0.621219864441726,0.763479709662019,0.914666666666667,0.740229124851217,0.925362174687791
development,TCN_BRES,3,ATU1,374,0.284315410401268,0.37643048261497,0.224213102822702,0.767379679144385,1.20057027544736,1.66618197700393,0.828877005347594,1.5409152663635,2.1487716027079,0.868983957219251,1.83611378898063,2.64411597113196
development,TCN_BRES,3,ATU5,374,0.515483236572584,0.656014323176943,0.415307894585418,0.762032085561497,2.44036850796349,2.98233398917511,0.909090909090909,3.13217907054417,3.53903930730745,0.962566844919786,3.73222156112121,4.02697570590302
development,TCN_BRES,3,MJ3,374,0.143874308285925,0.163729070178344,0.130948055746714,0.858288770053476,0.965894636723448,1.02965902927877,0.949197860962567,1.23971234492809,1.26863216864113,0.991978609625668,1.47720837127133,1.47959745011855
development,TCN_BRES,3,MJ1,374,0.220659953842485,0.252168150759772,0.152578342594881,0.828877005347594,0.752320430511143,0.948727370977918,0.901069518716578,0.965592818912502,1.19148837152574,0.917112299465241,1.15057480969086,1.45752311049189
development,TCN_BRES,4,ATU1,373,0.434876377640471,0.594489139553144,0.344932553688584,0.785522788203753,1.7886958746065,2.60936714517327,0.809651474530831,2.29576630075697,3.44109714411983,0.841823056300268,2.73557427401238,4.34048580044348
development,TCN_BRES,4,ATU5,373,0.76857690153501,1.01790559236213,0.623702487618966,0.758713136729222,3.63037540578864,4.61934958924868,0.906166219839142,4.65953638850987,5.63897636294995,0.949061662198391,5.5521800581485,6.63091357103742
development,TCN_BRES,4,MJ3,373,0.194117004598303,0.218703302844399,0.179979222081856,0.828418230563003,1.34169384012439,1.42105233234049,0.96514745308311,1.72204540068526,1.74365162812625,1,2.05194365613026,2.05194365613026
development,TCN_BRES,4,MJ1,373,0.306398263437088,0.349684531973226,0.211358965479615,0.828418230563003,1.03270190554609,1.30317924735451,0.89544235924933,1.32545854616107,1.64371344059238,0.916890080428954,1.57938127193196,2.02284282948804
development,TCN_BRES,5,ATU1,372,0.63104386989675,0.950165509647429,0.520535490603079,0.782258064516129,2.6463224242015,4.125264314955,0.801075268817204,3.39651806026324,5.68331042324009,0.827956989247312,4.0472008948868,7.61337623871485
development,TCN_BRES,5,ATU5,372,1.06331306079664,1.45704122606062,0.866982693898312,0.755376344086022,4.9770331476785,6.55101221311256,0.908602150537634,6.38795288813665,8.18733543819479,0.940860215053763,7.61171534690962,9.92765802624136
development,TCN_BRES,5,MJ3,372,0.245764459161498,0.275086433181305,0.23229215456149,0.81989247311828,1.74773686693713,1.84730892387176,0.954301075268817,2.24319598354726,2.26230110700355,1,2.67293287741721,2.67293287741721
development,TCN_BRES,5,MJ1,372,0.397369089941918,0.453330732406657,0.273666388646464,0.827956989247312,1.32458129424113,1.67361814105493,0.897849462365591,1.70008168582647,2.11725983857211,0.919354838709677,2.02577227565934,2.6152842139318
development,TCN_BRES,6,ATU1,371,0.873847711919529,1.40470411593191,0.736438861450102,0.778975741239892,3.66259378617295,5.91994086542387,0.803234501347709,4.70088823205206,8.37321964796363,0.819407008086253,5.60145381887043,11.6448254375988
development,TCN_BRES,6,ATU5,371,1.39850484592288,1.97175416443683,1.14355103601366,0.749326145552561,6.47385081856632,8.78042642973977,0.905660377358491,8.30909757012893,11.1640553077975,0.932614555256065,9.90090042945958,13.8937359621143
development,TCN_BRES,6,MJ3,371,0.298671810401297,0.33414583290244,0.28806047039864,0.789757412398922,2.18287623634985,2.3139345554611,0.964959568733154,2.8016913178366,2.82985141691716,1,3.33842111467121,3.33842111467121
development,TCN_BRES,6,MJ1,371,0.493663347932373,0.563022702148706,0.339434397453315,0.830188679245283,1.62814542293023,2.05699379456205,0.905660377358491,2.08970202691235,2.60742144989061,0.91644204851752,2.49003354709409,3.22926544717228
development,TCN_BRES,7,ATU1,370,1.16674547443855,1.93204113847557,0.988702793281717,0.772972972972973,4.81746000365528,7.95222109472039,0.805405405405405,6.18314297508481,11.3818316273454,0.813513513513514,7.36766928306479,16.1364938316523
development,TCN_BRES,7,ATU5,370,1.77460215476043,2.58466587994601,1.46033528150112,0.754054054054054,8.16302121077036,11.387718812116,0.889189189189189,10.4771242971496,14.757210217489,0.924324324324324,12.4842636131832,18.7478171548998
development,TCN_BRES,7,MJ3,370,0.353153079426912,0.396350782794101,0.347331294685917,0.767567567567568,2.64841946253583,2.82161989070299,0.959459459459459,3.39920957982655,3.45513609901236,0.986486486486487,4.05040803825893,4.05991998289725
development,TCN_BRES,7,MJ1,370,0.595274567591248,0.67875156823104,0.408718010982243,0.821621621621622,1.94377377218793,2.45558849633619,0.908108108108108,2.49480662746317,3.11536291997392,0.918918918918919,2.97274545169235,3.86173835427517
later_exploratory,B_ANCHOR,1,ATU1,293,0.24626855623164,0.426079344988906,0.183512091237211,0.68259385665529,0.503881486647863,1.2703477186352,0.757679180887372,0.646724886574685,1.58692722714925,0.83617747440273,0.770620233206641,1.86826416344183
later_exploratory,B_ANCHOR,1,ATU5,293,0.181562535652741,0.309190226037466,0.136537430295639,0.672354948805461,0.378773511134196,0.958885523004613,0.784982935153584,0.486150538404178,1.21692753067281,0.839590443686007,0.579284095997602,1.47045665575684
later_exploratory,B_ANCHOR,1,MJ3,293,0.136225846774108,0.186310680207627,0.107380981999403,0.706484641638225,0.500652420226704,0.712738024444368,0.812286689419795,0.642580424691671,0.85961844637758,0.883959044368601,0.765681802277052,1.01081151395136
later_exploratory,B_ANCHOR,1,MJ1,293,0.183154224552773,0.272139501443984,0.144647041841332,0.829351535836177,0.691655697194418,1.05425707286191,0.890784982935154,0.887730476649551,1.37987257063784,0.918088737201365,1.0577961064149,1.75257144665974
later_exploratory,B_ANCHOR,2,ATU1,292,0.487903601824137,0.846576177176421,0.366083835352028,0.664383561643836,0.988354255587483,2.55546255373947,0.76027397260274,1.26853895365899,3.2656026515234,0.821917808219178,1.51155739417724,4.05558812659891
later_exploratory,B_ANCHOR,2,ATU5,292,0.362110273774493,0.615678396634455,0.274923564232948,0.671232876712329,0.75886620013041,1.95769154325922,0.777397260273973,0.97399422326401,2.53094925168864,0.839041095890411,1.16058570043439,3.16754810019253
later_exploratory,B_ANCHOR,2,MJ3,292,0.265689313986982,0.362753840187576,0.211931843702235,0.705479452054795,0.98931969539854,1.41078391692057,0.808219178082192,1.26977808224149,1.74151780796588,0.866438356164384,1.51303390695268,2.12750656760272
later_exploratory,B_ANCHOR,2,MJ1,292,0.302187366480558,0.42441633722958,0.237018409659662,0.815068493150685,1.18830390034993,1.6984813588188,0.904109589041096,1.52517154436978,2.16327664997451,0.924657534246575,1.81735398714496,2.65507096717964
later_exploratory,B_ANCHOR,3,ATU1,291,0.725273867570519,1.26464504643386,0.548821540851403,0.656357388316151,1.45617772632143,3.88254978916227,0.752577319587629,1.86898387784179,5.0644734929694,0.81786941580756,2.2270316508619,6.53001196219702
later_exploratory,B_ANCHOR,3,ATU5,291,0.541304835288099,0.920481873336747,0.41540252734658,0.670103092783505,1.14560909535718,3.00099646155954,0.766323024054983,1.47037335541477,3.95118928137481,0.828178694158076,1.75205791762848,5.09305413013787
later_exploratory,B_ANCHOR,3,MJ3,291,0.392810783423069,0.535648750511154,0.316782983160538,0.707903780068729,1.48057279260354,2.11245501050555,0.828178694158076,1.90029460644037,2.67418137863749,0.869415807560137,2.26434068515978,3.35549329141206
later_exploratory,B_ANCHOR,3,MJ1,291,0.386356878545753,0.514914244807763,0.303136539213187,0.783505154639175,1.59771511251831,2.18102710485053,0.865979381443299,2.05064514633411,2.68056658527948,0.934707903780069,2.44349440341132,3.22129630716338
later_exploratory,B_ANCHOR,4,ATU1,290,0.958599653688278,1.68069410206389,0.731678767630227,0.658620689655172,1.90468009534565,5.25176098735377,0.751724137931034,2.44463043645084,7.02048494632763,0.810344827586207,2.91295683241695,9.27916966657953
later_exploratory,B_ANCHOR,4,ATU5,290,0.718792610736041,1.22398431249549,0.558081065170011,0.658620689655172,1.54103139653371,4.09377034589043,0.762068965517241,1.97789238449988,5.47757476969396,0.824137931034483,2.35680414074327,7.25046422768689
later_exploratory,B_ANCHOR,4,MJ3,290,0.519374922237361,0.709081648066369,0.424191940560245,0.713793103448276,1.98598715054249,2.84102693410188,0.831034482758621,2.54898691201759,3.66836715586535,0.862068965517241,3.03730524270282,4.6754084263733
later_exploratory,B_ANCHOR,4,MJ1,290,0.46316030070518,0.595245361463257,0.365857460887013,0.782758620689655,2.00639443817861,2.68054154229174,0.848275862068966,2.57517938213505,3.3160428988147,0.886206896551724,3.06851549585555,3.83988141986815
later_exploratory,B_ANCHOR,5,ATU1,289,1.1879309000117,2.09425461529338,0.914583652901432,0.657439446366782,2.33440989655559,6.6586203735289,0.747404844290657,2.99618266511902,9.11656050154241,0.788927335640138,3.57017184904184,12.3300159014543
later_exploratory,B_ANCHOR,5,ATU5,289,0.894550859288843,1.52628139781657,0.703150078609177,0.660899653979239,1.94758181374117,5.23732368352208,0.761245674740484,2.49969419588321,7.11445514584829,0.826989619377163,2.97856934867522,9.64836377881683
later_exploratory,B_ANCHOR,5,MJ3,289,0.646459034854482,0.883784725983812,0.534720819572788,0.72318339100346,2.50843772024644,3.6070010701732,0.826989619377163,3.21954495867351,4.7189665872577,0.865051903114187,3.83632443775723,6.08992780741527
later_exploratory,B_ANCHOR,5,MJ1,289,0.537126269416601,0.677295719005823,0.430468663361868,0.778546712802768,2.43436926085956,3.22526321095616,0.86159169550173,3.12447912024705,4.00506642756415,0.878892733564014,3.72304650443665,4.68756487074724
later_exploratory,B_ANCHOR,6,ATU1,288,1.4130193106981,2.50484341568722,1.0971901271404,0.663194444444444,2.74520437963614,8.10366914115791,0.75,3.52343167607828,11.344329244956,0.777777777777778,4.19842779560882,15.6792982076967
later_exploratory,B_ANCHOR,6,ATU5,288,1.06829600882094,1.82786707553306,0.850852678650393,0.65625,2.36736453962402,6.4300253172905,0.746527777777778,3.03847949158575,8.87329692908641,0.822916666666667,3.62057162636962,12.2661812536603
later_exploratory,B_ANCHOR,6,MJ3,288,0.773774289718169,1.05894811393386,0.648110558846775,0.729166666666667,3.04824721811265,4.41349399152162,0.826388888888889,3.91238294841975,5.82457449757632,0.857638888888889,4.66189182246158,7.5996373812837
later_exploratory,B_ANCHOR,6,MJ1,288,0.613642610753074,0.765864514005036,0.49920544758708,0.767361111111111,2.88185911788558,3.80872877463275,0.854166666666667,3.69882613377549,4.74711043098815,0.881944444444444,4.40742318251847,5.59830987409727
later_exploratory,B_ANCHOR,7,ATU1,287,1.63377115035434,2.91198737654554,1.27930179477534,0.662020905923345,3.14030203845535,9.58443040571092,0.745644599303136,4.03053403120877,13.6934324579356,0.770034843205575,4.80267752108333,19.3115854241167
later_exploratory,B_ANCHOR,7,ATU5,287,1.23982743381798,2.12888428048197,1.00121595458795,0.658536585365854,2.80355541938853,7.67443847604601,0.738675958188153,3.59832442480067,10.7614445923282,0.815331010452962,4.2876680099318,15.1171411302871
later_exploratory,B_ANCHOR,7,MJ3,287,0.900571018594861,1.2337544733542,0.764102532275427,0.721254355400697,3.60586800261876,5.25829606682274,0.822299651567944,4.62808147707679,6.98865675127438,0.853658536585366,5.51469921940662,9.20352492328301
later_exploratory,B_ANCHOR,7,MJ1,287,0.694605796798451,0.862023704649246,0.57291320156942,0.759581881533101,3.34703351625359,4.43293178963155,0.839721254355401,4.29587101038601,5.54063845033162,0.874564459930314,5.11884603263526,6.58140951542259
later_exploratory,DRIFT1,1,ATU1,293,0.01176932834188,0.0201505152872721,0.0086304540263962,0.62457337883959,0.0231737121219117,0.0570452643724935,0.771331058020478,0.0297431375049352,0.0759729095539417,0.812286689419795,0.0354411343001612,0.100387053212006
later_exploratory,DRIFT1,1,ATU5,293,0.0070206868711934,0.0135045449394751,0.005325718534773,0.614334470989761,0.0132330518321615,0.0382938858347041,0.744027303754266,0.0169844381505789,0.0528787264181116,0.829351535836177,0.020238206322644,0.0731563550803902
later_exploratory,DRIFT1,1,MJ3,293,0.0025516722799847,0.0036427493072047,0.0020179690981941,0.737201365187713,0.0083132936777803,0.015165902283848,0.781569965870307,0.0106699969204823,0.0204388963675523,0.819112627986348,0.0127140855190157,0.0267495996629202
later_exploratory,DRIFT1,1,MJ1,293,0.0021041142416676,0.0030688040199673,0.001659500523493,0.74061433447099,0.0070454082937882,0.0120491593491541,0.798634812286689,0.0090426836476598,0.0155794936904766,0.84641638225256,0.0107750221555349,0.0197984145747486
later_exploratory,DRIFT1,2,ATU1,292,0.0350867632776659,0.0601465899488976,0.025903962003149,0.63013698630137,0.068371932718079,0.173634954832596,0.767123287671233,0.0877544256014499,0.235051245451463,0.804794520547945,0.104565847589507,0.318056206227903
later_exploratory,DRIFT1,2,ATU5,292,0.0210034141944924,0.0404862650055997,0.0160748620859972,0.602739726027397,0.0388370675279665,0.117132339423832,0.732876712328767,0.0498468365230272,0.164682075475452,0.828767123287671,0.0593961691955959,0.233377867739022
later_exploratory,DRIFT1,2,MJ3,292,0.0076662841093075,0.0109385261519684,0.0060929080069502,0.736301369863014,0.0249680630516083,0.0462064469887889,0.780821917808219,0.0320461619903093,0.0629625384505918,0.815068493150685,0.0381853572345762,0.0837247832879017
later_exploratory,DRIFT1,2,MJ1,292,0.0063148062288284,0.0092105507530747,0.0050127660231065,0.73972602739726,0.0212730514976435,0.0366442619309628,0.804794520547945,0.0273036660037606,0.0479060690309937,0.842465753424658,0.0325343247182824,0.0620599283466603
later_exploratory,DRIFT1,3,ATU1,291,0.0697483142260941,0.119728195135025,0.0518476983329874,0.639175257731959,0.134411763155489,0.352968930551057,0.769759450171821,0.172515630330717,0.4841059090593,0.797250859106529,0.205565052523915,0.668544344255963
later_exploratory,DRIFT1,3,ATU5,291,0.0418846427791931,0.0809189236826588,0.0323451955107973,0.608247422680412,0.0759147974318909,0.238636430540497,0.725085910652921,0.0974355876519713,0.340986171184304,0.81786941580756,0.116101663686814,0.493775697008968
later_exploratory,DRIFT1,3,MJ3,291,0.0153465614674194,0.0218909587610326,0.012259448516016,0.738831615120275,0.0499766611124069,0.0937899315692285,0.780068728522337,0.0641443501017045,0.129114404150638,0.810996563573883,0.076432707416093,0.174274768767999
later_exploratory,DRIFT1,3,MJ1,291,0.0126276619044779,0.018425535149265,0.010091683095182,0.738831615120275,0.0428080434577806,0.0742362714742562,0.804123711340206,0.0549435289514071,0.0980611797298959,0.84192439862543,0.0654692528038965,0.129241064034097
later_exploratory,DRIFT1,4,ATU1,290,0.115591039693917,0.198673586308548,0.0865015174438116,0.627586206896552,0.220064195743095,0.597484488776593,0.762068965517241,0.282449337398581,0.829069236078277,0.789655172413793,0.336559144040329,1.16716290447853
later_exploratory,DRIFT1,4,ATU5,290,0.0696656245602694,0.134773479535025,0.0542294791688792,0.593103448275862,0.123531517131737,0.404985770869189,0.717241379310345,0.158550985742518,0.587437203432402,0.813793103448276,0.188925152169681,0.866913478301881
later_exploratory,DRIFT1,4,MJ3,290,0.025599841826452,0.0364971803770877,0.0205478388834337,0.737931034482759,0.0833361571476228,0.158536453820399,0.775862068965517,0.106960799725779,0.220283848403289,0.806896551724138,0.127451653925375,0.301679310400961
later_exploratory,DRIFT1,4,MJ1,290,0.0210460517673329,0.0307101206279477,0.0169246262719019,0.744827586206897,0.0717639824791,0.125203779262772,0.810344827586207,0.0921080743365016,0.167207858031609,0.837931034482759,0.109753540027415,0.223472991231243
later_exploratory,DRIFT1,5,ATU1,289,0.172424795811003,0.296792272179601,0.12991345636507,0.619377162629758,0.324047049067471,0.909360748448226,0.754325259515571,0.415909884777082,1.27610534747342,0.788927335640138,0.495587194884994,1.82609797300339
later_exploratory,DRIFT1,5,ATU5,289,0.104293912247074,0.202014089567633,0.0818106337837414,0.591695501730104,0.180715652904406,0.6177881109058,0.705882352941177,0.231946029421281,0.908815184070086,0.806228373702422,0.276380740859802,1.36308896804762
later_exploratory,DRIFT1,5,MJ3,289,0.0384150916760405,0.0547479819442011,0.03098398966513,0.73356401384083,0.125027671230881,0.241054618164567,0.775086505190311,0.160471278739384,0.337970700630125,0.806228373702422,0.19121332240682,0.468854919020408
later_exploratory,DRIFT1,5,MJ1,289,0.031574146889189,0.0460566530897993,0.025535307372228,0.743944636678201,0.108242904444726,0.189927264841562,0.820069204152249,0.138928263797182,0.256493351766983,0.84083044982699,0.165543236805703,0.34677786201019
later_exploratory,DRIFT1,6,ATU1,288,0.240115493931796,0.413917557717405,0.182133072709765,0.618055555555556,0.445023656155543,1.2909351784692,0.746527777777778,0.571181678979565,1.82896365266384,0.78125,0.680604949331515,2.65692892382523
later_exploratory,DRIFT1,6,ATU5,288,0.145708599094408,0.282594004836035,0.115157842852181,0.583333333333333,0.24646238432975,0.878151632047184,0.697916666666667,0.316331045641252,1.3089723419757,0.795138888888889,0.376931689537528,1.99345193435402
later_exploratory,DRIFT1,6,MJ3,288,0.0537719842582342,0.0766279521919586,0.0435895145494003,0.732638888888889,0.175014375509188,0.341850799931178,0.774305555555556,0.224628519104958,0.483517754726801,0.802083333333333,0.26766138951966,0.678687085874058
later_exploratory,DRIFT1,6,MJ1,288,0.0441865896907695,0.0644533652566548,0.0359422491928108,0.75,0.152334952463035,0.268681417016972,0.815972222222222,0.195519794760516,0.366600344543411,0.836805555555556,0.232976205126234,0.500414291260743
later_exploratory,DRIFT1,7,ATU1,287,0.318593081258005,0.549898696921946,0.243203213918535,0.609756097560976,0.581607643869941,1.74303186854323,0.735191637630662,0.746485329348131,2.49176154728319,0.780487804878049,0.889492132635232,3.66955552114826
later_exploratory,DRIFT1,7,ATU5,287,0.194049684683307,0.376451355339626,0.154323814913133,0.578397212543554,0.319740334764191,1.18790007117651,0.689895470383275,0.410382276811512,1.79253388464337,0.790940766550523,0.489000643744109,2.767304246804
later_exploratory,DRIFT1,7,MJ3,287,0.0716801836154902,0.10211560749515,0.0583815698108899,0.731707317073171,0.233238075523303,0.461450530077693,0.773519163763066,0.299357829042701,0.658016433061387,0.804878048780488,0.356706854518855,0.934128128298572
later_exploratory,DRIFT1,7,MJ1,287,0.0589019611637763,0.0858842722436284,0.0481592291151325,0.752613240418119,0.204117760010114,0.361640312478638,0.815331010452962,0.261982308714339,0.498134769032577,0.832752613240418,0.312171175144862,0.685668519381768
later_exploratory,RR_DIRECT,1,ATU1,293,0.0005030045053086,0.0007926956820866,0.0004285985921731,0.819112627986348,0.0024281913940693,0.0034167072930383,0.853242320819113,0.0031165499140705,0.0045843796564512,0.887372013651877,0.003713598272522,0.0059580632269187
later_exploratory,RR_DIRECT,1,ATU5,293,0.0003447692597271,0.0005672222513386,0.0003065129521511,0.843003412969283,0.0017471520722545,0.0024822199252008,0.866894197952218,0.0022424454077014,0.0033832656006014,0.883959044368601,0.0026720385111266,0.004441466153614
later_exploratory,RR_DIRECT,1,MJ3,293,0.0001207497105383,0.0001617363097493,9.22423074330124e-05,0.822525597269625,0.0004748508142051,0.0006156409168326,0.901023890784983,0.0006094644218991,0.0007829723396284,0.938566552901024,0.000726221651092,0.0009664952681181
later_exploratory,RR_DIRECT,1,MJ1,293,0.0001266615139251,0.0001581881268057,8.90861636697709e-05,0.822525597269625,0.0004357651671413,0.0005721461376831,0.918088737201365,0.000559298536964,0.0007105211098649,0.948805460750853,0.0006664453122716,0.0008568136162382
later_exploratory,RR_DIRECT,2,ATU1,292,0.002051491276842,0.0032234976091483,0.0017504500421419,0.825342465753425,0.009751670094245,0.013980384616347,0.852739726027397,0.012516133064484,0.0189268922245482,0.873287671232877,0.0149138924158003,0.0247068307828122
later_exploratory,RR_DIRECT,2,ATU5,292,0.001472161705423,0.0023650055753231,0.0012952190342083,0.828767123287671,0.007240860070402,0.0104443140711307,0.863013698630137,0.0092935432871161,0.0142336892685711,0.89041095890411,0.0110739398527918,0.0188393783155879
later_exploratory,RR_DIRECT,2,MJ3,292,0.0004578606350129,0.0006191988999753,0.0003524704751109,0.828767123287671,0.0018057391142513,0.0023859715770086,0.897260273972603,0.0023176410620137,0.0030728385821033,0.938356164383562,0.0027616396597336,0.0038208341729483
later_exploratory,RR_DIRECT,2,MJ1,292,0.0004654442200254,0.0005856518036987,0.0003267765295301,0.797945205479452,0.0015041149063926,0.0020574068166541,0.904109589041096,0.0019305105823645,0.0025205882783532,0.955479452054795,0.0023003452411998,0.003070839192743
later_exploratory,RR_DIRECT,3,ATU1,291,0.0052448834510914,0.0081385444094191,0.0044774515948046,0.804123711340206,0.0248599521585032,0.0358044463813551,0.848797250859107,0.0319074031612431,0.0483277700034641,0.872852233676976,0.0380200158917133,0.0629729105708991
later_exploratory,RR_DIRECT,3,ATU5,291,0.0038884160685062,0.0060825195037667,0.0033844896894785,0.838487972508591,0.0187816804349889,0.0272474350699378,0.852233676975945,0.0241060258629689,0.0371723398668127,0.88659793814433,0.0287241014809197,0.0491732838126673
later_exploratory,RR_DIRECT,3,MJ3,291,0.0011223392707428,0.0015150845916559,0.0008643722123079,0.821305841924399,0.0044210080951865,0.005900337365353,0.893470790378007,0.0056743024593583,0.0075901439846844,0.941580756013746,0.0067613484114977,0.0094894408446734
later_exploratory,RR_DIRECT,3,MJ1,291,0.0011324563380998,0.0014148953329968,0.000789450377066,0.807560137457045,0.0035343078752992,0.0049345560305974,0.903780068728522,0.0045362350480128,0.0059959004564232,0.951890034364261,0.0054052574489505,0.007315442914941
later_exploratory,RR_DIRECT,4,ATU1,290,0.0107551550886383,0.0164569847937816,0.0091723664940522,0.8,0.0509912219776213,0.0731459178623744,0.855172413793103,0.0654465248746615,0.0983202763261504,0.868965517241379,0.0779843443610087,0.12786469530616
later_exploratory,RR_DIRECT,4,ATU5,290,0.0081568508721908,0.0124838332916626,0.0070392272180999,0.83448275862069,0.0389194423614613,0.0564015952502728,0.855172413793103,0.0499525634772101,0.0769725854352593,0.875862068965517,0.0595221506318725,0.101459703151449
later_exploratory,RR_DIRECT,4,MJ3,290,0.0022220821041981,0.0029974318684399,0.001714861440721,0.824137931034483,0.0087565982786976,0.0117757896491812,0.882758620689655,0.0112389722159605,0.0151765829788772,0.93448275862069,0.0133920614002222,0.0189388404890733
