fold,date,station,issue_date_sequence,issue_state_reset_reason,issue_state_before_sha256,issue_history_count,issue_forecast_action,issue_uncertainty_action,issue_eta,issue_expert_persistence_mm,issue_expert_seed0_p50_mm,issue_expert_seed1_p50_mm,issue_expert_seed2_p50_mm,issue_expert_seed3_p50_mm,issue_expert_seed4_p50_mm,issue_weight_persistence,issue_weight_seed0,issue_weight_seed1,issue_weight_seed2,issue_weight_seed3,issue_weight_seed4,issue_point_forecast_mm,issue_fallback_persistence_mm,issue_aci_alpha,issue_conformal_history_count,issue_conformal_q_mm,issue_interval_lower_mm,issue_interval_upper_mm,previous_issue_batch_sha256,issue_batch_sha256,reveal_actual_mm,reveal_point_absolute_error_mm,reveal_persistence_absolute_error_mm,reveal_interval_covered,reveal_interval_width_mm,reveal_underprediction_residual_mm,reveal_anomaly_p_value,reveal_anomaly_score,reveal_absolute_residual_surprise_rank,reveal_drift_detected,reveal_drift_cut_index,reveal_aci_alpha_after_update,reveal_history_count_after_update,reveal_state_reset_after_update,reveal_updated_state_sha256,reveal_state_after_sha256,reveal_actual_used_for_future_update,reveal_phase,artifact_status,formal_warning_output,independent_label_used,confirmatory_external_validation,vajont_used
1,2018-09-13,MJ1,205,none,81d781e0a115acdc1daf6a1179660ad5c28fba982cfa1421ba6e4694049f79d2,87,point_forecast,interval_available,0.40359289448066071,931.93933662319978,932.02810426851283,932.64638883738405,932.53730133568183,932.52891997377276,932.65433421953355,0.010333020881085321,0.989666978943053,9.7415532264206859e-14,1.7275381094396229e-10,1.4830361911800524e-12,1.5275116229229817e-12,932.02718703067001,931.93933662319978,0.2300000000000002,87,0.11889329133555293,931.90829373933445,932.14608032200556,accb35757544f08a3a4b064fd226a9b0cac77340ffdd56fe7f03088379410ef9,288fe808c1882c10cb5e20e6dba1e2c415f0468aea7a4e8148e2603730b398ee,931.99837106517919,0.028815965490821327,0.059034441979406438,True,0.23778658267110586,0,1,-0,0.30681818181818177,False,,0.23111111111111132,88,False,ab822e63054941e67051829218a2d99e16648aa8442563bc139167edd621510f,ab822e63054941e67051829218a2d99e16648aa8442563bc139167edd621510f,True,after_all_same_date_station_issues,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-13,MJ3,205,none,f48f0777644b57104d21d548151bcf80e71ca1e46e839ec2701c42a5053a1a32,2,abstain,abstain_rewarm,2.1858694497327176,1197.9752896083039,1198.0396864290781,1199.065738537784,1198.7563050439555,1198.6648904165477,1198.988156411833,0.37874043073738328,0.47824230353255148,0.0090482103029895043,0.035953133789771975,0.084623781522612768,0.013392140114691231,1198.115954538185,1197.9752896083039,0.20000000000000001,2,,,,accb35757544f08a3a4b064fd226a9b0cac77340ffdd56fe7f03088379410ef9,288fe808c1882c10cb5e20e6dba1e2c415f0468aea7a4e8148e2603730b398ee,1198.119450057741,0.0034955195560542052,0.14416044943709494,,,0.0034955195560542052,,,0,False,,0.20000000000000001,3,False,0a0f923ab7d358debe42cd73d1b6b53c44dbed698a226a3b2bad07180de97c5e,0a0f923ab7d358debe42cd73d1b6b53c44dbed698a226a3b2bad07180de97c5e,True,after_all_same_date_station_issues,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-13,MJ9,205,none,aca03f9d83fb74537ee3e9d5dbf82661e37d75f316fd29568e2a98822ff538e2,204,point_forecast,interval_available,0.26442829037446641,334.78597000000002,334.80654937211364,335.07696659135775,335.06042919253377,335.06869358765306,335.05753408782874,0.00050192703774924166,0.99949807293180304,2.8995672723196573e-15,3.0393163253769792e-11,4.6528529276824932e-15,4.7152774600316818e-14,334.80653904277818,334.78597000000002,0.19333333333333413,180,0.083262830453804781,334.72327621232438,334.88980187323199,accb35757544f08a3a4b064fd226a9b0cac77340ffdd56fe7f03088379410ef9,288fe808c1882c10cb5e20e6dba1e2c415f0468aea7a4e8148e2603730b398ee,334.97996999999998,0.17343095722179669,0.19399999999995998,False,0.16652566090760956,0.17343095722179669,0.0055248618784530384,2.2576785748691846,0.98895027624309395,False,,0.18888888888888969,205,False,202c237e289ef3e7ec4e1777e095839566b1f92364937016eea85a0603e73922,202c237e289ef3e7ec4e1777e095839566b1f92364937016eea85a0603e73922,True,after_all_same_date_station_issues,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-14,ATU1,206,none,71f2b168e895c785726e81f983ac8f92f0bc87e5c6c1c87fc2878befe5280e64,145,point_forecast,interval_available,0.31333464706858072,445.93989707384281,445.84076981563533,447.59405754229539,447.17219805384303,446.2169608069342,449.09619460751452,0.99999926108770509,7.3877480958752208e-07,1.7853472992764278e-15,3.4341234551217744e-11,1.0314234624134339e-10,1.9853879323439743e-17,445.93989700068101,445.93989707384281,0.29444444444444506,145,0.21095800467907111,445.72893899600194,446.15085500536009,288fe808c1882c10cb5e20e6dba1e2c415f0468aea7a4e8148e2603730b398ee,e138790b4c318bfffba255757c2308ab58e612bf68aaf78c997005053ca17e46,445.94504951382788,0.0051525131468679319,0.0051524399850677582,True,0.42191600935814222,0.0051525131468679319,0.76712328767123283,0.11513483311425551,0.034246575342465779,False,,0.29555555555555618,146,False,e9c5ed7216dd1b60aebe949dd7c91b54d8083f75cbfb0d42ea5296f57b538ffc,e9c5ed7216dd1b60aebe949dd7c91b54d8083f75cbfb0d42ea5296f57b538ffc,True,after_all_same_date_station_issues,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-14,ATU2,206,none,5d218d76c0656dfd5bdfd1c2d25752052242d43af8ac3c7856f184a4d444f4ed,140,point_forecast,interval_available,0.31884182870077032,320.02746000000002,319.9481706464818,322.20379840746455,321.79038896470678,320.59264021396768,322.55950367572484,0.99999958417163903,4.158282970394315e-07,2.3173254518788691e-18,5.0840319440083758e-14,1.3042971433674227e-14,1.5053466749044558e-17,320.02745996702942,320.02746000000002,0.28888888888888947,140,0.11396752853835324,319.91349243849106,320.14142749556777,288fe808c1882c10cb5e20e6dba1e2c415f0468aea7a4e8148e2603730b398ee,e138790b4c318bfffba255757c2308ab58e612bf68aaf78c997005053ca17e46,320.10924,0.081780032970584671,0.081779999999980646,True,0.22793505707670647,0.081780032970584671,0.22695035460992907,0.64406913433547397,0.66666666666666674,False,,0.29000000000000059,141,False,b41768b7646088d91d125cf6c17eae1ba11e33bb3682bd56c3392ce59d1861ae,b41768b7646088d91d125cf6c17eae1ba11e33bb3682bd56c3392ce59d1861ae,True,after_all_same_date_station_issues,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-14,ATU3,206,none,e7d280e48d79c88c458c9763f710d92e8e46567a137f926d3a7123df497a69d9,35,abstain,abstain_rewarm,0.63100615760828183,542.99797000000001,542.97795261780345,546.28709911577039,545.44272752456607,544.69826835862204,546.37939904613268,0.89377337203288931,0.10622574202983473,8.9395895097072298e-10,2.7007536513963011e-07,6.1435702698186637e-07,6.109250677460007e-10,542.99584534858798,542.99797000000001,0.20000000000000001,35,,,,288fe808c1882c10cb5e20e6dba1e2c415f0468aea7a4e8148e2603730b398ee,e138790b4c318bfffba255757c2308ab58e612bf68aaf78c997005053ca17e46,543.14062999999999,0.14478465141201013,0.14265999999997803,,,0.14478465141201013,,,0.88888888888888884,False,,0.20000000000000001,36,False,555e4cd39e5cbb6688e0b08c1e458facc9fcb96786d1423523146bb1cfe6842d,555e4cd39e5cbb6688e0b08c1e458facc9fcb96786d1423523146bb1cfe6842d,True,after_all_same_date_station_issues,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-14,ATU4,206,none,c1da302e91e413d455c6e690b7055a92470cba9d07aacdb3183134f5ee3b79f3,59,abstain,abstain_rewarm,0.48877526795424159,275.84555999999998,275.8226212877849,277.76711765674474,277.18112590843134,276.94852251732152,277.68544150219878,0.99761950127271448,0.0023804971569595999,5.7591387793278576e-13,1.3670967306676552e-09,2.0051743596678305e-10,2.1358544104423549e-12,275.84550539651281,275.84555999999998,0.20000000000000001,59,,,,288fe808c1882c10cb5e20e6dba1e2c415f0468aea7a4e8148e2603730b398ee,e138790b4c318bfffba255757c2308ab58e612bf68aaf78c997005053ca17e46,275.87894,0.033434603487194181,0.033380000000022392,,,0.033434603487194181,,,0.91666666666666663,False,,0.20000000000000001,60,False,c854ccc8c4b52f46be78e81c057be64edbfd282fc63fe465bba1f4f7dde865aa,c854ccc8c4b52f46be78e81c057be64edbfd282fc63fe465bba1f4f7dde865aa,True,after_all_same_date_station_issues,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-14,ATU5,206,none,c91d2f095064ab6276846570f7b0f28db94bb28abc74a220a8fc1c7c1d440ee8,143,point_forecast,interval_available,0.31550307880414091,577.61522457513388,577.64573334483691,580.49875699802101,579.97493205701687,578.994950713869,580.71053617394341,0.9991268722283797,0.00087312777086933702,3.7726246032537225e-17,6.9359332515302213e-13,5.6776506600016891e-14,5.6664845121063686e-16,577.61525121318959,577.61522457513388,0.29222222222222283,143,0.27157505862180642,577.34367615456779,577.8868262718114,288fe808c1882c10cb5e20e6dba1e2c415f0468aea7a4e8148e2603730b398ee,e138790b4c318bfffba255757c2308ab58e612bf68aaf78c997005053ca17e46,577.74651122971227,0.13126001652267405,0.13128665457838906,True,0.54315011724361284,0.13126001652267405,0.53472222222222221,0.27187176692276782,0.30555555555555558,False,,0.29333333333333395,144,False,b3e67a1f1d881ed79e7cb7def9e7efee61a1f4a949982931333f4ffc5cbde084,b3e67a1f1d881ed79e7cb7def9e7efee61a1f4a949982931333f4ffc5cbde084,True,after_all_same_date_station_issues,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-14,MJ1,206,none,ab822e63054941e67051829218a2d99e16648aa8442563bc139167edd621510f,88,point_forecast,interval_available,0.40131911360144268,931.99837106517919,932.0965644478656,932.71008110220635,932.5985440649946,932.59462702705321,932.71764971082916,0.010412835604722734,0.98958716424913917,7.8993698908541899e-14,1.4357320588493166e-10,1.2725227001229745e-12,1.2136772387074738e-12,932.09554197638795,931.99837106517919,0.23111111111111132,88,0.11889329133555293,931.9766486850524,932.2144352677235,288fe808c1882c10cb5e20e6dba1e2c415f0468aea7a4e8148e2603730b398ee,e138790b4c318bfffba255757c2308ab58e612bf68aaf78c997005053ca17e46,932.05387832744282,0.041663648945132081,0.055507262263631674,True,0.23778658267110586,0,1,-0,0.3595505617977528,False,,0.23222222222222244,89,False,49561fcd984766d8c9038c6e68146690fec927572da0e0db63bdf1ad0975e20f,49561fcd984766d8c9038c6e68146690fec927572da0e0db63bdf1ad0975e20f,True,after_all_same_date_station_issues,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-14,MJ3,206,none,0a0f923ab7d358debe42cd73d1b6b53c44dbed698a226a3b2bad07180de97c5e,3,abstain,abstain_rewarm,1.8930184728248454,1198.119450057741,1198.1787373537557,1199.2133829158051,1198.901611994658,1198.8296716566256,1199.1392726511278,0.38699845497436691,0.53875398448613343,0.003064258099097572,0.018795700767245949,0.047361848357844016,0.0050257533153121158,1198.208207483483,1198.119450057741,0.20000000000000001,3,,,,288fe808c1882c10cb5e20e6dba1e2c415f0468aea7a4e8148e2603730b398ee,e138790b4c318bfffba255757c2308ab58e612bf68aaf78c997005053ca17e46,1198.2669832689171,0.058775785434136196,0.1475332111760963,,,0.058775785434136196,,,0.25,False,,0.20000000000000001,4,False,72e4ec5dc7ca1f1472a67dd027a95cafd81539756e1d3a8eb012142d4626118b,72e4ec5dc7ca1f1472a67dd027a95cafd81539756e1d3a8eb012142d4626118b,True,after_all_same_date_station_issues,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-14,MJ9,206,none,202c237e289ef3e7ec4e1777e095839566b1f92364937016eea85a0603e73922,205,point_forecast,interval_available,0.26378569333619384,334.97996999999998,335.00216940666201,335.27297603254544,335.25694123220063,335.26629801597835,335.25648087703689,0.00049717297579572248,0.99950282698755843,3.4897401522014266e-15,3.6578949031498494e-11,5.6567303257112937e-15,5.7876078357577081e-14,335.00215836972632,334.97996999999998,0.18888888888888969,180,0.083331071057330064,334.91882729866899,335.08548944078365,288fe808c1882c10cb5e20e6dba1e2c415f0468aea7a4e8148e2603730b398ee,e138790b4c318bfffba255757c2308ab58e612bf68aaf78c997005053ca17e46,335.18326000000002,0.18110163027370163,0.20329000000003816,False,0.16666214211466013,0.18110163027370163,0.0055248618784530384,2.2576785748691846,0.99447513812154698,False,,0.18444444444444524,206,False,1af59f207023359bc2a109cd74ccb51ff19528e88d109877a02b7babedf80840,1af59f207023359bc2a109cd74ccb51ff19528e88d109877a02b7babedf80840,True,after_all_same_date_station_issues,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-15,ATU1,207,none,e9c5ed7216dd1b60aebe949dd7c91b54d8083f75cbfb0d42ea5296f57b538ffc,146,point_forecast,interval_available,0.31226706424753109,445.94504951382788,445.81920731909162,447.6952008798836,447.30024478745128,446.28331960261829,449.16515136562788,0.99999923225488796,7.6760344440621081e-07,1.7030440490299851e-15,3.3027677319468014e-11,1.0863814877793933e-10,1.6571363445074964e-17,445.94504941731242,445.94504951382788,0.29555555555555618,146,0.20110104601377543,445.74394837129864,446.14615046332619,e138790b4c318bfffba255757c2308ab58e612bf68aaf78c997005053ca17e46,91da7eabb38a456bc2d7b65273a148e13fe146f50f0be376b573c6b93fdbaedc,445.9513279078804,0.0062784905679791336,0.0062783940525150683,True,0.40220209202755086,0.0062784905679791336,0.75510204081632648,0.1219943559615187,0.047619047619047672,False,,0.2966666666666673,147,False,dcc2c85401a94b022f93208f0c5d1e353c3114fcbe6d06ef5e16fc4e7de40e7a,dcc2c85401a94b022f93208f0c5d1e353c3114fcbe6d06ef5e16fc4e7de40e7a,True,after_all_same_date_station_issues,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-15,ATU2,207,none,b41768b7646088d91d125cf6c17eae1ba11e33bb3682bd56c3392ce59d1861ae,141,point_forecast,interval_available,0.31771716266117556,320.10924,319.95209885287272,322.35229820363037,321.8971496799374,320.73619990604601,322.67563228664415,0.99999956653169875,4.3346824142213036e-07,2.0598962377649022e-18,4.6029271306006162e-14,1.3859124945601107e-14,1.2693966582667843e-17,320.10923993188436,320.10924,0.29000000000000059,141,0.1128215281910343,319.99641840369333,320.22206146007539,e138790b4c318bfffba255757c2308ab58e612bf68aaf78c997005053ca17e46,91da7eabb38a456bc2d7b65273a148e13fe146f50f0be376b573c6b93fdbaedc,320.19432,0.085080068115644281,0.085080000000004929,True,0.22564305638206861,0.085080068115644281,0.21830985915492956,0.66092665054878386,0.676056338028169,False,,0.29111111111111171,142,False,f02850da2efef14d5dcef03511fc77bf457ee34668394d8329c30527cf07cd8d,f02850da2efef14d5dcef03511fc77bf457ee34668394d8329c30527cf07cd8d,True,after_all_same_date_station_issues,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-15,ATU3,207,none,555e4cd39e5cbb6688e0b08c1e458facc9fcb96786d1423523146bb1cfe6842d,36,abstain,abstain_rewarm,0.62242063976547723,543.14062999999999,543.03209525042143,546.50819489405569,545.66370488855227,544.95376647689682,546.61064344469594,0.89136361536280839,0.10863559911502746,6.6358243544218272e-10,2.1816736970162922e-07,5.662433842460021e-07,4.4782796461066602e-10,543.12884084337259,543.14062999999999,0.20000000000000001,36,,,,e138790b4c318bfffba255757c2308ab58e612bf68aaf78c997005053ca17e46,91da7eabb38a456bc2d7b65273a148e13fe146f50f0be376b573c6b93fdbaedc,543.28530999999998,0.15646915662739502,0.14467999999999392,,,0.15646915662739502,,,0.89189189189189189,False,,0.20000000000000001,37,False,465e4d5fe3f1605a9a6c5b5d2839bd7ab02d111a9a16528b8df6fea2d6d37570,465e4d5fe3f1605a9a6c5b5d2839bd7ab02d111a9a16528b8df6fea2d6d37570,True,after_all_same_date_station_issues,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-15,ATU4,207,none,c854ccc8c4b52f46be78e81c057be64edbfd282fc63fe465bba1f4f7dde865aa,60,point_forecast,interval_available,0.48475235783165765,275.87894,275.80928608272035,277.8437755692421,277.2663094700427,277.04767385862755,277.78908932539917,0.99751316435919746,0.0024868342865573042,4.5106457655769672e-13,1.1674400527175245e-09,1.8466448100372465e-10,1.6899523643985237e-12,275.87876678409003,275.87894,0.20000000000000001,60,0.027624159393212722,275.85114262469682,275.90639094348325,e138790b4c318bfffba255757c2308ab58e612bf68aaf78c997005053ca17e46,91da7eabb38a456bc2d7b65273a148e13fe146f50f0be376b573c6b93fdbaedc,275.91309999999999,0.034333215909953196,0.034159999999985757,False,0.055248318786425443,0.034333215909953196,0.016393442622950821,1.7853298350107669,0.91803278688524592,False,,0.19555555555555557,61,False,1daaeff88db1b87757263ef08bc12eba68533fd14f384daf556b3f80f622885e,1daaeff88db1b87757263ef08bc12eba68533fd14f384daf556b3f80f622885e,True,after_all_same_date_station_issues,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-15,ATU5,207,none,b3e67a1f1d881ed79e7cb7def9e7efee61a1f4a949982931333f4ffc5cbde084,144,point_forecast,interval_available,0.31441325489546662,577.74651122971227,577.70322899742371,580.69031127872256,580.15992090443001,579.22543953286925,580.87162296236795,0.99910249341804502,0.00089750658128687991,3.2555059047490684e-17,6.1161919389246279e-13,5.6033222478006734e-14,4.7366115105943771e-16,577.74647238362547,577.74651122971227,0.29333333333333395,144,0.27157505862180642,577.47489732500367,578.01804744224728,e138790b4c318bfffba255757c2308ab58e612bf68aaf78c997005053ca17e46,91da7eabb38a456bc2d7b65273a148e13fe146f50f0be376b573c6b93fdbaedc,577.87787656505282,0.13140418142734234,0.13136533534054706,True,0.54315011724361284,0.13140418142734234,0.52413793103448281,0.28055440995418351,0.3172413793103448,False,,0.29444444444444506,145,False,9bbfe6375023ef7bed536f576b39b22767a46dc95ac1c8c306accd14bfef1c58,9bbfe6375023ef7bed536f576b39b22767a46dc95ac1c8c306accd14bfef1c58,True,after_all_same_date_station_issues,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-15,MJ1,207,none,49561fcd984766d8c9038c6e68146690fec927572da0e0db63bdf1ad0975e20f,89,point_forecast,interval_available,0.39908333512667138,932.05387832744282,932.142979293331,932.77514533084457,932.66221805297801,932.66607628350403,932.77686532084761,0.010596430680131221,0.98940356919730377,6.4607587601699277e-14,1.2042855988598963e-10,1.0984455681930664e-12,9.7321294445570152e-13,932.14203514118606,932.05387832744282,0.23222222222222244,89,0.11889329133555293,932.0231418498505,932.26092843252161,e138790b4c318bfffba255757c2308ab58e612bf68aaf78c997005053ca17e46,91da7eabb38a456bc2d7b65273a148e13fe146f50f0be376b573c6b93fdbaedc,932.10615268936078,0.035882451825273165,0.052274361917966417,True,0.23778658267110586,0,1,-0,0.33333333333333337,False,,0.23333333333333356,90,False,6e3ef626c11901233c5b3287dd90f6c3a04e5f937706cd61f5feeb4fd6c3e14d,6e3ef626c11901233c5b3287dd90f6c3a04e5f937706cd61f5feeb4fd6c3e14d,True,after_all_same_date_station_issues,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-15,MJ3,207,none,72e4ec5dc7ca1f1472a67dd027a95cafd81539756e1d3a8eb012142d4626118b,4,abstain,abstain_rewarm,1.6931671951596772,1198.2669832689171,1198.2999452937586,1199.3681205247883,1199.0761026692419,1199.0271604353677,1199.2925889872593,0.38399375394263097,0.5739864047033677,0.0012136302407067822,0.010737322412686766,0.027911843081032967,0.0021570456195745586,1198.3193573964979,1198.2669832689171,0.20000000000000001,4,,,,e138790b4c318bfffba255757c2308ab58e612bf68aaf78c997005053ca17e46,91da7eabb38a456bc2d7b65273a148e13fe146f50f0be376b573c6b93fdbaedc,1198.417686888474,0.098329491976073768,0.15070361955690714,,,0.098329491976073768,,,0.40000000000000002,False,,0.20000000000000001,5,False,252aeb9194bae39021a1fa6046a9333cf62ac1e86c7cb1b392dbfd344a2e6f9c,252aeb9194bae39021a1fa6046a9333cf62ac1e86c7cb1b392dbfd344a2e6f9c,True,after_all_same_date_station_issues,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-15,MJ9,207,none,1af59f207023359bc2a109cd74ccb51ff19528e88d109877a02b7babedf80840,206,point_forecast,interval_available,0.26314775844019411,335.18326000000002,335.19807302345669,335.48087611718046,335.46316575606062,335.47349134595828,335.46574178167566,0.00049206046757090485,0.99950793948779537,4.2572183853181962e-15,4.455078818737376e-11,6.9525670664451528e-15,7.1639955290789124e-14,335.19806573456526,335.18326000000002,0.18444444444444524,180,0.083816442908755562,335.11424929165651,335.28188217747402,e138790b4c318bfffba255757c2308ab58e612bf68aaf78c997005053ca17e46,91da7eabb38a456bc2d7b65273a148e13fe146f50f0be376b573c6b93fdbaedc,335.39465000000001,0.19658426543475116,0.21138999999999442,False,0.16763288581751112,0.19658426543475116,0.0055248618784530384,2.2576785748691846,0.99447513812154698,False,,0.1800000000000008,207,False,bad11d379627986976a596bb14d2e3b974aae0f477f1ba1efe3281912991bfcd,bad11d379627986976a596bb14d2e3b974aae0f477f1ba1efe3281912991bfcd,True,after_all_same_date_station_issues,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-16,ATU1,208,none,dcc2c85401a94b022f93208f0c5d1e353c3114fcbe6d06ef5e16fc4e7de40e7a,147,point_forecast,interval_available,0.31121031988273862,445.9513279078804,445.82523596576175,447.79744172949813,447.56266863574746,446.4463600966547,449.23086391360255,0.99999920454198776,7.953127778865174e-07,1.6148442069061974e-15,3.1468985740812641e-11,1.1376372128872276e-10,1.3843719346490848e-17,445.9513278077049,445.9513279078804,0.2966666666666673,147,0.20110104601377543,445.75022676169112,446.15242885371867,91da7eabb38a456bc2d7b65273a148e13fe146f50f0be376b573c6b93fdbaedc,4446754bd65cd3a93c4532d7b3a69d2e82eea9e88da759a3065f8b048af7f71e,445.9591720697677,0.007844262062803864,0.007844161887305745,True,0.40220209202755086,0.007844262062803864,0.73648648648648651,0.13283521745433374,0.067567567567567544,False,,0.29777777777777842,148,False,b867d542be5c54b5091a3cf4238a8ff04ae83ac0b00c3a7bd4d87a528321e84b,b867d542be5c54b5091a3cf4238a8ff04ae83ac0b00c3a7bd4d87a528321e84b,True,after_all_same_date_station_issues,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-16,ATU2,208,none,f02850da2efef14d5dcef03511fc77bf457ee34668394d8329c30527cf07cd8d,142,point_forecast,interval_available,0.31660431453912041,320.19432,319.98999025091615,322.4884725053825,322.02621031921643,320.98932947389261,322.78771267711983,0.99999955276380725,4.4723613629812673e-07,1.8235845026223026e-18,4.1696790543132392e-14,1.4620531475445465e-14,1.0715055878044826e-17,320.19431990861642,320.19432,0.29111111111111171,142,0.1128215281910343,320.08149838042539,320.30714143680746,91da7eabb38a456bc2d7b65273a148e13fe146f50f0be376b573c6b93fdbaedc,4446754bd65cd3a93c4532d7b3a69d2e82eea9e88da759a3065f8b048af7f71e,320.28235999999998,0.088040091383561503,0.088039999999978136,True,0.22564305638206861,0.088040091383561503,0.21678321678321677,0.66397434363078911,0.67832167832167833,False,,0.29222222222222283,143,False,d96dde24f8b0d825eb6f6a10be9e93f071719def7db8b8fe39d06c8476bf1fdc,d96dde24f8b0d825eb6f6a10be9e93f071719def7db8b8fe39d06c8476bf1fdc,True,after_all_same_date_station_issues,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-16,ATU3,208,none,465e4d5fe3f1605a9a6c5b5d2839bd7ab02d111a9a16528b8df6fea2d6d37570,37,abstain,abstain_rewarm,0.61417629377686445,543.28530999999998,543.11018886926956,546.7205897506069,545.90447325273419,545.35338813817168,546.83046812921782,0.89060288801469689,0.10939641881903013,4.9604562898637384e-10,1.7652953765104627e-07,5.1581048550038474e-07,3.302040788085326e-10,543.26615390740926,543.28530999999998,0.20000000000000001,37,,,,91da7eabb38a456bc2d7b65273a148e13fe146f50f0be376b573c6b93fdbaedc,4446754bd65cd3a93c4532d7b3a69d2e82eea9e88da759a3065f8b048af7f71e,543.43181000000004,0.16565609259077974,0.14650000000006003,,,0.16565609259077974,,,0.89473684210526316,False,,0.20000000000000001,38,False,5dc39cb87e0d3bc04fe4e2fbd2f4be18ddaaa95134bdcaaedfa60ec9281cfc4c,5dc39cb87e0d3bc04fe4e2fbd2f4be18ddaaa95134bdcaaedfa60ec9281cfc4c,True,after_all_same_date_station_issues,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-16,ATU4,208,none,1daaeff88db1b87757263ef08bc12eba68533fd14f384daf556b3f80f622885e,61,point_forecast,interval_available,0.48082717292492405,275.91309999999999,275.80719367880249,277.91740339789544,277.35906698604907,277.22269273891084,277.8870566180114,0.99743457940365932,0.0025654194335507775,3.5402767178860671e-13,9.9278538946352972e-10,1.6832025191107124e-10,1.3302794361544047e-12,275.91282830752476,275.91309999999999,0.19555555555555557,61,0.028506308272596925,275.88432199925217,275.94133461579736,91da7eabb38a456bc2d7b65273a148e13fe146f50f0be376b573c6b93fdbaedc,4446754bd65cd3a93c4532d7b3a69d2e82eea9e88da759a3065f8b048af7f71e,275.94803999999999,0.035211692475229484,0.034940000000005966,False,0.05701261654519385,0.035211692475229484,0.016129032258064516,1.7923916894982539,0.91935483870967738,False,,0.19111111111111112,62,False,5d45ca5ecb76a5aea66657740982633639510cba1714aaafa3b9ea22ea062390,5d45ca5ecb76a5aea66657740982633639510cba1714aaafa3b9ea22ea062390,True,after_all_same_date_station_issues,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-16,ATU5,208,none,9bbfe6375023ef7bed536f576b39b22767a46dc95ac1c8c306accd14bfef1c58,145,point_forecast,interval_available,0.31333464706858072,577.87787656505282,577.77855719431147,580.87213820593547,580.37757230196462,579.58256132485826,581.02439297364936,0.99908480429991919,0.0009151956994879174,2.8009361534050103e-17,5.3779014458997985e-13,5.4779091133862685e-14,3.9620671977486455e-16,577.87778566839324,577.87787656505282,0.29444444444444506,145,0.27157505862180642,577.60621060977144,578.14936072701505,91da7eabb38a456bc2d7b65273a148e13fe146f50f0be376b573c6b93fdbaedc,4446754bd65cd3a93c4532d7b3a69d2e82eea9e88da759a3065f8b048af7f71e,578.00952778395697,0.13174211556372484,0.13165121890415321,True,0.54315011724361284,0.13174211556372484,0.51369863013698636,0.289291592392737,0.32876712328767121,False,,0.29555555555555618,146,False,298b384d757a66658948ffc4707a515805fbbbfd3188485140a514414f899112,298b384d757a66658948ffc4707a515805fbbbfd3188485140a514414f899112,True,after_all_same_date_station_issues,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-16,MJ1,208,none,6e3ef626c11901233c5b3287dd90f6c3a04e5f937706cd61f5feeb4fd6c3e14d,90,point_forecast,interval_available,0.39688451213935366,932.10615268936078,932.17417723348478,932.83659618748675,932.72677047506681,932.74891048803522,932.83066693527144,0.010763944275323293,0.98923605562248196,5.2528730470393119e-14,1.0042564894634278e-10,9.3786788024421109e-13,7.787342027907889e-13,932.17344502113906,932.10615268936078,0.23333333333333356,90,0.1180987924958572,932.0553462286432,932.29154381363492,91da7eabb38a456bc2d7b65273a148e13fe146f50f0be376b573c6b93fdbaedc,4446754bd65cd3a93c4532d7b3a69d2e82eea9e88da759a3065f8b048af7f71e,932.15548843030524,0.017956590833819064,0.049335740944457029,True,0.23619758499171439,0,1,-0,0.15384615384615385,False,,0.23444444444444468,91,False,93f269674532d8cee8ca8357617471c9ebf671678f5e7482dd3cb853ae24ddaa,93f269674532d8cee8ca8357617471c9ebf671678f5e7482dd3cb853ae24ddaa,True,after_all_same_date_station_issues,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
