fold,date,issue_batch_sha256,outcome_phase,available_station_score_count,abstained_station_score_count,block_o1_available_station_count,block_o1_expected_station_count,block_o1_contributor_station,block_o1_max_anomaly_score,block_o2_available_station_count,block_o2_expected_station_count,block_o2_contributor_station,block_o2_max_anomaly_score,block_o3_available_station_count,block_o3_expected_station_count,block_o3_contributor_station,block_o3_max_anomaly_score,cross_block_min_of_block_max_anomaly_score,site_score_status,artifact_status,formal_warning_output,independent_label_used,confirmatory_external_validation,vajont_used
2,2019-04-24,d86fdbe53bed355257c6581e8800d7c39291d56e66f8880b0cec91705016b2d7,after_all_same_date_station_outcomes_revealed,5,3,2,3,MJ3,0.54715912132741751,2,3,ATU5,0.16694787961581151,1,2,ATU2,0.55815450562888069,0.16694787961581151,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-04-25,69d9868ed7488794a1c02142e6a919837cf4c0b31398b6f56d5951b7ec25e056,after_all_same_date_station_outcomes_revealed,6,2,3,3,MJ9,0.53005732990746102,2,3,ATU5,0.13525500508427613,1,2,ATU2,0.56122373735655728,0.13525500508427613,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-04-26,958f8e31d5225f4609c3487ba8c23addc703f88d9b90d3735323db1db2cb169c,after_all_same_date_station_outcomes_revealed,6,2,3,3,MJ9,0.51363808854542492,2,3,ATU5,0.15533603746506183,1,2,ATU2,0.56427143043856265,0.15533603746506183,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-04-27,7da82576648a7e99cc76d4311248da8e4ce99f8c89b997e572fdd74c5798c7ed,after_all_same_date_station_outcomes_revealed,7,1,3,3,MJ9,0.47712125471966244,2,3,ATU5,0.16272729749769974,2,2,ATU2,0.56729788506875045,0.16272729749769974,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-04-28,c726075ee319b2a267ed7ec8b8cbad7e8f1f6095ccbeb9337be2807e33b69320,after_all_same_date_station_outcomes_revealed,7,1,3,3,MJ9,0.40823996531184958,2,3,ATU5,0.14017870316503681,2,2,ATU2,0.57030339520847573,0.14017870316503681,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-04-29,bc7cde17ee5e3894c5147f6f1d4a75412d12db9162cdd0d5190b3b755af2be2b,after_all_same_date_station_outcomes_revealed,7,1,3,3,MJ3,0.37902302077367006,2,3,ATU5,0.11127441230101738,2,2,ATU2,0.57328824875793782,0.11127441230101738,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-04-30,d6bb9c6aeacbe3200165e8c431389804bc2ecc72172076dc754aef1487835476,after_all_same_date_station_outcomes_revealed,7,1,3,3,MJ3,0.33480842204193978,2,3,ATU5,-0,2,2,ATU2,0.57625272772167691,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-01,b2a6dd0241d2261a272defdfaaa09b24a203d8474754c202a7beba1bb7501d96,after_all_same_date_station_outcomes_revealed,7,1,3,3,MJ3,0.4068337218320201,2,3,ATU5,-0,2,2,ATU2,0.57919710836845828,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-02,e8e56ff39b12f22c96f0e2ab28a45ab5db3e057b7f1e11e2677e54dd149ab3b6,after_all_same_date_station_outcomes_revealed,7,1,3,3,MJ3,0.5297335919260866,2,3,ATU5,0.14380249072706441,2,2,ATU2,0.61688376764498676,0.14380249072706441,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-03,838df188de11c36294f4acc7226960d5c1930764402979b0cc9f8c018226f0ec,after_all_same_date_station_outcomes_revealed,7,1,3,3,MJ3,0.54262280347609471,2,3,ATU5,0.14670748137047157,2,2,ATU2,0.6847295652214086,0.14670748137047157,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-04,a2179f6eccafc4f7bf5e9a2e63573baffb61ae1a4958f549b8cc7e6cb799ca0a,after_all_same_date_station_outcomes_revealed,7,1,3,3,MJ3,0.3936471122824024,2,3,ATU5,-0,2,2,ATU2,0.73181891595095017,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-05,088917f62d28175ffab986c10a5a77dca22d8c72f82d5ed90587a185694400f7,after_all_same_date_station_outcomes_revealed,7,1,3,3,MJ3,0.34299449720751723,2,3,ATU5,-0,2,2,ATU2,0.76687023997395454,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-06,5d296e69d29b99f44cc5cd4daab47780f983dbeb0e582cfa249322fb5bd9c4dd,after_all_same_date_station_outcomes_revealed,7,1,3,3,MJ3,0.28706433952715732,2,3,ATU5,-0,2,2,ATU2,0.76971808284678078,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-07,feb3e3dfc36d8714a793e37370a8f9270dd1e3c76e068b9c4f5f2373d725da38,after_all_same_date_station_outcomes_revealed,7,1,3,3,MJ3,0.26324143477458145,2,3,ATU5,-0,2,2,ATU2,0.78958071216442549,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-08,625db8a8d4e3b3d9ce2849330adbf5770380d3b3e92aa9a387e45c1e5eb92cb0,after_all_same_date_station_outcomes_revealed,7,1,3,3,MJ3,0.19910562247779667,2,3,ATU5,-0,2,2,ATU2,0.81012045645868547,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-09,151f9c1a9a8e53095c3a51a870f382d14353925fc2e7a2785c5c65b0c3164e4d,after_all_same_date_station_outcomes_revealed,7,1,3,3,MJ3,0.1802873736492894,2,3,ATU5,-0,2,2,ATU2,0.81291335664285558,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-10,0bd2c724bc21c8d52ebf76d801c8f79391cb08a9e84295c554b678c8aae59e69,after_all_same_date_station_outcomes_revealed,7,1,3,3,MJ3,0.17471035333929569,2,3,ATU5,-0,2,2,ATU2,0.85347697158702751,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-11,caaceac609281b0097012130ff3ea9bc01eed4a3d8daa3a90c8acd43e057c925,after_all_same_date_station_outcomes_revealed,7,1,3,3,MJ3,0.23486925960886737,2,3,ATU5,-0,2,2,ATU2,0.85623440613221646,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-12,61a8e4cf7c0293ba6942ca212b998e7f088bd4b4a96447690bc48f85f67a45bd,after_all_same_date_station_outcomes_revealed,7,1,3,3,MJ3,0.27197819860615874,2,3,ATU5,-0,2,2,ATU2,0.87917782958653223,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-13,a3aed9ec49eb5f3c8cdfa65caac7f870a5ca8dc1a4b850f206769d91c7631dc1,after_all_same_date_station_outcomes_revealed,7,1,3,3,MJ3,0.32905871926422475,2,3,ATU5,-0,2,2,ATU2,0.90308998699194354,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-14,c3eabeca09770863938bce021dbd37fe9e10f213ddc104641fb04e1ef1d67f7d,after_all_same_date_station_outcomes_revealed,7,1,3,3,MJ3,0.33759415630087353,2,3,ATU5,-0,2,2,ATU2,0.90579588036786851,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-15,15bf0143b3509453849dd3b2511deb1b670dbc2cee8f39e9c6a0a44ee9728654,after_all_same_date_station_outcomes_revealed,7,1,3,3,MJ3,0.31742041185215059,2,3,ATU5,-0,2,2,ATU2,0.93076141358980202,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-16,cb32a0338770e359044fff3478ab10d75cb96f607b483209d29e40a6607280a0,after_all_same_date_station_outcomes_revealed,8,0,3,3,MJ3,0.17079491924573278,3,3,ATU4,0.63920179933252896,2,2,ATU2,0.95691509930065177,0.17079491924573278,complete_station_coverage,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-17,34f6c7692941c08fb9b274236afc60a3119f4c8ca3ad6d669ac82afbc57b7ce4,after_all_same_date_station_outcomes_revealed,8,0,3,3,MJ3,0.15793899671122533,3,3,ATU4,-0,2,2,ATU2,0.95957134294439184,-0,complete_station_coverage,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-18,4958d83a4e549817aff419f7d0b34a4fd5cf38209f7aae39ffe1218997d07417,after_all_same_date_station_outcomes_revealed,8,0,3,3,MJ9,-0,3,3,ATU4,-0,2,2,ATU2,0.98703502283563238,-0,complete_station_coverage,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-19,c64aa7b412f843817ee5e1b818411191f92eea2f1bd1575c626bcb12d4d3d68c,after_all_same_date_station_outcomes_revealed,8,0,3,3,MJ9,-0,3,3,ATU4,-0,2,2,ATU2,1.0159881053841302,-0,complete_station_coverage,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-20,be475353349a81bd2c9c6878e47b06e5b42ad0a212a160d5ad1eed75ace38794,after_all_same_date_station_outcomes_revealed,8,0,3,3,MJ9,-0,3,3,ATU4,-0,2,2,ATU2,1.0185964884916585,-0,complete_station_coverage,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-21,06392bb1aed56e5032b30118e0c384c595fe232d11db39dffdc2995e6aa8cdb6,after_all_same_date_station_outcomes_revealed,8,0,3,3,MJ9,-0,3,3,ATU4,-0,2,2,ATU2,1.0492180226701815,-0,complete_station_coverage,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-22,4051ae97eade4ec9de22bde7e026ae2ee53a7909b2b7368dfbd683b0637cc15f,after_all_same_date_station_outcomes_revealed,8,0,3,3,MJ9,-0,3,3,ATU4,-0,2,2,ATU2,1.0817586689354355,-0,complete_station_coverage,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-23,6af7406ad84a1e84bb98286122a278f1571a004bf5150684b224444891772485,after_all_same_date_station_outcomes_revealed,8,0,3,3,MJ9,-0,3,3,ATU4,-0,2,2,ATU2,1.0843208857000359,-0,complete_station_coverage,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-24,55d51ed2602531e3b4201412a27fea71f41ae3e996503323bc51bcee0da3ec48,after_all_same_date_station_outcomes_revealed,8,0,3,3,MJ9,-0,3,3,ATU3,0.67669360962486658,2,2,ATU2,1.0868680747139159,-0,complete_station_coverage,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-25,ebce71bb4c108c6bde314adfe082ab593d0eb244738d6f8b78799c5fc0b5262d,after_all_same_date_station_outcomes_revealed,8,0,3,3,MJ9,-0,3,3,ATU3,0.74416675307327629,2,2,ATU2,1.1215850946007122,-0,complete_station_coverage,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-26,1828d5d8dc69e903e8861722a41307ac2346c456bd452b3aaea710309717609d,after_all_same_date_station_outcomes_revealed,8,0,3,3,MJ9,-0,3,3,ATU3,0.8230727551579774,2,2,ATU2,1.1588648570811706,-0,complete_station_coverage,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-27,e18e694de2db225f7329889ea66bf397992296c1166c5d999aa3909a2516636d,after_all_same_date_station_outcomes_revealed,8,0,3,3,MJ9,-0,3,3,ATU3,0.91832995354868041,2,2,ATU2,1.1613680022349748,-0,complete_station_coverage,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-28,cab4dc48ad1a9d00223fa4cb685b80d86fba0f95e62c60d0879b88eb00475e00,after_all_same_date_station_outcomes_revealed,8,0,3,3,MJ9,-0,3,3,ATU3,1.0669467896306133,2,2,ATU2,1.1638568026386695,-0,complete_station_coverage,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-29,7245d19b8b8660596d3a6dc229f084053c80350e3c17700c2a2cd57bdec21780,after_all_same_date_station_outcomes_revealed,8,0,3,3,MJ9,-0,3,3,ATU3,1.0694214087584686,2,2,ATU2,1.166331421766525,-0,complete_station_coverage,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-30,fcb211ea18987c5427be456b83796dc1e4684b413585baaf5802940e3e70665c,after_all_same_date_station_outcomes_revealed,8,0,3,3,MJ9,-0,3,3,ATU3,1.1018452306835687,2,2,ATU2,1.1687920203141817,-0,complete_station_coverage,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-05-31,91a6c1fd4cd3ce5ebafe5187a07ab684959dce68484eec5a9849f962afd9da0a,after_all_same_date_station_outcomes_revealed,8,0,3,3,MJ9,-0,3,3,ATU4,1.403692337561129,2,2,ATU2,1.1712387562612692,-0,complete_station_coverage,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-01,9395a20a0e0669ef88d30b252add8cb93b4a84547dfa0da666ad4b1d10d63cba,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ1,-0,3,3,ATU4,1.8864907251724818,2,2,ATU2,1.1736717849322684,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-02,9e4d2f652ce7d7ec35991121c725139be85853fa306d588fc46f08e8c8b2fa2f,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ1,-0,3,3,ATU4,1.8920946026904804,2,2,ATU2,1.6532125137753437,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-03,9dbd183988153033f5b90fea1f832b748365e4efae06054d0b3fac634e40f46c,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ1,-0,3,3,ATU3,2.2576785748691846,2,2,ATU2,2.2576785748691846,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-04,e3375ea929e16322eba17211696ac0a4b228a21d5749ca776664010d3888c161,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ1,-0,3,3,ATU3,2.2576785748691846,2,2,ATU2,2.2576785748691846,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-05,2a20b73063575679fa668cde4c5c72446bf1e6242363c215b856615fe0e5ce9f,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ1,-0,3,3,ATU3,2.2576785748691846,2,2,ATU2,2.2576785748691846,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-06,36c1a33ed92ecf69ab98700a9369f6f1c3091be52b9cb47bc3600cb032cb637f,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ1,-0,3,3,ATU3,2.2576785748691846,2,2,ATU2,2.2576785748691846,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-07,e478d64f37a6605efd54207337825a666169d3c9c5f220641e769c061e0c7487,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ1,-0,3,3,ATU3,2.2576785748691846,2,2,ATU2,2.2576785748691846,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-08,875194cc1dc325522f9f3c10853fac6892bd0737ccd866662ecbb0b431479b99,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,-0,2,3,ATU3,2.2576785748691846,2,2,ATU2,2.2576785748691846,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-09,5d03f89cb9c0fe131319266a4a71798908ff5c94dfb41941b0a5f90d22a7e9f7,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,-0,2,3,ATU3,2.2576785748691846,2,2,ATU2,2.2576785748691846,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-10,ad2a70b08bbfc2ff177f43b705105c41348fbeec9280325d29e4d012939789ae,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,-0,2,3,ATU3,2.2576785748691846,2,2,ATU2,2.2576785748691846,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-11,e90ca26efecd15730e0c59fceb9269f03ea6986bc2c9a79cedcf96a27170b80f,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,-0,2,3,ATU3,2.2576785748691846,2,2,ATU2,2.2576785748691846,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-12,636c995951f99eabe68c7b80ad3b97eb2a5a3aaa45e401c0de84d332bcd36b40,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,-0,2,3,ATU3,2.2576785748691846,2,2,ATU2,2.2576785748691846,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-13,f06b375695fadd85c4e36cb2145860d5c0690e40ebfcbb45fefa5ea6250e8e36,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,-0,2,3,ATU3,2.2576785748691846,2,2,ATU2,2.2576785748691846,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-14,72794e31599a432f800877f31faaea2af2ebeb667c17e45b7f4484169620fc07,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,-0,2,3,ATU3,2.2576785748691846,2,2,ATU2,2.2576785748691846,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-15,0e4759e35bd41142ecbdf3d7c5a092ba6bf80e3777d86d53714aa67c22500f5e,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,-0,2,3,ATU3,2.2576785748691846,2,2,ATU2,2.2576785748691846,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-16,25af4bbecbb0d7dc91e5e0d8b0341219e761804164bb729269d2c8108e1e8f95,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,-0,2,3,ATU3,1.9566485792052033,2,2,ATU2,1.7805573201495222,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-17,414cbb619e074a385270a30832e2a6bd37a6218efaac80a99ce36d403b6a1465,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,-0,2,3,ATU3,1.7805573201495222,2,2,ATU2,1.5587085705331658,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-18,e461887c24e5679280f1e019d33b2a9a540e5775cbf1713580322e844ac0ff62,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,-0,2,3,ATU3,1.5587085705331658,2,2,ATU2,1.4125805348549276,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-19,a0d5e9524d7088c8333d70d1fefb2ffcc944e23d1ed81c5b8e498c7c68f96ef4,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,-0,2,3,ATU3,1.354588587877241,2,2,ATU2,1.3034360654298596,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-20,c51277cf1e4739d56034b7bc0aa94eef8065113e96f897bfa13f6be7c0b8eb17,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,0.56748249484067093,2,3,ATU3,1.2576785748691846,2,2,ATU2,1.2162858897109594,0.56748249484067093,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-21,70d0ddab60a5054cd9b5ab514576b2bd6094f426c6228e21a62e50c3241c3d52,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,0.71361053051890888,2,3,ATU3,1.1784973288215597,2,2,ATU2,1.1437352225623478,0.71361053051890888,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-22,fdc95827b059b549cebb7929b809d396f2c65ec326d7094aba551276c4fe55ff,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,0.58558071693346703,2,3,ATU3,1.1115505391909466,2,2,ATU2,1.0815873158135032,0.58558071693346703,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-23,10581fbe450c5077984060fd26cc08f6968721e4e4db133cdc3156792b8138b2,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,0.51731588537494066,2,3,ATU3,1.0272296534909107,2,2,ATU2,1.0272296534909107,0.51731588537494066,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-24,2709c9ba33e236b8ab8df738562bce4a747ea8014869a5de87b06c73a535b014,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,0.53340270526839551,2,3,ATU3,0.97892497391635558,2,2,ATU2,0.97892497391635558,0.53340270526839551,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-25,1df22387bc6c045a7f8fa492fad541b5cb9a9e405cfba4fa0315631aa5b17f6d,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,0.60446606109384082,2,3,ATU3,0.93545928013526525,2,2,ATU2,0.93545928013526525,0.60446606109384082,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-26,f265cae38e72a3e9753c6ee983ff0c4c58125388ef5913f3d0ea002a7c2d17aa,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,0.57643733749359727,2,3,ATU3,0.8959507388515916,2,2,ATU2,0.8959507388515916,0.57643733749359727,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-27,cd6d6fc8ab43016bf2a21bcbf0f82eadd68e75856bafe3ca20df1567d02dbb75,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,0.43813463932731583,2,3,ATU3,0.87746733315757852,2,2,ATU2,0.85973856619714684,0.43813463932731583,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-28,2945561a349c2ec0a1953afa44fa80206420c1804331ae83aa2481c7d2c9e70c,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,-0,2,3,ATU3,0.75252859654927851,2,2,ATU2,0.61422589838299713,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-29,0cbe0dbb497f6c778729b512667c7faac8263d31c5a8b823ffdab8fd11e394f4,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,-0,2,3,ATU3,0.55870857053316569,2,2,ATU2,0.43813463932731583,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-06-30,0752e17e6c126cea3a756574647878b67005dd9906cd2407ca96a5ad8d71bc22,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,-0,2,3,ATU3,0.56748249484067093,2,2,ATU2,0.35458858787724096,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-07-01,782a5a4d750959d982aa0757f2db67e4342ae7e112a9665dd070fa3f9f90d516,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,0.41882948413192916,2,3,ATU3,0.52528481504621594,2,2,ATU2,0.067346876698893013,0.067346876698893013,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-07-02,371e6e3bc94a0f3efb4a91dca712f5e76b42812425f2cc9fe521f0fab5e792be,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,0.38261731147748446,2,3,ATU3,0.47234873985841747,2,2,ATU2,0.050852698837334828,0.050852698837334828,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-07-03,86fea1448beec39eec63afc7ce7009c8830a2fb9480976b11f84ea9f632428a3,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ3,0.22025207692856086,2,3,ATU4,-0,2,2,ATU2,0.050852698837334828,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-07-04,460df6befa0f28be04b0d4005775492653a555035b76e51c1b0107f37b5d4831,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,-0,2,3,ATU4,-0,2,2,ATU2,0.053558592213259745,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-07-05,3ebd727e7d15beb46fe067c6d69b72444a4b8b6ad1c8eed5ae24b598708bd106,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,-0,2,3,ATU3,0.51731588537494066,2,2,ATU2,0.059021487914761889,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-07-06,bd9f0f1bb22fa59bc47fc12f4a34970c0e81e849afbf2be5c0db5472384d3839,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,-0,2,3,ATU3,0.55010839877124817,2,2,ATU2,0.061778922459950772,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-07-07,6018cb154302f7dd012b7c98e1528242027274bd6d7c18066117684feda99ff5,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ1,-0,2,3,ATU3,0.55870857053316569,2,2,ATU2,0.064553976514722902,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-07-08,3bc10a2ec55a8489ea93a698df72c5bfb1d59fd42b4665118cb56691b882b6b7,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ3,0.17489320455273447,2,3,ATU3,0.59492074318761046,2,2,ATU2,0.064553976514722902,0.064553976514722902,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-07-09,8c7a1860deb3694e088cbc05b33a7f76fbafa3def662cef86ae736c3b9a612da,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ3,0.18579656756305912,2,3,ATU3,0.61422589838299713,2,2,ATU2,0.064553976514722902,0.064553976514722902,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-07-10,952a7e0789d34115053fc99fdbfed6e19974243f3fb18691cb0a1f098554fe6d,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ3,0.19322058564226602,2,3,ATU3,0.62421011928959802,2,2,ATU2,0.064553976514722902,0.064553976514722902,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-07-11,f411923ff6c3b253576e7856683373cf3c8b6ed115acd1957939f74bcb88ed6b,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ3,0.23237270960441431,2,3,ATU3,0.63442928447128411,2,2,ATU2,0.064553976514722902,0.064553976514722902,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
2,2019-07-12,c9331bd1f5b3bf052e9a9d0b529d3a556d60db4a72338f177e455b1986839c23,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ3,0.24484135016401232,2,3,ATU3,0.64489471814944899,2,2,ATU2,0.061778922459950772,0.061778922459950772,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
