origin,phase,method,seed,n_per_point,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95
792,historical_exploratory,LAMBDA_SELECTED,1,293,23.983716836846721,27.842957675184795,24.154012873133059,0.53754266211604096,75.009583494043568,216.09709405196529,0.59044368600682595,96.273758140872104,362.08081586511844,0.61092150170648463,114.71725843602744,622.96814153128855
792,historical_exploratory,LAMBDA_SELECTED,2,293,24.807224073885919,28.521549377714248,24.535254509526148,0.52474402730375425,75.009583494043568,220.97531418694496,0.56143344709897613,96.273758140872104,371.44623794103188,0.58703071672354945,114.71725843602744,640.36030020519968
972,historical_exploratory,BPLUS_CONTINUOUS,0,293,61.563105654715187,67.16738918938411,48.09195283382784,0.22781569965870307,67.661105635248617,352.38791734290538,0.44197952218430042,86.842088917734046,535.73027460944616,0.55375426621160406,103.47873137893829,868.82363484720258
972,historical_exploratory,BPLUS_CONTINUOUS,1,293,61.563105654715187,67.16738918938411,48.09195283382784,0.22781569965870307,67.661105635248617,352.38791734290538,0.44197952218430042,86.842088917734046,535.73027460944616,0.55375426621160406,103.47873137893829,868.82363484720258
972,historical_exploratory,BPLUS_CONTINUOUS,2,293,61.563105654715187,67.16738918938411,48.09195283382784,0.22781569965870307,67.661105635248617,352.38791734290538,0.44197952218430042,86.842088917734046,535.73027460944616,0.55375426621160406,103.47873137893829,868.82363484720258
972,historical_exploratory,DRIFT1,0,293,8.6373392339333819,10.594506460633186,7.0340237741414544,0.39249146757679182,14.57471637624883,54.771497245775898,0.44368600682593862,18.706445950205875,79.448306641031678,0.60324232081911267,22.290105174343523,119.58042682149103
972,historical_exploratory,DRIFT1,1,293,8.6373392339333819,10.594506460633186,7.0340237741414544,0.39249146757679182,14.57471637624883,54.771497245775898,0.44368600682593862,18.706445950205875,79.448306641031678,0.60324232081911267,22.290105174343523,119.58042682149103
972,historical_exploratory,DRIFT1,2,293,8.6373392339333819,10.594506460633186,7.0340237741414544,0.39249146757679182,14.57471637624883,54.771497245775898,0.44368600682593862,18.706445950205875,79.448306641031678,0.60324232081911267,22.290105174343523,119.58042682149103
972,historical_exploratory,RR_COND,0,293,43.445352022147233,48.588247590159071,33.31071408273327,0.44539249146757676,66.79237283582664,239.39875913888406,0.5955631399317407,85.727082440898528,366.35583903757129,0.65529010238907848,102.15011921471987,592.94094788780262
972,historical_exploratory,RR_COND,1,293,43.445352022147233,48.588247590159071,33.31071408273327,0.44539249146757676,66.79237283582664,239.39875913888406,0.5955631399317407,85.727082440898528,366.35583903757129,0.65529010238907848,102.15011921471987,592.94094788780262
